date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,dividend,adjDividend,paymentDate,declarationDate,recordDate
2022-09-30,44.91,45.78,44.36,44.4,42.1,27202200,27202200,-0.505,-1.14,44.8625,"September 30, 22",-0.0114,,,,,
2022-09-29,46.09,46.14,44.49,45.01,42.68,39997000,39997000,-1.08,-2.34,45.4325,"September 29, 22",-0.0234,,,,,
2022-09-28,46.13,46.88,45.64,46.6,44.19,27605440,27605440,0.462,1.02,46.3125,"September 28, 22",0.0102,,,,,
2022-09-27,46.96,46.99,45.65,46.48,44.07,17851610,17851610,-0.48,-1.02,46.52,"September 27, 22",-0.0102,,,,,
2022-09-26,46.9,47.33,46.13,46.23,43.83,19361000,19361000,-0.672,-1.43,46.6475,"September 26, 22",-0.0143,,,,,
2022-09-23,47.5,47.8,46.2,46.87,44.44,29649070,29649070,-0.627,-1.33,47.0925,"September 23, 22",-0.0133,,,,,
2022-09-22,48.24,48.32,47.3,47.76,45.29,23540000,23540000,-0.482,-0.99502,47.905,"September 22, 22",-0.0099502,,,,,
2022-09-21,49.1,49.99,48.18,48.21,45.71,20669130,20669130,-0.885,-1.81,48.87,"September 21, 22",-0.0181,4.1,0.41,2022-09-30,2022-09-01,2022-09-22
2022-09-20,49.6,49.88,48.97,49.31,46.37,17132000,17132000,-0.294,-0.58468,49.44,"September 20, 22",-0.0058468,,,,,
2022-09-19,49.44,50.34,49.44,50.18,47.19,17948260,17948260,0.742,1.5,49.85,"September 19, 22",0.015,,,,,
2022-09-16,49.77,50.37,48.99,50.25,47.25,59012140,59012140,0.478,0.96444,49.845,"September 16, 22",0.0096444,,,,,
2022-09-15,50.89,51.16,49.73,50.01,47.03,36574000,36574000,-0.879,-1.73,50.4475,"September 15, 22",-0.0173,,,,,
2022-09-14,50.71,51.3,50.28,51.08,48.03,20605000,20605000,0.362,0.72964,50.8425,"September 14, 22",0.0072964,,,,,
2022-09-13,51.38,51.83,50.17,50.37,47.37,35136030,35136030,-1.02,-1.97,50.9375,"September 13, 22",-0.0197,,,,,
2022-09-12,52.68,53.13,52.46,52.91,49.76,18158000,18158000,0.231,0.4366,52.795,"September 12, 22",0.004366,,,,,
2022-09-09,51.54,52.6,51.54,52.24,49.13,23019000,23019000,0.696,1.36,51.98,"September 09, 22",0.0136,,,,,
2022-09-08,50.26,51.27,49.87,51.19,48.14,22535000,22535000,0.933,1.85,50.6475,"September 08, 22",0.0185,,,,,
2022-09-07,50.29,50.94,49.91,50.51,47.5,20440270,20440270,0.222,0.43746,50.4125,"September 07, 22",0.0043746,,,,,
2022-09-06,49.85,50.4,49.04,49.82,46.85,24738550,24738550,-0.033,-0.06018054,49.7775,"September 06, 22",-0.0006018054,,,,,
2022-09-02,51.8,51.98,49.83,50.02,47.04,40426000,40426000,-1.78,-3.44,50.9075,"September 02, 22",-0.0344,,,,,
2022-09-01,49.15,49.33,48.08,49.2,46.27,31930460,31930460,0.054,0.10173,48.94,"September 01, 22",0.0010173,,,,,
2022-08-31,51.02,51.02,49.65,49.91,46.93,32445000,32445000,-1.1,-2.18,50.4,"August 31, 22",-0.0218,,,,,
2022-08-30,51.68,51.79,50.14,50.64,47.62,18282000,18282000,-1.04,-2.01,51.0625,"August 30, 22",-0.0201,,,,,
2022-08-29,52,52.27,51.2,51.42,48.35,16580150,16580150,-0.582,-1.12,51.7225,"August 29, 22",-0.0112,,,,,
2022-08-26,54.88,55.1,52,52.09,48.98,25682560,25682560,-2.8,-5.08,53.5175,"August 26, 22",-0.0508,,,,,
2022-08-25,53.35,55.05,53.23,55.01,51.73,17345230,17345230,1.67,3.11,54.16,"August 25, 22",0.0311,,,,,
2022-08-24,52.96,53.13,52.34,53.08,49.92,11884960,11884960,0.128,0.22659,52.8775,"August 24, 22",0.0022659,,,,,
2022-08-23,53.39,53.76,52.89,52.98,49.82,9003170,9003170,-0.407,-0.76793,53.255,"August 23, 22",-0.0076793,,,,,
2022-08-22,54.26,54.31,52.71,52.88,49.73,18555840,18555840,-1.38,-2.54,53.54,"August 22, 22",-0.0254,,,,,
2022-08-19,55.09,55.56,54.79,54.84,51.57,16924550,16924550,-0.243,-0.4538,55.07,"August 19, 22",-0.004538,,,,,
2022-08-18,54.34,56.06,54.16,55.85,52.52,23459590,23459590,1.5,2.78,55.1025,"August 18, 22",0.0278,,,,,
2022-08-17,54.44,54.47,53.1,53.86,50.65,19022210,19022210,-0.578,-1.07,53.9675,"August 17, 22",-0.0107,,,,,
2022-08-16,55.75,55.79,54.6,55.17,51.88,14783840,14783840,-0.587,-1.04,55.3275,"August 16, 22",-0.0104,,,,,
2022-08-15,55.42,55.98,55.05,55.9,52.57,14329650,14329650,0.473,0.86611,55.5875,"August 15, 22",0.0086611,,,,,
2022-08-12,54.78,55.84,54.57,55.82,52.49,18400200,18400200,1.04,1.9,55.2525,"August 12, 22",0.019,,,,,
2022-08-11,55.4,55.78,54.43,54.54,51.29,14270350,14270350,-0.852,-1.55,55.0375,"August 11, 22",-0.0155,,,,,
2022-08-10,54.61,55.1,53.92,55.04,51.76,19519000,19519000,0.435,0.7874,54.6675,"August 10, 22",0.007874,,,,,
2022-08-09,53.91,53.94,52.78,53.28,50.1,20074170,20074170,-0.629,-1.17,53.4775,"August 09, 22",-0.0117,,,,,
2022-08-08,54.94,55.3,53.87,54.55,51.3,13728210,13728210,-0.382,-0.70987,54.665,"August 08, 22",-0.0070987,,,,,
2022-08-05,54.49,55.2,54.33,55.14,51.85,14357440,14357440,0.654,1.19,54.79,"August 05, 22",0.0119,,,,,
2022-08-04,54.84,55.32,54.5,55.28,51.98,16293000,16293000,0.439,0.80233,54.985,"August 04, 22",0.0080233,,,,,
2022-08-03,53.53,54.8,53.41,54.67,51.41,19228160,19228160,1.14,2.13,54.1025,"August 03, 22",0.0213,,,,,
2022-08-02,53.32,53.92,52.72,53.12,49.95,13072310,13072310,-0.201,-0.37509,53.27,"August 02, 22",-0.0037509,,,,,
2022-08-01,53.14,53.98,53.04,53.64,50.44,11485390,11485390,0.494,0.94091,53.45,"August 01, 22",0.0094091,,,,,
2022-07-29,53.2,53.78,53.03,53.55,50.36,18482870,18482870,0.35,0.65789,53.39,"July 29, 22",0.0065789,,,,,
2022-07-28,52.86,53.65,52.06,53.36,50.18,14867450,14867450,0.502,0.94589,52.9825,"July 28, 22",0.0094589,,,,,
2022-07-27,51.82,53.02,51.69,52.78,49.63,25699000,25699000,0.959,1.85,52.3275,"July 27, 22",0.0185,,,,,
2022-07-26,51.46,51.68,50.89,51.11,48.06,17958000,17958000,-0.354,-0.68014,51.285,"July 26, 22",-0.0068014,,,,,
2022-07-25,51.05,51.33,50.65,51.31,48.25,15061000,15061000,0.265,0.5093,51.085,"July 25, 22",0.005093,,,,,
2022-07-22,51.88,51.98,50.67,51.25,48.19,17867000,17867000,-0.629,-1.21,51.445,"July 22, 22",-0.0121,,,,,
2022-07-21,51.26,51.78,50.6,51.77,48.68,13912000,13912000,0.513,0.99493,51.3525,"July 21, 22",0.0099493,,,,,
2022-07-20,50.95,51.76,50.45,51.18,48.13,27412000,27412000,0.223,0.45142,51.085,"July 20, 22",0.0045142,,,,,
2022-07-19,49.68,51.14,49.59,50.9,47.87,27257070,27257070,1.22,2.46,50.3275,"July 19, 22",0.0246,,,,,
2022-07-18,50.02,50.24,48.82,49.11,46.18,18042340,18042340,-0.91,-1.82,49.5475,"July 18, 22",-0.0182,,,,,
2022-07-15,49.08,49.47,48.61,49.45,46.5,18714000,18714000,0.363,0.75387,49.1525,"July 15, 22",0.0075387,,,,,
2022-07-14,48.25,48.67,47.34,48.46,45.57,19957000,19957000,0.219,0.43523,48.18,"July 14, 22",0.0043523,,,,,
2022-07-13,47.5,48.56,47.23,48.17,45.3,17667460,17667460,0.675,1.41,47.865,"July 13, 22",0.0141,,,,,
2022-07-12,48.78,49.26,48.01,48.14,45.27,21160950,21160950,-0.645,-1.31,48.5475,"July 12, 22",-0.0131,,,,,
2022-07-11,48.95,49.16,48.1,48.29,45.41,21481410,21481410,-0.663,-1.35,48.625,"July 11, 22",-0.0135,,,,,
2022-07-08,49.3,49.96,49,49.87,46.9,12713380,12713380,0.57,1.16,49.5325,"July 08, 22",0.0116,,,,,
2022-07-07,48.81,50.14,48.81,49.85,46.88,21319000,21319000,1.04,2.13,49.4025,"July 07, 22",0.0213,,,,,
2022-07-06,48.05,48.71,47.55,48.26,45.38,22975990,22975990,0.208,0.43704,48.1425,"July 06, 22",0.0043704,,,,,
2022-07-05,47.2,47.69,46.39,47.63,44.79,20716000,20716000,0.43,0.91102,47.2275,"July 05, 22",0.0091102,,,,,
2022-07-01,47.94,48.43,46.94,47.78,44.93,21316930,21316930,-0.157,-0.33375,47.7725,"July 01, 22",-0.0033375,,,,,
2022-06-30,48.8,49.37,48.07,48.58,45.68,18890000,18890000,-0.222,-0.45082,48.705,"June 30, 22",-0.0045082,,,,,
2022-06-29,49.55,49.59,48.67,49.04,46.12,14444000,14444000,-0.507,-1.03,49.2125,"June 29, 22",-0.0103,,,,,
2022-06-28,51.26,51.42,49.81,49.85,46.88,15669040,15669040,-1.42,-2.75,50.585,"June 28, 22",-0.0275,,,,,
2022-06-27,51.38,51.4,50.28,50.57,47.56,13207180,13207180,-0.809,-1.58,50.9075,"June 27, 22",-0.0158,,,,,
2022-06-24,50.5,51.18,50.14,50.91,47.87,21201400,21201400,0.409,0.81188,50.6825,"June 24, 22",0.0081188,,,,,
2022-06-23,50.18,50.18,49.1,49.66,46.7,16707760,16707760,-0.517,-1.04,49.78,"June 23, 22",-0.0104,,,,,
2022-06-22,49.63,50.38,49.42,49.61,46.65,24721170,24721170,-0.021,-0.04029821,49.76,"June 22, 22",-0.0004029821,,,,,
2022-06-21,50.41,51.09,50.29,50.38,47.38,21901000,21901000,-0.031,-0.059512,50.5425,"June 21, 22",-0.00059512,4.1,0.41,2022-06-30,2022-05-26,2022-06-22
2022-06-17,49.5,50.04,48.79,49.87,46.51,43504000,43504000,0.365,0.74747,49.55,"June 17, 22",0.0074747,,,,,
2022-06-16,51.2,51.44,49.23,49.72,46.37,37244420,37244420,-1.48,-2.89,50.3975,"June 16, 22",-0.0289,,,,,
2022-06-15,52.92,53.38,51.55,52.67,49.12,19141000,19141000,-0.244,-0.47241,52.63,"June 15, 22",-0.0047241,,,,,
2022-06-14,52.5,52.5,51.46,52.02,48.51,24381730,24381730,-0.48,-0.91429,52.12,"June 14, 22",-0.0091429,,,,,
2022-06-13,52.68,53.3,51.6,51.76,48.27,31619050,31619050,-0.916,-1.75,52.335,"June 13, 22",-0.0175,,,,,
2022-06-10,55.01,55.1,53.97,54.13,50.48,24024360,24024360,-0.882,-1.6,54.5525,"June 10, 22",-0.016,,,,,
2022-06-09,56.12,57.36,55.59,55.62,51.87,18787400,18787400,-0.494,-0.89095,56.1725,"June 09, 22",-0.0089095,,,,,
2022-06-08,57.18,57.63,56.21,56.54,52.73,24005040,24005040,-0.646,-1.12,56.89,"June 08, 22",-0.0112,,,,,
2022-06-07,56.05,57.45,55.75,57.3,53.44,15895000,15895000,1.24,2.23,56.6375,"June 07, 22",0.0223,,,,,
2022-06-06,57.15,57.27,55.75,56.12,52.34,14557000,14557000,-1.03,-1.8,56.5725,"June 06, 22",-0.018,,,,,
2022-06-03,56.89,56.96,56.1,56.33,52.53,20562000,20562000,-0.555,-0.98436,56.57,"June 03, 22",-0.0098436,,,,,
2022-06-02,57.78,57.78,56.81,57.67,53.78,29489390,29489390,-0.101,-0.19038,57.51,"June 02, 22",-0.0019038,,,,,
2022-06-01,58.76,59.09,56.84,57.36,53.5,18345000,18345000,-1.4,-2.38,58.0125,"June 01, 22",-0.0238,,,,,
2022-05-31,58.45,58.7,57.6,58.01,54.1,30009400,30009400,-0.437,-0.75278,58.19,"May 31, 22",-0.0075278,,,,,
2022-05-27,56.21,58.55,56,58.33,54.4,37301140,37301140,2.12,3.77,57.2725,"May 27, 22",0.0377,,,,,
2022-05-26,53.15,55.46,52.77,55.07,51.36,39743000,39743000,1.91,3.61,54.1125,"May 26, 22",0.0361,,,,,
2022-05-25,52.39,53.75,52.39,53.16,49.58,17842250,17842250,0.773,1.47,52.9225,"May 25, 22",0.0147,,,,,
2022-05-24,52.67,52.89,51.62,52.42,48.89,25060190,25060190,-0.246,-0.47465,52.4,"May 24, 22",-0.0047465,,,,,
2022-05-23,52.4,53.56,51.43,52.64,49.09,58586000,58586000,0.236,0.45802,52.5075,"May 23, 22",0.0045802,,,,,
2022-05-20,55.39,55.5,51.24,54.32,50.66,40281030,40281030,-1.07,-1.93,54.1125,"May 20, 22",-0.0193,,,,,
2022-05-19,55.8,56.08,53.9,54.62,50.94,34884210,34884210,-1.18,-2.11,55.1,"May 19, 22",-0.0211,,,,,
2022-05-18,60,60.07,56.62,57.06,53.22,35024330,35024330,-2.94,-4.9,58.4375,"May 18, 22",-0.049,,,,,
2022-05-17,59.55,60.9,59.36,60.82,56.72,24676040,24676040,1.27,2.13,60.1575,"May 17, 22",0.0213,,,,,
2022-05-16,58.44,58.91,57.77,58.27,54.34,14190840,14190840,-0.171,-0.2909,58.3475,"May 16, 22",-0.002909,,,,,
2022-05-13,57.71,59.16,57.35,58.82,54.86,19450850,19450850,1.12,1.92,58.26,"May 13, 22",0.0192,,,,,
2022-05-12,56.34,57.36,55.83,57.16,53.31,25518000,25518000,0.817,1.46,56.6725,"May 12, 22",0.0146,,,,,
2022-05-11,57.46,58.47,56.59,56.71,52.89,26660000,26660000,-0.747,-1.31,57.3075,"May 11, 22",-0.0131,,,,,
2022-05-10,58.05,59.12,57.18,58.14,54.22,29273110,29273110,0.09,0.15504,58.1225,"May 10, 22",0.0015504,,,,,
2022-05-09,57.29,57.8,56.03,56.29,52.5,30074000,30074000,-0.996,-1.75,56.8525,"May 09, 22",-0.0175,,,,,
2022-05-06,57.49,59,56.94,58.01,54.1,20747000,20747000,0.516,0.90451,57.86,"May 06, 22",0.0090451,,,,,
2022-05-05,59.42,59.79,57.43,58,54.09,32806490,32806490,-1.42,-2.39,58.66,"May 05, 22",-0.0239,,,,,
2022-05-04,58.18,60.41,57.4,60.37,56.3,23896000,23896000,2.19,3.76,59.09,"May 04, 22",0.0376,,,,,
2022-05-03,57.6,58.68,57.18,58.12,54.2,17064490,17064490,0.516,0.90278,57.895,"May 03, 22",0.0090278,,,,,
2022-05-02,55.71,57.76,55.64,57.64,53.76,26725000,26725000,1.92,3.46,56.6875,"May 02, 22",0.0346,,,,,
2022-04-29,57.26,57.83,55.34,55.44,51.7,26110060,26110060,-1.82,-3.18,56.4675,"April 29, 22",-0.0318,,,,,
2022-04-28,56.59,58.5,55.8,57.89,53.99,22334000,22334000,1.3,2.3,57.195,"April 28, 22",0.023,,,,,
2022-04-27,55.58,57.01,55.5,55.95,52.18,19313240,19313240,0.375,0.66571,56.01,"April 27, 22",0.0066571,,,,,
2022-04-26,58.38,58.55,55.97,56.01,52.24,35809000,35809000,-2.37,-4.06,57.2275,"April 26, 22",-0.0406,,,,,
2022-04-25,58.15,58.88,57.11,58.79,54.83,26959070,26959070,0.639,1.1,58.2325,"April 25, 22",0.011,,,,,
2022-04-22,59.01,59.87,58.63,58.7,54.74,21065190,21065190,-0.316,-0.52533,59.0525,"April 22, 22",-0.0052533,,,,,
2022-04-21,60.55,61.59,59.07,59.27,55.28,20352110,20352110,-1.28,-2.11,60.12,"April 21, 22",-0.0211,,,,,
2022-04-20,60.42,61.34,59.51,59.77,55.74,13920000,13920000,-0.648,-1.08,60.26,"April 20, 22",-0.0108,,,,,
2022-04-19,57.94,59.87,57.94,59.76,55.73,16582420,16582420,1.83,3.14,58.8775,"April 19, 22",0.0314,,,,,
2022-04-18,57.29,59.12,57.29,58.65,54.7,21375000,21375000,1.37,2.37,58.0875,"April 18, 22",0.0237,,,,,
2022-04-14,59.5,59.71,57.29,57.39,53.52,27385000,27385000,-2.11,-3.55,58.4725,"April 14, 22",-0.0355,,,,,
2022-04-13,58.85,59.67,58.61,59.25,55.26,20267600,20267600,0.404,0.67969,59.095,"April 13, 22",0.0067969,,,,,
2022-04-12,58.91,59.86,58.22,58.51,54.57,17350000,17350000,-0.404,-0.679,58.875,"April 12, 22",-0.00679,,,,,
2022-04-11,58.26,58.93,57.94,58.06,54.15,23512400,23512400,-0.197,-0.34329,58.2975,"April 11, 22",-0.0034329,,,,,
2022-04-08,59.74,59.86,58.6,58.7,54.74,20464000,20464000,-1.04,-1.74,59.225,"April 08, 22",-0.0174,,,,,
2022-04-07,59.98,60.76,59.32,60.31,56.25,16583330,16583330,0.322,0.55018,60.0925,"April 07, 22",0.0055018,,,,,
2022-04-06,60.21,61.16,59.38,60.2,56.14,23742370,23742370,-0.008,-0.01660854,60.2375,"April 06, 22",-0.0001660854,,,,,
2022-04-05,62.96,63.23,61.3,61.41,57.27,19778000,19778000,-1.54,-2.46,62.225,"April 05, 22",-0.0246,,,,,
2022-04-04,62.64,63.67,62.45,63.49,59.21,16485730,16485730,0.8425,1.36,63.0625,"April 04, 22",0.0136,,,,,
2022-04-01,63.17,63.46,61.87,62.7,58.48,16267000,16267000,-0.471,-0.74402,62.8,"April 01, 22",-0.0074402,,,,,
2022-03-31,63.05,63.9,62.81,62.97,58.73,21731000,21731000,-0.08,-0.12688,63.1825,"March 31, 22",-0.0012688,,,,,
2022-03-30,63.89,64.43,62.73,63.11,58.86,18626200,18626200,-0.778,-1.22,63.54,"March 30, 22",-0.0122,,,,,
2022-03-29,64,64.53,63,64.15,59.83,23001380,23001380,0.147,0.23438,63.92,"March 29, 22",0.0023438,,,,,
2022-03-28,62.59,63.33,61.58,63.29,59.03,14428610,14428610,0.7,1.12,62.6975,"March 28, 22",0.0112,,,,,
2022-03-25,62.71,63.04,62.01,62.89,58.65,14540870,14540870,0.179,0.28704,62.6625,"March 25, 22",0.0028704,,,,,
2022-03-24,60.66,62.72,60.2,62.64,58.42,26016000,26016000,1.98,3.26,61.555,"March 24, 22",0.0326,,,,,
2022-03-23,60.8,61.14,59.92,59.94,55.9,13839000,13839000,-0.862,-1.41,60.45,"March 23, 22",-0.0141,,,,,
2022-03-22,60.17,61.35,59.93,61.13,57.01,19262000,19262000,0.962,1.6,60.645,"March 22, 22",0.016,,,,,
2022-03-21,60.56,60.56,58.89,60.13,56.08,25789300,25789300,-0.431,-0.71004,60.035,"March 21, 22",-0.0071004,4.1,0.41,2022-03-31,2022-03-03,2022-03-22
2022-03-18,60.4,61.32,59.6,61.04,56.54,41538000,41538000,0.644,1.06,60.59,"March 18, 22",0.0106,,,,,
2022-03-17,60.47,60.7,59.76,60.27,55.83,18174020,18174020,-0.205,-0.33074,60.3,"March 17, 22",-0.0033074,,,,,
2022-03-16,59.67,60.77,58.41,60.71,56.23,29454000,29454000,1.05,1.74,59.89,"March 16, 22",0.0174,,,,,
2022-03-15,57.73,59.68,57.5,59.28,54.91,28260000,28260000,1.55,2.68,58.5475,"March 15, 22",0.0268,,,,,
2022-03-14,57.7,58,56.48,56.78,52.59,25234000,25234000,-0.916,-1.59,57.24,"March 14, 22",-0.0159,,,,,
2022-03-11,59.2,59.44,57.71,57.79,53.53,19815340,19815340,-1.42,-2.38,58.535,"March 11, 22",-0.0238,,,,,
2022-03-10,58.56,59,57.64,58.77,54.44,19323640,19323640,0.217,0.35861,58.4925,"March 10, 22",0.0035861,,,,,
2022-03-09,58.88,60.16,58.7,59.7,55.3,22560490,22560490,0.823,1.39,59.36,"March 09, 22",0.0139,,,,,
2022-03-08,57.22,59.61,56.36,57.6,53.35,26993000,26993000,0.378,0.6641,57.6975,"March 08, 22",0.006641,,,,,
2022-03-07,59.71,59.88,57,57.07,52.86,26494000,26494000,-2.64,-4.42,58.415,"March 07, 22",-0.0442,,,,,
2022-03-04,59.28,60.59,58.4,59.6,55.21,44761930,44761930,0.32,0.53981,59.4675,"March 04, 22",0.0053981,,,,,
2022-03-03,59.37,59.37,57.43,57.86,53.59,26454000,26454000,-1.51,-2.54,58.5075,"March 03, 22",-0.0254,,,,,
2022-03-02,57.45,59.05,57.36,58.58,54.26,21771310,21771310,1.13,1.97,58.11,"March 02, 22",0.0197,,,,,
2022-03-01,58.48,58.76,56.53,57.01,52.81,24898100,24898100,-1.47,-2.51,57.695,"March 01, 22",-0.0251,,,,,
2022-02-28,58.1,59.23,57.64,58.74,54.41,25005000,25005000,0.644,1.1,58.4275,"February 28, 22",0.011,,,,,
2022-02-25,57.98,58.94,57.4,58.8,54.47,22380030,22380030,0.818,1.41,58.28,"February 25, 22",0.0141,,,,,
2022-02-24,55.16,58.57,54.9,58,53.72,35316190,35316190,2.84,5.15,56.6575,"February 24, 22",0.0515,,,,,
2022-02-23,58.02,58.51,56.47,56.52,52.35,22416460,22416460,-1.5,-2.59,57.38,"February 23, 22",-0.0259,,,,,
2022-02-22,58,59.02,56.98,57.75,53.49,20204210,20204210,-0.253,-0.43103,57.9375,"February 22, 22",-0.0043103,,,,,
2022-02-18,58.09,58.77,57.33,58,53.72,19708000,19708000,-0.095,-0.15493,58.0475,"February 18, 22",-0.0015493,,,,,
2022-02-17,58.97,59.16,57.89,57.9,53.63,21424340,21424340,-1.07,-1.81,58.48,"February 17, 22",-0.0181,,,,,
2022-02-16,59.41,60.08,58.72,59.72,55.32,22931430,22931430,0.315,0.5218,59.4825,"February 16, 22",0.005218,,,,,
2022-02-15,58.9,60.6,58.83,60.28,55.84,34284370,34284370,1.37,2.34,59.6525,"February 15, 22",0.0234,,,,,
2022-02-14,57.5,58.28,57.01,57.86,53.59,19291000,19291000,0.358,0.62609,57.6625,"February 14, 22",0.0062609,,,,,
2022-02-11,59.14,59.98,56.91,57.34,53.11,27281000,27281000,-1.79,-3.04,58.3425,"February 11, 22",-0.0304,,,,,
2022-02-10,59.53,61.46,58.86,59.14,54.78,24920000,24920000,-0.394,-0.65513,59.7475,"February 10, 22",-0.0065513,,,,,
2022-02-09,60.74,61.17,60.16,61.13,56.62,22004000,22004000,0.39873,0.64208,60.8,"February 09, 22",0.0064208,,,,,
2022-02-08,58.84,60.19,58.7,60.02,55.6,14571740,14571740,1.18,2.01,59.4375,"February 08, 22",0.0201,,,,,
2022-02-07,59.02,60.16,58.42,58.76,54.43,18673020,18673020,-0.253,-0.44053,59.09,"February 07, 22",-0.0044053,,,,,
2022-02-04,57.64,59.65,57.61,59.02,54.67,20548440,20548440,1.38,2.39,58.48,"February 04, 22",0.0239,,,,,
2022-02-03,59.57,59.9,58.01,58.09,53.81,30602000,30602000,-1.48,-2.48,58.8925,"February 03, 22",-0.0248,,,,,
2022-02-02,59.9,60.48,59.36,60.34,55.89,24443380,24443380,0.443,0.73456,60.02,"February 02, 22",0.0073456,,,,,
2022-02-01,58.59,59.39,57.58,59.27,54.9,25719480,25719480,0.685,1.16,58.7075,"February 01, 22",0.0116,,,,,
2022-01-31,55.94,58.64,55.6,58.59,54.27,40288460,40288460,2.65,4.74,57.1925,"January 31, 22",0.0474,,,,,
2022-01-28,54.34,56.05,53.24,56.01,51.88,30254000,30254000,1.67,3.07,54.91,"January 28, 22",0.0307,,,,,
2022-01-27,56.97,57.03,54.1,54.23,50.23,34209550,34209550,-2.74,-4.81,55.5825,"January 27, 22",-0.0481,,,,,
2022-01-26,55.2,57.42,55.01,55.71,51.6,49715000,49715000,0.512,0.92391,55.835,"January 26, 22",0.0092391,,,,,
2022-01-25,52.8,54.54,52.42,53.41,49.47,38158240,38158240,0.614,1.16,53.2925,"January 25, 22",0.0116,,,,,
2022-01-24,53.09,54.35,51.34,54.16,50.17,54267240,54267240,1.07,2.02,53.235,"January 24, 22",0.0202,,,,,
2022-01-21,54.66,55.54,53.13,53.32,49.39,38010470,38010470,-1.34,-2.45,54.1625,"January 21, 22",-0.0245,,,,,
2022-01-20,56.8,57.01,54.68,54.77,50.73,25225000,25225000,-2.03,-3.57,55.815,"January 20, 22",-0.0357,,,,,
2022-01-19,58.16,58.47,56.33,56.4,52.24,22692000,22692000,-1.76,-3.03,57.34,"January 19, 22",-0.0303,,,,,
2022-01-18,58.83,59.1,57.6,57.78,53.52,35837060,35837060,-1.05,-1.78,58.3275,"January 18, 22",-0.0178,,,,,
2022-01-14,59.58,60.04,59.2,59.64,55.24,25662830,25662830,0.059,0.1007,59.615,"January 14, 22",0.001007,,,,,
2022-01-13,62.75,62.79,59.42,59.72,55.32,30048000,30048000,-3.03,-4.83,61.17,"January 13, 22",-0.0483,,,,,
2022-01-12,62.75,63.1,61.97,62.2,57.61,18806390,18806390,-0.551,-0.87649,62.505,"January 12, 22",-0.0087649,,,,,
2022-01-11,61.55,62.8,61.46,62.21,57.62,19037000,19037000,0.651,1.07,62.005,"January 11, 22",0.0107,,,,,
2022-01-10,60.89,62.2,60.36,62.12,57.54,29793380,29793380,1.23,2.02,61.3925,"January 10, 22",0.0202,,,,,
2022-01-07,63.59,63.99,61.85,61.92,57.36,27832000,27832000,-1.67,-2.63,62.8375,"January 07, 22",-0.0263,,,,,
2022-01-06,64.02,64.86,63.44,63.7,59,28581300,28581300,-0.313,-0.49984,64.005,"January 06, 22",-0.0049984,,,,,
2022-01-05,67.12,67.12,64.2,64.3,59.56,34961110,34961110,-2.82,-4.2,65.685,"January 05, 22",-0.042,,,,,
2022-01-04,66.29,67.22,65.72,67.09,62.14,21103000,21103000,0.8045,1.21,66.58,"January 04, 22",0.0121,,,,,
2022-01-03,66.63,67.17,66.12,66.33,61.44,22599500,22599500,-0.2997,-0.45025,66.5625,"January 03, 22",-0.0045025,,,,,
2021-12-31,66.7,67.13,66.33,66.54,61.63,12046140,12046140,-0.156,-0.23988,66.675,"December 31, 21",-0.0023988,,,,,
2021-12-30,67.31,67.57,66.38,66.51,61.61,11473140,11473140,-0.802,-1.19,66.9425,"December 30, 21",-0.0119,,,,,
2021-12-29,66.98,67.7,66.91,67.26,62.3,14799570,14799570,0.28135,0.41804,67.2125,"December 29, 21",0.0041804,,,,,
2021-12-28,67.76,67.78,66.7,66.9,61.97,17250410,17250410,-0.855,-1.27,67.285,"December 28, 21",-0.0127,,,,,
2021-12-27,66.48,67.63,66.45,67.43,62.46,19445030,19445030,0.948,1.43,66.9975,"December 27, 21",0.0143,,,,,
2021-12-23,65.61,67.07,65.61,66.48,61.58,23596250,23596250,0.867,1.33,66.1925,"December 23, 21",0.0133,,,,,
2021-12-22,64.33,65.72,63.93,65.52,60.69,28383000,28383000,1.19,1.85,64.875,"December 22, 21",0.0185,,,,,
2021-12-21,64.81,64.95,63.33,64.62,59.86,36534000,36534000,-0.186,-0.29316,64.4275,"December 21, 21",-0.0029316,4.1,0.41,2021-12-31,2021-12-09,2021-12-22
2021-12-20,62.63,64.61,62.51,64.5,59.37,32770470,32770470,1.87,2.99,63.5625,"December 20, 21",0.0299,,,,,
2021-12-17,61.75,64,61.51,63.5,58.45,50753100,50753100,1.74,2.83,62.69,"December 17, 21",0.0283,,,,,
2021-12-16,63.74,64.07,61.15,62.07,57.13,42748420,42748420,-1.67,-2.62,62.7575,"December 16, 21",-0.0262,,,,,
2021-12-15,61.56,64.09,61.03,63.99,58.9,29092000,29092000,2.43,3.95,62.6675,"December 15, 21",0.0395,,,,,
2021-12-14,61.78,61.86,60.56,61.49,56.6,35956350,35956350,-0.293,-0.46941,61.4225,"December 14, 21",-0.0046941,,,,,
2021-12-13,63.4,63.44,62.12,62.17,57.23,26898300,26898300,-1.23,-1.94,62.7825,"December 13, 21",-0.0194,,,,,
2021-12-10,62.4,64.47,61.86,63.17,58.15,57087000,57087000,0.77,1.23,62.975,"December 10, 21",0.0123,,,,,
2021-12-09,58.25,59.02,58.25,58.34,53.7,29080000,29080000,0.097,0.15451,58.465,"December 09, 21",0.0015451,,,,,
