date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,dividend,recordDate,paymentDate,adjDividend,declarationDate
2022-09-22,36.2,36.3,34.01,34.45,34.45,12080954,12081000,-1.75,-4.83,34.69,"September 22, 22",-0.0483,,,,,
2022-09-21,37.48,37.74,36.085,36.12,36.119999,14719687,14719700,-1.36,-3.63,36.68,"September 21, 22",-0.0363,,,,,
2022-09-20,38.6,39.385,37.625,38.17,38.169998,9607834,9607800,-0.43,-1.11,38.53,"September 20, 22",-0.0111,,,,,
2022-09-19,37.19,39.02,37.18,38.7,38.7,7951085,7951100,1.51,4.06,38.54,"September 19, 22",0.0406,,,,,
2022-09-16,37.93,37.99,37.005,37.48,37.48,10788125,10788100,-0.45,-1.19,37.43,"September 16, 22",-0.0119,,,,,
2022-09-15,38.2,39.67,38.15,38.9,38.9,8410980,8411000,0.7,1.83,39.06,"September 15, 22",0.0183,,,,,
2022-09-14,37.56,38.47,36.71,38.43,38.43,7989980,7990000,0.87,2.32,37.79,"September 14, 22",0.0232,,,,,
2022-09-13,37.742,38.52,37.62,37.79,37.79,7532753,7532800,0.048,0.12718,38.06,"September 13, 22",0.0012718,,,,,
2022-09-12,39.6,40.26,39.11,39.22,39.22,7832921,7832900,-0.38,-0.9596,39.52,"September 12, 22",-0.009596,,,,,
2022-09-09,39.36,39.61,39.0394,39.26,39.259998,7413417,7405000,-0.1,-0.25407,39.29,"September 09, 22",-0.0025407,,,,,
2022-09-08,38.1,39.538,37.93,38.88,38.88,10187972,10188000,0.78,2.05,38.88,"September 08, 22",0.0205,,,,,
2022-09-07,36.85,38.72,36.75,38.6,38.599998,11802614,11802600,1.75,4.75,37.88,"September 07, 22",0.0475,,,,,
2022-09-06,35.82,36.73,35.28,36.58,36.58,10468423,10468400,0.76,2.12,36.16,"September 06, 22",0.0212,,,,,
2022-09-02,35.68,36.14,34.96,35.31,35.31,9496400,9496400,-0.37,-1.04,35.49,"September 02, 22",-0.0104,,,,,
2022-09-01,34.67,35.22,33.74,35.18,35.18,9399712,9399700,0.51,1.47,34.5,"September 01, 22",0.0147,,,,,
2022-08-31,36.26,36.3233,34.97,35.01,35.009998,8382394,8595600,-1.25,-3.45,35.41,"August 31, 22",-0.0345,,,,,
2022-08-30,36.49,36.71,35.56,35.94,35.939999,6660159,6660200,-0.55,-1.51,35.94,"August 30, 22",-0.0151,,,,,
2022-08-29,36.01,36.59,35.85,36.02,36.02,6334467,6334500,0.01,0.02777006,36.18,"August 29, 22",0.0002777006,,,,,
2022-08-26,38.26,38.62,36.56,36.57,36.57,6130177,6130200,-1.69,-4.42,37.25,"August 26, 22",-0.0442,,,,,
2022-08-25,37.63,38.515,37.5159,38.27,38.27,6296579,6296600,0.64,1.7,38.12,"August 25, 22",0.017,,,,,
2022-08-24,36.95,37.695,36.61,37.39,37.389999,5387622,5387600,0.44,1.19,37.28,"August 24, 22",0.0119,,,,,
2022-08-23,36.57,37.115,36.4,36.91,36.91,6774998,6775000,0.34,0.92972,36.79,"August 23, 22",0.0092972,,,,,
2022-08-22,36.5,36.53,35.63,36.36,36.36,8481887,8481900,-0.14,-0.38356,36.12,"August 22, 22",-0.0038356,,,,,
2022-08-19,38.24,38.6,37.22,37.5,37.5,8142960,8143000,-0.74,-1.94,37.64,"August 19, 22",-0.0194,,,,,
2022-08-18,38.96,39.15,38.38,39.06,39.06,6725427,6725400,0.1,0.25667,38.83,"August 18, 22",0.0025667,,,,,
2022-08-17,39.56,39.69,38.4297,38.96,38.959999,8557779,8557800,-0.6,-1.52,39.08,"August 17, 22",-0.0152,,,,,
2022-08-16,39.79,40.77,39.44,40.29,40.29,6924675,6924700,0.5,1.26,40.12,"August 16, 22",0.0126,,,,,
2022-08-15,39.42,40.315,39.4,39.86,39.86,7341027,7341000,0.44,1.12,39.91,"August 15, 22",0.0112,,,,,
2022-08-12,39.1,39.49,38.675,39.34,39.34,6796958,6797000,0.24,0.61381,39.18,"August 12, 22",0.0061381,,,,,
2022-08-11,39.46,39.86,38.49,38.67,38.669998,8370967,8371000,-0.79,-2,39.09,"August 11, 22",-0.02,,,,,
2022-08-10,38.84,39.55,38.61,38.69,38.689999,8655362,8655400,-0.15,-0.3862,39.01,"August 10, 22",-0.003862,,,,,
2022-08-09,38.21,38.35,37.245,37.8,37.799999,7627185,7627200,-0.41,-1.07,37.63,"August 09, 22",-0.0107,,,,,
2022-08-08,38.01,39.405,38.01,38.65,38.65,7359947,7352600,0.64,1.68,38.81,"August 08, 22",0.0168,,,,,
2022-08-05,38.01,38.79,37.76,37.82,37.82,6889271,6889300,-0.19,-0.49987,38.12,"August 05, 22",-0.0049987,,,,,
2022-08-04,38.62,39.059,37.85,38.63,38.63,8985795,8985800,0.01,0.02589332,38.54,"August 04, 22",0.0002589332,,,,,
2022-08-03,37.67,38.72,37.5001,38.63,38.63,10166164,10166200,0.96,2.55,38.34,"August 03, 22",0.0255,,,,,
2022-08-02,37.22,38.115,36.76,37.23,37.23,8624860,8624900,0.01,0.02686728,37.47,"August 02, 22",0.0002686728,,,,,
2022-08-01,36.69,37.945,36.36,37.69,37.689999,9471773,9471800,1,2.73,37.37,"August 01, 22",0.0273,,,,,
2022-07-29,36.49,37.115,36.24,36.75,36.75,7801508,7801500,0.26,0.71252,36.74,"July 29, 22",0.0071252,,,,,
2022-07-28,35.86,36.845,35.4,36.74,36.74,10248709,10248700,0.88,2.45,36.29,"July 28, 22",0.0245,,,,,
2022-07-27,36.18,36.735,35.29,36.42,36.419998,10580651,10580700,0.24,0.66335,36.01,"July 27, 22",0.0066335,,,,,
2022-07-26,35.76,36.135,35.275,35.34,35.34,8151666,8151700,-0.42,-1.17,35.66,"July 26, 22",-0.0117,,,,,
2022-07-25,36.03,36.41,35.19,36.34,36.34,10186923,10186900,0.31,0.86039,35.95,"July 25, 22",0.0086039,,,,,
2022-07-22,37.798,38.25,36.02,36.33,36.33,14579734,14579700,-1.468,-3.88,36.95,"July 22, 22",-0.0388,,,,,
2022-07-21,38.82,38.97,37.235,37.44,37.439999,29843454,29856100,-1.38,-3.55,37.85,"July 21, 22",-0.0355,,,,,
2022-07-20,41.5,41.97,40.8501,41.68,41.68,12822062,12822100,0.18,0.43373,41.26,"July 20, 22",0.0043373,,,,,
2022-07-19,40.22,41.565,40.2,41.47,41.47,10518086,10518100,1.25,3.11,41.11,"July 19, 22",0.0311,,,,,
2022-07-18,39.79,40.56,39.16,39.34,39.34,11729810,11729800,-0.45,-1.13,39.79,"July 18, 22",-0.0113,,,,,
2022-07-15,38.38,38.83,37.44,38.78,38.779999,7702497,7702500,0.4,1.04,38.38,"July 15, 22",0.0104,,,,,
2022-07-14,37.33,39.02,37.04,37.85,37.849998,9181813,9181800,0.52,1.39,37.91,"July 14, 22",0.0139,,,,,
2022-07-13,36.892,38.17,36.45,37.91,37.91,11847665,11847700,1.018,2.76,37.44,"July 13, 22",0.0276,,,,,
2022-07-12,35.53,38.65,35.53,38.23,38.23,14459252,14459300,2.7,7.6,37.85,"July 12, 22",0.076,,,,,
2022-07-11,36.21,36.49,35.1818,35.37,35.369999,7570608,7558000,-0.84,-2.32,35.53,"July 11, 22",-0.0232,,,,,
2022-07-08,36.72,37.6,36.33,36.47,36.47,9955718,9955700,-0.25,-0.68083,36.78,"July 08, 22",-0.0068083,,,,,
2022-07-07,36.6,37.1,35.89,36.69,36.689999,11752061,11752100,0.09,0.2459,36.58,"July 07, 22",0.002459,,,,,
2022-07-06,36.56,37.175,35.88,36.66,36.66,9664637,9664600,0.1,0.27352,36.47,"July 06, 22",0.0027352,,,,,
2022-07-05,35.15,37.14,34.44,36.97,36.97,15456973,15445700,1.82,5.18,36.12,"July 05, 22",0.0518,,,,,
2022-07-01,35.51,36.5,34.86,36.44,36.439999,10923092,10923100,0.93,2.62,35.88,"July 01, 22",0.0262,,,,,
2022-06-30,34.46,35.64,33.73,35.42,35.419998,12620387,12620400,0.96,2.79,34.78,"June 30, 22",0.0279,,,,,
2022-06-29,36.25,36.34,35.19,35.68,35.68,10245131,10245100,-0.57,-1.57,35.67,"June 29, 22",-0.0157,,,,,
2022-06-28,38.14,39.88,36.87,36.97,36.97,12433880,12406400,-1.17,-3.07,38.23,"June 28, 22",-0.0307,,,,,
2022-06-27,38.815,38.815,37.12,37.2,37.2,9770053,9770100,-1.615,-4.16,37.52,"June 27, 22",-0.0416,,,,,
2022-06-24,35.53,38.63,35.53,38.51,38.509998,13245282,13245300,2.98,8.39,37.83,"June 24, 22",0.0839,,,,,
2022-06-23,36.5,36.7,34.77,35.81,35.81,11778662,11778700,-0.69,-1.89,35.48,"June 23, 22",-0.0189,,,,,
2022-06-22,35.85,37.31,35.7,36.72,36.72,9037089,9030200,0.87,2.43,36.59,"June 22, 22",0.0243,,,,,
2022-06-21,37.35,37.45,35.78,36.5,36.5,10584233,10584200,-0.85,-2.28,36.62,"June 21, 22",-0.0228,,,,,
2022-06-17,34.87,36.56,33.86,36.28,36.279999,19451838,19451800,1.41,4.04,35.6,"June 17, 22",0.0404,,,,,
2022-06-16,36.43,36.59,34.355,34.78,34.779999,15128015,15128000,-1.65,-4.53,35.13,"June 16, 22",-0.0453,,,,,
2022-06-15,37.53,38.82,37.1,37.89,37.889999,16355298,16355300,0.36,0.95923,38.05,"June 15, 22",0.0095923,,,,,
2022-06-14,37.48,37.76,36.05,36.99,36.99,12608777,12608800,-0.49,-1.31,36.7,"June 14, 22",-0.0131,,,,,
2022-06-13,39.84,39.9,36.77,37.02,37.02,17493547,17493500,-2.82,-7.08,37.78,"June 13, 22",-0.0708,,,,,
2022-06-10,41.68,43.32,40.77,41.16,41.16,16479190,16474700,-0.52,-1.25,41.51,"June 10, 22",-0.0125,,,,,
2022-06-09,44.31,44.56,42.67,42.7,42.7,10364591,10364600,-1.61,-3.63,43.28,"June 09, 22",-0.0363,,,,,
2022-06-08,45.42,46.3,44.5,44.6,44.599998,8219338,8219300,-0.82,-1.81,45.14,"June 08, 22",-0.0181,,,,,
2022-06-07,44.5,46.58,44.1686,46.45,46.45,10441718,10441700,1.95,4.38,45.67,"June 07, 22",0.0438,,,,,
2022-06-06,45.02,45.38,44.1333,44.76,44.759998,7860189,7860200,-0.26,-0.57752,44.78,"June 06, 22",-0.0057752,,,,,
2022-06-03,44.84,44.905,43.415,44.43,44.43,10413092,10413100,-0.41,-0.91436,44.24,"June 03, 22",-0.0091436,,,,,
2022-06-02,45.44,46.0939,44,45.77,45.77,8383486,8383500,0.33,0.72623,45.63,"June 02, 22",0.0072623,,,,,
2022-06-01,48.23,48.31,44.58,45.49,45.49,12435216,12460200,-2.74,-5.68,45.76,"June 01, 22",-0.0568,,,,,
2022-05-31,46.79,48.5,46.31,47.63,47.63,16926573,16931800,0.84,1.8,47.55,"May 31, 22",0.018,,,,,
2022-05-27,46.42,48.63,46.4,48.41,48.41,10995120,10995200,1.99,4.29,47.91,"May 27, 22",0.0429,,,,,
2022-05-26,43.733,46.64,43.64,46.07,46.07,13895967,13896000,2.337,5.34,45.79,"May 26, 22",0.0534,,,,,
2022-05-25,41.41,43.235,41.225,43.08,43.08,11007489,11007500,1.67,4.03,42.57,"May 25, 22",0.0403,,,,,
2022-05-24,43.65,43.99,41,41.57,41.57,13328459,13328500,-2.08,-4.77,41.83,"May 24, 22",-0.0477,,,,,
2022-05-23,44.14,45.11,43.36,44.76,44.759998,10144063,10144100,0.62,1.4,44.46,"May 23, 22",0.014,,,,,
2022-05-20,45,45.27,42.26,43.55,43.549999,12924345,12924300,-1.45,-3.22,43.64,"May 20, 22",-0.0322,,,,,
2022-05-19,43.94,45.355,43.87,44.21,44.209999,10157806,10157800,0.27,0.61447,44.58,"May 19, 22",0.0061447,,,,,
2022-05-18,46.21,47.155,44.27,44.63,44.63,12138067,12138100,-1.58,-3.42,45.41,"May 18, 22",-0.0342,,,,,
2022-05-17,45.42,47.1,45.3999,46.97,46.97,13756398,13756400,1.55,3.41,46.38,"May 17, 22",0.0341,,,,,
2022-05-16,43.17,44.6,42.98,43.54,43.54,9832062,9832100,0.37,0.85708,43.85,"May 16, 22",0.0085708,,,,,
2022-05-13,42.345,43.6408,42.19,43.27,43.27,13874689,13874700,0.925,2.18,43,"May 13, 22",0.0218,,,,,
2022-05-12,42.252,42.82,40.11,41.5,41.5,19112440,19112400,-0.752,-1.78,41.47,"May 12, 22",-0.0178,,,,,
2022-05-11,43.905,45.98,42.935,43.18,43.18,15388033,15388000,-0.725,-1.65,44.16,"May 11, 22",-0.0165,,,,,
2022-05-10,44.2,44.85,43.075,44.12,44.119999,14104721,14104700,-0.08,-0.181,44.02,"May 10, 22",-0.00181,,,,,
2022-05-09,46.56,46.8766,42.92,43.31,43.31,16391930,16391900,-3.25,-6.98,44.59,"May 09, 22",-0.0698,,,,,
2022-05-06,48.81,48.95,46.5,47.52,47.52,13799324,13824500,-1.29,-2.64,47.57,"May 06, 22",-0.0264,,,,,
2022-05-05,50.975,51.73,48.47,48.9,48.9,15536286,15536300,-2.075,-4.07,49.65,"May 05, 22",-0.0407,,,,,
2022-05-04,51.01,52.13,50.07,51.9,51.9,12953220,12953200,0.89,1.74,51.14,"May 04, 22",0.0174,,,,,
2022-05-03,50.39,51.8,49.65,51.38,51.38,12214872,12214900,0.99,1.96,51.06,"May 03, 22",0.0196,,,,,
2022-05-02,50.49,50.83,48.7,50.19,50.189999,13391949,13391900,-0.3,-0.59418,49.7,"May 02, 22",-0.0059418,,,,,
2022-04-29,51.385,52.48,50.31,50.5,50.5,10699197,10699200,-0.885,-1.72,51.49,"April 29, 22",-0.0172,,,,,
2022-04-28,50.7,51.955,49.93,51.82,51.82,12786695,12786700,1.12,2.21,51.02,"April 28, 22",0.0221,,,,,
2022-04-27,48.75,50.51,48.18,50.28,50.279999,13381891,13381900,1.53,3.14,49.62,"April 27, 22",0.0314,,,,,
2022-04-26,50.74,51.057,48.61,48.86,48.86,16046062,16046100,-1.88,-3.71,49.56,"April 26, 22",-0.0371,,,,,
2022-04-25,51.01,51.68,49.734,51.3,51.299999,16225043,16254000,0.29,0.56852,50.93,"April 25, 22",0.0056852,,,,,
2022-04-22,52.01,53.115,51.12,51.46,51.459999,23701358,23701400,-0.55,-1.06,52.15,"April 22, 22",-0.0106,,,,,
2022-04-21,50.44,52.455,50.23,50.85,50.849998,42225042,42225000,0.41,0.81285,51.5,"April 21, 22",0.0081285,,,,,
2022-04-20,46.365,46.94,45.75,46.52,46.52,19528658,19528700,0.155,0.3343,46.3938,"April 20, 22",0.003343,,,,,
2022-04-19,44.52,46.14,44.48,45.95,45.95,13667408,13667400,1.43,3.21,45.64,"April 19, 22",0.0321,,,,,
2022-04-18,44.18,44.96,43.46,43.97,43.97,12677432,12677400,-0.21,-0.47533,44.2,"April 18, 22",-0.0047533,,,,,
2022-04-14,45.49,46.51,45.035,45.13,45.13,12314943,12314900,-0.36,-0.79138,45.53,"April 14, 22",-0.0079138,,,,,
2022-04-13,44.709,45.38,44.01,45.14,45.139999,16966570,16966600,0.431,0.96401,44.87,"April 13, 22",0.0096401,,,,,
2022-04-12,42.57,43.32,41.79,42.73,42.73,9933290,9933300,0.16,0.37585,42.62,"April 12, 22",0.0037585,,,,,
2022-04-11,41.22,43.46,41.21,42.42,42.419998,10624311,10624300,1.2,2.91,42.68,"April 11, 22",0.0291,,,,,
2022-04-08,42.27,42.7709,41.6,41.96,41.959999,9124070,9124100,-0.31,-0.73338,42.17,"April 08, 22",-0.0073338,,,,,
2022-04-07,42.83,42.86,41.08,42.4,42.4,11385899,11385900,-0.43,-1,41.97,"April 07, 22",-0.01,,,,,
2022-04-06,43.255,43.7,41.46,43.07,43.07,15403050,15403100,-0.185,-0.4277,42.81,"April 06, 22",-0.004277,,,,,
2022-04-05,45.69,46.0394,44.08,44.71,44.709999,12020442,12020400,-0.98,-2.14,44.7,"April 05, 22",-0.0214,,,,,
2022-04-04,45.43,46.005,44.33,45.53,45.529999,8878189,8870800,0.1,0.22012,45.35,"April 04, 22",0.0022012,,,,,
2022-04-01,46.51,46.8,45.57,45.78,45.779999,9768895,9768900,-0.73,-1.57,46.03,"April 01, 22",-0.0157,,,,,
2022-03-31,46.13,46.86,45.62,46.36,46.36,11832055,11832100,0.23,0.49859,46.42,"March 31, 22",0.0049859,,,,,
2022-03-30,45.185,46.12,44.94,45.86,45.86,9884309,9884300,0.675,1.49,45.77,"March 30, 22",0.0149,,,,,
2022-03-29,45.37,46.28,44.84,45.67,45.669998,15886545,15886500,0.3,0.66123,45.58,"March 29, 22",0.0066123,,,,,
2022-03-28,43.65,43.91,42.585,43.86,43.86,12476848,12507800,0.21,0.4811,43.38,"March 28, 22",0.004811,,,,,
2022-03-25,42.68,43.95,42.62,43.18,43.18,12835076,12831200,0.5,1.17,43.2,"March 25, 22",0.0117,,,,,
2022-03-24,41.76,42.86,41.03,42.78,42.779999,11308448,11308400,1.02,2.44,42.19,"March 24, 22",0.0244,,,,,
2022-03-23,41.76,42.11,41.34,41.53,41.529999,9409864,9409900,-0.23,-0.55077,41.68,"March 23, 22",-0.0055077,,,,,
2022-03-22,41.25,42.72,41.17,42.2,42.2,13179155,13179200,0.95,2.3,42.1,"March 22, 22",0.023,,,,,
2022-03-21,41.615,41.71,40.46,40.85,40.849998,14758149,14758100,-0.765,-1.84,40.95,"March 21, 22",-0.0184,,,,,
2022-03-18,40.97,42.39,40.601,42.35,42.349998,15842626,15842600,1.38,3.37,41.99,"March 18, 22",0.0337,,,,,
2022-03-17,39.87,41.42,39.45,41.42,41.419998,16979053,17002100,1.55,3.89,40.76,"March 17, 22",0.0389,,,,,
2022-03-16,39.07,41.23,38.97,41.19,41.189999,22511180,22511200,2.12,5.43,40.27,"March 16, 22",0.0543,,,,,
2022-03-15,37.26,38.78,37,38.24,38.24,23183168,23183200,0.98,2.63,37.91,"March 15, 22",0.0263,,,,,
2022-03-14,34.87,36.43,34.25,35.02,35.02,16023155,16023200,0.15,0.43017,35.13,"March 14, 22",0.0043017,,,,,
2022-03-11,35.94,36.14,34.67,34.87,34.869999,15575920,15575900,-1.07,-2.98,35.07,"March 11, 22",-0.0298,,,,,
2022-03-10,33.695,35.76,33.05,35.2,35.2,18456402,18456400,1.505,4.47,34.86,"March 10, 22",0.0447,,,,,
2022-03-09,34.435,36.46,34.28,34.9,34.9,34309039,34309000,0.465,1.35,35.39,"March 09, 22",0.0135,,,,,
2022-03-08,31.8,34.24,30.54,32.235,32.235,34172808,34172800,0.435,1.37,32.24,"March 08, 22",0.0137,,,,,
2022-03-07,36.14,36.5,30.865,31.2,31.2,45172415,45172400,-4.94,-13.67,32.94,"March 07, 22",-0.1367,,,,,
2022-03-04,39.26,39.48,36.16,36.71,36.709999,36684001,36645600,-2.55,-6.5,37.2,"March 04, 22",-0.065,,,,,
2022-03-03,42.92,43.29,40.105,40.37,40.369999,15663882,15663900,-2.55,-5.94,40.89,"March 03, 22",-0.0594,,,,,
2022-03-02,42.65,43.35,42.33,42.42,42.419998,12915781,12915800,-0.23,-0.53927,42.82,"March 02, 22",-0.0053927,,,,,
2022-03-01,43.638,43.88,41.01,41.85,41.849998,18149042,18149000,-1.788,-4.1,42.04,"March 01, 22",-0.041,,,,,
2022-02-28,44.11,44.795,43.24,44.4,44.4,14839858,14839900,0.29,0.65745,44.01,"February 28, 22",0.0065745,,,,,
2022-02-25,45.01,46.49,44.57,45.85,45.849998,15831106,15838200,0.84,1.87,45.61,"February 25, 22",0.0187,,,,,
2022-02-24,40.75,44.2211,40.43,44.06,44.06,19059072,19073500,3.31,8.12,42.38,"February 24, 22",0.0812,,,,,
2022-02-23,46.845,47.0459,43.78,43.85,43.849998,12835912,12835900,-2.995,-6.39,44.81,"February 23, 22",-0.0639,,,,,
2022-02-22,46.6,47.54,45.94,46.32,46.32,11015100,11015100,-0.28,-0.60086,46.62,"February 22, 22",-0.0060086,,,,,
2022-02-18,48.215,48.91,47.23,47.43,47.43,10238296,10238300,-0.785,-1.63,47.72,"February 18, 22",-0.0163,,,,,
2022-02-17,49.28,49.7232,47.94,48.36,48.36,9932345,9932300,-0.92,-1.87,48.81,"February 17, 22",-0.0187,,,,,
2022-02-16,50.07,50.935,49.62,50.21,50.209999,10118922,10118900,0.14,0.27961,50.26,"February 16, 22",0.0027961,,,,,
2022-02-15,48.6,50.51,48.47,50.48,50.48,17789060,17771600,1.88,3.87,49.93,"February 15, 22",0.0387,,,,,
2022-02-14,47.48,48.73,46.6,46.93,46.93,10641740,10641700,-0.55,-1.16,47.38,"February 14, 22",-0.0116,,,,,
2022-02-11,49.2975,50.25,46.59,46.97,46.97,15711571,15711600,-2.3275,-4.72,48.23,"February 11, 22",-0.0472,,,,,
2022-02-10,48.23,50.16,47.98,49.24,49.24,16295801,16295800,1.01,2.09,49.51,"February 10, 22",0.0209,,,,,
2022-02-09,47.27,49.29,47.195,48.93,48.93,15867938,15867900,1.66,3.51,48.57,"February 09, 22",0.0351,,,,,
2022-02-08,44.99,46.91,44.57,46.83,46.83,12211668,12211700,1.84,4.09,46.11,"February 08, 22",0.0409,,,,,
2022-02-07,43.37,44.99,43.21,44.44,44.439999,10462880,10462900,1.07,2.47,44.27,"February 07, 22",0.0247,,,,,
2022-02-04,42.74,43.1278,41.98,42.82,42.82,8956941,8956900,0.08,0.18718,42.57,"February 04, 22",0.0018718,,,,,
2022-02-03,43.5855,44.48,43.04,43.08,43.08,8016485,8016500,-0.5055,-1.16,43.72,"February 03, 22",-0.0116,,,,,
2022-02-02,43.95,45.35,43.2,44.12,44.119999,12135270,12135300,0.17,0.3868,44.19,"February 02, 22",0.003868,,,,,
2022-02-01,43.01,44.225,42.72,43.96,43.959999,9614301,9614300,0.95,2.21,43.72,"February 01, 22",0.0221,,,,,
2022-01-31,40.52,42.91,40.2,42.88,42.88,11871003,11871000,2.36,5.82,42.15,"January 31, 22",0.0582,,,,,
2022-01-28,40.65,40.93,38.79,40.91,40.91,14042664,14042700,0.26,0.63961,39.99,"January 28, 22",0.0063961,,,,,
2022-01-27,41.85,42.78,40.71,40.93,40.93,12936444,12936400,-0.92,-2.2,41.49,"January 27, 22",-0.022,,,,,
2022-01-26,42.4606,43.06,41.02,41.43,41.43,13585746,13585700,-1.0306,-2.43,42.22,"January 26, 22",-0.0243,,,,,
2022-01-25,40.8,42.11,40.56,41.78,41.779999,11304636,11304600,0.98,2.4,41.51,"January 25, 22",0.024,,,,,
2022-01-24,40.15,41.49,38.84,41.39,41.389999,20968066,20952000,1.24,3.09,40.01,"January 24, 22",0.0309,,,,,
2022-01-21,42.67,43.02,41.27,41.65,41.65,16065163,16065200,-1.02,-2.39,42.02,"January 21, 22",-0.0239,,,,,
2022-01-20,44.345,44.84,42.805,42.88,42.88,15589624,15589600,-1.465,-3.3,43.83,"January 20, 22",-0.033,,,,,
2022-01-19,45.52,45.695,44.345,44.4,44.4,10365279,10365300,-1.12,-2.46,44.79,"January 19, 22",-0.0246,,,,,
2022-01-18,45.915,46.9799,45.4473,45.61,45.61,11128114,11110800,-0.305,-0.66427,45.97,"January 18, 22",-0.0066427,,,,,
2022-01-14,47.24,47.54,46.09,46.74,46.74,11204767,11204800,-0.5,-1.06,46.74,"January 14, 22",-0.0106,,,,,
2022-01-13,47.21,49.265,46.78,48.17,48.169998,14671228,14671200,0.96,2.03,48.37,"January 13, 22",0.0203,,,,,
2022-01-12,46.95,47.51,46.275,46.54,46.54,8995734,8995700,-0.41,-0.87327,46.68,"January 12, 22",-0.0087327,,,,,
2022-01-11,46.41,47.55,46.15,46.9,46.9,8589411,8589900,0.49,1.06,46.9,"January 11, 22",0.0106,,,,,
2022-01-10,47.525,47.77,46.18,46.58,46.58,9204548,9204500,-0.945,-1.99,46.66,"January 10, 22",-0.0199,,,,,
2022-01-07,46.31,47.77,45.99,47.31,47.31,11643916,11643900,1,2.16,47.15,"January 07, 22",0.0216,,,,,
2022-01-06,46.46,46.9,45.21,45.77,45.77,8225848,8225800,-0.69,-1.49,46.02,"January 06, 22",-0.0149,,,,,
2022-01-05,46.7,47.1,45.54,45.78,45.779999,10987887,10987900,-0.92,-1.97,46.3,"January 05, 22",-0.0197,,,,,
2022-01-04,46.55,47.02,45.9,46.25,46.25,11254866,11254900,-0.3,-0.64447,46.37,"January 04, 22",-0.0064447,,,,,
2022-01-03,44.6657,46.4,44.61,45.49,45.49,13889940,13869100,0.8243,1.85,45.58,"January 03, 22",0.0185,,,,,
2021-12-31,44.135,44.71,43.715,43.78,43.779999,7398931,7398900,-0.355,-0.80435,44.03,"December 31, 21",-0.0080435,,,,,
2021-12-30,44.29,45.2,44.07,44.13,44.13,9854573,9854600,-0.16,-0.36126,44.65,"December 30, 21",-0.0036126,,,,,
2021-12-29,44.82,45.17,44.33,44.43,44.43,8341042,8341000,-0.39,-0.87015,44.69,"December 29, 21",-0.0087015,,,,,
2021-12-28,44.32,45.8,44.05,45.27,45.27,9256245,9256200,0.95,2.14,45.27,"December 28, 21",0.0214,,,,,
2021-12-27,43.56,44.78,43.08,44.58,44.58,11239297,11239300,1.02,2.34,44.22,"December 27, 21",0.0234,,,,,
2021-12-23,45.22,45.48,44.34,44.87,44.869999,10322991,10323000,-0.35,-0.77399,44.83,"December 23, 21",-0.0077399,,,,,
2021-12-22,43.95,45.205,43.51,44.57,44.57,13013124,13013100,0.62,1.41,44.62,"December 22, 21",0.0141,,,,,
2021-12-21,41.62,44.23,41.5805,43.93,43.93,19615766,19615800,2.31,5.55,43.47,"December 21, 21",0.0555,,,,,
2021-12-20,39.46,41.705,39.11,41.1,41.099998,14567180,14567200,1.64,4.16,40.64,"December 20, 21",0.0416,,,,,
2021-12-17,40.33,41.62,39.48,40.78,40.779999,15031335,14993800,0.45,1.12,40.77,"December 17, 21",0.0112,,,,,
2021-12-16,42.33,42.65,39.88,40.05,40.049999,12724177,12724200,-2.28,-5.39,40.85,"December 16, 21",-0.0539,,,,,
2021-12-15,41.1,41.64,39.74,41.5,41.5,14853342,14853300,0.4,0.97324,40.58,"December 15, 21",0.0097324,,,,,
2021-12-14,41.16,42.5941,41.16,41.38,41.38,12280254,12280300,0.22,0.5345,41.85,"December 14, 21",0.005345,,,,,
2021-12-13,42.84,42.99,41.05,41.74,41.74,16089480,16089500,-1.1,-2.57,41.69,"December 13, 21",-0.0257,,,,,
2021-12-10,44.16,44.29,43.1201,44.05,44.049999,11038396,11038400,-0.11,-0.24909,43.79,"December 10, 21",-0.0024909,,,,,
2021-12-09,44.8,45.25,43.98,44.44,44.439999,12453111,12453100,-0.36,-0.80357,44.51,"December 09, 21",-0.0080357,,,,,
2021-12-08,43.737,46.6,43.59,45.25,45.25,22497259,22497300,1.513,3.46,45.52,"December 08, 21",0.0346,,,,,
2021-12-07,44.975,45.46,42.98,43.41,43.41,17780996,17781000,-1.565,-3.48,44.05,"December 07, 21",-0.0348,,,,,
2021-12-06,41.605,45.41,41.531,43.99,43.99,27543837,27543800,2.385,5.73,44.03,"December 06, 21",0.0573,,,,,
2021-12-03,41.22,41.59,39.7,40.61,40.61,17327272,17327300,-0.61,-1.48,40.5,"December 03, 21",-0.0148,,,,,
2021-12-02,39.7718,42.04,38.9,41.64,41.639999,24005568,24005600,1.8682,4.7,40.91,"December 02, 21",0.047,,,,,
2021-12-01,43.03,43.57,38.88,39.06,39.06,27539017,27503000,-3.97,-9.23,40.88,"December 01, 21",-0.0923,,,,,
2021-11-30,41.4535,42.34,40.67,42.26,42.259998,14919014,14919000,0.8065,1.95,41.61,"November 30, 21",0.0195,,,,,
2021-11-29,43.18,44.11,41.68,42.54,42.54,18486486,18487100,-0.64,-1.48,42.64,"November 29, 21",-0.0148,,,,,
