date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,adjDividend,paymentDate,dividend,declarationDate,recordDate
2022-09-26,124.01,126.52,123.22,123.94,121.76,1367400,1367400,-0.07,-0.05644706,124.4225,"September 26, 22",-0.0005644706,,,,,
2022-09-23,120.63,124.13,120,124.02,121.84,2225798,2225798,3.39,2.81,122.195,"September 23, 22",0.0281,,,,,
2022-09-22,124.8,125.23,121.78,122.19,120.04,1346838,1346838,-2.61,-2.09,123.5,"September 22, 22",-0.0209,,,,,
2022-09-21,128.27,129.85,125.75,125.8,123.59,1468800,1468800,-2.47,-1.93,127.4175,"September 21, 22",-0.0193,,,,,
2022-09-20,127.9,128.58,125.44,126.79,124.56,1469600,1469600,-1.11,-0.86787,127.1775,"September 20, 22",-0.0086787,,,,,
2022-09-19,126,129.48,125.71,129.14,126.87,1634800,1634800,3.14,2.49,127.5825,"September 19, 22",0.0249,,,,,
2022-09-16,124.44,127.5,122.27,127.02,124.78,3983086,3983086,2.58,2.07,125.3075,"September 16, 22",0.0207,,,,,
2022-09-15,130.15,131.15,127.46,128.18,125.92,1562394,1562394,-1.97,-1.51,129.235,"September 15, 22",-0.0151,,,,,
2022-09-14,130.92,130.93,128.57,129.87,127.58,1232224,1232224,-1.05,-0.80202,130.0725,"September 14, 22",-0.0080202,,,,,
2022-09-13,133.45,134.69,129.82,130.3,128.01,2176718,2176718,-3.14,-2.36,132.065,"September 13, 22",-0.0236,,,,,
2022-09-12,134.74,139.28,134.6,138,135.57,1621800,1621800,3.26,2.42,136.655,"September 12, 22",0.0242,,,,,
2022-09-09,130.73,134.53,130.73,134.4,132.03,1510800,1510800,3.67,2.81,132.5975,"September 09, 22",0.0281,,,,,
2022-09-08,131,131.23,127.91,129.89,127.6,2370202,2370202,-1.11,-0.84733,130.0075,"September 08, 22",-0.0084733,,,,,
2022-09-07,136.22,136.22,129.83,131.99,129.67,2714660,2714660,-4.22,-3.11,133.565,"September 07, 22",-0.0311,,,,,
2022-09-06,137.04,138.38,135.18,136,133.61,1656494,1656494,-1.04,-0.7589,136.65,"September 06, 22",-0.007589,0.15,2022-09-21,0.3,2022-07-21,2022-09-07
2022-09-02,140.32,140.66,134.95,136.12,133.58,1284004,1284004,-4.2,-2.99,138.0125,"September 02, 22",-0.0299,,,,,
2022-09-01,134.53,138.97,133.63,138.85,136.26,1839088,1839088,4.32,3.21,136.495,"September 01, 22",0.0321,,,,,
2022-08-31,139.38,139.38,134.43,135.71,133.18,2195404,2195404,-3.67,-2.63,137.225,"August 31, 22",-0.0263,,,,,
2022-08-30,140.28,140.88,136.42,138.15,135.57,1830274,1830274,-2.12,-1.52,138.9325,"August 30, 22",-0.0152,,,,,
2022-08-29,141.94,142.29,139.63,139.9,137.29,1248286,1248286,-2.04,-1.44,140.94,"August 29, 22",-0.0144,,,,,
2022-08-26,149.52,151.33,142.58,142.82,140.15,1637400,1637400,-6.7,-4.48,146.5625,"August 26, 22",-0.0448,,,,,
2022-08-25,146.98,150.49,145.81,150.46,147.65,1221400,1221400,3.48,2.37,148.435,"August 25, 22",0.0237,,,,,
2022-08-24,146.67,147.48,145.25,145.69,142.97,1173600,1173600,-0.98,-0.66817,146.2725,"August 24, 22",-0.0066817,,,,,
2022-08-23,145.78,147.28,145.09,145.98,143.26,957600,957600,0.2,0.13719,146.0325,"August 23, 22",0.0013719,,,,,
2022-08-22,146.27,147.48,144.97,145.96,143.24,1603638,1603638,-0.315,-0.21194,146.17,"August 22, 22",-0.0021194,,,,,
2022-08-19,150.01,150.27,147.53,148.52,145.75,1337000,1337000,-1.49,-0.99327,149.0825,"August 19, 22",-0.0099327,,,,,
2022-08-18,151.33,153.42,151.06,151.66,148.83,1019114,1019114,0.325,0.21807,151.8675,"August 18, 22",0.0021807,,,,,
2022-08-17,152.32,152.93,148.2,151.61,148.78,1902400,1902400,-0.715,-0.46612,151.265,"August 17, 22",-0.0046612,,,,,
2022-08-16,155.65,156.74,154.16,155.04,152.15,1039600,1039600,-0.615,-0.3919,155.3975,"August 16, 22",-0.003919,,,,,
2022-08-15,157.16,158.1,154.66,156.15,153.24,1390418,1390418,-1.01,-0.64266,156.5175,"August 15, 22",-0.0064266,,,,,
2022-08-12,158.58,159.5,155.81,157.16,154.23,1448000,1448000,-1.43,-0.89545,157.7625,"August 12, 22",-0.0089545,,,,,
2022-08-11,158.73,161.86,157.39,157.7,154.76,1704200,1704200,-1.03,-0.6489,158.92,"August 11, 22",-0.006489,,,,,
2022-08-10,154.59,158.57,153.33,157.69,154.75,1779666,1779666,3.1,2.01,156.045,"August 10, 22",0.0201,,,,,
2022-08-09,152.76,153.74,149.64,150.96,148.14,1737800,1737800,-1.79,-1.18,151.775,"August 09, 22",-0.0118,,,,,
2022-08-08,152.17,154.91,151.57,153.46,150.6,1504806,1504806,1.29,0.84774,153.0275,"August 08, 22",0.0084774,,,,,
2022-08-05,147.37,151.67,147.14,151.59,148.76,1303100,1303100,4.22,2.86,149.4425,"August 05, 22",0.0286,,,,,
2022-08-04,147.89,149.6,146.63,149.54,146.75,1059894,1059894,1.66,1.12,148.415,"August 04, 22",0.0112,,,,,
2022-08-03,147.99,148.74,146.04,147.85,145.09,1455000,1455000,-0.14,-0.09460099,147.655,"August 03, 22",-0.0009460099,,,,,
2022-08-02,151.61,151.61,146.94,147.08,144.34,2263488,2263488,-4.53,-2.99,149.31,"August 02, 22",-0.0299,,,,,
2022-08-01,150,153.18,149.47,151.9,149.07,1749078,1749078,1.9,1.27,151.1375,"August 01, 22",0.0127,,,,,
2022-07-29,145.72,152.17,145.48,151.76,148.93,2632800,2632800,6.03,4.14,148.7825,"July 29, 22",0.0414,,,,,
2022-07-28,138.41,147.26,138.04,146.58,143.84,2346288,2346288,8.18,5.9,142.5725,"July 28, 22",0.059,,,,,
2022-07-27,136.49,137.04,131.3,136.74,134.19,3534000,3534000,0.25,0.18316,135.3925,"July 27, 22",0.0018316,,,,,
2022-07-26,137.29,139.05,134.69,136.55,134,1831874,1831874,-0.74,-0.53901,136.895,"July 26, 22",-0.0053901,,,,,
2022-07-25,138.91,140.24,136.47,137.78,135.21,1619868,1619868,-1.13,-0.81348,138.35,"July 25, 22",-0.0081348,,,,,
2022-07-22,141.25,142.04,138.76,139.48,136.88,1770200,1770200,-1.77,-1.25,140.3825,"July 22, 22",-0.0125,,,,,
2022-07-21,138.5,142.37,137.94,141.09,138.46,2172202,2172202,2.59,1.87,139.975,"July 21, 22",0.0187,,,,,
2022-07-20,135.12,138.49,134.4,138.31,135.73,1252654,1252654,3.19,2.36,136.58,"July 20, 22",0.0236,,,,,
2022-07-19,132.01,135.95,130.83,135.32,132.79,991086,991086,3.31,2.51,133.5275,"July 19, 22",0.0251,,,,,
2022-07-18,128.79,132.04,128.45,130.75,128.31,1479864,1479864,1.96,1.52,130.0075,"July 18, 22",0.0152,,,,,
2022-07-15,127.14,129.41,126.44,127.66,125.28,1457678,1457678,0.52,0.409,127.6625,"July 15, 22",0.00409,,,,,
2022-07-14,123.1,125.9,121.75,125.45,123.11,1340246,1340246,2.35,1.91,124.05,"July 14, 22",0.0191,,,,,
2022-07-13,127.2,129.68,123.78,124.66,122.33,2029884,2029884,-2.53,-2,126.33,"July 13, 22",-0.02,,,,,
2022-07-12,132.6,135.69,131.1,131.41,128.96,1914200,1914200,-1.19,-0.89744,132.7,"July 12, 22",-0.0089744,,,,,
2022-07-11,134.82,135.68,133.98,134.76,132.25,1158200,1158200,-0.055,-0.04450378,134.81,"July 11, 22",-0.0004450378,,,,,
2022-07-08,136.45,137.96,133.44,136.51,133.96,1338200,1338200,0.06,0.04397215,136.09,"July 08, 22",0.0004397215,,,,,
2022-07-07,133.15,137.06,132.76,136.85,134.3,1597872,1597872,3.7,2.78,134.955,"July 07, 22",0.0278,,,,,
2022-07-06,131.23,133.39,129.27,132.1,129.64,1174008,1174008,0.87,0.66296,131.4975,"July 06, 22",0.0066296,,,,,
2022-07-05,128.85,129.82,126.2,129.51,127.09,1426200,1426200,0.665,0.51222,128.595,"July 05, 22",0.0051222,,,,,
2022-07-01,127.43,130.82,126,130.51,128.07,1622000,1622000,3.07,2.42,128.69,"July 01, 22",0.0242,,,,,
2022-06-30,125.51,129.85,124.56,128.14,125.75,1955200,1955200,2.63,2.1,127.015,"June 30, 22",0.021,,,,,
2022-06-29,126.16,128.42,122.94,127.65,125.27,1418824,1418824,1.48,1.18,126.2925,"June 29, 22",0.0118,,,,,
2022-06-28,129.68,132.35,125.01,125.36,123.02,1391852,1391852,-4.32,-3.33,128.1,"June 28, 22",-0.0333,,,,,
2022-06-27,131.78,132.98,129.25,130.03,127.6,1746806,1746806,-1.75,-1.33,131.01,"June 27, 22",-0.0133,,,,,
2022-06-24,125.13,131.22,125,128.86,126.46,2610000,2610000,3.73,2.98,127.5525,"June 24, 22",0.0298,,,,,
2022-06-23,118.93,124.02,117.78,123.81,121.5,1696494,1696494,4.88,4.1,121.135,"June 23, 22",0.041,,,,,
2022-06-22,117.66,119.14,116.91,117.85,115.65,1247670,1247670,0.195,0.16148,117.89,"June 22, 22",0.0016148,,,,,
2022-06-21,118.25,120.14,117.52,119.18,116.96,1490722,1490722,0.925,0.78647,118.7725,"June 21, 22",0.0078647,,,,,
2022-06-17,117.65,119.1,115.85,116.05,113.88,2964400,2964400,-1.6,-1.36,117.1625,"June 17, 22",-0.0136,,,,,
2022-06-16,118.4,119.34,116.25,117.48,115.29,2044800,2044800,-0.92,-0.77703,117.8675,"June 16, 22",-0.0077703,,,,,
2022-06-15,120.61,123.46,119.15,121.13,118.87,1400852,1400852,0.515,0.43114,121.0875,"June 15, 22",0.0043114,,,,,
2022-06-14,121.41,122.98,118.29,119.74,117.51,1552200,1552200,-1.67,-1.38,120.605,"June 14, 22",-0.0138,,,,,
2022-06-13,121.49,122.79,119.01,119.85,117.61,2137854,2137854,-1.64,-1.35,120.785,"June 13, 22",-0.0135,,,,,
2022-06-10,123.75,125.5,121.75,123.59,121.28,1697260,1697260,-0.155,-0.12929,123.6475,"June 10, 22",-0.0012929,,,,,
2022-06-09,126.23,129.37,125.68,126.14,123.79,1364000,1364000,-0.09,-0.07129842,126.855,"June 09, 22",-0.0007129842,,,,,
2022-06-08,132,132.32,126.29,126.94,124.57,1659800,1659800,-5.06,-3.83,129.3875,"June 08, 22",-0.0383,,,,,
2022-06-07,132.47,136.05,129.7,133.52,131.03,1559800,1559800,1.05,0.79263,132.935,"June 07, 22",0.0079263,,,,,
2022-06-06,133.83,135.19,130.09,134.53,132.02,1974220,1974220,0.695,0.52305,133.41,"June 06, 22",0.0052305,,,,,
2022-06-03,132.45,135.41,131.44,134.1,131.6,1618698,1618698,1.65,1.25,133.35,"June 03, 22",0.0125,,,,,
2022-06-02,128.72,134.22,128.72,133.74,131.24,1339262,1339262,5.03,3.9,131.35,"June 02, 22",0.039,,,,,
2022-06-01,129.1,131.57,127.7,128.71,126.31,2236080,2236080,-0.385,-0.30209,129.27,"June 01, 22",-0.0030209,,,,,
2022-05-31,130.16,131.02,126.7,129.12,126.71,4180600,4180600,-1.03,-0.79902,129.25,"May 31, 22",-0.0079902,0.15,2022-06-15,0.3,2022-05-19,2022-06-01
2022-05-27,131.15,133.17,130.81,132.07,129.46,1852418,1852418,0.925,0.70149,131.8,"May 27, 22",0.0070149,,,,,
2022-05-26,126.32,131.57,126.32,130.48,127.9,1518000,1518000,4.16,3.29,128.6725,"May 26, 22",0.0329,,,,,
2022-05-25,121.95,126.66,121.81,125.68,123.2,1664878,1664878,3.73,3.06,124.025,"May 25, 22",0.0306,,,,,
2022-05-24,123.91,124.05,120.51,123.24,120.8,1538848,1538848,-0.67,-0.54072,122.9275,"May 24, 22",-0.0054072,,,,,
2022-05-23,122.6,125.56,121.63,125.03,122.56,2041468,2041468,2.44,1.98,123.705,"May 23, 22",0.0198,,,,,
2022-05-20,120.58,122.17,116.96,121.59,119.19,2142442,2142442,1.01,0.83762,120.325,"May 20, 22",0.0083762,,,,,
2022-05-19,117.24,122.63,115.66,119.24,116.88,3008600,3008600,2,1.71,118.6925,"May 19, 22",0.0171,,,,,
2022-05-18,133,133.21,117.41,118.24,115.9,3704486,3704486,-14.76,-11.1,125.465,"May 18, 22",-0.111,,,,,
2022-05-17,133.42,136.04,132.19,135.86,133.18,1252370,1252370,2.45,1.83,134.3775,"May 17, 22",0.0183,,,,,
2022-05-16,135.7,135.89,130.91,131.24,128.65,1526800,1526800,-4.46,-3.29,133.435,"May 16, 22",-0.0329,,,,,
2022-05-13,135.81,139.09,135.24,136.56,133.86,1668364,1668364,0.75,0.55224,136.675,"May 13, 22",0.0055224,,,,,
2022-05-12,134.18,136.67,130.69,134.82,132.16,2269754,2269754,0.645,0.47697,134.09,"May 12, 22",0.0047697,,,,,
2022-05-11,136.24,139.37,134.44,135.42,132.74,1507604,1507604,-0.825,-0.60188,136.3675,"May 11, 22",-0.0060188,,,,,
2022-05-10,138.12,139.45,133.17,137.08,134.37,2065400,2065400,-1.03,-0.75297,136.955,"May 10, 22",-0.0075297,,,,,
2022-05-09,137.91,138.95,134.85,135.6,132.92,2104600,2104600,-2.31,-1.68,136.8275,"May 09, 22",-0.0168,,,,,
2022-05-06,140.82,142.02,135.54,140.17,137.4,1624634,1624634,-0.65,-0.46158,139.6375,"May 06, 22",-0.0046158,,,,,
2022-05-05,142.57,143.78,138.65,141.65,138.85,2018070,2018070,-0.925,-0.6453,141.6625,"May 05, 22",-0.006453,,,,,
2022-05-04,140.57,146.81,140.57,145.51,142.63,1665292,1665292,4.94,3.51,143.365,"May 04, 22",0.0351,,,,,
2022-05-03,140.45,142.08,138.54,140.77,137.99,1381200,1381200,0.325,0.22784,140.46,"May 03, 22",0.0022784,,,,,
2022-05-02,140.27,142.73,136.69,140.02,137.25,1859000,1859000,-0.25,-0.17823,139.9275,"May 02, 22",-0.0017823,,,,,
2022-04-29,144.1,146.87,139.6,140.06,137.29,2189262,2189262,-4.03,-2.8,142.6575,"April 29, 22",-0.028,,,,,
2022-04-28,139.57,147.22,137.45,146.13,143.24,2978050,2978050,6.56,4.7,142.5925,"April 28, 22",0.047,,,,,
2022-04-27,137.62,140.6,131.77,136,133.31,4109000,4109000,-1.62,-1.18,136.4975,"April 27, 22",-0.0118,,,,,
2022-04-26,138.51,140.62,136.04,136.06,133.37,2784800,2784800,-2.46,-1.77,137.8075,"April 26, 22",-0.0177,,,,,
2022-04-25,134,140.06,134,139.91,137.15,2643404,2643404,5.91,4.41,136.9925,"April 25, 22",0.0441,,,,,
2022-04-22,137.12,137.62,134.28,134.51,131.85,1544496,1544496,-2.6,-1.9,135.8825,"April 22, 22",-0.019,,,,,
2022-04-21,139.04,142.29,136.93,137.54,134.82,2195000,2195000,-1.5,-1.08,138.95,"April 21, 22",-0.0108,,,,,
2022-04-20,138.06,140.48,137.31,138.45,135.71,2629218,2629218,0.39,0.28249,138.575,"April 20, 22",0.0028249,,,,,
2022-04-19,133.07,137.57,132.5,136.91,134.2,2647400,2647400,3.84,2.89,135.0125,"April 19, 22",0.0289,,,,,
2022-04-18,131.68,133.7,130.65,132.7,130.08,1881468,1881468,1.02,0.77461,132.1825,"April 18, 22",0.0077461,,,,,
2022-04-14,132.73,134.22,131.23,132.38,129.76,3177370,3177370,-0.35,-0.26369,132.64,"April 14, 22",-0.0026369,,,,,
2022-04-13,130.34,134.03,130.26,133.29,130.66,2440000,2440000,2.95,2.26,131.98,"April 13, 22",0.0226,,,,,
2022-04-12,129.91,132.51,128.51,130,127.43,2331684,2331684,0.09,0.06927873,130.2325,"April 12, 22",0.0006927873,,,,,
2022-04-11,129.46,131.35,128.66,129.05,126.5,1887844,1887844,-0.405,-0.3167,129.63,"April 11, 22",-0.003167,,,,,
2022-04-08,131.32,131.32,128.66,129.96,127.39,3582400,3582400,-1.36,-1.04,130.315,"April 08, 22",-0.0104,,,,,
2022-04-07,130.89,132.84,128.6,132,129.39,1966200,1966200,1.11,0.84804,131.0825,"April 07, 22",0.0084804,,,,,
2022-04-06,132.89,134.49,129.4,131.28,128.69,2753320,2753320,-1.61,-1.21,132.015,"April 06, 22",-0.0121,,,,,
2022-04-05,138.49,140.82,133.48,134.66,132,4405682,4405682,-3.83,-2.77,136.8625,"April 05, 22",-0.0277,,,,,
2022-04-04,139.04,140.43,136.28,138.85,136.11,2872478,2872478,-0.18,-0.13665,138.65,"April 04, 22",-0.0013665,,,,,
2022-04-01,149.69,150.17,138.37,139.25,136.5,3912888,3912888,-10.44,-6.97,144.37,"April 01, 22",-0.0697,,,,,
2022-03-31,156.64,158.81,149.14,149.34,146.39,2295446,2295446,-7.29,-4.66,153.4825,"March 31, 22",-0.0466,,,,,
2022-03-30,158.94,159.43,154.46,155.66,152.58,1239262,1239262,-3.28,-2.06,157.1225,"March 30, 22",-0.0206,,,,,
2022-03-29,159.05,160.29,156,160.07,156.91,1510224,1510224,1.02,0.64131,158.8525,"March 29, 22",0.0064131,,,,,
2022-03-28,157.3,159.6,154.68,157.97,154.85,1329678,1329678,0.665,0.42594,157.3875,"March 28, 22",0.0042594,,,,,
2022-03-25,158.41,159.07,152.6,156.88,153.78,1276634,1276634,-1.53,-0.96585,156.74,"March 25, 22",-0.0096585,,,,,
2022-03-24,158.19,159.09,156.87,158.34,155.21,771256,771256,0.15,0.09482268,158.1225,"March 24, 22",0.0009482268,,,,,
2022-03-23,160.42,160.48,156.71,157.35,154.24,898924,898924,-3.07,-1.91,158.74,"March 23, 22",-0.0191,,,,,
2022-03-22,160.36,162.62,159.26,161.46,158.27,955858,955858,1.1,0.68596,160.925,"March 22, 22",0.0068596,,,,,
2022-03-21,162.51,163.5,157.51,159.9,156.74,1310000,1310000,-2.62,-1.61,160.855,"March 21, 22",-0.0161,,,,,
2022-03-18,161.59,164.52,158.67,164.15,160.91,1919400,1919400,2.56,1.58,162.2325,"March 18, 22",0.0158,,,,,
2022-03-17,160.95,161.62,158.47,161.39,158.2,935226,935226,0.44,0.27338,160.6075,"March 17, 22",0.0027338,,,,,
2022-03-16,155.46,161.71,155.46,161.7,158.5,1480674,1480674,6.24,4.01,158.5825,"March 16, 22",0.0401,,,,,
2022-03-15,150.84,155.16,148.84,154.49,151.44,1797892,1797892,3.65,2.42,152.3325,"March 15, 22",0.0242,,,,,
2022-03-14,153.42,153.73,148.06,149.28,146.33,1392644,1392644,-4.14,-2.7,151.1225,"March 14, 22",-0.027,,,,,
2022-03-11,156.93,158.76,152.56,153.19,150.16,1239434,1239434,-3.74,-2.38,155.36,"March 11, 22",-0.0238,,,,,
2022-03-10,151.46,155.71,150.41,154.87,151.81,1175160,1175160,3.41,2.25,153.1125,"March 10, 22",0.0225,,,,,
2022-03-09,153.26,154.57,149.98,153.44,150.41,1761400,1761400,0.18,0.11745,152.8125,"March 09, 22",0.0011745,,,,,
2022-03-08,150,153.94,148.12,149.68,146.72,1804648,1804648,-0.325,-0.21333,150.435,"March 08, 22",-0.0021333,,,,,
2022-03-07,159.13,159.74,150.65,151.01,148.03,1859694,1859694,-8.12,-5.1,155.1325,"March 07, 22",-0.051,,,,,
2022-03-04,162.81,164.18,158.69,159.16,156.01,1360856,1360856,-3.65,-2.24,161.21,"March 04, 22",-0.0224,,,,,
2022-03-03,159.12,163.59,159.12,162.23,159.02,1945600,1945600,3.11,1.95,161.015,"March 03, 22",0.0195,,,,,
2022-03-02,156.18,160.17,155.29,158.99,155.85,1457418,1457418,2.81,1.8,157.6575,"March 02, 22",0.018,,,,,
2022-03-01,155.89,157.59,152.85,155.06,152,2952434,2952434,-0.83,-0.53243,155.3475,"March 01, 22",-0.0053243,0.15,2022-03-16,0.3,2022-02-02,2022-03-02
2022-02-28,150.2,157.76,150.16,157.01,153.76,2895000,2895000,6.81,4.53,153.7825,"February 28, 22",0.0453,,,,,
2022-02-25,146.37,152.53,146.13,151.91,148.77,1666822,1666822,5.53,3.78,149.235,"February 25, 22",0.0378,,,,,
2022-02-24,140.03,147.7,138.79,147.32,144.27,1674176,1674176,7.3,5.21,143.46,"February 24, 22",0.0521,,,,,
2022-02-23,143.75,144.7,140.88,141.24,138.32,1592506,1592506,-2.5,-1.75,142.6425,"February 23, 22",-0.0175,,,,,
2022-02-22,143.82,146.54,141.62,143.3,140.33,1671352,1671352,-0.525,-0.36156,143.82,"February 22, 22",-0.0036156,,,,,
2022-02-18,145.31,146.62,143.59,143.98,141,1186674,1186674,-1.33,-0.91528,144.875,"February 18, 22",-0.0091528,,,,,
2022-02-17,147.48,147.82,144.54,144.87,141.87,1372032,1372032,-2.61,-1.77,146.1775,"February 17, 22",-0.0177,,,,,
2022-02-16,147.39,148.91,144.71,148.64,145.56,1148152,1148152,1.25,0.84809,147.4125,"February 16, 22",0.0084809,,,,,
2022-02-15,149.77,151.2,147.39,148.81,145.73,1174200,1174200,-0.965,-0.64098,149.2925,"February 15, 22",-0.0064098,,,,,
2022-02-14,148.16,149.04,145.94,146.98,143.94,1377600,1377600,-1.19,-0.79644,147.53,"February 14, 22",-0.0079644,,,,,
2022-02-11,153.98,154.12,146.89,147.82,144.76,1722800,1722800,-6.16,-4,150.7025,"February 11, 22",-0.04,,,,,
2022-02-10,155.1,158.23,152.43,153.59,150.41,1345002,1345002,-1.51,-0.97357,154.8375,"February 10, 22",-0.0097357,,,,,
2022-02-09,157.22,158.72,155.73,157.95,154.68,1147600,1147600,0.735,0.46432,157.405,"February 09, 22",0.0046432,,,,,
2022-02-08,153.33,156.95,152.42,155.29,152.08,1421800,1421800,1.95,1.28,154.4975,"February 08, 22",0.0128,,,,,
2022-02-07,154.37,156.35,152.46,152.95,149.78,1229074,1229074,-1.43,-0.91987,154.0325,"February 07, 22",-0.0091987,,,,,
2022-02-04,162.22,163.52,153.94,154.79,151.59,1841890,1841890,-7.43,-4.58,158.6175,"February 04, 22",-0.0458,,,,,
2022-02-03,161.51,166.86,160.76,163.82,160.43,2519648,2519648,2.31,1.43,163.2375,"February 03, 22",0.0143,,,,,
2022-02-02,155,162.44,152.29,162.11,158.75,3053826,3053826,7.11,4.59,157.96,"February 02, 22",0.0459,,,,,
2022-02-01,152.38,155.9,149.56,153.1,149.93,2454890,2454890,0.715,0.4725,152.735,"February 01, 22",0.004725,,,,,
2022-01-31,146.46,151.03,145.95,150.97,147.84,1797948,1797948,4.51,3.08,148.6025,"January 31, 22",0.0308,,,,,
2022-01-28,143.1,146.76,140.54,146.75,143.71,1642200,1642200,3.65,2.55,144.2875,"January 28, 22",0.0255,,,,,
2022-01-27,147.98,149.18,142.5,142.99,140.03,1822508,1822508,-4.98,-3.37,145.6625,"January 27, 22",-0.0337,,,,,
2022-01-26,151.2,152.75,145,146.04,143.02,2019866,2019866,-5.16,-3.41,148.7475,"January 26, 22",-0.0341,,,,,
2022-01-25,151.56,152.85,148.5,149.99,146.89,1713040,1713040,-1.57,-1.04,150.725,"January 25, 22",-0.0104,,,,,
2022-01-24,147.49,155.11,146.53,154.53,151.33,2863622,2863622,7.03,4.77,150.915,"January 24, 22",0.0477,,,,,
2022-01-21,153.2,153.57,148.04,148.41,145.34,13531052,13531052,-4.79,-3.13,150.805,"January 21, 22",-0.0313,,,,,
2022-01-20,157.18,159.3,153.25,153.5,150.32,2691202,2691202,-3.69,-2.34,155.8075,"January 20, 22",-0.0234,,,,,
2022-01-19,157.32,159,155.53,156.22,152.99,1537800,1537800,-1.1,-0.69921,157.0175,"January 19, 22",-0.0069921,,,,,
2022-01-18,155.21,158.72,155.21,156.88,153.63,1939468,1939468,1.67,1.08,156.505,"January 18, 22",0.0108,,,,,
2022-01-14,161.54,162.87,155,158.06,154.79,3026284,3026284,-3.47,-2.15,159.3675,"January 14, 22",-0.0215,,,,,
2022-01-13,163.43,163.63,158.23,158.92,155.63,1835600,1835600,-4.52,-2.76,161.0525,"January 13, 22",-0.0276,,,,,
2022-01-12,164,164.16,159.2,162.15,158.79,2267800,2267800,-1.85,-1.13,162.3775,"January 12, 22",-0.0113,,,,,
2022-01-11,162.9,163.51,159.1,162.74,159.37,1766290,1766290,-0.1683,-0.09821977,162.0625,"January 11, 22",-0.0009821977,,,,,
2022-01-10,164.68,165.3,161.04,165.09,161.67,1920400,1920400,0.41,0.24897,164.0275,"January 10, 22",0.0024897,,,,,
2022-01-07,170.39,170.87,165.64,166.3,162.86,2020600,2020600,-4.09,-2.4,168.3,"January 07, 22",-0.024,,,,,
2022-01-06,170.55,171.76,168.76,171.1,167.56,1536200,1536200,0.545,0.32249,170.5425,"January 06, 22",0.0032249,,,,,
2022-01-05,177,177.47,170.72,171.14,167.6,1783200,1783200,-5.86,-3.31,174.0825,"January 05, 22",-0.0331,,,,,
2022-01-04,173.56,178.21,172.04,177.49,173.82,1725800,1725800,3.93,2.26,175.325,"January 04, 22",0.0226,,,,,
2022-01-03,179.03,180,171.05,173.19,169.6,1576836,1576836,-5.84,-3.26,175.8175,"January 03, 22",-0.0326,,,,,
2021-12-31,178.01,179.85,176.78,179.19,175.48,589600,589600,1.18,0.66288,178.4575,"December 31, 21",0.0066288,,,,,
2021-12-30,181.46,181.46,177.96,178.14,174.45,488200,488200,-3.33,-1.83,179.755,"December 30, 21",-0.0183,,,,,
2021-12-29,178.57,180.84,177.88,180.41,176.68,541828,541828,1.84,1.03,179.425,"December 29, 21",0.0103,,,,,
2021-12-28,178.26,179.26,177.51,178.32,174.63,741270,741270,0.06,0.0336587,178.3375,"December 28, 21",0.000336587,,,,,
2021-12-27,174.67,177.94,174.67,177.8,174.12,601200,601200,3.14,1.79,176.27,"December 27, 21",0.0179,,,,,
2021-12-23,172.48,174.67,172.33,174.16,170.55,787800,787800,1.68,0.97403,173.41,"December 23, 21",0.0097403,,,,,
2021-12-22,169.52,172.32,169.2,172.02,168.46,1192000,1192000,2.49,1.47,170.765,"December 22, 21",0.0147,,,,,
2021-12-21,168.18,169.95,165.92,169.72,166.21,1091058,1091058,1.54,0.91569,168.4425,"December 21, 21",0.0091569,,,,,
2021-12-20,167.79,169.25,163.6,166.93,163.47,1572854,1572854,-0.86,-0.51255,166.8925,"December 20, 21",-0.0051255,,,,,
2021-12-17,175,175.04,169.29,170.31,166.78,2371382,2371382,-4.69,-2.68,172.41,"December 17, 21",-0.0268,,,,,
2021-12-16,177.85,179.88,175.09,175.6,171.97,1483400,1483400,-2.25,-1.27,177.105,"December 16, 21",-0.0127,,,,,
2021-12-15,176.95,178.22,174.99,176.79,173.13,1142336,1142336,-0.16,-0.09042102,176.7375,"December 15, 21",-0.0009042102,,,,,
2021-12-14,178.48,179.01,173.13,176.04,172.4,1176800,1176800,-2.44,-1.37,176.665,"December 14, 21",-0.0137,,,,,
2021-12-13,180.35,180.71,174.34,179.46,175.75,1771008,1771008,-0.885,-0.49348,178.715,"December 13, 21",-0.0049348,,,,,
2021-12-10,178.19,180.13,177.38,178.15,174.46,1311836,1311836,-0.04,-0.02244795,178.4625,"December 10, 21",-0.0002244795,,,,,
2021-12-09,178.3,180.84,177.18,177.38,173.71,1324926,1324926,-0.92,-0.51598,178.425,"December 09, 21",-0.0051598,,,,,
2021-12-08,182.18,185.14,178.03,178.41,174.72,1531040,1531040,-3.78,-2.07,180.94,"December 08, 21",-0.0207,,,,,
2021-12-07,178.34,186.79,177.79,182,178.23,2010250,2010250,3.66,2.05,181.23,"December 07, 21",0.0205,,,,,
2021-12-06,180.27,180.97,174.18,176.57,172.92,1617438,1617438,-3.71,-2.05,177.9975,"December 06, 21",-0.0205,,,,,
2021-12-03,179.1,181.73,176.3,179.49,175.77,1267400,1267400,0.39,0.21776,179.155,"December 03, 21",0.0021776,,,,,
2021-12-02,175.07,179.29,173,178.53,174.83,1261658,1261658,3.46,1.98,176.4725,"December 02, 21",0.0198,,,,,
