date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,recordDate,declarationDate,adjDividend,paymentDate,dividend
2023-06-27,404.47,412.7496,404.47,407.74,407.73999,275367,275300,3.27,0.80847,409.23,"June 27, 23",0.0080847,,,,,
2023-06-26,397.25,405.58,396.15,402.05,402.049988,489842,489800,4.8,1.21,402.77,"June 26, 23",0.0121,,,,,
2023-06-23,397.19,402.96,396.79,396.93,396.929993,417269,417300,-0.26,-0.06545986,398.27,"June 23, 23",-0.0006545986,,,,,
2023-06-22,392.18,399.29,391.32,399.25,399.25,275075,275100,7.07,1.8,397.24,"June 22, 23",0.018,,,,,
2023-06-21,392.19,394.315,388.73,392.19,392.19,256422,256400,0,0,392.32,"June 21, 23",0,,,,,
2023-06-20,391.59,394.55,387.705,391.66,391.66,241766,241800,0.07,0.01787584,391.36,"June 20, 23",0.0001787584,,,,,
2023-06-16,398.99,399.74,390.76,393.8,393.799988,777600,777200,-5.19,-1.3,393.99,"June 16, 23",-0.013,,,,,
2023-06-15,390.07,398.085,387,394.6,394.6,295814,295800,4.53,1.16,392.63,"June 15, 23",0.0116,,,,,
2023-06-14,388.42,393.174,386.18,392.1,392.1,311146,311100,3.68,0.94743,390.78,"June 14, 23",0.0094743,,,,,
2023-06-13,395.8,395.8,387.97,389.87,389.869995,244541,244500,-5.93,-1.5,390.61,"June 13, 23",-0.015,,,,,
2023-06-12,391.88,394.55,390.13,393.52,393.519989,203917,203900,1.64,0.4185,392.87,"June 12, 23",0.004185,,,,,
2023-06-09,391,394.565,385.41,388.67,388.67,140180,140200,-2.33,-0.59591,388.55,"June 09, 23",-0.0059591,,,,,
2023-06-08,386.75,390.72,385.01,389.47,389.47,182630,182600,2.72,0.7033,388.72,"June 08, 23",0.007033,,,,,
2023-06-07,393,395.39,387.19,388.32,388.32,267411,267400,-4.68,-1.19,388.92,"June 07, 23",-0.0119,,,,,
2023-06-06,398.18,398.18,389.57,394.08,394.079987,225245,225200,-4.1,-1.03,393.02,"June 06, 23",-0.0103,,,,,
2023-06-05,395.39,399.12,393.04,398.22,398.22,217559,213600,2.83,0.71575,396.86,"June 05, 23",0.0071575,,,,,
2023-06-02,400,401.88,394.575,397.69,397.69,262850,262900,-2.31,-0.5775,397.4,"June 02, 23",-0.005775,,,,,
2023-06-01,391.72,401.365,390.86,398.98,398.98,211429,211400,7.26,1.85,398.08,"June 01, 23",0.0185,,,,,
2023-05-31,394.76,399.85,390.065,396.96,396.959991,380569,380600,2.2,0.5573,395.54,"May 31, 23",0.005573,,,,,
2023-05-30,396.26,397.97,391.79,397.25,397.25,202151,202100,0.99,0.24984,396.07,"May 30, 23",0.0024984,,,,,
2023-05-26,389.73,395.81,389.73,393.6,393.6,180578,180600,3.87,0.993,393.78,"May 26, 23",0.00993,,,,,
2023-05-25,390.18,390.39,384,387.28,387.279999,216269,216300,-2.9,-0.74325,387.1,"May 25, 23",-0.0074325,,,,,
2023-05-24,386.2,388.9,382.92,385.09,385.089996,188669,188700,-1.11,-0.28742,384.73,"May 24, 23",-0.0028742,,,,,
2023-05-23,397.06,398.52,389.71,390.11,390.109985,293173,293200,-6.95,-1.75,392.64,"May 23, 23",-0.0175,,,,,
2023-05-22,392.96,401.125,392.48,397.97,397.97,270189,270200,5.01,1.27,398.37,"May 22, 23",0.0127,,,,,
2023-05-19,399.77,400,392.48,394.04,394.04,224569,224500,-5.73,-1.43,394.95,"May 19, 23",-0.0143,,,,,
2023-05-18,395,401.51,393.985,399.77,399.769989,294868,294900,4.77,1.21,398.4,"May 18, 23",0.0121,,,,,
2023-05-17,387.87,395.295,385.76,395.13,395.13,351254,351300,7.26,1.87,391.63,"May 17, 23",0.0187,,,,,
2023-05-16,390.79,392.44,386.19,386.87,386.869995,254768,254800,-3.92,-1,388.32,"May 16, 23",-0.01,,,,,
2023-05-15,389.76,394.07,387.295,393.73,393.73,184573,184600,3.97,1.02,392.3,"May 15, 23",0.0102,,,,,
2023-05-12,388.31,390.99,385.82,390.68,390.679993,145394,145400,2.37,0.61034,389.05,"May 12, 23",0.0061034,,,,,
2023-05-11,393.93,393.93,387.33,388.62,388.619995,249706,249700,-5.31,-1.35,388.86,"May 11, 23",-0.0135,,,,,
2023-05-10,391.97,394.26,387.745,394.01,394.01,213430,213400,2.04,0.52045,392.23,"May 10, 23",0.0052045,,,,,
2023-05-09,385.73,389.59,385.73,387.84,387.839996,218491,218500,2.11,0.54701,387.92,"May 09, 23",0.0054701,,,,,
2023-05-08,387.26,389.595,383.945,387.28,387.279999,164414,164400,0.02,0.00516449,386.64,"May 08, 23",5.16449e-05,,,,,
2023-05-05,386.28,390.25,385.71,389.74,389.73999,249954,250000,3.46,0.89572,388.4,"May 05, 23",0.0089572,,,,,
2023-05-04,382.33,386.37,377.86,385.59,385.589996,236302,236300,3.26,0.85267,384.64,"May 04, 23",0.0085267,,,,,
2023-05-03,380.86,387.96,378.76,382.31,382.309998,304994,305000,1.45,0.38072,382.32,"May 03, 23",0.0038072,,,,,
2023-05-02,381.99,385.6,377.14,379.16,379.16,242078,242100,-2.83,-0.74086,379.87,"May 02, 23",-0.0074086,,,,,
2023-05-01,376.92,383.19,376.655,381.82,381.82,287697,287700,4.9,1.3,381.25,"May 01, 23",0.013,,,,,
2023-04-28,381.56,382.3438,372.66,379.03,379.029999,299081,299100,-2.53,-0.66307,377.74,"April 28, 23",-0.0066307,,,,,
2023-04-27,367.62,389.73,367.62,386.2,386.2,423416,423400,18.58,5.05,384.99,"April 27, 23",0.0505,,,,,
2023-04-26,366.35,372.44,364.99,367.08,367.079987,280589,280600,0.73,0.19926,368.31,"April 26, 23",0.0019926,,,,,
2023-04-25,370.31,370.31,364,364.01,364.01,228302,228300,-6.3,-1.7,365.65,"April 25, 23",-0.017,,,,,
2023-04-24,373.02,376.27,369.32,372.03,372.029999,205651,205600,-0.99,-0.2654,371.86,"April 24, 23",-0.002654,,,,,
2023-04-21,377.2,379.2,373.3025,373.39,373.39,248311,248300,-3.81,-1.01,374.58,"April 21, 23",-0.0101,,,,,
2023-04-20,375,375.88,371.82,375.06,375.059998,234856,234900,0.06,0.016,374.25,"April 20, 23",0.00016,,,,,
2023-04-19,371.81,378.52,371.795,377.97,377.97,196389,196400,6.16,1.66,376.55,"April 19, 23",0.0166,,,,,
2023-04-18,371.66,377.95,371.15,375,375,339530,339500,3.34,0.89867,374.36,"April 18, 23",0.0089867,,,,,
2023-04-17,364.88,365.925,361.16,362.6,362.6,189747,189700,-2.28,-0.62486,362.86,"April 17, 23",-0.0062486,,,,,
2023-04-14,360.97,366.01,358.06,364.37,364.369995,175366,175400,3.4,0.94191,362.89,"April 14, 23",0.0094191,,,,,
2023-04-13,359.8,365.672,359.8,363.46,363.459991,193298,193300,3.66,1.02,363.65,"April 13, 23",0.0102,,,,,
2023-04-12,360.51,365.99,358.45,359.01,359.01,352336,352300,-1.5,-0.41608,361.04,"April 12, 23",-0.0041608,,,,,
2023-04-11,353.08,358.43,349.89,357.48,357.48,263900,263900,4.4,1.25,355.25,"April 11, 23",0.0125,,,,,
2023-04-10,348.49,351.98,345.3,351.95,351.95,138738,138700,3.46,0.99285,350,"April 10, 23",0.0099285,,,,,
2023-04-06,344.82,352.91,342.59,352.8,352.799988,170948,170900,7.98,2.31,350.79,"April 06, 23",0.0231,,,,,
2023-04-05,359,359,346.45,347.72,347.72,202100,201900,-11.28,-3.14,348.78,"April 05, 23",-0.0314,,,,,
2023-04-04,355.84,359.45,353.51,359.22,359.22,231889,231900,3.38,0.94987,357.88,"April 04, 23",0.0094987,,,,,
2023-04-03,351.27,355.19,349.145,354.01,354.01,289937,289900,2.74,0.78003,352.75,"April 03, 23",0.0078003,,,,,
2023-03-31,345.93,356.535,345.93,354.64,354.64,392720,392700,8.71,2.52,354.04,"March 31, 23",0.0252,,,,,
2023-03-30,344.08,345.91,341.99,344.1,344.1,175481,175500,0.02,0.0058126,343.8,"March 30, 23",5.8126e-05,,,,,
2023-03-29,334.86,341.45,333.09,341.05,341.049988,218007,218000,6.19,1.85,338.96,"March 29, 23",0.0185,,,,,
2023-03-28,332.22,332.82,327.25,330.99,330.98999,139522,139500,-1.23,-0.37024,330.17,"March 28, 23",-0.0037024,,,,,
2023-03-27,330,333.77,329.63,332.25,332.25,262622,262600,2.25,0.68182,332.06,"March 27, 23",0.0068182,,,,,
2023-03-24,323.41,329.805,319.63,329.48,329.48,179093,179100,6.07,1.88,327.2,"March 24, 23",0.0188,,,,,
2023-03-23,322.6,326.84,319.18,322.55,322.549988,237669,237700,-0.05,-0.01549907,323.18,"March 23, 23",-0.0001549907,,,,,
2023-03-22,328.47,330.28,320.34,320.71,320.709991,148331,148300,-7.76,-2.36,325.22,"March 22, 23",-0.0236,,,,,
2023-03-21,327.49,330.71,325,329.57,329.57,200435,200400,2.08,0.63513,328.17,"March 21, 23",0.0063513,,,,,
2023-03-20,326.66,330.14,323.94,327.1,327.1,220592,220600,0.44,0.1347,326.76,"March 20, 23",0.001347,,,,,
2023-03-17,330.86,334.29,325.73,326.61,326.609985,547028,547000,-4.25,-1.28,327.73,"March 17, 23",-0.0128,,,,,
2023-03-16,327.82,333.88,326,331.42,331.42,268178,267500,3.6,1.1,330.86,"March 16, 23",0.011,,,,,
2023-03-15,322.19,331.29,320.33,328.11,328.109985,366894,366900,5.92,1.84,326.69,"March 15, 23",0.0184,,,,,
2023-03-14,326.75,329.355,321.21,325.07,325.07,343551,343600,-1.68,-0.51415,325.35,"March 14, 23",-0.0051415,,,,,
2023-03-13,307.16,327.775,305.06,322.06,322.059998,486805,486800,14.9,4.85,321.66,"March 13, 23",0.0485,,,,,
2023-03-10,317.04,317.04,307.18,309.8,309.799988,272992,273000,-7.24,-2.28,311.08,"March 10, 23",-0.0228,,,,,
2023-03-09,327.76,329.74,318.21,318.34,318.339996,207634,207600,-9.42,-2.87,323.2,"March 09, 23",-0.0287,,,,,
2023-03-08,317.8,326.72,316.795,326.7,326.7,275645,275600,8.9,2.8,322.2,"March 08, 23",0.028,,,,,
2023-03-07,320.17,322.69,317.03,318.26,318.26,340445,340400,-1.91,-0.59656,319.61,"March 07, 23",-0.0059656,,,,,
2023-03-06,331.38,333.365,320.055,320.24,320.23999,278788,278800,-11.14,-3.36,324.45,"March 06, 23",-0.0336,,,,,
2023-03-03,323.11,330.31,323.11,330.23,330.23,229154,229200,7.12,2.2,328.11,"March 03, 23",0.022,,,,,
2023-03-02,319.93,323.74,318.05,321.15,321.149994,249735,249700,1.22,0.38133,320.73,"March 02, 23",0.0038133,,,,,
2023-03-01,319.75,323.56,318.24,320.1,320.1,242004,242000,0.35,0.10946,320.37,"March 01, 23",0.0010946,,,,,
2023-02-28,322.72,326.3,319.84,321.25,321.25,363574,363600,-1.47,-0.4555,321.69,"February 28, 23",-0.004555,,,,,
2023-02-27,330.14,333.645,323.67,324.64,324.64,241213,241200,-5.5,-1.67,326.43,"February 27, 23",-0.0167,,,,,
2023-02-24,332.85,333.55,326.41,327.05,327.049988,380816,380800,-5.8,-1.74,329.54,"February 24, 23",-0.0174,,,,,
2023-02-23,335.33,341.84,333.97,339.6,339.6,327232,327200,4.27,1.27,338.52,"February 23, 23",0.0127,,,,,
2023-02-22,335.69,337.4,330.6,334.59,334.589996,305337,305300,-1.1,-0.32768,334.48,"February 22, 23",-0.0032768,,,,,
2023-02-21,339.92,343.15,332.58,333.26,333.26,443564,443600,-6.66,-1.96,336.09,"February 21, 23",-0.0196,,,,,
2023-02-17,336.22,344.72,333.07,343.6,343.6,630298,630300,7.38,2.19,340.9,"February 17, 23",0.0219,,,,,
2023-02-16,324.04,344.53,314.6434,339.09,339.089996,726569,726600,15.05,4.64,336.62,"February 16, 23",0.0464,,,,,
2023-02-15,324.52,332.79,323.54,332.77,332.769989,409146,409100,8.25,2.54,329.8,"February 15, 23",0.0254,,,,,
2023-02-14,323.24,330.88,321.015,326.19,326.19,320135,320100,2.95,0.91263,326.42,"February 14, 23",0.0091263,,,,,
2023-02-13,324.79,327.03,322.485,325.92,325.92,261590,261600,1.13,0.34792,325.19,"February 13, 23",0.0034792,,,,,
2023-02-10,322.23,324.58,320.1573,322.54,322.54,178269,178300,0.31,0.09620457,322.25,"February 10, 23",0.0009620457,,,,,
2023-02-09,331.27,334.745,326.28,327.03,327.029999,305974,306000,-4.24,-1.28,328.97,"February 09, 23",-0.0128,,,,,
2023-02-08,335.23,337.6,323.76,326.09,326.089996,287918,287900,-9.14,-2.73,327.28,"February 08, 23",-0.0273,,,,,
2023-02-07,326.65,338.7,325.65,336.28,336.279999,220815,220800,9.63,2.95,333.19,"February 07, 23",0.0295,,,,,
2023-02-06,327.91,331.52,325.96,327.5,327.5,372155,372200,-0.41,-0.12503,328.24,"February 06, 23",-0.0012503,,,,,
2023-02-03,335.64,341.0499,331.27,332.57,332.57,310007,310000,-3.07,-0.91467,335.12,"February 03, 23",-0.0091467,,,,,
2023-02-02,342.21,347.485,340.44,345.29,345.29,371882,371900,3.08,0.90003,344.42,"February 02, 23",0.0090003,,,,,
2023-02-01,322.41,337.45,318.865,336.46,336.459991,312602,312600,14.05,4.36,330.21,"February 01, 23",0.0436,,,,,
2023-01-31,317.81,322.79,315.58,322.77,322.769989,164752,164800,4.96,1.56,320.98,"January 31, 23",0.0156,,,,,
2023-01-30,323.25,327.04,317.29,317.35,317.35,234927,234900,-5.9,-1.83,320.14,"January 30, 23",-0.0183,,,,,
2023-01-27,319.42,327.915,319.21,327.47,327.47,188918,188900,8.05,2.52,325.59,"January 27, 23",0.0252,,,,,
2023-01-26,323.46,324.43,317.9,320.88,320.88,180615,180600,-2.58,-0.79763,320.86,"January 26, 23",-0.0079763,,,,,
2023-01-25,312.84,319.51,305.2,318.15,318.149994,168717,168700,5.31,1.7,313.44,"January 25, 23",0.017,,,,,
2023-01-24,325.75,327.315,317.53,319,319,157178,157200,-6.75,-2.07,320.21,"January 24, 23",-0.0207,,,,,
2023-01-23,316,325.52,316,324.9,324.899994,202019,202000,8.9,2.82,322.99,"January 23, 23",0.0282,,,,,
2023-01-20,306.44,316.39,304.67,316,316,192153,192100,9.56,3.12,313.28,"January 20, 23",0.0312,,,,,
2023-01-19,302.98,307.47,301.69,305.34,305.339996,305854,305700,2.36,0.77893,305.07,"January 19, 23",0.0077893,,,,,
2023-01-18,321.25,323.77,304.57,305.13,305.13,293950,293900,-16.12,-5.02,309.25,"January 18, 23",-0.0502,,,,,
2023-01-17,317.39,319.7723,313.335,319.12,319.119995,280254,280300,1.73,0.54507,317.71,"January 17, 23",0.0054507,,,,,
2023-01-13,312.26,317.32,309.935,316.76,316.76,278746,278700,4.5,1.44,313.77,"January 13, 23",0.0144,,,,,
2023-01-12,320.28,321.41,310.7,316.56,316.559998,295559,295600,-3.72,-1.16,314.72,"January 12, 23",-0.0116,,,,,
2023-01-11,315.38,318.09,310.145,318.09,318.089996,378314,378300,2.71,0.85928,314.02,"January 11, 23",0.0085928,,,,,
2023-01-10,318.2,322.23,312,313.07,313.07,242967,243000,-5.13,-1.61,314.04,"January 10, 23",-0.0161,,,,,
2023-01-09,315.2,327.25,313.41,318.99,318.98999,327338,327300,3.79,1.2,320.81,"January 09, 23",0.012,,,,,
2023-01-06,309.65,312.57,301.74,310.91,310.91,208206,208200,1.26,0.40691,309.82,"January 06, 23",0.0040691,,,,,
2023-01-05,316.86,317.01,305.95,306.52,306.519989,285315,285300,-10.34,-3.26,308.29,"January 05, 23",-0.0326,,,,,
2023-01-04,322.62,324.84,315.89,320.68,320.679993,217760,217800,-1.94,-0.60133,320.36,"January 04, 23",-0.0060133,,,,,
2023-01-03,327.32,331.44,317.925,319.33,319.329987,314622,314600,-7.99,-2.44,320.24,"January 03, 23",-0.0244,,,,,
2022-12-30,320.27,323.81,319.22,322.41,322.41,161584,161600,2.14,0.66819,321.63,"December 30, 22",0.0066819,,,,,
2022-12-29,318.49,327.78,317.88,325.47,325.47,124633,124600,6.98,2.19,325.3,"December 29, 22",0.0219,,,,,
2022-12-28,319.68,323.185,314.9,314.91,314.91,142105,142100,-4.77,-1.49,317.05,"December 28, 22",-0.0149,,,,,
2022-12-27,318.76,322.27,314.11,320.85,320.85,212842,212800,2.09,0.65567,320.45,"December 27, 22",0.0065567,,,,,
2022-12-23,320.53,322.8,316.4,320.12,320.119995,117400,117400,-0.41,-0.12791,319.61,"December 23, 22",-0.0012791,,,,,
2022-12-22,324.85,326.23,313.94,321.83,321.829987,234018,234000,-3.02,-0.92966,320.16,"December 22, 22",-0.0092966,,,,,
2022-12-21,319.5,329.83,317.4,329.62,329.619995,308921,308900,10.12,3.17,326.87,"December 21, 22",0.0317,,,,,
2022-12-20,317.52,322.65,317.4011,319.25,319.25,232211,232200,1.73,0.54485,320.18,"December 20, 22",0.0054485,,,,,
2022-12-19,319.33,323.59,315.93,320.05,320.049988,277546,277500,0.72,0.22547,319.84,"December 19, 22",0.0022547,,,,,
2022-12-16,320.11,323.825,319.31,320.3,320.299988,535721,535700,0.19,0.0593546,320.5,"December 16, 22",0.000593546,,,,,
2022-12-15,328.2,330.75,318.59,322.82,322.82,284030,284000,-5.38,-1.64,322.34,"December 15, 22",-0.0164,,,,,
2022-12-14,333.97,343.833,331.61,334.61,334.609985,189492,189500,0.64,0.19163,337.03,"December 14, 22",0.0019163,,,,,
2022-12-13,339.68,350.816,331.705,334.91,334.91,313426,313400,-4.77,-1.4,338.37,"December 13, 22",-0.014,,,,,
2022-12-12,324,330.21,322.22,325.21,325.209991,238439,238400,1.21,0.37346,325.78,"December 12, 22",0.0037346,,,,,
2022-12-09,317.6,325.01,317.6,323.08,323.079987,285982,286000,5.48,1.73,323.06,"December 09, 22",0.0173,,,,,
2022-12-08,311.02,320.1399,307.465,318.44,318.44,230266,230300,7.42,2.39,317.26,"December 08, 22",0.0239,,,,,
2022-12-07,314.17,316.06,308.18,308.83,308.829987,346366,346400,-5.34,-1.7,309.89,"December 07, 22",-0.017,,,,,
2022-12-06,324.39,324.39,311.18,314.07,314.07,349521,349500,-10.32,-3.18,314.4,"December 06, 22",-0.0318,,,,,
2022-12-05,339.5,340.03,320.19,323.51,323.51,366682,366700,-15.99,-4.71,326.15,"December 05, 22",-0.0471,,,,,
2022-12-02,346.02,346.73,338.53,342.22,342.22,254407,254400,-3.8,-1.1,342.73,"December 02, 22",-0.011,,,,,
2022-12-01,341.34,353.13,341.34,352.23,352.23,238868,238900,10.89,3.19,349.83,"December 01, 22",0.0319,,,,,
2022-11-30,324.17,345.24,324.17,342.74,342.73999,851036,851000,18.57,5.73,340.11,"November 30, 22",0.0573,,,,,
2022-11-29,325.55,325.71,320.6,324.15,324.149994,256993,257000,-1.4,-0.43004,323.95,"November 29, 22",-0.0043004,,,,,
2022-11-28,329.96,332.17,325.27,326.73,326.73,244684,244700,-3.23,-0.97891,327.63,"November 28, 22",-0.0097891,,,,,
2022-11-25,332.18,333.93,327.93,330.88,330.88,130054,130100,-1.3,-0.39135,330.99,"November 25, 22",-0.0039135,,,,,
2022-11-23,326.88,333.94,324.1,333.04,333.04,205235,205200,6.16,1.88,332.21,"November 23, 22",0.0188,,,,,
2022-11-22,323.08,327.02,319.65,326.93,326.929993,308497,308500,3.85,1.19,324.15,"November 22, 22",0.0119,,,,,
2022-11-21,312.34,322.49,310.34,321.82,321.82,257072,257100,9.48,3.04,319.66,"November 21, 22",0.0304,,,,,
2022-11-18,326.42,326.94,312.06,313.45,313.45,407012,407000,-12.97,-3.97,314.35,"November 18, 22",-0.0397,,,,,
2022-11-17,330.56,330.56,318.88,320.55,320.549988,352041,352000,-10.01,-3.03,323.7,"November 17, 22",-0.0303,,,,,
2022-11-16,334.37,338.62,333.28,335.64,335.64,357918,357900,1.27,0.37982,335.41,"November 16, 22",0.0037982,,,,,
2022-11-15,327.82,338.44,327.82,337.2,337.2,377266,377300,9.38,2.86,335.6,"November 15, 22",0.0286,,,,,
2022-11-14,321.92,324.31,317.26,320.35,320.35,294662,301200,-1.57,-0.4877,320.79,"November 14, 22",-0.004877,,,,,
2022-11-11,310.89,326.5,308.97,324.61,324.609985,471966,472000,13.72,4.41,320.91,"November 11, 22",0.0441,,,,,
2022-11-10,307.87,312.405,306.91,309.71,309.709991,404147,404100,1.84,0.59765,309.76,"November 10, 22",0.0059765,,,,,
2022-11-09,294.06,295.99,289.69,292.02,292.019989,514061,514100,-2.04,-0.69374,292.75,"November 09, 22",-0.0069374,,,,,
2022-11-08,291.61,297.24,286.895,296.14,296.14,610183,610200,4.53,1.55,294.48,"November 08, 22",0.0155,,,,,
2022-11-07,289.69,291.48,281.11,289.47,289.47,416853,416900,-0.22,-0.07594325,288.03,"November 07, 22",-0.0007594325,,,,,
2022-11-04,295.98,295.98,281.32,287.93,287.929993,393243,393200,-8.05,-2.72,286.71,"November 04, 22",-0.0272,,,,,
2022-11-03,293.53,296.005,289.07,292.63,292.63,340193,340200,-0.9,-0.30661,292.41,"November 03, 22",-0.0030661,,,,,
2022-11-02,313.39,313.39,296.45,296.56,296.559998,418417,418400,-16.83,-5.37,303.89,"November 02, 22",-0.0537,,,,,
2022-11-01,328.15,328.15,311.44,314.24,314.23999,517646,517600,-13.91,-4.24,316.21,"November 01, 22",-0.0424,,,,,
2022-10-31,329.65,331.78,322.92,323.33,323.329987,495587,495600,-6.32,-1.92,326,"October 31, 22",-0.0192,,,,,
2022-10-28,332.1,332.58,326.745,330.5,330.5,489962,490000,-1.6,-0.48178,330.43,"October 28, 22",-0.0048178,,,,,
2022-10-27,346.68,354,332.17,333.53,333.529999,509295,509300,-13.15,-3.79,340.17,"October 27, 22",-0.0379,,,,,
2022-10-26,343.12,352,341.28,343.42,343.42,257810,257800,0.3,0.08743297,346.03,"October 26, 22",0.0008743297,,,,,
2022-10-25,340.91,346.06,340.91,346.06,346.059998,307380,318600,5.15,1.51,344,"October 25, 22",0.0151,,,,,
2022-10-24,338.57,340.19,332.24,337.98,337.98,255022,255000,-0.59,-0.17426,337.26,"October 24, 22",-0.0017426,,,,,
2022-10-21,333.31,336.44,328.79,335.95,335.95,227880,227900,2.64,0.79206,334.28,"October 21, 22",0.0079206,,,,,
2022-10-20,339.29,342.34,331.575,334.56,334.559998,199241,199200,-4.73,-1.39,335.21,"October 20, 22",-0.0139,,,,,
2022-10-19,336.92,339.33,333.13,336.37,336.369995,154477,154500,-0.55,-0.16324,336.04,"October 19, 22",-0.0016324,,,,,
2022-10-18,336.04,339.98,334.87,339.39,339.39,255473,255500,3.35,0.99691,337.83,"October 18, 22",0.0099691,,,,,
2022-10-17,324.18,326.635,323.07,326.25,326.25,402216,402200,2.07,0.63853,325.37,"October 17, 22",0.0063853,,,,,
2022-10-14,328.57,330.37,315.255,315.83,315.829987,213578,213600,-12.74,-3.88,319.17,"October 14, 22",-0.0388,,,,,
2022-10-13,319.66,327.31,312.86,324.75,324.75,518906,518900,5.09,1.59,323.41,"October 13, 22",0.0159,,,,,
2022-10-12,329.46,331.59,326.25,328.15,328.149994,178474,178500,-1.31,-0.39762,328.72,"October 12, 22",-0.0039762,,,,,
2022-10-11,342.37,342.37,326.93,329.76,329.76,214584,214600,-12.61,-3.68,331.88,"October 11, 22",-0.0368,,,,,
2022-10-10,354.44,354.44,343.54,343.54,343.54,243606,243600,-10.9,-3.08,346.08,"October 10, 22",-0.0308,,,,,
2022-10-07,359.78,363.49,351.43,352.95,352.95,197207,197200,-6.83,-1.9,354.23,"October 07, 22",-0.019,,,,,
2022-10-06,367.2,371.44,365.87,366,366,174126,174100,-1.2,-0.3268,367.39,"October 06, 22",-0.003268,,,,,
2022-10-05,357.67,369.15,357.67,367.27,367.269989,172376,172400,9.6,2.68,364.95,"October 05, 22",0.0268,,,,,
2022-10-04,355.46,362.995,355.46,362.89,362.89,211895,211900,7.43,2.09,361.4,"October 04, 22",0.0209,,,,,
2022-10-03,349,352.82,342.485,349.2,349.2,220697,220700,0.2,0.05730659,348.43,"October 03, 22",0.0005730659,,,,,
2022-09-30,346.4,353.05,346.16,347.5,347.5,321275,321300,1.1,0.31755,349.18,"September 30, 22",0.0031755,,,,,
2022-09-29,343.42,347.97,340.9,347.7,347.7,164033,164000,4.28,1.25,345.77,"September 29, 22",0.0125,,,,,
2022-09-28,344.2,349.1,340.82,347.08,347.079987,160760,160800,2.88,0.83672,346.63,"September 28, 22",0.0083672,,,,,
2022-09-27,347.68,348.37,338.415,341.75,341.75,151623,151600,-5.93,-1.71,341.61,"September 27, 22",-0.0171,,,,,
2022-09-26,342.05,347.53,340.13,342.75,342.75,195980,196000,0.7,0.20465,343.62,"September 26, 22",0.0020465,,,,,
2022-09-23,339.61,341.41,336.89,341.12,341.119995,156017,156000,1.51,0.44463,339.45,"September 23, 22",0.0044463,,,,,
2022-09-22,350,350.48,340.92,342.49,342.48999,163936,163900,-7.51,-2.15,343.84,"September 22, 22",-0.0215,,,,,
2022-09-21,356.82,363.91,351.27,351.3,351.299988,122144,122100,-5.52,-1.55,356.32,"September 21, 22",-0.0155,,,,,
2022-09-20,359.97,359.97,352.5298,353.86,353.859985,125825,125800,-6.11,-1.7,354.59,"September 20, 22",-0.017,,,,,
2022-09-19,357.8,362.33,357.34,362.2,362.2,213771,213800,4.4,1.23,360.42,"September 19, 22",0.0123,,,,,
2022-09-16,360.24,361.7,354.91,360.98,360.98,335484,335400,0.74,0.20542,359.95,"September 16, 22",0.0020542,,,,,
2022-09-15,364.63,370.01,362.22,362.76,362.76,180976,181000,-1.87,-0.51285,364.7,"September 15, 22",-0.0051285,,,,,
2022-09-14,364.67,370.315,364.0891,368.54,368.54,179186,179200,3.87,1.06,367.64,"September 14, 22",0.0106,,,,,
2022-09-13,373.7,374.25,363.79,364.56,364.559998,180691,180700,-9.14,-2.45,367.46,"September 13, 22",-0.0245,,,,,
2022-09-12,388.39,390.4,383.84,386.86,386.859985,149952,150000,-1.53,-0.39393,386.59,"September 12, 22",-0.0039393,,,,,
2022-09-09,382.48,386.84,381.55,385.19,385.19,150554,150600,2.71,0.70853,384.81,"September 09, 22",0.0070853,,,,,
2022-09-08,370.5,381.21,370.07,380.24,380.23999,168597,168600,9.74,2.63,378.78,"September 08, 22",0.0263,,,,,
2022-09-07,364.71,374.87,361.91,373.71,373.709991,161168,161200,9,2.47,371.02,"September 07, 22",0.0247,,,,,
2022-09-06,363.67,367.25,360.61,363.59,363.589996,123559,123600,-0.08,-0.02199797,363.76,"September 06, 22",-0.0002199797,,,,,
2022-09-02,372.45,373.305,361.86,363.67,363.67,117757,117800,-8.78,-2.36,366.93,"September 02, 22",-0.0236,,,,,
2022-09-01,367.55,368.205,358.09,366.99,366.98999,235596,235600,-0.56,-0.15236,364.03,"September 01, 22",-0.0015236,,,,,
2022-08-31,379,379,371.3,371.51,371.51,217489,217400,-7.49,-1.98,372.63,"August 31, 22",-0.0198,,,,,
2022-08-30,379.87,380.97,371.14,373.9,373.899994,131893,131900,-5.97,-1.57,374.51,"August 30, 22",-0.0157,,,,,
2022-08-29,373.1,379.355,372.9385,375.96,375.959991,123915,123900,2.86,0.76655,376.56,"August 29, 22",0.0076655,,,,,
2022-08-26,394.74,394.74,378.13,378.26,378.26,158674,158600,-16.48,-4.17,382.11,"August 26, 22",-0.0417,,,,,
2022-08-25,390.07,395.28,386.89,394.75,394.75,149026,149000,4.68,1.2,392.36,"August 25, 22",0.012,,,,,
2022-08-24,390.06,390.398,387.33,387.33,387.329987,123906,123900,-2.73,-0.69989,388.44,"August 24, 22",-0.0069989,,,,,
2022-08-23,390.9,391.81,385.81,387.28,387.279999,158280,158300,-3.62,-0.92607,388.19,"August 23, 22",-0.0092607,,,,,
