date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,recordDate,declarationDate,dividend,adjDividend,paymentDate
2021-11-11,132.63,133.5,131.65,132.41,124.31,336200,336200,-0.22,-0.16587,132.5475,"November 11, 21",-0.0016587,,,,,
2021-11-10,132.19,134.01,132.19,132.63,124.52,483100,483100,0.44,0.33285,132.755,"November 10, 21",0.0033285,,,,,
2021-11-09,131.61,133.17,131.13,132.97,124.84,414200,414200,1.36,1.03,132.22,"November 09, 21",0.0103,,,,,
2021-11-08,132.43,133.47,131.19,132.02,123.95,892507,892507,-0.41,-0.3096,132.2775,"November 08, 21",-0.003096,,,,,
2021-11-05,131.97,132.66,131.04,131.41,123.37,519140,519140,-0.56,-0.42434,131.77,"November 05, 21",-0.0042434,,,,,
2021-11-04,130.32,131.96,130.32,131.08,123.06,455800,455800,0.76,0.58318,130.92,"November 04, 21",0.0058318,,,,,
2021-11-03,130.51,132.34,128.98,129.39,121.48,1190839,1190839,-1.12,-0.85817,130.305,"November 03, 21",-0.0085817,,,,,
2021-11-02,130.36,131.82,130.14,131.2,123.18,732500,732500,0.84,0.64437,130.88,"November 02, 21",0.0064437,,,,,
2021-11-01,128.83,130.88,128.46,129.87,121.93,678031,678031,1.04,0.80727,129.51,"November 01, 21",0.0080727,,,,,
2021-10-29,127.46,129.15,127.29,128.3,120.45,1244510,1244510,0.84,0.65903,128.05,"October 29, 21",0.0065903,,,,,
2021-10-28,128.11,129.05,127.36,127.95,120.12,813700,813700,-0.16,-0.12489,128.1175,"October 28, 21",-0.0012489,,,,,
2021-10-27,129.61,131.13,127.1,127.39,119.6,788200,788200,-2.22,-1.71,128.8075,"October 27, 21",-0.0171,,,,,
2021-10-26,131.2,131.94,129.47,129.49,121.57,750415,750415,-1.71,-1.3,130.525,"October 26, 21",-0.013,,,,,
2021-10-25,133.54,133.54,130.72,131.11,123.09,794406,794406,-2.43,-1.82,132.2275,"October 25, 21",-0.0182,,,,,
2021-10-22,132.11,135,132.11,133.52,125.35,865500,865500,1.41,1.07,133.185,"October 22, 21",0.0107,,,,,
2021-10-21,130.34,134.24,129.2,131.52,123.48,1246313,1246313,1.18,0.90532,131.325,"October 21, 21",0.0090532,,,,,
2021-10-20,135.25,137.64,135.07,136.85,128.48,625445,625445,1.6,1.18,136.2025,"October 20, 21",0.0118,,,,,
2021-10-19,135.85,135.85,133.69,134.72,126.48,707400,707400,-1.13,-0.8318,135.0275,"October 19, 21",-0.008318,,,,,
2021-10-18,132.86,135.14,132.64,134.83,126.58,421828,421828,1.97,1.48,133.8675,"October 18, 21",0.0148,,,,,
2021-10-15,133.55,134.49,133.04,134.1,125.9,519931,519931,0.55,0.41183,133.795,"October 15, 21",0.0041183,,,,,
2021-10-14,130.09,132.59,128.72,132.36,124.26,472200,472200,2.27,1.74,130.94,"October 14, 21",0.0174,,,,,
2021-10-13,128.7,130.05,127.86,128.92,121.04,590700,590700,0.22,0.17094,128.8825,"October 13, 21",0.0017094,,,,,
2021-10-12,129.4,130.6,127.99,128.36,120.51,534000,534000,-1.04,-0.80371,129.0875,"October 12, 21",-0.0080371,,,,,
2021-10-11,130.97,131.98,129.07,129.1,121.2,510500,510500,-1.87,-1.43,130.28,"October 11, 21",-0.0143,,,,,
2021-10-08,131.34,132.11,130.35,131.45,123.41,655134,655134,0.11,0.08375209,131.3125,"October 08, 21",0.0008375209,,,,,
2021-10-07,130.49,132.81,129.8,131.54,123.5,694800,694800,1.05,0.80466,131.16,"October 07, 21",0.0080466,,,,,
2021-10-06,127.73,129.57,127.14,129.32,121.41,727202,727202,1.59,1.24,128.44,"October 06, 21",0.0124,,,,,
2021-10-05,130.1,132.2,129.43,129.69,121.76,952100,952100,-0.41,-0.31514,130.355,"October 05, 21",-0.0031514,,,,,
2021-10-04,131.59,133.04,129.19,130.26,122.29,1058100,1058100,-1.33,-1.01,131.02,"October 04, 21",-0.0101,,,,,
2021-10-01,132.36,133.43,129.32,132.47,124.37,1031100,1031100,0.11,0.08310668,131.895,"October 01, 21",0.0008310668,,,,,
2021-09-30,136.08,136.61,132.07,132.18,124.1,916300,916300,-3.9,-2.87,134.235,"September 30, 21",-0.0287,,,,,
2021-09-29,135.01,136.14,134.66,135.22,126.95,484922,484922,0.21,0.15554,135.2575,"September 29, 21",0.0015554,,,,,
2021-09-28,136.01,137.57,133.88,134.59,126.36,509227,509227,-1.42,-1.04,135.5125,"September 28, 21",-0.0104,,,,,
2021-09-27,137,138.17,136.67,136.89,128.52,539008,539008,-0.11,-0.08029197,137.1825,"September 27, 21",-0.0008029197,,,,,
2021-09-24,138.31,139.5,137.14,137.34,128.94,409126,409126,-0.97,-0.70132,138.0725,"September 24, 21",-0.0070132,,,,,
2021-09-23,137.07,139.55,137.07,138.62,130.14,523101,523101,1.55,1.13,138.0775,"September 23, 21",0.0113,,,,,
2021-09-22,136.36,137.45,135.73,136.37,128.03,501406,501406,0.01,0.00733353,136.4775,"September 22, 21",7.33353e-05,,,,,
2021-09-21,137.93,137.93,134.73,135.31,127.03,569145,569145,-2.62,-1.9,136.475,"September 21, 21",-0.019,,,,,
2021-09-20,136.08,137.89,135.56,137.26,128.87,559600,559600,1.18,0.86714,136.6975,"September 20, 21",0.0086714,,,,,
2021-09-17,141.21,141.97,138.12,138.44,129.97,1796700,1796700,-2.77,-1.96,139.935,"September 17, 21",-0.0196,,,,,
2021-09-16,141.6,142.3,140.85,141.2,132.56,602146,602146,-0.4,-0.28249,141.4875,"September 16, 21",-0.0028249,,,,,
2021-09-15,138.63,142.47,138.53,141.21,132.57,998100,998100,2.58,1.86,140.21,"September 15, 21",0.0186,2021-09-16,2021-09-01,0.36,0.36,2021-09-30
2021-09-14,142.51,142.51,139.02,139.56,130.69,1120836,1120836,-2.95,-2.07,140.9,"September 14, 21",-0.0207,,,,,
2021-09-13,145.71,145.71,141.66,142.27,133.23,857130,857130,-3.44,-2.36,143.8375,"September 13, 21",-0.0236,,,,,
2021-09-10,147.49,148.33,144.4,144.56,135.37,1018300,1018300,-2.93,-1.99,146.195,"September 10, 21",-0.0199,,,,,
2021-09-09,145.04,145.62,142.86,143.28,134.17,1017337,1017337,-1.76,-1.21,144.2,"September 09, 21",-0.0121,,,,,
2021-09-08,142.68,145.03,141.27,144.85,135.64,844859,844859,2.17,1.52,143.4575,"September 08, 21",0.0152,,,,,
2021-09-07,147.78,148.03,142.65,143.15,134.05,1496500,1496500,-4.63,-3.13,145.4025,"September 07, 21",-0.0313,,,,,
2021-09-03,147.28,148.7,146.8,148.13,138.71,1141503,1141503,0.85,0.57713,147.7275,"September 03, 21",0.0057713,,,,,
2021-09-02,145.13,147.86,144.89,147.71,138.32,575100,575100,2.58,1.78,146.3975,"September 02, 21",0.0178,,,,,
2021-09-01,144.85,145.29,143.82,144.55,135.36,529836,529836,-0.3,-0.20711,144.6275,"September 01, 21",-0.0020711,,,,,
2021-08-31,143,144.74,142.9,143.99,134.84,1046733,1046733,0.99,0.69231,143.6575,"August 31, 21",0.0069231,,,,,
2021-08-30,141.94,143.85,141.17,143.08,133.99,658500,658500,1.14,0.80316,142.51,"August 30, 21",0.0080316,,,,,
2021-08-27,140.92,142.16,140.92,141.49,132.5,355214,355214,0.57,0.40448,141.3725,"August 27, 21",0.0040448,,,,,
2021-08-26,141.16,141.2,139.48,140.04,131.14,589900,589900,-1.12,-0.79343,140.47,"August 26, 21",-0.0079343,,,,,
2021-08-25,140.82,141.84,140.01,141.14,132.17,395214,395214,0.32,0.22724,140.9525,"August 25, 21",0.0022724,,,,,
2021-08-24,139.55,140.5,139.07,140.4,131.48,546000,546000,0.85,0.6091,139.88,"August 24, 21",0.006091,,,,,
2021-08-23,139.34,139.73,138.66,139.09,130.25,1083616,1083616,-0.25,-0.17942,139.205,"August 23, 21",-0.0017942,,,,,
2021-08-20,140.31,140.55,138.48,138.58,129.77,657500,657500,-1.73,-1.23,139.48,"August 20, 21",-0.0123,,,,,
2021-08-19,138.51,140.75,138.35,140.22,131.31,431825,431825,1.71,1.23,139.4575,"August 19, 21",0.0123,,,,,
2021-08-18,139.68,142.26,139.68,139.96,131.06,822000,822000,0.28,0.20046,140.395,"August 18, 21",0.0020046,,,,,
2021-08-17,139.38,140.15,138.12,140.09,131.19,903830,903830,0.71,0.5094,139.435,"August 17, 21",0.005094,,,,,
2021-08-16,138.09,140.26,136.86,139.97,131.07,427097,427097,1.88,1.36,138.795,"August 16, 21",0.0136,,,,,
2021-08-13,136.89,138.24,136.82,138.01,129.24,370330,370330,1.12,0.81818,137.49,"August 13, 21",0.0081818,,,,,
2021-08-12,137.34,138.01,136.8,137.1,128.39,346031,346031,-0.24,-0.17475,137.3125,"August 12, 21",-0.0017475,,,,,
2021-08-11,136.65,137.81,136.21,137.17,128.45,364300,364300,0.52,0.38053,136.96,"August 11, 21",0.0038053,,,,,
2021-08-10,136.21,138.02,136.15,136.48,127.81,447417,447417,0.27,0.19822,136.715,"August 10, 21",0.0019822,,,,,
2021-08-09,136.93,137.42,135.28,136.36,127.69,439606,439606,-0.57,-0.41627,136.4975,"August 09, 21",-0.0041627,,,,,
2021-08-06,138.24,139.06,137.14,137.54,128.8,487400,487400,-0.7,-0.50637,137.995,"August 06, 21",-0.0050637,,,,,
2021-08-05,136.31,137.36,135.06,137.3,128.57,612442,612442,0.99,0.72629,136.5075,"August 05, 21",0.0072629,,,,,
2021-08-04,136.73,137.78,135.44,135.47,126.86,564000,564000,-1.26,-0.92152,136.355,"August 04, 21",-0.0092152,,,,,
2021-08-03,136.48,137.9,135.28,137.81,129.05,424600,424600,1.33,0.9745,136.8675,"August 03, 21",0.009745,,,,,
2021-08-02,137.05,138.57,135.7,135.87,127.23,747500,747500,-1.18,-0.861,136.7975,"August 02, 21",-0.00861,,,,,
2021-07-30,135.29,137.07,135.29,136.6,127.92,571830,571830,1.31,0.96829,136.0625,"July 30, 21",0.0096829,,,,,
2021-07-29,136.63,137.83,135.31,135.5,126.89,576900,576900,-1.13,-0.82705,136.3175,"July 29, 21",-0.0082705,,,,,
2021-07-28,136.81,137.51,135.54,135.59,126.97,702921,702921,-1.22,-0.89175,136.3625,"July 28, 21",-0.0089175,,,,,
2021-07-27,136.93,138.62,135.24,136.7,128.01,676927,676927,-0.23,-0.16797,136.8725,"July 27, 21",-0.0016797,,,,,
2021-07-26,139.02,140.13,137.95,138.05,129.28,1442400,1442400,-0.97,-0.69774,138.7875,"July 26, 21",-0.0069774,,,,,
2021-07-23,137.87,139.64,137.09,139.18,130.33,710200,710200,1.31,0.95017,138.445,"July 23, 21",0.0095017,,,,,
2021-07-22,139.39,139.99,134.73,135.97,127.33,1260700,1260700,-3.42,-2.45,137.52,"July 22, 21",-0.0245,,,,,
2021-07-21,140.5,141.34,137.95,140.47,131.54,1212500,1212500,-0.03,-0.02135231,140.065,"July 21, 21",-0.0002135231,,,,,
2021-07-20,136.66,142.25,136.47,141.35,132.37,1070500,1070500,4.69,3.43,139.1825,"July 20, 21",0.0343,,,,,
2021-07-19,136,136.93,134.71,135.91,127.27,1012836,1012836,-0.09,-0.06617647,135.8875,"July 19, 21",-0.0006617647,,,,,
2021-07-16,138.19,138.91,137.91,138.5,129.7,1083206,1083206,0.31,0.22433,138.3775,"July 16, 21",0.0022433,,,,,
2021-07-15,135.1,137.52,135.03,137.32,128.59,1088437,1088437,2.22,1.64,136.2425,"July 15, 21",0.0164,,,,,
2021-07-14,134.54,136.56,134.02,135.87,127.23,758500,758500,1.33,0.98855,135.2475,"July 14, 21",0.0098855,,,,,
2021-07-13,137.62,137.95,134.02,134.04,125.52,780238,780238,-3.58,-2.6,135.9075,"July 13, 21",-0.026,,,,,
2021-07-12,137.96,138.61,137.28,138.12,129.34,506916,506916,0.16,0.11598,137.9925,"July 12, 21",0.0011598,,,,,
2021-07-09,139.49,140.06,138.09,138.27,129.48,853400,853400,-1.22,-0.87461,138.9775,"July 09, 21",-0.0087461,,,,,
2021-07-08,138.22,138.66,136.79,137.52,128.78,441000,441000,-0.7,-0.50644,137.7975,"July 08, 21",-0.0050644,,,,,
2021-07-07,137.78,140.12,137.78,140.02,131.12,516545,516545,2.24,1.63,138.925,"July 07, 21",0.0163,,,,,
2021-07-06,139.44,140.53,136.68,138.56,129.75,379738,379738,-0.88,-0.6311,138.8025,"July 06, 21",-0.006311,,,,,
2021-07-02,140.14,140.73,139.34,140.04,131.14,362400,362400,-0.1,-0.07135721,140.0625,"July 02, 21",-0.0007135721,,,,,
2021-07-01,140.18,140.92,139.78,140.21,131.3,430128,430128,0.03,0.02140106,140.2725,"July 01, 21",0.0002140106,,,,,
2021-06-30,138.63,139.58,138.63,139.3,130.45,509818,509818,0.67,0.4833,139.035,"June 30, 21",0.004833,,,,,
2021-06-29,140.07,140.97,139.1,139.19,130.34,395221,395221,-0.88,-0.62826,139.8325,"June 29, 21",-0.0062826,,,,,
2021-06-28,139.31,139.77,138.09,139.33,130.47,401311,401311,0.02,0.01435647,139.125,"June 28, 21",0.0001435647,,,,,
2021-06-25,139.25,140.22,138.2,138.85,130.02,785200,785200,-0.4,-0.28725,139.13,"June 25, 21",-0.0028725,,,,,
2021-06-24,139.26,139.26,137.23,138.72,129.9,621529,621529,-0.54,-0.38776,138.6175,"June 24, 21",-0.0038776,,,,,
2021-06-23,139.04,139.25,137.7,138.15,129.37,910500,910500,-0.89,-0.6401,138.535,"June 23, 21",-0.006401,,,,,
2021-06-22,138.16,139.06,137.03,138.69,129.87,589602,589602,0.53,0.38361,138.235,"June 22, 21",0.0038361,,,,,
2021-06-21,136.04,138.08,135.97,137.77,129.01,1017300,1017300,1.73,1.27,136.965,"June 21, 21",0.0127,,,,,
2021-06-18,134.68,135.67,133.8,134.65,126.09,885700,885700,-0.03,-0.02227502,134.7,"June 18, 21",-0.0002227502,,,,,
2021-06-17,138.82,139.21,134.86,136.56,127.88,662526,662526,-2.26,-1.63,137.3625,"June 17, 21",-0.0163,,,,,
2021-06-16,138.73,139.36,137.8,139.13,130.29,878300,878300,0.4,0.28833,138.755,"June 16, 21",0.0028833,,,,,
2021-06-15,138.06,138.76,136.96,138.5,129.7,724900,724900,0.44,0.3187,138.07,"June 15, 21",0.003187,2021-06-16,2021-04-08,0.36,0.36,2021-06-30
2021-06-14,138.72,138.72,137.06,138.31,129.18,609816,609816,-0.41,-0.29556,138.2025,"June 14, 21",-0.0029556,,,,,
2021-06-11,139.21,139.62,137.89,138.7,129.54,601621,601621,-0.51,-0.36635,138.855,"June 11, 21",-0.0036635,,,,,
2021-06-10,138.83,139.63,137.44,138.66,129.51,791933,791933,-0.17,-0.12245,138.64,"June 10, 21",-0.0012245,,,,,
2021-06-09,138.87,139.35,138.06,138.09,128.97,570133,570133,-0.78,-0.56168,138.5925,"June 09, 21",-0.0056168,,,,,
2021-06-08,138.17,139.65,137.29,139,129.82,574822,574822,0.83,0.60071,138.5275,"June 08, 21",0.0060071,,,,,
2021-06-07,139.19,139.19,137.69,138,128.89,388600,388600,-1.19,-0.85495,138.5175,"June 07, 21",-0.0085495,,,,,
2021-06-04,138.94,139.41,138.17,138.83,129.67,432434,432434,-0.11,-0.07917087,138.8375,"June 04, 21",-0.0007917087,,,,,
2021-06-03,137.46,138.49,136.98,137.94,128.83,718406,718406,0.48,0.34919,137.7175,"June 03, 21",0.0034919,,,,,
2021-06-02,139.52,139.52,137.82,138.34,129.21,692014,692014,-1.18,-0.84576,138.8,"June 02, 21",-0.0084576,,,,,
2021-06-01,141.66,142.85,139.19,139.36,130.16,630000,630000,-2.3,-1.62,140.765,"June 01, 21",-0.0162,,,,,
2021-05-28,140.15,141.23,140.12,140.48,131.21,450700,450700,0.33,0.23546,140.495,"May 28, 21",0.0023546,,,,,
2021-05-27,139.92,140.52,139.01,140.18,130.93,813300,813300,0.26,0.18582,139.9075,"May 27, 21",0.0018582,,,,,
2021-05-26,138.97,139.93,138.64,139.07,129.89,410600,410600,0.1,0.07195798,139.1525,"May 26, 21",0.0007195798,,,,,
2021-05-25,138.8,140.13,138.25,139.24,130.05,640107,640107,0.44,0.317,139.105,"May 25, 21",0.00317,,,,,
2021-05-24,138,138.9,137.33,138.73,129.57,660100,660100,0.73,0.52899,138.24,"May 24, 21",0.0052899,,,,,
2021-05-21,138.24,139.49,136.96,137.51,128.43,471900,471900,-0.73,-0.52807,138.05,"May 21, 21",-0.0052807,,,,,
2021-05-20,138.24,138.68,137.19,137.63,128.55,427809,427809,-0.61,-0.44126,137.935,"May 20, 21",-0.0044126,,,,,
2021-05-19,135.53,137.99,135.39,137.66,128.57,549200,549200,2.13,1.57,136.6425,"May 19, 21",0.0157,,,,,
2021-05-18,138.98,139.4,137.11,137.19,128.13,506500,506500,-1.79,-1.29,138.17,"May 18, 21",-0.0129,,,,,
2021-05-17,139.53,140.28,138.62,138.93,129.76,360919,360919,-0.6,-0.43002,139.34,"May 17, 21",-0.0043002,,,,,
2021-05-14,139.59,141.43,139.5,140.25,130.99,500543,500543,0.66,0.47281,140.1925,"May 14, 21",0.0047281,,,,,
2021-05-13,135.8,139.99,135.59,139.21,130.02,660200,660200,3.41,2.51,137.6475,"May 13, 21",0.0251,,,,,
2021-05-12,139.55,139.65,134.92,135.39,126.45,796200,796200,-4.16,-2.98,137.3775,"May 12, 21",-0.0298,,,,,
2021-05-11,141.65,142.03,139.07,139.74,130.52,605100,605100,-1.91,-1.35,140.6225,"May 11, 21",-0.0135,,,,,
2021-05-10,141.96,144.76,141.96,142.55,133.14,872717,872717,0.59,0.41561,142.8075,"May 10, 21",0.0041561,,,,,
2021-05-07,140.11,142.2,139.9,141.25,131.93,674801,674801,1.14,0.81365,140.865,"May 07, 21",0.0081365,,,,,
2021-05-06,136.65,140.3,136.31,140.16,130.91,799100,799100,3.51,2.57,138.355,"May 06, 21",0.0257,,,,,
2021-05-05,137.72,137.72,134.78,136.24,127.25,917200,917200,-1.48,-1.07,136.615,"May 05, 21",-0.0107,,,,,
2021-05-04,135.64,137.77,135.62,137.41,128.34,917602,917602,1.77,1.3,136.61,"May 04, 21",0.013,,,,,
2021-05-03,135.81,137.13,135.18,136.07,127.09,985500,985500,0.26,0.19144,136.0475,"May 03, 21",0.0019144,,,,,
2021-04-30,136.28,136.53,133.93,134.38,125.51,893221,893221,-1.9,-1.39,135.28,"April 30, 21",-0.0139,,,,,
2021-04-29,137.27,138.23,136.74,137.22,128.16,840300,840300,-0.05,-0.03642456,137.365,"April 29, 21",-0.0003642456,,,,,
2021-04-28,137.83,137.83,135.98,136.5,127.49,519022,519022,-1.33,-0.96496,137.035,"April 28, 21",-0.0096496,,,,,
2021-04-27,136.29,138.63,135,137.65,128.56,817100,817100,1.36,0.99787,136.8925,"April 27, 21",0.0099787,,,,,
2021-04-26,139.26,140.21,135.65,136.25,127.26,932816,932816,-3.01,-2.16,137.8425,"April 26, 21",-0.0216,,,,,
2021-04-23,134.78,138.83,134.3,138.35,129.22,938118,938118,3.57,2.65,136.565,"April 23, 21",0.0265,,,,,
2021-04-22,134.66,139.73,134.66,135.49,126.55,1119301,1119301,0.83,0.61637,136.135,"April 22, 21",0.0061637,,,,,
2021-04-21,132.69,134.83,132.57,133.09,124.3,700600,700600,0.4,0.30145,133.295,"April 21, 21",0.0030145,,,,,
2021-04-20,132.7,133.3,131.55,132.45,123.71,675600,675600,-0.25,-0.18839,132.5,"April 20, 21",-0.0018839,,,,,
2021-04-19,133.22,133.37,131.9,132.34,123.6,488300,488300,-0.88,-0.66056,132.7075,"April 19, 21",-0.0066056,,,,,
2021-04-16,132,133.13,131.55,133.01,124.23,636126,636126,1.01,0.76515,132.4225,"April 16, 21",0.0076515,,,,,
2021-04-15,130.1,130.86,129.48,130.53,121.91,559400,559400,0.43,0.33051,130.2425,"April 15, 21",0.0033051,,,,,
2021-04-14,129.37,131.22,129.31,130.24,121.64,310904,310904,0.87,0.67249,130.035,"April 14, 21",0.0067249,,,,,
2021-04-13,130.67,130.82,128.94,129.34,120.8,490900,490900,-1.33,-1.02,129.9425,"April 13, 21",-0.0102,,,,,
2021-04-12,132.16,132.43,130.89,131.61,122.92,478034,478034,-0.55,-0.41616,131.7725,"April 12, 21",-0.0041616,,,,,
2021-04-09,131.77,132.78,130.68,131.69,123,558500,558500,-0.08,-0.06071185,131.73,"April 09, 21",-0.0006071185,,,,,
2021-04-08,131.23,131.53,129.54,130.85,122.21,544400,544400,-0.38,-0.28957,130.7875,"April 08, 21",-0.0028957,,,,,
2021-04-07,130.75,131.93,129.69,131.36,122.69,534738,534738,0.61,0.46654,130.9325,"April 07, 21",0.0046654,,,,,
2021-04-06,133.63,134.44,131.01,131.5,122.82,1515400,1515400,-2.13,-1.59,132.645,"April 06, 21",-0.0159,,,,,
2021-04-05,128.95,130.06,128.45,130.03,121.45,631400,631400,1.08,0.83753,129.3725,"April 05, 21",0.0083753,,,,,
2021-04-01,125.85,128,124.62,127.75,119.32,735800,735800,1.9,1.51,126.555,"April 01, 21",0.0151,,,,,
2021-03-31,124.75,126.65,124.09,125.62,117.33,592900,592900,0.87,0.69739,125.2775,"March 31, 21",0.0069739,,,,,
2021-03-30,125.83,126.3,124.44,125.29,117.02,578303,578303,-0.54,-0.42915,125.465,"March 30, 21",-0.0042915,,,,,
2021-03-29,126.74,128.41,125.7,126.28,117.94,812800,812800,-0.46,-0.36295,126.7825,"March 29, 21",-0.0036295,,,,,
2021-03-26,124.56,126.82,123.75,126.75,118.38,471106,471106,2.19,1.76,125.47,"March 26, 21",0.0176,,,,,
2021-03-25,122.04,123.68,120.52,123.48,115.33,718435,718435,1.44,1.18,122.43,"March 25, 21",0.0118,,,,,
2021-03-24,120.43,123.31,119.85,121.65,113.62,1272819,1272819,1.22,1.01,121.31,"March 24, 21",0.0101,,,,,
2021-03-23,119.38,121.07,119.02,119.29,111.42,612300,612300,-0.09,-0.07538951,119.69,"March 23, 21",-0.0007538951,,,,,
2021-03-22,119.38,120.94,118.23,120.45,112.5,719428,719428,1.07,0.8963,119.75,"March 22, 21",0.008963,,,,,
2021-03-19,121.74,121.74,119.72,119.92,112,1024801,1024801,-1.82,-1.49,120.78,"March 19, 21",-0.0149,,,,,
2021-03-18,121.9,123.42,121.53,121.98,113.93,678400,678400,0.08,0.06562756,122.2075,"March 18, 21",0.0006562756,,,,,
2021-03-17,121.19,123.56,121.03,122.56,114.47,1109503,1109503,1.37,1.13,122.085,"March 17, 21",0.0113,,,,,
2021-03-16,118.9,122.74,118.52,121.33,113.32,859835,859835,2.43,2.04,120.3725,"March 16, 21",0.0204,2021-03-16,2021-02-05,0.36,0.36,2021-03-31
2021-03-15,116.52,118.16,116.42,118.13,110,1375148,1375148,1.61,1.38,117.3075,"March 15, 21",0.0138,,,,,
2021-03-12,116.29,117.3,115.6,117.29,109.22,437700,437700,1,0.85992,116.62,"March 12, 21",0.0085992,,,,,
2021-03-11,116.33,116.56,114.67,115,107.09,527700,527700,-1.33,-1.14,115.64,"March 11, 21",-0.0114,,,,,
2021-03-10,114.37,116.47,113.93,115.95,107.97,636727,636727,1.58,1.38,115.18,"March 10, 21",0.0138,,,,,
2021-03-09,116.27,117.14,114.19,114.44,106.56,721900,721900,-1.83,-1.57,115.51,"March 09, 21",-0.0157,,,,,
2021-03-08,114.29,119.53,113.49,116.49,108.47,1233900,1233900,2.2,1.92,115.95,"March 08, 21",0.0192,,,,,
2021-03-05,111.62,113.87,110.68,113.31,105.51,1082800,1082800,1.69,1.51,112.37,"March 05, 21",0.0151,,,,,
2021-03-04,111.57,111.62,107.75,110.4,102.8,1101500,1101500,-1.17,-1.05,110.335,"March 04, 21",-0.0105,,,,,
2021-03-03,112.14,113.57,111.47,112.15,104.43,894800,894800,0.01,0.00891742,112.3325,"March 03, 21",8.91742e-05,,,,,
2021-03-02,112.39,114.05,111,112.79,105.03,763408,763408,0.4,0.3559,112.5575,"March 02, 21",0.003559,,,,,
2021-03-01,109.75,113.05,108,111.7,104.01,928202,928202,1.95,1.78,110.625,"March 01, 21",0.0178,,,,,
2021-02-26,107.6,109.54,106.92,108.78,101.29,1288619,1288619,1.18,1.1,108.21,"February 26, 21",0.011,,,,,
2021-02-25,108.86,109.99,107.06,107.59,100.19,574300,574300,-1.27,-1.17,108.375,"February 25, 21",-0.0117,,,,,
2021-02-24,108.62,110.8,108.01,109.33,101.81,569800,569800,0.71,0.65365,109.19,"February 24, 21",0.0065365,,,,,
2021-02-23,109.02,109.62,106.85,108.79,101.3,496219,496219,-0.23,-0.21097,108.57,"February 23, 21",-0.0021097,,,,,
2021-02-22,108.42,109.26,106.52,108.99,101.49,620500,620500,0.57,0.52573,108.2975,"February 22, 21",0.0052573,,,,,
2021-02-19,108.36,109.33,107.58,109.06,101.55,914044,914044,0.7,0.64599,108.5825,"February 19, 21",0.0064599,,,,,
2021-02-18,108.87,110.2,108.07,108.31,100.86,713700,713700,-0.56,-0.51437,108.8625,"February 18, 21",-0.0051437,,,,,
2021-02-17,108.89,110.25,108.25,109.3,101.78,838700,838700,0.41,0.37653,109.1725,"February 17, 21",0.0037653,,,,,
2021-02-16,116.94,117.77,109.58,109.81,102.25,1336388,1336388,-7.13,-6.1,113.525,"February 16, 21",-0.061,,,,,
2021-02-12,118.44,120.61,117.36,118.26,110.12,668800,668800,-0.18,-0.15198,118.6675,"February 12, 21",-0.0015198,,,,,
2021-02-11,118.13,119.49,117.8,119.11,110.91,522300,522300,0.98,0.82959,118.6325,"February 11, 21",0.0082959,,,,,
2021-02-10,117.68,118.57,115.97,117.91,109.8,448148,448148,0.23,0.19545,117.5325,"February 10, 21",0.0019545,,,,,
2021-02-09,116.56,117.33,116.03,116.72,108.69,447500,447500,0.16,0.13727,116.66,"February 09, 21",0.0013727,,,,,
2021-02-08,114.86,117.19,113.73,117.03,108.98,682121,682121,2.17,1.89,115.7025,"February 08, 21",0.0189,,,,,
2021-02-05,112.35,114.47,112.35,113.79,105.96,1395732,1395732,1.44,1.28,113.24,"February 05, 21",0.0128,,,,,
2021-02-04,111.56,113.3,111.02,111.87,104.17,428349,428349,0.31,0.27788,111.9375,"February 04, 21",0.0027788,,,,,
2021-02-03,110.47,111.88,110.02,111.43,103.76,425400,425400,0.96,0.86901,110.95,"February 03, 21",0.0086901,,,,,
2021-02-02,110.78,112.12,109.86,110.89,103.26,648433,648433,0.11,0.0992959,110.9125,"February 02, 21",0.000992959,,,,,
2021-02-01,108.09,110.78,108.09,110.32,102.73,565800,565800,2.23,2.06,109.32,"February 01, 21",0.0206,,,,,
2021-01-29,109.19,109.37,106.61,107.01,99.65,772535,772535,-2.18,-2,108.045,"January 29, 21",-0.02,,,,,
2021-01-28,113.16,114.84,110.11,110.48,102.88,1184700,1184700,-2.68,-2.37,112.1475,"January 28, 21",-0.0237,,,,,
2021-01-27,109.95,113.68,108.17,112.15,104.43,855445,855445,2.2,2,110.9875,"January 27, 21",0.02,,,,,
2021-01-26,112.77,113.54,110.52,111.26,103.6,551733,551733,-1.51,-1.34,112.0225,"January 26, 21",-0.0134,,,,,
2021-01-25,112.8,112.92,111.12,112.09,104.38,615800,615800,-0.71,-0.62943,112.2325,"January 25, 21",-0.0062943,,,,,
2021-01-22,114.25,114.46,112.27,113.61,105.79,582022,582022,-0.64,-0.56018,113.6475,"January 22, 21",-0.0056018,,,,,
2021-01-21,114.17,116,113.75,115.04,107.12,928140,928140,0.87,0.76202,114.74,"January 21, 21",0.0076202,,,,,
2021-01-20,115.05,115.07,113.17,114.19,106.33,718300,718300,-0.86,-0.7475,114.37,"January 20, 21",-0.007475,,,,,
2021-01-19,114.93,116.43,114.61,114.71,106.82,377800,377800,-0.22,-0.19142,115.17,"January 19, 21",-0.0019142,,,,,
