date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,adjDividend,dividend,recordDate,paymentDate,declarationDate
2024-05-01,709.05,712.96,694.38,695.33,669.45,943948,943948,-13.72,-1.93,702.93,"May 01, 24",-0.0193,,,,,
2024-04-30,720.08,724.27,706.48,711.11,684.64,1090619,1090619,-8.97,-1.25,715.485,"April 30, 24",-0.0125,,,,,
2024-04-29,738.95,738.95,719.18,726.34,699.31,1002900,1002900,-12.61,-1.71,730.855,"April 29, 24",-0.0171,,,,,
2024-04-26,735.71,743.94,730.47,731.61,704.38,779500,779500,-4.1,-0.55728,735.4325,"April 26, 24",-0.0055728,,,,,
2024-04-25,743.6,746.41,735,738.35,710.87,812736,812736,-5.25,-0.70602,740.84,"April 25, 24",-0.0070602,,,,,
2024-04-24,755.59,768.25,754.54,756.84,728.67,776021,776021,1.25,0.16543,758.805,"April 24, 24",0.0016543,,,,,
2024-04-23,761.08,764.34,751.39,761.9,733.54,662900,662900,0.82,0.10774,759.6775,"April 23, 24",0.0010774,,,,,
2024-04-22,752.4,755.89,745,754.74,726.65,687534,687534,2.34,0.311,752.0075,"April 22, 24",0.00311,,,,,
2024-04-19,743.75,748.37,736.24,748,720.16,611912,611912,4.25,0.57143,744.09,"April 19, 24",0.0057143,,,,,
2024-04-18,736.11,747.16,731.54,739.85,712.31,483705,483705,3.74,0.50808,738.665,"April 18, 24",0.0050808,,,,,
2024-04-17,743.55,746.78,734.25,734.56,707.22,510802,510802,-8.99,-1.21,739.785,"April 17, 24",-0.0121,,,,,
2024-04-16,745.57,747.6,733.25,742.14,714.52,579921,579921,-3.43,-0.46005,742.14,"April 16, 24",-0.0046005,,,,,
2024-04-15,761.15,768.83,740.95,744.11,716.41,574824,574824,-17.04,-2.24,753.76,"April 15, 24",-0.0224,,,,,
2024-04-12,765.18,770.85,759.34,764.05,735.61,498341,498341,-1.13,-0.14768,764.855,"April 12, 24",-0.0014768,,,,,
2024-04-11,779.38,779.98,770.16,773.82,745.02,532000,532000,-5.56,-0.71339,775.835,"April 11, 24",-0.0071339,,,,,
2024-04-10,782.66,786.87,772.14,775.97,747.09,758751,758751,-6.69,-0.85478,779.41,"April 10, 24",-0.0085478,,,,,
2024-04-09,794,801.92,786.13,801.24,771.42,578511,578511,7.24,0.91184,795.8225,"April 09, 24",0.0091184,,,,,
2024-04-08,783.27,789.73,782,788.19,758.85,607700,607700,4.92,0.62814,785.7975,"April 08, 24",0.0062814,,,,,
2024-04-05,781.59,789.91,780.07,784.41,755.21,446532,446532,2.82,0.3608,783.995,"April 05, 24",0.003608,,,,,
2024-04-04,788.91,795.68,778.65,781.04,751.97,469477,469477,-7.87,-0.99758,786.07,"April 04, 24",-0.0099758,,,,,
2024-04-03,790.55,798.09,785.28,788.91,759.55,442644,442644,-1.64,-0.20745,790.7075,"April 03, 24",-0.0020745,,,,,
2024-04-02,793.99,797.91,788.65,792.67,763.17,551554,551554,-1.32,-0.16625,793.305,"April 02, 24",-0.0016625,,,,,
2024-04-01,826,826.86,797.62,800.05,770.27,674300,674300,-25.95,-3.14,812.6325,"April 01, 24",-0.0314,,,,,
2024-03-28,818.87,827.43,813,825.33,794.61,789200,789200,6.46,0.78889,821.1575,"March 28, 24",0.0078889,,,,,
2024-03-27,809.1,816.96,800.69,815.31,784.96,945123,945123,6.21,0.76752,810.515,"March 27, 24",0.0076752,,,,,
2024-03-26,792.32,805.55,792.32,800.07,770.29,930705,930705,7.75,0.97814,797.565,"March 26, 24",0.0097814,,,,,
2024-03-25,785.16,806.54,785.16,792.52,763.02,1323564,1323564,7.36,0.93739,792.345,"March 25, 24",0.0093739,,,,,
2024-03-22,807.21,809.72,798.93,800.97,771.16,1087500,1087500,-6.24,-0.77303,804.2075,"March 22, 24",-0.0077303,,,,,
2024-03-21,825,825,804.83,811.64,781.43,1301725,1301725,-13.36,-1.62,816.6175,"March 21, 24",-0.0162,,,,,
2024-03-20,801,837.43,796.9,824.88,794.18,2372326,2372326,23.88,2.98,815.0525,"March 20, 24",0.0298,,,,,
2024-03-19,859.07,859.07,841,844.58,813.14,867229,867229,-14.49,-1.69,850.93,"March 19, 24",-0.0169,,,,,
2024-03-18,860.1,862,853.15,860.65,828.62,464600,464600,0.55,0.06394605,858.975,"March 18, 24",0.0006394605,,,,,
2024-03-15,860.99,865.24,848.16,850.39,818.74,1090300,1090300,-10.6,-1.23,856.195,"March 15, 24",-0.0123,,,,,
2024-03-14,865.77,870.63,850.02,864.72,832.54,691000,691000,-1.05,-0.12128,862.785,"March 14, 24",-0.0012128,,,,,
2024-03-13,883.5,885.41,865.58,867.23,834.95,810500,810500,-16.27,-1.84,875.43,"March 13, 24",-0.0184,,,,,
2024-03-12,893.56,900.4,888.21,892.81,859.58,383000,383000,-0.75,-0.08393393,893.745,"March 12, 24",-0.0008393393,,,,,
2024-03-11,905.31,907.02,883.78,893.56,860.3,359184,359184,-11.75,-1.3,897.4175,"March 11, 24",-0.013,,,,,
2024-03-08,912,913.59,905.45,910.1,876.23,408700,408700,-1.9,-0.20833,910.285,"March 08, 24",-0.0020833,,,,,
2024-03-07,910,912.99,898.48,906.06,872.34,347200,347200,-3.94,-0.43297,906.8825,"March 07, 24",-0.0043297,,,,,
2024-03-06,900.53,908.66,895.08,906.64,872.89,302124,302124,6.11,0.67849,902.7275,"March 06, 24",0.0067849,,,,,
2024-03-05,909.11,914.87,890.96,895.55,862.22,449751,449751,-13.56,-1.49,902.6225,"March 05, 24",-0.0149,,,,,
2024-03-04,894.5,914.93,888.88,913.66,879.65,578741,578741,19.16,2.14,902.9925,"March 04, 24",0.0214,,,,,
2024-03-01,884.9,900.74,882.04,900.53,867.01,497008,497008,15.63,1.77,892.0525,"March 01, 24",0.0177,,,,,
2024-02-29,895.54,897.94,886.1,888.82,855.74,704000,704000,-6.72,-0.75039,892.1,"February 29, 24",-0.0075039,,,,,
2024-02-28,873.17,893.39,870.93,891.87,858.67,437248,437248,18.7,2.14,882.34,"February 28, 24",0.0214,,,,,
2024-02-27,882.37,882.37,869.46,873.05,840.56,363200,363200,-9.32,-1.06,876.8125,"February 27, 24",-0.0106,4.26,4.26,2024-02-28,2024-03-20,2024-02-14
2024-02-26,883.91,891.88,877.62,877.62,840.85,380340,380340,-6.29,-0.71161,882.7575,"February 26, 24",-0.0071161,,,,,
2024-02-23,885.52,886,879,882.29,845.32,309718,309718,-3.23,-0.36476,883.2025,"February 23, 24",-0.0036476,,,,,
2024-02-22,868.36,883.43,868.36,880.82,843.91,516200,516200,12.46,1.43,875.2425,"February 22, 24",0.0143,,,,,
2024-02-21,851.28,866.29,846.25,864.73,828.5,448795,448795,13.45,1.58,857.1375,"February 21, 24",0.0158,,,,,
2024-02-20,855.12,863.7,848.86,854.74,818.93,568030,568030,-0.38,-0.04443821,855.605,"February 20, 24",-0.0004443821,,,,,
2024-02-16,863.49,874,850.26,856.23,820.35,842114,842114,-7.26,-0.84077,860.995,"February 16, 24",-0.0084077,,,,,
2024-02-15,839,881.8,838.66,874.97,838.31,768833,768833,35.97,4.29,858.6075,"February 15, 24",0.0429,,,,,
2024-02-14,832.68,839.95,825.14,832.81,797.92,574717,574717,0.13,0.01561224,832.645,"February 14, 24",0.0001561224,,,,,
2024-02-13,837.55,837.55,826.22,832.68,797.79,448700,448700,-4.87,-0.58146,833.5,"February 13, 24",-0.0058146,,,,,
2024-02-12,858.46,858.58,845.44,849.98,814.37,434415,434415,-8.48,-0.98782,853.115,"February 12, 24",-0.0098782,,,,,
2024-02-09,856.28,856.82,844.9,855.76,819.9,394256,394256,-0.52,-0.0607278,853.44,"February 09, 24",-0.000607278,,,,,
2024-02-08,840.26,859.72,840.26,855.33,819.49,403900,403900,15.07,1.79,848.8925,"February 08, 24",0.0179,,,,,
2024-02-07,843.71,848.72,834.94,846.73,811.25,351000,351000,3.02,0.35794,843.525,"February 07, 24",0.0035794,,,,,
2024-02-06,842.64,846.03,835.39,838.01,802.9,499845,499845,-4.63,-0.54946,840.5175,"February 06, 24",-0.0054946,,,,,
2024-02-05,834.29,842.49,830.67,836.41,801.36,372100,372100,2.12,0.25411,835.965,"February 05, 24",0.0025411,,,,,
2024-02-02,845.45,846.83,828.93,843.47,808.13,457830,457830,-1.98,-0.23419,841.17,"February 02, 24",-0.0023419,,,,,
2024-02-01,826.53,847.99,824.79,846.33,810.87,535545,535545,19.8,2.4,836.41,"February 01, 24",0.024,,,,,
2024-01-31,845.41,846.85,829.15,829.77,795,540636,540636,-15.64,-1.85,837.795,"January 31, 24",-0.0185,,,,,
2024-01-30,829.5,846.65,827.18,841.58,806.32,689000,689000,12.08,1.46,836.2275,"January 30, 24",0.0146,,,,,
2024-01-29,809.94,832.56,809.94,831.76,796.91,524622,524622,21.82,2.69,821.05,"January 29, 24",0.0269,,,,,
2024-01-26,820.62,820.62,806.83,810.98,777,411614,411614,-9.64,-1.17,814.7625,"January 26, 24",-0.0117,,,,,
2024-01-25,805.9,823.8,802.93,815.31,781.15,572200,572200,9.41,1.17,811.985,"January 25, 24",0.0117,,,,,
2024-01-24,809.59,809.59,794,795.22,761.9,464600,464600,-14.37,-1.77,802.1,"January 24, 24",-0.0177,,,,,
2024-01-23,809.69,812.43,796.68,799,765.52,263000,263000,-10.69,-1.32,804.45,"January 23, 24",-0.0132,,,,,
2024-01-22,804.44,816.26,802.24,802.27,768.65,408700,408700,-2.17,-0.26975,806.3025,"January 22, 24",-0.0026975,,,,,
2024-01-19,794.25,806.13,790,802.69,769.06,516200,516200,8.44,1.06,798.2675,"January 19, 24",0.0106,,,,,
2024-01-18,802.23,802.24,787.84,793.74,760.48,607000,607000,-8.49,-1.06,796.5125,"January 18, 24",-0.0106,,,,,
2024-01-17,808.47,813.44,790.83,798.86,765.39,366575,366575,-9.61,-1.19,802.9,"January 17, 24",-0.0119,,,,,
2024-01-16,819.6,826,815.02,819.12,784.8,323280,323280,-0.48,-0.05856515,819.935,"January 16, 24",-0.0005856515,,,,,
2024-01-12,809.57,815.8,807.05,815.02,780.87,283700,283700,5.45,0.6732,811.86,"January 12, 24",0.006732,,,,,
2024-01-11,801.38,807.35,799.68,801.04,767.48,195100,195100,-0.34,-0.04242681,802.3625,"January 11, 24",-0.0004242681,,,,,
2024-01-10,803.99,808.36,797.03,804.39,770.69,222300,222300,0.4,0.04975186,803.4425,"January 10, 24",0.0004975186,,,,,
2024-01-09,798.21,803.49,794.08,798.69,765.22,325000,325000,0.48,0.06013455,798.6175,"January 09, 24",0.0006013455,,,,,
2024-01-08,788.86,804.69,787.04,803.26,769.6,374523,374523,14.4,1.83,795.9625,"January 08, 24",0.0183,,,,,
2024-01-05,794.6,798.88,786.52,788.39,755.36,347500,347500,-6.21,-0.78153,792.0975,"January 05, 24",-0.0078153,,,,,
2024-01-04,796.02,801.12,790.85,794.88,761.57,376100,376100,-1.14,-0.14321,795.7175,"January 04, 24",-0.0014321,,,,,
2024-01-03,804.84,808.03,793.09,796.5,763.13,304126,304126,-8.34,-1.04,800.615,"January 03, 24",-0.0104,,,,,
2024-01-02,802.74,812.69,800.05,810.48,776.52,309945,309945,7.74,0.9642,806.49,"January 02, 24",0.009642,,,,,
2023-12-29,798.68,810.89,798.68,805.39,771.64,312931,312931,6.71,0.84014,803.41,"December 29, 23",0.0084014,,,,,
2023-12-28,809.48,814.61,807.78,814.09,779.98,219600,219600,4.61,0.5695,811.49,"December 28, 23",0.005695,,,,,
2023-12-27,801.99,807.87,801.99,806.87,773.06,231628,231628,4.88,0.60849,804.68,"December 27, 23",0.0060849,,,,,
2023-12-26,797.53,805.68,797.53,804.14,770.45,166400,166400,6.61,0.82881,801.22,"December 26, 23",0.0082881,,,,,
2023-12-22,805.48,810.16,795.17,799.68,766.17,222732,222732,-5.8,-0.72007,802.6225,"December 22, 23",-0.0072007,,,,,
2023-12-21,798.6,801.9,791.87,801.6,768.01,457900,457900,3,0.37566,798.4925,"December 21, 23",0.0037566,,,,,
2023-12-20,813.94,813.94,793.91,794.43,761.14,381500,381500,-19.51,-2.4,804.055,"December 20, 23",-0.024,,,,,
2023-12-19,805.84,810.62,803.63,809.49,775.57,429941,429941,3.65,0.45294,807.395,"December 19, 23",0.0045294,,,,,
2023-12-18,811.43,812.88,796.21,805.74,771.98,510100,510100,-5.69,-0.70123,806.565,"December 18, 23",-0.0070123,,,,,
2023-12-15,800.48,809.81,795.33,803.73,770.05,1098900,1098900,3.25,0.40601,802.3375,"December 15, 23",0.0040601,,,,,
2023-12-14,818.9,818.9,799.62,805.29,771.55,646439,646439,-13.61,-1.66,810.6775,"December 14, 23",-0.0166,,,,,
2023-12-13,804.56,810.64,796.29,809.61,775.69,778500,778500,5.05,0.62767,805.275,"December 13, 23",0.0062767,,,,,
2023-12-12,797.18,807,790.18,802.86,769.22,382818,382818,5.68,0.71251,799.305,"December 12, 23",0.0071251,,,,,
2023-12-11,794.86,800.41,786.63,797.18,763.78,444835,444835,2.32,0.29188,794.77,"December 11, 23",0.0029188,,,,,
2023-12-08,804.41,808.53,796.13,801.77,768.18,562934,562934,-2.64,-0.32819,802.71,"December 08, 23",-0.0032819,,,,,
2023-12-07,809.23,815,803.93,810.11,776.17,367215,367215,0.88,0.10875,809.5675,"December 07, 23",0.0010875,,,,,
2023-12-06,822.86,823.98,807.74,808.3,774.43,343000,343000,-14.56,-1.77,815.72,"December 06, 23",-0.0177,,,,,
2023-12-05,820,822.45,812.96,821.48,787.06,382138,382138,1.48,0.18049,819.2225,"December 05, 23",0.0018049,,,,,
2023-12-04,817.72,823.67,815.21,822.33,787.87,479500,479500,4.61,0.56376,819.7325,"December 04, 23",0.0056376,,,,,
2023-12-01,816.55,824.86,809.62,824.42,789.88,376034,376034,7.87,0.96381,818.8625,"December 01, 23",0.0096381,,,,,
2023-11-30,809,816.17,804.78,815.01,780.86,608818,608818,6.01,0.74289,811.24,"November 30, 23",0.0074289,,,,,
2023-11-29,800,811.02,796.08,808.31,774.44,437420,437420,8.31,1.04,803.8525,"November 29, 23",0.0104,,,,,
2023-11-28,794.37,799.19,791.56,796.92,763.53,301907,301907,2.55,0.32101,795.51,"November 28, 23",0.0032101,,,,,
2023-11-27,793.27,799.44,787.63,796.42,763.05,234200,234200,3.15,0.39709,794.19,"November 27, 23",0.0039709,,,,,
2023-11-24,788.55,795,788.55,795,761.69,87800,87800,6.45,0.81796,791.775,"November 24, 23",0.0081796,,,,,
2023-11-22,795,797.71,790.24,794.35,761.07,282007,282007,-0.65,-0.08176101,794.325,"November 22, 23",-0.0008176101,,,,,
2023-11-21,785.13,793.19,783.93,788.32,755.29,276854,276854,3.19,0.4063,787.6425,"November 21, 23",0.004063,,,,,
2023-11-20,772.15,785,771.01,784.34,751.48,270764,270764,12.19,1.58,778.125,"November 20, 23",0.0158,,,,,
2023-11-17,786.56,786.56,773.34,774.64,742.18,357048,357048,-11.92,-1.52,780.275,"November 17, 23",-0.0152,,,,,
2023-11-16,783.1,785,775.32,780.37,747.67,408643,408643,-2.73,-0.34861,780.9475,"November 16, 23",-0.0034861,,,,,
2023-11-15,785.83,785.83,777.17,781,748.28,376537,376537,-4.83,-0.61464,782.4575,"November 15, 23",-0.0061464,,,,,
2023-11-14,780,787.62,775.99,786.03,753.1,494337,494337,6.03,0.77308,782.41,"November 14, 23",0.0077308,4.26,4.26,2023-11-15,2023-12-13,2023-10-25
2023-11-13,760.51,765.61,755.93,762.54,726.51,275200,275200,2.03,0.26693,761.1475,"November 13, 23",0.0026693,,,,,
2023-11-10,763.26,768.04,754.24,767.27,731.02,274600,274600,4.01,0.52538,763.2025,"November 10, 23",0.0052538,,,,,
2023-11-09,762.05,765.22,754.55,757.01,721.24,333138,333138,-5.04,-0.66137,759.7075,"November 09, 23",-0.0066137,,,,,
2023-11-08,763.56,764.99,753.32,759.94,724.03,313624,313624,-3.62,-0.4741,760.4525,"November 08, 23",-0.004741,,,,,
2023-11-07,764.18,764.18,755.28,758,722.18,343225,343225,-6.18,-0.80871,760.41,"November 07, 23",-0.0080871,,,,,
2023-11-06,767.91,770.84,754.75,761.72,725.73,407305,407305,-6.19,-0.80608,763.805,"November 06, 23",-0.0080608,,,,,
2023-11-03,774.6,783.61,766.8,770.76,734.34,387200,387200,-3.84,-0.49574,773.9425,"November 03, 23",-0.0049574,,,,,
2023-11-02,745,769.72,745,763.19,727.13,476541,476541,18.19,2.44,755.7275,"November 02, 23",0.0244,,,,,
2023-11-01,729.81,740.94,729.4,739.13,704.21,345852,345852,9.32,1.28,734.82,"November 01, 23",0.0128,,,,,
2023-10-31,721.43,730.17,711.56,729.64,695.16,372707,372707,8.21,1.14,723.2,"October 31, 23",0.0114,,,,,
2023-10-30,716.99,725.45,707.86,715.33,681.53,608100,608100,-1.66,-0.23152,716.4075,"October 30, 23",-0.0023152,,,,,
2023-10-27,726.87,726.87,707.62,710.39,676.82,338549,338549,-16.48,-2.27,717.9375,"October 27, 23",-0.0227,,,,,
2023-10-26,696.51,727.53,685.78,719.51,685.51,671000,671000,23,3.3,707.3325,"October 26, 23",0.033,,,,,
2023-10-25,696.96,700.42,677.8,682.24,650,610457,610457,-14.72,-2.11,689.355,"October 25, 23",-0.0211,,,,,
2023-10-24,700.91,711.68,700.12,704.15,670.88,450700,450700,3.24,0.46226,704.215,"October 24, 23",0.0046226,,,,,
2023-10-23,700.88,710.72,697.36,699.45,666.4,376827,376827,-1.43,-0.20403,702.1025,"October 23, 23",-0.0020403,,,,,
2023-10-20,706.26,719.02,704.83,705.62,672.28,434006,434006,-0.64,-0.09061819,708.9325,"October 20, 23",-0.0009061819,,,,,
2023-10-19,728.31,736.92,703.6,703.81,670.55,409639,409639,-24.5,-3.36,718.16,"October 19, 23",-0.0336,,,,,
2023-10-18,736,739.69,728.41,732.93,698.3,277320,277320,-3.07,-0.41712,734.2575,"October 18, 23",-0.0041712,,,,,
2023-10-17,739.62,749.94,735.7,742.92,707.82,311239,311239,3.3,0.44618,742.045,"October 17, 23",0.0044618,,,,,
2023-10-16,748.49,753.67,742.31,751.41,715.91,292000,292000,2.92,0.39012,748.97,"October 16, 23",0.0039012,,,,,
2023-10-13,746.06,749.23,739.27,742.64,707.55,263800,263800,-3.42,-0.45841,744.3,"October 13, 23",-0.0045841,,,,,
2023-10-12,754.46,757.35,739.38,743.33,708.21,270925,270925,-11.13,-1.48,748.63,"October 12, 23",-0.0148,,,,,
2023-10-11,745.88,755.78,744.26,754.46,718.81,445300,445300,8.58,1.15,750.095,"October 11, 23",0.0115,,,,,
2023-10-10,731.08,745.71,727.25,738.79,703.88,267400,267400,7.71,1.05,735.7075,"October 10, 23",0.0105,,,,,
2023-10-09,720.7,732.39,719.79,731.39,696.83,180425,180425,10.69,1.48,726.0675,"October 09, 23",0.0148,,,,,
2023-10-06,713.98,728.94,708.3,723.66,689.47,284034,284034,9.68,1.36,718.72,"October 06, 23",0.0136,,,,,
2023-10-05,719.91,721.82,710.18,720.99,686.92,234800,234800,1.08,0.15002,718.225,"October 05, 23",0.0015002,,,,,
2023-10-04,708.12,718.16,701.82,715.93,682.1,371011,371011,7.81,1.1,711.0075,"October 04, 23",0.011,,,,,
2023-10-03,709.33,716.64,698.18,701.18,668.05,341749,341749,-8.15,-1.15,706.3325,"October 03, 23",-0.0115,,,,,
2023-10-02,722.91,730.72,705,712.68,679.01,368134,368134,-10.23,-1.42,717.8275,"October 02, 23",-0.0142,,,,,
2023-09-29,732.98,735.43,721.96,726.26,691.94,494588,494588,-6.72,-0.91681,729.1575,"September 29, 23",-0.0091681,,,,,
2023-09-28,710.31,723.57,707.43,720.97,686.9,472000,472000,10.66,1.5,715.57,"September 28, 23",0.015,,,,,
2023-09-27,715,718.37,700.26,707.1,673.69,430062,430062,-7.9,-1.1,710.1825,"September 27, 23",-0.011,,,,,
2023-09-26,729.79,730.56,708.74,711.03,677.43,385200,385200,-18.76,-2.57,720.03,"September 26, 23",-0.0257,,,,,
2023-09-25,731.45,737.8,727.67,733.35,698.7,376142,376142,1.9,0.25976,732.5675,"September 25, 23",0.0025976,,,,,
2023-09-22,735,743.29,730.65,731.91,697.33,419223,419223,-3.09,-0.42041,735.2125,"September 22, 23",-0.0042041,,,,,
2023-09-21,752,752,733.05,733.51,698.85,306800,306800,-18.49,-2.46,742.64,"September 21, 23",-0.0246,,,,,
2023-09-20,762.03,767.8,756.23,757.71,721.91,355425,355425,-4.32,-0.56691,760.9425,"September 20, 23",-0.0056691,,,,,
2023-09-19,767.31,770.85,754.4,756.24,720.51,322021,322021,-11.07,-1.44,762.2,"September 19, 23",-0.0144,,,,,
2023-09-18,772.26,777.08,766.75,769.47,733.11,260537,260537,-2.79,-0.36128,771.39,"September 18, 23",-0.0036128,,,,,
2023-09-15,778.1,782.04,771.3,776.22,739.54,601100,601100,-1.88,-0.24161,776.915,"September 15, 23",-0.0024161,,,,,
2023-09-14,777,786.44,772.06,782.17,745.21,260713,260713,5.17,0.66538,779.4175,"September 14, 23",0.0066538,,,,,
2023-09-13,773.3,774,765,768.93,732.6,229200,229200,-4.37,-0.56511,770.3075,"September 13, 23",-0.0056511,,,,,
2023-09-12,769.22,777.44,768.62,773.1,736.57,315310,315310,3.88,0.50441,772.095,"September 12, 23",0.0050441,,,,,
2023-09-11,775.32,777.11,770.65,774.62,738.02,283336,283336,-0.7,-0.0902853,774.425,"September 11, 23",-0.000902853,,,,,
2023-09-08,775,778.95,769.02,771.44,734.99,251400,251400,-3.56,-0.45935,773.6025,"September 08, 23",-0.0045935,,,,,
2023-09-07,766.45,778.29,766.45,775.55,738.91,363227,363227,9.1,1.19,771.685,"September 07, 23",0.0119,,,,,
2023-09-06,766.15,770.67,761.88,767.91,731.63,389060,389060,1.76,0.22972,766.6525,"September 06, 23",0.0022972,,,,,
2023-09-05,769.07,771.26,762.13,768.56,732.25,426740,426740,-0.51,-0.06631386,767.755,"September 05, 23",-0.0006631386,,,,,
2023-09-01,788.37,791.65,775.83,777.52,740.78,234829,234829,-10.85,-1.38,783.3425,"September 01, 23",-0.0138,,,,,
2023-08-31,788.58,792,780.23,781.38,744.46,545910,545910,-7.2,-0.91303,785.5475,"August 31, 23",-0.0091303,,,,,
2023-08-30,794.19,798.49,789.34,792.54,755.09,330928,330928,-1.65,-0.20776,793.64,"August 30, 23",-0.0020776,,,,,
2023-08-29,778.04,791.44,775.72,790.59,753.23,387124,387124,12.55,1.61,783.9475,"August 29, 23",0.0161,,,,,
2023-08-28,776.52,786.74,775.03,778.49,741.71,411015,411015,1.97,0.2537,779.195,"August 28, 23",0.002537,,,,,
2023-08-25,762.76,775.05,762.76,770.92,734.49,243467,243467,8.16,1.07,767.8725,"August 25, 23",0.0107,,,,,
2023-08-24,771.43,784.8,762.02,765.16,729.01,471040,471040,-6.27,-0.81278,770.8525,"August 24, 23",-0.0081278,,,,,
2023-08-23,759.49,764.39,757.55,760.19,724.27,311343,311343,0.7,0.09216711,760.405,"August 23, 23",0.0009216711,,,,,
2023-08-22,747.67,756.77,744.35,752.86,717.29,222100,222100,5.19,0.69416,750.4125,"August 22, 23",0.0069416,3.41,3.41,2023-08-23,2023-09-20,2023-08-02
2023-08-21,749.34,752.34,738.55,745.74,707.25,266500,266500,-3.6,-0.48042,746.4925,"August 21, 23",-0.0048042,,,,,
2023-08-18,744.86,756.12,744.86,749.77,711.07,289726,289726,4.91,0.65918,748.9025,"August 18, 23",0.0065918,,,,,
2023-08-17,755.61,760.57,753.37,753.84,714.93,295131,295131,-1.77,-0.23425,755.8475,"August 17, 23",-0.0023425,,,,,
2023-08-16,760.19,763.23,753.25,753.75,714.85,290647,290647,-6.44,-0.84716,757.605,"August 16, 23",-0.0084716,,,,,
2023-08-15,765,769.47,759.68,760.19,720.96,344300,344300,-4.81,-0.62876,763.585,"August 15, 23",-0.0062876,,,,,
2023-08-14,769.31,779.79,767.32,770.18,730.43,406902,406902,0.87,0.11309,771.65,"August 14, 23",0.0011309,,,,,
2023-08-11,766.77,775.67,761.7,774.17,734.22,252846,252846,7.4,0.96509,769.5775,"August 11, 23",0.0096509,,,,,
2023-08-10,780.18,787.16,772.03,774.09,734.14,227446,227446,-6.09,-0.78059,778.365,"August 10, 23",-0.0078059,,,,,
2023-08-09,774.37,776.44,766.96,774.49,734.52,260700,260700,0.12,0.01549647,773.065,"August 09, 23",0.0001549647,,,,,
2023-08-08,772.43,776.33,765.96,774.49,734.52,270400,270400,2.06,0.26669,772.3025,"August 08, 23",0.0026669,,,,,
2023-08-07,758.46,777.76,758.01,774.27,734.31,296600,296600,15.81,2.08,767.125,"August 07, 23",0.0208,,,,,
2023-08-04,758,774.43,752.84,757.88,718.77,418778,418778,-0.12,-0.01583113,760.7875,"August 04, 23",-0.0001583113,,,,,
2023-08-03,752.01,768.64,740.26,759.42,720.23,911007,911007,7.41,0.98536,755.0825,"August 03, 23",0.0098536,,,,,
2023-08-02,802.2,812.51,798.7,805.63,764.05,386132,386132,3.43,0.42757,804.76,"August 02, 23",0.0042757,,,,,
2023-08-01,804.94,809.92,803.25,805.16,763.61,298930,298930,0.22,0.02733123,805.8175,"August 01, 23",0.0002733123,,,,,
2023-07-31,798.4,811.04,795.25,809.92,768.12,431922,431922,11.52,1.44,803.6525,"July 31, 23",0.0144,,,,,
2023-07-28,808.55,815,797.03,797.36,756.21,394000,394000,-11.19,-1.38,804.485,"July 28, 23",-0.0138,,,,,
2023-07-27,820,821.63,794.78,796.07,754.98,416224,416224,-23.93,-2.92,808.12,"July 27, 23",-0.0292,,,,,
2023-07-26,818.25,818.25,806.8,813.03,771.07,259538,259538,-5.22,-0.63795,814.0825,"July 26, 23",-0.0063795,,,,,
2023-07-25,816.49,819.68,812.5,816.47,774.33,297100,297100,-0.02,-0.00244951,816.285,"July 25, 23",-2.44951e-05,,,,,
2023-07-24,806.26,819.55,803.23,819.1,776.83,329547,329547,12.84,1.59,812.035,"July 24, 23",0.0159,,,,,
2023-07-21,810.19,814.6,806.12,807.12,765.46,312000,312000,-3.07,-0.37892,809.5075,"July 21, 23",-0.0037892,,,,,
2023-07-20,806.13,811.99,795.96,810.51,768.68,358560,358560,4.38,0.54334,806.1475,"July 20, 23",0.0054334,,,,,
2023-07-19,802.51,816.22,802.51,812.73,770.79,363249,363249,10.22,1.27,808.4925,"July 19, 23",0.0127,,,,,
2023-07-18,804.83,806.23,792.06,795.99,754.91,469000,469000,-8.84,-1.1,799.7775,"July 18, 23",-0.011,,,,,
2023-07-17,804.18,811.99,802.42,807.57,765.89,358002,358002,3.39,0.42155,806.54,"July 17, 23",0.0042155,,,,,
2023-07-14,800.04,806.75,798.58,805.73,764.15,335243,335243,5.69,0.71121,802.775,"July 14, 23",0.0071121,,,,,
2023-07-13,791.09,802.53,784.14,801.44,760.08,362814,362814,10.35,1.31,794.8,"July 13, 23",0.0131,,,,,
2023-07-12,794.48,796.49,780.39,790.88,750.06,499000,499000,-3.6,-0.45313,790.56,"July 12, 23",-0.0045313,,,,,
2023-07-11,784.76,788.84,780.46,787.13,746.51,341100,341100,2.37,0.302,785.2975,"July 11, 23",0.00302,,,,,
2023-07-10,772.14,783.84,771.32,783.45,743.02,313400,313400,11.31,1.46,777.6875,"July 10, 23",0.0146,,,,,
2023-07-07,778.75,783.16,771.6,772.31,732.45,252124,252124,-6.44,-0.82697,776.455,"July 07, 23",-0.0082697,,,,,
2023-07-06,783.19,786.2,771.21,781.34,741.02,462300,462300,-1.85,-0.23621,780.485,"July 06, 23",-0.0023621,,,,,
2023-07-05,785.55,793.25,782.96,790.12,749.34,399914,399914,4.57,0.58176,787.97,"July 05, 23",0.0058176,,,,,
2023-07-03,773.07,789.28,771.7,783.36,742.93,252934,252934,10.29,1.33,779.3525,"July 03, 23",0.0133,,,,,
