date,label,adjDividend,dividend,recordDate,paymentDate,declarationDate,close,change,vwap,low,open,high,unadjustedVolume,changePercent,changeOverTime,adjClose,volume
2021-11-05,"November 05, 21",,,,,,234.51,-1.28,235.1875,233.78,235.79,236.67,257200,-0.54286,-0.0054286,222.74,257200
2021-11-04,"November 04, 21",,,,,,233.38,2.54,232.375,230.84,230.84,234.44,217200,1.1,0.011,221.67,217200
2021-11-03,"November 03, 21",,,,,,230.32,-0.85,230.3075,227.8,231.17,231.94,242900,-0.36769,-0.0036769,218.76,242900
2021-11-02,"November 02, 21",,,,,,231.9,6.92,228.1275,223.36,224.98,232.27,465700,3.08,0.0308,220.26,465700
2021-11-01,"November 01, 21",,,,,,223.9,0.91,223.17,221.21,222.99,224.58,288000,0.40809,0.0040809,212.66,288000
2021-10-29,"October 29, 21",,,,,,222.57,-0.2,223.1025,221.09,222.77,225.98,332037,-0.0897787,-0.000897787,211.4,332037
2021-10-28,"October 28, 21",,,,,,222.96,0.74,222.3725,220.02,222.22,224.29,344000,0.333,0.00333,211.77,344000
2021-10-27,"October 27, 21",,,,,,222.22,0.56,222.4375,217.87,221.66,228,677700,0.25264,0.0025264,211.07,677700
2021-10-26,"October 26, 21",,,,,,219.96,-1.87,220.655,219,221.83,221.83,299135,-0.84299,-0.0084299,208.92,299135
2021-10-25,"October 25, 21",,,,,,221.19,0.15,220.9025,218.35,221.04,223.03,312400,0.06786102,0.0006786102,210.09,312400
2021-10-22,"October 22, 21",,,,,,221.07,-0.05,221.43,220.61,221.12,222.92,201324,-0.02261216,-0.0002261216,209.97,201324
2021-10-21,"October 21, 21",,,,,,220.25,2.77,218.69,216.63,217.48,220.4,356100,1.27,0.0127,209.2,356100
2021-10-20,"October 20, 21",,,,,,218.09,-0.55,218.4,216.82,218.64,220.05,349500,-0.25156,-0.0025156,207.14,349500
2021-10-19,"October 19, 21",,,,,,216.25,1.46,215.16,213.19,214.79,216.41,293900,0.67973,0.0067973,205.4,293900
2021-10-18,"October 18, 21",,,,,,213.38,1.36,212.7475,211.38,212.02,214.21,225905,0.64145,0.0064145,202.67,225905
2021-10-15,"October 15, 21",,,,,,213.45,-1.29,214.285,213.16,214.74,215.79,347500,-0.60073,-0.0060073,202.74,347500
2021-10-14,"October 14, 21",0.54,0.54,2021-10-15,2021-10-29,2021-09-08,213.28,6.13,210.2425,207.15,207.15,213.39,219003,2.96,0.0296,202.58,219003
2021-10-13,"October 13, 21",,,,,,206.07,-1.21,206.2625,204.42,207.28,207.28,371721,-0.58375,-0.0058375,195.21,371721
2021-10-12,"October 12, 21",,,,,,205.78,-2.02,206.8175,205.25,207.8,208.44,268700,-0.97209,-0.0097209,194.94,268700
2021-10-11,"October 11, 21",,,,,,207.16,-4.14,209.505,207.07,211.3,212.49,220049,-1.96,-0.0196,196.24,220049
2021-10-08,"October 08, 21",,,,,,211.82,-1.79,212.675,211.21,213.61,214.06,222800,-0.83798,-0.0083798,200.66,222800
2021-10-07,"October 07, 21",,,,,,213.83,0.46,214.2575,213.37,213.37,216.46,288901,0.21559,0.0021559,202.56,288901
2021-10-06,"October 06, 21",,,,,,211.74,2.38,210.0375,207.14,209.36,211.91,220400,1.14,0.0114,200.58,220400
2021-10-05,"October 05, 21",,,,,,211.04,1.98,210.0875,207.45,209.06,212.8,486300,0.9471,0.009471,199.92,486300
2021-10-04,"October 04, 21",,,,,,208.44,-1.08,208.595,206.07,209.52,210.35,431600,-0.51546,-0.0051546,197.46,431600
2021-10-01,"October 01, 21",,,,,,210.15,1.88,209.1,206.06,208.27,211.92,312200,0.90267,0.0090267,199.08,312200
2021-09-30,"September 30, 21",,,,,,206.95,-6.8,210.33,206.87,213.75,213.75,387400,-3.18,-0.0318,196.04,387400
2021-09-29,"September 29, 21",,,,,,213,0.9,212.545,210.93,212.1,214.15,244100,0.42433,0.0042433,201.77,244100
2021-09-28,"September 28, 21",,,,,,211.58,-3.91,213.7825,211.35,215.49,216.71,270747,-1.81,-0.0181,200.43,270747
2021-09-27,"September 27, 21",,,,,,215.4,-0.93,216.35,215.34,216.33,218.33,204502,-0.4299,-0.004299,204.05,204502
2021-09-24,"September 24, 21",,,,,,216.68,0.52,216.5425,216,216.16,217.33,132647,0.24056,0.0024056,205.26,132647
2021-09-23,"September 23, 21",,,,,,217.23,0.45,217.0625,216.27,216.78,217.97,228312,0.20758,0.0020758,205.78,228312
2021-09-22,"September 22, 21",,,,,,215.2,0.16,215.3275,214.27,215.04,216.8,249520,0.07440476,0.0007440476,203.86,249520
2021-09-21,"September 21, 21",,,,,,213.41,-1.82,214.3475,212.83,215.23,215.92,217800,-0.84561,-0.0084561,202.16,217800
2021-09-20,"September 20, 21",,,,,,214.71,1.88,213.615,211.74,212.83,215.18,346200,0.88333,0.0088333,203.39,346200
2021-09-17,"September 17, 21",,,,,,215.75,-1.94,217.075,215.41,217.69,219.45,600508,-0.89118,-0.0089118,204.38,600508
2021-09-16,"September 16, 21",,,,,,218.37,-0.82,218.265,216.1,219.19,219.4,391700,-0.3741,-0.003741,206.86,391700
2021-09-15,"September 15, 21",,,,,,219.13,3.5,217.4,215.11,215.63,219.73,333000,1.62,0.0162,207.58,333000
2021-09-14,"September 14, 21",,,,,,215.92,0.13,216.2225,214.96,215.79,218.22,496117,0.06024376,0.0006024376,204.54,496117
2021-09-13,"September 13, 21",,,,,,214.47,-4.56,216.6775,214.09,219.03,219.12,336500,-2.08,-0.0208,203.17,336500
2021-09-10,"September 10, 21",,,,,,217.16,-2.18,218.2525,217.01,219.34,219.5,348224,-0.99389,-0.0099389,205.72,348224
2021-09-09,"September 09, 21",,,,,,217.74,-1.65,218.6325,217.31,219.39,220.09,245327,-0.75209,-0.0075209,206.27,245327
2021-09-08,"September 08, 21",,,,,,219.1,2.88,217.4725,215.11,216.22,219.46,398000,1.33,0.0133,207.55,398000
2021-09-07,"September 07, 21",,,,,,217.17,-4.94,219.86,216.89,222.11,223.27,277832,-2.22,-0.0222,205.73,277832
2021-09-03,"September 03, 21",,,,,,222.57,-0.99,223.33,222.22,223.56,224.97,263937,-0.44283,-0.0044283,210.84,263937
2021-09-02,"September 02, 21",,,,,,224.22,2.28,223.05,221.33,221.94,224.71,602200,1.03,0.0103,212.4,602200
2021-09-01,"September 01, 21",,,,,,220.63,-3.78,222.3525,219.96,224.41,224.41,467400,-1.68,-0.0168,209,467400
2021-08-31,"August 31, 21",,,,,,224,-2.28,224.8475,222.83,226.28,226.28,531503,-1.01,-0.0101,212.2,531503
2021-08-30,"August 30, 21",,,,,,225.95,-0.04,226.3025,225.54,225.99,227.73,505040,-0.0176999,-0.000176999,214.04,505040
2021-08-27,"August 27, 21",,,,,,225.3,-1.51,226.2475,225.15,226.81,227.73,392041,-0.66576,-0.0066576,213.43,392041
2021-08-26,"August 26, 21",,,,,,225.85,-0.22,225.7225,224.58,226.07,226.39,172824,-0.09731499,-0.0009731499,213.95,172824
2021-08-25,"August 25, 21",,,,,,226.43,1.69,225.46,224.12,224.74,226.55,308400,0.75198,0.0075198,214.5,308400
2021-08-24,"August 24, 21",,,,,,224.63,1.9,223.7625,222.37,222.73,225.32,340100,0.85305,0.0085305,212.79,340100
2021-08-23,"August 23, 21",,,,,,221.72,0.09,221.9575,221.35,221.63,223.13,273600,0.04060822,0.0004060822,210.04,273600
2021-08-20,"August 20, 21",,,,,,221.29,0.48,221.2525,220.36,220.81,222.55,268000,0.21738,0.0021738,209.63,268000
2021-08-19,"August 19, 21",,,,,,220.67,3.26,219.1775,217.41,217.41,221.22,280300,1.5,0.015,209.04,280300
2021-08-18,"August 18, 21",,,,,,219.55,-3.2,221.0675,219.22,222.75,222.75,494719,-1.44,-0.0144,207.98,494719
2021-08-17,"August 17, 21",,,,,,223.73,-2.48,224.3225,221.14,226.21,226.21,196300,-1.1,-0.011,211.94,196300
2021-08-16,"August 16, 21",,,,,,227.36,3.76,225.1775,222.08,223.6,227.67,304200,1.68,0.0168,215.38,304200
2021-08-13,"August 13, 21",,,,,,223.99,-2.17,225.11,223.63,226.16,226.66,358048,-0.9595,-0.009595,212.19,358048
2021-08-12,"August 12, 21",,,,,,226.5,-1.62,227.135,225.57,228.12,228.35,410700,-0.71015,-0.0071015,214.56,410700
2021-08-11,"August 11, 21",,,,,,227.98,0.97,227.3,225.98,227.01,228.23,191705,0.42729,0.0042729,215.97,191705
2021-08-10,"August 10, 21",,,,,,227,-0.03,227.2825,225.88,227.03,229.22,223100,-0.01321411,-0.0001321411,215.04,223100
2021-08-09,"August 09, 21",,,,,,226.3,-0.9,226.6425,225.72,227.2,227.35,184900,-0.39613,-0.0039613,214.37,184900
2021-08-06,"August 06, 21",,,,,,227.67,-0.28,227.6125,226.54,227.95,228.29,216100,-0.12283,-0.0012283,215.67,216100
2021-08-05,"August 05, 21",,,,,,227.11,-0.91,227.7125,226.61,228.02,229.11,233119,-0.39909,-0.0039909,215.14,233119
2021-08-04,"August 04, 21",,,,,,226.78,-0.83,227.365,225.89,227.61,229.18,217401,-0.36466,-0.0036466,214.83,217401
2021-08-03,"August 03, 21",,,,,,228.77,2.02,227.5675,225.31,226.75,229.44,211341,0.89085,0.0089085,216.71,211341
2021-08-02,"August 02, 21",,,,,,225.94,-2.13,227.395,225.75,228.07,229.82,401200,-0.93392,-0.0093392,214.03,401200
2021-07-30,"July 30, 21",,,,,,226.69,3.49,224.6775,222.05,223.2,226.77,258003,1.56,0.0156,214.74,258003
2021-07-29,"July 29, 21",,,,,,223.05,1.94,221.785,219.75,221.11,223.23,421132,0.87739,0.0087739,211.3,421132
2021-07-28,"July 28, 21",,,,,,219.62,3.47,218.8875,212.87,216.15,226.91,550107,1.61,0.0161,208.05,550107
2021-07-27,"July 27, 21",,,,,,226.25,0.94,225.6925,223.76,225.31,227.45,312631,0.4172,0.004172,214.33,312631
2021-07-26,"July 26, 21",,,,,,226.13,-1.79,226.795,225.15,227.92,227.98,247201,-0.78536,-0.0078536,214.21,247201
2021-07-23,"July 23, 21",,,,,,227.8,-0.18,227.4725,226.13,227.98,227.98,261100,-0.07895429,-0.0007895429,215.79,261100
2021-07-22,"July 22, 21",,,,,,226.21,-1.17,226.575,225.33,227.38,227.38,299304,-0.51456,-0.0051456,214.29,299304
2021-07-21,"July 21, 21",,,,,,227.46,-2.12,228.7375,226.78,229.58,231.13,401600,-0.92343,-0.0092343,215.47,401600
2021-07-20,"July 20, 21",,,,,,228.29,5.15,225.8525,223.14,223.14,228.84,319200,2.31,0.0231,216.26,319200
2021-07-19,"July 19, 21",,,,,,222.35,-2.07,222.5125,218.86,224.42,224.42,447100,-0.92238,-0.0092238,210.63,447100
2021-07-16,"July 16, 21",,,,,,226.67,1.1,226.2175,224.92,225.57,227.71,1664302,0.48765,0.0048765,214.72,1664302
2021-07-15,"July 15, 21",,,,,,224.69,1.61,224.24,223.08,223.08,226.11,441508,0.72171,0.0072171,212.85,441508
2021-07-14,"July 14, 21",0.54,0.54,2021-07-15,2021-07-30,2021-06-15,223.92,0.36,223.4375,221.29,223.56,224.98,447600,0.16103,0.0016103,212.12,447600
2021-07-13,"July 13, 21",,,,,,223.43,-1.17,224.035,222.47,224.6,225.64,336405,-0.52093,-0.0052093,211.14,336405
2021-07-12,"July 12, 21",,,,,,224.5,2.41,223.3725,221.98,222.09,224.92,451318,1.09,0.0109,212.15,451318
2021-07-09,"July 09, 21",,,,,,224.27,0.47,224.4025,223.8,223.8,225.74,361800,0.21001,0.0021001,211.93,361800
2021-07-08,"July 08, 21",,,,,,220.68,-0.29,220.7575,219.15,220.97,222.23,325847,-0.13124,-0.0013124,208.54,325847
2021-07-07,"July 07, 21",,,,,,223.45,3.87,221.58,219.58,219.58,223.71,332320,1.76,0.0176,211.16,332320
2021-07-06,"July 06, 21",,,,,,219.37,-1.63,219.75,217.05,221,221.58,302200,-0.73756,-0.0073756,207.3,302200
2021-07-02,"July 02, 21",,,,,,221.02,0.6,220.465,219.15,220.42,221.27,227333,0.27221,0.0027221,208.86,227333
2021-07-01,"July 01, 21",,,,,,219.87,-1.86,220.585,219.01,221.73,221.73,325300,-0.83886,-0.0083886,207.77,325300
2021-06-30,"June 30, 21",,,,,,220.05,0.09,220.2075,219.52,219.96,221.3,326317,0.04091653,0.0004091653,207.95,326317
2021-06-29,"June 29, 21",,,,,,220.57,-0.41,220.5175,218.91,220.98,221.61,318743,-0.18554,-0.0018554,208.44,318743
2021-06-28,"June 28, 21",,,,,,219.92,0.1,219.58,217.85,219.82,220.73,326600,0.04549177,0.0004549177,207.82,326600
2021-06-25,"June 25, 21",,,,,,219.82,0.06,220.235,219.34,219.76,222.02,375800,0.02730251,0.0002730251,207.73,375800
2021-06-24,"June 24, 21",,,,,,218.8,0.27,218.64,217.17,218.53,220.06,445147,0.12355,0.0012355,206.76,445147
2021-06-23,"June 23, 21",,,,,,217.64,0.36,217.7525,216.01,217.28,220.08,370318,0.16568,0.0016568,205.67,370318
2021-06-22,"June 22, 21",,,,,,217.46,-0.33,217.795,216.41,217.79,219.52,293400,-0.15152,-0.0015152,205.5,293400
2021-06-21,"June 21, 21",,,,,,217.11,3.26,215.4625,213.46,213.85,217.43,274215,1.52,0.0152,205.17,274215
2021-06-18,"June 18, 21",,,,,,211.78,-0.05,212.4275,211.74,211.83,214.36,647016,-0.02360383,-0.0002360383,200.13,647016
2021-06-17,"June 17, 21",,,,,,214.66,-2.93,215.7775,212.45,217.59,218.41,384800,-1.35,-0.0135,202.85,384800
2021-06-16,"June 16, 21",,,,,,217.74,-5.12,220.2575,217.57,222.86,222.86,299500,-2.3,-0.023,205.76,299500
2021-06-15,"June 15, 21",,,,,,222.46,1.16,221.6675,219.65,221.3,223.26,302500,0.52418,0.0052418,210.22,302500
2021-06-14,"June 14, 21",,,,,,220.83,1.05,219.7625,217.55,219.78,220.89,256513,0.47775,0.0047775,208.68,256513
2021-06-11,"June 11, 21",,,,,,220.25,-1.1,220.445,218.34,221.35,221.84,252511,-0.49695,-0.0049695,208.13,252511
2021-06-10,"June 10, 21",,,,,,220.01,-1.85,221.0375,219.85,221.86,222.43,354887,-0.83386,-0.0083386,207.91,354887
2021-06-09,"June 09, 21",,,,,,221.01,-1.44,221.8275,220.92,222.45,222.93,321045,-0.64734,-0.0064734,208.85,321045
2021-06-08,"June 08, 21",,,,,,223.18,0.14,222.6525,220.77,223.04,223.62,219202,0.06276901,0.0006276901,210.9,219202
2021-06-07,"June 07, 21",,,,,,222.75,-3,224,221.68,225.75,225.82,259100,-1.33,-0.0133,210.5,259100
2021-06-04,"June 04, 21",,,,,,225.39,2.03,224.41,223.36,223.36,225.53,219500,0.90885,0.0090885,212.99,219500
2021-06-03,"June 03, 21",,,,,,223.2,0.08,222.935,221.49,223.12,223.93,146603,0.03585515,0.0003585515,210.92,146603
2021-06-02,"June 02, 21",,,,,,223.41,-0.69,223.78,222.71,224.1,224.9,243701,-0.3079,-0.003079,211.12,243701
2021-06-01,"June 01, 21",,,,,,223.87,-1.12,224.6225,223.53,224.99,226.1,327436,-0.4978,-0.004978,211.55,327436
2021-05-28,"May 28, 21",,,,,,222.66,1.24,221.8425,219.91,221.42,223.38,261300,0.56002,0.0056002,210.41,261300
2021-05-27,"May 27, 21",,,,,,221.87,-1.85,222.7625,221.74,223.72,223.72,338400,-0.82693,-0.0082693,209.66,338400
2021-05-26,"May 26, 21",,,,,,221.34,-2.14,222.085,220.04,223.48,223.48,254423,-0.95758,-0.0095758,209.16,254423
2021-05-25,"May 25, 21",,,,,,221.52,0.72,221.1675,219.71,220.8,222.64,287801,0.32609,0.0032609,209.33,287801
2021-05-24,"May 24, 21",,,,,,220.76,-0.9,220.7525,218.93,221.66,221.66,157702,-0.40603,-0.0040603,208.62,157702
2021-05-21,"May 21, 21",0.54,0.54,2021-05-24,2021-05-28,2021-05-12,219.96,-0.74,220.28,218.92,220.7,221.54,267400,-0.3353,-0.003353,207.86,267400
2021-05-20,"May 20, 21",,,,,,220.03,1.86,218.955,216.93,218.17,220.69,252722,0.85255,0.0085255,207.42,252722
2021-05-19,"May 19, 21",,,,,,217.42,-2.19,218.16,216,219.61,219.61,646200,-0.99722,-0.0099722,204.96,646200
2021-05-18,"May 18, 21",,,,,,221.38,-2.31,222.3975,220.83,223.69,223.69,354349,-1.03,-0.0103,208.69,354349
2021-05-17,"May 17, 21",,,,,,223.84,0.26,223.3025,221.4,223.58,224.39,247514,0.11629,0.0011629,211.01,247514
2021-05-14,"May 14, 21",,,,,,224.36,0.62,224.46,223.42,223.74,226.32,189700,0.27711,0.0027711,211.5,189700
2021-05-13,"May 13, 21",,,,,,223.27,4.17,221.445,218.93,219.1,224.48,236106,1.9,0.019,210.47,236106
2021-05-12,"May 12, 21",,,,,,218.21,-5.97,221.1725,218.05,224.18,224.25,524136,-2.66,-0.0266,205.7,524136
2021-05-11,"May 11, 21",,,,,,224.75,-1.05,224.73,222.57,225.8,225.8,345900,-0.46501,-0.0046501,211.87,345900
2021-05-10,"May 10, 21",,,,,,226.86,0.29,227.235,226.57,226.57,228.94,478600,0.128,0.00128,213.86,478600
2021-05-07,"May 07, 21",,,,,,226,0.35,226.0625,225.03,225.65,227.57,368200,0.15511,0.0015511,213.05,368200
2021-05-06,"May 06, 21",,,,,,226.34,-0.35,226.235,224.78,226.69,227.13,263700,-0.1544,-0.001544,213.37,263700
2021-05-05,"May 05, 21",,,,,,225.69,-2.31,226.4475,224.1,228,228,385627,-1.01,-0.0101,212.76,385627
2021-05-04,"May 04, 21",,,,,,227.34,4.72,225.1625,222.58,222.62,228.11,434700,2.12,0.0212,214.31,434700
2021-05-03,"May 03, 21",,,,,,223.5,-2.12,224.45,223.06,225.62,225.62,385102,-0.93963,-0.0093963,210.69,385102
2021-04-30,"April 30, 21",,,,,,224.2,-2.66,225.3475,223.37,226.86,226.96,373900,-1.17,-0.0117,211.35,373900
2021-04-29,"April 29, 21",,,,,,228.15,2.03,226.94,225.18,226.12,228.31,359517,0.89775,0.0089775,215.07,359517
2021-04-28,"April 28, 21",,,,,,225,-10.76,229.71,222.32,235.76,235.76,545100,-4.56,-0.0456,212.11,545100
2021-04-27,"April 27, 21",,,,,,226.19,1.4,225.63,224.36,224.79,227.18,296932,0.6228,0.006228,213.23,296932
2021-04-26,"April 26, 21",,,,,,225.44,-1.28,226.3625,225.23,226.72,228.06,390007,-0.56457,-0.0056457,212.52,390007
2021-04-23,"April 23, 21",,,,,,225.19,-0.6,225.5825,225.06,225.79,226.29,572500,-0.26573,-0.0026573,212.28,572500
2021-04-22,"April 22, 21",,,,,,224.9,-0.52,225.3125,224.2,225.42,226.73,247800,-0.23068,-0.0023068,212.01,247800
2021-04-21,"April 21, 21",,,,,,224.63,2.13,223.8525,222.43,222.5,225.85,479000,0.9573,0.009573,211.76,479000
2021-04-20,"April 20, 21",,,,,,222.47,2.36,221.2725,219.68,220.11,222.83,375637,1.07,0.0107,209.72,375637
2021-04-19,"April 19, 21",,,,,,219.85,-0.72,220.16,218.87,220.57,221.35,374431,-0.32643,-0.0032643,207.25,374431
2021-04-16,"April 16, 21",,,,,,220.57,0.63,220.4225,218.87,219.94,222.31,2171521,0.28644,0.0028644,207.93,2171521
2021-04-15,"April 15, 21",,,,,,218.05,2.09,216.7175,214.51,215.96,218.35,563445,0.96777,0.0096777,205.55,563445
2021-04-14,"April 14, 21",,,,,,215.47,-1.51,216.4275,214.66,216.98,218.6,420400,-0.69592,-0.0069592,203.12,420400
2021-04-13,"April 13, 21",,,,,,216.54,-1.23,217.0625,215.55,217.77,218.39,508614,-0.56482,-0.0056482,204.13,508614
2021-04-12,"April 12, 21",,,,,,218.24,1.39,218.085,216.85,216.85,220.4,682300,0.641,0.00641,205.73,682300
2021-04-09,"April 09, 21",,,,,,217.42,0.82,216.9325,215.13,216.6,218.58,511100,0.37858,0.0037858,204.96,511100
2021-04-08,"April 08, 21",,,,,,215.32,1.42,214.93,213.9,213.9,216.6,403400,0.66386,0.0066386,202.98,403400
2021-04-07,"April 07, 21",,,,,,214.29,-0.19,214.415,212.87,214.48,216.02,263900,-0.08858635,-0.0008858635,202.01,263900
2021-04-06,"April 06, 21",,,,,,215.01,0.1,215.2875,214.2,214.91,217.03,341500,0.04653111,0.0004653111,202.69,341500
2021-04-05,"April 05, 21",,,,,,214.66,1.66,213.8475,212.5,213,215.23,211239,0.77934,0.0077934,202.36,211239
2021-04-01,"April 01, 21",,,,,,212.25,2.67,210.245,206.72,209.58,212.43,377700,1.27,0.0127,200.09,377700
2021-03-31,"March 31, 21",,,,,,209.32,-1.74,210.3225,208.56,211.06,212.35,443900,-0.82441,-0.0082441,197.32,443900
2021-03-30,"March 30, 21",,,,,,210.46,1.1,209.805,208.22,209.36,211.18,426018,0.52541,0.0052541,198.4,426018
2021-03-29,"March 29, 21",,,,,,208.14,2.89,206.9075,204.59,205.25,209.65,299748,1.41,0.0141,196.21,299748
2021-03-26,"March 26, 21",,,,,,206.55,3.59,204.7575,202.72,202.96,206.8,211936,1.77,0.0177,194.71,211936
2021-03-25,"March 25, 21",,,,,,201.63,0.53,200.7725,198.17,201.1,202.19,393500,0.26355,0.0026355,190.07,393500
2021-03-24,"March 24, 21",,,,,,201.34,2.78,200.4925,198.56,198.56,203.51,337829,1.4,0.014,189.8,337829
2021-03-23,"March 23, 21",,,,,,197.88,0.93,197.735,196.36,196.95,199.75,376743,0.4722,0.004722,186.54,376743
2021-03-22,"March 22, 21",,,,,,198.16,-0.02,197.275,194.19,198.18,198.57,515898,-0.01009184,-0.0001009184,186.8,515898
2021-03-19,"March 19, 21",,,,,,199.14,-0.56,199.315,197.99,199.7,200.43,712171,-0.28042,-0.0028042,187.73,712171
2021-03-18,"March 18, 21",,,,,,200.42,3.3,198.6725,196.49,197.12,200.66,455908,1.67,0.0167,188.93,455908
2021-03-17,"March 17, 21",,,,,,197.22,-1.76,197.81,195.42,198.98,199.62,691617,-0.88451,-0.0088451,185.92,691617
2021-03-16,"March 16, 21",,,,,,198.74,-4.28,200.5975,197.07,203.02,203.56,529200,-2.11,-0.0211,187.35,529200
2021-03-15,"March 15, 21",,,,,,203.46,3.9,201.1375,198.06,199.56,203.47,318993,1.95,0.0195,191.8,318993
2021-03-12,"March 12, 21",,,,,,199.35,-0.62,198.9925,196.68,199.97,199.97,387600,-0.31005,-0.0031005,187.93,387600
2021-03-11,"March 11, 21",,,,,,199.03,-1.63,200.34,198.78,200.66,202.89,310628,-0.81232,-0.0081232,187.62,310628
2021-03-10,"March 10, 21",,,,,,200.24,2.69,198.965,197.36,197.55,200.71,558400,1.36,0.0136,188.76,558400
2021-03-09,"March 09, 21",,,,,,197.64,-0.89,198.8675,197.54,198.53,201.76,291633,-0.44829,-0.0044829,186.31,291633
2021-03-08,"March 08, 21",,,,,,198.74,-0.21,199.17,197.44,198.95,201.55,548608,-0.10555,-0.0010555,187.35,548608
2021-03-05,"March 05, 21",,,,,,197.96,0.69,196.235,191.38,197.27,198.33,412800,0.34977,0.0034977,186.61,412800
2021-03-04,"March 04, 21",,,,,,195.13,-3.27,196.305,192.55,198.4,199.14,351300,-1.65,-0.0165,183.95,351300
2021-03-03,"March 03, 21",,,,,,199.18,-0.94,199.785,198.83,200.12,201.01,248607,-0.46972,-0.0046972,187.76,248607
2021-03-02,"March 02, 21",,,,,,199.77,-0.23,199.49,197.56,200,200.63,282400,-0.115,-0.00115,188.32,282400
2021-03-01,"March 01, 21",,,,,,199.91,3.41,198.8275,196.5,196.5,202.4,267314,1.74,0.0174,188.45,267314
2021-02-26,"February 26, 21",,,,,,195.17,-2.43,196.2375,194.54,197.6,197.64,343000,-1.23,-0.0123,183.98,343000
2021-02-25,"February 25, 21",,,,,,197.11,-0.28,197.3425,195.94,197.39,198.93,262542,-0.14185,-0.0014185,185.81,262542
2021-02-24,"February 24, 21",,,,,,197.93,1.61,197.5125,196.03,196.32,199.77,353846,0.82009,0.0082009,186.59,353846
2021-02-23,"February 23, 21",,,,,,196.81,-1.1,197.395,194.94,197.91,199.92,530200,-0.55581,-0.0055581,185.53,530200
2021-02-22,"February 22, 21",,,,,,197.3,2.1,196.2675,194.58,195.2,197.99,360930,1.08,0.0108,185.99,360930
2021-02-19,"February 19, 21",,,,,,196.75,1.55,196.085,194.45,195.2,197.94,364500,0.79406,0.0079406,185.47,364500
2021-02-18,"February 18, 21",,,,,,193.62,0.56,192.8375,190.95,193.06,193.72,349000,0.29007,0.0029007,182.52,349000
2021-02-17,"February 17, 21",,,,,,193.5,-3.31,194.9475,192.67,196.81,196.81,570469,-1.68,-0.0168,182.41,570469
2021-02-16,"February 16, 21",,,,,,197.29,-2.83,199.3925,197.28,200.12,202.88,450000,-1.41,-0.0141,185.98,450000
2021-02-12,"February 12, 21",,,,,,199.87,2.55,198.5725,197.15,197.32,199.95,353314,1.29,0.0129,188.42,353314
2021-02-11,"February 11, 21",,,,,,198,-1.94,198.7425,196.8,199.94,200.23,484800,-0.97029,-0.0097029,186.65,484800
2021-02-10,"February 10, 21",,,,,,199.36,0.46,199.18,198.21,198.9,200.25,359800,0.23127,0.0023127,187.93,359800
2021-02-09,"February 09, 21",,,,,,197.56,-0.98,197.89,195.97,198.54,199.49,433016,-0.4936,-0.004936,186.24,433016
2021-02-08,"February 08, 21",,,,,,198.43,5.18,195.69,191.69,193.25,199.39,870104,2.68,0.0268,187.06,870104
2021-02-05,"February 05, 21",,,,,,192.35,1.79,192.16,190.56,190.56,195.17,1101700,0.93934,0.0093934,181.33,1101700
2021-02-04,"February 04, 21",,,,,,189.62,-6.33,194.08,188.04,195.95,202.71,729900,-3.23,-0.0323,178.75,729900
2021-02-03,"February 03, 21",,,,,,194.79,1.07,194.22,192.83,193.72,195.54,480332,0.55234,0.0055234,183.63,480332
2021-02-02,"February 02, 21",,,,,,193.8,2.36,192.7375,190.34,191.44,195.37,532500,1.23,0.0123,182.69,532500
2021-02-01,"February 01, 21",,,,,,189.42,1.51,188.8675,186.63,187.91,191.51,306500,0.80358,0.0080358,178.56,306500
2021-01-29,"January 29, 21",,,,,,186.19,-1.82,187.04,185.23,188.01,188.73,549800,-0.96803,-0.0096803,175.52,549800
2021-01-28,"January 28, 21",,,,,,188.78,-2.27,190.3725,188.62,191.05,193.04,378800,-1.19,-0.0119,177.96,378800
2021-01-27,"January 27, 21",,,,,,188.33,-2.47,189.4375,186.26,190.8,192.36,421900,-1.29,-0.0129,177.54,421900
2021-01-26,"January 26, 21",,,,,,193.43,-2.05,194.05,191.28,195.48,196.01,225207,-1.05,-0.0105,182.34,225207
2021-01-25,"January 25, 21",,,,,,194.13,-1.47,195.045,192.8,195.6,197.65,480200,-0.75153,-0.0075153,183,480200
2021-01-22,"January 22, 21",,,,,,196.54,1.42,195.7575,193.71,195.12,197.66,401428,0.72776,0.0072776,185.28,401428
2021-01-21,"January 21, 21",,,,,,195.53,-2.45,196.7,193.53,197.98,199.76,408906,-1.24,-0.0124,184.32,408906
2021-01-20,"January 20, 21",,,,,,198.28,3.56,196.7525,194.53,194.72,199.48,847200,1.83,0.0183,186.92,847200
2021-01-19,"January 19, 21",,,,,,193.43,-1.73,194.6825,193.26,195.16,196.88,630400,-0.88645,-0.0088645,182.34,630400
2021-01-15,"January 15, 21",,,,,,194.04,-3.93,195.755,192.99,197.97,198.02,488880,-1.99,-0.0199,182.92,488880
2021-01-14,"January 14, 21",,,,,,199.28,-0.61,200.0275,198.75,199.89,202.19,400610,-0.30517,-0.0030517,187.86,400610
2021-01-13,"January 13, 21",0.5,0.5,2021-01-14,2021-01-29,2020-11-10,202.92,-3.88,204.7125,202.33,206.8,206.8,290800,-1.88,-0.0188,191.29,290800
2021-01-12,"January 12, 21",,,,,,208.35,-0.98,209.135,207.15,209.33,211.71,317649,-0.46816,-0.0046816,195.94,317649
