date,label,adjDividend,dividend,recordDate,paymentDate,declarationDate,close,volume,high,unadjustedVolume,changePercent,vwap,low,adjClose,change,open,changeOverTime
2021-11-09,"November 09, 21",,,,,,202.55,268500,202.9,268500,0.18796,202.2075,201.21,174.76,0.38,202.17,0.0018796
2021-11-08,"November 08, 21",,,,,,201.76,324010,202.93,324010,-0.57655,201.9325,200.11,174.07,-1.17,202.93,-0.0057655
2021-11-05,"November 05, 21",,,,,,202.35,387247,203.4,387247,0.31729,202.155,201.16,174.58,0.64,201.71,0.0031729
2021-11-04,"November 04, 21",,,,,,200.48,381100,203.73,381100,-1.57,201.685,198.85,172.97,-3.2,203.68,-0.0157
2021-11-03,"November 03, 21",,,,,,203.41,505425,204.56,505425,-0.12766,203.465,202.22,175.5,-0.26,203.67,-0.0012766
2021-11-02,"November 02, 21",,,,,,203.44,495000,204.08,495000,0.64312,202.7625,201.39,175.52,1.3,202.14,0.0064312
2021-11-01,"November 01, 21",,,,,,201.37,684344,204.61,684344,-1.58,201.9925,197.38,173.74,-3.24,204.61,-0.0158
2021-10-29,"October 29, 21",,,,,,204.21,704500,206.9,704500,-0.88818,205.13,203.37,176.19,-1.82,206.04,-0.0088818
2021-10-28,"October 28, 21",,,,,,206.27,462500,207.69,462500,1.13,205.2225,202.96,177.97,2.3,203.97,0.0113
2021-10-27,"October 27, 21",,,,,,204.02,491031,205.61,491031,0.38872,203.905,202.76,176.02,0.79,203.23,0.0038872
2021-10-26,"October 26, 21",,,,,,202.68,403000,203.24,403000,0.45599,201.8375,199.67,174.87,0.92,201.76,0.0045599
2021-10-25,"October 25, 21",,,,,,201.28,371700,202.68,371700,-0.35644,201.5425,200.21,173.66,-0.72,202,-0.0035644
2021-10-22,"October 22, 21",,,,,,201.82,250347,202.48,250347,0.81423,201.17,200.19,174.13,1.63,200.19,0.0081423
2021-10-21,"October 21, 21",,,,,,199.6,264708,199.9,264708,-0.15008,199.45,198.4,172.21,-0.3,199.9,-0.0015008
2021-10-20,"October 20, 21",,,,,,199.65,297200,199.73,297200,1.25,198.435,197.18,172.25,2.47,197.18,0.0125
2021-10-19,"October 19, 21",,,,,,197.21,234607,199.41,234607,-0.97414,198.125,196.73,170.15,-1.94,199.15,-0.0097414
2021-10-18,"October 18, 21",,,,,,198.56,289747,199.09,289747,0.97127,197.5125,195.75,171.31,1.91,196.65,0.0097127
2021-10-15,"October 15, 21",,,,,,197.56,321745,200.06,321745,-1.08,198.4325,196.39,170.45,-2.16,199.72,-0.0108
2021-10-14,"October 14, 21",1.025,1.025,2021-10-15,2021-10-29,2021-09-28,198.7,336100,198.79,336100,1.29,197.26,195.38,171.43,2.53,196.17,0.0129
2021-10-13,"October 13, 21",,,,,,196.17,378200,196.31,378200,2.42,193.885,191.53,168.37,4.64,191.53,0.0242
2021-10-12,"October 12, 21",,,,,,193.54,376600,194.42,376600,0.66577,192.7775,190.89,166.11,1.28,192.26,0.0066577
2021-10-11,"October 11, 21",,,,,,191.06,279439,192.32,279439,-0.05754041,191.005,189.47,163.98,-0.11,191.17,-0.0005754041
2021-10-08,"October 08, 21",,,,,,191.18,375700,193.56,375700,-0.1306,191.72,190.71,164.09,-0.25,191.43,-0.001306
2021-10-07,"October 07, 21",,,,,,191.84,376700,194.35,376700,-0.81688,192.6925,191.16,164.65,-1.58,193.42,-0.0081688
2021-10-06,"October 06, 21",,,,,,192.1,433350,192.17,433350,1.75,189.6,185.33,164.88,3.3,188.8,0.0175
2021-10-05,"October 05, 21",,,,,,189.67,558300,191.45,558300,-0.92975,190.16,188.07,162.79,-1.78,191.45,-0.0092975
2021-10-04,"October 04, 21",,,,,,190.58,561200,191.59,561200,0.91607,189.5925,187.35,163.57,1.73,188.85,0.0091607
2021-10-01,"October 01, 21",,,,,,189.22,372343,190.29,372343,0.63823,188.2125,185.32,162.41,1.2,188.02,0.0063823
2021-09-30,"September 30, 21",,,,,,186.75,654500,190.94,654500,-2.18,188.825,186.69,160.29,-4.17,190.92,-0.0218
2021-09-29,"September 29, 21",,,,,,189.95,382151,190.68,382151,1.26,188.9525,187.59,163.03,2.36,187.59,0.0126
2021-09-28,"September 28, 21",,,,,,186.59,452600,187.35,452600,0.91401,185.6375,183.71,160.15,1.69,184.9,0.0091401
2021-09-27,"September 27, 21",,,,,,186.1,416400,191.53,416400,-1.91,188.3475,186.03,159.73,-3.63,189.73,-0.0191
2021-09-24,"September 24, 21",,,,,,189.28,394900,191.98,394900,-0.59346,190.1975,189.12,162.46,-1.13,190.41,-0.0059346
2021-09-23,"September 23, 21",,,,,,191.22,379526,192.74,379526,0.07850526,191.42,190.65,164.12,0.15,191.07,0.0007850526
2021-09-22,"September 22, 21",,,,,,190.28,687524,191.23,687524,0.38512,190.02,189.02,163.32,0.73,189.55,0.0038512
2021-09-21,"September 21, 21",,,,,,188.01,398812,190.43,398812,-0.75486,188.9625,187.97,161.37,-1.43,189.44,-0.0075486
2021-09-20,"September 20, 21",,,,,,188.1,629400,189.49,629400,1.05,187.28,185.39,161.44,1.96,186.14,0.0105
2021-09-17,"September 17, 21",,,,,,187.48,1171312,191.47,1171312,-1.8,189.33,187.46,160.91,-3.43,190.91,-0.018
2021-09-16,"September 16, 21",,,,,,191.35,402724,192.52,402724,0.15703,191.06,189.32,164.23,0.3,191.05,0.0015703
2021-09-15,"September 15, 21",,,,,,191.15,557400,193.83,557400,-0.3285,191.9275,190.95,164.06,-0.63,191.78,-0.003285
2021-09-14,"September 14, 21",,,,,,191.58,534700,192.3,534700,0.71496,191.06,190.14,164.43,1.36,190.22,0.0071496
2021-09-13,"September 13, 21",,,,,,190.11,332600,191.99,332600,-0.66879,190.775,189.61,163.17,-1.28,191.39,-0.0066879
2021-09-10,"September 10, 21",,,,,,189.49,346333,192.23,346333,-1.43,190.8525,189.46,162.64,-2.74,192.23,-0.0143
2021-09-09,"September 09, 21",,,,,,191.86,320600,195.42,320600,-1.48,193.4475,191.77,164.67,-2.88,194.74,-0.0148
2021-09-08,"September 08, 21",,,,,,195.46,438600,196.01,438600,2.08,193.6025,191.47,167.76,3.99,191.47,0.0208
2021-09-07,"September 07, 21",,,,,,192.42,521040,196,521040,-1.83,193.875,191.08,165.15,-3.58,196,-0.0183
2021-09-03,"September 03, 21",,,,,,196.14,527000,196.54,527000,0.19412,195.4575,193.39,168.35,0.38,195.76,0.0019412
2021-09-02,"September 02, 21",,,,,,196.28,686027,197.5,686027,-0.34525,196.245,194.24,168.47,-0.68,196.96,-0.0034525
2021-09-01,"September 01, 21",,,,,,196.18,646309,196.64,646309,1.75,194.52,192.45,168.38,3.37,192.81,0.0175
2021-08-31,"August 31, 21",,,,,,192.37,690600,193.12,690600,0,192.2825,191.27,165.11,0,192.37,0
2021-08-30,"August 30, 21",,,,,,192.63,402800,192.72,402800,1.65,190.9925,189.11,165.33,3.12,189.51,0.0165
2021-08-27,"August 27, 21",,,,,,189.21,367700,190.82,367700,-0.41579,189.79,189.13,162.4,-0.79,190,-0.0041579
2021-08-26,"August 26, 21",,,,,,188.98,316400,189.55,316400,0.57477,188.47,187.45,162.2,1.08,187.9,0.0057477
2021-08-25,"August 25, 21",,,,,,187.6,368700,189.15,368700,0.66538,187.195,185.67,161.02,1.24,186.36,0.0066538
2021-08-24,"August 24, 21",,,,,,186.27,438600,188.88,438600,-1.13,187.33,185.77,159.87,-2.13,188.4,-0.0113
2021-08-23,"August 23, 21",,,,,,188.56,510712,191.22,510712,-0.90914,189.555,188.15,161.84,-1.73,190.29,-0.0090914
2021-08-20,"August 20, 21",,,,,,190.28,864727,190.58,864727,1.05,188.9125,186.48,163.32,1.97,188.31,0.0105
2021-08-19,"August 19, 21",,,,,,188.29,311924,188.3,311924,1.31,187.015,185.61,161.61,2.43,185.86,0.0131
2021-08-18,"August 18, 21",,,,,,186.7,663500,188.98,663500,-0.76011,187.3575,185.62,160.24,-1.43,188.13,-0.0076011
2021-08-17,"August 17, 21",,,,,,189.23,390100,189.66,390100,0.21714,188.7725,187.38,162.41,0.41,188.82,0.0021714
2021-08-16,"August 16, 21",,,,,,189.55,394170,190.68,394170,0.54103,189.2425,188.21,162.69,1.02,188.53,0.0054103
2021-08-13,"August 13, 21",,,,,,188.31,323025,188.46,323025,0.86775,187.4425,186.31,161.62,1.62,186.69,0.0086775
2021-08-12,"August 12, 21",,,,,,186.37,535033,187.02,535033,-0.05898756,186.355,185.55,159.96,-0.11,186.48,-0.0005898756
2021-08-11,"August 11, 21",,,,,,186.15,390600,187.73,390600,0.16142,186.285,185.41,159.77,0.3,185.85,0.0016142
2021-08-10,"August 10, 21",,,,,,185.14,795500,190.31,795500,-2.54,187.5475,184.77,158.9,-4.83,189.97,-0.0254
2021-08-09,"August 09, 21",,,,,,189.82,290630,190.76,290630,-0.48755,190.0625,188.92,162.92,-0.93,190.75,-0.0048755
2021-08-06,"August 06, 21",,,,,,191.07,420100,192.34,420100,-0.57758,191.5675,190.68,163.99,-1.11,192.18,-0.0057758
2021-08-05,"August 05, 21",,,,,,191.48,492900,192.25,492900,-0.14602,191.06,188.75,164.35,-0.28,191.76,-0.0014602
2021-08-04,"August 04, 21",,,,,,190.26,952431,192.55,952431,-1.12,191.235,189.72,163.3,-2.15,192.41,-0.0112
2021-08-03,"August 03, 21",,,,,,191.45,1248500,192.94,1248500,0.15171,191.605,190.87,164.32,0.29,191.16,0.0015171
2021-08-02,"August 02, 21",,,,,,195.15,619850,195.81,619850,0.63428,194.615,193.58,167.5,1.23,193.92,0.0063428
2021-07-30,"July 30, 21",,,,,,193.1,663131,196.44,663131,0.20238,193.5475,191.94,165.74,0.39,192.71,0.0020238
2021-07-29,"July 29, 21",,,,,,193.01,711340,194.42,711340,1.69,191.5375,188.92,165.66,3.21,189.8,0.0169
2021-07-28,"July 28, 21",,,,,,187.69,844210,188.95,844210,-0.47195,188.06,187.02,161.09,-0.89,188.58,-0.0047195
2021-07-27,"July 27, 21",,,,,,188.21,518200,189.19,518200,0.94937,187.3275,185.47,161.54,1.77,186.44,0.0094937
2021-07-26,"July 26, 21",,,,,,186.8,319006,187.77,319006,-0.13365,186.8275,185.69,160.33,-0.25,187.05,-0.0013365
2021-07-23,"July 23, 21",,,,,,187.6,568132,187.91,568132,0.8006,186.785,185.52,161.02,1.49,186.11,0.008006
2021-07-22,"July 22, 21",,,,,,185.34,846000,186,846000,-0.01078981,185.28,184.42,159.08,-0.02,185.36,-0.0001078981
2021-07-21,"July 21, 21",,,,,,185.76,328900,187.33,328900,-0.338,186.2675,185.59,159.44,-0.63,186.39,-0.00338
2021-07-20,"July 20, 21",,,,,,186.63,546919,187.35,546919,1.39,185.06,182.18,160.18,2.55,184.08,0.0139
2021-07-19,"July 19, 21",,,,,,182.99,540101,184,540101,-0.26706,182.9275,181.24,157.06,-0.49,183.48,-0.0026706
2021-07-16,"July 16, 21",,,,,,184.72,384400,185.65,384400,0.33677,184.6025,183.94,158.54,0.62,184.1,0.0033677
2021-07-15,"July 15, 21",,,,,,183.56,282728,183.89,282728,0.75196,182.87,181.84,157.55,1.37,182.19,0.0075196
2021-07-14,"July 14, 21",1.025,1.025,2021-07-15,2021-07-30,2021-05-18,182.41,359100,182.51,359100,1.55,181.045,179.63,156.56,2.78,179.63,0.0155
2021-07-13,"July 13, 21",,,,,,180.65,397841,182.76,397841,-0.92141,181.375,179.76,154.17,-1.68,182.33,-0.0092141
2021-07-12,"July 12, 21",,,,,,182.51,543904,182.69,543904,1,181.5575,180.33,155.76,1.81,180.7,0.01
2021-07-09,"July 09, 21",,,,,,180.7,481800,180.81,481800,1.02,179.485,177.56,154.21,1.83,178.87,0.0102
2021-07-08,"July 08, 21",,,,,,177.75,530927,177.84,530927,1.36,176.4975,175.04,151.7,2.39,175.36,0.0136
2021-07-07,"July 07, 21",,,,,,176.11,665600,176.99,665600,1.24,174.935,172.69,150.3,2.16,173.95,0.0124
2021-07-06,"July 06, 21",,,,,,173.97,534233,174.33,534233,1.53,172.3775,169.86,148.47,2.62,171.35,0.0153
2021-07-02,"July 02, 21",,,,,,170.95,429915,171.3,429915,0.42886,170.5575,169.76,145.89,0.73,170.22,0.0042886
2021-07-01,"July 01, 21",,,,,,169.43,610637,170.7,610637,0.73726,169.07,167.96,144.59,1.24,168.19,0.0073726
2021-06-30,"June 30, 21",,,,,,168.42,753714,170.96,753714,-0.91776,169.3125,167.89,143.73,-1.56,169.98,-0.0091776
2021-06-29,"June 29, 21",,,,,,169.85,495534,170.6,495534,0.17103,169.8,169.19,144.95,0.29,169.56,0.0017103
2021-06-28,"June 28, 21",,,,,,170.09,396200,170.51,396200,-0.21706,169.92,168.62,145.16,-0.37,170.46,-0.0021706
2021-06-25,"June 25, 21",,,,,,170.15,728712,170.23,728712,0.43088,169.6575,168.83,145.21,0.73,169.42,0.0043088
2021-06-24,"June 24, 21",,,,,,169.59,824208,170.64,824208,-0.24118,169.6075,168.2,144.73,-0.41,170,-0.0024118
2021-06-23,"June 23, 21",,,,,,169.44,505824,170.1,505824,0.14776,169.395,168.85,144.6,0.25,169.19,0.0014776
2021-06-22,"June 22, 21",,,,,,169.51,545128,171.41,545128,-0.97558,170.3925,169.47,144.66,-1.67,171.18,-0.0097558
2021-06-21,"June 21, 21",,,,,,170.98,686700,171.44,686700,1.41,169.82,168.26,145.92,2.38,168.6,0.0141
2021-06-18,"June 18, 21",,,,,,167.84,1662700,170.13,1662700,-1.08,168.7975,167.54,143.24,-1.84,169.68,-0.0108
2021-06-17,"June 17, 21",,,,,,169.83,981543,170.66,981543,-0.0176616,169.645,168.23,144.94,-0.03,169.86,-0.000176616
2021-06-16,"June 16, 21",,,,,,169.67,444244,171.65,444244,-0.95155,170.5025,169.39,144.8,-1.63,171.3,-0.0095155
2021-06-15,"June 15, 21",,,,,,170.87,474900,171.91,474900,-0.04095004,171.045,170.46,145.82,-0.07,170.94,-0.0004095004
2021-06-14,"June 14, 21",,,,,,171.59,376600,171.64,376600,0.04664451,171.31,170.5,146.44,0.08,171.51,0.0004664451
2021-06-11,"June 11, 21",,,,,,171.55,535531,171.69,535531,0.15179,171.155,170.09,146.4,0.26,171.29,0.0015179
2021-06-10,"June 10, 21",,,,,,171.53,448500,172.33,448500,1.44,170.35,168.45,146.39,2.44,169.09,0.0144
2021-06-09,"June 09, 21",,,,,,168.69,564741,169.06,564741,0.59034,168.165,167.21,143.96,0.99,167.7,0.0059034
2021-06-08,"June 08, 21",,,,,,167.41,747735,168.22,747735,0.66747,167.0575,166.3,142.87,1.11,166.3,0.0066747
2021-06-07,"June 07, 21",,,,,,166.12,489200,166.69,489200,0.07228916,166.0175,165.26,141.77,0.12,166,0.0007228916
2021-06-04,"June 04, 21",,,,,,165.53,566600,166.59,566600,-0.1267,165.41,163.78,141.27,-0.21,165.74,-0.001267
2021-06-03,"June 03, 21",,,,,,163.77,541900,165.23,541900,-0.88362,164.3975,163.36,139.76,-1.46,165.23,-0.0088362
2021-06-02,"June 02, 21",,,,,,165.74,477700,165.91,477700,1.37,164.5575,163.08,141.45,2.24,163.5,0.0137
2021-06-01,"June 01, 21",,,,,,162.9,585100,163.07,585100,1.65,161.5025,159.78,139.02,2.64,160.26,0.0165
2021-05-28,"May 28, 21",,,,,,160.7,506643,161.43,506643,0.70184,160.135,158.83,137.14,1.12,159.58,0.0070184
2021-05-27,"May 27, 21",,,,,,158.38,876524,160.24,876524,-1.02,159.2025,158.17,135.16,-1.64,160.02,-0.0102
2021-05-26,"May 26, 21",,,,,,160.01,432100,161.17,432100,0.35121,159.9525,159.18,136.56,0.56,159.45,0.0035121
2021-05-25,"May 25, 21",,,,,,159.55,430300,160.47,430300,0.11294,159.535,158.75,136.16,0.18,159.37,0.0011294
2021-05-24,"May 24, 21",,,,,,159.38,645845,160.09,645845,0.97567,158.7875,157.84,136.02,1.54,157.84,0.0097567
2021-05-21,"May 21, 21",,,,,,157.05,1291900,159.04,1291900,-0.54461,157.6925,156.77,134.03,-0.86,157.91,-0.0054461
2021-05-20,"May 20, 21",,,,,,157.95,546700,158.49,546700,1.46,156.9025,155.49,134.8,2.27,155.68,0.0146
2021-05-19,"May 19, 21",,,,,,155.67,482715,156.58,482715,-0.51764,155.7,154.07,132.85,-0.81,156.48,-0.0051764
2021-05-18,"May 18, 21",,,,,,157.37,985800,158.07,985800,0.05086147,157.35,156.67,134.3,0.08,157.29,0.0005086147
2021-05-17,"May 17, 21",,,,,,157.19,608400,158.23,608400,-0.06357683,157.3225,156.58,134.15,-0.1,157.29,-0.0006357683
2021-05-14,"May 14, 21",,,,,,156.75,704915,157.85,704915,0.10857,156.9,156.42,133.77,0.17,156.58,0.0010857
2021-05-13,"May 13, 21",,,,,,156.03,500800,157.67,500800,0.697,155.735,154.29,133.16,1.08,154.95,0.00697
2021-05-12,"May 12, 21",,,,,,154.53,389938,158.6,389938,-2.39,156.4425,154.33,131.88,-3.78,158.31,-0.0239
2021-05-11,"May 11, 21",,,,,,157.69,486300,159.22,486300,-0.96093,158.035,156.01,134.58,-1.53,159.22,-0.0096093
2021-05-10,"May 10, 21",,,,,,159.38,536200,160.52,536200,0.92452,158.935,157.92,136.02,1.46,157.92,0.0092452
2021-05-07,"May 07, 21",,,,,,157.03,549409,157.4,549409,0.87364,156.2225,154.79,134.01,1.36,155.67,0.0087364
2021-05-06,"May 06, 21",,,,,,156.04,606216,156.17,606216,1.91,154.6075,153.11,133.17,2.93,153.11,0.0191
2021-05-05,"May 05, 21",,,,,,152.74,1326801,155.71,1326801,-1.91,154.0375,151.99,130.35,-2.97,155.71,-0.0191
2021-05-04,"May 04, 21",,,,,,156.42,715200,157.73,715200,-0.14045,156.59,155.57,133.49,-0.22,156.64,-0.0014045
2021-05-03,"May 03, 21",,,,,,156.57,615905,158.35,615905,-0.79833,157.14,155.81,133.62,-1.26,157.83,-0.0079833
2021-04-30,"April 30, 21",,,,,,157.33,643300,157.57,643300,1.48,156.2075,154.9,134.27,2.3,155.03,0.0148
2021-04-29,"April 29, 21",,,,,,155.48,556600,156.26,556600,0.67992,155.0075,153.86,132.69,1.05,154.43,0.0067992
2021-04-28,"April 28, 21",,,,,,154.02,501800,155.49,501800,-0.75391,154.635,153.84,131.44,-1.17,155.19,-0.0075391
2021-04-27,"April 27, 21",,,,,,155.19,329700,155.65,329700,-0.16083,155.2125,154.57,132.44,-0.25,155.44,-0.0016083
2021-04-26,"April 26, 21",,,,,,155.23,398910,156.39,398910,-0.17363,155.4475,154.67,132.48,-0.27,155.5,-0.0017363
2021-04-23,"April 23, 21",,,,,,155.19,352700,156.38,352700,-0.61479,155.6925,155.05,132.44,-0.96,156.15,-0.0061479
2021-04-22,"April 22, 21",,,,,,155.52,397400,157.65,397400,-0.63255,156.295,155.5,132.72,-0.99,156.51,-0.0063255
2021-04-21,"April 21, 21",,,,,,156.42,578000,157.23,578000,0.7666,155.68,153.84,133.49,1.19,155.23,0.007666
2021-04-20,"April 20, 21",,,,,,154.69,479628,154.94,479628,1.89,153.195,151.33,132.02,2.87,151.82,0.0189
2021-04-19,"April 19, 21",,,,,,151.82,591400,152.31,591400,0.25754,151.45,150.24,129.57,0.39,151.43,0.0025754
2021-04-16,"April 16, 21",,,,,,151.02,717700,151.37,717700,0.2323,150.74,149.9,128.88,0.35,150.67,0.002323
2021-04-15,"April 15, 21",,,,,,149.54,542348,149.58,542348,1.03,148.66,147.51,127.62,1.53,148.01,0.0103
2021-04-14,"April 14, 21",1.025,1.025,2021-04-15,2021-04-30,2021-03-23,147.55,423800,147.91,423800,0.38098,147.3225,146.84,125.92,0.56,146.99,0.0038098
2021-04-13,"April 13, 21",,,,,,148.59,446500,148.7,446500,1.35,147.6275,146.61,125.93,1.98,146.61,0.0135
2021-04-12,"April 12, 21",,,,,,147.31,713200,147.76,713200,0.08832722,147.105,146.17,124.85,0.13,147.18,0.0008832722
2021-04-09,"April 09, 21",,,,,,146.85,474000,147.65,474000,0.28683,146.7525,146.08,124.46,0.42,146.43,0.0028683
2021-04-08,"April 08, 21",,,,,,146.42,588717,149.29,588717,-1.03,147.4825,146.28,124.09,-1.52,147.94,-0.0103
2021-04-07,"April 07, 21",,,,,,148.3,639400,148.61,639400,0.31793,147.8,146.46,125.68,0.47,147.83,0.0031793
2021-04-06,"April 06, 21",,,,,,147.24,636800,147.84,636800,0.5463,146.91,146.12,124.79,0.8,146.44,0.005463
2021-04-05,"April 05, 21",,,,,,146.58,638025,147.58,638025,-0.44825,146.4225,144.29,124.23,-0.66,147.24,-0.0044825
2021-04-01,"April 01, 21",,,,,,146.64,830712,146.77,830712,1.63,145.3325,143.63,124.28,2.35,144.29,0.0163
2021-03-31,"March 31, 21",,,,,,144.36,1065500,147.52,1065500,-1.39,145.435,143.47,122.35,-2.03,146.39,-0.0139
2021-03-30,"March 30, 21",,,,,,147.34,321746,148.39,321746,0,147.3475,146.32,124.87,0,147.34,0
2021-03-29,"March 29, 21",,,,,,147.49,427000,148.87,427000,-0.57301,147.6825,146.03,125,-0.85,148.34,-0.0057301
2021-03-26,"March 26, 21",,,,,,148.59,448106,148.91,448106,1.88,147.11,145.09,125.93,2.74,145.85,0.0188
2021-03-25,"March 25, 21",,,,,,145.85,486600,146.25,486600,0.95522,144.76,142.47,123.61,1.38,144.47,0.0095522
2021-03-24,"March 24, 21",,,,,,144.33,830909,146.59,830909,0.23613,144.57,143.37,122.32,0.34,143.99,0.0023613
2021-03-23,"March 23, 21",,,,,,144.75,824000,145.16,824000,1.22,143.8425,142.46,122.68,1.75,143,0.0122
2021-03-22,"March 22, 21",,,,,,142.76,730318,143.37,730318,1.15,142.0725,141.03,120.99,1.63,141.13,0.0115
2021-03-19,"March 19, 21",,,,,,141.52,1487708,146.5,1487708,-3.22,143.895,141.33,119.94,-4.71,146.23,-0.0322
2021-03-18,"March 18, 21",,,,,,146.41,682600,146.65,682600,0.95849,145.5675,144.19,124.08,1.39,145.02,0.0095849
2021-03-17,"March 17, 21",,,,,,145.47,529500,145.53,529500,0.5947,144.6075,142.82,123.29,0.86,144.61,0.005947
2021-03-16,"March 16, 21",,,,,,144.38,541600,145.76,541600,-0.52363,144.57,143,122.36,-0.76,145.14,-0.0052363
2021-03-15,"March 15, 21",,,,,,144.98,759108,146.31,759108,2.35,143.395,140.64,122.87,3.33,141.65,0.0235
2021-03-12,"March 12, 21",,,,,,141.78,912700,141.79,912700,3.29,139.4575,137,120.16,4.52,137.26,0.0329
2021-03-11,"March 11, 21",,,,,,136.55,393713,137.39,393713,1.27,135.8175,134.49,115.73,1.71,134.84,0.0127
2021-03-10,"March 10, 21",,,,,,134.83,513400,135.91,513400,0.45448,134.4575,132.87,114.27,0.61,134.22,0.0045448
2021-03-09,"March 09, 21",,,,,,134.73,440500,137.04,440500,0.1859,135.1625,134.4,114.18,0.25,134.48,0.001859
2021-03-08,"March 08, 21",,,,,,134.23,684013,136.24,684013,-0.00744934,134.4425,133.06,113.76,-0.01,134.24,-7.44934e-05
2021-03-05,"March 05, 21",,,,,,133.91,892806,134.22,892806,0.60101,133.2775,131.87,113.49,0.8,133.11,0.0060101
2021-03-04,"March 04, 21",,,,,,132.7,886037,135.29,886037,-1.54,133.555,131.45,112.46,-2.08,134.78,-0.0154
2021-03-03,"March 03, 21",,,,,,134.6,795822,136.17,795822,-0.51737,135.025,134.03,114.07,-0.7,135.3,-0.0051737
2021-03-02,"March 02, 21",,,,,,135.3,919300,136.87,919300,0.15545,135.315,134,114.67,0.21,135.09,0.0015545
2021-03-01,"March 01, 21",,,,,,135.54,1392900,138.03,1392900,-0.36754,136.27,135.47,114.87,-0.5,136.04,-0.0036754
2021-02-26,"February 26, 21",,,,,,134.73,848000,138.26,848000,-2.26,136.355,134.59,114.18,-3.11,137.84,-0.0226
2021-02-25,"February 25, 21",,,,,,137.91,579000,141.99,579000,-1.77,139.385,137.25,116.88,-2.48,140.39,-0.0177
2021-02-24,"February 24, 21",,,,,,140.51,700900,142.98,700900,-1.4,141.5875,140.35,119.08,-2,142.51,-0.014
2021-02-23,"February 23, 21",,,,,,142.3,824605,142.61,824605,1.86,140.9875,139.34,120.6,2.6,139.7,0.0186
2021-02-22,"February 22, 21",,,,,,138.69,867242,139.11,867242,0.82879,137.92,136.33,117.54,1.14,137.55,0.0082879
2021-02-19,"February 19, 21",,,,,,137.57,444410,138.22,444410,-0.12342,137.6325,137,116.59,-0.17,137.74,-0.0012342
2021-02-18,"February 18, 21",,,,,,137.25,360436,138.14,360436,-0.3919,137.3925,136.39,116.32,-0.54,137.79,-0.003919
2021-02-17,"February 17, 21",,,,,,137.72,375805,138.79,375805,-0.74234,138.0875,137.09,116.72,-1.03,138.75,-0.0074234
2021-02-16,"February 16, 21",,,,,,138.44,615012,138.49,615012,0.03612978,137.9575,136.51,117.33,0.05,138.39,0.0003612978
2021-02-12,"February 12, 21",,,,,,138.14,504814,138.4,504814,0.26129,137.815,136.94,117.07,0.36,137.78,0.0026129
2021-02-11,"February 11, 21",,,,,,137.97,717700,138.02,717700,1.11,136.985,135.49,116.93,1.51,136.46,0.0111
2021-02-10,"February 10, 21",,,,,,136.3,616200,137.24,616200,0.5533,135.985,134.85,115.51,0.75,135.55,0.005533
2021-02-09,"February 09, 21",,,,,,135.55,781009,136.24,781009,0.48929,135.3,134.52,114.88,0.66,134.89,0.0048929
2021-02-08,"February 08, 21",,,,,,135.49,735900,136.15,735900,0.57156,135.0325,133.77,114.83,0.77,134.72,0.0057156
2021-02-05,"February 05, 21",,,,,,134.72,550900,135.27,550900,0.16357,134.425,133.21,114.18,0.22,134.5,0.0016357
2021-02-04,"February 04, 21",,,,,,134.84,873800,137,873800,-0.13331,135.215,134,114.28,-0.18,135.02,-0.0013331
2021-02-03,"February 03, 21",,,,,,134.71,834500,135.87,834500,0.03713055,134.73,133.68,114.17,0.05,134.66,0.0003713055
2021-02-02,"February 02, 21",,,,,,135.58,650800,136.43,650800,-0.15465,135.4175,133.87,114.9,-0.21,135.79,-0.0015465
2021-02-01,"February 01, 21",,,,,,134.98,707530,135.13,707530,1.5,133.455,130.72,114.4,1.99,132.99,0.015
2021-01-29,"January 29, 21",,,,,,132.75,1217600,133.38,1217600,0.42363,132.0375,129.83,112.51,0.56,132.19,0.0042363
2021-01-28,"January 28, 21",,,,,,132.79,635900,134.74,635900,0.78937,132.575,131.02,112.54,1.04,131.75,0.0078937
2021-01-27,"January 27, 21",,,,,,131.73,659000,135,659000,-1.62,132.9325,131.1,111.64,-2.17,133.9,-0.0162
2021-01-26,"January 26, 21",,,,,,134.89,526523,135.42,526523,0.55162,134.5875,133.89,114.32,0.74,134.15,0.0055162
2021-01-25,"January 25, 21",,,,,,133.86,650305,134.96,650305,0.0298909,133.9025,132.97,113.45,0.04,133.82,0.000298909
2021-01-22,"January 22, 21",,,,,,134.18,509936,134.84,509936,0.42661,133.715,132.23,113.72,0.57,133.61,0.0042661
2021-01-21,"January 21, 21",,,,,,133.45,528600,133.53,528600,0.88449,132.6,131.14,113.1,1.17,132.28,0.0088449
2021-01-20,"January 20, 21",,,,,,133.16,494241,133.61,494241,2.43,131.4275,128.94,112.85,3.16,130,0.0243
2021-01-19,"January 19, 21",,,,,,130.61,779349,132.43,779349,-1.21,131.31,129.99,110.69,-1.6,132.21,-0.0121
2021-01-15,"January 15, 21",,,,,,132.01,965600,132.14,965600,2.51,130.1625,127.72,111.88,3.23,128.78,0.0251
2021-01-14,"January 14, 21",1.025,1.025,2021-01-15,2021-01-29,2020-12-08,129,1155031,129.08,1155031,2.22,127.4,125.32,109.33,2.8,126.2,0.0222
2021-01-13,"January 13, 21",,,,,,126.42,661800,127.07,661800,1.25,125.7375,124.6,106.27,1.56,124.86,0.0125
