date,label,adjDividend,dividend,recordDate,paymentDate,declarationDate,vwap,low,changeOverTime,adjClose,changePercent,open,volume,change,close,high,unadjustedVolume
2022-09-26,"September 26, 22",,,,,,61.8625,60.56,-0.0343,56.83,-3.43,62.75,2398000,-2.15,60.6,63.54,2398000
2022-09-23,"September 23, 22",,,,,,63.035,62.12,-0.0057043,58.84,-0.57043,63.11,2913292,-0.365,62.75,64.16,2913292
2022-09-22,"September 22, 22",,,,,,65.175,64.44,-0.0156,60.49,-1.56,65.53,1557000,-1.02,64.51,66.22,1557000
2022-09-21,"September 21, 22",,,,,,66.7575,65.74,-0.0103,61.92,-1.03,66.72,1609496,-0.69,66.03,68.54,1609496
2022-09-20,"September 20, 22",,,,,,66.7125,64.82,-0.0287,61.82,-2.87,67.88,2717084,-1.95,65.93,68.22,2717084
2022-09-19,"September 19, 22",,,,,,67.9225,66.74,0.0275,64.5,2.75,66.94,2160600,1.84,68.78,69.23,2160600
2022-09-16,"September 16, 22",,,,,,67.5975,66.55,-0.0134,62.99,-1.34,68.08,5399800,-0.9125,67.17,68.59,5399800
2022-09-15,"September 15, 22",,,,,,69.66,67.85,-0.0114,64.89,-1.14,70,3122600,-0.8,69.2,71.59,3122600
2022-09-14,"September 14, 22",,,,,,72,70.47,-0.0187,67.09,-1.87,72.91,1598046,-1.36,71.55,73.07,1598046
2022-09-13,"September 13, 22",,,,,,72.9275,71.17,-0.0362,67.25,-3.62,74.41,2400900,-2.69,71.72,74.41,2400900
2022-09-12,"September 12, 22",,,,,,76.1575,75.19,0.0218,72.05,2.18,75.19,1866026,1.64,76.83,77.42,1866026
2022-09-09,"September 09, 22",,,,,,74.7575,74,0.0124,70.49,1.24,74.25,1823438,0.92,75.17,75.61,1823438
2022-09-08,"September 08, 22",,,,,,73.1125,71.44,0.0354,69.85,3.54,71.94,1411600,2.55,74.49,74.58,1411600
2022-09-07,"September 07, 22",,,,,,72.025,70.36,0.0333,68.7,3.33,70.9,2191512,2.36,73.26,73.58,2191512
2022-09-06,"September 06, 22",,,,,,71.6575,69.41,-0.039,66.11,-3.9,73.36,2954600,-2.86,70.5,73.36,2954600
2022-09-02,"September 02, 22",,,,,,73.6725,72.38,-0.0133,68.38,-1.33,73.9,1925564,-0.975,72.92,75.49,1925564
2022-09-01,"September 01, 22",,,,,,73.365,72.28,-0.0048767,68.89,-0.48767,73.82,2268180,-0.36,73.46,73.9,2268180
2022-08-31,"August 31, 22",,,,,,75.5275,73.75,-0.0339,69.75,-3.39,76.99,3331800,-2.61,74.38,76.99,3331800
2022-08-30,"August 30, 22",,,,,,77.63,76.09,-0.0193,72.29,-1.93,78.61,1623800,-1.52,77.09,78.73,1623800
2022-08-29,"August 29, 22",,,,,,77.505,76.62,0.0080603,72.71,0.80603,76.92,1667274,0.625,77.54,78.94,1667274
2022-08-26,"August 26, 22",,,,,,80.3275,77.22,-0.0701,72.51,-7.01,83.15,3030200,-5.84,77.32,83.62,3030200
2022-08-25,"August 25, 22",,,,,,83.425,81.31,-0.012,77.83,-1.2,84.01,5394200,-1.02,83,85.38,5394200
2022-08-24,"August 24, 22",,,,,,81.405,80.69,0.0019738,76.16,0.19738,81.06,3202600,0.165,81.22,82.65,3202600
2022-08-23,"August 23, 22",,,,,,81.5575,80.4,0.0204,77.1,2.04,80.58,2395046,1.64,82.22,83.03,2395046
2022-08-22,"August 22, 22",,,,,,79.8275,78.96,-0.0007520682,74.76,-0.07520682,79.78,2836596,-0.055,79.72,80.85,2836596
2022-08-19,"August 19, 22",,,,,,82.285,80.58,-0.0235,76.35,-2.35,83.38,1589400,-1.96,81.42,83.76,1589400
2022-08-18,"August 18, 22",,,,,,82.685,81.25,0.014,78.29,1.4,82.34,1168642,1.15,83.49,83.66,1168642
2022-08-17,"August 17, 22",,,,,,82.4175,80.96,-0.0047101,77.28,-0.47101,82.8,2255164,-0.39,82.41,83.5,2255164
2022-08-16,"August 16, 22",,,,,,83.5775,80.71,0.0462,79.18,4.62,80.71,4132600,3.73,84.44,88.45,4132600
2022-08-15,"August 15, 22",,,,,,79.95,78.6,0.0206,75.71,2.06,79.11,1999062,1.62,80.74,81.35,1999062
2022-08-12,"August 12, 22",,,,,,78.7225,77.71,0.0157,74.47,1.57,78.19,1162716,1.22,79.42,79.57,1162716
2022-08-11,"August 11, 22",,,,,,78.7,76.79,-0.0195,73.02,-1.95,79.42,2592954,-1.55,77.87,80.72,2592954
2022-08-10,"August 10, 22",,,,,,76.6725,75.56,0.0114,72.44,1.14,76.38,1539720,0.875,77.25,77.5,1539720
2022-08-09,"August 09, 22",,,,,,75.175,73.62,-0.0278,69.51,-2.78,76.25,1653800,-2.12,74.13,76.7,1653800
2022-08-08,"August 08, 22",,,,,,76.39,73.87,0.0409,72.56,4.09,74.34,3509756,3.04,77.38,79.97,3509756
2022-08-05,"August 05, 22",,,,,,72.5225,71.49,0.0277,68.91,2.77,71.51,1223814,1.98,73.49,73.6,1223814
2022-08-04,"August 04, 22",,,,,,72.5,71.85,0.0017993,67.87,0.17993,72.25,1713818,0.125,72.38,73.52,1713818
2022-08-03,"August 03, 22",,,,,,71.8725,70.77,0.0139,67.84,1.39,71.36,1813842,0.985,72.35,73.01,1813842
2022-08-02,"August 02, 22",,,,,,71.3825,70.52,-0.0159,66.32,-1.59,71.86,1513000,-1.14,70.72,72.43,1513000
2022-08-01,"August 01, 22",,,,,,72.4025,71.46,0.0098625,68.17,0.98625,71.99,1684506,0.715,72.7,73.46,1684506
2022-07-29,"July 29, 22",,,,,,70.9925,69.18,0.0267,67.71,2.67,70.33,2024000,1.88,72.21,72.25,2024000
2022-07-28,"July 28, 22",,,,,,69.32,67.17,0.0124,65.88,1.24,69.39,2032434,0.86,70.25,70.47,2032434
2022-07-27,"July 27, 22",,,,,,68.0875,66.68,0.0254,64.74,2.54,67.33,1931276,1.72,69.04,69.3,1931276
2022-07-26,"July 26, 22",,,,,,66.71,65.78,0.0066265,62.68,0.66265,66.4,2124852,0.445,66.84,67.82,2124852
2022-07-25,"July 25, 22",,,,,,68.0425,66.96,-0.0039422,63.97,-0.39422,68.49,1139608,-0.26,68.22,68.5,1139608
2022-07-22,"July 22, 22",,,,,,69.5,67.73,-0.0274,64.36,-2.74,70.56,2866600,-1.93,68.63,71.08,2866600
2022-07-21,"July 21, 22",0.39,0.78,2022-07-22,2022-08-26,2022-06-16,69.27,67.82,0.0272,65.98,2.72,68.5,2011200,1.86,70.36,70.4,2011200
2022-07-20,"July 20, 22",,,,,,68.1,66.19,0.0093938,64.12,0.93938,68.13,2875832,0.635,68.77,69.31,2875832
2022-07-19,"July 19, 22",,,,,,67.6475,66.08,0.027,64.11,2.7,66.95,2519292,1.8,68.76,68.8,2519292
2022-07-18,"July 18, 22",,,,,,66.715,65.99,-0.0098995,61.55,-0.98995,66.67,2367200,-0.665,66.01,68.19,2367200
2022-07-15,"July 15, 22",,,,,,65.195,64.18,0.0276,61.49,2.76,64.18,2067458,1.78,65.95,66.47,2067458
2022-07-14,"July 14, 22",,,,,,63.735,62.84,-0.0131,59.09,-1.31,64.22,1665260,-0.85,63.38,64.5,1665260
2022-07-13,"July 13, 22",,,,,,64.335,62.97,0.0327,60.71,3.27,63.05,1846218,2.06,65.11,66.21,1846218
2022-07-12,"July 12, 22",,,,,,64.5375,63.77,0.0025,59.82,0.25,64,1845600,0.16,64.16,66.22,1845600
2022-07-11,"July 11, 22",,,,,,64.485,63.13,-0.0245,59.12,-2.45,65,1869316,-1.59,63.41,66.4,1869316
2022-07-08,"July 08, 22",,,,,,64.43,63.02,0.0197,60.83,1.97,63.98,2046724,1.26,65.24,65.48,2046724
2022-07-07,"July 07, 22",,,,,,62.54,60.86,0.0513,59.65,5.13,60.86,2963400,3.13,63.98,64.46,2963400
2022-07-06,"July 06, 22",,,,,,61.0425,59.36,-0.0185,56.44,-1.85,61.67,2324390,-1.15,60.53,62.61,2324390
2022-07-05,"July 05, 22",,,,,,58.435,54.75,0.109,57.51,10.9,55.62,3314426,6.06,61.68,61.69,3314426
2022-07-01,"July 01, 22",,,,,,56.13,55.11,0.01,52.6,1,55.85,3042886,0.555,56.41,57.15,3042886
2022-06-30,"June 30, 22",,,,,,54.9175,53.33,0.0139,51.73,1.39,54.72,4772070,0.755,55.48,56.14,4772070
2022-06-29,"June 29, 22",,,,,,58.43,57.79,-0.0136,54.12,-1.36,58.85,2716250,-0.8,58.05,59.03,2716250
2022-06-28,"June 28, 22",,,,,,60.5675,59.01,-0.0391,55.21,-3.91,61.62,1861688,-2.41,59.21,62.43,1861688
2022-06-27,"June 27, 22",,,,,,62.1825,60.86,-0.0317,57.02,-3.17,63.16,1612078,-2,61.16,63.55,1612078
2022-06-24,"June 24, 22",,,,,,61.9375,60.64,0.0348,58.79,3.48,60.93,2788292,2.12,63.05,63.13,2788292
2022-06-23,"June 23, 22",,,,,,60.19,59.36,0.0159,56.53,1.59,59.68,2186952,0.95,60.63,61.09,2186952
2022-06-22,"June 22, 22",,,,,,59.8425,58.67,0.0062122,55.88,0.62122,59.56,2095400,0.37,59.93,61.21,2095400
2022-06-21,"June 21, 22",,,,,,60.3875,59.74,-0.0147,55.77,-1.47,60.7,2093698,-0.895,59.81,61.3,2093698
2022-06-17,"June 17, 22",,,,,,59.05,58,0.0156,55.41,1.56,58.52,3962828,0.915,59.43,60.25,3962828
2022-06-16,"June 16, 22",,,,,,57.9375,56.43,-0.0092513,53.92,-0.92513,58.37,2713200,-0.54,57.83,59.12,2713200
2022-06-15,"June 15, 22",,,,,,60.6875,59.32,-0.0039415,56.55,-0.39415,60.89,2110000,-0.24,60.65,61.89,2110000
2022-06-14,"June 14, 22",,,,,,60.125,59.31,0.006001,56.27,0.6001,59.99,1976030,0.365,60.35,60.85,1976030
2022-06-13,"June 13, 22",,,,,,59.275,57.84,0.0129,55.77,1.29,59.06,3231508,0.755,59.82,60.38,3231508
2022-06-10,"June 10, 22",,,,,,61.375,60.1,-0.0235,56.52,-2.35,62.08,2167300,-1.46,60.62,62.7,2167300
2022-06-09,"June 09, 22",,,,,,63.3825,62.82,-0.00253,58.81,-0.253,63.24,1786492,-0.162,63.08,64.39,1786492
2022-06-08,"June 08, 22",,,,,,63.4725,62.55,-0.004422,58.78,-0.4422,63.32,2162600,-0.275,63.04,64.98,2162600
2022-06-07,"June 07, 22",,,,,,61.395,59.01,0.0414,58.62,4.14,60.37,3051800,2.5,62.87,63.33,3051800
2022-06-06,"June 06, 22",,,,,,62.9675,61.5,0.0238,59.42,2.38,62.25,3824244,1.48,63.73,64.39,3824244
2022-06-03,"June 03, 22",,,,,,62.9825,62.11,-0.022,57.94,-2.2,63.54,2850478,-1.39,62.14,64.14,2850478
2022-06-02,"June 02, 22",,,,,,63.745,62.02,0.0328,60.57,3.28,62.9,2771242,2.05,64.96,65.1,2771242
2022-06-01,"June 01, 22",,,,,,63.1425,61.37,-0.0187,58.29,-1.87,63.71,3131800,-1.19,62.52,64.97,3131800
2022-05-31,"May 31, 22",,,,,,64.305,62.44,-0.016,59.64,-1.6,65,4728048,-1.04,63.96,65.82,4728048
2022-05-27,"May 27, 22",,,,,,65.04,63.05,0.0081626,61.03,0.81626,64.93,3372800,0.53,65.46,66.72,3372800
2022-05-26,"May 26, 22",,,,,,64.3075,62.3,0.0327,60.6,3.27,62.94,9956680,2.06,65,66.99,9956680
2022-05-25,"May 25, 22",,,,,,54.985,51.27,0.1124,53.6,11.24,51.68,10683098,5.81,57.49,59.5,10683098
2022-05-24,"May 24, 22",,,,,,52.3625,50.79,-0.0001895735,49.17,-0.01895735,52.75,4835884,-0.015,52.74,53.17,4835884
2022-05-23,"May 23, 22",,,,,,54.1875,53.13,0.0037071,50.49,0.37071,53.95,3562484,0.205,54.15,55.52,3562484
2022-05-20,"May 20, 22",,,,,,55.0225,52.47,-0.0399,50.42,-3.99,56.33,3592308,-2.25,54.08,57.21,3592308
2022-05-19,"May 19, 22",,,,,,55.645,54.1,0.0322,52.37,3.22,54.42,3362272,1.75,56.17,57.89,3362272
2022-05-18,"May 18, 22",,,,,,57.1575,53.99,-0.0724,51.5,-7.24,59.55,7639600,-4.31,55.24,59.85,7639600
2022-05-17,"May 17, 22",,,,,,63.55,61.26,0.0043757,59.92,0.43757,63.99,2162974,0.28,64.27,64.68,2162974
2022-05-16,"May 16, 22",,,,,,62.05,60.64,-0.0016093,57.84,-0.16093,62.14,3558676,-0.1,62.04,63.38,3558676
2022-05-13,"May 13, 22",,,,,,63.2275,62.65,0.0055812,58.8,0.55812,62.71,2672404,0.35,63.06,64.49,2672404
2022-05-12,"May 12, 22",,,,,,62.6825,61.4,0.0135,58.3,1.35,61.7,3417000,0.83,62.53,65.1,3417000
2022-05-11,"May 11, 22",,,,,,63.14,61.67,-0.0244,57.79,-2.44,63.53,2708330,-1.55,61.98,65.38,2708330
2022-05-10,"May 10, 22",,,,,,63.335,61.45,-0.0006292276,59.23,-0.06292276,63.57,3399000,-0.04,63.53,64.79,3399000
2022-05-09,"May 09, 22",,,,,,61.555,60.25,0.028,57.93,2.8,60.44,3036998,1.69,62.13,63.4,3036998
2022-05-06,"May 06, 22",,,,,,63.1,61.18,-0.0427,57.67,-4.27,64.61,4945940,-2.77,61.85,64.76,4945940
2022-05-05,"May 05, 22",,,,,,67.27,65.17,-0.0379,61.7,-3.79,68.79,3614670,-2.61,66.18,68.94,3614670
2022-05-04,"May 04, 22",,,,,,69.9075,67.63,0.0191,66.27,1.91,69.75,2123518,1.33,71.08,71.17,2123518
2022-05-03,"May 03, 22",,,,,,69.18,68.11,0.0199,65.03,1.99,68.39,1461800,1.36,69.75,70.47,1461800
2022-05-02,"May 02, 22",,,,,,66.8475,64.46,0.059,64.23,5.9,65.05,2039000,3.84,68.89,68.99,2039000
2022-04-29,"April 29, 22",,,,,,66.9975,65.1,-0.0465,60.83,-4.65,68.42,2183598,-3.18,65.24,69.23,2183598
2022-04-28,"April 28, 22",,,,,,68.0525,65.71,0.0133,64.46,1.33,68.22,1838816,0.915,69.13,69.15,1838816
2022-04-27,"April 27, 22",,,,,,67.8975,66.63,-0.0089812,62.76,-0.89812,67.92,1686400,-0.61,67.31,69.73,1686400
2022-04-26,"April 26, 22",,,,,,68.39,67.23,-0.02,63.11,-2,69.07,2421200,-1.38,67.69,69.57,2421200
2022-04-25,"April 25, 22",,,,,,68.88,67.24,0.0391,65.45,3.91,67.56,2360646,2.64,70.2,70.52,2360646
2022-04-22,"April 22, 22",,,,,,68.7275,67.43,-0.0303,63.06,-3.03,69.74,2198866,-2.11,67.63,70.11,2198866
2022-04-21,"April 21, 22",0.39,0.78,2022-04-22,2022-05-27,2022-03-16,71,69.06,-0.0258,65.43,-2.58,72.04,2459400,-1.87,70.18,72.72,2459400
2022-04-20,"April 20, 22",,,,,,72.98,71.69,-0.0314,66.58,-3.14,74.13,2067816,-2.33,71.8,74.3,2067816
2022-04-19,"April 19, 22",,,,,,72.2025,70.33,0.0464,68.24,4.64,70.33,3256198,3.26,73.59,74.56,3256198
2022-04-18,"April 18, 22",,,,,,72.4,70.3,-0.0424,65.5,-4.24,73.76,3117400,-3.14,70.63,74.91,3117400
2022-04-14,"April 14, 22",,,,,,75.8975,73.82,-0.0281,69.07,-2.81,76.64,2929200,-2.15,74.49,78.64,2929200
2022-04-13,"April 13, 22",,,,,,76.0175,74.9,0.0205,71,2.05,75.03,1774464,1.54,76.57,77.57,1774464
2022-04-12,"April 12, 22",,,,,,76.6625,75.54,-0.0041846,70.61,-0.41846,76.47,2524400,-0.325,76.15,78.49,2524400
2022-04-11,"April 11, 22",,,,,,73.9125,71.99,0.052,70.22,5.2,71.99,2540884,3.75,75.73,75.94,2540884
2022-04-08,"April 08, 22",,,,,,72.32,70.59,0.0368,68.12,3.68,70.85,2370206,2.61,73.46,74.38,2370206
2022-04-07,"April 07, 22",,,,,,70.3325,68.65,0.032,66.31,3.2,69.29,2961840,2.21,71.51,71.88,2961840
2022-04-06,"April 06, 22",,,,,,71.3625,69.43,-0.0283,65.34,-2.83,72.51,3810000,-2.06,70.46,73.05,3810000
2022-04-05,"April 05, 22",,,,,,74.3975,73.3,0.0010766,68.98,0.10766,74.31,2546948,0.085,74.39,75.59,2546948
2022-04-04,"April 04, 22",,,,,,72.5575,71.08,0.0337,68.19,3.37,71.14,2346180,2.39,73.54,74.47,2346180
2022-04-01,"April 01, 22",,,,,,71.7525,70.26,-0.0229,65.79,-2.29,72.61,3872048,-1.66,70.95,73.19,3872048
2022-03-31,"March 31, 22",,,,,,71.8625,70.41,0.013,67.23,1.3,71.57,4585046,0.93,72.5,72.97,4585046
2022-03-30,"March 30, 22",,,,,,73.925,71.88,-0.0429,67.17,-4.29,75.69,4833872,-3.25,72.44,75.69,4833872
2022-03-29,"March 29, 22",,,,,,76.8575,75.75,0.0278,72.25,2.78,75.8,2234200,2.11,77.91,77.97,2234200
2022-03-28,"March 28, 22",,,,,,73.1425,71.61,0.028,68.88,2.8,72.26,2058690,2.02,74.28,74.42,2058690
2022-03-25,"March 25, 22",,,,,,73.1625,71.68,-0.0175,67.5,-1.75,74.09,2734812,-1.3,72.79,74.09,2734812
2022-03-24,"March 24, 22",,,,,,73.44,72.31,-0.0070365,68.05,-0.70365,73.9,2505800,-0.52,73.38,74.17,2505800
2022-03-23,"March 23, 22",,,,,,76.1825,74.26,-0.0395,69.03,-3.95,77.5,3174098,-3.06,74.44,78.53,3174098
2022-03-22,"March 22, 22",,,,,,79.3325,77.97,-0.014,73.1,-1.4,79.95,2477200,-1.12,78.83,80.58,2477200
2022-03-21,"March 21, 22",,,,,,80.605,78.1,-0.0344,73.55,-3.44,82.15,2875022,-2.83,79.32,82.85,2875022
2022-03-18,"March 18, 22",,,,,,81.155,79.85,0.0242,76.12,2.42,80.15,4495072,1.94,82.09,82.53,4495072
2022-03-17,"March 17, 22",,,,,,80.9575,75.91,-0.0404,74.51,-4.04,83.73,10089680,-3.39,80.35,83.84,10089680
2022-03-16,"March 16, 22",,,,,,75.4425,73.98,0.0182,70.68,1.82,74.86,5089642,1.36,76.22,76.71,5089642
2022-03-15,"March 15, 22",,,,,,73.3725,72.16,0.0264,68.86,2.64,72.35,2464340,1.91,74.26,74.72,2464340
2022-03-14,"March 14, 22",,,,,,72.54,71.17,0.011,67.05,1.1,71.52,2147400,0.795,72.31,75.16,2147400
2022-03-11,"March 11, 22",,,,,,72.1875,70.33,-0.0432,65.44,-4.32,73.76,1505888,-3.19,70.57,74.09,1505888
2022-03-10,"March 10, 22",,,,,,72.3525,70.29,0.0108,67.9,1.08,72.44,1459232,0.775,73.22,73.46,1459232
2022-03-09,"March 09, 22",,,,,,73.815,72.82,-0.011,67.79,-1.1,73.91,2158400,-0.805,73.1,75.43,2158400
2022-03-08,"March 08, 22",,,,,,71.91,70,0.0401,67.52,4.01,70,2205300,2.81,72.81,74.83,2205300
2022-03-07,"March 07, 22",,,,,,73.6475,70.69,-0.0739,65.58,-7.39,76.36,2729200,-5.64,70.72,76.82,2729200
2022-03-04,"March 04, 22",,,,,,75.225,73.51,0.0052973,70.39,0.52973,75.51,1864554,0.4,75.91,75.97,1864554
2022-03-03,"March 03, 22",,,,,,75.265,73.89,0.0131,70.32,1.31,74.85,2664246,0.98,75.83,76.49,2664246
2022-03-02,"March 02, 22",,,,,,73.72,72.02,0.0283,69.44,2.83,72.82,1423836,2.06,74.88,75.16,1423836
2022-03-01,"March 01, 22",,,,,,73.57,72.72,0.0045187,68.03,0.45187,73.03,2685854,0.325,73.36,75.17,2685854
2022-02-28,"February 28, 22",,,,,,72.1375,70.76,0.0119,67.16,1.19,71.58,2319600,0.855,72.43,73.78,2319600
2022-02-25,"February 25, 22",,,,,,70.8175,68.6,0.0355,67.02,3.55,69.79,1929542,2.47,72.27,72.61,1929542
2022-02-24,"February 24, 22",,,,,,67.26,63.93,0.1012,65.31,10.12,63.96,2320198,6.46,70.43,70.72,2320198
2022-02-23,"February 23, 22",,,,,,67.1125,66.15,-0.0007461573,62.09,-0.07461573,67.01,3203696,-0.05,66.96,68.33,3203696
2022-02-22,"February 22, 22",,,,,,67.625,65.13,-0.0393,61.61,-3.93,69.16,4295460,-2.72,66.44,69.77,4295460
2022-02-18,"February 18, 22",,,,,,70.72,69.52,-0.0172,65.08,-1.72,71.41,3777400,-1.23,70.18,71.77,3777400
2022-02-17,"February 17, 22",,,,,,72.67,70.63,-0.0375,66.11,-3.75,74.07,3445036,-2.78,71.29,74.69,3445036
2022-02-16,"February 16, 22",,,,,,75.485,74.17,-0.0194,69.32,-1.94,76.24,1935412,-1.48,74.76,76.77,1935412
2022-02-15,"February 15, 22",,,,,,77.185,76.41,-0.0029716,71.56,-0.29716,77.4,1755422,-0.235,77.17,77.76,1755422
2022-02-14,"February 14, 22",,,,,,76.8775,76.13,-0.0020847,71.02,-0.20847,76.75,2101840,-0.16,76.59,78.04,2101840
2022-02-11,"February 11, 22",,,,,,78.1775,76.6,-0.0222,71.49,-2.22,78.84,1623362,-1.75,77.09,80.18,1623362
2022-02-10,"February 10, 22",,,,,,80.0075,78.12,-0.0206,73.27,-2.06,80.67,2267442,-1.66,79.01,82.23,2267442
2022-02-09,"February 09, 22",,,,,,82.1525,81.17,-0.0103,75.88,-1.03,82.68,1419178,-0.84,81.83,82.93,1419178
2022-02-08,"February 08, 22",,,,,,81.7875,80.64,0.0072428,76.08,0.72428,81.46,1655266,0.595,82.05,83,1655266
2022-02-07,"February 07, 22",,,,,,81.495,80.59,-0.006135,75.11,-0.6135,81.5,1614016,-0.5,81,82.89,1614016
2022-02-04,"February 04, 22",,,,,,81.105,79.83,-0.0004926715,75.25,-0.04926715,81.19,1342558,-0.04,81.15,82.25,1342558
2022-02-03,"February 03, 22",,,,,,81.0725,80.33,-0.0004948658,74.92,-0.04948658,80.83,1309400,-0.04,80.79,82.34,1309400
2022-02-02,"February 02, 22",,,,,,81.7475,80.03,-0.0073939,75.94,-0.73939,82.5,2152028,-0.615,81.89,82.57,2152028
2022-02-01,"February 01, 22",,,,,,81.42,80.22,0.0272,76.41,2.72,80.22,2906516,2.19,82.4,82.84,2906516
2022-01-31,"January 31, 22",,,,,,78.53,76.64,0.0441,74.43,4.41,76.88,2298768,3.39,80.27,80.33,2298768
2022-01-28,"January 28, 22",,,,,,76.0825,74.01,0.0265,71.78,2.65,75.41,2432498,2,77.41,77.5,2432498
2022-01-27,"January 27, 22",,,,,,74.695,72.61,-0.0348,67.87,-3.48,75.83,2132092,-2.64,73.19,77.15,2132092
2022-01-26,"January 26, 22",,,,,,77.19,73.79,-0.0612,69.45,-6.12,79.78,3258826,-4.87,74.9,80.29,3258826
2022-01-25,"January 25, 22",,,,,,77.1525,75.15,0.0263,72.43,2.63,76.11,3013000,2,78.11,79.24,3013000
2022-01-24,"January 24, 22",,,,,,73.88,69.9,0.1007,71.84,10.07,70.38,4794406,7.09,77.47,77.77,4794406
2022-01-21,"January 21, 22",,,,,,71.4225,69.82,0.0060683,66.11,0.60683,70.86,2616400,0.43,71.29,73.72,2616400
2022-01-20,"January 20, 22",0.355,0.71,2022-01-21,2022-02-25,2021-12-16,72.88,70.96,-0.0358,66.11,-3.58,73.94,3069298,-2.64,71.29,75.33,3069298
2022-01-19,"January 19, 22",,,,,,74.125,73.44,0.0065333,68.24,0.65333,73.47,2449530,0.485,73.95,75.64,2449530
2022-01-18,"January 18, 22",,,,,,72.69,70.83,0.016,67.79,1.6,72.3,2657520,1.16,73.46,74.17,2657520
2022-01-14,"January 14, 22",,,,,,73.3525,72.01,-0.001494,67.84,-0.1494,73.63,1999600,-0.105,73.52,74.25,1999600
2022-01-13,"January 13, 22",,,,,,75.575,74.26,-0.0291,68.63,-2.91,76.6,2176200,-2.23,74.37,77.07,2176200
2022-01-12,"January 12, 22",,,,,,76.34,74.17,-0.0174,69.99,-1.74,77.19,1525304,-1.34,75.85,78.15,1525304
2022-01-11,"January 11, 22",,,,,,75.895,74.25,0.0115,70.8,1.15,75.85,1784600,0.87,76.72,76.76,1784600
2022-01-10,"January 10, 22",,,,,,74.61,72.45,0.0263,70.1,2.63,74.01,3350052,1.95,75.96,76.02,3350052
2022-01-07,"January 07, 22",,,,,,76.7275,74.65,-0.0307,69.61,-3.07,77.82,2603500,-2.38,75.43,79.01,2603500
2022-01-06,"January 06, 22",,,,,,77.185,74.35,0.0177,72.26,1.77,76.95,2763016,1.36,78.31,79.13,2763016
2022-01-05,"January 05, 22",,,,,,78.9025,76.14,-0.0469,71.09,-4.69,80.83,4499682,-3.79,77.04,81.6,4499682
2022-01-04,"January 04, 22",,,,,,83.075,80.9,-0.0126,76.54,-1.26,84,2363064,-1.06,82.94,84.46,2363064
2022-01-03,"January 03, 22",,,,,,84.89,83.7,-0.0065882,77.92,-0.65882,85,2307536,-0.56,84.44,86.42,2307536
2021-12-31,"December 31, 21",,,,,,84.56,83.41,-0.0016527,78.04,-0.16527,84.71,1104400,-0.14,84.57,85.55,1104400
2021-12-30,"December 30, 21",,,,,,84.855,84.16,0.0023669,78.16,0.23669,84.5,1322600,0.195,84.7,86.06,1322600
2021-12-29,"December 29, 21",,,,,,84.59,83.78,0.0072421,78.29,0.72421,84.23,1605714,0.61,84.84,85.51,1605714
2021-12-28,"December 28, 21",,,,,,84.0875,83.22,-0.0056933,77.36,-0.56933,84.31,2772600,-0.475,83.83,84.99,2772600
2021-12-27,"December 27, 21",,,,,,84.48,83.63,-0.0020123,77.8,-0.20123,84.48,1239116,-0.175,84.31,85.5,1239116
2021-12-23,"December 23, 21",,,,,,84.85,82.65,-0.0148,77.96,-1.48,85.75,2845474,-1.27,84.48,86.52,2845474
2021-12-22,"December 22, 21",,,,,,86.2225,84.83,-0.0116,79.31,-1.16,86.96,3070456,-1.02,85.95,87.15,3070456
2021-12-21,"December 21, 21",,,,,,82.8325,81.51,0.0255,77.49,2.55,81.88,1971816,2.09,83.97,83.97,1971816
2021-12-20,"December 20, 21",,,,,,81.805,79.44,-0.0221,75,-2.21,83.12,2515000,-1.84,81.28,83.38,2515000
2021-12-17,"December 17, 21",,,,,,83.7275,82.04,0.0239,78.18,2.39,82.74,3087240,1.98,84.72,85.41,3087240
2021-12-16,"December 16, 21",,,,,,84.12,81.64,-0.0405,76.12,-4.05,85.97,2651444,-3.48,82.49,86.38,2651444
2021-12-15,"December 15, 21",,,,,,84.7725,82.97,0.0154,79.18,1.54,84.5,2008402,1.3,85.8,85.82,2008402
2021-12-14,"December 14, 21",,,,,,84.3675,82.87,0.014,78.44,1.4,83.83,3002436,1.17,85,85.77,3002436
2021-12-13,"December 13, 21",,,,,,86.3,84.21,-0.0345,78.27,-3.45,87.85,2496908,-3.03,84.82,88.32,2496908
2021-12-10,"December 10, 21",,,,,,88.64,85.94,-0.0241,80.95,-2.41,89.89,2383038,-2.17,87.72,91.01,2383038
2021-12-09,"December 09, 21",,,,,,92.2675,90.38,-0.0327,83.43,-3.27,93.47,2316462,-3.06,90.41,94.81,2316462
2021-12-08,"December 08, 21",,,,,,91.2075,90.19,0.0025247,84.28,0.25247,91.1,1228600,0.235,91.33,92.21,1228600
2021-12-07,"December 07, 21",,,,,,91.4825,90.14,0.0029609,84.4,0.29609,91.19,1591494,0.27,91.46,93.14,1591494
2021-12-06,"December 06, 21",,,,,,89.675,87.84,-0.0255,81.89,-2.55,91.06,2256800,-2.33,88.74,91.06,2256800
2021-12-03,"December 03, 21",,,,,,91.5725,88.42,-0.0313,83.51,-3.13,93.42,2466828,-2.92,90.5,93.95,2466828
2021-12-02,"December 02, 21",,,,,,93.105,90.91,-0.0185,85.2,-1.85,94.07,2391472,-1.74,92.33,95.11,2391472
2021-12-01,"December 01, 21",,,,,,95.8475,93.22,-0.049,86.14,-4.9,98.16,2838720,-4.81,93.35,98.66,2838720
