date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,declarationDate,adjDividend,paymentDate,dividend,recordDate
2025-03-13,52.22,52.81,51.59,51.66,51,4827972,4827972,-0.56,-1.07,52.07,"March 13, 25",-0.0107,,,,,
2025-03-12,53.45,53.86,52.34,52.36,51.7,4248700,4248700,-1.09,-2.04,53.0025,"March 12, 25",-0.0204,,,,,
2025-03-11,56.71,57.21,53.84,53.92,53.24,8280521,8280521,-2.79,-4.92,55.42,"March 11, 25",-0.0492,,,,,
2025-03-10,56.98,59.73,56.76,57.21,56.48,7456118,7456118,0.23,0.40365,57.67,"March 10, 25",0.0040365,,,,,
2025-03-07,54.37,57.12,54.12,56.89,56.17,6108625,6108625,2.52,4.63,55.625,"March 07, 25",0.0463,,,,,
2025-03-06,54.59,54.88,54.09,54.59,53.9,4878200,4878200,0,0,54.5375,"March 06, 25",0,,,,,
2025-03-05,54.91,55.16,54.15,54.95,54.25,4735694,4735694,0.04,0.07284648,54.7925,"March 05, 25",0.0007284648,,,,,
2025-03-04,54.78,56.07,54.27,55.1,54.4,5203209,5203209,0.32,0.58415,55.055,"March 04, 25",0.0058415,,,,,
2025-03-03,55.4,55.98,54.62,54.9,54.2,4846502,4846502,-0.5,-0.90253,55.225,"March 03, 25",-0.0090253,,,,,
2025-02-28,54.94,55.53,54.31,55.35,54.65,5014434,5014434,0.41,0.74627,55.0325,"February 28, 25",0.0074627,,,,,
2025-02-27,54.95,55.53,54.56,54.72,54.03,3184127,3184127,-0.23,-0.41856,54.94,"February 27, 25",-0.0041856,,,,,
2025-02-26,56.98,57.33,54.92,55.14,54.44,4009313,4009313,-1.84,-3.23,56.0925,"February 26, 25",-0.0323,2025-02-13,0.23,2025-03-11,0.23,2025-02-26
2025-02-25,56.06,57.65,55.76,57.01,56.06,5910687,5910687,0.95,1.69,56.62,"February 25, 25",0.0169,,,,,
2025-02-24,56.4,56.56,55.32,56.06,55.13,6782081,6782081,-0.34,-0.60284,56.085,"February 24, 25",-0.0060284,,,,,
2025-02-21,57.78,57.95,56.1,56.37,55.43,4037288,4037288,-1.41,-2.44,57.05,"February 21, 25",-0.0244,,,,,
2025-02-20,57.93,57.99,57.23,57.74,56.78,2643220,2643220,-0.19,-0.32798,57.7225,"February 20, 25",-0.0032798,,,,,
2025-02-19,57.49,58.06,56.42,57.86,56.9,4111684,4111684,0.37,0.64359,57.4575,"February 19, 25",0.0064359,,,,,
2025-02-18,57.4,57.76,56.64,57.72,56.76,4424687,4424687,0.32,0.55749,57.38,"February 18, 25",0.0055749,,,,,
2025-02-14,57.21,57.37,56.59,57.14,56.19,4901550,4901550,-0.07,-0.12236,57.0775,"February 14, 25",-0.0012236,,,,,
2025-02-13,56,57.04,55.78,56.99,56.04,7402454,7402454,0.99,1.77,56.4525,"February 13, 25",0.0177,,,,,
2025-02-12,54.43,55.93,54.07,55.87,54.94,4078876,4078876,1.44,2.65,55.075,"February 12, 25",0.0265,,,,,
2025-02-11,54.32,55.06,53.89,54.97,54.05,5753041,5753041,0.65,1.2,54.56,"February 11, 25",0.012,,,,,
2025-02-10,53.15,54.61,53.05,54.43,53.52,4881783,4881783,1.28,2.41,53.81,"February 10, 25",0.0241,,,,,
2025-02-07,53.17,53.39,52.5,52.95,52.07,6337948,6337948,-0.22,-0.41377,53.0025,"February 07, 25",-0.0041377,,,,,
2025-02-06,53.61,53.76,52.76,53.06,52.18,7711296,7711296,-0.55,-1.03,53.2975,"February 06, 25",-0.0103,,,,,
2025-02-05,54.3,54.3,53.46,53.61,52.72,4064062,4064062,-0.69,-1.27,53.9175,"February 05, 25",-0.0127,,,,,
2025-02-04,54.65,54.89,53.74,54.04,53.14,6172645,6172645,-0.61,-1.12,54.33,"February 04, 25",-0.0112,,,,,
2025-02-03,53.5,55.22,53.39,54.58,53.67,6833912,6833912,1.08,2.02,54.1725,"February 03, 25",0.0202,,,,,
2025-01-31,54.52,54.9,53.31,54.36,53.45,9309357,9309357,-0.16,-0.29347,54.2725,"January 31, 25",-0.0029347,,,,,
2025-01-30,54.04,55.43,53.5,54.29,53.39,9205378,9205378,0.25,0.46262,54.315,"January 30, 25",0.0046262,,,,,
2025-01-29,57.24,58.41,56.94,57.16,56.21,6908800,6908800,-0.08,-0.13976,57.4375,"January 29, 25",-0.0013976,,,,,
2025-01-28,57.65,58.96,57.36,57.38,56.42,4135049,4135049,-0.27,-0.46834,57.8375,"January 28, 25",-0.0046834,,,,,
2025-01-27,57.41,58.72,57.38,57.93,56.96,4213733,4213733,0.52,0.90577,57.86,"January 27, 25",0.0090577,,,,,
2025-01-24,57.42,58.02,57.24,57.94,56.97,3384402,3384402,0.52,0.90561,57.655,"January 24, 25",0.0090561,,,,,
2025-01-23,57.5,58.32,57.26,57.38,56.42,5468442,5468442,-0.12,-0.2087,57.615,"January 23, 25",-0.002087,,,,,
2025-01-22,56.83,58.12,56.71,57.47,56.51,4867170,4867170,0.64,1.13,57.2825,"January 22, 25",0.0113,,,,,
2025-01-21,54.1,57.06,54.02,56.88,55.93,7910635,7910635,2.78,5.14,55.515,"January 21, 25",0.0514,,,,,
2025-01-17,54.1,54.72,53.51,53.66,52.77,5583421,5583421,-0.44,-0.81331,53.9975,"January 17, 25",-0.0081331,,,,,
2025-01-16,52.92,53.73,52.63,53.53,52.64,4715328,4715328,0.61,1.15,53.2025,"January 16, 25",0.0115,,,,,
2025-01-15,53.95,54.42,52.81,53.1,52.22,4975432,4975432,-0.85,-1.58,53.57,"January 15, 25",-0.0158,,,,,
2025-01-14,54.66,54.83,53.04,53.18,52.29,3845390,3845390,-1.48,-2.71,53.9275,"January 14, 25",-0.0271,,,,,
2025-01-13,54,54.66,53.65,54.57,53.66,4980539,4980539,0.57,1.06,54.22,"January 13, 25",0.0106,,,,,
2025-01-10,54.24,55.8,54.16,54.59,53.68,6356753,6356753,0.35,0.64528,54.6975,"January 10, 25",0.0064528,,,,,
2025-01-08,53.85,54.5,53.45,54.39,53.48,4148397,4148397,0.54,1,54.0475,"January 08, 25",0.01,,,,,
2025-01-07,53.89,54.21,53.28,53.87,52.97,3537121,3537121,-0.02,-0.03711264,53.8125,"January 07, 25",-0.0003711264,,,,,
2025-01-06,52.35,53.8,51.93,53.65,52.76,6099058,6099058,1.3,2.48,52.9325,"January 06, 25",0.0248,,,,,
2025-01-03,52.44,52.69,51.28,51.93,51.06,6346226,6346226,-0.51,-0.97254,52.085,"January 03, 25",-0.0097254,,,,,
2025-01-02,53.12,53.64,51.97,52.38,51.51,4838602,4838602,-0.74,-1.39,52.7775,"January 02, 25",-0.0139,,,,,
2024-12-31,52.6,53.64,52.45,53.06,52.18,4204855,4204855,0.46,0.87452,52.9375,"December 31, 24",0.0087452,,,,,
2024-12-30,54,54.08,52.56,52.59,51.71,3997224,3997224,-1.41,-2.61,53.3075,"December 30, 24",-0.0261,,,,,
2024-12-27,55.08,55.57,54.27,54.56,53.65,3466624,3466624,-0.52,-0.94408,54.87,"December 27, 24",-0.0094408,,,,,
2024-12-26,54.59,55.59,53.95,55.49,54.57,3416825,3416825,0.9,1.65,54.905,"December 26, 24",0.0165,,,,,
2024-12-24,53.69,54.5,53.32,54.49,53.58,2000568,2000568,0.8,1.49,54,"December 24, 24",0.0149,,,,,
2024-12-23,53.33,53.92,52.74,53.69,52.8,5348558,5348558,0.36,0.67504,53.42,"December 23, 24",0.0067504,,,,,
2024-12-20,52.66,54.43,52.66,53.92,53.02,10938869,10938869,1.26,2.39,53.4175,"December 20, 24",0.0239,,,,,
2024-12-19,53.01,53.36,52.48,52.81,51.93,7494550,7494550,-0.2,-0.37729,52.915,"December 19, 24",-0.0037729,,,,,
2024-12-18,55.2,55.2,53,53.05,52.17,7129675,7129675,-2.15,-3.89493,53.75,"December 18, 24",-0.0389493,,,,,
2024-12-17,55.4,55.65,54.6,55.05,54.13,6116325,6116325,-0.35,-0.63176895,55.1,"December 17, 24",-0.0063176895,,,,,
2024-12-16,57.35,57.45,55.25,55.3,54.38,5854810,5854810,-2.05,-3.57454,56,"December 16, 24",-0.0357454,,,,,
2024-12-13,57.25,57.45,56.75,57.1,56.15,3838330,3838330,-0.15,-0.26200873,57.1,"December 13, 24",-0.0026200873,,,,,
2024-12-12,57.07,57.45,56.6,57.05,56.1,3603000,3603000,-0.018,-0.03504468,57.0425,"December 12, 24",-0.0003504468,,,,,
2024-12-11,57.22,57.78,56.96,57.1,56.15,4081370,4081370,-0.126,-0.20972,57.265,"December 11, 24",-0.0020972,,,,,
2024-12-10,56.8,57.62,56.48,56.94,55.99,3845650,3845650,0.142,0.24648,56.96,"December 10, 24",0.0024648,,,,,
2024-12-09,56.49,56.98,55.8,56.75,55.8,7367315,7367315,0.254,0.46026,56.505,"December 09, 24",0.0046026,,,,,
2024-12-06,57.12,57.63,56.36,56.49,55.55,5348635,5348635,-0.624,-1.1,56.9,"December 06, 24",-0.011,,,,,
2024-12-05,57.36,57.96,55.75,56.49,55.55,5766000,5766000,-0.862,-1.52,56.89,"December 05, 24",-0.0152,,,,,
2024-12-04,57,57.54,56.54,57.17,56.22,4920510,4920510,0.172,0.29825,57.0625,"December 04, 24",0.0029825,,,,,
2024-12-03,57.65,57.91,56.57,57,56.05,6112635,6112635,-0.656,-1.13,57.2825,"December 03, 24",-0.0113,,,,,
2024-12-02,56.79,58.16,56.09,58.05,57.08,5956025,5956025,1.26,2.22,57.2725,"December 02, 24",0.0222,,,,,
2024-11-29,56.81,57.4,56.51,56.73,55.78,3819500,3819500,-0.08,-0.14082,56.8625,"November 29, 24",-0.0014082,,,,,
2024-11-27,56.27,57.35,56.24,56.39,55.45,3653615,3653615,0.118,0.21326,56.5625,"November 27, 24",0.0021326,,,,,
2024-11-26,56.96,57.41,55.99,56.04,55.11,3937915,3937915,-0.926,-1.62,56.6,"November 26, 24",-0.0162,,,,,
2024-11-25,56.91,57.64,56.74,57.2,56.25,8782300,8782300,0.284,0.50958,57.1225,"November 25, 24",0.0050958,2024-11-07,0.22,2024-12-10,1.1,2024-11-25
2024-11-22,54.89,56.7,54.89,56.34,55.19,4001635,4001635,1.45,2.64,55.705,"November 22, 24",0.0264,,,,,
2024-11-21,54.49,55.01,54.11,54.73,53.61,4317905,4317905,0.236,0.44045,54.585,"November 21, 24",0.0044045,,,,,
2024-11-20,54.2,54.36,53.57,54,52.9,4822800,4822800,-0.2,-0.369,54.0325,"November 20, 24",-0.00369,,,,,
2024-11-19,54.97,55.3,54.42,54.57,53.46,5137830,5137830,-0.403,-0.72767,54.815,"November 19, 24",-0.0072767,,,,,
2024-11-18,54.91,55.58,54.77,55.36,54.23,3266435,3266435,0.458,0.81952,55.155,"November 18, 24",0.0081952,,,,,
2024-11-15,55.24,55.82,54.92,55.13,54,4995960,4995960,-0.108,-0.19913,55.2775,"November 15, 24",-0.0019913,,,,,
2024-11-14,55.85,56.43,55.33,55.42,54.29,3557900,3557900,-0.438,-0.76992,55.7575,"November 14, 24",-0.0076992,,,,,
2024-11-13,55.74,56.08,55.4,55.75,54.61,2853220,2853220,0.012,0.01794044,55.7425,"November 13, 24",0.0001794044,,,,,
2024-11-12,56.22,56.56,55.76,55.84,54.7,4191080,4191080,-0.378,-0.67592,56.095,"November 12, 24",-0.0067592,,,,,
2024-11-11,57.82,57.82,55.98,56.31,55.16,4271390,4271390,-1.51,-2.61,56.9825,"November 11, 24",-0.0261,,,,,
2024-11-08,58.2,58.84,57.56,57.71,56.53,6009535,6009535,-0.486,-0.84192,58.0775,"November 08, 24",-0.0084192,,,,,
2024-11-07,58.09,58.55,57.36,57.86,56.68,6264320,6264320,-0.228,-0.39594,57.965,"November 07, 24",-0.0039594,,,,,
2024-11-06,55.41,57.87,55.41,57.79,56.61,12038740,12038740,2.38,4.3,56.62,"November 06, 24",0.043,,,,,
2024-11-05,54.11,55.32,54.11,55.24,54.11,5259625,5259625,1.13,2.09,54.695,"November 05, 24",0.0209,,,,,
2024-11-04,53.63,54.87,53.27,54.07,52.97,4962130,4962130,0.444,0.82044,53.96,"November 04, 24",0.0082044,,,,,
2024-11-01,53.39,54.22,53.28,53.31,52.22,5469500,5469500,-0.076,-0.14984,53.55,"November 01, 24",-0.0014984,,,,,
2024-10-31,53.39,53.86,53.06,53.1,52.02,5783165,5783165,-0.284,-0.54317,53.3525,"October 31, 24",-0.0054317,,,,,
2024-10-30,53.5,54.25,53.39,53.59,52.5,5506935,5506935,0.084,0.16822,53.6825,"October 30, 24",0.0016822,,,,,
2024-10-29,53.62,54.65,53.44,53.76,52.66,5293260,5293260,0.142,0.2611,53.8675,"October 29, 24",0.002611,,,,,
2024-10-28,55.07,55.07,53.93,54,52.9,4394385,4394385,-1.07,-1.94,54.5175,"October 28, 24",-0.0194,,,,,
2024-10-25,55.66,55.8,54.3,54.55,53.44,4130815,4130815,-1.11,-1.99,55.0775,"October 25, 24",-0.0199,,,,,
2024-10-24,56.7,57.53,54.69,54.86,53.74,11095170,11095170,-1.85,-3.25,55.945,"October 24, 24",-0.0325,,,,,
2024-10-23,58.1,58.71,57.89,58.42,57.23,5576750,5576750,0.32,0.55077,58.28,"October 23, 24",0.0055077,,,,,
2024-10-22,58.4,58.54,57.73,58.29,57.1,4650445,4650445,-0.116,-0.18836,58.24,"October 22, 24",-0.0018836,,,,,
2024-10-21,59.46,59.7,58.47,58.92,57.72,6194395,6194395,-0.544,-0.90817,59.1375,"October 21, 24",-0.0090817,,,,,
2024-10-18,59.9,60.02,59.46,59.52,58.31,4118100,4118100,-0.376,-0.63439,59.725,"October 18, 24",-0.0063439,,,,,
2024-10-17,60.92,60.94,59.63,59.66,58.44,3849170,3849170,-1.26,-2.07,60.2875,"October 17, 24",-0.0207,,,,,
2024-10-16,59.93,60.76,59.74,60.56,59.32,4018830,4018830,0.626,1.05,60.2475,"October 16, 24",0.0105,,,,,
2024-10-15,60.51,61.53,60.09,60.16,58.93,4017125,4017125,-0.35,-0.57842,60.5725,"October 15, 24",-0.0057842,,,,,
2024-10-14,60.72,61.28,60.3,60.75,59.51,2892100,2892100,0.032,0.04940711,60.7625,"October 14, 24",0.0004940711,,,,,
2024-10-11,59.85,60.81,59.58,60.67,59.43,2661190,2661190,0.822,1.37,60.2275,"October 11, 24",0.0137,,,,,
2024-10-10,60.06,60.24,59.16,59.47,58.26,4080465,4080465,-0.59,-0.98235,59.7325,"October 10, 24",-0.0098235,,,,,
2024-10-09,60.71,61.2,59.7,60.19,58.96,5551935,5551935,-0.522,-0.85653,60.45,"October 09, 24",-0.0085653,,,,,
2024-10-08,58.77,60.83,58.67,60.74,59.5,4827375,4827375,1.97,3.35,59.7525,"October 08, 24",0.0335,,,,,
2024-10-07,58.79,59.01,58.25,58.77,57.57,3645865,3645865,-0.018,-0.03401939,58.705,"October 07, 24",-0.0003401939,,,,,
2024-10-04,58.82,59.5,58.54,58.99,57.79,3859175,3859175,0.172,0.28902,58.9625,"October 04, 24",0.0028902,,,,,
2024-10-03,59.06,59.6,57.93,58.37,57.18,7218890,7218890,-0.694,-1.17,58.74,"October 03, 24",-0.0117,,,,,
2024-10-02,59.03,59.67,58.8,59.61,58.39,5481795,5481795,0.586,0.98255,59.2775,"October 02, 24",0.0098255,,,,,
2024-10-01,58.03,59.37,57.72,59.03,57.83,7800650,7800650,0.998,1.72,58.5375,"October 01, 24",0.0172,,,,,
2024-09-30,57.39,58.3,57.39,58.19,57,4362170,4362170,0.794,1.39,57.8175,"September 30, 24",0.0139,,,,,
2024-09-27,57.45,57.97,57.22,57.23,56.06,3567395,3567395,-0.218,-0.38294,57.4675,"September 27, 24",-0.0038294,,,,,
2024-09-26,56.44,57.08,56.19,57.06,55.9,3830920,3830920,0.614,1.1,56.6925,"September 26, 24",0.011,,,,,
2024-09-25,55.7,56.27,55.32,56.17,55.02,3126485,3126485,0.47,0.84381,55.865,"September 25, 24",0.0084381,,,,,
2024-09-24,55.37,55.77,54.91,55.51,54.38,3096750,3096750,0.144,0.25284,55.39,"September 24, 24",0.0025284,,,,,
2024-09-23,55.15,55.82,54.58,55.37,54.24,4177020,4177020,0.218,0.39891,55.23,"September 23, 24",0.0039891,,,,,
2024-09-20,54.79,55.15,54.25,54.98,53.86,4168365,4168365,0.184,0.34678,54.7925,"September 20, 24",0.0034678,,,,,
2024-09-19,55.95,55.95,54.63,54.79,53.67,3919255,3919255,-1.16,-2.07,55.33,"September 19, 24",-0.0207,,,,,
2024-09-18,55.51,55.94,54.95,55.1,53.98,2091605,2091605,-0.408,-0.73861,55.375,"September 18, 24",-0.0073861,,,,,
2024-09-17,56.38,56.69,55.31,55.35,54.22,3515120,3515120,-1.03,-1.83,55.9325,"September 17, 24",-0.0183,,,,,
2024-09-16,56.85,57.42,56.42,56.68,55.52,3186185,3186185,-0.172,-0.29903,56.8425,"September 16, 24",-0.0029903,,,,,
2024-09-13,56.34,57.26,56.2,56.59,55.43,2703160,2703160,0.254,0.44373,56.5975,"September 13, 24",0.0044373,,,,,
2024-09-12,55.35,56.01,55.05,55.9,54.76,2504425,2504425,0.546,0.99368,55.5775,"September 12, 24",0.0099368,,,,,
2024-09-11,54.15,55.32,53.42,55.25,54.12,3406900,3406900,1.1,2.03,54.535,"September 11, 24",0.0203,,,,,
2024-09-10,54.43,54.6,53.62,54.15,53.04,3205800,3205800,-0.276,-0.51442,54.2,"September 10, 24",-0.0051442,,,,,
2024-09-09,54.23,55.18,54.23,54.56,53.45,5492250,5492250,0.326,0.60852,54.55,"September 09, 24",0.0060852,,,,,
2024-09-06,54.33,54.81,53.8,54.12,53.02,4937545,4937545,-0.214,-0.38653,54.265,"September 06, 24",-0.0038653,,,,,
2024-09-05,54.51,54.51,53.46,54.16,53.05,3414175,3414175,-0.346,-0.64208,54.16,"September 05, 24",-0.0064208,,,,,
2024-09-04,53.75,54.7,53.46,54.54,53.43,4919620,4919620,0.786,1.47,54.1125,"September 04, 24",0.0147,,,,,
2024-09-03,53.36,53.86,53.1,53.67,52.57,5317420,5317420,0.31,0.58096,53.4975,"September 03, 24",0.0058096,,,,,
2024-08-30,54.6,54.61,53.15,53.51,52.42,6812320,6812320,-1.09,-2,53.9675,"August 30, 24",-0.02,,,,,
2024-08-29,55.05,55.54,54.62,54.74,53.62,2862115,2862115,-0.306,-0.56312,54.9875,"August 29, 24",-0.0056312,,,,,
2024-08-28,54.45,55.11,54.45,54.65,53.53,3148650,3148650,0.198,0.36731,54.665,"August 28, 24",0.0036731,,,,,
2024-08-27,54.25,54.68,53.94,54.59,53.48,3088270,3088270,0.334,0.62673,54.365,"August 27, 24",0.0062673,,,,,
2024-08-26,53.92,54.92,53.69,54.56,53.45,4121050,4121050,0.646,1.19,54.2725,"August 26, 24",0.0119,2024-08-08,0.22,2024-09-10,1.1,2024-08-26
2024-08-23,53.54,53.9,53.14,53.84,52.53,2554485,2554485,0.294,0.56033,53.605,"August 23, 24",0.0056033,,,,,
2024-08-22,53.55,53.57,52.96,53.06,51.77,1990595,1990595,-0.49,-0.91503,53.285,"August 22, 24",-0.0091503,,,,,
2024-08-21,52.42,53.83,52.01,53.52,52.22,3056000,3056000,1.1,2.1,52.945,"August 21, 24",0.021,,,,,
2024-08-20,52.69,53.06,52.62,52.68,51.4,2621325,2621325,-0.012,-0.01897893,52.7625,"August 20, 24",-0.0001897893,,,,,
2024-08-19,52.57,53.02,52.35,52.79,51.51,3072115,3072115,0.216,0.41849,52.6825,"August 19, 24",0.0041849,,,,,
2024-08-16,52.87,52.94,52.46,52.7,51.42,5093830,5093830,-0.176,-0.32154,52.7425,"August 16, 24",-0.0032154,,,,,
2024-08-15,53.21,53.85,52.27,52.6,51.32,3102235,3102235,-0.606,-1.15,52.9825,"August 15, 24",-0.0115,,,,,
2024-08-14,52.21,52.87,51.68,52.46,51.18,2810220,2810220,0.248,0.47884,52.305,"August 14, 24",0.0047884,,,,,
2024-08-13,52.25,53.2,51.5,52.07,50.8,3848310,3848310,-0.178,-0.3445,52.255,"August 13, 24",-0.003445,,,,,
2024-08-12,52.15,53.07,51.83,52.45,51.17,3882705,3882705,0.3,0.57526,52.375,"August 12, 24",0.0057526,,,,,
2024-08-09,52.18,52.73,51.52,52.1,50.83,3109325,3109325,-0.08,-0.15332,52.1325,"August 09, 24",-0.0015332,,,,,
2024-08-08,50.77,52.39,50.42,52.18,50.91,3619370,3619370,1.42,2.78,51.44,"August 08, 24",0.0278,,,,,
2024-08-07,52.2,52.53,50.31,50.39,49.16,4040275,4040275,-1.81,-3.47,51.3575,"August 07, 24",-0.0347,,,,,
2024-08-06,51.84,52.47,51.27,52,50.73,3682535,3682535,0.16,0.30864,51.895,"August 06, 24",0.0030864,,,,,
2024-08-05,50.02,51.76,49.5,51.23,49.98,6071370,6071370,1.21,2.42,50.6275,"August 05, 24",0.0242,,,,,
2024-08-02,50.62,50.64,49.67,50.55,49.32,4401950,4401950,-0.07,-0.13829,50.37,"August 02, 24",-0.0013829,,,,,
2024-08-01,52.83,52.98,51.02,51.25,50,3743200,3743200,-1.58,-2.99,52.02,"August 01, 24",-0.0299,,,,,
2024-07-31,52.5,53.29,52.03,52.66,51.38,2863120,2863120,0.166,0.30476,52.62,"July 31, 24",0.0030476,,,,,
2024-07-30,52.86,53.02,52.03,52.35,51.08,5968590,5968590,-0.508,-0.96481,52.565,"July 30, 24",-0.0096481,,,,,
2024-07-29,52.58,53.08,52.08,53.02,51.73,3598280,3598280,0.436,0.83682,52.69,"July 29, 24",0.0083682,,,,,
2024-07-26,51.89,53.36,51.88,52.5,51.22,4857100,4857100,0.612,1.18,52.4075,"July 26, 24",0.0118,,,,,
2024-07-25,51.3,53.54,50.53,51.49,50.24,11680990,11680990,0.188,0.37037,51.715,"July 25, 24",0.0037037,,,,,
2024-07-24,53.89,54.03,52.5,52.5,51.22,6555030,6555030,-1.38,-2.58,53.23,"July 24, 24",-0.0258,,,,,
2024-07-23,54.36,54.43,53.7,54.07,52.75,4008135,4008135,-0.29,-0.53348,54.14,"July 23, 24",-0.0053348,,,,,
2024-07-22,53.77,54.31,52.6,54.22,52.9,5528240,5528240,0.446,0.8369,53.725,"July 22, 24",0.008369,,,,,
2024-07-19,53.95,54.32,53.34,53.69,52.38,3968735,3968735,-0.262,-0.48193,53.825,"July 19, 24",-0.0048193,,,,,
2024-07-18,55.7,55.7,53.8,53.99,52.68,6645830,6645830,-1.71,-3.07,54.7975,"July 18, 24",-0.0307,,,,,
2024-07-17,56.12,56.64,55.72,55.76,54.4,4831105,4831105,-0.352,-0.64148,56.06,"July 17, 24",-0.0064148,,,,,
2024-07-16,54.26,56.65,54.17,56.63,55.25,5979890,5979890,2.37,4.37,55.4275,"July 16, 24",0.0437,,,,,
2024-07-15,54.23,55,53.46,54.17,52.85,6094825,6094825,-0.062,-0.11064,54.215,"July 15, 24",-0.0011064,,,,,
2024-07-12,52.84,54.45,52.82,54.21,52.89,4743220,4743220,1.37,2.59,53.58,"July 12, 24",0.0259,,,,,
2024-07-11,51.98,52.84,51.85,52.56,51.28,5732150,5732150,0.588,1.12,52.3075,"July 11, 24",0.0112,,,,,
2024-07-10,51.59,51.88,51.24,51.85,50.59,4669120,4669120,0.262,0.50397,51.64,"July 10, 24",0.0050397,,,,,
2024-07-09,52.03,52.13,51.24,51.45,50.2,4339470,4339470,-0.58,-1.11,51.7125,"July 09, 24",-0.0111,,,,,
2024-07-08,52.7,52.88,51.38,52.18,50.91,6263135,6263135,-0.518,-0.98672,52.285,"July 08, 24",-0.0098672,,,,,
2024-07-05,52.37,52.65,52.06,52.51,51.23,5408825,5408825,0.136,0.26733,52.3975,"July 05, 24",0.0026733,,,,,
2024-07-03,52.91,52.96,51.74,52.33,51.06,3832440,3832440,-0.578,-1.1,52.485,"July 03, 24",-0.011,,,,,
2024-07-02,53.5,53.63,53.07,53.21,51.92,3718775,3718775,-0.292,-0.54206,53.3525,"July 02, 24",-0.0054206,,,,,
2024-07-01,54.21,54.73,53.34,53.55,52.25,5070260,5070260,-0.662,-1.22,53.9575,"July 01, 24",-0.0122,,,,,
2024-06-28,54.44,55.31,53.7,54,52.69,8505295,8505295,-0.438,-0.80823,54.3625,"June 28, 24",-0.0080823,,,,,
2024-06-27,53.24,53.79,53,53.51,52.21,10605300,10605300,0.274,0.50714,53.385,"June 27, 24",0.0050714,,,,,
2024-06-26,52.91,53.97,52.46,53.4,52.1,7274770,7274770,0.49,0.9261,53.185,"June 26, 24",0.009261,,,,,
2024-06-25,55.14,55.14,52.48,52.91,51.62,13781905,13781905,-2.23,-4.04,53.9175,"June 25, 24",-0.0404,,,,,
2024-06-24,56.15,57.08,55.07,55.47,54.12,6208330,6208330,-0.678,-1.21,55.9425,"June 24, 24",-0.0121,,,,,
2024-06-21,55.78,56.93,55.78,56.31,54.94,8777440,8777440,0.534,0.95016,56.2,"June 21, 24",0.0095016,,,,,
2024-06-20,57.99,57.99,55.99,56.05,54.69,8794530,8794530,-1.94,-3.35,57.005,"June 20, 24",-0.0335,,,,,
2024-06-18,57.9,58.08,57.32,58,56.59,5102730,5102730,0.098,0.17271,57.825,"June 18, 24",0.0017271,,,,,
2024-06-17,55.81,58.01,55.76,57.91,56.5,4498885,4498885,2.1,3.76,56.8725,"June 17, 24",0.0376,,,,,
2024-06-14,56.14,56.45,55.55,56.05,54.69,4658265,4658265,-0.092,-0.16031,56.0475,"June 14, 24",-0.0016031,,,,,
2024-06-13,56.18,56.46,55.5,56.3,54.93,5420335,5420335,0.118,0.2136,56.11,"June 13, 24",0.002136,,,,,
2024-06-12,56,56.17,55.27,55.98,54.62,4295145,4295145,-0.018,-0.03571429,55.855,"June 12, 24",-0.0003571429,,,,,
2024-06-11,54.6,55.81,54.28,55.66,54.31,5581140,5581140,1.06,1.94,55.0875,"June 11, 24",0.0194,,,,,
2024-06-10,54.18,54.78,53.87,54.72,53.39,3164155,3164155,0.546,0.99668,54.3875,"June 10, 24",0.0099668,,,,,
2024-06-07,53.87,54.56,53.71,54.19,52.87,4773080,4773080,0.316,0.59402,54.0825,"June 07, 24",0.0059402,,,,,
2024-06-06,53.86,54.13,53.64,53.95,52.64,3417350,3417350,0.09,0.1671,53.895,"June 06, 24",0.001671,,,,,
2024-06-05,53.99,54.11,53.52,54.07,52.75,5513115,5513115,0.084,0.14818,53.9225,"June 05, 24",0.0014818,,,,,
2024-06-04,53.09,54.7,53.07,53.94,52.63,5895190,5895190,0.856,1.6,53.7,"June 04, 24",0.016,,,,,
2024-06-03,56.08,56.26,52.53,53.51,52.21,9901430,9901430,-2.57,-4.58,54.595,"June 03, 24",-0.0458,,,,,
2024-05-31,56.32,57.1,55.77,57.06,55.67,6606070,6606070,0.734,1.31,56.5625,"May 31, 24",0.0131,,,,,
2024-05-30,56.5,56.8,56.1,56.16,54.79,3650790,3650790,-0.34,-0.60177,56.39,"May 30, 24",-0.0060177,,,,,
2024-05-29,56.06,56.27,55.61,56.2,54.83,3758730,3758730,0.144,0.24973,56.035,"May 29, 24",0.0024973,,,,,
2024-05-28,56.29,56.45,55.93,56.37,55,5393560,5393560,0.086,0.14212,56.26,"May 28, 24",0.0014212,,,,,
2024-05-24,56.59,56.61,56.04,56.4,55.03,3950090,3950090,-0.188,-0.33575,56.41,"May 24, 24",-0.0033575,2024-05-09,0.22,2024-06-11,1.1,2024-05-28
2024-05-23,56.68,57.13,56.06,56.65,55.06,4554720,4554720,-0.028,-0.05292872,56.63,"May 23, 24",-0.0005292872,,,,,
2024-05-22,56.98,57.36,56.28,56.55,54.96,3628015,3628015,-0.43,-0.75465,56.7925,"May 22, 24",-0.0075465,,,,,
2024-05-21,57.09,57.56,56.52,57.14,55.54,9283805,9283805,0.044,0.08758101,57.0775,"May 21, 24",0.0008758101,,,,,
