date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,dividend,adjDividend,paymentDate,recordDate,declarationDate
2021-11-04,133.37,135.65,131.14,132.52,125.01,559544,559500,-0.85,-0.63732,133.01,"November 04, 21",-0.0063732,,,,,
2021-11-03,134.07,135.07,132.38,134.68,127.05,480106,480100,0.61,0.45499,134.17,"November 03, 21",0.0045499,,,,,
2021-11-02,134.18,135.49,132.22,135.07,127.42,529220,529200,0.89,0.66329,134.65,"November 02, 21",0.0066329,,,,,
2021-11-01,133.15,133.67,131.1401,133.67,126.1,469530,469500,0.52,0.39054,132.76,"November 01, 21",0.0039054,,,,,
2021-10-29,130.51,134.25,129.62,131.94,124.47,749848,749800,1.43,1.1,132.14,"October 29, 21",0.011,,,,,
2021-10-28,130.28,131.82,128.5275,131.17,123.74,539772,539800,0.89,0.68314,130.47,"October 28, 21",0.0068314,,,,,
2021-10-27,131.65,132.52,129.79,130.14,122.77,710399,710400,-1.51,-1.15,130.99,"October 27, 21",-0.0115,,,,,
2021-10-26,130.1,131.92,129.03,131.26,123.83,368884,368900,1.16,0.89162,131.1,"October 26, 21",0.0089162,,,,,
2021-10-25,130,131.49,128.2201,129.4,122.07,363928,363900,-0.6,-0.46154,130.28,"October 25, 21",-0.0046154,,,,,
2021-10-22,126.15,129.34,125.431,129.34,122.01,483326,483300,3.19,2.53,128.52,"October 22, 21",0.0253,,,,,
2021-10-21,127.99,127.99,125.69,127.09,119.89,389825,389800,-0.9,-0.70318,126.79,"October 21, 21",-0.0070318,,,,,
2021-10-20,126.01,127.39,125.35,127.03,119.84,467827,467800,1.02,0.80946,126.48,"October 20, 21",0.0080946,,,,,
2021-10-19,128,128.98,125.64,125.88,118.75,365979,366000,-2.12,-1.66,127.1,"October 19, 21",-0.0166,,,,,
2021-10-18,126.04,127.25,125.19,127.25,120.04,313802,313800,1.21,0.96001,126.65,"October 18, 21",0.0096001,,,,,
2021-10-15,126.88,126.99,124.32,125.54,118.43,380757,380800,-1.34,-1.06,125.69,"October 15, 21",-0.0106,,,,,
2021-10-14,125.13,126.73,124.88,126.59,119.42,240759,240800,1.46,1.17,126.16,"October 14, 21",0.0117,,,,,
2021-10-13,125.36,125.695,123.4701,124.96,117.88,247092,247100,-0.4,-0.31908,124.68,"October 13, 21",-0.0031908,,,,,
2021-10-12,125.12,127.535,124.15,125.2,118.11,357566,357600,0.08,0.06393862,125.32,"October 12, 21",0.0006393862,,,,,
2021-10-11,125.71,128.89,124.78,125.15,118.06,318194,318200,-0.56,-0.44547,126.2,"October 11, 21",-0.0044547,,,,,
2021-10-08,124.79,126.639,123.88,126.37,119.21,398189,398000,1.58,1.27,126.13,"October 08, 21",0.0127,,,,,
2021-10-07,124.12,126,123.1657,125.01,117.93,441185,441200,0.89,0.71705,124.8,"October 07, 21",0.0071705,,,,,
2021-10-06,120.49,123.08,119.12,121.69,114.8,762456,762500,1.2,0.99593,121.85,"October 06, 21",0.0099593,,,,,
2021-10-05,123.26,125.82,120.84,120.84,114,685492,685500,-2.42,-1.96,122.41,"October 05, 21",-0.0196,,,,,
2021-10-04,123.62,125.47,122.17,123.41,116.42,369523,369500,-0.21,-0.16988,123.24,"October 04, 21",-0.0016988,,,,,
2021-10-01,124.4,125.46,122.73,123.44,116.45,319213,319200,-0.96,-0.7717,123.98,"October 01, 21",-0.007717,,,,,
2021-09-30,125.7,126.39,123.33,123.86,116.84,569021,569000,-1.84,-1.46,124.86,"September 30, 21",-0.0146,,,,,
2021-09-29,122.98,125.38,122.24,125.18,118.09,299005,299000,2.2,1.79,124.56,"September 29, 21",0.0179,,,,,
2021-09-28,122.71,123.79,121.76,122.7,115.75,316194,316200,-0.01,-0.0081493,122.87,"September 28, 21",-8.1493e-05,,,,,
2021-09-27,125.04,125.89,122.705,123.6,116.6,345797,345800,-1.44,-1.15,123.64,"September 27, 21",-0.0115,,,,,
2021-09-24,123.77,127.31,123.77,125.84,118.71,418242,418200,2.07,1.67,126.12,"September 24, 21",0.0167,,,,,
2021-09-23,125.58,125.7,123.08,123.85,116.84,553210,553200,-1.73,-1.38,124.2,"September 23, 21",-0.0138,,,,,
2021-09-22,124.59,125.4,123.1,123.99,116.97,374242,374200,-0.6,-0.48158,124.33,"September 22, 21",-0.0048158,,,,,
2021-09-21,123.01,124.57,122.6701,123.88,116.86,425572,425600,0.87,0.70726,123.68,"September 21, 21",0.0070726,,,,,
2021-09-20,122.82,124,121.34,121.75,114.85,494720,494700,-1.07,-0.87119,122.2,"September 20, 21",-0.0087119,,,,,
2021-09-17,123.57,123.9,121.16,123.61,116.61,876363,876400,0.04,0.03237032,123.11,"September 17, 21",0.0003237032,,,,,
2021-09-16,123.47,124.7718,123.08,123.71,116.7,369603,369600,0.24,0.19438,123.95,"September 16, 21",0.0019438,,,,,
2021-09-15,123.47,125.25,123.47,123.83,116.82,506301,506100,0.36,0.29157,124.28,"September 15, 21",0.0029157,,,,,
2021-09-14,125.6,125.6,123.46,124.23,117.19,616500,616500,-1.37,-1.09,124.57,"September 14, 21",-0.0109,,,,,
2021-09-13,126.07,126.52,123.16,124.4,117.35,377286,377300,-1.67,-1.32,124.48,"September 13, 21",-0.0132,,,,,
2021-09-10,124.59,127.35,124.58,126.14,119,466687,466700,1.55,1.24,126.17,"September 10, 21",0.0124,,,,,
2021-09-09,125.6,126.03,124.12,124.29,117.25,365978,366000,-1.31,-1.04,124.71,"September 09, 21",-0.0104,,,,,
2021-09-08,123.81,125.99,122.6,124.97,117.89,404586,404600,1.16,0.93692,124.64,"September 08, 21",0.0093692,,,,,
2021-09-07,127,127.12,123.39,123.39,116.4,429567,429600,-3.61,-2.84,124.8,"September 07, 21",-0.0284,,,,,
2021-09-03,127.99,128.34,125.94,126.25,119.1,479851,479900,-1.74,-1.36,126.6,"September 03, 21",-0.0136,,,,,
2021-09-02,127.89,127.89,124.78,127.81,120.57,342556,342600,-0.08,-0.06255376,126.8,"September 02, 21",-0.0006255376,,,,,
2021-09-01,125.56,127.68,125.03,127.29,120.08,560498,560500,1.73,1.38,126.69,"September 01, 21",0.0138,,,,,
2021-08-31,124.99,126.41,122.31,126.15,119,851217,851100,1.16,0.92807,124.67,"August 31, 21",0.0092807,,,,,
2021-08-30,124.66,125.75,123.6,124.02,117,301130,301100,-0.64,-0.5134,124.39,"August 30, 21",-0.005134,0.48,0.48,2021-09-15,2021-08-31,2021-08-19
2021-08-27,124.78,126.02,124.64,125.4,117.84,275580,275400,0.62,0.49687,125.33,"August 27, 21",0.0049687,,,,,
2021-08-26,125.04,125.88,124.63,125.1,117.56,303951,304000,0.06,0.04798464,125.22,"August 26, 21",0.0004798464,,,,,
2021-08-25,126.36,126.36,124.61,125.61,118.04,395106,395100,-0.75,-0.59354,125.61,"August 25, 21",-0.0059354,,,,,
2021-08-24,125.72,126.8,124.305,125.6,118.03,450676,450700,-0.12,-0.09545021,125.4,"August 24, 21",-0.0009545021,,,,,
2021-08-23,130.1,130.42,126.05,126.36,118.74,520664,520600,-3.74,-2.87,127.45,"August 23, 21",-0.0287,,,,,
2021-08-20,127.63,130.04,126.73,129.76,121.94,899054,899100,2.13,1.67,129.09,"August 20, 21",0.0167,,,,,
2021-08-19,121.86,128.735,121.07,127.62,119.93,1434824,1434800,5.76,4.73,126.61,"August 19, 21",0.0473,,,,,
2021-08-18,124.37,138.9994,122.06,122.63,115.24,6564233,6564100,-1.74,-1.4,129.03,"August 18, 21",-0.014,,,,,
2021-08-17,125.76,127.43,122.57,124.11,116.63,566058,565800,-1.65,-1.31,124.35,"August 17, 21",-0.0131,,,,,
2021-08-16,126.5,126.68,125.07,125.75,118.17,373915,373800,-0.75,-0.59289,125.76,"August 16, 21",-0.0059289,,,,,
2021-08-13,126.82,127.58,125.26,127,119.34,411709,411700,0.18,0.14193,126.65,"August 13, 21",0.0014193,,,,,
2021-08-12,125,128.32,123.35,126.88,119.23,947420,957400,1.88,1.5,126.57,"August 12, 21",0.015,,,,,
2021-08-11,122.23,124.96,121.93,124.96,117.43,539933,539900,2.73,2.23,124.36,"August 11, 21",0.0223,,,,,
2021-08-10,120.97,122.28,119.58,122.28,114.91,382127,382100,1.31,1.08,121.29,"August 10, 21",0.0108,,,,,
2021-08-09,122.47,124,121.02,121.04,113.74,617070,617100,-1.43,-1.17,121.64,"August 09, 21",-0.0117,,,,,
2021-08-06,121,123.48,120.93,122.83,115.42,637485,637500,1.83,1.51,122.48,"August 06, 21",0.0151,,,,,
2021-08-05,124.17,124.22,119.7401,121,113.7,492394,492400,-3.17,-2.55,121.18,"August 05, 21",-0.0255,,,,,
2021-08-04,122.55,124.88,122.4,123.41,115.97,675538,675500,0.86,0.70175,123.92,"August 04, 21",0.0070175,,,,,
2021-08-03,119.93,122.9,119.7,122.43,115.05,610514,610500,2.5,2.08,122.04,"August 03, 21",0.0208,,,,,
2021-08-02,119,121.115,118.38,120.68,113.4,392644,392600,1.68,1.41,120.33,"August 02, 21",0.0141,,,,,
2021-07-30,116.45,120,115.96,118.47,111.33,876810,876800,2.02,1.73,118.75,"July 30, 21",0.0173,,,,,
2021-07-29,116.73,117.41,115.56,115.95,108.96,533997,534000,-0.78,-0.66821,116.48,"July 29, 21",-0.0066821,,,,,
2021-07-28,116.44,117.24,115.11,116.8,109.76,470907,470700,0.36,0.30917,116.29,"July 28, 21",0.0030917,,,,,
2021-07-27,118.47,118.47,115.58,115.58,108.61,503448,503300,-2.89,-2.44,116.55,"July 27, 21",-0.0244,,,,,
2021-07-26,120.28,121.025,117.95,118.02,110.9,358042,358000,-2.26,-1.88,118.72,"July 26, 21",-0.0188,,,,,
2021-07-23,117.7,120.5,117.7,120.2,112.95,782663,782500,2.5,2.12,119.66,"July 23, 21",0.0212,,,,,
2021-07-22,118.31,118.32,116.04,117.02,109.96,347150,347000,-1.29,-1.09,116.9,"July 22, 21",-0.0109,,,,,
2021-07-21,115.47,118.46,115.47,118.3,111.17,487873,487400,2.83,2.45,117.76,"July 21, 21",0.0245,,,,,
2021-07-20,114.8,116.94,114.45,115.56,108.59,557062,556900,0.76,0.66202,116.04,"July 20, 21",0.0066202,,,,,
2021-07-19,114.67,116.42,114.28,115.56,108.59,526716,526300,0.89,0.77614,115.27,"July 19, 21",0.0077614,,,,,
2021-07-16,117.08,117.765,115.535,116.63,109.6,486193,486100,-0.45,-0.38435,116.45,"July 16, 21",-0.0038435,,,,,
2021-07-15,115.4,117.14,115.4,117.14,110.08,495429,495300,1.74,1.51,116.49,"July 15, 21",0.0151,,,,,
2021-07-14,116.36,117.05,115.89,116.21,109.2,327097,327100,-0.15,-0.12891,116.41,"July 14, 21",-0.0012891,,,,,
2021-07-13,118.15,118.15,116.27,116.36,109.34,338749,338600,-1.79,-1.52,116.84,"July 13, 21",-0.0152,,,,,
2021-07-12,118.92,119.32,116.9,118.24,111.11,362744,362500,-0.68,-0.57181,118.08,"July 12, 21",-0.0057181,,,,,
2021-07-09,117,118.86,116.29,118.79,111.63,451630,451500,1.79,1.53,117.86,"July 09, 21",0.0153,,,,,
2021-07-08,115.94,116.98,115.28,116.24,109.23,548117,547900,0.3,0.25875,116.16,"July 08, 21",0.0025875,,,,,
2021-07-07,117.23,118.035,115.93,117.22,110.15,472619,472500,-0.01,-0.00853024,116.88,"July 07, 21",-8.53024e-05,,,,,
2021-07-06,117.63,118.7,114.54,117.38,110.3,734858,734600,-0.25,-0.21253,116.26,"July 06, 21",-0.0021253,,,,,
2021-07-02,120.9,120.9,117.24,118,110.89,495289,495100,-2.9,-2.4,118.13,"July 02, 21",-0.024,,,,,
2021-07-01,119.82,120.56,118.37,118.5,111.36,425670,425600,-1.32,-1.1,118.9,"July 01, 21",-0.011,,,,,
2021-06-30,120.3,120.3,118.88,119.05,111.87,525815,525700,-1.25,-1.04,119.25,"June 30, 21",-0.0104,,,,,
2021-06-29,119.03,120.95,118.23,119.97,112.74,391022,391000,0.94,0.78972,120.12,"June 29, 21",0.0078972,,,,,
2021-06-28,122.27,122.27,119.33,119.4,112.2,410182,410000,-2.87,-2.35,120.06,"June 28, 21",-0.0235,,,,,
2021-06-25,121.1,121.77,119.49,121.77,114.43,1426616,1426600,0.67,0.55326,121.27,"June 25, 21",0.0055326,,,,,
2021-06-24,119.39,121.5,118.8678,121.13,113.83,876707,876700,1.74,1.46,120.53,"June 24, 21",0.0146,,,,,
2021-06-23,119.34,119.89,118.65,118.69,111.53,673006,672800,-0.65,-0.54466,119.07,"June 23, 21",-0.0054466,,,,,
2021-06-22,118.8,120,117.33,119.99,112.76,495305,495100,1.19,1,118.95,"June 22, 21",0.01,,,,,
2021-06-21,113.67,120,113.52,118.04,110.92,1065507,1065500,4.37,3.84,118.1,"June 21, 21",0.0384,,,,,
2021-06-18,116.23,116.73,113.42,113.42,106.58,1031987,1031800,-2.81,-2.42,114.21,"June 18, 21",-0.0242,,,,,
2021-06-17,115.63,117.465,115.63,117.38,110.3,736521,736400,1.75,1.51,117.04,"June 17, 21",0.0151,,,,,
2021-06-16,115.24,116.8,114.16,116.33,109.32,536697,536600,1.09,0.94585,115.98,"June 16, 21",0.0094585,,,,,
2021-06-15,115,116,114.22,114.57,107.66,472752,472700,-0.43,-0.37391,114.97,"June 15, 21",-0.0037391,,,,,
2021-06-14,113.77,114.79,113.77,114.76,107.84,390090,390100,0.99,0.87018,114.37,"June 14, 21",0.0087018,,,,,
2021-06-11,113.09,114.44,112.59,113.92,107.05,412141,412100,0.83,0.73393,113.61,"June 11, 21",0.0073393,,,,,
2021-06-10,113.83,113.8463,113.01,113.42,106.58,423188,423200,-0.41,-0.36019,113.51,"June 10, 21",-0.0036019,,,,,
2021-06-09,112.11,114.3,111.84,114.11,107.23,552645,552500,2,1.78,113.62,"June 09, 21",0.0178,,,,,
2021-06-08,112,115.33,111.24,112.45,105.67,873386,873400,0.45,0.40179,113.13,"June 08, 21",0.0040179,,,,,
2021-06-07,111.67,112.16,111.11,112,105.25,526271,526200,0.33,0.29551,111.81,"June 07, 21",0.0029551,,,,,
2021-06-04,112.86,112.86,111.39,111.95,105.2,519825,519800,-0.91,-0.80631,111.95,"June 04, 21",-0.0080631,,,,,
2021-06-03,113.12,113.12,111.64,112.2,105.44,547247,547200,-0.92,-0.8133,112.32,"June 03, 21",-0.008133,,,,,
2021-06-02,110.62,112.96,109.8759,112.88,106.07,446351,446300,2.26,2.04,111.59,"June 02, 21",0.0204,,,,,
2021-06-01,112.46,113.13,110.08,110.63,103.96,320579,320600,-1.83,-1.63,110.98,"June 01, 21",-0.0163,,,,,
2021-05-28,110.17,112.0699,109.43,111.3,104.59,533221,533200,1.13,1.03,111.18,"May 28, 21",0.0103,,,,,
2021-05-27,110.45,110.95,109.38,110.23,103.58,549672,549600,-0.22,-0.19919,110.05,"May 27, 21",-0.0019919,0.42,0.42,2021-06-15,2021-05-28,2021-05-13
2021-05-26,110.11,111.76,109.685,110.47,103.42,439995,439700,0.36,0.32695,110.73,"May 26, 21",0.0032695,,,,,
2021-05-25,111.12,111.63,109.055,109.77,102.76,484765,484600,-1.35,-1.21,110.1,"May 25, 21",-0.0121,,,,,
2021-05-24,112.59,112.65,110.02,110.07,103.05,452681,452400,-2.52,-2.24,110.79,"May 24, 21",-0.0224,,,,,
2021-05-21,111.38,112.92,110.63,111.4,104.29,351675,351600,0.02,0.01795655,111.92,"May 21, 21",0.0001795655,,,,,
2021-05-20,110.53,113.42,110.53,111.78,104.65,271303,271300,1.25,1.13,112.27,"May 20, 21",0.0113,,,,,
2021-05-19,109.42,113.06,108.281,111.6,104.48,723293,723200,2.18,1.99,111.47,"May 19, 21",0.0199,,,,,
2021-05-18,112.37,112.37,109.91,109.91,102.9,556259,556100,-2.46,-2.19,110.94,"May 18, 21",-0.0219,,,,,
2021-05-17,113.95,113.95,112.04,112.64,105.45,316491,316500,-1.31,-1.15,113.02,"May 17, 21",-0.0115,,,,,
2021-05-14,113.47,115.45,112.64,113.83,106.57,556419,556300,0.36,0.31726,114.05,"May 14, 21",0.0031726,,,,,
2021-05-13,112,116.39,111.49,113.66,106.41,828094,826600,1.66,1.48,114.6,"May 13, 21",0.0148,,,,,
2021-05-12,108.98,111.92,108.37,111.16,104.07,676469,676400,2.18,2,110.81,"May 12, 21",0.02,,,,,
2021-05-11,110.73,110.94,109.03,109.53,102.54,777121,777100,-1.2,-1.08,109.85,"May 11, 21",-0.0108,,,,,
2021-05-10,108.14,111.57,108.105,110.63,103.57,437431,437400,2.49,2.3,110.33,"May 10, 21",0.023,,,,,
2021-05-07,104.8,108.59,104.8,108.1,101.2,417305,416800,3.3,3.15,107.75,"May 07, 21",0.0315,,,,,
2021-05-06,109.35,110.545,107.14,107.24,100.4,479363,479400,-2.11,-1.93,108.09,"May 06, 21",-0.0193,,,,,
2021-05-05,108.52,109.73,107.8,109.64,102.64,602425,602400,1.12,1.03,109.03,"May 05, 21",0.0103,,,,,
2021-05-04,106.145,108.26,105.35,107.91,101.02,561413,561400,1.765,1.66,107.32,"May 04, 21",0.0166,,,,,
2021-05-03,105.79,109.23,104.81,106.76,99.95,636245,636200,0.97,0.91691,107.2,"May 03, 21",0.0091691,,,,,
2021-04-30,103.54,107.77,102.04,104.37,97.71,796364,796200,0.83,0.80162,105.41,"April 30, 21",0.0080162,,,,,
2021-04-29,103.12,103.6099,100.53,103.34,96.74,530149,530000,0.22,0.21334,102.56,"April 29, 21",0.0021334,,,,,
2021-04-28,104.42,104.455,101.62,102.71,96.16,398756,398600,-1.71,-1.64,102.5,"April 28, 21",-0.0164,,,,,
2021-04-27,105.3,105.7,103.94,103.98,97.34,318042,317900,-1.32,-1.25,104.34,"April 27, 21",-0.0125,,,,,
2021-04-26,103.88,105.53,103.53,104.94,98.24,523700,523700,1.06,1.02,104.71,"April 26, 21",0.0102,,,,,
2021-04-23,104.3,105.225,103.56,104.37,97.71,431847,431700,0.07,0.06711409,104.56,"April 23, 21",0.0006711409,,,,,
2021-04-22,104.75,105.64,103.8101,104.3,97.64,335803,335800,-0.45,-0.42959,104.72,"April 22, 21",-0.0042959,,,,,
2021-04-21,104.39,105.49,103.22,104.99,98.29,409411,409200,0.6,0.57477,104.66,"April 21, 21",0.0057477,,,,,
2021-04-20,103.88,105.5,103.705,104.28,97.62,434206,434200,0.4,0.38506,104.68,"April 20, 21",0.0038506,,,,,
2021-04-19,104.14,105.36,102.66,103.7,97.08,397111,397100,-0.44,-0.42251,103.58,"April 19, 21",-0.0042251,,,,,
2021-04-16,104.37,104.76,103.3,104.72,98.04,365691,365500,0.35,0.33535,104.28,"April 16, 21",0.0033535,,,,,
2021-04-15,101.45,104.69,101.45,103.5,96.89,534031,534000,2.05,2.02,103.84,"April 15, 21",0.0202,,,,,
2021-04-14,101.53,102.95,100.69,101.86,95.36,499312,499300,0.33,0.32503,101.85,"April 14, 21",0.0032503,,,,,
2021-04-13,100.68,102.48,100.4835,100.99,94.54,373176,373100,0.31,0.30791,101.29,"April 13, 21",0.0030791,,,,,
2021-04-12,100,101.62,99.62,101.42,94.95,375589,375400,1.42,1.42,100.85,"April 12, 21",0.0142,,,,,
2021-04-09,100.04,101.11,99.57,100.09,93.7,509051,509000,0.05,0.04998001,100.36,"April 09, 21",0.0004998001,,,,,
2021-04-08,100.04,101.5,98.8,99.36,93.02,375120,375100,-0.68,-0.67973,99.46,"April 08, 21",-0.0067973,,,,,
2021-04-07,99.35,100.84,99.04,100.26,93.86,431307,431300,0.91,0.91595,99.84,"April 07, 21",0.0091595,,,,,
2021-04-06,101.64,101.89,99.84,99.84,93.47,336178,336000,-1.8,-1.77,100.41,"April 06, 21",-0.0177,,,,,
2021-04-05,100.84,101.88,100.17,101.51,95.03,387671,387600,0.67,0.66442,101.06,"April 05, 21",0.0066442,,,,,
2021-04-01,99.21,101.53,98.1,100.86,94.42,591973,591900,1.65,1.66,100.63,"April 01, 21",0.0166,,,,,
2021-03-31,96.75,99.19,96.44,98.69,92.39,649358,649200,1.94,2.01,98.34,"March 31, 21",0.0201,,,,,
2021-03-30,98.79,99.73,96.7,97.2,91,534968,534900,-1.59,-1.61,97.69,"March 30, 21",-0.0161,,,,,
2021-03-29,98.08,99.36,97.08,99.16,92.83,607521,607100,1.08,1.1,98.78,"March 29, 21",0.011,,,,,
2021-03-26,99.29,99.8501,96.27,97.72,91.48,986141,986100,-1.57,-1.58,97.89,"March 26, 21",-0.0158,,,,,
2021-03-25,103.23,103.45,98.63,98.95,92.64,987363,987000,-4.28,-4.15,99.69,"March 25, 21",-0.0415,,,,,
2021-03-24,102,103.68,101.73,103.06,96.48,492747,492000,1.06,1.04,102.98,"March 24, 21",0.0104,,,,,
2021-03-23,100.34,101.96,99.66,101.65,95.16,524482,524400,1.31,1.31,101.38,"March 23, 21",0.0131,,,,,
2021-03-22,101.19,101.48,99.74,100.99,94.54,599213,599000,-0.2,-0.19765,100.72,"March 22, 21",-0.0019765,,,,,
2021-03-19,102.84,103.52,101.52,102.07,95.56,1526247,1526100,-0.77,-0.74874,102.31,"March 19, 21",-0.0074874,,,,,
2021-03-18,103.73,105.1242,102.4,102.4,95.86,478591,478200,-1.33,-1.28,103.15,"March 18, 21",-0.0128,,,,,
2021-03-17,103.58,105.13,103.03,103.79,97.17,517341,517100,0.21,0.20274,103.88,"March 17, 21",0.0020274,,,,,
2021-03-16,104.74,105.35,102.6,103.19,96.6,383425,383400,-1.55,-1.48,103.39,"March 16, 21",-0.0148,,,,,
2021-03-15,103.71,105,102.86,104.8,98.11,377433,375700,1.09,1.05,104.24,"March 15, 21",0.0105,,,,,
2021-03-12,104.05,104.34,102.88,104.34,97.68,487762,487700,0.29,0.27871,103.86,"March 12, 21",0.0027871,,,,,
2021-03-11,103.19,103.75,101.39,102.66,96.11,371978,371800,-0.53,-0.51362,102.82,"March 11, 21",-0.0051362,,,,,
2021-03-10,106.1,106.1,102.3,103.49,96.89,441325,441300,-2.61,-2.46,103.39,"March 10, 21",-0.0246,,,,,
2021-03-09,105.36,106.5,102.65,103.75,97.13,678551,678500,-1.61,-1.53,103.89,"March 09, 21",-0.0153,,,,,
2021-03-08,105.9,106.92,103.31,105.38,98.65,684862,684700,-0.52,-0.49103,105.4,"March 08, 21",-0.0049103,,,,,
2021-03-05,97.59,106.88,97.59,104.64,97.96,1770052,1770000,7.05,7.22,104.79,"March 05, 21",0.0722,,,,,
2021-03-04,97.46,100.05,97.03,98.22,91.95,724055,723800,0.76,0.77981,98.45,"March 04, 21",0.0077981,,,,,
2021-03-03,98.27,99,96.02,96.02,89.89,726749,726600,-2.25,-2.29,97.25,"March 03, 21",-0.0229,,,,,
2021-03-02,100.06,101.2,97.5,97.62,91.39,848275,848000,-2.44,-2.44,98.41,"March 02, 21",-0.0244,,,,,
2021-03-01,100.07,102.34,98.33,100.32,93.92,889590,888800,0.25,0.24983,100.7,"March 01, 21",0.0024983,,,,,
2021-02-26,99.24,100.55,97.14,98.96,92.64,981080,981100,-0.28,-0.28214,98.92,"February 26, 21",-0.0028214,,,,,
2021-02-25,99.98,101.57,99.76,100,93.62,691270,690900,0.02,0.020004,100.57,"February 25, 21",0.00020004,0.42,0.42,2021-03-15,2021-02-26,2021-02-11
2021-02-24,97.94,102.2581,97.67,100.38,93.58,1090598,1090200,2.44,2.49,100.67,"February 24, 21",0.0249,,,,,
2021-02-23,95.71,97.83,94.41,97.51,90.9,867474,867500,1.8,1.88,96.94,"February 23, 21",0.0188,,,,,
2021-02-22,96.16,97.47,95.27,96.11,89.6,762498,762400,-0.05,-0.05199667,96.47,"February 22, 21",-0.0005199667,,,,,
2021-02-19,100.12,100.7106,96.12,96.22,89.7,1213148,1213100,-3.9,-3.9,98.32,"February 19, 21",-0.039,,,,,
2021-02-18,95.43,101.14,95.08,99.59,92.84,1538894,1535500,4.16,4.36,99.21,"February 18, 21",0.0436,,,,,
2021-02-17,96.44,97.2,95.27,96.02,89.52,877249,877100,-0.42,-0.4355,96.13,"February 17, 21",-0.004355,,,,,
2021-02-16,90.6,96.97,90.14,96.84,90.28,1791442,1791200,6.24,6.89,94.82,"February 16, 21",0.0689,,,,,
2021-02-12,88,89.48,87,89.39,83.33,811349,811000,1.39,1.58,88.62,"February 12, 21",0.0158,,,,,
2021-02-11,90.44,90.44,87.98,88,82.04,683550,683400,-2.44,-2.7,88.81,"February 11, 21",-0.027,,,,,
2021-02-10,92,92.46,89.985,90.29,84.17,692666,692300,-1.71,-1.86,90.59,"February 10, 21",-0.0186,,,,,
2021-02-09,92.43,92.9,91.085,92.14,85.9,728994,728800,-0.29,-0.31375,92.05,"February 09, 21",-0.0031375,,,,,
2021-02-08,90.9,92.34,88.95,92.01,85.78,1263463,1263400,1.11,1.22,90.99,"February 08, 21",0.0122,,,,,
2021-02-05,93.08,94.14,89.09,89.56,83.49,1714702,1714700,-3.52,-3.78,90.57,"February 05, 21",-0.0378,,,,,
2021-02-04,95.03,96.68,94.26,95.12,88.68,693685,693200,0.09,0.09470693,95.15,"February 04, 21",0.0009470693,,,,,
2021-02-03,96.04,98.17,94.81,95.35,88.89,645757,645700,-0.69,-0.71845,95.81,"February 03, 21",-0.0071845,,,,,
2021-02-02,95.98,98.66,95.98,97.49,90.89,913034,912900,1.51,1.57,97.84,"February 02, 21",0.0157,,,,,
2021-02-01,92.16,94.96,91.9,94.95,88.52,683276,683100,2.79,3.03,93.79,"February 01, 21",0.0303,,,,,
2021-01-29,92.48,92.75,90.165,91.73,85.52,634060,633800,-0.75,-0.81099,91.56,"January 29, 21",-0.0081099,,,,,
2021-01-28,91.51,94.32,91.07,92.52,86.25,646198,645800,1.01,1.1,92.95,"January 28, 21",0.011,,,,,
2021-01-27,95.23,95.57,91.04,91.56,85.36,1084266,1084000,-3.67,-3.85,92.33,"January 27, 21",-0.0385,,,,,
2021-01-26,95.08,96.65,94.325,95.73,89.25,632892,632900,0.65,0.68363,95.8,"January 26, 21",0.0068363,,,,,
2021-01-25,95.19,95.88,93.6,95.59,89.11,462734,462600,0.4,0.42021,95.03,"January 25, 21",0.0042021,,,,,
2021-01-22,96.01,96.01,94.93,95.2,88.75,479971,479800,-0.81,-0.84366,95.3,"January 22, 21",-0.0084366,,,,,
2021-01-21,97.29,97.45,94.89,96.08,89.57,548178,548200,-1.21,-1.24,96.11,"January 21, 21",-0.0124,,,,,
2021-01-20,97.39,98.43,97.22,97.5,90.9,729930,729900,0.11,0.11295,97.68,"January 20, 21",0.0011295,,,,,
2021-01-19,96.8,98.57,96.48,97.45,90.85,690344,690200,0.65,0.67149,97.46,"January 19, 21",0.0067149,,,,,
2021-01-15,96.13,96.722,95.36,96.61,90.07,579113,578900,0.48,0.49932,96.12,"January 15, 21",0.0049932,,,,,
2021-01-14,97.63,97.69,94.74,95.78,89.29,883105,883100,-1.85,-1.89,96.01,"January 14, 21",-0.0189,,,,,
2021-01-13,100.82,101.51,97.2,97.38,90.78,1129200,1129100,-3.44,-3.41,98.34,"January 13, 21",-0.0341,,,,,
2021-01-12,100,101.595,99.55,101.02,94.18,721650,721500,1.02,1.02,100.92,"January 12, 21",0.0102,,,,,
2021-01-11,98.71,99.97,97.06,99.8,93.04,748306,748300,1.09,1.1,99.31,"January 11, 21",0.011,,,,,
2021-01-08,96.79,99.165,96.72,98.81,92.12,711379,711000,2.02,2.09,98.25,"January 08, 21",0.0209,,,,,
2021-01-07,95.41,96.95,95.32,96.79,90.23,696302,696200,1.38,1.45,96.39,"January 07, 21",0.0145,,,,,
2021-01-06,93.6,95.47,92.35,95.47,89,919978,919700,1.87,2,94.31,"January 06, 21",0.02,,,,,
2020-11-27,,,,,,,,,,,"November 27, 20",,0.42,0.42,2020-12-15,2020-11-30,2020-10-28
