date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,declarationDate,paymentDate,recordDate,dividend,adjDividend
2023-07-17,119.39,120.36,118.24,119.69,112.5,696702,696702,0.3,0.25128,119.42,"July 17, 23",0.0025128,,,,,
2023-07-14,120.16,120.16,118.73,119.44,112.26,576200,576200,-0.72,-0.5992,119.6225,"July 14, 23",-0.005992,,,,,
2023-07-13,120.32,120.54,119.8,120.39,113.16,551500,551500,0.07,0.05817819,120.2625,"July 13, 23",0.0005817819,,,,,
2023-07-12,118.99,120.74,118.93,120.37,113.14,573120,573120,1.38,1.16,119.7575,"July 12, 23",0.0116,,,,,
2023-07-11,117.82,118.51,117.23,118.48,111.36,621329,621329,0.66,0.56018,118.01,"July 11, 23",0.0056018,,,,,
2023-07-10,117.31,117.72,117,117.58,110.52,818938,818938,0.27,0.23016,117.4025,"July 10, 23",0.0023016,,,,,
2023-07-07,116.96,117.89,116.15,117.31,110.26,694300,694300,0.35,0.29925,117.0775,"July 07, 23",0.0029925,,,,,
2023-07-06,117.72,118.19,116.68,117.54,110.48,536000,536000,-0.18,-0.15291,117.5325,"July 06, 23",-0.0015291,,,,,
2023-07-05,117.15,119.63,117.1,118.59,111.47,794000,794000,1.44,1.23,118.1175,"July 05, 23",0.0123,,,,,
2023-07-03,115.83,117.51,115.83,117.3,110.25,260200,260200,1.47,1.27,116.6175,"July 03, 23",0.0127,,,,,
2023-06-30,116,116.77,115.11,116.34,109.35,520925,520925,0.34,0.2931,116.055,"June 30, 23",0.002931,,,,,
2023-06-29,114.85,115.99,114.63,115.7,108.75,827141,827141,0.85,0.7401,115.2925,"June 29, 23",0.007401,,,,,
2023-06-28,117.24,117.24,115.15,115.26,108.34,756300,756300,-1.98,-1.69,116.2225,"June 28, 23",-0.0169,,,,,
2023-06-27,116.43,117.35,116.16,117.19,110.15,530643,530643,0.76,0.65275,116.7825,"June 27, 23",0.0065275,,,,,
2023-06-26,115.03,116.95,114.77,116.35,109.36,590600,590600,1.32,1.15,115.775,"June 26, 23",0.0115,,,,,
2023-06-23,116.57,117.2,114.3,114.42,107.55,865117,865117,-2.15,-1.84,115.6225,"June 23, 23",-0.0184,,,,,
2023-06-22,117.93,118.08,115.61,115.95,108.98,506000,506000,-1.98,-1.68,116.8925,"June 22, 23",-0.0168,,,,,
2023-06-21,115.95,118.08,114.78,117.58,110.52,610400,610400,1.63,1.41,116.5975,"June 21, 23",0.0141,,,,,
2023-06-20,116.56,117.25,115.86,115.91,108.95,701230,701230,-0.65,-0.55765,116.395,"June 20, 23",-0.0055765,,,,,
2023-06-16,117.65,118.78,116.94,117,109.97,1510715,1510715,-0.65,-0.55249,117.5925,"June 16, 23",-0.0055249,,,,,
2023-06-15,117.5,117.89,116.72,117.49,110.43,887537,887537,-0.01,-0.00851064,117.4,"June 15, 23",-8.51064e-05,,,,,
2023-06-14,117.44,118.1,116.72,117.07,110.04,949014,949014,-0.37,-0.31505,117.3325,"June 14, 23",-0.0031505,,,,,
2023-06-13,116.81,117.8,116.6,117.57,110.51,671142,671142,0.76,0.65063,117.195,"June 13, 23",0.0065063,,,,,
2023-06-12,117.5,117.76,116.42,117.5,110.44,791311,791311,0,0,117.295,"June 12, 23",0,,,,,
2023-06-09,117.7,118.05,117,117.33,110.28,544600,544600,-0.37,-0.31436,117.52,"June 09, 23",-0.0031436,,,,,
2023-06-08,116.79,117.6,116.51,117.5,110.44,765025,765025,0.71,0.60793,117.1,"June 08, 23",0.0060793,,,,,
2023-06-07,115.65,117.59,114.36,117.14,110.1,653800,653800,1.49,1.29,116.185,"June 07, 23",0.0129,,,,,
2023-06-06,115.49,116.11,114.14,115.17,108.25,706107,706107,-0.32,-0.27708,115.2275,"June 06, 23",-0.0027708,,,,,
2023-06-05,114.74,116.31,114.3,114.6,107.71,838443,838443,-0.14,-0.12201,114.9875,"June 05, 23",-0.0012201,,,,,
2023-06-02,111.24,114.7,111.24,114.52,107.64,1205200,1205200,3.28,2.95,112.925,"June 02, 23",0.0295,,,,,
2023-06-01,115.11,115.2,110.79,112.07,105.34,1393300,1393300,-3.04,-2.64,113.2925,"June 01, 23",-0.0264,,,,,
2023-05-31,114.92,116.37,114.91,115.28,108.35,6839739,6839739,0.36,0.31326,115.37,"May 31, 23",0.0031326,,,,,
2023-05-30,113.7,115.28,113.7,114.43,107.56,792020,792020,0.73,0.64204,114.2775,"May 30, 23",0.0064204,,,,,
2023-05-26,114.75,114.94,112.62,113.7,106.87,885700,885700,-1.05,-0.91503,114.0025,"May 26, 23",-0.0091503,,,,,
2023-05-25,116.41,116.87,113.99,114.84,107.94,713200,713200,-1.57,-1.35,115.5275,"May 25, 23",-0.0135,,,,,
2023-05-24,116.1,116.99,115.68,116.41,109.42,776349,776349,0.31,0.26701,116.295,"May 24, 23",0.0026701,,,,,
2023-05-23,115.99,117.3,115.5,116.4,109.41,593200,593200,0.41,0.35348,116.2975,"May 23, 23",0.0035348,,,,,
2023-05-22,116.62,117.55,116.15,116.37,109.38,715900,715900,-0.25,-0.21437,116.6725,"May 22, 23",-0.0021437,,,,,
2023-05-19,116.06,117.27,115.76,116.56,109.56,949433,949433,0.5,0.43081,116.4125,"May 19, 23",0.0043081,2023-05-03,2023-06-05,2023-05-22,0.74,0.74
2023-05-18,115.8,116.93,114.79,116.11,108.44,842037,842037,0.31,0.2677,115.9075,"May 18, 23",0.002677,,,,,
2023-05-17,116.21,116.82,115.55,116.78,109.07,822700,822700,0.57,0.49049,116.34,"May 17, 23",0.0049049,,,,,
2023-05-16,117.79,118.19,115.81,115.99,108.33,677800,677800,-1.8,-1.53,116.945,"May 16, 23",-0.0153,,,,,
2023-05-15,119.2,119.7,117.07,117.59,109.82,786121,786121,-1.61,-1.35,118.39,"May 15, 23",-0.0135,,,,,
2023-05-12,119,119.4,117.91,119.15,111.28,933625,933625,0.15,0.12605,118.865,"May 12, 23",0.0012605,,,,,
2023-05-11,119.39,119.39,117.57,118.1,110.3,806521,806521,-1.29,-1.08,118.6125,"May 11, 23",-0.0108,,,,,
2023-05-10,119.34,119.72,117.85,119.31,111.43,1046123,1046123,-0.03,-0.02513826,119.055,"May 10, 23",-0.0002513826,,,,,
2023-05-09,117.28,119.11,116.78,118.5,110.67,1449625,1449625,1.22,1.04,117.9175,"May 09, 23",0.0104,,,,,
2023-05-08,116.74,118.02,116.38,117.86,110.07,837000,837000,1.12,0.9594,117.25,"May 08, 23",0.009594,,,,,
2023-05-05,117.42,118.63,117.2,117.56,109.79,1169200,1169200,0.14,0.11923,117.7025,"May 05, 23",0.0011923,,,,,
2023-05-04,111.1,118.19,111.1,117.96,110.17,1864700,1864700,6.86,6.17,114.5875,"May 04, 23",0.0617,,,,,
2023-05-03,112.97,114.79,112.87,112.91,105.45,731024,731024,-0.06,-0.05311145,113.385,"May 03, 23",-0.0005311145,,,,,
2023-05-02,114.61,114.95,111.71,112.3,104.88,706921,706921,-2.31,-2.02,113.3925,"May 02, 23",-0.0202,,,,,
2023-05-01,114,115.78,113.84,114.55,106.98,707600,707600,0.55,0.48246,114.5425,"May 01, 23",0.0048246,,,,,
2023-04-28,114.56,115.15,113.42,114.14,106.6,684200,684200,-0.42,-0.36662,114.3175,"April 28, 23",-0.0036662,,,,,
2023-04-27,114.07,115.01,112.68,114.94,107.35,790600,790600,0.87,0.76269,114.175,"April 27, 23",0.0076269,,,,,
2023-04-26,115.69,116.17,113.82,113.85,106.33,806515,806515,-1.84,-1.59,114.8825,"April 26, 23",-0.0159,,,,,
2023-04-25,116.11,116.8,115.95,116.27,108.59,632500,632500,0.16,0.1378,116.2825,"April 25, 23",0.001378,,,,,
2023-04-24,115.51,116.26,115.01,116.22,108.54,470721,470721,0.71,0.61467,115.75,"April 24, 23",0.0061467,,,,,
2023-04-21,116.56,116.74,115.07,115.38,107.76,472107,472107,-1.18,-1.01,115.9375,"April 21, 23",-0.0101,,,,,
2023-04-20,115.23,115.93,114.27,115.77,108.12,813300,813300,0.54,0.46863,115.3,"April 20, 23",0.0046863,,,,,
2023-04-19,114.06,114.97,113.78,114.74,107.16,743100,743100,0.68,0.59618,114.3875,"April 19, 23",0.0059618,,,,,
2023-04-18,113.66,114.09,112.32,113.6,106.1,840627,840627,-0.06,-0.05278902,113.4175,"April 18, 23",-0.0005278902,,,,,
2023-04-17,113.37,114.32,112.92,114.1,106.56,883800,883800,0.73,0.64391,113.6775,"April 17, 23",0.0064391,,,,,
2023-04-14,113.61,114.29,112.43,113.04,105.57,905452,905452,-0.57,-0.50172,113.3425,"April 14, 23",-0.0050172,,,,,
2023-04-13,115.41,115.41,112.1,114.34,106.79,923521,923521,-1.07,-0.92713,114.315,"April 13, 23",-0.0092713,,,,,
2023-04-12,116.64,117.84,115.36,115.9,108.24,863025,863025,-0.74,-0.63443,116.435,"April 12, 23",-0.0063443,,,,,
2023-04-11,116.07,117.25,116.05,116.37,108.68,783224,783224,0.3,0.25846,116.435,"April 11, 23",0.0025846,,,,,
2023-04-10,114.72,116.18,114,116.07,108.4,962529,962529,1.35,1.18,115.2425,"April 10, 23",0.0118,,,,,
2023-04-06,115.49,115.78,113.89,115.42,107.8,903633,903633,-0.07,-0.06061131,115.145,"April 06, 23",-0.0006061131,,,,,
2023-04-05,111.47,115.33,111.47,114.84,107.25,907032,907032,3.37,3.02,113.2775,"April 05, 23",0.0302,,,,,
2023-04-04,111.24,112.09,110.47,111.15,103.81,839900,839900,-0.09,-0.08090615,111.2375,"April 04, 23",-0.0008090615,,,,,
2023-04-03,111.97,112.76,110.9,111.11,103.77,645500,645500,-0.86,-0.76806,111.685,"April 03, 23",-0.0076806,,,,,
2023-03-31,112.35,112.42,110.76,112.36,104.94,1245457,1245457,0.01,0.00890076,111.9725,"March 31, 23",8.90076e-05,,,,,
2023-03-30,111.63,112.44,111.27,111.94,104.55,690400,690400,0.31,0.2777,111.82,"March 30, 23",0.002777,,,,,
2023-03-29,110.64,111.91,110.61,111.53,104.16,577000,577000,0.89,0.80441,111.1725,"March 29, 23",0.0080441,,,,,
2023-03-28,110,111.1,109.56,110.06,102.79,584200,584200,0.06,0.05454545,110.18,"March 28, 23",0.0005454545,,,,,
2023-03-27,110.01,110.96,109.55,110.25,102.97,533500,533500,0.24,0.21816,110.1925,"March 27, 23",0.0021816,,,,,
2023-03-24,106.78,109.42,106.23,109.38,102.15,945300,945300,2.6,2.43,107.9525,"March 24, 23",0.0243,,,,,
2023-03-23,107,108.01,105.78,106.52,99.48,896334,896334,-0.48,-0.4486,106.8275,"March 23, 23",-0.004486,,,,,
2023-03-22,110.25,110.84,107.27,107.29,100.2,877600,877600,-2.96,-2.68,108.9125,"March 22, 23",-0.0268,,,,,
2023-03-21,114.92,115.42,109.13,110.21,102.93,1473400,1473400,-4.71,-4.1,112.42,"March 21, 23",-0.041,,,,,
2023-03-20,114.8,115.85,114.51,114.88,107.29,1022315,1022315,0.08,0.06968641,115.01,"March 20, 23",0.0006968641,,,,,
2023-03-17,116.33,116.33,113.55,114.69,107.11,2777132,2777132,-1.64,-1.41,115.225,"March 17, 23",-0.0141,,,,,
2023-03-16,113.45,115.93,113.26,114.34,106.79,1074616,1074616,0.89,0.78449,114.245,"March 16, 23",0.0078449,,,,,
2023-03-15,111.81,114.75,111.25,113.78,106.26,1096800,1096800,1.97,1.76,112.8975,"March 15, 23",0.0176,,,,,
2023-03-14,111.51,113.1,110.99,112.05,104.65,722300,722300,0.54,0.48426,111.9125,"March 14, 23",0.0048426,,,,,
2023-03-13,109.03,113,108.93,110.53,103.23,1112700,1112700,1.5,1.38,110.3725,"March 13, 23",0.0138,,,,,
2023-03-10,110.82,111.27,108.17,109.16,101.95,948900,948900,-1.66,-1.5,109.855,"March 10, 23",-0.015,,,,,
2023-03-09,112.68,112.95,110.42,110.53,103.23,961440,961440,-2.15,-1.91,111.645,"March 09, 23",-0.0191,,,,,
2023-03-08,111.27,112.9,111.05,112.39,104.97,606510,606510,1.12,1.01,111.9025,"March 08, 23",0.0101,,,,,
2023-03-07,113.69,114.13,110.82,111.2,103.85,588741,588741,-2.49,-2.19,112.46,"March 07, 23",-0.0219,,,,,
2023-03-06,112.75,113.96,112.63,113.4,105.91,573100,573100,0.65,0.5765,113.185,"March 06, 23",0.005765,,,,,
2023-03-03,111.86,112.77,110.38,112.73,105.28,565300,565300,0.87,0.77776,111.935,"March 03, 23",0.0077776,,,,,
2023-03-02,110.26,111.49,109.61,111.49,104.12,544804,544804,1.23,1.12,110.7125,"March 02, 23",0.0112,,,,,
2023-03-01,111.84,112.31,109.98,110.54,103.24,709400,709400,-1.3,-1.16,111.1675,"March 01, 23",-0.0116,,,,,
2023-02-28,114.3,115.23,112.76,112.81,105.36,1069300,1069300,-1.49,-1.3,113.775,"February 28, 23",-0.013,,,,,
2023-02-27,116.1,116.97,114.42,114.9,107.31,493003,493003,-1.2,-1.03,115.5975,"February 27, 23",-0.0103,,,,,
2023-02-24,114.81,116.16,114.23,115.75,108.1,515400,515400,0.94,0.81874,115.2375,"February 24, 23",0.0081874,,,,,
2023-02-23,116.11,116.78,115.4,116.15,108.48,541100,541100,0.04,0.03445009,116.11,"February 23, 23",0.0003445009,,,,,
2023-02-22,115.82,117.01,115.35,115.64,108,761700,761700,-0.18,-0.15541,115.955,"February 22, 23",-0.0015541,,,,,
2023-02-21,116.6,117.07,115.95,116.05,108.38,824600,824600,-0.55,-0.4717,116.4175,"February 21, 23",-0.004717,,,,,
2023-02-17,115.96,117.89,115.66,117.11,109.37,1223005,1223005,1.15,0.99172,116.655,"February 17, 23",0.0099172,,,,,
2023-02-16,114.66,116.14,113.38,115.69,108.05,809709,809709,1.03,0.89831,114.9675,"February 16, 23",0.0089831,2023-02-07,2023-03-06,2023-02-20,0.74,0.74
2023-02-15,114.9,116.95,114.42,116.91,108.5,754400,754400,2.01,1.75,115.795,"February 15, 23",0.0175,,,,,
2023-02-14,116.83,117.29,115.08,115.77,107.44,551820,551820,-1.06,-0.9073,116.2425,"February 14, 23",-0.009073,,,,,
2023-02-13,116.26,117.02,115.93,116.81,108.41,578700,578700,0.55,0.47308,116.505,"February 13, 23",0.0047308,,,,,
2023-02-10,114.55,116.27,114.42,116.25,107.89,682600,682600,1.7,1.48,115.3725,"February 10, 23",0.0148,,,,,
2023-02-09,116.45,117.5,114.51,114.6,106.36,716200,716200,-1.85,-1.59,115.765,"February 09, 23",-0.0159,,,,,
2023-02-08,117.61,118.46,114.84,116.45,108.07,971169,971169,-1.16,-0.98631,116.84,"February 08, 23",-0.0098631,,,,,
2023-02-07,117.12,117.36,115.42,116.9,108.49,797723,797723,-0.22,-0.18784,116.7,"February 07, 23",-0.0018784,,,,,
2023-02-06,117.24,117.89,115.89,117.64,109.18,648967,648967,0.4,0.34118,117.165,"February 06, 23",0.0034118,,,,,
2023-02-03,118.92,119.54,115.39,117.19,108.76,1130400,1130400,-1.73,-1.45,117.76,"February 03, 23",-0.0145,,,,,
2023-02-02,119.35,121.44,118.7,119.55,110.95,1299766,1299766,0.2,0.16757,119.76,"February 02, 23",0.0016757,,,,,
2023-02-01,117,119.94,116.98,118.97,110.41,1098600,1098600,1.97,1.68,118.2225,"February 01, 23",0.0168,,,,,
2023-01-31,116.18,117.8,114.98,117.54,109.08,1145294,1145294,1.36,1.17,116.625,"January 31, 23",0.0117,,,,,
2023-01-30,115.67,117.12,115.33,115.53,107.22,681500,681500,-0.14,-0.12103,115.9125,"January 30, 23",-0.0012103,,,,,
2023-01-27,115.48,116.58,114.87,115.95,107.61,585001,585001,0.47,0.407,115.72,"January 27, 23",0.00407,,,,,
2023-01-26,115.22,116.36,114.63,115.48,107.17,519600,519600,0.26,0.22566,115.4225,"January 26, 23",0.0022566,,,,,
2023-01-25,114.18,115.24,113.54,115.14,106.86,566336,566336,0.96,0.84078,114.525,"January 25, 23",0.0084078,,,,,
2023-01-24,114.35,115.1,112.1,114.85,106.59,511600,511600,0.5,0.43725,114.1,"January 24, 23",0.0043725,,,,,
2023-01-23,112.94,114.44,112.16,113.52,105.35,581400,581400,0.58,0.51355,113.265,"January 23, 23",0.0051355,,,,,
2023-01-20,112.5,113.07,110.85,113,104.87,592822,592822,0.5,0.44444,112.355,"January 20, 23",0.0044444,,,,,
2023-01-19,110.87,112.39,110.87,112.04,103.98,812133,812133,1.17,1.06,111.5425,"January 19, 23",0.0106,,,,,
2023-01-18,114.06,114.14,111.19,111.62,103.59,595000,595000,-2.44,-2.14,112.7525,"January 18, 23",-0.0214,,,,,
2023-01-17,115.06,116.2,113.55,113.95,105.75,689600,689600,-1.11,-0.96471,114.69,"January 17, 23",-0.0096471,,,,,
2023-01-13,116.02,116.02,114.39,114.74,106.49,633605,633605,-1.28,-1.1,115.2925,"January 13, 23",-0.011,,,,,
2023-01-12,117.07,117.7,116.15,116.38,108.01,585816,585816,-0.69,-0.58939,116.825,"January 12, 23",-0.0058939,,,,,
2023-01-11,114.72,117.11,114.3,116.73,108.33,644014,644014,2.01,1.75,115.715,"January 11, 23",0.0175,,,,,
2023-01-10,113.68,114.38,113.04,114.3,106.08,698807,698807,0.62,0.54539,113.85,"January 10, 23",0.0054539,,,,,
2023-01-09,112.62,114.45,112.24,113.79,105.6,834840,834840,1.17,1.04,113.275,"January 09, 23",0.0104,,,,,
2023-01-06,110,112.89,109.7,112.53,104.43,820700,820700,2.53,2.3,111.28,"January 06, 23",0.023,,,,,
2023-01-05,110.98,111.3,108.73,108.87,101.04,768100,768100,-2.11,-1.9,109.97,"January 05, 23",-0.019,,,,,
2023-01-04,111.47,112.59,111.3,111.94,103.89,755200,755200,0.47,0.42164,111.825,"January 04, 23",0.0042164,,,,,
2023-01-03,112.34,112.91,110.21,111.2,103.2,1040000,1040000,-1.14,-1.01,111.665,"January 03, 23",-0.0101,,,,,
2022-12-30,114.57,114.57,111.34,112.07,104.01,588900,588900,-2.5,-2.18,113.1375,"December 30, 22",-0.0218,,,,,
2022-12-29,115.71,115.94,113.86,114.49,106.25,815231,815231,-1.22,-1.05,115,"December 29, 22",-0.0105,,,,,
2022-12-28,115.35,116.44,115.01,115.07,106.79,834800,834800,-0.28,-0.24274,115.4675,"December 28, 22",-0.0024274,,,,,
2022-12-27,115.33,115.95,114.45,115.58,107.27,960144,960144,0.25,0.21677,115.3275,"December 27, 22",0.0021677,,,,,
2022-12-23,114.03,115.12,112.58,115.1,106.82,512434,512434,1.07,0.93835,114.2075,"December 23, 22",0.0093835,,,,,
2022-12-22,114.35,114.35,111.59,114.03,105.83,527643,527643,-0.32,-0.27984,113.58,"December 22, 22",-0.0027984,,,,,
2022-12-21,113.77,114.91,113.61,114.58,106.34,548000,548000,0.81,0.71196,114.2175,"December 21, 22",0.0071196,,,,,
2022-12-20,112.96,113.94,112.56,113.07,104.94,613300,613300,0.11,0.0973796,113.1325,"December 20, 22",0.000973796,,,,,
2022-12-19,114.64,115.19,112.94,113.48,105.32,733721,733721,-1.16,-1.01,114.0625,"December 19, 22",-0.0101,,,,,
2022-12-16,115.41,115.95,113.01,114.77,106.51,1713700,1713700,-0.64,-0.55454,114.785,"December 16, 22",-0.0055454,,,,,
2022-12-15,117.71,118.11,115.93,116.86,108.45,721406,721406,-0.85,-0.72211,117.1525,"December 15, 22",-0.0072211,,,,,
2022-12-14,119,120.65,117.75,118.34,109.83,742149,742149,-0.66,-0.55462,118.935,"December 14, 22",-0.0055462,,,,,
2022-12-13,120.53,121.08,117.92,118.53,110,1748000,1748000,-2,-1.66,119.515,"December 13, 22",-0.0166,,,,,
2022-12-12,118.08,119.06,116.82,119,110.44,1480912,1480912,0.92,0.77913,118.24,"December 12, 22",0.0077913,,,,,
2022-12-09,117,118.5,115.65,117.67,109.2,2023400,2023400,0.67,0.57265,117.205,"December 09, 22",0.0057265,,,,,
2022-12-08,117.41,117.85,116.91,117.5,109.05,916832,916832,0.09,0.07665446,117.4175,"December 08, 22",0.0007665446,,,,,
2022-12-07,117.16,118.27,116.84,117.41,108.96,1070045,1070045,0.25,0.21338,117.42,"December 07, 22",0.0021338,,,,,
2022-12-06,115.88,117.58,115.88,117.44,108.99,958400,958400,1.56,1.35,116.695,"December 06, 22",0.0135,,,,,
2022-12-05,115.58,115.87,114.66,115.86,107.53,677149,677149,0.28,0.24226,115.4925,"December 05, 22",0.0024226,,,,,
2022-12-02,116.35,116.8,115.05,116.54,108.16,968400,968400,0.19,0.1633,116.185,"December 02, 22",0.001633,,,,,
2022-12-01,120.96,121.02,116.81,117.49,109.04,1230638,1230638,-3.47,-2.87,119.07,"December 01, 22",-0.0287,,,,,
2022-11-30,118.67,120.49,118.42,120.2,111.55,2773500,2773500,1.53,1.29,119.445,"November 30, 22",0.0129,,,,,
2022-11-29,117.47,118.76,117.04,118.64,110.11,898019,898019,1.17,0.996,117.9775,"November 29, 22",0.00996,,,,,
2022-11-28,118.53,118.53,116.05,118.07,109.58,1249044,1249044,-0.46,-0.38809,117.795,"November 28, 22",-0.0038809,,,,,
2022-11-25,118.33,119.24,118.27,119.16,110.59,365900,365900,0.83,0.70143,118.75,"November 25, 22",0.0070143,2022-11-09,2022-12-12,2022-11-28,0.74,0.74
2022-11-23,117.49,118.61,116.99,118.58,109.36,1054948,1054948,1.09,0.92774,117.9175,"November 23, 22",0.0092774,,,,,
2022-11-22,116.29,117.61,115.73,117.51,108.37,808500,808500,1.22,1.05,116.785,"November 22, 22",0.0105,,,,,
2022-11-21,114.48,116.37,114.48,115.79,106.79,1061800,1061800,1.31,1.14,115.28,"November 21, 22",0.0114,,,,,
2022-11-18,112.34,115.27,112.34,115.05,106.1,1034400,1034400,2.71,2.41,113.75,"November 18, 22",0.0241,,,,,
2022-11-17,111.24,111.84,109.82,111.16,102.52,680800,680800,-0.08,-0.07191658,111.015,"November 17, 22",-0.0007191658,,,,,
2022-11-16,111.43,112.96,111.43,112.3,103.57,716300,716300,0.87,0.78076,112.03,"November 16, 22",0.0078076,,,,,
2022-11-15,111.38,111.6,110.05,111.58,102.9,909600,909600,0.2,0.17957,111.1525,"November 15, 22",0.0017957,,,,,
2022-11-14,111.25,112.28,110.24,110.53,101.94,688934,688934,-0.72,-0.64719,111.075,"November 14, 22",-0.0064719,,,,,
2022-11-11,112.16,112.16,109.03,110.69,102.08,1076125,1076125,-1.47,-1.31,111.01,"November 11, 22",-0.0131,,,,,
2022-11-10,108.79,112.2,106.65,111.8,103.11,1693000,1693000,3.01,2.77,109.86,"November 10, 22",0.0277,,,,,
2022-11-09,104.17,105.2,102.86,103.15,95.13,876700,876700,-1.02,-0.97917,103.845,"November 09, 22",-0.0097917,,,,,
2022-11-08,104.54,105.41,103.64,104.64,96.5,652237,652237,0.1,0.09565716,104.5575,"November 08, 22",0.0009565716,,,,,
2022-11-07,106.14,106.4,102.6,103.97,95.89,667624,667624,-2.17,-2.04,104.7775,"November 07, 22",-0.0204,,,,,
2022-11-04,105.03,106.18,104.21,106.03,97.79,560500,560500,1,0.95211,105.3625,"November 04, 22",0.0095211,,,,,
2022-11-03,103.97,105.33,102.72,104.74,96.6,865300,865300,0.77,0.7406,104.19,"November 03, 22",0.007406,,,,,
2022-11-02,105.67,108.34,105.32,105.55,97.34,748334,748334,-0.12,-0.11356,106.22,"November 02, 22",-0.0011356,,,,,
2022-11-01,106.9,107.13,104.93,106.27,98.01,739213,739213,-0.63,-0.58934,106.3075,"November 01, 22",-0.0058934,,,,,
2022-10-31,107.11,107.5,105.8,106.55,98.27,1107600,1107600,-0.56,-0.52283,106.74,"October 31, 22",-0.0052283,,,,,
2022-10-28,105.1,107.22,105.1,107.11,98.78,493346,493346,2.01,1.91,106.1325,"October 28, 22",0.0191,,,,,
2022-10-27,104.12,105.51,104.12,104.69,96.55,637432,637432,0.57,0.54745,104.61,"October 27, 22",0.0054745,,,,,
2022-10-26,103.6,104.45,102.92,103.42,95.38,780911,780911,-0.18,-0.17375,103.5975,"October 26, 22",-0.0017375,,,,,
2022-10-25,101.32,103.47,100.95,103.32,95.29,712021,712021,2,1.97,102.265,"October 25, 22",0.0197,,,,,
2022-10-24,102.38,102.9,100.76,101.35,93.47,715900,715900,-1.03,-1.01,101.8475,"October 24, 22",-0.0101,,,,,
2022-10-21,100.25,102.41,99.46,101.74,93.83,740043,740043,1.49,1.49,100.965,"October 21, 22",0.0149,,,,,
2022-10-20,102,102,100.02,100.11,92.33,685233,685233,-1.89,-1.85,101.0325,"October 20, 22",-0.0185,,,,,
2022-10-19,102,102.89,101.11,102.04,94.11,831500,831500,0.04,0.03921569,102.01,"October 19, 22",0.0003921569,,,,,
2022-10-18,100.69,102.21,100.69,101.75,93.84,776520,776520,1.06,1.05,101.335,"October 18, 22",0.0105,,,,,
2022-10-17,99.3,100.8,98.99,99.63,91.88,1091125,1091125,0.33,0.33233,99.68,"October 17, 22",0.0033233,,,,,
2022-10-14,101.9,102.54,97.85,98.11,90.48,951900,951900,-3.79,-3.72,100.1,"October 14, 22",-0.0372,,,,,
2022-10-13,98.18,101.82,97.71,101.46,93.57,755300,755300,3.28,3.34,99.7925,"October 13, 22",0.0334,,,,,
2022-10-12,101.72,101.98,99.23,99.26,91.54,779847,779847,-2.46,-2.42,100.5475,"October 12, 22",-0.0242,,,,,
2022-10-11,99.5,103.41,99.5,102.2,94.25,1159914,1159914,2.7,2.71,101.1525,"October 11, 22",0.0271,,,,,
2022-10-10,99.73,100.98,99.5,99.88,92.11,1035200,1035200,0.15,0.15041,100.0225,"October 10, 22",0.0015041,,,,,
2022-10-07,100.65,100.8,98.84,99.39,91.66,856600,856600,-1.26,-1.25,99.92,"October 07, 22",-0.0125,,,,,
2022-10-06,103.65,103.8,100.68,100.81,92.97,859300,859300,-2.84,-2.74,102.235,"October 06, 22",-0.0274,,,,,
2022-10-05,105.42,105.42,103.23,104.11,96.02,521200,521200,-1.31,-1.24,104.545,"October 05, 22",-0.0124,,,,,
2022-10-04,105.19,106.49,104.83,106.41,98.14,940614,940614,1.22,1.16,105.73,"October 04, 22",0.0116,,,,,
2022-10-03,103.54,105.93,103.05,105.01,96.85,817444,817444,1.47,1.42,104.3825,"October 03, 22",0.0142,,,,,
2022-09-30,104.92,105.5,101.57,101.85,93.93,1019139,1019139,-3.07,-2.93,103.46,"September 30, 22",-0.0293,,,,,
2022-09-29,108.41,108.86,104.6,104.66,96.52,640500,640500,-3.75,-3.46,106.6325,"September 29, 22",-0.0346,,,,,
2022-09-28,108.89,109.66,107.39,109.06,100.58,523800,523800,0.17,0.15612,108.75,"September 28, 22",0.0015612,,,,,
2022-09-27,109.81,109.81,107.08,107.57,99.21,822501,822501,-2.24,-2.04,108.5675,"September 27, 22",-0.0204,,,,,
2022-09-26,111.12,112.2,108.49,109.17,100.68,805800,805800,-1.95,-1.75,110.245,"September 26, 22",-0.0175,,,,,
2022-09-23,112.25,112.25,110.34,111.53,102.86,987145,987145,-0.72,-0.64143,111.5925,"September 23, 22",-0.0064143,,,,,
2022-09-22,112.51,114.13,111.4,113.33,104.52,786624,786624,0.82,0.72882,112.8425,"September 22, 22",0.0072882,,,,,
2022-09-21,114.3,115.38,112.62,112.63,103.87,807548,807548,-1.67,-1.46,113.7325,"September 21, 22",-0.0146,,,,,
2022-09-20,114.38,114.38,112.45,113.51,104.68,602718,602718,-0.87,-0.76062,113.68,"September 20, 22",-0.0076062,,,,,
2022-09-19,113.46,115.24,113.27,115.22,106.26,717515,717515,1.76,1.55,114.2975,"September 19, 22",0.0155,,,,,
2022-09-16,114.2,114.42,113.22,114.01,105.15,1302400,1302400,-0.19,-0.16637,113.9625,"September 16, 22",-0.0016637,,,,,
2022-09-15,116.75,116.75,113.97,114.12,105.25,948500,948500,-2.63,-2.25,115.3975,"September 15, 22",-0.0225,,,,,
