date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,declarationDate,dividend,adjDividend,recordDate,paymentDate
2021-11-19,203.67,204.74,201.13,202.16,170.48,805800,805800,-1.51,-0.7414,202.925,"November 19, 21",-0.007414,,,,,
2021-11-18,202.07,204.51,201.74,203.31,171.45,811361,811361,1.24,0.61365,202.9075,"November 18, 21",0.0061365,,,,,
2021-11-17,198.5,201.63,195.25,201.27,169.72,596100,596100,2.77,1.4,199.1625,"November 17, 21",0.014,,,,,
2021-11-16,200.14,200.47,196.79,198.78,167.63,586227,586227,-1.36,-0.67952,199.045,"November 16, 21",-0.0067952,,,,,
2021-11-15,197.96,199.99,195.91,199.93,168.59,445805,445805,1.97,0.99515,198.4475,"November 15, 21",0.0099515,,,,,
2021-11-12,198.4,199.95,196.57,197.96,166.93,401300,401300,-0.44,-0.22177,198.22,"November 12, 21",-0.0022177,,,,,
2021-11-11,197.15,198.58,196.04,198.39,167.3,278400,278400,1.24,0.62896,197.54,"November 11, 21",0.0062896,,,,,
2021-11-10,197.57,199.11,196.9,197.15,166.25,409481,409481,-0.42,-0.21258,197.6825,"November 10, 21",-0.0021258,,,,,
2021-11-09,197.43,199.22,196.46,197.71,166.72,413849,413849,0.28,0.14182,197.705,"November 09, 21",0.0014182,,,,,
2021-11-08,196,197.53,193.15,197.43,166.49,433630,433630,1.43,0.72959,196.0275,"November 08, 21",0.0072959,,,,,
2021-11-05,199.54,200,192.53,194.6,164.1,570300,570300,-4.94,-2.48,196.6675,"November 05, 21",-0.0248,,,,,
2021-11-04,199.42,201.69,197.84,198.88,167.71,413219,413219,-0.54,-0.27079,199.4575,"November 04, 21",-0.0027079,,,,,
2021-11-03,202.87,203.99,196.81,199.42,168.16,623435,623435,-3.45,-1.7,200.7725,"November 03, 21",-0.017,,,,,
2021-11-02,197.96,202.82,197.7,202.04,170.37,763400,763400,4.08,2.06,200.13,"November 02, 21",0.0206,,,,,
2021-11-01,197.82,197.82,192.23,197.08,166.19,551000,551000,-0.74,-0.37408,196.2375,"November 01, 21",-0.0037408,,,,,
2021-10-29,193.14,198.36,192.03,197.37,166.44,1310800,1310800,4.23,2.19,195.225,"October 29, 21",0.0219,,,,,
2021-10-28,183.5,193.94,183.5,193.6,163.26,802202,802202,10.1,5.5,188.635,"October 28, 21",0.055,,,,,
2021-10-27,187.89,187.89,183.31,183.86,155.04,564406,564406,-4.03,-2.14,185.7375,"October 27, 21",-0.0214,,,,,
2021-10-26,188.31,188.31,186.4,187.28,157.93,381918,381918,-1.03,-0.54697,187.575,"October 26, 21",-0.0054697,,,,,
2021-10-25,186.35,188.73,185.37,188.47,158.93,355300,355300,2.12,1.14,187.23,"October 25, 21",0.0114,,,,,
2021-10-22,185.91,187.42,185.42,185.93,156.79,528300,528300,0.02,0.01075789,186.17,"October 22, 21",0.0001075789,,,,,
2021-10-21,185.84,185.84,184.39,185.12,156.11,310600,310600,-0.72,-0.38743,185.2975,"October 21, 21",-0.0038743,,,,,
2021-10-20,183.6,185.46,183.46,184.99,156,408500,408500,1.39,0.75708,184.3775,"October 20, 21",0.0075708,,,,,
2021-10-19,184.67,184.96,183,183.46,154.71,380100,380100,-1.21,-0.65522,184.0225,"October 19, 21",-0.0065522,,,,,
2021-10-18,182.07,184.69,182.01,184.17,155.31,595219,595219,2.1,1.15,183.235,"October 18, 21",0.0115,,,,,
2021-10-15,184.59,184.75,182.03,182.97,154.29,757329,757329,-1.62,-0.87762,183.585,"October 15, 21",-0.0087762,,,,,
2021-10-14,180.88,183.9,180.24,183.7,154.91,483638,483638,2.82,1.56,182.18,"October 14, 21",0.0156,,,,,
2021-10-13,176.8,180,176.25,179.76,151.59,470927,470927,2.96,1.67,178.2025,"October 13, 21",0.0167,,,,,
2021-10-12,173.7,177.99,173.06,176.66,148.97,563000,563000,2.96,1.7,175.3525,"October 12, 21",0.017,,,,,
2021-10-11,170.35,172.49,169.66,172.38,145.36,529200,529200,2.03,1.19,171.22,"October 11, 21",0.0119,,,,,
2021-10-08,172.25,173.4,170.86,171.07,144.26,336300,336300,-1.18,-0.68505,171.895,"October 08, 21",-0.0068505,,,,,
2021-10-07,171.53,174,171.4,172.43,145.41,585108,585108,0.9,0.52469,172.34,"October 07, 21",0.0052469,,,,,
2021-10-06,167.31,170.72,165.97,170.53,143.8,447500,447500,3.22,1.92,168.6325,"October 06, 21",0.0192,,,,,
2021-10-05,169.09,169.22,166.77,167.89,141.58,447900,447900,-1.2,-0.70968,168.2425,"October 05, 21",-0.0070968,,,,,
2021-10-04,168.54,170.03,166.61,168.3,141.92,633300,633300,-0.24,-0.1424,168.37,"October 04, 21",-0.001424,,,,,
2021-10-01,169.29,170.19,166.9,168.94,142.46,514454,514454,-0.35,-0.20675,168.83,"October 01, 21",-0.0020675,,,,,
2021-09-30,172.93,173.31,167.77,167.99,141.66,808305,808305,-4.94,-2.86,170.5,"September 30, 21",-0.0286,,,,,
2021-09-29,172.03,173.32,171.31,172.01,145.05,425800,425800,-0.02,-0.01162588,172.1675,"September 29, 21",-0.0001162588,,,,,
2021-09-28,168.23,171.96,166.85,171.34,144.49,788122,788122,3.11,1.85,169.595,"September 28, 21",0.0185,,,,,
2021-09-27,172.75,174.17,169.42,169.48,142.92,700498,700498,-3.27,-1.89,171.455,"September 27, 21",-0.0189,,,,,
2021-09-24,176.55,177.51,172.47,172.61,145.56,1026500,1026500,-3.94,-2.23,174.785,"September 24, 21",-0.0223,,,,,
2021-09-23,179.41,180.46,176.64,177.2,149.43,525800,525800,-2.21,-1.23,178.4275,"September 23, 21",-0.0123,,,,,
2021-09-22,180.68,180.96,178.74,179.18,151.1,549831,549831,-1.5,-0.8302,179.89,"September 22, 21",-0.008302,,,,,
2021-09-21,180.5,182.1,179.49,179.74,151.57,448818,448818,-0.76,-0.42105,180.4575,"September 21, 21",-0.0042105,,,,,
2021-09-20,178.76,181.99,177.77,180.17,151.93,664741,664741,1.41,0.78877,179.6725,"September 20, 21",0.0078877,,,,,
2021-09-17,183.5,185.29,179.76,180.11,151.88,1301000,1301000,-3.39,-1.85,182.165,"September 17, 21",-0.0185,,,,,
2021-09-16,184.72,185.42,182.41,182.94,154.27,428817,428817,-1.78,-0.96362,183.8725,"September 16, 21",-0.0096362,,,,,
2021-09-15,183.9,185.55,183.31,184.14,155.28,403814,403814,0.24,0.13051,184.225,"September 15, 21",0.0013051,,,,,
2021-09-14,185.8,186.82,182.8,183.56,154.79,472818,472818,-2.24,-1.21,184.745,"September 14, 21",-0.0121,2021-08-23,1.25,1.25,2021-09-15,2021-09-30
2021-09-13,188.5,189.79,186.41,186.45,156.17,529185,529185,-2.05,-1.09,187.7875,"September 13, 21",-0.0109,,,,,
2021-09-10,187.63,189.08,186.55,187.05,156.67,751430,751430,-0.58,-0.30912,187.5775,"September 10, 21",-0.0030912,,,,,
2021-09-09,192.26,192.8,186.96,187.14,156.75,961000,961000,-5.12,-2.66,189.79,"September 09, 21",-0.0266,,,,,
2021-09-08,190.5,194.67,190.29,192.4,161.15,597705,597705,1.9,0.99738,191.965,"September 08, 21",0.0099738,,,,,
2021-09-07,192.85,193.7,188.69,190.9,159.9,597046,597046,-1.95,-1.01,191.535,"September 07, 21",-0.0101,,,,,
2021-09-03,191.64,193.9,190.27,193.71,162.25,896872,896872,2.07,1.08,192.38,"September 03, 21",0.0108,,,,,
2021-09-02,190.21,191.97,189.36,191.61,160.49,886200,886200,1.4,0.73603,190.7875,"September 02, 21",0.0073603,,,,,
2021-09-01,187.25,190.13,186.34,189.78,158.96,866013,866013,2.53,1.35,188.375,"September 01, 21",0.0135,,,,,
2021-08-31,185.5,187.33,184.19,186.91,156.56,841742,841742,1.41,0.76011,185.9825,"August 31, 21",0.0076011,,,,,
2021-08-30,183.48,185.65,183.15,185.65,155.5,521200,521200,2.17,1.18,184.4825,"August 30, 21",0.0118,,,,,
2021-08-27,182.54,183.88,181.86,183.45,153.66,484805,484805,0.91,0.49852,182.9325,"August 27, 21",0.0049852,,,,,
2021-08-26,180.73,183.65,180.71,181.5,152.02,883200,883200,0.77,0.42605,181.6475,"August 26, 21",0.0042605,,,,,
2021-08-25,177.8,181.25,177.52,180.23,150.96,718826,718826,2.43,1.37,179.2,"August 25, 21",0.0137,,,,,
2021-08-24,177.89,178.42,175.81,177.8,148.93,743900,743900,-0.09,-0.05059306,177.48,"August 24, 21",-0.0005059306,,,,,
2021-08-23,177.43,178.79,176.5,177.4,148.59,509048,509048,-0.03,-0.01690808,177.53,"August 23, 21",-0.0001690808,,,,,
2021-08-20,176.72,179.29,175.77,177.56,148.72,737021,737021,0.84,0.47533,177.335,"August 20, 21",0.0047533,,,,,
2021-08-19,173.67,176.57,173.24,176.5,147.84,781322,781322,2.83,1.63,174.995,"August 19, 21",0.0163,,,,,
2021-08-18,176.58,176.85,174.27,174.47,146.14,915900,915900,-2.11,-1.19,175.5425,"August 18, 21",-0.0119,,,,,
2021-08-17,174.73,176.42,174.57,176.38,147.74,827723,827723,1.65,0.94431,175.525,"August 17, 21",0.0094431,,,,,
2021-08-16,175.49,176.38,174.68,175.3,146.83,918700,918700,-0.19,-0.10827,175.4625,"August 16, 21",-0.0010827,,,,,
2021-08-13,175.21,176.24,174.25,175.68,147.15,617813,617813,0.47,0.26825,175.345,"August 13, 21",0.0026825,,,,,
2021-08-12,173.89,175.26,173.41,174.66,146.3,555323,555323,0.77,0.44281,174.305,"August 12, 21",0.0044281,,,,,
2021-08-11,174.55,174.83,172.99,173.42,145.26,629500,629500,-1.13,-0.64738,173.9475,"August 11, 21",-0.0064738,,,,,
2021-08-10,173.57,175.8,173.47,173.65,145.45,740111,740111,0.08,0.04609091,174.1225,"August 10, 21",0.0004609091,,,,,
2021-08-09,175.45,176.2,174.43,175.34,146.86,617600,617600,-0.11,-0.06269592,175.355,"August 09, 21",-0.0006269592,,,,,
2021-08-06,176.28,177.36,174.79,175.51,147.01,583400,583400,-0.77,-0.43681,175.985,"August 06, 21",-0.0043681,,,,,
2021-08-05,176.43,176.76,173.42,175.85,147.29,638700,638700,-0.58,-0.32874,175.615,"August 05, 21",-0.0032874,,,,,
2021-08-04,176.7,178.22,174.86,175.73,147.19,722441,722441,-0.97,-0.54895,176.3775,"August 04, 21",-0.0054895,,,,,
2021-08-03,175.73,176.62,174.6,176.55,147.88,1408600,1408600,0.82,0.46662,175.875,"August 03, 21",0.0046662,,,,,
2021-08-02,176.22,176.89,175.18,175.29,146.82,995564,995564,-0.93,-0.52775,175.895,"August 02, 21",-0.0052775,,,,,
2021-07-30,174.37,177,174.11,174.14,145.86,765832,765832,-0.23,-0.1319,174.905,"July 30, 21",-0.001319,,,,,
2021-07-29,173.34,174.66,172.53,173.74,145.52,524031,524031,0.4,0.23076,173.5675,"July 29, 21",0.0023076,,,,,
2021-07-28,172.46,173.75,170.16,172.57,144.54,871700,871700,0.11,0.06378291,172.235,"July 28, 21",0.0006378291,,,,,
2021-07-27,170.78,173.31,169.55,171.8,143.9,861100,861100,1.02,0.59726,171.36,"July 27, 21",0.0059726,,,,,
2021-07-26,171.01,171.79,169.43,170.76,143.03,737400,737400,-0.25,-0.14619,170.7475,"July 26, 21",-0.0014619,,,,,
2021-07-23,169,171.96,168.44,171.41,143.57,433344,433344,2.41,1.43,170.2025,"July 23, 21",0.0143,,,,,
2021-07-22,167.44,168.96,167.1,168.77,141.36,754000,754000,1.33,0.79431,168.0675,"July 22, 21",0.0079431,,,,,
2021-07-21,170.2,170.62,167.29,167.45,140.26,1088640,1088640,-2.75,-1.62,168.89,"July 21, 21",-0.0162,,,,,
2021-07-20,169.36,171.74,169.36,170.65,142.94,1138900,1138900,1.29,0.76169,170.2775,"July 20, 21",0.0076169,,,,,
2021-07-19,171.32,171.91,166.65,168.48,141.12,1381319,1381319,-2.84,-1.66,169.59,"July 19, 21",-0.0166,,,,,
2021-07-16,173.16,173.73,171.76,171.94,144.02,1073800,1073800,-1.22,-0.70455,172.6475,"July 16, 21",-0.0070455,,,,,
2021-07-15,172.47,173.64,172.19,172.73,144.68,1108007,1108007,0.26,0.15075,172.7575,"July 15, 21",0.0015075,,,,,
2021-07-14,171.8,173.64,171.8,172.36,144.37,746200,746200,0.56,0.32596,172.4,"July 14, 21",0.0032596,,,,,
2021-07-13,174.37,174.68,171.3,171.59,143.72,591000,591000,-2.78,-1.59,172.985,"July 13, 21",-0.0159,,,,,
2021-07-12,172.95,174.89,172.7,174.68,146.31,543430,543430,1.73,1,173.805,"July 12, 21",0.01,,,,,
2021-07-09,170.23,173.37,169.12,173.19,145.06,546700,546700,2.96,1.74,171.4775,"July 09, 21",0.0174,,,,,
2021-07-08,170.45,171.78,169.31,169.52,141.99,865000,865000,-0.93,-0.54561,170.265,"July 08, 21",-0.0054561,,,,,
2021-07-07,170.47,172.25,169.2,171.5,143.65,1265747,1265747,1.03,0.60421,170.855,"July 07, 21",0.0060421,,,,,
2021-07-06,166.95,171.43,166.13,170.84,143.1,736440,736440,3.89,2.33,168.8375,"July 06, 21",0.0233,,,,,
2021-07-02,165.45,166.95,165.18,166.86,139.76,549600,549600,1.41,0.85222,166.11,"July 02, 21",0.0085222,,,,,
2021-07-01,163.19,165.94,162.77,164.91,138.13,830200,830200,1.72,1.05,164.2025,"July 01, 21",0.0105,,,,,
2021-06-30,164.69,166.13,163.41,163.82,137.22,1007537,1007537,-0.87,-0.52827,164.5125,"June 30, 21",-0.0052827,,,,,
2021-06-29,165.95,166.58,164.19,164.63,137.89,554800,554800,-1.32,-0.79542,165.3375,"June 29, 21",-0.0079542,,,,,
2021-06-28,166.25,166.26,164.34,165.59,138.7,556123,556123,-0.66,-0.39699,165.61,"June 28, 21",-0.0039699,,,,,
2021-06-25,164,170.04,163.28,166.39,139.37,2392327,2392327,2.39,1.46,165.9275,"June 25, 21",0.0146,,,,,
2021-06-24,164.85,165.36,163.13,163.73,137.14,732700,732700,-1.12,-0.67941,164.2675,"June 24, 21",-0.0067941,,,,,
2021-06-23,162.48,165.19,162.07,164.78,138.02,654900,654900,2.3,1.42,163.63,"June 23, 21",0.0142,,,,,
2021-06-22,163.78,164.85,162.88,162.93,136.47,429400,429400,-0.85,-0.51899,163.61,"June 22, 21",-0.0051899,,,,,
2021-06-21,159.9,163.85,159.9,163.66,137.08,554439,554439,3.76,2.35,161.8275,"June 21, 21",0.0235,,,,,
2021-06-18,161.87,162.82,159.34,159.41,133.52,1358818,1358818,-2.46,-1.52,160.86,"June 18, 21",-0.0152,,,,,
2021-06-17,159.32,161.69,158.34,161.36,135.16,989036,989036,2.04,1.28,160.1775,"June 17, 21",0.0128,,,,,
2021-06-16,160.57,161.38,159.34,159.53,133.62,1219454,1219454,-1.04,-0.64769,160.205,"June 16, 21",-0.0064769,,,,,
2021-06-15,160,160.37,158.74,159.98,134,512731,512731,-0.02,-0.0125,159.7725,"June 15, 21",-0.000125,,,,,
2021-06-14,158.67,159.98,157.77,159.94,133.97,644000,644000,1.27,0.8004,159.09,"June 14, 21",0.008004,2021-05-27,1,1,2021-06-15,2021-06-30
2021-06-11,158.79,159.64,157.46,159.45,132.72,487331,487331,0.66,0.41564,158.835,"June 11, 21",0.0041564,,,,,
2021-06-10,158.34,159.96,157.88,159.16,132.48,461302,461302,0.82,0.51787,158.835,"June 10, 21",0.0051787,,,,,
2021-06-09,158.75,159.54,158.14,158.57,131.99,462000,462000,-0.18,-0.11339,158.75,"June 09, 21",-0.0011339,,,,,
2021-06-08,156.81,158.73,156.57,158.51,131.94,661711,661711,1.7,1.08,157.655,"June 08, 21",0.0108,,,,,
2021-06-07,154.71,157.35,154.31,156.58,130.33,877400,877400,1.87,1.21,155.7375,"June 07, 21",0.0121,,,,,
2021-06-04,154.66,154.99,153.15,154.17,128.32,558723,558723,-0.49,-0.31682,154.2425,"June 04, 21",-0.0031682,,,,,
2021-06-03,154.17,154.28,152.75,153.78,128,606610,606610,-0.39,-0.25297,153.745,"June 03, 21",-0.0025297,,,,,
2021-06-02,152.71,154.31,151.63,154,128.18,677309,677309,1.29,0.84474,153.1625,"June 02, 21",0.0084474,,,,,
2021-06-01,149.85,152.03,149,152.01,126.53,627500,627500,2.16,1.44,150.7225,"June 01, 21",0.0144,,,,,
2021-05-28,148.43,150.23,148.29,149.81,124.7,890617,890617,1.38,0.92973,149.19,"May 28, 21",0.0092973,,,,,
2021-05-27,147.48,148.29,145.96,147.3,122.61,767000,767000,-0.18,-0.12205,147.2575,"May 27, 21",-0.0012205,,,,,
2021-05-26,147.36,148.91,146.77,147.29,122.6,557140,557140,-0.07,-0.04750271,147.5825,"May 26, 21",-0.0004750271,,,,,
2021-05-25,146.88,148.48,145.67,147.77,123,497200,497200,0.89,0.60594,147.2,"May 25, 21",0.0060594,,,,,
2021-05-24,146.07,147.56,145.64,146.91,122.28,509649,509649,0.84,0.57507,146.545,"May 24, 21",0.0057507,,,,,
2021-05-21,145.99,146.84,145.14,145.83,121.38,563900,563900,-0.16,-0.1096,145.95,"May 21, 21",-0.001096,,,,,
2021-05-20,145.28,146.12,145.1,146.04,121.56,740613,740613,0.76,0.52313,145.635,"May 20, 21",0.0052313,,,,,
2021-05-19,144.88,145.06,142.51,144.93,120.63,723344,723344,0.05,0.03451132,144.345,"May 19, 21",0.0003451132,,,,,
2021-05-18,145,146.48,144.15,145.25,120.9,507600,507600,0.25,0.17241,145.22,"May 18, 21",0.0017241,,,,,
2021-05-17,145.21,146.42,144.6,145.61,121.2,455600,455600,0.4,0.27546,145.46,"May 17, 21",0.0027546,,,,,
2021-05-14,143.63,145.26,143.63,144.63,120.38,497228,497228,1,0.69623,144.2875,"May 14, 21",0.0069623,,,,,
2021-05-13,142.02,146.21,141.85,144.99,120.68,475949,475949,2.97,2.09,143.7675,"May 13, 21",0.0209,,,,,
2021-05-12,145.17,145.67,141.67,141.8,118.03,533401,533401,-3.37,-2.32,143.5775,"May 12, 21",-0.0232,,,,,
2021-05-11,147.13,147.13,143.79,145.1,120.78,553800,553800,-2.03,-1.38,145.7875,"May 11, 21",-0.0138,,,,,
2021-05-10,148.02,149.22,147.46,147.84,123.06,527620,527620,-0.18,-0.12161,148.135,"May 10, 21",-0.0012161,,,,,
2021-05-07,145.29,147.53,145.03,147.24,122.56,630600,630600,1.95,1.34,146.2725,"May 07, 21",0.0134,,,,,
2021-05-06,146.19,146.68,144.97,145.56,121.16,660700,660700,-0.63,-0.43095,145.85,"May 06, 21",-0.0043095,,,,,
2021-05-05,147.64,147.64,144.02,145.85,121.4,767419,767419,-1.79,-1.21,146.2875,"May 05, 21",-0.0121,,,,,
2021-05-04,145.93,148.37,145.93,148.24,123.39,694525,694525,2.31,1.58,147.1175,"May 04, 21",0.0158,,,,,
2021-05-03,148.7,148.96,145.17,145.62,121.21,730400,730400,-3.08,-2.07,147.1125,"May 03, 21",-0.0207,,,,,
2021-04-30,146.66,149.43,145.85,148.69,123.76,1125617,1125617,2.03,1.38,147.6575,"April 30, 21",0.0138,,,,,
2021-04-29,147.17,149.04,145.64,146.82,122.21,1259475,1259475,-0.35,-0.23782,147.1675,"April 29, 21",-0.0023782,,,,,
2021-04-28,147.86,148.31,145.93,146.58,122.01,540600,540600,-1.28,-0.86568,147.17,"April 28, 21",-0.0086568,,,,,
2021-04-27,146.67,147.55,145.53,147.26,122.57,457639,457639,0.59,0.40226,146.7525,"April 27, 21",0.0040226,,,,,
2021-04-26,148.35,148.89,145.87,146.59,122.02,622800,622800,-1.76,-1.19,147.425,"April 26, 21",-0.0119,,,,,
2021-04-23,146.73,148,146.33,147.54,122.81,556900,556900,0.81,0.55203,147.15,"April 23, 21",0.0055203,,,,,
2021-04-22,146.41,148.15,145.81,147,122.36,577722,577722,0.59,0.40298,146.8425,"April 22, 21",0.0040298,,,,,
2021-04-21,146.57,147.68,146.01,146.38,121.84,490544,490544,-0.19,-0.12963,146.66,"April 21, 21",-0.0012963,,,,,
2021-04-20,144.42,148.28,144.42,146.39,121.85,1084535,1084535,1.97,1.36,145.8775,"April 20, 21",0.0136,,,,,
2021-04-19,143.01,144.12,141.94,143.93,119.8,623832,623832,0.92,0.64331,143.25,"April 19, 21",0.0064331,,,,,
2021-04-16,142.55,143.08,141.43,142.61,118.7,559427,559427,0.06,0.04209049,142.4175,"April 16, 21",0.0004209049,,,,,
2021-04-15,139.95,142.22,139.78,142.18,118.34,604100,604100,2.23,1.59,141.0325,"April 15, 21",0.0159,,,,,
2021-04-14,140.4,140.73,138.58,139.03,115.72,924100,924100,-1.37,-0.97578,139.685,"April 14, 21",-0.0097578,,,,,
2021-04-13,139.65,141.74,139.31,141.15,117.49,707706,707706,1.5,1.07,140.4625,"April 13, 21",0.0107,,,,,
2021-04-12,138.88,139.34,137.31,139.27,115.92,728704,728704,0.39,0.28082,138.7,"April 12, 21",0.0028082,,,,,
2021-04-09,137.94,138.9,137.33,138.38,115.18,464200,464200,0.44,0.31898,138.1375,"April 09, 21",0.0031898,,,,,
2021-04-08,137.25,139.04,137.25,137.58,114.52,596300,596300,0.33,0.24044,137.78,"April 08, 21",0.0024044,,,,,
2021-04-07,137.4,138.07,136.42,137.6,114.53,732845,732845,0.2,0.14556,137.3725,"April 07, 21",0.0014556,,,,,
2021-04-06,135,137.45,134.14,137.16,114.17,886101,886101,2.16,1.6,135.9375,"April 06, 21",0.016,,,,,
2021-04-05,135.37,135.54,132.99,135.01,112.38,866525,866525,-0.36,-0.26594,134.7275,"April 05, 21",-0.0026594,,,,,
2021-04-01,133.12,135.46,132.99,135.45,112.74,1114800,1114800,2.33,1.75,134.255,"April 01, 21",0.0175,,,,,
2021-03-31,132.61,134.76,131.07,132.55,110.33,1374300,1374300,-0.06,-0.04524546,132.7475,"March 31, 21",-0.0004524546,,,,,
2021-03-30,133.39,133.88,131.95,133,110.7,654842,654842,-0.39,-0.29238,133.055,"March 30, 21",-0.0029238,,,,,
2021-03-29,133.03,134.66,130.95,133.2,110.87,858600,858600,0.17,0.12779,132.96,"March 29, 21",0.0012779,,,,,
2021-03-26,131.52,132.64,129.99,132.59,110.36,629000,629000,1.07,0.81356,131.685,"March 26, 21",0.0081356,,,,,
2021-03-25,131.67,131.67,128.4,131,109.04,679300,679300,-0.67,-0.50885,130.685,"March 25, 21",-0.0050885,,,,,
2021-03-24,130.17,131.57,130.06,130.97,109.01,1025500,1025500,0.8,0.61458,130.6925,"March 24, 21",0.0061458,,,,,
2021-03-23,128.44,130.89,127.48,130.4,108.54,1088245,1088245,1.96,1.53,129.3025,"March 23, 21",0.0153,,,,,
2021-03-22,126.29,128.55,126.05,128.16,106.68,615630,615630,1.87,1.48,127.2625,"March 22, 21",0.0148,,,,,
2021-03-19,130.46,130.79,126.04,126.35,105.17,2427300,2427300,-4.11,-3.15,128.41,"March 19, 21",-0.0315,,,,,
2021-03-18,130.87,132.48,129.74,132.1,109.95,877151,877151,1.23,0.93986,131.2975,"March 18, 21",0.0093986,,,,,
2021-03-17,133.95,133.95,130.7,131.34,109.32,824600,824600,-2.61,-1.95,132.485,"March 17, 21",-0.0195,,,,,
2021-03-16,133.46,134.41,132.68,133.95,111.49,625449,625449,0.49,0.36715,133.625,"March 16, 21",0.0036715,,,,,
2021-03-15,132.32,134.52,131.84,133.51,111.13,1069629,1069629,1.19,0.89933,133.0475,"March 15, 21",0.0089933,,,,,
2021-03-12,128.59,131.81,128.19,131.71,109.63,771200,771200,3.12,2.43,130.075,"March 12, 21",0.0243,2021-02-18,1,1,2021-03-15,2021-03-31
2021-03-11,128.74,130.65,128.74,129.35,106.83,842022,842022,0.61,0.47382,129.37,"March 11, 21",0.0047382,,,,,
2021-03-10,128.77,130.61,127.57,129.07,106.6,821228,821228,0.3,0.23297,129.005,"March 10, 21",0.0023297,,,,,
2021-03-09,126.24,129.17,126.24,127.73,105.49,646000,646000,1.49,1.18,127.345,"March 09, 21",0.0118,,,,,
2021-03-08,124.5,128.08,123.59,126.61,104.57,625042,625042,2.11,1.69,125.695,"March 08, 21",0.0169,,,,,
2021-03-05,122.8,124.35,120.91,123.8,102.25,622305,622305,1,0.81433,122.965,"March 05, 21",0.0081433,,,,,
2021-03-04,124.28,125.14,121.09,122.02,100.78,1076100,1076100,-2.26,-1.82,123.1325,"March 04, 21",-0.0182,,,,,
2021-03-03,124.12,124.86,122.74,123.38,101.9,854206,854206,-0.74,-0.5962,123.775,"March 03, 21",-0.005962,,,,,
2021-03-02,124.82,126.19,122.86,124.73,103.01,985700,985700,-0.09,-0.07210383,124.65,"March 02, 21",-0.0007210383,,,,,
2021-03-01,126.82,128.59,123.73,123.79,102.24,900428,900428,-3.03,-2.39,125.7325,"March 01, 21",-0.0239,,,,,
2021-02-26,129.19,130.6,125.56,125.7,103.82,1144400,1144400,-3.49,-2.7,127.7625,"February 26, 21",-0.027,,,,,
2021-02-25,126.87,131.59,126.87,129.53,106.98,941100,941100,2.66,2.1,128.715,"February 25, 21",0.021,,,,,
2021-02-24,126.44,129.52,125.95,127.1,104.97,864060,864060,0.66,0.52199,127.2525,"February 24, 21",0.0052199,,,,,
2021-02-23,126,131.06,125.18,126.5,104.48,1260300,1260300,0.5,0.39683,127.185,"February 23, 21",0.0039683,,,,,
2021-02-22,119.36,121.83,118.39,120.74,99.72,1224424,1224424,1.38,1.16,120.08,"February 22, 21",0.0116,,,,,
2021-02-19,118.7,120.37,117.35,119.63,98.8,2001200,2001200,0.93,0.78349,119.0125,"February 19, 21",0.0078349,,,,,
2021-02-18,117.17,119.93,117.17,118.33,97.73,692249,692249,1.16,0.99001,118.15,"February 18, 21",0.0099001,,,,,
2021-02-17,117.27,118.44,116.49,117.78,97.27,642100,642100,0.51,0.43489,117.495,"February 17, 21",0.0043489,,,,,
2021-02-16,116.8,117.93,115.13,117.19,96.79,939800,939800,0.39,0.3339,116.7625,"February 16, 21",0.003339,,,,,
2021-02-12,117.55,117.55,115.87,116.88,96.53,468500,468500,-0.67,-0.56997,116.9625,"February 12, 21",-0.0056997,,,,,
2021-02-11,117.63,118.4,117.09,117.73,97.23,663136,663136,0.1,0.08501233,117.7125,"February 11, 21",0.0008501233,,,,,
2021-02-10,120.87,120.99,117.63,118.31,97.71,537900,537900,-2.56,-2.12,119.45,"February 10, 21",-0.0212,,,,,
2021-02-09,117.69,119.71,117.29,119.65,98.82,403813,403813,1.96,1.67,118.585,"February 09, 21",0.0167,,,,,
2021-02-08,116.42,117.25,115.73,117.18,96.78,435200,435200,0.76,0.65281,116.645,"February 08, 21",0.0065281,,,,,
2021-02-05,117.34,117.34,116.18,116.62,96.32,679947,679947,-0.72,-0.6136,116.87,"February 05, 21",-0.006136,,,,,
2021-02-04,116.59,118.17,115.82,116.94,96.58,600300,600300,0.35,0.3002,116.88,"February 04, 21",0.003002,,,,,
2021-02-03,116.32,116.69,114.5,116.01,95.81,569321,569321,-0.31,-0.26651,115.88,"February 03, 21",-0.0026651,,,,,
2021-02-02,116.58,117.58,115.14,117.12,96.73,811200,811200,0.54,0.4632,116.605,"February 02, 21",0.004632,,,,,
2021-02-01,114.82,116.7,112.73,116.62,96.32,775235,775235,1.8,1.57,115.2175,"February 01, 21",0.0157,,,,,
2021-01-29,112.62,115.29,111.54,113.79,93.98,1106700,1106700,1.17,1.04,113.31,"January 29, 21",0.0104,,,,,
2021-01-28,115.01,116.33,113.23,113.28,93.56,724645,724645,-1.73,-1.5,114.4625,"January 28, 21",-0.015,,,,,
2021-01-27,116.43,117.93,114.47,115.12,95.08,760900,760900,-1.31,-1.13,115.9875,"January 27, 21",-0.0113,,,,,
2021-01-26,115.94,117.46,115.48,116.98,96.61,818644,818644,1.04,0.89702,116.465,"January 26, 21",0.0089702,,,,,
