date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,recordDate,adjDividend,declarationDate,paymentDate,dividend
2025-03-12,53.21,54.29,52.54,53.61,52.87,7173833,7173833,0.4,0.75174,53.4125,"March 12, 25",0.0075174,,,,,
2025-03-11,52.14,53.47,51.37,51.99,51.27,6608006,6608006,-0.15,-0.28769,52.2425,"March 11, 25",-0.0028769,,,,,
2025-03-10,53.05,53.57,50.87,52.3,51.58,6520201,6520201,-0.75,-1.41,52.4475,"March 10, 25",-0.0141,,,,,
2025-03-07,54.11,54.84,52.09,54.74,53.98,6715635,6715635,0.63,1.16,53.945,"March 07, 25",0.0116,,,,,
2025-03-06,54.52,55.57,53.57,54.15,53.4,4605013,4605013,-0.37,-0.67865,54.4525,"March 06, 25",-0.0067865,,,,,
2025-03-05,55.99,56.54,54.45,55.84,55.07,5484952,5484952,-0.15,-0.2679,55.705,"March 05, 25",-0.002679,,,,,
2025-03-04,56.75,57.37,54.14,56.11,55.33,6001456,6001456,-0.64,-1.13,56.0925,"March 04, 25",-0.0113,,,,,
2025-03-03,60.01,61.19,56.91,58.02,57.22,5360087,5360087,-1.99,-3.32,59.0325,"March 03, 25",-0.0332,,,,,
2025-02-28,59.56,60.7,59.23,60.68,59.84,4406817,4406817,1.12,1.88,60.0425,"February 28, 25",0.0188,,,,,
2025-02-27,60.15,60.65,58.89,59.26,58.44,2917262,2917262,-0.89,-1.48,59.7375,"February 27, 25",-0.0148,,,,,
2025-02-26,60.09,60.61,59.34,59.73,58.9,3157191,3157191,-0.36,-0.5991,59.9425,"February 26, 25",-0.005991,,,,,
2025-02-25,60.78,60.87,58.66,59.51,58.69,3525892,3525892,-1.27,-2.09,59.955,"February 25, 25",-0.0209,,,,,
2025-02-24,61.82,61.98,59.27,60.57,59.73,4546140,4546140,-1.25,-2.02,60.91,"February 24, 25",-0.0202,,,,,
2025-02-21,64.2,64.35,61.02,61.41,60.56,3938612,3938612,-2.79,-4.35,62.745,"February 21, 25",-0.0435,,,,,
2025-02-20,65.25,65.34,62.55,63.85,62.97,3465810,3465810,-1.4,-2.15,64.2475,"February 20, 25",-0.0215,,,,,
2025-02-19,64.75,65.84,63.4,65.59,64.68,5698600,5698600,0.84,1.3,64.895,"February 19, 25",0.013,,,,,
2025-02-18,65.68,65.97,64.63,65.29,64.39,2855114,2855114,-0.39,-0.59379,65.3925,"February 18, 25",-0.0059379,,,,,
2025-02-14,63.94,65.42,63.91,65.21,64.31,2063300,2063300,1.27,1.99,64.62,"February 14, 25",0.0199,,,,,
2025-02-13,64.45,64.55,63.42,64.08,63.19,3654244,3654244,-0.37,-0.57409,64.125,"February 13, 25",-0.0057409,,,,,
2025-02-12,64.91,65.11,63.31,64,63.11,5333700,5333700,-0.91,-1.4,64.3325,"February 12, 25",-0.014,,,,,
2025-02-11,65,65.72,64.82,65.23,64.33,3430700,3430700,0.23,0.35385,65.1925,"February 11, 25",0.0035385,,,,,
2025-02-10,68.05,68.05,64.61,65.52,64.61,5396554,5396554,-2.53,-3.72,66.5575,"February 10, 25",-0.0372,,,,,
2025-02-07,68.42,68.73,67.2,67.49,66.56,2725626,2725626,-0.93,-1.36,67.96,"February 07, 25",-0.0136,,,,,
2025-02-06,68.59,68.7,67.73,68.21,67.27,3267700,3267700,-0.38,-0.55402,68.3075,"February 06, 25",-0.0055402,,,,,
2025-02-05,66.72,67.97,66.4,67.85,66.91,4546323,4546323,1.13,1.69,67.235,"February 05, 25",0.0169,,,,,
2025-02-04,68.71,69.29,65.56,65.92,65.01,7687800,7687800,-2.79,-4.06,67.37,"February 04, 25",-0.0406,,,,,
2025-02-03,66.73,68.29,65.56,67.54,66.61,4245418,4245418,0.81,1.21,67.03,"February 03, 25",0.0121,2025-02-03,0.25,2025-01-21,2025-02-18,0.25
2025-01-31,69.81,70.28,68.64,68.98,67.78,3345608,3345608,-0.83,-1.19,69.4275,"January 31, 25",-0.0119,,,,,
2025-01-30,69.27,70.27,68.57,69.47,68.26,4336640,4336640,0.2,0.28873,69.395,"January 30, 25",0.0028873,,,,,
2025-01-29,66.8,69.06,66.55,68.77,67.57,5360524,5360524,1.97,2.95,67.795,"January 29, 25",0.0295,,,,,
2025-01-28,66.5,67.89,64.49,66.66,65.5,8151600,8151600,0.16,0.2406,66.385,"January 28, 25",0.002406,,,,,
2025-01-27,70,70.59,68.86,69.84,68.62,4615900,4615900,-0.16,-0.22857,69.8225,"January 27, 25",-0.0022857,,,,,
2025-01-24,70.06,70.66,69.75,70.63,69.4,4049700,4049700,0.57,0.81359,70.275,"January 24, 25",0.0081359,,,,,
2025-01-23,70.6,70.93,70.05,70.44,69.21,3941141,3941141,-0.16,-0.22663,70.505,"January 23, 25",-0.0022663,,,,,
2025-01-22,69.86,70.76,69.4,70.49,69.26,3314945,3314945,0.63,0.9018,70.1275,"January 22, 25",0.009018,,,,,
2025-01-21,69.28,69.89,68.93,69.47,68.26,2948402,2948402,0.19,0.27425,69.3925,"January 21, 25",0.0027425,,,,,
2025-01-17,68.2,69,67.45,68.75,67.55,2351435,2351435,0.55,0.80645,68.35,"January 17, 25",0.0080645,,,,,
2025-01-16,68,68.58,67.23,67.81,66.63,2214451,2214451,-0.19,-0.27941,67.905,"January 16, 25",-0.0027941,,,,,
2025-01-15,67.13,68.19,67.03,68.11,66.92,2874446,2874446,0.98,1.46,67.615,"January 15, 25",0.0146,,,,,
2025-01-14,65.68,66.16,65.22,66.06,64.91,1941210,1941210,0.38,0.57856,65.78,"January 14, 25",0.0057856,,,,,
2025-01-13,63.38,64.96,63.06,64.81,63.68,2712751,2712751,1.43,2.26,64.0525,"January 13, 25",0.0226,,,,,
2025-01-10,64.89,64.89,63.39,63.77,62.66,2962543,2962543,-1.12,-1.73,64.235,"January 10, 25",-0.0173,,,,,
2025-01-08,66.27,66.36,65.06,65.79,64.65,2729306,2729306,-0.48,-0.72431,65.87,"January 08, 25",-0.0072431,,,,,
2025-01-07,67.57,68.23,65.86,66.58,65.42,2334148,2334148,-0.99,-1.47,67.06,"January 07, 25",-0.0147,,,,,
2025-01-06,68,68.48,67.05,67.67,66.49,3181000,3181000,-0.33,-0.48529,67.8,"January 06, 25",-0.0048529,,,,,
2025-01-03,65.82,66.81,65.23,66.78,65.62,1915482,1915482,0.96,1.46,66.16,"January 03, 25",0.0146,,,,,
2025-01-02,65.62,66.09,64.55,65.25,64.11,2354000,2354000,-0.37,-0.56385,65.3775,"January 02, 25",-0.0056385,,,,,
2024-12-31,65.2,65.53,64.76,65,63.87,1357927,1357927,-0.2,-0.30675,65.1225,"December 31, 24",-0.0030675,,,,,
2024-12-30,64.81,65.54,63.99,65.05,63.92,2093532,2093532,0.24,0.37031,64.8475,"December 30, 24",0.0037031,,,,,
2024-12-27,66.21,66.82,65.44,65.92,64.77,1321600,1321600,-0.29,-0.438,66.0975,"December 27, 24",-0.00438,,,,,
2024-12-26,66.12,66.96,65.98,66.81,65.65,1622935,1622935,0.69,1.04,66.4675,"December 26, 24",0.0104,,,,,
2024-12-24,65.68,66.71,65.5,66.62,65.46,809547,809547,0.94,1.43,66.1275,"December 24, 24",0.0143,,,,,
2024-12-23,64.79,65.77,64.63,65.46,64.32,2495818,2495818,0.67,1.03,65.1625,"December 23, 24",0.0103,,,,,
2024-12-20,64,66.1,63.8,65.45,64.31,13298324,13298324,1.45,2.27,64.8375,"December 20, 24",0.0227,,,,,
2024-12-19,66.77,67.94,63.68,64.27,63.15,4461083,4461083,-2.5,-3.74,65.665,"December 19, 24",-0.0374,,,,,
2024-12-18,67.4,67.98,63.22,63.59,62.48,3689800,3689800,-3.81,-5.65,65.5475,"December 18, 24",-0.0565,,,,,
2024-12-17,68.11,68.33,66.89,67.19,66.02,3050000,3050000,-0.92,-1.35,67.63,"December 17, 24",-0.0135,,,,,
2024-12-16,67.95,68.63,67.29,68.55,67.36,3240304,3240304,0.6,0.883,68.105,"December 16, 24",0.00883,,,,,
2024-12-13,68.59,68.79,67.71,68.06,66.88,2035754,2035754,-0.53,-0.77271,68.2875,"December 13, 24",-0.0077271,,,,,
2024-12-12,68.52,68.98,67.65,68.53,67.34,3223100,3223100,0.01,0.01459428,68.42,"December 12, 24",0.0001459428,,,,,
2024-12-11,67.36,68.63,66.6,68.53,67.34,4387000,4387000,1.17,1.74,67.78,"December 11, 24",0.0174,,,,,
2024-12-10,68.21,68.37,66.81,66.87,65.71,3756411,3756411,-1.34,-1.96,67.565,"December 10, 24",-0.0196,,,,,
2024-12-09,68.45,69.39,67.83,67.93,66.75,4859800,4859800,-0.52,-0.75968,68.4,"December 09, 24",-0.0075968,,,,,
2024-12-06,67.46,68,66.99,67.92,66.74,3423147,3423147,0.46,0.68189,67.5925,"December 06, 24",0.0068189,,,,,
2024-12-05,66.66,67.32,66.43,66.92,65.76,3378349,3378349,0.26,0.39004,66.8325,"December 05, 24",0.0039004,,,,,
2024-12-04,67.26,67.33,66.06,66.82,65.66,2089852,2089852,-0.44,-0.65418,66.8675,"December 04, 24",-0.0065418,,,,,
2024-12-03,68.6,69,66.88,67.14,65.97,3240797,3240797,-1.46,-2.13,67.905,"December 03, 24",-0.0213,,,,,
2024-12-02,67.9,68.12,66.64,67.09,65.92,2512524,2512524,-0.81,-1.19,67.4375,"December 02, 24",-0.0119,,,,,
2024-11-29,68.04,68.69,67.42,67.52,66.35,1578300,1578300,-0.52,-0.76426,67.9175,"November 29, 24",-0.0076426,,,,,
2024-11-27,67.42,67.64,66.46,67.22,66.05,2692181,2692181,-0.2,-0.29665,67.185,"November 27, 24",-0.0029665,,,,,
2024-11-26,66.39,67.31,66.08,67.26,66.09,2924111,2924111,0.87,1.31,66.76,"November 26, 24",0.0131,,,,,
2024-11-25,66.48,67.59,66.28,67.04,65.87,5898244,5898244,0.56,0.84236,66.8475,"November 25, 24",0.0084236,,,,,
2024-11-22,65.04,66.25,65.04,65.99,64.84,3511687,3511687,0.95,1.46,65.58,"November 22, 24",0.0146,,,,,
2024-11-21,64.86,65.43,64.4,65.14,64.01,2881200,2881200,0.28,0.4317,64.9575,"November 21, 24",0.004317,,,,,
2024-11-20,63.8,64.99,63.8,64.4,63.28,2929800,2929800,0.6,0.94044,64.2475,"November 20, 24",0.0094044,,,,,
2024-11-19,62.86,63.92,62.3,63.65,62.54,4105974,4105974,0.79,1.26,63.1825,"November 19, 24",0.0126,,,,,
2024-11-18,64.75,65.37,63.94,64.05,62.94,3021862,3021862,-0.7,-1.08,64.5275,"November 18, 24",-0.0108,,,,,
2024-11-15,64.99,65.5,64.61,64.98,63.85,3571800,3571800,-0.01,-0.01538698,65.02,"November 15, 24",-0.0001538698,,,,,
2024-11-14,65,65.73,64.32,64.89,63.76,3791800,3791800,-0.11,-0.16923,64.985,"November 14, 24",-0.0016923,,,,,
2024-11-13,65.39,67.19,64.97,65.13,64,5324418,5324418,-0.26,-0.39761,65.67,"November 13, 24",-0.0039761,,,,,
2024-11-12,65.36,66.15,64.9,65.12,63.99,5422947,5422947,-0.24,-0.3672,65.3825,"November 12, 24",-0.003672,,,,,
2024-11-11,65.3,66.38,64.38,65.6,64.46,5132450,5132450,0.3,0.45942,65.415,"November 11, 24",0.0045942,,,,,
2024-11-08,64.7,65.19,63.75,63.79,62.68,4786600,4786600,-0.91,-1.41,64.3575,"November 08, 24",-0.0141,,,,,
2024-11-07,66.02,66.59,64.44,64.64,63.52,6226157,6226157,-1.38,-2.09,65.4225,"November 07, 24",-0.0209,,,,,
2024-11-06,64.58,67.76,64.53,67.51,66.34,10815900,10815900,2.93,4.54,66.095,"November 06, 24",0.0454,,,,,
2024-11-05,55.69,57,55.11,56.82,55.83,3219900,3219900,1.13,2.03,56.155,"November 05, 24",0.0203,,,,,
2024-11-04,54.96,55.25,54.42,55.06,54.1,3607200,3607200,0.1,0.18195,54.9225,"November 04, 24",0.0018195,2024-11-04,0.25,2024-10-24,2024-11-15,0.25
2024-11-01,55.13,55.76,54.87,55.25,54.04,2684232,2684232,0.12,0.21767,55.2525,"November 01, 24",0.0021767,,,,,
2024-10-31,56.47,56.91,55.1,55.14,53.93,4156871,4156871,-1.33,-2.36,55.905,"October 31, 24",-0.0236,,,,,
2024-10-30,56.13,57.37,55.95,56.31,55.08,4234925,4234925,0.18,0.32068,56.44,"October 30, 24",0.0032068,,,,,
2024-10-29,56.22,56.46,55.56,55.75,54.53,2931504,2931504,-0.47,-0.836,55.9975,"October 29, 24",-0.00836,,,,,
2024-10-28,55.5,57.07,55.29,56.79,55.55,3541847,3541847,1.29,2.32,56.1625,"October 28, 24",0.0232,,,,,
2024-10-25,56,56.55,55.03,55.15,53.94,3213800,3213800,-0.85,-1.52,55.6825,"October 25, 24",-0.0152,,,,,
2024-10-24,55.5,55.92,54.75,55.26,54.05,2616600,2616600,-0.24,-0.43243,55.3575,"October 24, 24",-0.0043243,,,,,
2024-10-23,55.51,55.84,54.56,55,53.8,2354778,2354778,-0.51,-0.91875,55.2275,"October 23, 24",-0.0091875,,,,,
2024-10-22,55.66,55.81,55.19,55.67,54.45,3197003,3197003,0.01,0.01796622,55.5825,"October 22, 24",0.0001796622,,,,,
2024-10-21,56.38,56.58,55.55,55.81,54.59,2565017,2565017,-0.57,-1.01,56.08,"October 21, 24",-0.0101,,,,,
2024-10-18,56.48,56.48,55.04,56.42,55.18,3876858,3876858,-0.06,-0.10623,56.105,"October 18, 24",-0.0010623,,,,,
2024-10-17,56.63,57.27,56.03,56.7,55.46,4763487,4763487,0.07,0.12361,56.6575,"October 17, 24",0.0012361,,,,,
2024-10-16,55.21,56.59,54.01,56.52,55.28,6101501,6101501,1.31,2.37,55.5825,"October 16, 24",0.0237,,,,,
2024-10-15,54,54.79,53.18,53.29,52.12,4015528,4015528,-0.71,-1.31,53.815,"October 15, 24",-0.0131,,,,,
2024-10-14,53.21,53.92,52.63,53.69,52.51,3131806,3131806,0.48,0.90209,53.3625,"October 14, 24",0.0090209,,,,,
2024-10-11,51.87,53.3,51.77,53.15,51.99,2172600,2172600,1.28,2.47,52.5225,"October 11, 24",0.0247,,,,,
2024-10-10,51.83,52.29,51.41,51.58,50.45,2194103,2194103,-0.25,-0.48235,51.7775,"October 10, 24",-0.0048235,,,,,
2024-10-09,51.17,52.09,51.14,52,50.86,2444333,2444333,0.83,1.62,51.6,"October 09, 24",0.0162,,,,,
2024-10-08,51.55,51.86,51.02,51.19,50.07,2751740,2751740,-0.36,-0.69835,51.405,"October 08, 24",-0.0069835,,,,,
2024-10-07,51.45,51.96,51.22,51.57,50.44,2595224,2595224,0.12,0.23324,51.55,"October 07, 24",0.0023324,,,,,
2024-10-04,50.97,51.94,50.62,51.86,50.72,2636892,2636892,0.89,1.75,51.3475,"October 04, 24",0.0175,,,,,
2024-10-03,49.16,49.92,48.7,49.56,48.47,2804608,2804608,0.4,0.81367,49.335,"October 03, 24",0.0081367,,,,,
2024-10-02,49.18,50.27,48.88,49.58,48.49,3047405,3047405,0.4,0.81334,49.4775,"October 02, 24",0.0081334,,,,,
2024-10-01,49.62,49.76,48.28,49.01,47.94,2823810,2823810,-0.61,-1.23,49.1675,"October 01, 24",-0.0123,,,,,
2024-09-30,49.35,49.91,49.15,49.88,48.79,1991671,1991671,0.53,1.07,49.5725,"September 30, 24",0.0107,,,,,
2024-09-27,49.41,50.18,48.95,49.65,48.56,1865011,1865011,0.24,0.48573,49.5475,"September 27, 24",0.0048573,,,,,
2024-09-26,48.38,49.21,47.96,49.04,47.97,3032100,3032100,0.66,1.36,48.6475,"September 26, 24",0.0136,,,,,
2024-09-25,48.36,48.5,47.9,48.2,47.14,2161000,2161000,-0.16,-0.33085,48.24,"September 25, 24",-0.0033085,,,,,
2024-09-24,49.88,49.91,47.59,48.21,47.15,3835100,3835100,-1.67,-3.35,48.8975,"September 24, 24",-0.0335,,,,,
2024-09-23,50.96,51.32,49.68,49.7,48.61,3288100,3288100,-1.26,-2.47,50.415,"September 23, 24",-0.0247,,,,,
2024-09-20,51.07,51.16,50.39,50.58,49.47,7739270,7739270,-0.49,-0.95947,50.8,"September 20, 24",-0.0095947,,,,,
2024-09-19,49.91,51.23,49.58,51.03,49.91,3759465,3759465,1.12,2.24,50.4375,"September 19, 24",0.0224,,,,,
2024-09-18,49.33,49.65,48.36,48.89,47.82,4004721,4004721,-0.44,-0.89195,49.0575,"September 18, 24",-0.0089195,,,,,
2024-09-17,47.52,49.58,47.52,49.19,48.11,3522400,3522400,1.67,3.51,48.4525,"September 17, 24",0.0351,,,,,
2024-09-16,46.97,47.46,46.52,47.33,46.29,3019603,3019603,0.36,0.76645,47.07,"September 16, 24",0.0076645,,,,,
2024-09-13,46.73,47.34,46.69,47.13,46.1,2197249,2197249,0.4,0.85598,46.9725,"September 13, 24",0.0085598,,,,,
2024-09-12,46,46.43,45.45,46.41,45.39,3070672,3070672,0.41,0.8913,46.0725,"September 12, 24",0.008913,,,,,
2024-09-11,46.09,46.17,44.63,45.84,44.84,5316371,5316371,-0.25,-0.54242,45.6825,"September 11, 24",-0.0054242,,,,,
2024-09-10,47.49,47.63,44,46.15,45.14,7940927,7940927,-1.34,-2.82,46.3175,"September 10, 24",-0.0282,,,,,
2024-09-09,47.95,48.55,47.66,48.17,47.12,2573100,2573100,0.22,0.45881,48.0825,"September 09, 24",0.0045881,,,,,
2024-09-06,48.74,49.54,47.15,47.41,46.37,3227559,3227559,-1.33,-2.73,48.21,"September 06, 24",-0.0273,,,,,
2024-09-05,49.53,49.72,48.31,48.67,47.6,3442518,3442518,-0.86,-1.74,49.0575,"September 05, 24",-0.0174,,,,,
2024-09-04,49.57,49.93,48.78,49.19,48.11,2811900,2811900,-0.38,-0.76659,49.3675,"September 04, 24",-0.0076659,,,,,
2024-09-03,49.74,49.96,49,49.3,48.22,3827500,3827500,-0.44,-0.8846,49.5,"September 03, 24",-0.008846,,,,,
2024-08-30,49.87,50.56,49.66,50.26,49.16,2433247,2433247,0.39,0.78203,50.0875,"August 30, 24",0.0078203,,,,,
2024-08-29,49.9,50.22,49.27,49.78,48.69,2199026,2199026,-0.12,-0.24048,49.7925,"August 29, 24",-0.0024048,,,,,
2024-08-28,48.53,49.55,48.53,49.52,48.44,2890537,2890537,0.99,2.04,49.0325,"August 28, 24",0.0204,,,,,
2024-08-27,48.84,49.2,48.6,48.81,47.74,1670700,1670700,-0.03,-0.06142506,48.8625,"August 27, 24",-0.0006142506,,,,,
2024-08-26,48.9,49.11,48.56,48.87,47.8,1937173,1937173,-0.03,-0.06134969,48.86,"August 26, 24",-0.0006134969,,,,,
2024-08-23,47.52,48.79,47.2,48.6,47.54,3645936,3645936,1.08,2.27,48.0275,"August 23, 24",0.0227,,,,,
2024-08-22,47.28,47.57,47.01,47.2,46.17,2187214,2187214,-0.08,-0.1692,47.265,"August 22, 24",-0.001692,,,,,
2024-08-21,47.28,47.36,46.76,47.24,46.21,2101711,2101711,-0.04,-0.08460237,47.16,"August 21, 24",-0.0008460237,,,,,
2024-08-20,47.4,47.51,46.78,47.11,46.08,2243345,2243345,-0.29,-0.61181,47.2,"August 20, 24",-0.0061181,,,,,
2024-08-19,46.7,47.65,46.7,47.63,46.59,2033100,2033100,0.93,1.99,47.17,"August 19, 24",0.0199,,,,,
2024-08-16,45.95,46.69,45.84,46.62,45.6,2643200,2643200,0.67,1.46,46.275,"August 16, 24",0.0146,,,,,
2024-08-15,47.24,47.75,45.82,45.89,44.89,6179715,6179715,-1.35,-2.86,46.675,"August 15, 24",-0.0286,,,,,
2024-08-14,46.07,46.59,45.62,46.32,45.31,3300632,3300632,0.25,0.54265,46.15,"August 14, 24",0.0054265,,,,,
2024-08-13,45.9,45.98,45.33,45.74,44.74,3591400,3591400,-0.16,-0.34858,45.7375,"August 13, 24",-0.0034858,,,,,
2024-08-12,46.51,46.93,45.42,45.65,44.65,4034913,4034913,-0.86,-1.85,46.1275,"August 12, 24",-0.0185,,,,,
2024-08-09,46.17,46.6,45.77,46.57,45.55,3053042,3053042,0.4,0.86636,46.2775,"August 09, 24",0.0086636,,,,,
2024-08-08,44.87,45.98,44.87,45.76,44.76,3752336,3752336,0.89,1.98,45.37,"August 08, 24",0.0198,,,,,
2024-08-07,45.27,45.96,44.22,44.3,43.33,3885439,3885439,-0.97,-2.14,44.9375,"August 07, 24",-0.0214,,,,,
2024-08-06,43.66,45.02,43.56,44.31,43.34,4059000,4059000,0.65,1.49,44.1375,"August 06, 24",0.0149,,,,,
2024-08-05,42.81,44.06,42,43.77,42.81,5015100,5015100,0.96,2.24,43.16,"August 05, 24",0.0224,2024-08-05,0.25,2024-07-23,2024-08-15,0.25
2024-08-02,47.25,47.37,44.85,44.99,43.76,6431100,6431100,-2.26,-4.78,46.115,"August 02, 24",-0.0478,,,,,
2024-08-01,50.84,50.98,48.22,48.56,47.23,5336301,5336301,-2.28,-4.48,49.65,"August 01, 24",-0.0448,,,,,
2024-07-31,51.09,51.44,50.79,50.79,49.4,2360621,2360621,-0.3,-0.5872,51.0275,"July 31, 24",-0.005872,,,,,
2024-07-30,51.22,51.48,50.73,50.99,49.6,2416902,2416902,-0.23,-0.44904,51.105,"July 30, 24",-0.0044904,,,,,
2024-07-29,50.9,51.04,50.44,50.51,49.13,2258900,2258900,-0.39,-0.76621,50.7225,"July 29, 24",-0.0076621,,,,,
2024-07-26,50.8,51.23,50.6,50.78,49.39,1803900,1803900,-0.02,-0.03937008,50.8525,"July 26, 24",-0.0003937008,,,,,
2024-07-25,50.01,51.23,49.56,50.38,49,2596622,2596622,0.37,0.73985,50.295,"July 25, 24",0.0073985,,,,,
2024-07-24,50.3,50.72,49.75,49.88,48.52,2516844,2516844,-0.42,-0.83499,50.1625,"July 24, 24",-0.0083499,,,,,
2024-07-23,50.46,51.05,50.3,50.81,49.42,1960900,1960900,0.35,0.69362,50.655,"July 23, 24",0.0069362,,,,,
2024-07-22,49.88,50.54,49.35,50.52,49.14,3578349,3578349,0.64,1.28,50.0725,"July 22, 24",0.0128,,,,,
2024-07-19,50.65,50.65,49.85,49.97,48.6,3507846,3507846,-0.68,-1.34,50.28,"July 19, 24",-0.0134,,,,,
2024-07-18,51.74,52.4,50.53,50.83,49.44,4710701,4710701,-0.91,-1.76,51.375,"July 18, 24",-0.0176,,,,,
2024-07-17,51.62,52.67,49.88,52.22,50.79,5984100,5984100,0.6,1.16,51.5975,"July 17, 24",0.0116,,,,,
2024-07-16,50.69,51.94,50.4,51.71,50.3,6000000,6000000,1.02,2.01,51.185,"July 16, 24",0.0201,,,,,
2024-07-15,50.1,51.29,50,50.72,49.33,4086938,4086938,0.62,1.24,50.5275,"July 15, 24",0.0124,,,,,
2024-07-12,49.18,49.49,48.87,49.11,47.77,2254433,2254433,-0.07,-0.14233,49.1625,"July 12, 24",-0.0014233,,,,,
2024-07-11,48.33,49.25,48.09,49.06,47.72,2511274,2511274,0.73,1.51,48.6825,"July 11, 24",0.0151,,,,,
2024-07-10,48.19,48.36,47.64,48.09,46.78,3270614,3270614,-0.1,-0.20751,48.07,"July 10, 24",-0.0020751,,,,,
2024-07-09,47.5,48.97,47.37,48.45,47.13,3225900,3225900,0.95,2,48.0725,"July 09, 24",0.02,,,,,
2024-07-08,47.24,47.79,47.2,47.67,46.37,2553900,2553900,0.43,0.91025,47.475,"July 08, 24",0.0091025,,,,,
2024-07-05,47.18,47.54,46.71,46.92,45.64,4512512,4512512,-0.26,-0.55108,47.0875,"July 05, 24",-0.0055108,,,,,
2024-07-03,48.2,48.2,47.16,47.36,46.07,2349100,2349100,-0.84,-1.74,47.73,"July 03, 24",-0.0174,,,,,
2024-07-02,48.31,48.59,47.71,48.03,46.72,3910823,3910823,-0.28,-0.57959,48.16,"July 02, 24",-0.0057959,,,,,
2024-07-01,47.42,48.36,47.37,48.11,46.79,5039100,5039100,0.69,1.46,47.815,"July 01, 24",0.0146,,,,,
2024-06-28,45.17,47.24,44.45,47.19,45.9,8784800,8784800,2.02,4.47,46.0125,"June 28, 24",0.0447,,,,,
2024-06-27,44.63,44.8,43.84,44.23,43.02,3320502,3320502,-0.4,-0.89626,44.375,"June 27, 24",-0.0089626,,,,,
2024-06-26,44.91,45.24,44.46,44.88,43.65,2777806,2777806,-0.03,-0.06680027,44.8725,"June 26, 24",-0.0006680027,,,,,
2024-06-25,45.55,45.57,44.73,45.16,43.93,3820358,3820358,-0.39,-0.8562,45.2525,"June 25, 24",-0.008562,,,,,
2024-06-24,44.51,45.72,44.25,45.52,44.28,3508534,3508534,1.01,2.27,45,"June 24, 24",0.0227,,,,,
2024-06-21,45.11,45.4,44.07,44.47,43.25,6079300,6079300,-0.64,-1.42,44.7625,"June 21, 24",-0.0142,,,,,
2024-06-20,43.96,45.04,43.82,44.93,43.7,5833401,5833401,0.97,2.21,44.4375,"June 20, 24",0.0221,,,,,
2024-06-18,43.05,43.66,42.99,43.63,42.44,3112107,3112107,0.58,1.35,43.3325,"June 18, 24",0.0135,,,,,
2024-06-17,41.76,43.22,41.76,43.09,41.91,3836600,3836600,1.33,3.18,42.4575,"June 17, 24",0.0318,,,,,
2024-06-14,42.32,42.67,41.67,41.69,40.55,3439900,3439900,-0.63,-1.49,42.0875,"June 14, 24",-0.0149,,,,,
2024-06-13,43.37,43.59,42.48,42.85,41.68,3132400,3132400,-0.52,-1.2,43.0725,"June 13, 24",-0.012,,,,,
2024-06-12,43.57,43.91,43.3,43.65,42.46,3404500,3404500,0.08,0.18361,43.6075,"June 12, 24",0.0018361,,,,,
2024-06-11,43.81,44.08,42.42,42.47,41.31,3808424,3808424,-1.34,-3.06,43.195,"June 11, 24",-0.0306,,,,,
2024-06-10,43.41,44.38,43.38,44.34,43.13,3722400,3722400,0.93,2.14,43.8775,"June 10, 24",0.0214,,,,,
2024-06-07,42.94,44.03,42.7,43.7,42.51,2630512,2630512,0.76,1.77,43.3425,"June 07, 24",0.0177,,,,,
2024-06-06,42.89,43.43,42.89,43.06,41.88,2668300,2668300,0.17,0.39636,43.0675,"June 06, 24",0.0039636,,,,,
2024-06-05,42.88,43.09,42.35,42.8,41.63,3873400,3873400,-0.08,-0.18657,42.78,"June 05, 24",-0.0018657,,,,,
2024-06-04,43.03,43.59,42.5,42.52,41.36,3319600,3319600,-0.51,-1.19,42.91,"June 04, 24",-0.0119,,,,,
2024-06-03,43.9,43.92,43,43.56,42.37,3427148,3427148,-0.34,-0.77449,43.595,"June 03, 24",-0.0077449,,,,,
2024-05-31,43.04,43.84,42.84,43.8,42.6,4645176,4645176,0.76,1.77,43.38,"May 31, 24",0.0177,,,,,
2024-05-30,42.66,43.03,42.33,42.99,41.81,2704300,2704300,0.33,0.77356,42.7525,"May 30, 24",0.0077356,,,,,
2024-05-29,42.63,42.84,42.25,42.38,41.22,4891701,4891701,-0.25,-0.58644,42.525,"May 29, 24",-0.0058644,,,,,
2024-05-28,43.34,43.71,43.05,43.22,42.04,3208100,3208100,-0.12,-0.27688,43.33,"May 28, 24",-0.0027688,,,,,
2024-05-24,43.14,43.73,43.13,43.33,42.15,2591248,2591248,0.19,0.44043,43.3325,"May 24, 24",0.0044043,,,,,
2024-05-23,43.56,43.61,42.57,42.86,41.69,3108247,3108247,-0.7,-1.61,43.15,"May 23, 24",-0.0161,,,,,
2024-05-22,44.64,44.79,43.47,43.54,42.35,3485400,3485400,-1.1,-2.46,44.11,"May 22, 24",-0.0246,,,,,
2024-05-21,44.05,44.9,44.01,44.8,43.58,4953016,4953016,0.75,1.7,44.44,"May 21, 24",0.017,,,,,
2024-05-20,43.95,44.46,43.89,44.17,42.96,3317538,3317538,0.22,0.50057,44.1175,"May 20, 24",0.0050057,,,,,
2024-05-17,43.82,44.03,43.53,43.94,42.74,2827016,2827016,0.12,0.27385,43.83,"May 17, 24",0.0027385,,,,,
