date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,adjDividend,paymentDate,recordDate,dividend,declarationDate
2021-11-18,123.98,124.36,122.3,123.79,121.57,623600,623600,-0.195,-0.15325,123.6075,"November 18, 21",-0.0015325,,,,,
2021-11-17,126.12,126.14,122.01,123.48,121.27,872164,872164,-2.64,-2.09,124.4375,"November 17, 21",-0.0209,,,,,
2021-11-16,124.87,127.8,123.48,126.12,123.86,884800,884800,1.25,1,125.5675,"November 16, 21",0.01,,,,,
2021-11-15,126.24,126.98,125.39,125.44,123.19,453600,453600,-0.7925,-0.63371,126.0125,"November 15, 21",-0.0063371,,,,,
2021-11-12,127.1,128.2,125.53,126.13,123.87,536800,536800,-0.9725,-0.76318,126.74,"November 12, 21",-0.0076318,,,,,
2021-11-11,126.87,128.68,125.25,126.66,124.39,749600,749600,-0.21,-0.16552,126.865,"November 11, 21",-0.0016552,,,,,
2021-11-10,124.48,126.39,124.31,125.92,123.66,921204,921204,1.44,1.16,125.275,"November 10, 21",0.0116,0.08,2021-11-26,2021-11-12,0.32,2021-11-02
2021-11-09,126.5,126.9,125.19,125.54,123.21,596076,596076,-0.965,-0.75889,126.0325,"November 09, 21",-0.0075889,,,,,
2021-11-08,124.33,126.81,123.55,126.6,124.25,469748,469748,2.27,1.83,125.3225,"November 08, 21",0.0183,,,,,
2021-11-05,123.16,125.04,122.07,124.33,122.02,781284,781284,1.17,0.94998,123.65,"November 05, 21",0.0094998,,,,,
2021-11-04,126.47,127.85,122.47,123.81,121.51,710192,710192,-2.66,-2.1,125.15,"November 04, 21",-0.021,,,,,
2021-11-03,125.51,126.38,122.31,126.08,123.74,856960,856960,0.5675,0.45415,125.07,"November 03, 21",0.0045415,,,,,
2021-11-02,129.9,131.68,124.35,125.83,123.49,968084,968084,-4.07,-3.13,127.94,"November 02, 21",-0.0313,,,,,
2021-11-01,131.25,132.95,130.58,131.26,128.82,740000,740000,0.015,0.00761905,131.51,"November 01, 21",7.61905e-05,,,,,
2021-10-29,128.18,131.42,128.18,130.91,128.48,728448,728448,2.73,2.13,129.6725,"October 29, 21",0.0213,,,,,
2021-10-28,128.02,131.29,126.69,128.81,126.42,534080,534080,0.7875,0.61709,128.7025,"October 28, 21",0.0061709,,,,,
2021-10-27,129.44,129.44,126.24,127.44,125.07,520152,520152,-2,-1.55,128.14,"October 27, 21",-0.0155,,,,,
2021-10-26,128.33,130.13,127.12,129.69,127.28,691600,691600,1.36,1.06,128.8175,"October 26, 21",0.0106,,,,,
2021-10-25,126.15,127.85,125.02,127.71,125.34,406536,406536,1.56,1.24,126.6825,"October 25, 21",0.0124,,,,,
2021-10-22,124.77,127.17,124.59,126.32,123.98,349200,349200,1.54,1.24,125.7125,"October 22, 21",0.0124,,,,,
2021-10-21,126.76,126.8,123.18,124.36,122.05,760164,760164,-2.39,-1.89,125.275,"October 21, 21",-0.0189,,,,,
2021-10-20,126.12,127.29,125.34,126.83,124.48,470400,470400,0.71,0.56296,126.395,"October 20, 21",0.0056296,,,,,
2021-10-19,124.87,126.87,124.69,124.91,122.59,381200,381200,0.0325,0.03203331,125.335,"October 19, 21",0.0003203331,,,,,
2021-10-18,124.46,125.53,123.51,124.87,122.55,542000,542000,0.4175,0.32942,124.5925,"October 18, 21",0.0032942,,,,,
2021-10-15,124.49,125.87,124.03,124.51,122.2,812000,812000,0.0125,0.01606555,124.725,"October 15, 21",0.0001606555,,,,,
2021-10-14,122.09,124.72,122.05,124.46,122.15,688800,688800,2.38,1.94,123.33,"October 14, 21",0.0194,,,,,
2021-10-13,120.59,120.82,119.04,120.75,118.51,408424,408424,0.1575,0.13268,120.3,"October 13, 21",0.0013268,,,,,
2021-10-12,121,121.4,117.55,119.5,117.28,628460,628460,-1.5,-1.24,119.8625,"October 12, 21",-0.0124,,,,,
2021-10-11,119.94,120.75,118.96,119.55,117.33,399660,399660,-0.3875,-0.32516,119.8,"October 11, 21",-0.0032516,,,,,
2021-10-08,122.44,122.44,119.6,119.91,117.68,339364,339364,-2.53,-2.07,121.0975,"October 08, 21",-0.0207,,,,,
2021-10-07,121.48,123.93,121.48,122.1,119.83,870400,870400,0.6175,0.51037,122.2475,"October 07, 21",0.0051037,,,,,
2021-10-06,119.72,121.07,118.58,120.89,118.65,575360,575360,1.17,0.97728,120.065,"October 06, 21",0.0097728,,,,,
2021-10-05,121.07,123.02,119.76,120.85,118.61,572840,572840,-0.2175,-0.18171,121.175,"October 05, 21",-0.0018171,,,,,
2021-10-04,122.51,122.53,118.73,120.31,118.08,584408,584408,-2.2,-1.8,121.02,"October 04, 21",-0.018,,,,,
2021-10-01,121.37,124.06,117.94,123.46,121.17,866164,866164,2.08,1.72,121.7075,"October 01, 21",0.0172,,,,,
2021-09-30,123.61,125.51,121.01,121.14,118.89,1076400,1076400,-2.46,-2,122.8175,"September 30, 21",-0.02,,,,,
2021-09-29,123.83,124.98,122.4,122.63,120.35,887308,887308,-1.2,-0.96907,123.46,"September 29, 21",-0.0096907,,,,,
2021-09-28,125.8,126.02,121.8,122.22,119.95,1013200,1013200,-3.58,-2.85,123.96,"September 28, 21",-0.0285,,,,,
2021-09-27,133.86,133.86,127.18,127.86,125.49,852400,852400,-5.99,-4.48,130.69,"September 27, 21",-0.0448,,,,,
2021-09-24,133.13,135.12,132.39,134.72,132.22,630436,630436,1.59,1.19,133.84,"September 24, 21",0.0119,,,,,
2021-09-23,134.29,135.96,133.8,134.23,131.74,784400,784400,-0.07,-0.04467943,134.57,"September 23, 21",-0.0004467943,,,,,
2021-09-22,132.26,133.37,130.46,133.25,130.78,1345600,1345600,0.99,0.74853,132.335,"September 22, 21",0.0074853,,,,,
2021-09-21,132.89,134,131.21,132.55,130.09,1021600,1021600,-0.3425,-0.25585,132.6625,"September 21, 21",-0.0025585,,,,,
2021-09-20,131.31,133.91,129.51,132.21,129.76,1605200,1605200,0.8925,0.6854,131.735,"September 20, 21",0.006854,,,,,
2021-09-17,132.7,135,132.18,133.59,131.11,4243200,4243200,0.8875,0.67069,133.3675,"September 17, 21",0.0067069,,,,,
2021-09-16,131.52,132.57,130.4,132.37,129.91,640060,640060,0.845,0.64629,131.715,"September 16, 21",0.0064629,,,,,
2021-09-15,129.8,133.24,127.78,132.41,129.95,1404012,1404012,2.61,2.01,130.8075,"September 15, 21",0.0201,,,,,
2021-09-14,126.73,129.08,126.62,127.47,125.1,759200,759200,0.745,0.58392,127.475,"September 14, 21",0.0058392,,,,,
2021-09-13,130.19,130.62,123.89,125.65,123.32,873200,873200,-4.54,-3.49,127.5875,"September 13, 21",-0.0349,,,,,
2021-09-10,128.01,129.48,126.77,129.2,126.8,893732,893732,1.19,0.92961,128.365,"September 10, 21",0.0092961,,,,,
2021-09-09,127.75,128.13,126.79,127.04,124.68,661304,661304,-0.7075,-0.55577,127.4275,"September 09, 21",-0.0055577,,,,,
2021-09-08,127.12,129.09,126.32,126.94,124.58,498800,498800,-0.1775,-0.1416,127.3675,"September 08, 21",-0.001416,,,,,
2021-09-07,128.84,128.84,126.75,128.55,126.16,916476,916476,-0.2875,-0.22509,128.245,"September 07, 21",-0.0022509,,,,,
2021-09-03,127.43,130.37,126.86,128.27,125.89,650400,650400,0.8425,0.65919,128.2325,"September 03, 21",0.0065919,,,,,
2021-09-02,127.48,128.34,126.49,127.7,125.33,1004000,1004000,0.2175,0.17258,127.5025,"September 02, 21",0.0017258,,,,,
2021-09-01,125,126.88,123.89,126.34,124,775200,775200,1.34,1.07,125.5275,"September 01, 21",0.0107,,,,,
2021-08-31,127.29,127.29,123.7,124.79,122.47,1356000,1356000,-2.5,-1.96,125.7675,"August 31, 21",-0.0196,,,,,
2021-08-30,125.32,127.8,124.3,126.46,124.11,1269600,1269600,1.14,0.90967,125.97,"August 30, 21",0.0090967,,,,,
2021-08-27,123.16,124.01,121.38,123.75,121.45,32906000,32906000,0.5975,0.47905,123.075,"August 27, 21",0.0047905,,,,,
2021-08-26,124.35,125.99,122.78,123.3,121.01,2018076,2018076,-1.05,-0.84439,124.105,"August 26, 21",-0.0084439,,,,,
2021-08-25,123.96,125.81,122.72,125.06,122.74,3045468,3045468,1.1,0.88738,124.3875,"August 25, 21",0.0088738,,,,,
2021-08-24,120.77,123.8,120.22,123.12,120.83,932992,932992,2.35,1.95,121.9775,"August 24, 21",0.0195,,,,,
2021-08-23,120.25,122.07,119.54,119.98,117.75,835252,835252,-0.2725,-0.22453,120.46,"August 23, 21",-0.0022453,,,,,
2021-08-20,119.19,120.8,118.92,119.86,117.64,463760,463760,0.675,0.56213,119.6925,"August 20, 21",0.0056213,,,,,
2021-08-19,116.59,119.87,116.15,118.97,116.76,559600,559600,2.38,2.04,117.895,"August 19, 21",0.0204,,,,,
2021-08-18,118.71,119.42,117.37,117.71,115.53,370000,370000,-1.01,-0.84239,118.3025,"August 18, 21",-0.0084239,,,,,
2021-08-17,119.44,119.44,117.81,118.51,116.31,406944,406944,-0.9375,-0.77863,118.8,"August 17, 21",-0.0077863,,,,,
2021-08-16,116.08,119.73,116.08,119.36,117.14,596400,596400,3.28,2.83,117.8125,"August 16, 21",0.0283,,,,,
2021-08-13,116.29,117.23,115.43,116.74,114.57,440084,440084,0.4425,0.38696,116.4225,"August 13, 21",0.0038696,0.08,2021-08-27,2021-08-16,0.32,2021-08-05
2021-08-12,115.91,117.36,115.62,115.97,113.74,520876,520876,0.055,0.0517643,116.215,"August 12, 21",0.000517643,,,,,
2021-08-11,116.37,116.37,114.15,115.72,113.49,385600,385600,-0.645,-0.55856,115.6525,"August 11, 21",-0.0055856,,,,,
2021-08-10,119.75,119.75,115.45,115.93,113.7,659336,659336,-3.82,-3.19,117.72,"August 10, 21",-0.0319,,,,,
2021-08-09,120.23,122.31,119.04,119.81,117.51,1038400,1038400,-0.4175,-0.34933,120.3475,"August 09, 21",-0.0034933,,,,,
2021-08-06,122.5,122.5,117.75,120.46,118.14,851336,851336,-2.05,-1.67,120.8025,"August 06, 21",-0.0167,,,,,
2021-08-05,122.39,126.08,119.9,122.66,120.3,967256,967256,0.2775,0.22061,122.7575,"August 05, 21",0.0022061,,,,,
2021-08-04,120.46,121.97,119.84,121.69,119.35,1246000,1246000,1.23,1.02,120.99,"August 04, 21",0.0102,,,,,
2021-08-03,121.33,121.44,118.77,120.32,118.01,618400,618400,-1.01,-0.83244,120.465,"August 03, 21",-0.0083244,,,,,
2021-08-02,121.5,121.61,118.54,121.44,119.1,566964,566964,-0.065,-0.04938272,120.7725,"August 02, 21",-0.0004938272,,,,,
2021-07-30,120.2,122.06,120.2,120.56,118.24,304000,304000,0.3625,0.2995,120.755,"July 30, 21",0.002995,,,,,
2021-07-29,119.68,121.79,118.98,120.78,118.46,252800,252800,1.09,0.91912,120.3075,"July 29, 21",0.0091912,,,,,
2021-07-28,117.82,119.46,117.72,119.19,116.9,566400,566400,1.38,1.16,118.5475,"July 28, 21",0.0116,,,,,
2021-07-27,118.26,118.66,116.54,118.4,116.12,288996,288996,0.1375,0.11838,117.965,"July 27, 21",0.0011838,,,,,
2021-07-26,118.37,119.15,117.46,118.03,115.76,236972,236972,-0.3325,-0.28723,118.2525,"July 26, 21",-0.0028723,,,,,
2021-07-23,117.64,119.75,117.64,118.6,116.32,469724,469724,0.96,0.81605,118.4075,"July 23, 21",0.0081605,,,,,
2021-07-22,115.8,117.74,115.79,117.3,115.04,297200,297200,1.5,1.3,116.6575,"July 22, 21",0.013,,,,,
2021-07-21,116.71,117.33,113.84,115.79,113.56,449600,449600,-0.9275,-0.78828,115.9175,"July 21, 21",-0.0078828,,,,,
2021-07-20,114.44,117.31,114.44,116.76,114.51,909776,909776,2.32,2.03,115.7375,"July 20, 21",0.0203,,,,,
2021-07-19,113.49,115.35,112.78,113.86,111.67,517360,517360,0.365,0.32602,113.87,"July 19, 21",0.0032602,,,,,
2021-07-16,113.03,115.19,111.8,114.67,112.46,805644,805644,1.64,1.45,113.6725,"July 16, 21",0.0145,,,,,
2021-07-15,111.16,112.66,110.47,112.38,110.22,448884,448884,1.22,1.1,111.6675,"July 15, 21",0.011,,,,,
2021-07-14,112.61,114.07,109.8,111.22,109.08,958000,958000,-1.39,-1.23,111.925,"July 14, 21",-0.0123,,,,,
2021-07-13,112.75,114,112.36,113.36,111.18,546800,546800,0.6075,0.54102,113.1175,"July 13, 21",0.0054102,,,,,
2021-07-12,116.64,116.91,112.38,112.87,110.7,841200,841200,-3.77,-3.23,114.7,"July 12, 21",-0.0323,,,,,
2021-07-09,115.7,116.58,114.58,116.35,114.11,848424,848424,0.645,0.5618,115.8025,"July 09, 21",0.005618,,,,,
2021-07-08,114.08,115.59,112.64,115.22,113,509752,509752,1.14,0.9993,114.3825,"July 08, 21",0.009993,,,,,
2021-07-07,114.62,116.86,113.58,115.93,113.7,920000,920000,1.31,1.14,115.2475,"July 07, 21",0.0114,,,,,
2021-07-06,112.81,114.5,111.42,113.87,111.68,908000,908000,1.06,0.93963,113.15,"July 06, 21",0.0093963,,,,,
2021-07-02,113.62,114.25,111.81,112.39,110.23,762848,762848,-1.22,-1.08,113.0175,"July 02, 21",-0.0108,,,,,
2021-07-01,112.34,114.85,112.02,113.48,111.3,934032,934032,1.14,1.01,113.1725,"July 01, 21",0.0101,,,,,
2021-06-30,111.7,113.17,111.31,112.57,110.41,962800,962800,0.8675,0.77887,112.1875,"June 30, 21",0.0077887,,,,,
2021-06-29,111.46,112.99,111.28,111.95,109.8,462544,462544,0.495,0.43962,111.92,"June 29, 21",0.0043962,,,,,
2021-06-28,109.53,112.19,109.14,111.25,109.11,647600,647600,1.72,1.57,110.5275,"June 28, 21",0.0157,,,,,
2021-06-25,109.74,110.71,108.34,109.14,107.04,1032068,1032068,-0.6075,-0.54675,109.4825,"June 25, 21",-0.0054675,,,,,
2021-06-24,112.23,112.5,109.14,109.88,107.77,616800,616800,-2.35,-2.09,110.9375,"June 24, 21",-0.0209,,,,,
2021-06-23,110.46,111.77,110.37,111.11,108.97,472800,472800,0.6525,0.58845,110.9275,"June 23, 21",0.0058845,,,,,
2021-06-22,110.28,111.14,109.12,110.47,108.35,601648,601648,0.1875,0.17229,110.2525,"June 22, 21",0.0017229,,,,,
2021-06-21,108.08,110.46,107.48,110.05,107.93,763600,763600,1.98,1.82,109.0175,"June 21, 21",0.0182,,,,,
2021-06-18,111.87,113.46,106.59,107.98,105.9,3586000,3586000,-3.89,-3.48,109.975,"June 18, 21",-0.0348,,,,,
2021-06-17,110.17,113.15,109.92,111.3,109.16,811200,811200,1.13,1.03,111.135,"June 17, 21",0.0103,,,,,
2021-06-16,110.73,111.58,109.68,110.64,108.51,586400,586400,-0.095,-0.08127879,110.6575,"June 16, 21",-0.0008127879,,,,,
2021-06-15,111.29,111.87,108.64,110.33,108.21,781600,781600,-0.9575,-0.86261,110.5325,"June 15, 21",-0.0086261,,,,,
2021-06-14,110.99,112.7,110.88,112.34,110.18,694572,694572,1.36,1.22,111.7275,"June 14, 21",0.0122,,,,,
2021-06-11,109.56,111.11,108.95,110.99,108.86,697252,697252,1.43,1.31,110.1525,"June 11, 21",0.0131,,,,,
2021-06-10,107.51,110.25,107.51,108.95,106.85,792060,792060,1.44,1.34,108.555,"June 10, 21",0.0134,,,,,
2021-06-09,106.26,108.48,105.92,107.29,105.23,785200,785200,1.03,0.96932,106.9875,"June 09, 21",0.0096932,,,,,
2021-06-08,106.21,107.44,104.44,106.26,104.22,530800,530800,0.0475,0.04707655,106.0875,"June 08, 21",0.0004707655,,,,,
2021-06-07,105.24,107,103.78,104.93,102.91,862536,862536,-0.31,-0.29456,105.2375,"June 07, 21",-0.0029456,,,,,
2021-06-04,102.7,106.8,102.34,106.08,104.04,1316916,1316916,3.38,3.29,104.48,"June 04, 21",0.0329,,,,,
2021-06-03,101.75,102.92,100.53,101.9,99.94,959188,959188,0.15,0.14742,101.775,"June 03, 21",0.0014742,,,,,
2021-06-02,102.09,103.31,100.13,102.53,100.56,993772,993772,0.44,0.43099,102.015,"June 02, 21",0.0043099,,,,,
2021-06-01,104.57,104.57,100.09,102.56,100.59,952800,952800,-2,-1.92,102.9475,"June 01, 21",-0.0192,,,,,
2021-05-28,102.73,105.09,102.73,103.46,101.47,1344024,1344024,0.73,0.7106,103.5025,"May 28, 21",0.007106,,,,,
2021-05-27,104.76,105.82,101.85,102.42,100.45,9237200,9237200,-2.33,-2.23,103.7125,"May 27, 21",-0.0223,,,,,
2021-05-26,105.76,106.2,102.73,104.07,102.07,1272800,1272800,-1.69,-1.6,104.69,"May 26, 21",-0.016,,,,,
2021-05-25,106,107.04,104.61,105.04,103.02,1438000,1438000,-0.9625,-0.90566,105.6725,"May 25, 21",-0.0090566,,,,,
2021-05-24,102.89,105.57,102.85,105.25,103.23,1552800,1552800,2.36,2.29,104.14,"May 24, 21",0.0229,,,,,
2021-05-21,103.53,104.45,101.9,102.34,100.37,1110536,1110536,-1.19,-1.15,103.055,"May 21, 21",-0.0115,,,,,
2021-05-20,99.95,102.81,99.39,102.22,100.25,938000,938000,2.28,2.27,101.0925,"May 20, 21",0.0227,,,,,
2021-05-19,98.39,101.01,98.39,99.39,97.48,916400,916400,1.01,1.02,99.295,"May 19, 21",0.0102,,,,,
2021-05-18,97.15,100.3,96.53,100,98.08,1476964,1476964,2.86,2.93,98.495,"May 18, 21",0.0293,,,,,
2021-05-17,100.2,100.59,96.69,96.84,94.98,937200,937200,-3.36,-3.35,98.58,"May 17, 21",-0.0335,,,,,
2021-05-14,99.59,102.14,98.9,100.34,98.41,1275872,1275872,0.75,0.75309,100.2425,"May 14, 21",0.0075309,0.08,2021-05-28,2021-05-17,0.32,2021-05-06
2021-05-13,102.96,103.25,96.77,99.17,97.18,1427628,1427628,-3.8,-3.68,100.5375,"May 13, 21",-0.0368,,,,,
2021-05-12,103.63,106.2,102.13,102.22,100.17,1120000,1120000,-1.41,-1.36,103.545,"May 12, 21",-0.0136,,,,,
2021-05-11,99.98,104.04,98.72,103.89,101.8,682800,682800,3.91,3.91,101.6575,"May 11, 21",0.0391,,,,,
2021-05-10,105.28,105.83,101.98,102.06,100.01,1036888,1036888,-3.22,-3.06,103.7875,"May 10, 21",-0.0306,,,,,
2021-05-07,102.69,107.26,102.16,105.76,103.64,865756,865756,3.08,2.99,104.4675,"May 07, 21",0.0299,,,,,
2021-05-06,104.2,104.57,99.75,102.75,100.69,885336,885336,-1.45,-1.39,102.8175,"May 06, 21",-0.0139,,,,,
2021-05-05,105.62,106.24,103.65,104.2,102.11,932860,932860,-1.42,-1.34,104.9275,"May 05, 21",-0.0134,,,,,
2021-05-04,105.33,106.04,103.51,104.56,102.46,673200,673200,-0.7775,-0.73104,104.86,"May 04, 21",-0.0073104,,,,,
2021-05-03,107.97,108.23,105.58,106.6,104.46,684800,684800,-1.37,-1.27,107.095,"May 03, 21",-0.0127,,,,,
2021-04-30,107.94,109.4,106.43,106.87,104.73,680020,680020,-1.06,-0.99129,107.66,"April 30, 21",-0.0099129,,,,,
2021-04-29,109.71,110.81,107.35,108.44,106.26,517724,517724,-1.27,-1.16,109.0775,"April 29, 21",-0.0116,,,,,
2021-04-28,110.19,110.99,109.01,109.2,107.01,478400,478400,-0.985,-0.89845,109.8475,"April 28, 21",-0.0089845,,,,,
2021-04-27,110.53,111.13,108.14,110.35,108.14,445600,445600,-0.175,-0.16285,110.0375,"April 27, 21",-0.0016285,,,,,
2021-04-26,108.63,111.21,108.22,110.14,107.93,746664,746664,1.51,1.39,109.55,"April 26, 21",0.0139,,,,,
2021-04-23,106.75,108.67,104.56,108.12,105.95,516888,516888,1.37,1.28,107.025,"April 23, 21",0.0128,,,,,
2021-04-22,105.85,107.77,104.91,105.93,103.8,719200,719200,0.08,0.07557865,106.115,"April 22, 21",0.0007557865,,,,,
2021-04-21,103.33,106.16,102.57,105.96,103.83,947236,947236,2.63,2.55,104.505,"April 21, 21",0.0255,,,,,
2021-04-20,103.83,104.81,102.47,102.98,100.91,752800,752800,-0.8475,-0.81865,103.5225,"April 20, 21",-0.0081865,,,,,
2021-04-19,103.81,104.86,102.33,103.63,101.55,543600,543600,-0.185,-0.17339,103.6575,"April 19, 21",-0.0017339,,,,,
2021-04-16,103.9,104.95,103.01,104.64,102.54,1169328,1169328,0.7425,0.71222,104.125,"April 16, 21",0.0071222,,,,,
2021-04-15,103.79,105.03,103.35,103.8,101.72,870400,870400,0.0075,0.00963484,103.9925,"April 15, 21",9.63484e-05,,,,,
2021-04-14,105.25,105.77,102.75,103.6,101.52,722192,722192,-1.66,-1.57,104.3425,"April 14, 21",-0.0157,,,,,
2021-04-13,101.14,105.08,100.68,104.86,102.76,1137336,1137336,3.72,3.68,102.94,"April 13, 21",0.0368,,,,,
2021-04-12,101.76,101.76,99.76,100.76,98.74,895644,895644,-1,-0.9827,101.01,"April 12, 21",-0.009827,,,,,
2021-04-09,101.55,102.85,100.67,102.18,100.13,730400,730400,0.63,0.62038,101.8125,"April 09, 21",0.0062038,,,,,
2021-04-08,100.38,101.99,99.14,101.29,99.26,923600,923600,0.905,0.90656,100.7,"April 08, 21",0.0090656,,,,,
2021-04-07,98.78,100.42,97.87,99.25,97.26,618800,618800,0.4725,0.4758,99.08,"April 07, 21",0.004758,,,,,
2021-04-06,99.57,101.15,99.57,99.77,97.77,926000,926000,0.1975,0.20086,100.015,"April 06, 21",0.0020086,,,,,
2021-04-05,98.15,99.23,97.47,99.2,97.21,392992,392992,1.05,1.07,98.5125,"April 05, 21",0.0107,,,,,
2021-04-01,96.26,97.64,95.52,97.13,95.18,859200,859200,0.865,0.9038,96.6375,"April 01, 21",0.009038,,,,,
2021-03-31,94.49,96.59,94.49,95.48,93.56,1379700,1379700,0.99,1.05,95.2625,"March 31, 21",0.0105,,,,,
2021-03-30,91.29,93.88,91.05,93.37,91.5,876400,876400,2.08,2.28,92.3975,"March 30, 21",0.0228,,,,,
2021-03-29,96.07,96.07,89.85,91.75,89.91,1108440,1108440,-4.32,-4.5,93.435,"March 29, 21",-0.045,,,,,
2021-03-26,94.44,97.53,93.15,97.06,95.11,832984,832984,2.62,2.77,95.545,"March 26, 21",0.0277,,,,,
2021-03-25,91.49,94.67,89.3,94.31,92.42,810428,810428,2.81,3.08,92.4425,"March 25, 21",0.0308,,,,,
2021-03-24,94.42,95.45,92.01,92.37,90.52,450544,450544,-2.06,-2.17,93.5625,"March 24, 21",-0.0217,,,,,
2021-03-23,95.73,95.73,93.29,94.12,92.23,533200,533200,-1.61,-1.68,94.7175,"March 23, 21",-0.0168,,,,,
2021-03-22,94.22,96.74,94.03,96.35,94.42,445600,445600,2.13,2.26,95.335,"March 22, 21",0.0226,,,,,
2021-03-19,94.24,98.8,92.61,93.81,91.93,1572860,1572860,-0.425,-0.45628,94.865,"March 19, 21",-0.0045628,,,,,
2021-03-18,94.8,96.97,93.19,93.5,91.62,581656,581656,-1.3,-1.37,94.615,"March 18, 21",-0.0137,,,,,
2021-03-17,96.33,98.26,94.44,95.46,93.54,641356,641356,-0.8775,-0.90315,96.1225,"March 17, 21",-0.0090315,,,,,
2021-03-16,99.62,101.2,96.23,97.09,95.14,691744,691744,-2.52,-2.54,98.535,"March 16, 21",-0.0254,,,,,
2021-03-15,96.44,100.85,96.44,99.25,97.26,838540,838540,2.81,2.91,98.245,"March 15, 21",0.0291,,,,,
2021-03-12,95.23,96.35,92.64,96.28,94.35,1318224,1318224,1.06,1.1,95.125,"March 12, 21",0.011,,,,,
2021-03-11,92.1,97.25,91.74,97,95.05,1274400,1274400,4.91,5.32,94.5225,"March 11, 21",0.0532,,,,,
2021-03-10,91.6,93.3,90.03,90.94,89.11,982800,982800,-0.6575,-0.72052,91.4675,"March 10, 21",-0.0072052,,,,,
2021-03-09,88,91.51,86.47,91.03,89.2,941608,941608,3.03,3.44,89.2525,"March 09, 21",0.0344,,,,,
2021-03-08,89.65,90.71,86.22,86.22,84.49,647492,647492,-3.43,-3.83,88.2,"March 08, 21",-0.0383,,,,,
2021-03-05,86.32,89.7,84.7,89.05,87.26,561392,561392,2.73,3.16,87.4425,"March 05, 21",0.0316,,,,,
2021-03-04,90.41,92.43,86.61,86.98,85.23,691372,691372,-3.44,-3.79,89.1075,"March 04, 21",-0.0379,,,,,
2021-03-03,93.04,93.08,90.28,90.31,88.5,650416,650416,-2.73,-2.93,91.6775,"March 03, 21",-0.0293,,,,,
2021-03-02,94.06,94.28,92.61,93.86,91.98,830116,830116,-0.2025,-0.21263,93.7025,"March 02, 21",-0.0021263,,,,,
2021-03-01,92.24,93.45,91.5,93.11,91.24,942000,942000,0.87,0.94319,92.575,"March 01, 21",0.0094319,,,,,
2021-02-26,91.84,92.11,89.74,90.42,88.61,982868,982868,-1.41,-1.55,91.0275,"February 26, 21",-0.0155,,,,,
2021-02-25,93.75,94.49,91.23,91.27,89.44,492560,492560,-2.48,-2.65,92.685,"February 25, 21",-0.0265,,,,,
2021-02-24,93.95,94.97,93.07,93.67,91.79,548816,548816,-0.275,-0.29803,93.915,"February 24, 21",-0.0029803,,,,,
2021-02-23,94.98,94.98,92.36,94.22,92.33,857288,857288,-0.76,-0.80017,94.135,"February 23, 21",-0.0080017,,,,,
2021-02-22,97,97.25,93.95,94.25,92.36,766400,766400,-2.75,-2.84,95.6125,"February 22, 21",-0.0284,,,,,
2021-02-19,99.56,100.34,97.07,97.39,95.44,828548,828548,-2.17,-2.18,98.59,"February 19, 21",-0.0218,,,,,
2021-02-18,101.76,101.76,98.83,99.27,97.28,550400,550400,-2.48,-2.45,100.405,"February 18, 21",-0.0245,,,,,
2021-02-17,101.75,102.56,101.04,101.82,99.78,898152,898152,0.065,0.06879607,101.7925,"February 17, 21",0.0006879607,,,,,
2021-02-16,100.49,103.75,100.32,102.75,100.69,1242400,1242400,2.27,2.25,101.8275,"February 16, 21",0.0225,,,,,
2021-02-12,99.06,101.38,98.66,99.72,97.72,692800,692800,0.655,0.66626,99.705,"February 12, 21",0.0066626,,,,,
2021-02-11,97.85,99.07,96.75,98.76,96.78,611200,611200,0.905,0.92999,98.1075,"February 11, 21",0.0092999,0.08,2021-02-26,2021-02-12,0.32,2021-02-02
2021-02-10,98.23,98.86,96.38,97.58,95.54,483676,483676,-0.6525,-0.66171,97.7625,"February 10, 21",-0.0066171,,,,,
2021-02-09,98.22,99,96.33,97.49,95.45,576116,576116,-0.7325,-0.74323,97.76,"February 09, 21",-0.0074323,,,,,
2021-02-08,96.25,97.85,95.55,97.64,95.6,1475200,1475200,1.39,1.44,96.8225,"February 08, 21",0.0144,,,,,
2021-02-05,96.77,97.14,94.27,95.17,93.18,804988,804988,-1.6,-1.65,95.8375,"February 05, 21",-0.0165,,,,,
2021-02-04,92.5,96.24,92.23,95.68,93.68,795200,795200,3.18,3.44,94.1625,"February 04, 21",0.0344,,,,,
2021-02-03,94.76,94.76,90.24,92.1,90.17,920092,920092,-2.66,-2.81,92.965,"February 03, 21",-0.0281,,,,,
2021-02-02,89.49,99.96,89.49,94.19,92.22,2086548,2086548,4.7,5.25,93.2825,"February 02, 21",0.0525,,,,,
2021-02-01,82.55,85.45,82.05,85.02,83.24,743200,743200,2.47,2.99,83.7675,"February 01, 21",0.0299,,,,,
2021-01-29,81.11,82.37,80.5,81.23,79.53,872048,872048,0.115,0.14795,81.3025,"January 29, 21",0.0014795,,,,,
2021-01-28,80.29,81.18,77.76,80.63,78.94,1179240,1179240,0.34,0.42346,79.965,"January 28, 21",0.0042346,,,,,
2021-01-27,84.09,84.15,79.42,79.61,77.95,777600,777600,-4.48,-5.33,81.8175,"January 27, 21",-0.0533,,,,,
2021-01-26,88.55,89.16,84.96,85.09,83.31,391644,391644,-3.47,-3.91,86.94,"January 26, 21",-0.0391,,,,,
