date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,declarationDate,adjDividend,paymentDate,recordDate,dividend
2022-08-29,268.66,274.92,267.33,272.13,254.51,171100,171100,3.47,1.29,270.76,"August 29, 22",0.0129,,,,,
2022-08-26,277.49,277.49,272.78,272.92,255.25,123943,123943,-4.57,-1.65,275.17,"August 26, 22",-0.0165,,,,,
2022-08-25,274.42,277.45,273.43,276.83,258.91,164500,164500,2.41,0.87822,275.5325,"August 25, 22",0.0087822,,,,,
2022-08-24,271.87,273.95,270.7,273.71,255.99,138018,138018,1.84,0.67679,272.5575,"August 24, 22",0.0067679,,,,,
2022-08-23,272.73,274.57,271.98,272.67,255.02,125200,125200,-0.06,-0.02199978,272.9875,"August 23, 22",-0.0002199978,,1.65,2022-09-09,2022-08-24,1.65
2022-08-22,278.4,279.49,274.33,274.66,255.34,211800,211800,-3.74,-1.34,276.72,"August 22, 22",-0.0134,,,,,
2022-08-19,282.18,283.99,280.77,281.5,261.7,240800,240800,-0.68,-0.24098,282.11,"August 19, 22",-0.0024098,,,,,
2022-08-18,279.45,282.31,279.22,282.19,262.34,142942,142942,2.74,0.9805,280.7925,"August 18, 22",0.009805,,,,,
2022-08-17,273.9,279.27,273.69,278.17,258.6,155412,155412,4.27,1.56,276.2575,"August 17, 22",0.0156,,,,,
2022-08-16,275.63,278.78,274.87,277.3,257.79,201621,201621,1.67,0.60588,276.645,"August 16, 22",0.0060588,,,,,
2022-08-15,272.95,275.92,272.95,275.14,255.79,128405,128405,2.19,0.80234,274.24,"August 15, 22",0.0080234,,,,,
2022-08-12,272.44,275.9,272.11,275.55,256.17,146336,146336,3.11,1.14,274,"August 12, 22",0.0114,,,,,
2022-08-11,266.79,271.82,266.79,271.22,252.14,218900,218900,4.43,1.66,269.155,"August 11, 22",0.0166,,,,,
2022-08-10,263.81,265.76,263.24,264.31,245.72,212137,212137,0.5,0.18953,264.28,"August 10, 22",0.0018953,,,,,
2022-08-09,259.74,262.69,259.73,260.82,242.47,201201,201201,1.08,0.4158,260.745,"August 09, 22",0.004158,,,,,
2022-08-08,257.34,259.12,256.12,257.8,239.67,157113,157113,0.46,0.17875,257.595,"August 08, 22",0.0017875,,,,,
2022-08-05,253.25,256.34,252.72,255.66,237.68,161127,161127,2.41,0.95163,254.4925,"August 05, 22",0.0095163,,,,,
2022-08-04,252.14,254.19,251.74,251.81,234.1,212046,212046,-0.33,-0.13088,252.47,"August 04, 22",-0.0013088,,,,,
2022-08-03,250.36,254.11,248.94,253.22,235.41,261000,261000,2.86,1.14,251.6575,"August 03, 22",0.0114,,,,,
2022-08-02,253.23,253.36,249.09,249.28,231.75,277900,277900,-3.95,-1.56,251.24,"August 02, 22",-0.0156,,,,,
2022-08-01,259.49,259.89,251.76,252.36,234.61,472308,472308,-7.13,-2.75,255.875,"August 01, 22",-0.0275,,,,,
2022-07-29,258.33,261.77,256.42,261.35,242.97,417800,417800,3.02,1.17,259.4675,"July 29, 22",0.0117,,,,,
2022-07-28,263.07,263.08,249.46,258.26,240.09,830744,830744,-4.81,-1.83,258.4675,"July 28, 22",-0.0183,,,,,
2022-07-27,270.85,273.82,267.99,271.12,252.05,222308,222308,0.27,0.09968617,270.945,"July 27, 22",0.0009968617,,,,,
2022-07-26,273.4,274.42,270.33,271.82,252.7,189710,189710,-1.58,-0.57791,272.4925,"July 26, 22",-0.0057791,,,,,
2022-07-25,273.04,276.26,272.23,273.81,254.55,137233,137233,0.77,0.28201,273.835,"July 25, 22",0.0028201,,,,,
2022-07-22,270.94,272.4,268.95,271.94,252.81,200600,200600,1,0.36909,271.0575,"July 22, 22",0.0036909,,,,,
2022-07-21,269.67,270.35,265.35,270.24,251.23,154600,154600,0.57,0.21137,268.9025,"July 21, 22",0.0021137,,,,,
2022-07-20,269.96,271.02,267.52,269.55,250.59,220536,220536,-0.41,-0.15187,269.5125,"July 20, 22",-0.0015187,,,,,
2022-07-19,265.37,270.57,263.32,269.98,250.99,188400,188400,4.61,1.74,267.31,"July 19, 22",0.0174,,,,,
2022-07-18,265.04,268.16,260.5,261.63,243.23,282206,282206,-3.41,-1.29,263.8325,"July 18, 22",-0.0129,,,,,
2022-07-15,266.08,266.32,262.23,263.18,244.67,230000,230000,-2.9,-1.09,264.4525,"July 15, 22",-0.0109,,,,,
2022-07-14,270.84,270.84,262.94,263.14,244.63,270107,270107,-7.7,-2.84,266.94,"July 14, 22",-0.0284,,,,,
2022-07-13,274.47,278.69,274.47,276.93,257.45,315800,315800,2.46,0.89627,276.14,"July 13, 22",0.0089627,,,,,
2022-07-12,279.33,281.14,276.1,276.85,257.38,215131,215131,-2.48,-0.88784,278.355,"July 12, 22",-0.0088784,,,,,
2022-07-11,278.64,284.23,278.64,279.86,260.17,133012,133012,1.22,0.43784,280.3425,"July 11, 22",0.0043784,,,,,
2022-07-08,285.78,285.78,280.54,280.72,260.97,230520,230520,-5.06,-1.77,283.205,"July 08, 22",-0.0177,,,,,
2022-07-07,282.94,288,282.94,285.67,265.58,437336,437336,2.73,0.96487,284.8875,"July 07, 22",0.0096487,,,,,
2022-07-06,277.81,283.74,274.18,281.5,261.7,184600,184600,3.69,1.33,279.3075,"July 06, 22",0.0133,,,,,
2022-07-05,279.65,279.76,272.06,277.42,257.91,165300,165300,-2.23,-0.79743,277.2225,"July 05, 22",-0.0079743,,,,,
2022-07-01,278.96,285.06,278.66,283.78,263.82,140723,140723,4.82,1.73,281.615,"July 01, 22",0.0173,,,,,
2022-06-30,276.39,282.88,274.95,280.28,260.57,243500,243500,3.89,1.41,278.625,"June 30, 22",0.0141,,,,,
2022-06-29,282.02,282.02,278.1,278.54,258.95,165829,165829,-3.48,-1.23,280.17,"June 29, 22",-0.0123,,,,,
2022-06-28,285,288.33,280.29,280.43,260.7,179100,179100,-4.57,-1.6,283.5125,"June 28, 22",-0.016,,,,,
2022-06-27,283.34,284.01,281.43,283.03,263.12,185240,185240,-0.31,-0.10941,282.9525,"June 27, 22",-0.0010941,,,,,
2022-06-24,273.94,283.66,273.94,283.19,263.27,323800,323800,9.25,3.38,278.6825,"June 24, 22",0.0338,,,,,
2022-06-23,271.99,275.08,268.73,272.23,253.08,267923,267923,0.24,0.08823854,272.0075,"June 23, 22",0.0008823854,,,,,
2022-06-22,267.45,273.13,267.45,271.58,252.48,149300,149300,4.13,1.54,269.9025,"June 22, 22",0.0154,,,,,
2022-06-21,273.68,273.93,270.16,270.89,251.84,222715,222715,-2.79,-1.02,272.165,"June 21, 22",-0.0102,,,,,
2022-06-17,266.97,270.66,264.87,269.12,250.19,597748,597748,2.15,0.80533,267.905,"June 17, 22",0.0080533,,,,,
2022-06-16,270.45,271.95,263.61,265,246.36,282548,282548,-5.45,-2.02,267.7525,"June 16, 22",-0.0202,,,,,
2022-06-15,276.83,279.42,271.69,275.26,255.9,307034,307034,-1.57,-0.56714,275.8,"June 15, 22",-0.0056714,,,,,
2022-06-14,271.04,275.59,270.85,272.67,253.49,221000,221000,1.63,0.60139,272.5375,"June 14, 22",0.0060139,,,,,
2022-06-13,273.15,275.91,268.05,269.68,250.71,316614,316614,-3.47,-1.27,271.6975,"June 13, 22",-0.0127,,,,,
2022-06-10,273.18,281.77,270.36,278.1,258.54,444531,444531,4.92,1.8,275.8525,"June 10, 22",0.018,,,,,
2022-06-09,282.13,283.06,277.87,277.93,258.38,130431,130431,-4.2,-1.49,280.2475,"June 09, 22",-0.0149,,,,,
2022-06-08,286.6,287,281.41,281.79,261.97,148200,148200,-4.81,-1.68,284.2,"June 08, 22",-0.0168,,,,,
2022-06-07,284.21,288.36,283.69,288.21,267.94,121300,121300,4,1.41,286.1175,"June 07, 22",0.0141,,,,,
2022-06-06,282.92,287.47,280.27,285.39,265.32,173118,173118,2.47,0.87304,284.0125,"June 06, 22",0.0087304,,,,,
2022-06-03,279.98,280.93,278.08,280.29,260.57,166333,166333,0.31,0.11072,279.82,"June 03, 22",0.0011072,,,,,
2022-06-02,279.39,281.87,274.75,281.63,261.82,124845,124845,2.24,0.80175,279.41,"June 02, 22",0.0080175,,,,,
2022-06-01,282.19,284.06,275.4,278.52,258.93,157400,157400,-3.67,-1.3,280.0425,"June 01, 22",-0.013,,,,,
2022-05-31,282.67,284.71,280.15,282.5,262.63,258100,258100,-0.17,-0.0601408,282.5075,"May 31, 22",-0.000601408,,,,,
2022-05-27,279.5,284.91,279.16,284.79,264.76,144500,144500,5.29,1.89,282.09,"May 27, 22",0.0189,,,,,
2022-05-26,277.28,280.5,274.52,279.21,259.57,213200,213200,1.93,0.69605,277.8775,"May 26, 22",0.0069605,,,,,
2022-05-25,272.74,275.8,270.95,274.42,255.12,266900,266900,1.68,0.61597,273.4775,"May 25, 22",0.0061597,,,,,
2022-05-24,272.53,275.4,266.89,273.94,254.67,233054,233054,1.41,0.51737,272.19,"May 24, 22",0.0051737,,1.65,2022-06-17,2022-05-25,1.65
2022-05-23,274.93,276.75,272.38,274.42,253.58,271700,271700,-0.51,-0.1855,274.62,"May 23, 22",-0.001855,,,,,
2022-05-20,277.48,277.99,266.51,270.57,250.02,246911,246911,-6.91,-2.49,273.1375,"May 20, 22",-0.0249,,,,,
2022-05-19,277.66,280.08,271.38,276.34,255.35,255614,255614,-1.32,-0.4754,276.365,"May 19, 22",-0.004754,,,,,
2022-05-18,287.48,287.53,279.75,280.39,259.1,237900,237900,-7.09,-2.47,283.7875,"May 18, 22",-0.0247,,,,,
2022-05-17,285.48,289.75,284.71,289.53,267.54,145203,145203,4.05,1.42,287.3675,"May 17, 22",0.0142,,,,,
2022-05-16,279.13,284.08,278.84,282.38,260.94,140318,140318,3.25,1.16,281.1075,"May 16, 22",0.0116,,,,,
2022-05-13,275.49,280.28,275.49,280.02,258.76,278400,278400,4.53,1.64,277.82,"May 13, 22",0.0164,,,,,
2022-05-12,278.2,278.2,273.39,273.99,253.18,438200,438200,-4.21,-1.51,275.945,"May 12, 22",-0.0151,,,,,
2022-05-11,280.01,284.06,277.87,278.56,257.41,199900,199900,-1.45,-0.51784,280.125,"May 11, 22",-0.0051784,,,,,
2022-05-10,282.49,285.27,276.69,279.29,258.08,246100,246100,-3.2,-1.13,280.935,"May 10, 22",-0.0113,,,,,
2022-05-09,284.93,286.84,279.77,280.56,259.25,266600,266600,-4.37,-1.53,283.025,"May 09, 22",-0.0153,,,,,
2022-05-06,284.89,288.9,283.41,287.32,265.5,270300,270300,2.43,0.85296,286.13,"May 06, 22",0.0085296,,,,,
2022-05-05,283.73,286.83,280.6,284.14,262.56,208839,208839,0.41,0.1445,283.825,"May 05, 22",0.001445,,,,,
2022-05-04,280.49,287.15,277.96,286.2,264.47,248140,248140,5.71,2.04,282.95,"May 04, 22",0.0204,,,,,
2022-05-03,279.09,282.91,277.83,279.53,258.3,172000,172000,0.44,0.15766,279.84,"May 03, 22",0.0015766,,,,,
2022-05-02,277.49,279.67,272.48,277.43,256.36,269647,269647,-0.06,-0.0216224,276.7675,"May 02, 22",-0.000216224,,,,,
2022-04-29,280.77,282.9,274.01,274.71,253.85,279106,279106,-6.06,-2.16,278.0975,"April 29, 22",-0.0216,,,,,
2022-04-28,290.96,290.96,274.56,282.66,261.19,417136,417136,-8.3,-2.85,284.785,"April 28, 22",-0.0285,,,,,
2022-04-27,278.51,287.1,278.5,284.8,263.17,403923,403923,6.29,2.26,282.2275,"April 27, 22",0.0226,,,,,
2022-04-26,281.78,284.32,278.5,278.51,257.36,222400,222400,-3.27,-1.16,280.7775,"April 26, 22",-0.0116,,,,,
2022-04-25,284.99,285.45,274.65,284.24,262.65,272700,272700,-0.75,-0.26317,282.3325,"April 25, 22",-0.0026317,,,,,
2022-04-22,292.47,292.69,286.1,286.18,264.45,190140,190140,-6.29,-2.15,289.36,"April 22, 22",-0.0215,,,,,
2022-04-21,299.76,302,292.71,293.06,270.81,183500,183500,-6.7,-2.24,296.8825,"April 21, 22",-0.0224,,,,,
2022-04-20,292.9,298.12,291.91,297.43,274.84,225726,225726,4.53,1.55,295.09,"April 20, 22",0.0155,,,,,
2022-04-19,291.47,291.47,287.29,291.13,269.02,215812,215812,-0.34,-0.11665,290.34,"April 19, 22",-0.0011665,,,,,
2022-04-18,289.34,291.88,287.8,290.07,268.04,116000,116000,0.73,0.2523,289.7725,"April 18, 22",0.002523,,,,,
2022-04-14,291.78,293.97,290.13,290.57,268.5,190100,190100,-1.21,-0.4147,291.6125,"April 14, 22",-0.004147,,,,,
2022-04-13,288.53,292.1,287.55,291.77,269.61,137200,137200,3.24,1.12,289.9875,"April 13, 22",0.0112,,,,,
2022-04-12,297.24,299.68,288.64,289.92,267.9,302918,302918,-7.32,-2.46,293.87,"April 12, 22",-0.0246,,,,,
2022-04-11,299.57,302.96,296.49,296.96,274.41,227237,227237,-2.61,-0.87125,298.995,"April 11, 22",-0.0087125,,,,,
2022-04-08,297.3,300.37,295.31,297.82,275.2,168524,168524,0.52,0.17491,297.7,"April 08, 22",0.0017491,,,,,
2022-04-07,296.93,298.4,292.75,296.54,274.02,171802,171802,-0.39,-0.13134,296.155,"April 07, 22",-0.0013134,,,,,
2022-04-06,297.31,302.02,296.79,297.54,274.94,206740,206740,0.23,0.07736033,298.415,"April 06, 22",0.0007736033,,,,,
2022-04-05,297.29,300.79,295.22,298.88,276.18,302500,302500,1.59,0.53483,298.045,"April 05, 22",0.0053483,,,,,
2022-04-04,306.43,306.43,295.64,297.29,274.71,267500,267500,-9.14,-2.98,301.4475,"April 04, 22",-0.0298,,,,,
2022-04-01,303.25,307.71,303.22,307.1,283.78,258429,258429,3.85,1.27,305.32,"April 01, 22",0.0127,,,,,
2022-03-31,305.11,308.2,301.38,301.38,278.49,290816,290816,-3.73,-1.22,304.0175,"March 31, 22",-0.0122,,,,,
2022-03-30,303.89,306.82,302.31,304.72,281.58,214600,214600,0.83,0.27313,304.435,"March 30, 22",0.0027313,,,,,
2022-03-29,300.2,303.05,298.59,302.58,279.6,197300,197300,2.38,0.7928,301.105,"March 29, 22",0.007928,,,,,
2022-03-28,298.9,298.9,295.19,297.77,275.16,128741,128741,-1.13,-0.37805,297.69,"March 28, 22",-0.0037805,,,,,
2022-03-25,294.67,299.42,294.63,299.01,276.3,157400,157400,4.34,1.47,296.9325,"March 25, 22",0.0147,,,,,
2022-03-24,293.01,296.43,292.23,295,272.6,200605,200605,1.99,0.67916,294.1675,"March 24, 22",0.0067916,,,,,
2022-03-23,292,295.11,291.02,291.84,269.68,267700,267700,-0.16,-0.05479452,292.4925,"March 23, 22",-0.0005479452,,,,,
2022-03-22,288.02,295.15,287.03,292.29,270.09,224337,224337,4.27,1.48,290.6225,"March 22, 22",0.0148,,,,,
2022-03-21,291.2,294.6,284.42,286.9,265.11,392848,392848,-4.3,-1.48,289.28,"March 21, 22",-0.0148,,,,,
2022-03-18,283.03,286.89,279.72,286.66,264.89,479500,479500,3.63,1.28,284.075,"March 18, 22",0.0128,,,,,
2022-03-17,280.74,285.19,279,285.18,263.52,212900,212900,4.44,1.58,282.5275,"March 17, 22",0.0158,,,,,
2022-03-16,282.41,284.99,277.99,283.4,261.88,285540,285540,0.99,0.35055,282.1975,"March 16, 22",0.0035055,,,,,
2022-03-15,273.16,279.15,271.61,278.76,257.59,291000,291000,5.6,2.05,275.67,"March 15, 22",0.0205,,1.55,2022-03-30,2022-03-16,1.55
2022-03-14,276.85,277.65,271.27,272.01,249.92,331115,331115,-4.84,-1.75,274.445,"March 14, 22",-0.0175,,,,,
2022-03-11,275.9,277.55,271.19,271.41,249.37,282208,282208,-4.49,-1.63,274.0125,"March 11, 22",-0.0163,,,,,
2022-03-10,271.61,274.61,270.49,273.79,251.56,269200,269200,2.18,0.80262,272.625,"March 10, 22",0.0080262,,,,,
2022-03-09,275,278.15,273.2,275.48,253.11,343800,343800,0.48,0.17455,275.4575,"March 09, 22",0.0017455,,,,,
2022-03-08,270.18,273.4,263.07,267.36,245.65,265800,265800,-2.82,-1.04,268.5025,"March 08, 22",-0.0104,,,,,
2022-03-07,278.75,279.61,267.19,267.35,245.64,393500,393500,-11.4,-4.09,273.225,"March 07, 22",-0.0409,,,,,
2022-03-04,282.86,283.93,279.49,282.41,259.48,372328,372328,-0.45,-0.15909,282.1725,"March 04, 22",-0.0015909,,,,,
2022-03-03,291.98,293.68,288,289.11,265.63,260337,260337,-2.87,-0.98294,290.6925,"March 03, 22",-0.0098294,,,,,
2022-03-02,285.87,295.17,285.56,292.67,268.9,264000,264000,6.8,2.38,289.8175,"March 02, 22",0.0238,,,,,
2022-03-01,295.3,297.37,281.89,284.09,261.02,371219,371219,-11.21,-3.8,289.6625,"March 01, 22",-0.038,,,,,
2022-02-28,294.28,299.02,293.93,298.22,274,315804,315804,3.94,1.34,296.3625,"February 28, 22",0.0134,,,,,
2022-02-25,292.9,302.96,292.9,302.32,277.77,281333,281333,9.42,3.22,297.77,"February 25, 22",0.0322,,,,,
2022-02-24,293.65,293.65,282.24,291.5,267.83,508804,508804,-2.15,-0.73216,290.26,"February 24, 22",-0.0073216,,,,,
2022-02-23,302.65,304,299.08,300.08,275.71,309400,309400,-2.57,-0.84917,301.4525,"February 23, 22",-0.0084917,,,,,
2022-02-22,305.53,306.53,297.81,300.44,276.04,306100,306100,-5.09,-1.67,302.5775,"February 22, 22",-0.0167,,,,,
2022-02-18,301.87,307.76,301.87,304.42,279.7,265502,265502,2.55,0.84473,303.98,"February 18, 22",0.0084473,,,,,
2022-02-17,301.9,303.09,294.64,302.76,278.17,352600,352600,0.86,0.28486,300.5975,"February 17, 22",0.0028486,,,,,
2022-02-16,299.94,306.42,299.29,303.08,278.47,634800,634800,3.14,1.05,302.1825,"February 16, 22",0.0105,,,,,
2022-02-15,294.71,301.19,293.36,300.63,276.22,259926,259926,5.92,2.01,297.4725,"February 15, 22",0.0201,,,,,
2022-02-14,295.79,296.06,289.5,293.12,269.32,314100,314100,-2.67,-0.90267,293.6175,"February 14, 22",-0.0090267,,,,,
2022-02-11,292.24,296.86,290.15,294.93,270.98,347121,347121,2.69,0.92048,293.545,"February 11, 22",0.0092048,,,,,
2022-02-10,288.15,296.59,288.15,291.44,267.77,522800,522800,3.29,1.14,291.0825,"February 10, 22",0.0114,,,,,
2022-02-09,291.22,293.98,288.17,289.12,265.64,344812,344812,-2.1,-0.7211,290.6225,"February 09, 22",-0.007211,,,,,
2022-02-08,288.64,291.74,285.92,290.37,266.79,278300,278300,1.73,0.59936,289.1675,"February 08, 22",0.0059936,,,,,
2022-02-07,286.88,288.56,284.45,286.76,263.47,194932,194932,-0.12,-0.04182934,286.6625,"February 07, 22",-0.0004182934,,,,,
2022-02-04,284.84,288.26,280.85,285.99,262.76,291348,291348,1.15,0.40374,284.985,"February 04, 22",0.0040374,,,,,
2022-02-03,291.08,292.27,285.06,285.24,262.08,221800,221800,-5.84,-2.01,288.4125,"February 03, 22",-0.0201,,,,,
2022-02-02,283.14,290.63,283.14,290.21,266.64,217000,217000,7.07,2.5,286.78,"February 02, 22",0.025,,,,,
2022-02-01,281.51,284.92,278.87,284.53,261.42,253500,253500,3.02,1.07,282.4575,"February 01, 22",0.0107,,,,,
2022-01-31,277.5,283.76,275.3,283.4,260.39,377000,377000,5.9,2.13,279.99,"January 31, 22",0.0213,,,,,
2022-01-28,278.61,280.94,274.27,280.75,257.95,297805,297805,2.14,0.7681,278.6425,"January 28, 22",0.007681,,,,,
2022-01-27,284.02,289.93,276.67,277.94,255.37,372900,372900,-6.08,-2.14,282.14,"January 27, 22",-0.0214,,,,,
2022-01-26,286.06,290.32,278.9,281.76,258.88,277001,277001,-4.3,-1.5,284.26,"January 26, 22",-0.015,,,,,
2022-01-25,281.6,287.26,274.77,285.29,262.12,221000,221000,3.69,1.31,282.23,"January 25, 22",0.0131,,,,,
2022-01-24,282.13,285.4,273.5,284.11,261.04,319705,319705,1.98,0.7018,281.285,"January 24, 22",0.007018,,,,,
2022-01-21,287.24,288.05,283.17,284.03,260.96,217715,217715,-3.21,-1.12,285.6225,"January 21, 22",-0.0112,,,,,
2022-01-20,287.89,294.75,286.69,287.1,263.78,276200,276200,-0.79,-0.27441,289.1075,"January 20, 22",-0.0027441,,,,,
2022-01-19,292.17,293.74,286.92,287.34,264.01,192825,192825,-4.83,-1.65,290.0425,"January 19, 22",-0.0165,,,,,
2022-01-18,289,293.65,288.96,290.9,267.28,310630,310630,1.9,0.65744,290.6275,"January 18, 22",0.0065744,,,,,
2022-01-14,283.28,290.47,282,290.3,266.72,211900,211900,7.02,2.48,286.5125,"January 14, 22",0.0248,,,,,
2022-01-13,284.38,288.08,282.72,284.6,261.49,132500,132500,0.22,0.07736128,284.945,"January 13, 22",0.0007736128,,,,,
2022-01-12,285.98,287.57,281.06,283.02,260.04,140020,140020,-2.96,-1.04,284.4075,"January 12, 22",-0.0104,,,,,
2022-01-11,282,285.82,277.72,285.64,262.44,207200,207200,3.64,1.29,282.795,"January 11, 22",0.0129,,,,,
2022-01-10,281.46,281.96,278.19,280.2,257.44,240300,240300,-1.26,-0.44767,280.4525,"January 10, 22",-0.0044767,,,,,
2022-01-07,275.56,280.16,274.33,279.17,256.5,161800,161800,3.61,1.31,277.305,"January 07, 22",0.0131,,,,,
2022-01-06,274.99,277.65,272.27,274.31,252.03,213944,213944,-0.68,-0.24728,274.805,"January 06, 22",-0.0024728,,,,,
2022-01-05,274.66,275.63,269.25,269.25,247.38,222400,222400,-5.41,-1.97,272.1975,"January 05, 22",-0.0197,,,,,
2022-01-04,276.03,277.66,272.71,272.87,250.71,200400,200400,-3.16,-1.14,274.8175,"January 04, 22",-0.0114,,,,,
2022-01-03,274.65,276.4,270.52,272.79,250.64,188235,188235,-1.86,-0.67723,273.59,"January 03, 22",-0.0067723,,,,,
2021-12-31,273.72,275.91,273.17,273.92,251.67,151400,151400,0.2,0.07306737,274.18,"December 31, 21",0.0007306737,,,,,
2021-12-30,276.84,279.1,274.08,274.21,251.94,82603,82603,-2.63,-0.95001,276.0575,"December 30, 21",-0.0095001,,,,,
2021-12-29,274.22,277.28,274.12,276.2,253.77,130100,130100,1.98,0.72205,275.455,"December 29, 21",0.0072205,,,,,
2021-12-28,271.54,274.89,271.54,274.23,251.96,129700,129700,2.69,0.99065,273.05,"December 28, 21",0.0099065,,,,,
2021-12-27,268.32,271.73,266.18,271.22,249.19,110600,110600,2.9,1.08,269.3625,"December 27, 21",0.0108,,,,,
2021-12-23,265.2,267.53,264.14,267.02,245.34,124200,124200,1.82,0.68627,265.9725,"December 23, 21",0.0068627,,,,,
2021-12-22,263.92,266.06,262.07,263.07,241.71,311649,311649,-0.85,-0.32207,263.78,"December 22, 21",-0.0032207,,,,,
2021-12-21,263.5,269.2,263.46,264.84,243.33,223700,223700,1.34,0.50854,265.25,"December 21, 21",0.0050854,,,,,
2021-12-20,264.06,264.74,259.6,261.67,240.42,318830,318830,-2.39,-0.9051,262.5175,"December 20, 21",-0.009051,,,,,
2021-12-17,273.73,274.89,266.65,266.93,245.25,608408,608408,-6.8,-2.48,270.55,"December 17, 21",-0.0248,,,,,
2021-12-16,272.57,274.25,268.82,270.56,248.59,244400,244400,-2.01,-0.73743,271.55,"December 16, 21",-0.0073743,,,,,
2021-12-15,271.1,274.33,268.46,269.88,247.96,170504,170504,-1.22,-0.45002,270.9425,"December 15, 21",-0.0045002,,,,,
2021-12-14,268.02,272.02,265.48,269.71,247.81,151249,151249,1.69,0.63055,268.8075,"December 14, 21",0.0063055,,,,,
2021-12-13,269.06,270.6,265.5,267.48,245.76,167600,167600,-1.58,-0.58723,268.16,"December 13, 21",-0.0058723,,,,,
2021-12-10,272.4,273.33,269.43,269.97,248.05,152700,152700,-2.43,-0.89207,271.2825,"December 10, 21",-0.0089207,,,,,
2021-12-09,272.25,274.46,270.63,271.19,249.17,217400,217400,-1.06,-0.38935,272.1325,"December 09, 21",-0.0038935,,,,,
2021-12-08,271.15,275.13,269.44,273.83,251.59,293216,293216,2.68,0.98838,272.3875,"December 08, 21",0.0098838,,,,,
2021-12-07,267.54,273.17,267.52,270.89,248.89,239400,239400,3.35,1.25,269.78,"December 07, 21",0.0125,,,,,
2021-12-06,266.27,269.05,264.87,266.97,245.29,176700,176700,0.7,0.26289,266.79,"December 06, 21",0.0026289,,,,,
2021-12-03,263.6,264.62,258.94,262.47,241.15,312946,312946,-1.13,-0.42868,262.4075,"December 03, 21",-0.0042868,,,,,
2021-12-02,258.72,266.08,257.92,263.83,242.4,302835,302835,5.11,1.98,261.6375,"December 02, 21",0.0198,,,,,
2021-12-01,260.33,264.13,256.73,256.9,236.04,374630,374630,-3.43,-1.32,259.5225,"December 01, 21",-0.0132,,,,,
2021-11-30,259.52,260.05,256,256.38,235.56,524900,524900,-3.14,-1.21,257.9875,"November 30, 21",-0.0121,,1.55,2021-12-22,2021-12-01,1.55
2021-11-29,272.22,272.22,264.22,264.37,241.48,267214,267214,-7.85,-2.88,268.2575,"November 29, 21",-0.0288,,,,,
2021-11-26,267.82,271.37,264.33,268.4,245.16,139800,139800,0.58,0.21656,267.98,"November 26, 21",0.0021656,,,,,
2021-11-24,279.23,279.93,276.34,277.9,253.84,134700,134700,-1.33,-0.47631,278.35,"November 24, 21",-0.0047631,,,,,
2021-11-23,275.63,279.98,275.27,279.49,255.29,191804,191804,3.86,1.4,277.5925,"November 23, 21",0.014,,,,,
2021-11-22,267.71,277.6,266.89,273.87,250.16,200023,200023,6.16,2.3,271.5175,"November 22, 21",0.023,,,,,
2021-11-19,274.15,274.15,266.84,267.11,243.98,333931,333931,-7.04,-2.57,270.5625,"November 19, 21",-0.0257,,,,,
2021-11-18,277.42,279.7,272.03,274.4,250.64,161314,161314,-3.02,-1.09,275.8875,"November 18, 21",-0.0109,,,,,
2021-11-17,277.57,278.62,274.01,278.13,254.05,216865,216865,0.56,0.20175,277.0825,"November 17, 21",0.0020175,,,,,
2021-11-16,276.21,280.34,274.87,278.54,254.42,199700,199700,2.33,0.84356,277.49,"November 16, 21",0.0084356,,,,,
2021-11-15,274.79,276.29,273.62,275.5,251.65,100200,100200,0.71,0.25838,275.05,"November 15, 21",0.0025838,,,,,
2021-11-12,273.28,275.25,271.02,274.15,250.41,195747,195747,0.87,0.31835,273.425,"November 12, 21",0.0031835,,,,,
2021-11-11,269.89,272.9,267.77,272.82,249.2,282700,282700,2.93,1.09,270.845,"November 11, 21",0.0109,,,,,
2021-11-10,273.26,273.71,269.86,270.32,246.92,124400,124400,-2.94,-1.08,271.7875,"November 10, 21",-0.0108,,,,,
2021-11-09,272.2,273.12,271.13,272.44,248.85,110831,110831,0.24,0.08817046,272.2225,"November 09, 21",0.0008817046,,,,,
2021-11-08,275.69,275.69,272.46,273.69,249.99,127232,127232,-2,-0.72545,274.3825,"November 08, 21",-0.0072545,,,,,
2021-11-05,271.83,274.14,270.75,273.55,249.87,159720,159720,1.72,0.63275,272.5675,"November 05, 21",0.0063275,,,,,
2021-11-04,273.16,273.16,266.43,268.81,245.54,186224,186224,-4.35,-1.59,270.39,"November 04, 21",-0.0159,,,,,
2021-11-03,272.06,274.4,270.92,273.97,250.25,173508,173508,1.91,0.70205,272.8375,"November 03, 21",0.0070205,,,,,
2021-11-02,266.7,279.15,266.7,273.81,250.1,399633,399633,7.11,2.67,271.59,"November 02, 21",0.0267,,,,,
2021-11-01,263.91,267.55,262.84,265.42,242.44,302400,302400,1.51,0.57216,264.93,"November 01, 21",0.0057216,,,,,
2021-10-29,266.45,267.16,261.33,261.5,238.86,406529,406529,-4.95,-1.86,264.11,"October 29, 21",-0.0186,,,,,
2021-10-28,275,276.29,263.21,267.4,244.25,531600,531600,-7.6,-2.76,270.475,"October 28, 21",-0.0276,,,,,
