date,label,adjDividend,dividend,recordDate,paymentDate,declarationDate,unadjustedVolume,changeOverTime,open,high,close,vwap,adjClose,low,change,volume,changePercent
2021-12-02,"December 02, 21",,,,,,3239534,0.0046206,127.69,129.83,128.28,127.8625,126.83,125.65,0.59,3239534,0.46206
2021-12-01,"December 01, 21",,,,,,6040236,-0.0437,133.31,134.95,127.48,130.595,126.04,126.64,-5.83,6040236,-4.37
2021-11-30,"November 30, 21",,,,,,3124629,-0.0229,133.03,134,129.99,131.54,128.52,129.14,-3.04,3124629,-2.29
2021-11-29,"November 29, 21",,,,,,2684278,-0.0122,135.74,135.84,134.08,134.65,132.56,132.94,-1.66,2684278,-1.22
2021-11-26,"November 26, 21",,,,,,2490600,-0.008824,134.86,134.98,133.67,133.575,132.16,130.79,-1.19,2490600,-0.8824
2021-11-24,"November 24, 21",,,,,,2025891,0.0259,133.94,137.53,137.41,135.4525,135.85,132.93,3.47,2025891,2.59
2021-11-23,"November 23, 21",,,,,,3193150,-0.0181,137.56,138.57,135.07,136.24,133.54,133.76,-2.49,3193150,-1.81
2021-11-22,"November 22, 21",,,,,,4620623,-0.0351,141.99,143.65,137.01,139.33,135.46,134.67,-4.98,4620623,-3.51
2021-11-19,"November 19, 21",,,,,,3256460,-0.0068348,141.92,142.39,140.95,141.1975,139.35,139.53,-0.97,3256460,-0.68348
2021-11-18,"November 18, 21",,,,,,2782867,-0.0346,147.49,147.53,142.39,144.745,140.78,141.57,-5.1,2782867,-3.46
2021-11-17,"November 17, 21",,,,,,1843228,0.0055177,146.8,148.53,147.61,147.0325,145.94,145.19,0.81,1843228,0.55177
2021-11-16,"November 16, 21",,,,,,1402000,-0.006432,147.7,148,146.75,146.67,145.09,144.23,-0.95,1402000,-0.6432
2021-11-15,"November 15, 21",,,,,,1588729,0.008288,147.2,149.83,148.42,147.9975,146.74,146.54,1.22,1588729,0.8288
2021-11-12,"November 12, 21",,,,,,3650500,-0.0213,150.15,151.95,146.95,148.8175,145.29,146.22,-3.2,3650500,-2.13
2021-11-11,"November 11, 21",,,,,,2116200,-0.0319,154.68,155.48,149.75,152.3725,148.05,149.58,-4.93,2116200,-3.19
2021-11-10,"November 10, 21",,,,,,2040303,-0.0005190424,154.13,157.66,154.05,154.8,152.31,153.36,-0.08,2040303,-0.05190424
2021-11-09,"November 09, 21",,,,,,2134300,-0.0072103,156.72,156.86,155.59,155.2325,153.83,151.76,-1.13,2134300,-0.72103
2021-11-08,"November 08, 21",,,,,,2920600,-0.0285,160.48,160.9,155.91,158.18,154.15,155.43,-4.57,2920600,-2.85
2021-11-05,"November 05, 21",,,,,,2527900,0.0173,158,164.56,160.73,160.3225,158.91,158,2.73,2527900,1.73
2021-11-04,"November 04, 21",,,,,,2433804,0.0324,152.05,159.19,156.98,154.67,155.2,150.46,4.93,2433804,3.24
2021-11-03,"November 03, 21",,,,,,3933847,0.0296,148.55,156.07,152.94,150.8275,151.21,145.75,4.39,3933847,2.96
2021-11-02,"November 02, 21",,,,,,3624500,-0.0282,152.86,153.29,148.55,150.2025,146.87,146.11,-4.31,3624500,-2.82
2021-11-01,"November 01, 21",,,,,,2039300,0.0218,150.8,154.21,154.09,152.475,152.35,150.8,3.29,2039300,2.18
2021-10-29,"October 29, 21",,,,,,3398410,-0.0326,155.86,155.91,150.78,153.025,149.07,149.55,-5.08,3398410,-3.26
2021-10-28,"October 28, 21",,,,,,2693528,-0.0193,159.13,159.72,156.06,157.4675,154.29,154.96,-3.06,2693528,-1.93
2021-10-27,"October 27, 21",,,,,,2016867,-0.027,162.86,164.04,158.46,160.925,156.67,158.34,-4.4,2016867,-2.7
2021-10-26,"October 26, 21",,,,,,2519312,-0.028,167.9,168.16,163.2,165.4525,161.35,162.55,-4.7,2519312,-2.8
2021-10-25,"October 25, 21",,,,,,2997217,-0.0023802,168.05,169.76,167.65,168,165.75,166.54,-0.395,2997217,-0.23802
2021-10-22,"October 22, 21",,,,,,3667771,-0.018,172.43,174.5,169.32,171.185,167.4,168.49,-3.11,3667771,-1.8
2021-10-21,"October 21, 21",,,,,,8057617,0.1042,158.97,182,175.53,168.6525,173.54,158.11,16.56,8057617,10.42
2021-10-20,"October 20, 21",,,,,,1588037,-0.0146,161.52,161.59,159.16,160.1575,157.36,158.36,-2.36,1588037,-1.46
2021-10-19,"October 19, 21",,,,,,1966134,0.0106,159,162.72,160.69,160.1275,158.87,158.1,1.69,1966134,1.06
2021-10-18,"October 18, 21",,,,,,2153600,-0.0049679,159.02,159.43,158.23,158.1125,156.44,155.77,-0.79,2153600,-0.49679
2021-10-15,"October 15, 21",,,,,,1921500,0.0128,157.99,160.08,160.02,158.5625,158.21,156.16,2.03,1921500,1.28
2021-10-14,"October 14, 21",,,,,,3385425,-0.0261,161.21,161.58,157.01,159.125,155.23,156.7,-4.2,3385425,-2.61
2021-10-13,"October 13, 21",,,,,,2311116,-0.0071826,160.11,160.33,158.96,159.13,157.16,157.12,-1.15,2311116,-0.71826
2021-10-12,"October 12, 21",,,,,,1214100,0.0182,155.96,159.4,158.8,157.53,157,155.96,2.84,1214100,1.82
2021-10-11,"October 11, 21",,,,,,1179902,-0.0051138,156.44,158.53,155.64,156.5175,153.88,155.46,-0.8,1179902,-0.51138
2021-10-08,"October 08, 21",,,,,,1759318,-0.0164,160.17,160.65,157.54,158.93,155.76,157.36,-2.63,1759318,-1.64
2021-10-07,"October 07, 21",,,,,,2661171,0.0083223,158.61,161.38,159.93,159.605,158.12,158.5,1.32,2661171,0.83223
2021-10-06,"October 06, 21",,,,,,1856157,0.0343,152.1,157.48,157.31,154.6675,155.53,151.78,5.21,1856157,3.43
2021-10-05,"October 05, 21",,,,,,1892744,0.0060559,153.57,155.13,154.5,153.9225,152.75,152.49,0.93,1892744,0.60559
2021-10-04,"October 04, 21",,,,,,2997763,-0.0331,157.87,157.87,152.65,154.625,150.92,150.11,-5.22,2997763,-3.31
2021-10-01,"October 01, 21",,,,,,2606300,0.0087758,157.25,160.62,158.63,157.8425,156.83,154.87,1.38,2606300,0.87758
2021-09-30,"September 30, 21",,,,,,4418600,0.0265,152.94,158.72,156.99,155.3975,155.21,152.94,4.05,4418600,2.65
2021-09-29,"September 29, 21",,,,,,4269353,-0.0369,158.22,161.46,152.38,155.9625,150.66,151.79,-5.84,4269353,-3.69
2021-09-28,"September 28, 21",,,,,,4371735,-0.0396,162.94,165.14,156.49,160.155,154.72,156.05,-6.45,4371735,-3.96
2021-09-27,"September 27, 21",,,,,,3830018,0.0319,159.55,165.61,164.64,162.195,162.78,158.98,5.09,3830018,3.19
2021-09-24,"September 24, 21",,,,,,4332313,0.0418,154.46,161.36,160.91,157.4625,159.09,153.12,6.45,4332313,4.18
2021-09-23,"September 23, 21",,,,,,2514251,0.0016827,154.51,155.42,154.77,154.265,153.02,152.36,0.26,2514251,0.16827
2021-09-22,"September 22, 21",,,,,,2675803,0.0142,151.5,154.4,153.65,152.46,151.91,150.29,2.15,2675803,1.42
2021-09-21,"September 21, 21",,,,,,3241200,-0.0005263158,152,153.02,151.92,151.275,150.2,148.16,-0.08,3241200,-0.05263158
2021-09-20,"September 20, 21",,,,,,4257923,-0.0289,155.96,157,151.46,153.2725,149.75,148.67,-4.5,4257923,-2.89
2021-09-17,"September 17, 21",,,,,,54374800,-0.0215,160.59,160.59,157.14,158.2575,155.36,154.71,-3.45,54374800,-2.15
2021-09-16,"September 16, 21",,,,,,4811925,0.0121,158.15,160.66,160.06,159.155,158.25,157.75,1.91,4811925,1.21
2021-09-15,"September 15, 21",,,,,,4088149,0.0069713,157.79,159.97,158.89,158.3125,157.09,156.6,1.09,4088149,0.69713
2021-09-14,"September 14, 21",,,,,,3572800,-0.027,161.72,162.43,157.36,159.5875,155.58,156.84,-4.36,3572800,-2.7
2021-09-13,"September 13, 21",,,,,,4859900,-0.0191,165.16,166,162.01,162.9775,160.18,158.74,-3.15,4859900,-1.91
2021-09-10,"September 10, 21",,,,,,11935000,0.0368,158.54,171.52,164.38,161.96,162.52,153.4,5.84,11935000,3.68
2021-09-09,"September 09, 21",,,,,,3314148,0.0036912,157.13,160.1,157.71,157.905,155.92,156.68,0.58,3314148,0.36912
2021-09-08,"September 08, 21",,,,,,5154200,-0.002772,158.73,162,158.29,159.06,156.5,157.22,-0.44,5154200,-0.2772
2021-09-07,"September 07, 21",,,,,,18253988,-0.0102,161.01,162.7,159.36,159.7225,157.56,155.82,-1.65,18253988,-1.02
2021-09-03,"September 03, 21",,,,,,3108800,0.0196,145.34,148.67,148.19,146.5725,146.51,144.09,2.85,3108800,1.96
2021-09-02,"September 02, 21",,,,,,6495322,0.0281,143.09,148.34,147.11,144.7225,145.44,140.35,4.02,6495322,2.81
2021-09-01,"September 01, 21",,,,,,2615569,-0.0031641,139.06,141.67,138.62,139.2575,137.05,137.68,-0.44,2615569,-0.31641
2021-08-31,"August 31, 21",,,,,,2273446,-0.0179,139.94,140.05,137.44,138.565,135.88,136.83,-2.5,2273446,-1.79
2021-08-30,"August 30, 21",,,,,,2103642,-0.0087383,140.76,142.41,139.53,140.18,137.95,138.02,-1.23,2103642,-0.87383
2021-08-27,"August 27, 21",,,,,,2557535,0.0312,136.74,142.01,141,139.1025,139.4,136.66,4.26,2557535,3.12
2021-08-26,"August 26, 21",,,,,,2182900,-0.0034254,137.21,139.17,136.74,137.3625,135.19,136.33,-0.47,2182900,-0.34254
2021-08-25,"August 25, 21",,,,,,2570567,-0.0106,138.4,138.98,136.93,137.24,135.38,134.65,-1.47,2570567,-1.06
2021-08-24,"August 24, 21",,,,,,3617800,0.0201,137.4,141.92,140.16,139.125,138.57,137.02,2.76,3617800,2.01
2021-08-23,"August 23, 21",,,,,,3114385,0.0227,133.5,137.15,136.53,134.9525,134.98,132.63,3.03,3114385,2.27
2021-08-20,"August 20, 21",,,,,,1708300,-0.0055472,133.4,133.52,132.66,132.615,131.16,130.88,-0.74,1708300,-0.55472
2021-08-19,"August 19, 21",,,,,,2814736,0.0159,131.46,134.53,133.55,132.59,132.04,130.82,2.09,2814736,1.59
2021-08-18,"August 18, 21",,,,,,2458100,0.0197,131.15,136.08,133.73,133.0125,132.22,131.09,2.58,2458100,1.97
2021-08-17,"August 17, 21",,,,,,2837713,-0.022,133.92,134.15,130.97,132.1975,129.49,129.75,-2.95,2837713,-2.2
2021-08-16,"August 16, 21",,,,,,2748984,-0.0028129,135.09,135.87,134.71,134.365,133.19,131.79,-0.38,2748984,-0.28129
2021-08-13,"August 13, 21",,,,,,2740042,-0.0196,138.97,139.41,136.25,137.37,134.71,134.85,-2.72,2740042,-1.96
2021-08-12,"August 12, 21",,,,,,2408901,-0.0057184,139.9,140.94,139.1,139.1675,137.53,136.73,-0.8,2408901,-0.57184
2021-08-11,"August 11, 21",,,,,,2587479,-0.0022732,140.77,141.33,140.45,139.7875,138.86,136.6,-0.32,2587479,-0.22732
2021-08-10,"August 10, 21",,,,,,2819935,-0.017,141.41,142.02,139,140.1775,137.43,138.28,-2.41,2819935,-1.7
2021-08-09,"August 09, 21",,,,,,2998200,-0.0294,145.4,145.95,141.13,143.3525,139.53,140.93,-4.27,2998200,-2.94
2021-08-06,"August 06, 21",,,,,,2641760,-0.0041667,146.4,148.07,145.79,146.3275,144.14,145.05,-0.61,2641760,-0.41667
2021-08-05,"August 05, 21",,,,,,4417268,-0.0231,149.88,150.25,146.42,147.8875,144.76,145,-3.46,4417268,-2.31
2021-08-04,"August 04, 21",,,,,,6548882,-0.0101,152.1,152.8,150.57,150.485,148.87,146.47,-1.53,6548882,-1.01
2021-08-03,"August 03, 21",,,,,,2354700,-0.0245,162.45,162.45,158.47,159.65,156.68,155.23,-3.98,2354700,-2.45
2021-08-02,"August 02, 21",,,,,,1592449,0.0018007,161.05,163,161.34,160.6,159.51,157.01,0.29,1592449,0.18007
2021-07-30,"July 30, 21",,,,,,1359723,-0.0134,161.44,161.96,159.27,160.4275,157.47,159.04,-2.17,1359723,-1.34
2021-07-29,"July 29, 21",,,,,,911400,-0.0018326,163.7,165.22,163.4,163.63,161.55,162.2,-0.3,911400,-0.18326
2021-07-28,"July 28, 21",,,,,,1737416,0.0043582,162.91,167.01,163.62,163.9225,161.77,162.15,0.71,1737416,0.43582
2021-07-27,"July 27, 21",,,,,,1424000,-0.0145,164.57,165.39,162.18,162.8025,160.34,159.07,-2.39,1424000,-1.45
2021-07-26,"July 26, 21",,,,,,1286345,-0.0057513,165.18,165.54,164.23,164.265,162.37,162.11,-0.95,1286345,-0.57513
2021-07-23,"July 23, 21",,,,,,2363343,0.029,161.18,168.21,165.86,164.1075,163.98,161.18,4.68,2363343,2.9
2021-07-22,"July 22, 21",,,,,,884300,0.0075962,159.29,160.69,160.5,159.5275,158.68,157.63,1.21,884300,0.75962
2021-07-21,"July 21, 21",,,,,,1834768,0.035,154.3,160.86,159.7,157.2575,157.89,154.17,5.4,1834768,3.5
2021-07-20,"July 20, 21",,,,,,4783600,0.0016937,153.51,155.59,153.77,153.985,152.03,153.07,0.26,4783600,0.16937
2021-07-19,"July 19, 21",,,,,,3142392,-0.0381,159.4,160,153.33,156.3025,151.59,152.48,-6.07,3142392,-3.81
2021-07-16,"July 16, 21",,,,,,1128362,-0.0123,163.17,163.32,161.17,161.66,159.35,158.98,-2,1128362,-1.23
2021-07-15,"July 15, 21",,,,,,2185200,0.0045034,162.1,164.55,162.83,161.91,160.99,158.16,0.73,2185200,0.45034
2021-07-14,"July 14, 21",,,,,,1354200,-0.0225,165.25,166.79,161.53,163.4575,159.7,160.26,-3.72,1354200,-2.25
2021-07-13,"July 13, 21",,,,,,1760949,0.0114,162.75,166.68,164.61,164.0575,162.75,162.19,1.86,1760949,1.14
2021-07-12,"July 12, 21",,,,,,1385222,-0.002267,163.21,164.3,162.84,162.9125,161,161.3,-0.37,1385222,-0.2267
2021-07-09,"July 09, 21",,,,,,1436175,0.018,159.76,162.78,162.63,160.8275,160.79,158.14,2.87,1436175,1.8
2021-07-08,"July 08, 21",,,,,,1217300,0.0157,155.81,158.9,158.25,156.8175,156.46,154.31,2.44,1217300,1.57
2021-07-07,"July 07, 21",,,,,,1438199,-0.0295,162.49,162.49,157.69,159.85,155.9,156.73,-4.8,1438199,-2.95
2021-07-06,"July 06, 21",,,,,,1076900,-0.0006817478,161.35,163.21,161.24,161.5125,159.41,160.25,-0.11,1076900,-0.06817478
2021-07-02,"July 02, 21",,,,,,1270284,0.0061717,160.41,163.9,161.4,161.345,159.57,159.67,0.99,1270284,0.61717
2021-07-01,"July 01, 21",,,,,,1881100,-0.0069738,160.6,163.64,159.48,160.4175,157.67,157.95,-1.12,1881100,-0.69738
2021-06-30,"June 30, 21",,,,,,1532866,-0.0062858,162.27,163.12,161.25,161.805,159.42,160.58,-1.02,1532866,-0.62858
2021-06-29,"June 29, 21",,,,,,1285495,0.0111,160.5,162.98,162.28,161.26,160.44,159.28,1.78,1285495,1.11
2021-06-28,"June 28, 21",,,,,,1922132,0.0024203,161.14,162.29,161.53,161.06,159.7,159.28,0.39,1922132,0.24203
2021-06-25,"June 25, 21",,,,,,4200300,-0.021,165.47,165.71,161.99,163.625,160.16,161.33,-3.48,4200300,-2.1
2021-06-24,"June 24, 21",,,,,,2195200,0.0103,162.6,167.46,164.27,164.2225,162.41,162.56,1.67,2195200,1.03
2021-06-23,"June 23, 21",,,,,,2034435,0.0171,158.82,162.17,161.53,159.7225,159.7,156.37,2.71,2034435,1.71
2021-06-22,"June 22, 21",,,,,,2443961,0.0199,155.96,159.99,159.06,157.455,157.26,154.81,3.1,2443961,1.99
2021-06-21,"June 21, 21",,,,,,2235098,0.007766,154.52,157.14,155.72,154.67,153.96,151.3,1.2,2235098,0.7766
2021-06-18,"June 18, 21",,,,,,3776210,0.0185,151.12,155.75,153.92,152.5875,152.18,149.56,2.8,3776210,1.85
2021-06-17,"June 17, 21",,,,,,3008800,0.0589,141.89,151.05,150.25,146.0825,148.55,141.14,8.36,3008800,5.89
2021-06-16,"June 16, 21",,,,,,1715008,0.0029453,142.6,145.26,143.02,143.16,141.4,141.76,0.42,1715008,0.29453
2021-06-15,"June 15, 21",,,,,,1102560,-0.0087053,143.59,144.31,142.34,143.085,140.73,142.1,-1.25,1102560,-0.87053
2021-06-14,"June 14, 21",,,,,,1473915,0.0142,141.85,145.32,143.86,143.1475,142.23,141.56,2.01,1473915,1.42
2021-06-11,"June 11, 21",,,,,,1473391,-0.0008469193,141.69,141.93,141.57,141.225,139.97,139.71,-0.12,1473391,-0.08469193
2021-06-10,"June 10, 21",,,,,,1384345,0.0062411,141,142.67,141.88,141.3875,140.27,140,0.88,1384345,0.62411
2021-06-09,"June 09, 21",,,,,,1140100,-0.0215,144.88,144.88,141.77,143.3,140.17,141.67,-3.11,1140100,-2.15
2021-06-08,"June 08, 21",,,,,,1935192,-0.0086745,144.1,145.2,142.85,143.4175,141.23,141.52,-1.25,1935192,-0.86745
2021-06-07,"June 07, 21",,,,,,2110900,0.0396,138.02,143.99,143.48,140.855,141.86,137.93,5.46,2110900,3.96
2021-06-04,"June 04, 21",,,,,,2160300,0.0097365,136.6,138.73,137.93,137.465,136.37,136.6,1.34,2160300,0.97365
2021-06-03,"June 03, 21",,,,,,2466514,-0.0074004,137.83,140.61,136.81,137.82,135.26,136.03,-1.02,2466514,-0.74004
2021-06-02,"June 02, 21",,,,,,3088884,-0.0265,143.22,143.82,139.43,141.0675,137.85,137.8,-3.79,3088884,-2.65
2021-06-01,"June 01, 21",,,,,,1883500,-0.004518,143.87,145.7,143.22,143.58,141.6,141.53,-0.65,1883500,-0.4518
2021-05-28,"May 28, 21",,,,,,1624821,0.0052584,142.63,145.38,143.38,143.3925,141.76,142.18,0.7501,1624821,0.52584
2021-05-27,"May 27, 21",,,,,,2229338,-0.0059776,143.87,145.5,143.01,143.7,141.39,142.42,-0.86,2229338,-0.59776
2021-05-26,"May 26, 21",,,,,,1549200,-0.0023452,144.98,146.4,144.64,144.7975,143,143.17,-0.34,1549200,-0.23452
2021-05-25,"May 25, 21",,,,,,2175929,-0.0285,148.49,149.38,144.26,146.245,142.63,142.85,-4.23,2175929,-2.85
2021-05-24,"May 24, 21",,,,,,1745748,0.0216,144.18,148.43,147.3,145.81,145.63,143.33,3.12,1745748,2.16
2021-05-21,"May 21, 21",,,,,,1252505,-0.0052748,144.08,145.49,143.32,143.91,141.7,142.75,-0.76,1252505,-0.52748
2021-05-20,"May 20, 21",,,,,,1556200,0.0404,137.24,143.23,142.78,140.0675,141.16,137.02,5.54,1556200,4.04
2021-05-19,"May 19, 21",,,,,,2550334,0.0463,132.69,139.12,138.84,135.745,137.27,132.33,6.15,2550334,4.63
2021-05-18,"May 18, 21",,,,,,2452408,-0.0342,141.7,142.77,136.86,139.4575,135.31,136.5,-4.84,2452408,-3.42
2021-05-17,"May 17, 21",,,,,,1405004,-0.002565,140.35,141.15,139.99,139.9425,138.41,138.28,-0.36,1405004,-0.2565
2021-05-14,"May 14, 21",,,,,,1397124,0.0147,140.13,142.84,142.19,141.0425,140.58,139.01,2.06,1397124,1.47
2021-05-13,"May 13, 21",,,,,,2305645,-0.0318,142.95,144.25,138.4,140.2775,136.83,135.51,-4.54,2305645,-3.18
2021-05-12,"May 12, 21",,,,,,1680221,-0.0088186,142.88,144,141.62,142.1875,140.02,140.25,-1.26,1680221,-0.88186
2021-05-11,"May 11, 21",,,,,,2085927,0.0647,137.5,147.09,146.4,141.9975,144.74,137,8.9,2085927,6.47
2021-05-10,"May 10, 21",,,,,,1641606,-0.0162,144.15,145.04,141.81,142.9975,140.2,140.99,-2.34,1641606,-1.62
2021-05-07,"May 07, 21",,,,,,1978000,0.0242,142.74,148.55,146.19,144.9125,144.54,142.17,3.45,1978000,2.42
2021-05-06,"May 06, 21",,,,,,2575600,-0.0155,142.16,145.49,139.96,141.6775,138.38,139.1,-2.2,2575600,-1.55
2021-05-05,"May 05, 21",,,,,,5260347,-0.0227,147,152.84,143.67,146.0975,142.04,140.88,-3.33,5260347,-2.27
2021-05-04,"May 04, 21",,,,,,4812842,-0.0528,146.68,148.25,138.93,142.5025,137.36,136.15,-7.75,4812842,-5.28
2021-05-03,"May 03, 21",,,,,,3298900,-0.05,156.26,156.59,148.44,152.38,146.76,148.23,-7.82,3298900,-5
2021-04-30,"April 30, 21",,,,,,2126695,0.0088811,154.26,157.68,155.63,155.4575,153.87,154.26,1.37,2126695,0.88811
2021-04-29,"April 29, 21",,,,,,1933200,-0.0224,160.14,160.25,156.55,157.92,154.78,154.74,-3.59,1933200,-2.24
2021-04-28,"April 28, 21",,,,,,1743500,0.0237,155.44,159.87,159.13,157.47,157.33,155.44,3.69,1743500,2.37
2021-04-27,"April 27, 21",,,,,,3012121,0.0282,153.47,158.52,157.8,155.76,156.01,153.25,4.33,3012121,2.82
2021-04-26,"April 26, 21",,,,,,1510400,0.0107,150.89,152.55,152.5,151.2275,150.77,148.97,1.62,1510400,1.07
2021-04-23,"April 23, 21",,,,,,1991138,0.0434,142.81,149.37,149.01,146,147.32,142.81,6.2,1991138,4.34
2021-04-22,"April 22, 21",,,,,,1386334,0.0155,141.29,146.94,143.48,143.055,141.86,140.51,2.19,1386334,1.55
2021-04-21,"April 21, 21",,,,,,1768312,0.0199,138.3,141.42,141.05,139.7675,139.45,138.3,2.75,1768312,1.99
2021-04-20,"April 20, 21",,,,,,1493615,-0.0386,145.33,145.76,139.72,142.58,138.14,139.51,-5.61,1493615,-3.86
2021-04-19,"April 19, 21",,,,,,964470,0.0048868,145.29,146.75,146,145.2775,144.35,143.07,0.71,964470,0.48868
2021-04-16,"April 16, 21",,,,,,1157548,-0.0042489,145.92,146.54,145.3,145.48,143.66,144.16,-0.62,1157548,-0.42489
2021-04-15,"April 15, 21",,,,,,1426838,-0.0012274,146.65,147.71,146.47,146.6625,144.81,145.82,-0.175,1426838,-0.12274
2021-04-14,"April 14, 21",,,,,,900899,-0.0125,146,146.79,144.18,145.2175,142.55,143.9,-1.82,900899,-1.25
2021-04-13,"April 13, 21",,,,,,1371640,0.0266,142.36,146.94,146.15,144.4525,144.5,142.36,3.79,1371640,2.66
2021-04-12,"April 12, 21",,,,,,1448600,-0.0070761,145.56,148.94,144.53,145.6425,142.89,143.54,-1.03,1448600,-0.70761
2021-04-09,"April 09, 21",,,,,,1425300,-0.0031871,144.33,144.76,143.87,143.6125,142.24,141.49,-0.46,1425300,-0.31871
2021-04-08,"April 08, 21",,,,,,2715170,0.0111,143.95,145.66,145.55,144.0575,143.9,141.07,1.6,2715170,1.11
2021-04-07,"April 07, 21",,,,,,1249689,-0.0072083,142.89,142.9,141.86,141.93,140.25,140.07,-1.03,1249689,-0.72083
2021-04-06,"April 06, 21",,,,,,1319537,-0.0086571,144.39,144.97,143.14,143.6,141.52,141.9,-1.25,1319537,-0.86571
2021-04-05,"April 05, 21",,,,,,1403922,0.0135,142.23,144.76,144.15,142.9425,142.52,140.63,1.92,1403922,1.35
2021-04-01,"April 01, 21",,,,,,2330300,0.0224,139.54,144.8,142.66,141.625,141.05,139.5,3.12,2330300,2.24
2021-03-31,"March 31, 21",,,,,,2868268,0.0305,133.32,139.75,137.38,135.9425,135.82,133.32,4.06,2868268,3.05
2021-03-30,"March 30, 21",,,,,,2386500,-0.0072486,132.44,132.58,131.48,131.545,129.99,129.68,-0.96,2386500,-0.72486
2021-03-29,"March 29, 21",,,,,,2671300,-0.0323,137.6,138.7,133.15,135.3125,131.64,131.8,-4.45,2671300,-3.23
2021-03-26,"March 26, 21",,,,,,2608632,0.028,134.51,138.36,138.27,135.865,136.7,132.32,3.76,2608632,2.8
2021-03-25,"March 25, 21",,,,,,3247100,-0.0256,138.14,139.08,134.6,136.2725,133.08,133.27,-3.54,3247100,-2.56
2021-03-24,"March 24, 21",,,,,,2316077,-0.0476,146.79,147.05,139.8,143.2125,138.22,139.21,-6.99,2316077,-4.76
2021-03-23,"March 23, 21",,,,,,2424300,-0.056,154.54,156.29,145.89,150.6425,144.24,145.85,-8.65,2424300,-5.6
2021-03-22,"March 22, 21",,,,,,1505434,0.0099107,153.37,156.06,154.89,154.04,153.14,151.84,1.52,1505434,0.99107
2021-03-19,"March 19, 21",,,,,,3207506,0.0326,147.88,153.84,152.7,150.195,150.97,146.36,4.82,3207506,3.26
2021-03-18,"March 18, 21",,,,,,2001010,-0.0282,151.41,152.3,147.14,149.295,145.47,146.33,-4.27,2001010,-2.82
2021-03-17,"March 17, 21",,,,,,1424814,0.0197,151.43,156.51,154.41,153.15,152.66,150.25,2.98,1424814,1.97
2021-03-16,"March 16, 21",,,,,,1486300,-0.0098253,155.72,157.46,154.19,154.8775,152.44,152.14,-1.53,1486300,-0.98253
2021-03-15,"March 15, 21",,,,,,1570798,0.009377,152.5,156.55,153.93,153.6975,152.19,151.81,1.43,1570798,0.9377
2021-03-12,"March 12, 21",,,,,,1643200,-0.0055112,154.23,155,153.38,152.9875,151.64,149.34,-0.85,1643200,-0.55112
2021-03-11,"March 11, 21",,,,,,2235403,0.029,150.97,157.9,155.35,153.685,153.59,150.52,4.38,2235403,2.9
2021-03-10,"March 10, 21",,,,,,1954524,-0.0394,152.87,154.29,146.85,149.7225,145.19,144.88,-6.02,1954524,-3.94
2021-03-09,"March 09, 21",,,,,,2276113,0.0219,148.85,154.31,152.11,151.03,150.39,148.85,3.26,2276113,2.19
2021-03-08,"March 08, 21",,,,,,3837400,-0.0050581,146.3,148.97,145.56,146.0825,143.91,143.5,-0.74,3837400,-0.50581
2021-03-05,"March 05, 21",,,,,,5159300,-0.0183,149.01,149.01,146.29,146.6225,144.63,142.18,-2.72,5159300,-1.83
2021-03-04,"March 04, 21",,,,,,3265300,-0.0176,146.23,149.22,143.66,144.78,142.03,140.01,-2.57,3265300,-1.76
2021-03-03,"March 03, 21",,,,,,1838276,-0.0273,151.48,152.72,147.34,149.415,145.67,146.12,-4.14,1838276,-2.73
2021-03-02,"March 02, 21",,,,,,1944318,-0.0285,156.99,157.36,152.51,154.7475,150.78,152.13,-4.48,1944318,-2.85
2021-03-01,"March 01, 21",,,,,,1867648,-0.0085513,157.87,157.87,156.52,156.535,154.75,153.88,-1.35,1867648,-0.85513
2021-02-26,"February 26, 21",,,,,,3297228,-0.0004577557,152.92,154.35,152.85,151.6525,151.12,146.49,-0.07,3297228,-0.04577557
2021-02-25,"February 25, 21",,,,,,2820000,-0.0503,159.75,161.85,151.72,156.1025,150,151.09,-8.03,2820000,-5.03
2021-02-24,"February 24, 21",,,,,,2360737,0.0048747,160.01,161.9,160.79,159.995,158.97,157.28,0.78,2360737,0.48747
2021-02-23,"February 23, 21",,,,,,2675722,0.038,155.43,161.97,161.33,157.47,159.5,151.15,5.9,2675722,3.8
2021-02-22,"February 22, 21",,,,,,3261500,-0.0195,159.83,160.48,156.71,158.225,154.94,155.88,-3.12,3261500,-1.95
2021-02-19,"February 19, 21",,,,,,2652437,-0.0187,164.02,164.02,160.95,162.2475,159.13,160,-3.07,2652437,-1.87
2021-02-18,"February 18, 21",,,,,,2404702,0.0201,159.04,163.4,162.24,160.24,160.4,156.28,3.2,2404702,2.01
2021-02-17,"February 17, 21",,,,,,2289816,-0.0083256,162.15,163.89,160.8,161.595,158.98,159.54,-1.35,2289816,-0.83256
2021-02-16,"February 16, 21",,,,,,1958300,-0.0339,170.65,171.1,164.86,167.7675,162.99,164.46,-5.79,1958300,-3.39
2021-02-12,"February 12, 21",,,,,,2186524,-0.0153,172.16,172.35,169.53,170.2225,167.61,166.85,-2.63,2186524,-1.53
2021-02-11,"February 11, 21",,,,,,4892000,0.0064905,171.02,174.68,172.13,171.2575,170.18,167.2,1.11,4892000,0.64905
2021-02-10,"February 10, 21",,,,,,4873609,0.033,165.6,173.54,171.07,168.185,169.13,162.53,5.47,4873609,3.3
