date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,recordDate,dividend,paymentDate,declarationDate,adjDividend
2021-12-03,18.89,19.74,18.59,19.57,18.38,15380348,15380348,0.68,3.6,19.1975,"December 03, 21",0.036,,,,,
2021-12-02,18.2,18.81,17.95,18.55,17.42,6896133,6896133,0.35,1.92,18.3775,"December 02, 21",0.0192,,,,,
2021-12-01,19.62,19.7,18.32,18.36,17.24,8779939,8779939,-1.26,-6.42,19,"December 01, 21",-0.0642,,,,,
2021-11-30,20.32,20.55,19.25,19.43,18.25,8392317,8392317,-0.89,-4.38,19.8875,"November 30, 21",-0.0438,,,,,
2021-11-29,20.98,21.24,20.43,20.71,19.45,4506322,4506322,-0.27,-1.29,20.84,"November 29, 21",-0.0129,,,,,
2021-11-26,20.2,21.1,20.07,20.99,19.71,4115600,4115600,0.79,3.91,20.59,"November 26, 21",0.0391,,,,,
2021-11-24,21.02,21.48,20.92,21.3,20,3758600,3758600,0.28,1.33,21.18,"November 24, 21",0.0133,,,,,
2021-11-23,21.43,21.67,20.95,21.13,19.84,4890215,4890215,-0.3,-1.4,21.295,"November 23, 21",-0.014,,,,,
2021-11-22,20.73,21.53,20.71,20.89,19.62,5487009,5487009,0.16,0.77183,20.965,"November 22, 21",0.0077183,,,,,
2021-11-19,20.54,21.05,20.39,20.82,19.55,11795984,11795984,0.28,1.36,20.7,"November 19, 21",0.0136,,,,,
2021-11-18,21.53,21.73,20.79,21.1,19.81,4111680,4111680,-0.43,-2,21.2875,"November 18, 21",-0.02,,,,,
2021-11-17,21.6,22.1,21.23,21.39,20.09,4432731,4432731,-0.21,-0.97222,21.58,"November 17, 21",-0.0097222,,,,,
2021-11-16,22.11,22.32,21.47,22,20.66,5668147,5668147,-0.11,-0.49751,21.975,"November 16, 21",-0.0049751,,,,,
2021-11-15,21.53,22.08,20.97,21.86,20.53,7355000,7355000,0.33,1.53,21.61,"November 15, 21",0.0153,,,,,
2021-11-12,21.07,21.7,20.9,21.36,20.06,4889100,4889100,0.29,1.38,21.2575,"November 12, 21",0.0138,,,,,
2021-11-11,19.75,21.25,19.73,21.2,19.91,7398300,7398300,1.45,7.34,20.4825,"November 11, 21",0.0734,,,,,
2021-11-10,20.06,20.16,19.17,19.64,18.44,7424238,7424238,-0.42,-2.09,19.7575,"November 10, 21",-0.0209,,,,,
2021-11-09,20.59,20.68,19.7,20.32,19.08,6401152,6401152,-0.27,-1.31,20.3225,"November 09, 21",-0.0131,,,,,
2021-11-08,20.85,21.14,20.46,20.7,19.44,4867893,4867893,-0.15,-0.71942,20.7875,"November 08, 21",-0.0071942,,,,,
2021-11-05,20.51,20.77,20.25,20.58,19.33,4428700,4428700,0.07,0.3413,20.5275,"November 05, 21",0.003413,,,,,
2021-11-04,20.86,21.14,20.24,20.37,19.13,3587400,3587400,-0.49,-2.35,20.6525,"November 04, 21",-0.0235,,,,,
2021-11-03,20.13,21.12,19.85,20.43,19.19,8070500,8070500,0.3,1.49,20.3825,"November 03, 21",0.0149,,,,,
2021-11-02,20.69,20.98,20.33,20.38,19.14,7667100,7667100,-0.31,-1.5,20.595,"November 02, 21",-0.015,,,,,
2021-11-01,20.08,20.86,20.01,20.62,19.36,6663393,6663393,0.54,2.69,20.3925,"November 01, 21",0.0269,,,,,
2021-10-29,20.86,20.97,19.84,19.91,18.7,10708400,10708400,-0.95,-4.55,20.395,"October 29, 21",-0.0455,,,,,
2021-10-28,21.61,22.18,20.52,20.66,19.4,10204900,10204900,-0.95,-4.4,21.2425,"October 28, 21",-0.044,,,,,
2021-10-27,22.35,22.72,21.88,22.09,20.74,6517444,6517444,-0.26,-1.16,22.26,"October 27, 21",-0.0116,,,,,
2021-10-26,22.3,22.89,22.24,22.53,21.16,6745300,6745300,0.23,1.03,22.49,"October 26, 21",0.0103,,,,,
2021-10-25,21.89,22.64,21.8,22.51,21.14,6843777,6843777,0.62,2.83,22.21,"October 25, 21",0.0283,,,,,
2021-10-22,21.01,21.45,20.89,21.4,20.1,4960000,4960000,0.39,1.86,21.1875,"October 22, 21",0.0186,,,,,
2021-10-21,21.2,21.38,20.36,20.72,19.46,7129100,7129100,-0.48,-2.26,20.915,"October 21, 21",-0.0226,,,,,
2021-10-20,20.06,21.46,19.92,21.37,20.07,8608045,8608045,1.31,6.53,20.7025,"October 20, 21",0.0653,,,,,
2021-10-19,19.9,20.42,19.57,20.25,19.02,7105038,7105038,0.35,1.76,20.035,"October 19, 21",0.0176,,,,,
2021-10-18,19.95,20.89,19.83,20.06,18.84,8059526,8059526,0.11,0.55138,20.1825,"October 18, 21",0.0055138,,,,,
2021-10-15,20.6,20.75,19.8,19.81,18.6,8642200,8642200,-0.79,-3.83,20.24,"October 15, 21",-0.0383,,,,,
2021-10-14,20.31,20.89,20.15,20.43,19.19,5211262,5211262,0.12,0.59084,20.445,"October 14, 21",0.0059084,,,,,
2021-10-13,19.6,20.24,19.54,19.85,18.64,6089319,6089319,0.25,1.28,19.8075,"October 13, 21",0.0128,,,,,
2021-10-12,19.72,20.03,19.36,19.83,18.62,8873503,8873503,0.11,0.55781,19.735,"October 12, 21",0.0055781,,,,,
2021-10-11,21.13,21.26,19.87,19.9,18.69,7879338,7879338,-1.23,-5.82,20.54,"October 11, 21",-0.0582,,,,,
2021-10-08,21.43,21.77,20.81,20.88,19.61,6651600,6651600,-0.55,-2.57,21.2225,"October 08, 21",-0.0257,,,,,
2021-10-07,21.09,21.63,20.88,21.3,20,6579852,6579852,0.215,0.99573,21.225,"October 07, 21",0.0099573,,,,,
2021-10-06,21.25,21.48,20.39,20.99,19.71,14186800,14186800,-0.255,-1.22,21.0275,"October 06, 21",-0.0122,,,,,
2021-10-05,22.02,22.43,21.32,21.62,20.3,20177200,20177200,-0.4,-1.82,21.8475,"October 05, 21",-0.0182,,,,,
2021-10-04,20.91,21.62,20.8,21.48,20.17,17018709,17018709,0.57,2.73,21.2025,"October 04, 21",0.0273,,,,,
2021-10-01,20.48,21.15,20.26,20.62,19.36,20734349,20734349,0.14,0.68359,20.6275,"October 01, 21",0.0068359,,,,,
2021-09-30,20.78,21,20.21,20.46,19.21,26320158,26320158,-0.32,-1.54,20.6125,"September 30, 21",-0.0154,,,,,
2021-09-29,20.8,21.24,20.42,20.74,19.48,35418000,35418000,-0.06,-0.28846,20.8,"September 29, 21",-0.0028846,,,,,
2021-09-28,22.89,22.9,21.9,22.08,20.74,8244500,8244500,-0.81,-3.54,22.4425,"September 28, 21",-0.0354,,,,,
2021-09-27,20.85,22.39,20.71,22.34,20.98,17306521,17306521,1.49,7.15,21.5725,"September 27, 21",0.0715,,,,,
2021-09-24,19.41,20.43,19.3,19.99,18.77,7175206,7175206,0.58,2.99,19.7825,"September 24, 21",0.0299,,,,,
2021-09-23,19.08,19.63,18.87,19.47,18.28,6784631,6784631,0.39,2.04,19.2625,"September 23, 21",0.0204,,,,,
2021-09-22,18.74,19.23,18.65,18.91,17.76,6763907,6763907,0.17,0.90715,18.8825,"September 22, 21",0.0090715,,,,,
2021-09-21,18.92,18.99,18.03,18.39,17.27,6920244,6920244,-0.53,-2.8,18.5825,"September 21, 21",-0.028,,,,,
2021-09-20,18.51,19.11,18.4,18.76,17.62,8672900,8672900,0.25,1.35,18.695,"September 20, 21",0.0135,,,,,
2021-09-17,19.23,19.42,18.77,18.83,17.68,14395565,14395565,-0.4,-2.08,19.0625,"September 17, 21",-0.0208,,,,,
2021-09-16,20.2,20.28,19.36,19.36,18.18,8359000,8359000,-0.84,-4.16,19.8,"September 16, 21",-0.0416,,,,,
2021-09-15,19.84,20.84,19.74,20.58,19.33,10348741,10348741,0.74,3.73,20.25,"September 15, 21",0.0373,,,,,
2021-09-14,20.19,20.25,19.36,19.53,18.34,9187847,9187847,-0.66,-3.27,19.8325,"September 14, 21",-0.0327,,,,,
2021-09-13,19.85,20.54,19.77,19.97,18.75,14294485,14294485,0.12,0.60453,20.0325,"September 13, 21",0.0060453,,,,,
2021-09-10,20.19,20.48,19.33,19.4,18.22,10191009,10191009,-0.79,-3.91,19.85,"September 10, 21",-0.0391,,,,,
2021-09-09,19.91,20.35,19.59,19.87,18.66,9614100,9614100,-0.04,-0.2009,19.93,"September 09, 21",-0.002009,,,,,
2021-09-08,20.75,21.31,20.18,20.47,19.22,10385800,10385800,-0.28,-1.35,20.6775,"September 08, 21",-0.0135,,,,,
2021-09-07,20.62,20.88,19.96,20.32,19.08,7873207,7873207,-0.3,-1.45,20.445,"September 07, 21",-0.0145,,,,,
2021-09-03,19.77,20.75,19.64,20.53,19.28,7236700,7236700,0.76,3.84,20.1725,"September 03, 21",0.0384,,,,,
2021-09-02,18.89,19.95,18.82,19.83,18.62,7102338,7102338,0.94,4.98,19.3725,"September 02, 21",0.0498,,,,,
2021-09-01,18.37,18.96,18.24,18.75,17.61,4180000,4180000,0.38,2.07,18.58,"September 01, 21",0.0207,,,,,
2021-08-31,17.97,18.71,17.85,18.33,17.21,6152246,6152246,0.36,2,18.215,"August 31, 21",0.02,,,,,
2021-08-30,18.62,18.74,18.02,18.11,17.01,4579247,4579247,-0.51,-2.74,18.3725,"August 30, 21",-0.0274,,,,,
2021-08-27,17.69,18.93,17.69,18.62,17.49,7383319,7383319,0.93,5.26,18.2325,"August 27, 21",0.0526,,,,,
2021-08-26,17.42,18.08,17.29,17.35,16.29,8644715,8644715,-0.07,-0.40184,17.535,"August 26, 21",-0.0040184,,,,,
2021-08-25,16.52,17.49,16.36,17.46,16.4,5202641,5202641,0.94,5.69,16.9575,"August 25, 21",0.0569,,,,,
2021-08-24,16.75,16.88,16.41,16.59,15.58,5640933,5640933,-0.16,-0.95522,16.6575,"August 24, 21",-0.0095522,,,,,
2021-08-23,16.56,16.88,16.29,16.56,15.55,7390803,7390803,0,0,16.5725,"August 23, 21",0,,,,,
2021-08-20,16.14,16.61,16.02,16.19,15.2,4487003,4487003,0.05,0.30979,16.24,"August 20, 21",0.0030979,,,,,
2021-08-19,16.18,16.36,15.71,16.25,15.26,7729467,7729467,0.07,0.43263,16.125,"August 19, 21",0.0043263,,,,,
2021-08-18,17.02,17.18,16.39,16.42,15.42,7070443,7070443,-0.6,-3.53,16.7525,"August 18, 21",-0.0353,,,,,
2021-08-17,17.13,17.55,16.74,17.03,15.99,6735334,6735334,-0.1,-0.58377,17.1125,"August 17, 21",-0.0058377,,,,,
2021-08-16,17.67,17.83,17.26,17.36,16.3,5563204,5563204,-0.31,-1.75,17.53,"August 16, 21",-0.0175,,,,,
2021-08-13,18.76,18.84,17.9,17.94,16.85,3073631,3073631,-0.82,-4.37,18.36,"August 13, 21",-0.0437,,,,,
2021-08-12,19,19.19,18.38,18.74,17.6,4265763,4265763,-0.26,-1.37,18.8275,"August 12, 21",-0.0137,,,,,
2021-08-11,19.02,19.26,18.72,19.17,18,4100224,4100224,0.15,0.78864,19.0425,"August 11, 21",0.0078864,,,,,
2021-08-10,19.22,19.47,19.03,19.37,18.19,3986831,3986831,0.15,0.78044,19.2725,"August 10, 21",0.0078044,,,,,
2021-08-09,18.26,19.17,18.13,19.14,17.97,8372331,8372331,0.88,4.82,18.675,"August 09, 21",0.0482,,,,,
2021-08-06,18.29,18.59,17.91,18.55,17.42,6543306,6543306,0.26,1.42,18.335,"August 06, 21",0.0142,,,,,
2021-08-05,18.15,18.63,18,18.11,17.01,5606220,5606220,-0.035,-0.22039,18.2225,"August 05, 21",-0.0022039,,,,,
2021-08-04,17.88,18.36,17.59,18.2,17.09,6584861,6584861,0.32,1.79,18.0075,"August 04, 21",0.0179,,,,,
2021-08-03,17.57,18.22,17.33,17.89,16.8,5632900,5632900,0.32,1.82,17.7525,"August 03, 21",0.0182,,,,,
2021-08-02,18.19,18.36,17.5,17.52,16.45,10886333,10886333,-0.67,-3.68,17.8925,"August 02, 21",-0.0368,,,,,
2021-07-30,18.35,18.49,17.77,18.39,17.27,8770500,8770500,0.04,0.21798,18.25,"July 30, 21",0.0021798,,,,,
2021-07-29,19.07,19.72,18.18,18.69,17.55,17248841,17248841,-0.38,-1.99,18.915,"July 29, 21",-0.0199,,,,,
2021-07-28,20.52,21.05,20.23,20.75,19.49,3654132,3654132,0.23,1.12,20.6375,"July 28, 21",0.0112,,,,,
2021-07-27,20.59,20.84,19.85,20.32,19.08,3654900,3654900,-0.27,-1.31,20.4,"July 27, 21",-0.0131,,,,,
2021-07-26,20.25,21.53,20.24,20.87,19.6,3187637,3187637,0.62,3.06,20.7225,"July 26, 21",0.0306,,,,,
2021-07-23,20.25,20.42,19.51,20.22,18.99,3292507,3292507,-0.03,-0.14815,20.1,"July 23, 21",-0.0014815,,,,,
2021-07-22,20.61,20.7,20,20.44,19.19,2702900,2702900,-0.17,-0.82484,20.4375,"July 22, 21",-0.0082484,,,,,
2021-07-21,19.8,20.63,19.64,20.47,19.22,4783247,4783247,0.67,3.38,20.135,"July 21, 21",0.0338,,,,,
2021-07-20,18.9,19.59,18.61,19.49,18.3,5379500,5379500,0.59,3.12,19.1475,"July 20, 21",0.0312,,,,,
2021-07-19,18.58,18.99,18.25,18.8,17.65,5205923,5205923,0.22,1.18,18.655,"July 19, 21",0.0118,,,,,
2021-07-16,20.18,20.25,18.81,18.95,17.8,3387600,3387600,-1.23,-6.1,19.5475,"July 16, 21",-0.061,,,,,
2021-07-15,20.29,20.69,19.85,19.96,18.74,2375000,2375000,-0.33,-1.63,20.1975,"July 15, 21",-0.0163,,,,,
2021-07-14,21.5,21.59,20.45,20.51,19.26,2010838,2010838,-0.99,-4.6,21.0125,"July 14, 21",-0.046,,,,,
2021-07-13,21.61,22.09,21.38,21.39,20.09,1663609,1663609,-0.22,-1.02,21.6175,"July 13, 21",-0.0102,,,,,
2021-07-12,21.47,21.73,21.15,21.4,20.1,1682300,1682300,-0.07,-0.32604,21.4375,"July 12, 21",-0.0032604,,,,,
2021-07-09,21.57,21.86,21.02,21.71,20.39,2422400,2422400,0.14,0.64905,21.54,"July 09, 21",0.0064905,,,,,
2021-07-08,20.19,21.6,20.19,21.34,20.04,5977100,5977100,1.15,5.7,20.83,"July 08, 21",0.057,,,,,
2021-07-07,20.61,20.92,19.76,20.55,19.3,2538016,2538016,-0.06,-0.29112,20.46,"July 07, 21",-0.0029112,,,,,
2021-07-06,21.49,21.49,20.43,20.68,19.42,3886288,3886288,-0.81,-3.77,21.0225,"July 06, 21",-0.0377,,,,,
2021-07-02,21.77,22.01,21.27,21.61,20.29,2887632,2887632,-0.16,-0.73496,21.665,"July 02, 21",-0.0073496,,,,,
2021-07-01,22.79,22.93,21.74,22.14,20.79,4513407,4513407,-0.65,-2.85,22.4,"July 01, 21",-0.0285,,,,,
2021-06-30,21.52,22.4,21.37,22.26,20.9,5875500,5875500,0.74,3.44,21.8875,"June 30, 21",0.0344,,,,,
2021-06-29,21.66,21.91,21.1,21.16,19.87,3819009,3819009,-0.5,-2.31,21.4575,"June 29, 21",-0.0231,,,,,
2021-06-28,22.14,22.2,20.67,21.37,20.07,5473991,5473991,-0.77,-3.48,21.595,"June 28, 21",-0.0348,,,,,
2021-06-25,21.54,22.04,21.45,22.03,20.69,3785700,3785700,0.49,2.27,21.765,"June 25, 21",0.0227,,,,,
2021-06-24,20.67,21.6,20.46,21.4,20.1,3408400,3408400,0.73,3.53,21.0325,"June 24, 21",0.0353,,,,,
2021-06-23,20.72,21,20.47,20.67,19.41,3294500,3294500,-0.05,-0.24131,20.715,"June 23, 21",-0.0024131,,,,,
2021-06-22,20.4,20.43,19.97,20.35,19.11,3775213,3775213,-0.05,-0.2451,20.2875,"June 22, 21",-0.002451,,,,,
2021-06-21,19.39,20.43,19.39,20.41,19.17,4111531,4111531,1.02,5.26,19.905,"June 21, 21",0.0526,,,,,
2021-06-18,19.72,20.04,19.27,19.34,18.16,8247362,8247362,-0.38,-1.93,19.5925,"June 18, 21",-0.0193,,,,,
2021-06-17,21.26,21.27,20.29,20.49,19.24,7332438,7332438,-0.765,-3.62,20.8275,"June 17, 21",-0.0362,,,,,
2021-06-16,21.77,21.86,20.96,21.28,19.98,3774223,3774223,-0.49,-2.25,21.4675,"June 16, 21",-0.0225,,,,,
2021-06-15,22.52,22.75,21.55,21.85,20.52,4094200,4094200,-0.67,-2.98,22.1675,"June 15, 21",-0.0298,,,,,
2021-06-14,23.01,23.24,22.24,22.4,21.04,4670223,4670223,-0.61,-2.65,22.7225,"June 14, 21",-0.0265,,,,,
2021-06-11,22.87,23.18,22.74,23.02,21.62,3192011,3192011,0.15,0.65588,22.9525,"June 11, 21",0.0065588,,,,,
2021-06-10,22.69,23,22.35,22.53,21.16,3311400,3311400,-0.16,-0.70516,22.6425,"June 10, 21",-0.0070516,,,,,
2021-06-09,22.7,22.84,22.39,22.4,21.04,2986408,2986408,-0.3,-1.32,22.5825,"June 09, 21",-0.0132,,,,,
2021-06-08,21.76,22.5,21.46,22.5,21.13,3795839,3795839,0.74,3.4,22.055,"June 08, 21",0.034,,,,,
2021-06-07,21.41,22.05,21.29,21.84,20.51,3536540,3536540,0.43,2.01,21.6475,"June 07, 21",0.0201,,,,,
2021-06-04,21.59,21.67,20.97,21.45,20.14,3162460,3162460,-0.14,-0.64845,21.42,"June 04, 21",-0.0064845,,,,,
2021-06-03,21.69,21.69,21.13,21.41,20.11,3121922,3121922,-0.28,-1.29,21.48,"June 03, 21",-0.0129,,,,,
2021-06-02,21.75,21.99,21.37,21.73,20.41,3908647,3908647,-0.02,-0.09195402,21.71,"June 02, 21",-0.0009195402,,,,,
2021-06-01,21.41,22.19,21.3,21.77,20.44,5271400,5271400,0.36,1.68,21.6675,"June 01, 21",0.0168,,,,,
2021-05-28,20.96,20.96,20.38,20.88,19.61,3484623,3484623,-0.08,-0.38168,20.795,"May 28, 21",-0.0038168,,,,,
2021-05-27,21,21.45,20.75,20.76,19.5,3598437,3598437,-0.24,-1.14,20.99,"May 27, 21",-0.0114,,,,,
2021-05-26,20.8,21.26,20.56,21.23,19.94,2891633,2891633,0.43,2.07,20.9625,"May 26, 21",0.0207,,,,,
2021-05-25,21.29,21.48,20.6,20.62,19.36,3707921,3707921,-0.67,-3.15,20.9975,"May 25, 21",-0.0315,,,,,
2021-05-24,22.37,22.58,21.34,21.4,20.1,4278147,4278147,-0.97,-4.34,21.9225,"May 24, 21",-0.0434,,,,,
2021-05-21,22.26,22.61,21.94,22.38,21.02,4143733,4143733,0.12,0.53908,22.2975,"May 21, 21",0.0053908,,,,,
2021-05-20,22.49,22.62,21.92,22.01,20.67,3313516,3313516,-0.48,-2.13,22.26,"May 20, 21",-0.0213,,,,,
2021-05-19,21.98,22.74,21.93,22.36,21,4269423,4269423,0.38,1.73,22.2525,"May 19, 21",0.0173,,,,,
2021-05-18,23,23.16,22.51,22.72,21.34,3226300,3226300,-0.28,-1.22,22.8475,"May 18, 21",-0.0122,,,,,
2021-05-17,21.65,23.16,21.6,23.13,21.72,5438642,5438642,1.48,6.84,22.385,"May 17, 21",0.0684,,,,,
2021-05-14,20.47,21.42,20.35,21.39,20.09,3552500,3552500,0.92,4.49,20.9075,"May 14, 21",0.0449,,,,,
2021-05-13,20.56,20.83,19.82,20.14,18.91,3955200,3955200,-0.42,-2.04,20.3375,"May 13, 21",-0.0204,,,,,
2021-05-12,21.22,21.79,20.79,20.87,19.6,4351844,4351844,-0.35,-1.65,21.1675,"May 12, 21",-0.0165,,,,,
2021-05-11,20.58,21.24,20.32,20.93,19.66,3905223,3905223,0.35,1.7,20.7675,"May 11, 21",0.017,,,,,
2021-05-10,20.96,21.53,20.66,20.95,19.67,4979452,4979452,-0.01,-0.04770992,21.025,"May 10, 21",-0.0004770992,,,,,
2021-05-07,18.67,20.7,18.65,20.69,19.43,9881700,9881700,2.02,10.82,19.6775,"May 07, 21",0.1082,,,,,
2021-05-06,19.79,19.96,17.78,18.41,17.29,19303900,19303900,-1.38,-6.97,18.985,"May 06, 21",-0.0697,,,,,
2021-05-05,20.06,20.25,19.6,20.18,18.95,4822400,4822400,0.12,0.59821,20.0225,"May 05, 21",0.0059821,,,,,
2021-05-04,19.75,19.94,19.16,19.91,18.7,3057903,3057903,0.16,0.81013,19.69,"May 04, 21",0.0081013,,,,,
2021-05-03,19.3,19.91,19.11,19.75,18.55,2810200,2810200,0.45,2.33,19.5175,"May 03, 21",0.0233,,,,,
2021-04-30,19.15,19.78,18.96,19.1,17.94,3591400,3591400,-0.05,-0.2611,19.2475,"April 30, 21",-0.002611,,,,,
2021-04-29,19.6,19.87,18.79,19.33,18.15,3040225,3040225,-0.27,-1.38,19.3975,"April 29, 21",-0.0138,,,,,
2021-04-28,18.76,19.74,18.68,19.54,18.35,4151000,4151000,0.78,4.16,19.18,"April 28, 21",0.0416,,,,,
2021-04-27,18.53,18.96,18.27,18.64,17.5,3214900,3214900,0.11,0.59363,18.6,"April 27, 21",0.0059363,,,,,
2021-04-26,17.55,18.63,17.47,18.32,17.2,4403600,4403600,0.77,4.39,17.9925,"April 26, 21",0.0439,,,,,
2021-04-23,17.78,17.98,17.67,17.72,16.64,3421153,3421153,-0.06,-0.33746,17.7875,"April 23, 21",-0.0033746,,,,,
2021-04-22,17.35,17.91,17.08,17.73,16.65,3115010,3115010,0.38,2.19,17.5175,"April 22, 21",0.0219,,,,,
2021-04-21,17.1,17.74,17.03,17.38,16.32,3113100,3113100,0.28,1.64,17.3125,"April 21, 21",0.0164,,,,,
2021-04-20,17.52,17.7,17.26,17.38,16.32,4994241,4994241,-0.14,-0.79909,17.465,"April 20, 21",-0.0079909,,,,,
2021-04-19,17.53,17.74,17.16,17.52,16.45,2833132,2833132,-0.01,-0.05704507,17.4875,"April 19, 21",-0.0005704507,,,,,
2021-04-16,17.86,17.86,17.31,17.55,16.48,2470918,2470918,-0.31,-1.74,17.645,"April 16, 21",-0.0174,,,,,
2021-04-15,17.62,17.84,17.09,17.67,16.59,3377403,3377403,0.05,0.28377,17.555,"April 15, 21",0.0028377,,,,,
2021-04-14,17,18.1,17,17.62,16.55,4301007,4301007,0.62,3.65,17.43,"April 14, 21",0.0365,,,,,
2021-04-13,16.82,16.99,16.55,16.87,15.84,3454430,3454430,0.05,0.29727,16.8075,"April 13, 21",0.0029727,,,,,
2021-04-12,17.48,17.84,16.76,16.8,15.78,4218735,4218735,-0.68,-3.89,17.22,"April 12, 21",-0.0389,,,,,
2021-04-09,17.53,17.68,17.05,17.19,16.14,3746666,3746666,-0.34,-1.94,17.3625,"April 09, 21",-0.0194,,,,,
2021-04-08,17.8,17.96,17.12,17.72,16.64,4810388,4810388,-0.08,-0.44944,17.65,"April 08, 21",-0.0044944,,,,,
2021-04-07,18.51,18.58,17.84,18.06,16.96,3954016,3954016,-0.45,-2.43,18.2475,"April 07, 21",-0.0243,,,,,
2021-04-06,18.16,18.71,18.14,18.45,17.33,3359935,3359935,0.29,1.6,18.365,"April 06, 21",0.016,,,,,
2021-04-05,18.78,18.79,17.95,18.1,17,4589007,4589007,-0.68,-3.62,18.405,"April 05, 21",-0.0362,,,,,
2021-04-01,18.7,19.03,18.36,18.96,17.81,4335746,4335746,0.26,1.39,18.7625,"April 01, 21",0.0139,,,,,
2021-03-31,18.15,18.8,17.9,18.58,17.45,6655304,6655304,0.43,2.37,18.3575,"March 31, 21",0.0237,,,,,
2021-03-30,19.11,19.37,18.13,18.23,17.12,5325243,5325243,-0.88,-4.6,18.71,"March 30, 21",-0.046,,,,,
2021-03-29,19.55,20.36,19.23,19.27,18.1,5855200,5855200,-0.28,-1.43,19.6025,"March 29, 21",-0.0143,,,,,
2021-03-26,18.99,19.85,18.61,19.71,18.51,6604207,6604207,0.72,3.79,19.29,"March 26, 21",0.0379,,,,,
2021-03-25,17.36,18.66,17.11,18.59,17.46,7592664,7592664,1.23,7.09,17.93,"March 25, 21",0.0709,,,,,
2021-03-24,18.19,18.45,17.53,17.54,16.47,4377512,4377512,-0.65,-3.57,17.9275,"March 24, 21",-0.0357,,,,,
2021-03-23,18.36,18.74,17.82,17.94,16.85,5109255,5109255,-0.42,-2.29,18.215,"March 23, 21",-0.0229,,,,,
2021-03-22,18.31,18.73,18.07,18.47,17.34,3142112,3142112,0.16,0.87384,18.395,"March 22, 21",0.0087384,,,,,
2021-03-19,17.6,18.62,17.11,18.47,17.34,8042300,8042300,0.87,4.94,17.95,"March 19, 21",0.0494,,,,,
2021-03-18,18.68,18.84,17.46,17.6,16.53,5571136,5571136,-1.08,-5.78,18.145,"March 18, 21",-0.0578,,,,,
2021-03-17,18.39,18.99,18.35,18.85,17.7,3121000,3121000,0.46,2.5,18.645,"March 17, 21",0.025,,,,,
2021-03-16,18.49,18.87,18.33,18.64,17.5,2741200,2741200,0.15,0.81125,18.5825,"March 16, 21",0.0081125,,,,,
2021-03-15,18.68,19.03,18.48,18.68,17.54,2891808,2891808,0,0,18.7175,"March 15, 21",0,,,,,
2021-03-12,19.49,19.67,18.58,18.75,17.61,3716149,3716149,-0.74,-3.8,19.1225,"March 12, 21",-0.038,,,,,
2021-03-11,18.77,19.63,18.36,19.44,18.26,4892866,4892866,0.67,3.57,19.05,"March 11, 21",0.0357,,,,,
2021-03-10,17.86,19.15,17.76,18.77,17.63,7761542,7761542,0.91,5.1,18.385,"March 10, 21",0.051,,,,,
2021-03-09,17.12,17.87,16.89,17.72,16.64,6442400,6442400,0.6,3.5,17.4,"March 09, 21",0.035,,,,,
2021-03-08,18.05,18.25,17.27,17.37,16.31,6401586,6401586,-0.68,-3.77,17.735,"March 08, 21",-0.0377,,,,,
2021-03-05,18.62,18.75,16.99,17.98,16.88,7308200,7308200,-0.64,-3.44,18.085,"March 05, 21",-0.0344,,,,,
2021-03-04,18.4,19.12,17.81,18.31,17.19,7885912,7885912,-0.09,-0.48913,18.41,"March 04, 21",-0.0048913,,,,,
2021-03-03,18.69,19.05,18.21,18.42,17.3,4901317,4901317,-0.27,-1.44,18.5925,"March 03, 21",-0.0144,,,,,
2021-03-02,18.52,19.42,18.34,18.44,17.32,4190310,4190310,-0.08,-0.43197,18.68,"March 02, 21",-0.0043197,,,,,
2021-03-01,18.09,18.53,17.59,18.44,17.32,6782798,6782798,0.35,1.93,18.1625,"March 01, 21",0.0193,,,,,
2021-02-26,18.09,18.32,17.1,17.79,16.71,4949945,4949945,-0.3,-1.66,17.825,"February 26, 21",-0.0166,,,,,
2021-02-25,18.6,19.09,17.77,18.15,17.04,4940103,4940103,-0.45,-2.42,18.4025,"February 25, 21",-0.0242,,,,,
2021-02-24,17.85,18.95,17.62,18.61,17.48,5112811,5112811,0.76,4.26,18.2575,"February 24, 21",0.0426,,,,,
2021-02-23,17.8,17.91,16.34,17.65,16.57,6878343,6878343,-0.15,-0.8427,17.425,"February 23, 21",-0.008427,,,,,
2021-02-22,18.51,18.63,17.68,17.69,16.61,6256820,6256820,-0.82,-4.43,18.1275,"February 22, 21",-0.0443,,,,,
2021-02-19,18.56,18.97,18.03,18.38,17.26,5376072,5376072,-0.18,-0.96983,18.485,"February 19, 21",-0.0096983,,,,,
2021-02-18,19.06,19.35,18.02,18.3,17.19,7551634,7551634,-0.76,-3.99,18.6825,"February 18, 21",-0.0399,,,,,
2021-02-17,18.06,19.69,17.18,19.17,18,9346935,9346935,1.11,6.15,18.525,"February 17, 21",0.0615,,,,,
2021-02-16,18.25,18.58,17.68,17.86,16.77,7559093,7559093,-0.39,-2.14,18.0925,"February 16, 21",-0.0214,,,,,
2021-02-12,16.85,17.76,16.72,17.66,16.58,6451304,6451304,0.81,4.81,17.2475,"February 12, 21",0.0481,,,,,
2021-02-11,16.77,17.01,16.51,16.83,15.8,6319000,6319000,0.06,0.35778,16.78,"February 11, 21",0.0035778,,,,,
