date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,recordDate,adjDividend,dividend,paymentDate,declarationDate
2023-06-29,368.89,377.65,366.62,370.62,357.79,537700,537700,1.73,0.46897,370.945,"June 29, 23",0.0046897,,,,,
2023-06-28,365.54,371.33,360.96,370.12,357.31,425345,425345,4.58,1.25,366.9875,"June 28, 23",0.0125,,,,,
2023-06-27,357.98,368.29,353.47,366.2,353.53,376000,376000,8.22,2.3,361.485,"June 27, 23",0.023,,,,,
2023-06-26,350.25,356.79,349.01,354.13,341.87,292600,292600,3.88,1.11,352.545,"June 26, 23",0.0111,,,,,
2023-06-23,349.1,353.88,347.64,352.34,340.15,508239,508239,3.24,0.9281,350.74,"June 23, 23",0.009281,,,,,
2023-06-22,355.97,356.42,349.63,350.28,338.16,228300,228300,-5.69,-1.6,353.075,"June 22, 23",-0.016,,,,,
2023-06-21,353.51,357.64,351.46,356.74,344.39,314823,314823,3.23,0.91369,354.8375,"June 21, 23",0.0091369,,,,,
2023-06-20,354.93,357,350.46,353.51,341.28,385700,385700,-1.42,-0.40008,353.975,"June 20, 23",-0.0040008,,,,,
2023-06-16,360.46,361.61,352.29,357.95,345.56,556600,556600,-2.51,-0.69633,358.0775,"June 16, 23",-0.0069633,,,,,
2023-06-15,347.92,359.81,346.51,357.51,345.14,754410,754410,9.59,2.76,352.9375,"June 15, 23",0.0276,,,,,
2023-06-14,339.76,347.63,335.77,345.4,333.45,532930,532930,5.64,1.66,342.14,"June 14, 23",0.0166,,,,,
2023-06-13,334.61,338.47,333.2,336.91,325.25,336500,336500,2.3,0.68737,335.7975,"June 13, 23",0.0068737,,,,,
2023-06-12,327.32,334.47,324.88,333.72,322.17,280600,280600,6.4,1.96,330.0975,"June 12, 23",0.0196,,,,,
2023-06-09,323.2,327.64,322.8,326.42,315.12,366636,366636,3.22,0.99629,325.015,"June 09, 23",0.0099629,,,,,
2023-06-08,337.8,338.04,323.91,324.64,313.4,444201,444201,-13.16,-3.9,331.0975,"June 08, 23",-0.039,,,,,
2023-06-07,338.47,344.95,335.37,338.74,327.02,409502,409502,0.27,0.07977073,339.3825,"June 07, 23",0.0007977073,,,,,
2023-06-06,326.97,338.39,323.63,336.32,324.68,407856,407856,9.35,2.86,331.3275,"June 06, 23",0.0286,,,,,
2023-06-05,324.99,327.83,320.21,327.39,316.06,463200,463200,2.4,0.73848,325.105,"June 05, 23",0.0073848,,,,,
2023-06-02,317.56,326.98,316.46,326.36,315.06,448845,448845,8.8,2.77,321.84,"June 02, 23",0.0277,,,,,
2023-06-01,317.25,317.25,307.77,313.02,302.19,648200,648200,-4.23,-1.33,313.8225,"June 01, 23",-0.0133,,,,,
2023-05-31,320,322.92,309.79,316.23,305.29,922000,922000,-3.77,-1.18,317.235,"May 31, 23",-0.0118,,,,,
2023-05-30,331.21,332.37,319.69,322.77,311.6,400800,400800,-8.44,-2.55,326.51,"May 30, 23",-0.0255,,,,,
2023-05-26,326.5,333.25,325.49,328.01,316.66,344900,344900,1.51,0.46248,328.3125,"May 26, 23",0.0046248,,,,,
2023-05-25,334.02,337.11,326.23,327.08,315.76,290739,290739,-6.94,-2.08,331.11,"May 25, 23",-0.0208,,,,,
2023-05-24,338.46,339,327.55,333.85,322.3,265143,265143,-4.61,-1.36,334.715,"May 24, 23",-0.0136,,,,,
2023-05-23,341.81,344.93,336.09,338.08,326.38,308400,308400,-3.73,-1.09,340.2275,"May 23, 23",-0.0109,,,,,
2023-05-22,345.37,346.17,341.7,342.7,330.84,325247,325247,-2.67,-0.77308,343.985,"May 22, 23",-0.0077308,,,,,
2023-05-19,353.22,353.22,344.92,345.05,333.11,317000,317000,-8.17,-2.31,349.1025,"May 19, 23",-0.0231,,,,,
2023-05-18,343.33,353.73,340.16,353.22,341,322608,322608,9.89,2.88,347.61,"May 18, 23",0.0288,,,,,
2023-05-17,342.93,343.68,337.19,343.29,331.41,238900,238900,0.36,0.10498,341.7725,"May 17, 23",0.0010498,,,,,
2023-05-16,336.57,342.67,333.93,340.53,328.74,368211,368211,3.96,1.18,338.425,"May 16, 23",0.0118,2023-05-17,1.1,1.1,2023-05-31,2023-05-04
2023-05-15,338.7,342.38,335.72,342.16,329.26,260000,260000,3.46,1.02,339.74,"May 15, 23",0.0102,,,,,
2023-05-12,348.13,349.95,336.13,338.65,325.88,409500,409500,-9.48,-2.72,343.215,"May 12, 23",-0.0272,,,,,
2023-05-11,351.4,351.4,344.73,348.04,334.92,255200,255200,-3.36,-0.95618,348.8925,"May 11, 23",-0.0095618,,,,,
2023-05-10,356.45,357.15,348.02,351.22,337.98,250800,250800,-5.23,-1.47,353.21,"May 10, 23",-0.0147,,,,,
2023-05-09,349.22,353.1,347.74,350.98,337.75,227907,227907,1.76,0.50398,350.26,"May 09, 23",0.0050398,,,,,
2023-05-08,354.05,355.16,348.59,353.18,339.87,207000,207000,-0.87,-0.24573,352.745,"May 08, 23",-0.0024573,,,,,
2023-05-05,351.49,355.83,348.59,353.96,340.62,284343,284343,2.47,0.70272,352.4675,"May 05, 23",0.0070272,,,,,
2023-05-04,352.26,355.43,342.65,344.87,331.87,281087,281087,-7.39,-2.1,348.8025,"May 04, 23",-0.021,,,,,
2023-05-03,348.05,358.81,347.42,351.72,338.46,393000,393000,3.67,1.05,351.5,"May 03, 23",0.0105,,,,,
2023-05-02,346.63,347.78,339.2,346.89,333.81,341707,341707,0.26,0.07500793,345.125,"May 02, 23",0.0007500793,,,,,
2023-05-01,350.66,352.53,344.21,346.78,333.71,311361,311361,-3.88,-1.11,348.545,"May 01, 23",-0.0111,,,,,
2023-04-28,341.41,352.58,339.55,351.32,338.08,400340,400340,9.91,2.9,346.215,"April 28, 23",0.029,,,,,
2023-04-27,335.88,342.48,332.71,342.09,329.19,389633,389633,6.21,1.85,338.29,"April 27, 23",0.0185,,,,,
2023-04-26,336.14,336.14,331.04,332.25,319.72,353753,353753,-3.89,-1.16,333.8925,"April 26, 23",-0.0116,,,,,
2023-04-25,348.02,349.77,336.2,336.92,324.22,413335,413335,-11.1,-3.19,342.7275,"April 25, 23",-0.0319,,,,,
2023-04-24,341.27,350.43,341.27,350.23,337.03,507926,507926,8.96,2.63,345.8,"April 24, 23",0.0263,,,,,
2023-04-21,340.56,344.17,336.53,343.24,330.3,791206,791206,2.68,0.78694,341.125,"April 21, 23",0.0078694,,,,,
2023-04-20,318,341.95,317.5,332.39,319.86,1294200,1294200,14.39,4.53,327.46,"April 20, 23",0.0453,,,,,
2023-04-19,335.11,338.95,332.3,338.67,325.9,490637,490637,3.56,1.06,336.2575,"April 19, 23",0.0106,,,,,
2023-04-18,340.03,344.67,338.5,338.94,326.16,505800,505800,-1.09,-0.32056,340.535,"April 18, 23",-0.0032056,,,,,
2023-04-17,329.77,337.52,329.33,337.43,324.71,418373,418373,7.66,2.32,333.5125,"April 17, 23",0.0232,,,,,
2023-04-14,339.13,340.79,327.52,330.25,317.8,625432,625432,-8.88,-2.62,334.4225,"April 14, 23",-0.0262,,,,,
2023-04-13,335.61,341.85,329.42,340.34,327.51,412400,412400,4.73,1.41,336.805,"April 13, 23",0.0141,,,,,
2023-04-12,349.18,353.92,332.8,333.9,321.31,519856,519856,-15.28,-4.38,342.45,"April 12, 23",-0.0438,,,,,
2023-04-11,335.84,347.32,335.84,345.82,332.78,481124,481124,9.98,2.97,341.205,"April 11, 23",0.0297,,,,,
2023-04-10,323.88,335.23,323.03,335.17,322.53,334960,334960,11.29,3.49,329.3275,"April 10, 23",0.0349,,,,,
2023-04-06,322.93,327.7,320.41,326.26,313.96,443100,443100,3.33,1.03,324.325,"April 06, 23",0.0103,,,,,
2023-04-05,325,325,318.46,321.82,309.69,418145,418145,-3.18,-0.97846,322.57,"April 05, 23",-0.0097846,,,,,
2023-04-04,341.33,341.6,327.16,327.48,315.13,315900,315900,-13.85,-4.06,334.3925,"April 04, 23",-0.0406,,,,,
2023-04-03,340.42,344.76,335.75,339.25,326.46,400706,400706,-1.17,-0.34369,340.045,"April 03, 23",-0.0034369,,,,,
2023-03-31,338.5,344.48,335.86,342.44,329.53,485949,485949,3.94,1.16,340.32,"March 31, 23",0.0116,,,,,
2023-03-30,342.17,342.66,333.72,335.12,322.49,248107,248107,-7.05,-2.06,338.4175,"March 30, 23",-0.0206,,,,,
2023-03-29,332.71,337.5,331.43,337.38,324.66,272379,272379,4.67,1.4,334.755,"March 29, 23",0.014,,,,,
2023-03-28,327.16,330.88,326.38,327.45,315.11,224100,224100,0.29,0.08864164,327.9675,"March 28, 23",0.0008864164,,,,,
2023-03-27,326.85,330.84,326.15,328.06,315.69,425300,425300,1.21,0.3702,327.975,"March 27, 23",0.003702,,,,,
2023-03-24,324.18,325.69,315.15,325.23,312.97,499400,499400,1.05,0.32389,322.5625,"March 24, 23",0.0032389,,,,,
2023-03-23,335.24,338.79,323.08,325.27,313.01,449633,449633,-9.97,-2.97,330.595,"March 23, 23",-0.0297,,,,,
2023-03-22,346.51,346.51,334.23,334.41,321.8,275731,275731,-12.1,-3.49,340.415,"March 22, 23",-0.0349,,,,,
2023-03-21,346.11,349.26,343.31,346.72,333.65,279820,279820,0.61,0.17624,346.35,"March 21, 23",0.0017624,,,,,
2023-03-20,342.4,346.68,340.52,342.95,330.02,320600,320600,0.55,0.16063,343.1375,"March 20, 23",0.0016063,,,,,
2023-03-17,349.26,351.02,341.32,341.83,328.94,445900,445900,-7.43,-2.13,345.8575,"March 17, 23",-0.0213,,,,,
2023-03-16,344.04,353.7,344.04,349.51,336.33,356071,356071,5.47,1.59,347.8225,"March 16, 23",0.0159,,,,,
2023-03-15,345.39,349.57,341.23,345.99,332.95,300726,300726,0.6,0.17372,345.545,"March 15, 23",0.0017372,,,,,
2023-03-14,349.81,355.43,345.94,350.64,337.42,306461,306461,0.83,0.23727,350.455,"March 14, 23",0.0023727,2023-03-15,1,1,2023-03-29,2023-02-24
2023-03-13,344.61,352.12,342.33,346.27,332.25,377200,377200,1.66,0.4817,346.3325,"March 13, 23",0.004817,,,,,
2023-03-10,351.99,353.35,342.48,348.41,334.3,390300,390300,-3.58,-1.02,349.0575,"March 10, 23",-0.0102,,,,,
2023-03-09,355.75,359.74,346.76,349.04,334.91,261800,261800,-6.71,-1.89,352.8225,"March 09, 23",-0.0189,,,,,
2023-03-08,354.72,356.57,351.2,356.57,342.13,208074,208074,1.85,0.52154,354.765,"March 08, 23",0.0052154,,,,,
2023-03-07,357.52,359.58,353.84,354.9,340.53,220620,220620,-2.62,-0.73283,356.46,"March 07, 23",-0.0073283,,,,,
2023-03-06,363.92,366.1,355.82,357.22,342.76,274905,274905,-6.7,-1.84,360.765,"March 06, 23",-0.0184,,,,,
2023-03-03,355.5,362,354.66,361.55,346.91,357418,357418,6.05,1.7,358.4275,"March 03, 23",0.017,,,,,
2023-03-02,345.53,354.63,344.14,352.8,338.52,282835,282835,7.27,2.1,349.275,"March 02, 23",0.021,,,,,
2023-03-01,354,357.43,346.91,348.55,334.44,274822,274822,-5.45,-1.54,351.7225,"March 01, 23",-0.0154,,,,,
2023-02-28,357.47,362.25,354.67,356.86,342.41,343500,343500,-0.61,-0.17064,357.8125,"February 28, 23",-0.0017064,,,,,
2023-02-27,361.09,364.92,354.08,356.09,341.67,301600,301600,-5,-1.38,359.045,"February 27, 23",-0.0138,,,,,
2023-02-24,353.98,357.76,353.77,356.31,341.88,310400,310400,2.33,0.65823,355.455,"February 24, 23",0.0065823,,,,,
2023-02-23,359.24,362,353.24,360.57,345.97,315000,315000,1.33,0.37023,358.7625,"February 23, 23",0.0037023,,,,,
2023-02-22,358.05,362.3,354.68,357.69,343.21,405700,405700,-0.36,-0.10054,358.18,"February 22, 23",-0.0010054,,,,,
2023-02-21,370,370,355.45,357.55,343.07,616690,616690,-12.45,-3.36,363.25,"February 21, 23",-0.0336,,,,,
2023-02-17,388.45,389.9,369.47,376.58,361.33,626300,626300,-11.87,-3.06,381.1,"February 17, 23",-0.0306,,,,,
2023-02-16,376.87,393.14,372.83,389.7,373.92,1152100,1152100,12.83,3.4,383.135,"February 16, 23",0.034,,,,,
2023-02-15,370.01,385.93,370.01,384.57,369,645850,645850,14.56,3.94,377.63,"February 15, 23",0.0394,,,,,
2023-02-14,374.19,378.4,368.67,375.33,360.13,360200,360200,1.14,0.30466,374.1475,"February 14, 23",0.0030466,,,,,
2023-02-13,372.36,376.1,368.83,374.85,359.67,561600,561600,2.49,0.66871,373.035,"February 13, 23",0.0066871,,,,,
2023-02-10,372,372.58,365.99,369.24,354.29,597948,597948,-2.76,-0.74194,369.9525,"February 10, 23",-0.0074194,,,,,
2023-02-09,388.28,388.61,374.6,376.95,361.69,600039,600039,-11.33,-2.92,382.11,"February 09, 23",-0.0292,,,,,
2023-02-08,388.58,390.51,383.27,385.13,369.54,429338,429338,-3.45,-0.88785,386.8725,"February 08, 23",-0.0088785,,,,,
2023-02-07,387.17,393.28,382.05,391.83,375.96,431169,431169,4.66,1.2,388.5825,"February 07, 23",0.012,,,,,
2023-02-06,390.83,392.49,384.33,392.04,376.17,590900,590900,1.21,0.3096,389.9225,"February 06, 23",0.003096,,,,,
2023-02-03,413.1,413.61,400.48,403.57,387.23,780700,780700,-9.53,-2.31,407.69,"February 03, 23",-0.0231,,,,,
2023-02-02,404.74,423.97,404.74,422.17,405.08,688500,688500,17.43,4.31,413.905,"February 02, 23",0.0431,,,,,
2023-02-01,384.95,400.59,383.78,398.14,382.02,435288,435288,13.19,3.43,391.865,"February 01, 23",0.0343,,,,,
2023-01-31,375.29,385.9,375.24,385.61,370,368100,368100,10.32,2.75,380.51,"January 31, 23",0.0275,,,,,
2023-01-30,375,378.79,370.73,376.48,361.24,638300,638300,1.48,0.39467,375.25,"January 30, 23",0.0039467,,,,,
2023-01-27,363.95,380.21,361.65,379.39,364.03,468966,468966,15.44,4.24,371.3,"January 27, 23",0.0424,,,,,
2023-01-26,367.24,369.77,359.83,364.41,349.66,209749,209749,-2.83,-0.77061,365.3125,"January 26, 23",-0.0077061,,,,,
2023-01-25,360,364.84,357,363.5,348.78,323000,323000,3.5,0.97222,361.335,"January 25, 23",0.0097222,,,,,
2023-01-24,357.34,367.36,355.87,364.26,349.51,439600,439600,6.92,1.94,361.2075,"January 24, 23",0.0194,,,,,
2023-01-23,353,359.45,349.88,359.28,344.73,270928,270928,6.28,1.78,355.4025,"January 23, 23",0.0178,,,,,
2023-01-20,346.56,353.15,343.93,352.74,338.46,335700,335700,6.18,1.78,349.095,"January 20, 23",0.0178,,,,,
2023-01-19,355.48,357.89,343.48,344.78,330.82,566671,566671,-10.7,-3.01,350.4075,"January 19, 23",-0.0301,,,,,
2023-01-18,358.52,367.5,357.54,359.65,345.09,923200,923200,1.13,0.31518,360.8025,"January 18, 23",0.0031518,,,,,
2023-01-17,347.11,355.56,346.9,353.97,339.64,451313,451313,6.86,1.98,350.885,"January 17, 23",0.0198,,,,,
2023-01-13,342.29,351.8,341.31,349.09,334.96,308500,308500,6.8,1.99,346.1225,"January 13, 23",0.0199,,,,,
2023-01-12,346.85,347.82,341.08,346.79,332.75,479400,479400,-0.06,-0.01729854,345.635,"January 12, 23",-0.0001729854,,,,,
2023-01-11,333.99,343.85,332.04,342.81,328.93,602358,602358,8.82,2.64,338.1725,"January 11, 23",0.0264,,,,,
2023-01-10,318.02,325.5,316.06,325.06,311.9,350400,350400,7.04,2.21,321.16,"January 10, 23",0.0221,,,,,
2023-01-09,315.41,328.58,315.31,317.81,304.94,486900,486900,2.4,0.76091,319.2775,"January 09, 23",0.0076091,,,,,
2023-01-06,304.23,315.58,299.35,315.31,302.54,514311,514311,11.08,3.64,308.6175,"January 06, 23",0.0364,,,,,
2023-01-05,301.73,305.03,296.89,303,290.73,332900,332900,1.27,0.42091,301.6625,"January 05, 23",0.0042091,,,,,
2023-01-04,306.39,306.39,299.94,304.43,292.1,363210,363210,-1.96,-0.63971,304.2875,"January 04, 23",-0.0063971,,,,,
2023-01-03,305.25,309.83,297.26,300.83,288.65,368100,368100,-4.42,-1.45,303.2925,"January 03, 23",-0.0145,,,,,
2022-12-30,303.05,304.69,298.42,302.33,290.09,250028,250028,-0.72,-0.23758,302.1225,"December 30, 22",-0.0023758,,,,,
2022-12-29,300.37,308.54,300.29,306.92,294.49,268913,268913,6.55,2.18,304.03,"December 29, 22",0.0218,,,,,
2022-12-28,306.37,308.66,295.95,296.48,284.48,196962,196962,-9.89,-3.23,301.865,"December 28, 22",-0.0323,,,,,
2022-12-27,305.81,307.61,301.55,306.01,293.62,206500,206500,0.2,0.06540009,305.245,"December 27, 22",0.0006540009,,,,,
2022-12-23,304.62,306.85,302.77,305.6,293.23,207600,207600,0.98,0.32171,304.96,"December 23, 22",0.0032171,,,,,
2022-12-22,306.6,306.8,296.04,305.08,292.73,331800,331800,-1.52,-0.49576,303.63,"December 22, 22",-0.0049576,,,,,
2022-12-21,306.33,311.68,306,311.68,299.06,358400,358400,5.35,1.75,308.9225,"December 21, 22",0.0175,,,,,
2022-12-20,306.18,306.35,300.01,303.77,291.47,328000,328000,-2.41,-0.78712,304.0775,"December 20, 22",-0.0078712,,,,,
2022-12-19,314.6,315.72,307.85,308.14,295.66,380449,380449,-6.46,-2.05,311.5775,"December 19, 22",-0.0205,,,,,
2022-12-16,315.09,316.36,309.18,313.02,300.35,957135,957135,-2.07,-0.65696,313.4125,"December 16, 22",-0.0065696,,,,,
2022-12-15,324.82,329.68,310.76,320.04,307.08,590100,590100,-4.78,-1.47,321.325,"December 15, 22",-0.0147,,,,,
2022-12-14,333.45,342.42,332.43,334.81,321.25,608743,608743,1.36,0.40786,335.7775,"December 14, 22",0.0040786,,,,,
2022-12-13,347.61,349.97,332.8,335.47,321.89,405800,405800,-12.14,-3.49,341.4625,"December 13, 22",-0.0349,,,,,
2022-12-12,330.65,334.35,329.49,331.12,317.71,542112,542112,0.47,0.14214,331.4025,"December 12, 22",0.0014214,,,,,
2022-12-09,325.05,332.6,325.05,331.01,317.61,526711,526711,5.96,1.83,328.4275,"December 09, 22",0.0183,,,,,
2022-12-08,322.58,330.15,319.52,329.23,315.9,605348,605348,6.65,2.06,325.37,"December 08, 22",0.0206,,,,,
2022-12-07,317.19,326.29,315.88,321.08,308.08,258300,258300,3.89,1.23,320.11,"December 07, 22",0.0123,,,,,
2022-12-06,321.37,322.07,312.89,317.99,305.11,358500,358500,-3.38,-1.05,318.58,"December 06, 22",-0.0105,,,,,
2022-12-05,323.85,325,316.04,320.11,307.15,444900,444900,-3.74,-1.15,321.25,"December 05, 22",-0.0115,,,,,
2022-12-02,333.33,333.33,325.2,330.43,317.05,470400,470400,-2.9,-0.87001,330.5725,"December 02, 22",-0.0087001,,,,,
2022-12-01,334.56,338.69,329.39,338.13,324.44,427210,427210,3.57,1.07,335.1925,"December 01, 22",0.0107,,,,,
2022-11-30,318,330.85,314.25,329.41,316.07,830111,830111,11.41,3.59,323.1275,"November 30, 22",0.0359,,,,,
2022-11-29,314.88,321.16,313.96,320.75,307.76,314100,314100,5.87,1.86,317.6875,"November 29, 22",0.0186,,,,,
2022-11-28,326.13,329.02,314.92,315.23,302.47,326900,326900,-10.9,-3.34,321.325,"November 28, 22",-0.0334,,,,,
2022-11-25,332.97,334.6,327.84,328.82,315.51,229138,229138,-4.15,-1.25,331.0575,"November 25, 22",-0.0125,,,,,
2022-11-23,327.16,335.11,325.27,332.39,318.93,403919,403919,5.23,1.6,329.9825,"November 23, 22",0.016,,,,,
2022-11-22,323.2,326.96,320.52,326.43,313.21,269400,269400,3.23,0.99938,324.2775,"November 22, 22",0.0099938,,,,,
2022-11-21,320.56,323.43,317.82,320.24,307.27,289004,289004,-0.32,-0.09982531,320.5125,"November 21, 22",-0.0009982531,,,,,
2022-11-18,323.24,324.76,314.9,321.98,308.94,484200,484200,-1.26,-0.3898,321.22,"November 18, 22",-0.003898,,,,,
2022-11-17,329.3,329.32,310.01,319.6,306.66,663593,663593,-9.7,-2.95,322.0575,"November 17, 22",-0.0295,,,,,
2022-11-16,339.64,345,332.07,337.45,323.79,422419,422419,-2.19,-0.6448,338.54,"November 16, 22",-0.006448,,,,,
2022-11-15,350.93,352.77,343.38,346.25,332.23,470800,470800,-4.68,-1.33,348.3325,"November 15, 22",-0.0133,,,,,
2022-11-14,350,352.42,339.58,340.89,327.09,604700,604700,-9.11,-2.6,345.7225,"November 14, 22",-0.026,,,,,
2022-11-11,339.31,360.34,338.23,351.36,337.13,769302,769302,12.05,3.55,347.31,"November 11, 22",0.0355,,,,,
2022-11-10,316,343.24,315.89,339.31,325.57,1016760,1016760,23.31,7.38,328.61,"November 10, 22",0.0738,,,,,
2022-11-09,303.54,305.81,299.11,300.4,288.24,385406,385406,-3.14,-1.03,302.215,"November 09, 22",-0.0103,2022-11-10,1,1,2022-11-23,2022-10-27
2022-11-08,306,312.23,302.15,307.79,294.37,658800,658800,1.79,0.58497,307.0425,"November 08, 22",0.0058497,,,,,
2022-11-07,294.64,304.25,292.07,304.16,290.9,410704,410704,9.52,3.23,298.78,"November 07, 22",0.0323,,,,,
2022-11-04,295.48,295.48,283.81,292.62,279.86,507700,507700,-2.86,-0.96792,291.8475,"November 04, 22",-0.0096792,,,,,
2022-11-03,291.9,294.39,288.19,291.6,278.89,363800,363800,-0.3,-0.10277,291.52,"November 03, 22",-0.0010277,,,,,
2022-11-02,305.17,311.85,294.51,295.3,282.42,513525,513525,-9.87,-3.23,301.7075,"November 02, 22",-0.0323,,,,,
2022-11-01,307.44,310.3,302.74,305.73,292.4,349213,349213,-1.71,-0.55621,306.5525,"November 01, 22",-0.0055621,,,,,
2022-10-31,316.5,318.09,304.01,304.23,290.97,389244,389244,-12.27,-3.88,310.7075,"October 31, 22",-0.0388,,,,,
2022-10-28,302.97,319.24,301.91,318.77,304.87,448810,448810,15.8,5.22,310.7225,"October 28, 22",0.0522,,,,,
2022-10-27,307.18,309.28,302.02,304.23,290.97,428132,428132,-2.95,-0.96035,305.6775,"October 27, 22",-0.0096035,,,,,
2022-10-26,298.39,314.55,296.79,305.88,292.54,927013,927013,7.49,2.51,303.9025,"October 26, 22",0.0251,,,,,
2022-10-25,293.27,302.04,293.27,298.54,285.52,851330,851330,5.27,1.8,296.78,"October 25, 22",0.018,,,,,
2022-10-24,287.84,294.3,284.45,292.83,280.06,667814,667814,4.99,1.73,289.855,"October 24, 22",0.0173,,,,,
2022-10-21,285.17,286.74,278.1,284.83,272.41,826708,826708,-0.34,-0.11923,283.71,"October 21, 22",-0.0011923,,,,,
2022-10-20,303.66,307.76,279.28,283.92,271.54,1643237,1643237,-19.74,-6.5,293.655,"October 20, 22",-0.065,,,,,
2022-10-19,311.59,312.89,293.35,298.12,285.12,874439,874439,-13.47,-4.32,303.9875,"October 19, 22",-0.0432,,,,,
2022-10-18,323.38,327.95,315.84,318.9,305,585543,585543,-4.48,-1.39,321.5175,"October 18, 22",-0.0139,,,,,
2022-10-17,311.94,322.16,311.83,318.47,304.58,392034,392034,6.53,2.09,316.1,"October 17, 22",0.0209,,,,,
2022-10-14,325.15,328.46,305.86,307.03,293.64,371247,371247,-18.12,-5.57,316.625,"October 14, 22",-0.0557,,,,,
2022-10-13,306.99,324.41,300,321.71,307.68,474600,474600,14.72,4.79,313.2775,"October 13, 22",0.0479,,,,,
2022-10-12,319.82,322.98,316.87,317.12,303.29,367400,367400,-2.7,-0.84422,319.1975,"October 12, 22",-0.0084422,,,,,
2022-10-11,322.8,326.96,316.8,319.42,305.49,379800,379800,-3.38,-1.05,321.495,"October 11, 22",-0.0105,,,,,
2022-10-10,324.09,324.4,319.82,322.75,308.68,230818,230818,-1.34,-0.41347,322.765,"October 10, 22",-0.0041347,,,,,
2022-10-07,323.05,324.07,315.38,321.6,307.58,254400,254400,-1.45,-0.44885,321.025,"October 07, 22",-0.0044885,,,,,
2022-10-06,332.26,334.08,327.2,328.87,314.53,209600,209600,-3.39,-1.02,330.6025,"October 06, 22",-0.0102,,,,,
2022-10-05,325.48,333.36,323.83,330.86,316.43,253800,253800,5.38,1.65,328.3825,"October 05, 22",0.0165,,,,,
2022-10-04,336.05,341.2,331.61,332.81,318.3,402838,402838,-3.24,-0.96414,335.4175,"October 04, 22",-0.0096414,,,,,
2022-10-03,320.52,331.28,317.68,327.75,313.46,726500,726500,7.23,2.26,324.3075,"October 03, 22",0.0226,,,,,
2022-09-30,316.68,326.74,313.4,318.21,304.34,527842,527842,1.53,0.48314,318.7575,"September 30, 22",0.0048314,,,,,
2022-09-29,323.32,323.32,313.49,315.78,302.01,481900,481900,-7.54,-2.33,318.9775,"September 29, 22",-0.0233,,,,,
2022-09-28,320.74,332.67,314.36,329.14,314.79,792906,792906,8.4,2.62,324.2275,"September 28, 22",0.0262,,,,,
2022-09-27,315.12,319.38,309.57,317.67,303.82,735800,735800,2.55,0.80922,315.435,"September 27, 22",0.0080922,,,,,
2022-09-26,312.88,318.54,310.5,311.93,298.33,588502,588502,-0.95,-0.30363,313.4625,"September 26, 22",-0.0030363,,,,,
2022-09-23,312.67,318.99,308.74,312.52,298.89,671100,671100,-0.15,-0.0479739,313.23,"September 23, 22",-0.000479739,,,,,
2022-09-22,321.64,323.33,313.51,314.95,301.22,410900,410900,-6.69,-2.08,318.3575,"September 22, 22",-0.0208,,,,,
2022-09-21,329.65,335.81,324.3,324.35,310.21,342814,342814,-5.3,-1.61,328.5275,"September 21, 22",-0.0161,,,,,
2022-09-20,334.47,335.8,324.74,326.97,312.71,351500,351500,-7.5,-2.24,330.495,"September 20, 22",-0.0224,,,,,
2022-09-19,330.75,338.48,330.24,338.47,323.71,364447,364447,7.72,2.33,334.485,"September 19, 22",0.0233,,,,,
2022-09-16,325.94,333.98,322.88,331.63,317.17,661846,661846,5.69,1.75,328.6075,"September 16, 22",0.0175,,,,,
2022-09-15,328.59,336.84,325.46,328.43,314.11,453237,453237,-0.16,-0.0486929,329.83,"September 15, 22",-0.000486929,,,,,
2022-09-14,346.23,348.8,326.84,330.19,315.79,524800,524800,-16.04,-4.63,338.015,"September 14, 22",-0.0463,,,,,
2022-09-13,347.06,347.5,334.77,335.19,320.58,461133,461133,-11.87,-3.42,341.13,"September 13, 22",-0.0342,,,,,
2022-09-12,363.4,364.27,355.9,357.39,341.81,454554,454554,-6.01,-1.65,360.24,"September 12, 22",-0.0165,,,,,
2022-09-09,355.65,361.63,354.7,355.96,340.44,301339,301339,0.31,0.08716435,356.985,"September 09, 22",0.0008716435,,,,,
2022-09-08,341.55,353.55,341.44,353.21,337.81,264203,264203,11.66,3.41,347.4375,"September 08, 22",0.0341,,,,,
2022-09-07,336.48,345.9,336.48,345.54,330.47,227600,227600,9.06,2.69,341.1,"September 07, 22",0.0269,,,,,
2022-09-06,340.19,343.49,327.08,335.47,320.84,449800,449800,-4.72,-1.39,336.5575,"September 06, 22",-0.0139,,,,,
2022-09-02,342.32,346.95,336.97,339.9,325.08,307000,307000,-2.42,-0.70694,341.535,"September 02, 22",-0.0070694,,,,,
2022-09-01,336.29,337.37,330.32,336.87,322.18,469042,469042,0.58,0.17247,335.2125,"September 01, 22",0.0017247,,,,,
2022-08-31,345.29,345.97,337.4,339.19,324.4,336135,336135,-6.1,-1.77,341.9625,"August 31, 22",-0.0177,,,,,
2022-08-30,346.02,348.56,340.26,343.19,328.23,276300,276300,-2.83,-0.81787,344.5075,"August 30, 22",-0.0081787,,,,,
2022-08-29,349,352.1,344.19,344.21,329.2,301506,301506,-4.79,-1.37,347.375,"August 29, 22",-0.0137,,,,,
2022-08-26,370.67,371.88,352.12,352.75,337.37,242130,242130,-17.92,-4.83,361.855,"August 26, 22",-0.0483,,,,,
