date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,recordDate,declarationDate,dividend,paymentDate,adjDividend
2021-12-14,409.23,418.58,403.29,407.77,407.769989,373957,373900,-1.46,-0.35677,409.7,"December 14, 21",-0.0035677,,,,,
2021-12-13,408.06,417.7,403.57,414.04,414.04,314982,315000,5.98,1.47,413.53,"December 13, 21",0.0147,,,,,
2021-12-10,407.39,410.83,403.8,407.49,407.48999,295957,296000,0.1,0.0245465,407.76,"December 10, 21",0.000245465,,,,,
2021-12-09,403.09,409.69,402.36,406.99,406.98999,361546,361500,3.9,0.96753,406.69,"December 09, 21",0.0096753,,,,,
2021-12-08,399,408.84,396.15,404.4,404.399994,304006,304000,5.4,1.35,405.17,"December 08, 21",0.0135,,,,,
2021-12-07,402.04,415.39,398.33,400.33,400.329987,442622,442600,-1.71,-0.42533,406.23,"December 07, 21",-0.0042533,,,,,
2021-12-06,381.21,402.24,377.18,399.28,399.279999,575730,575500,18.07,4.74,396.73,"December 06, 21",0.0474,,,,,
2021-12-03,383.77,383.77,372.89,381.51,381.51,423003,423000,-2.26,-0.58889,378.39,"December 03, 21",-0.0058889,,,,,
2021-12-02,361.62,381.765,361.62,380.55,380.549988,538650,538500,18.93,5.23,376.19,"December 02, 21",0.0523,,,,,
2021-12-01,358,368,355.86,363.58,363.579987,452469,452500,5.58,1.56,364.1,"December 01, 21",0.0156,,,,,
2021-11-30,349.35,356.93,348.92,353.13,353.13,645099,645000,3.78,1.08,352.81,"November 30, 21",0.0108,,,,,
2021-11-29,347.15,354.06,343.6,350.66,350.66,300499,300500,3.51,1.01,351.08,"November 29, 21",0.0101,,,,,
2021-11-26,350.64,354.46,344.63,345.62,345.619995,129868,129900,-5.02,-1.43,347.27,"November 26, 21",-0.0143,,,,,
2021-11-24,348.42,354.45,344.75,353.37,353.369995,216979,217000,4.95,1.42,352.6,"November 24, 21",0.0142,,,,,
2021-11-23,351.3,352.954,342.89,349.93,349.929993,342901,342900,-1.37,-0.38998,348.06,"November 23, 21",-0.0038998,,,,,
2021-11-22,357.59,359.62,349.6953,354.18,354.179993,296509,296500,-3.41,-0.95361,354.15,"November 22, 21",-0.0095361,,,,,
2021-11-19,354.26,367.34,354,357.51,357.51,593405,593400,3.25,0.91741,359.82,"November 19, 21",0.0091741,,,,,
2021-11-18,363.42,363.85,352.73,352.76,352.76,395883,395900,-10.66,-2.93,355.31,"November 18, 21",-0.0293,,,,,
2021-11-17,379.4,379.9,362.39,362.58,362.579987,587010,587000,-16.82,-4.43,368.32,"November 17, 21",-0.0443,,,,,
2021-11-16,390,396.09,377.73,377.86,377.859985,436778,436800,-12.14,-3.11,385.17,"November 16, 21",-0.0311,,,,,
2021-11-15,376.21,394.5,376.21,390.66,390.66,444330,444300,14.45,3.84,388.23,"November 15, 21",0.0384,,,,,
2021-11-12,382.47,382.47,370.52,375.67,375.67,430284,430300,-6.8,-1.78,375.34,"November 12, 21",-0.0178,,,,,
2021-11-11,387.78,399.8,377.55,377.81,377.809998,629734,629700,-9.97,-2.57,386.16,"November 11, 21",-0.0257,,,,,
2021-11-10,400.28,402.04,383,388.61,388.609985,376390,379800,-11.67,-2.92,390.78,"November 10, 21",-0.0292,,,,,
2021-11-09,398.9,406.09,391.68,403.74,403.73999,364701,364700,4.84,1.21,400.69,"November 09, 21",0.0121,,,,,
2021-11-08,388.29,400.88,386.14,398.18,398.179993,550069,550100,9.89,2.55,397.41,"November 08, 21",0.0255,,,,,
2021-11-05,384.34,387.52,379.41,380.2,380.2,220154,220100,-4.14,-1.08,381.92,"November 05, 21",-0.0108,,,,,
2021-11-04,385.61,388.23,382.11,382.85,382.85,349815,349800,-2.76,-0.71575,384.72,"November 04, 21",-0.0071575,,,,,
2021-11-03,390,391.43,380.56,384,384,510319,510300,-6,-1.54,385.62,"November 03, 21",-0.0154,,,,,
2021-11-02,400,403.75,390.28,390.54,390.54,176267,176300,-9.46,-2.36,393.42,"November 02, 21",-0.0236,,,,,
2021-11-01,398.52,402.59,396.77,400.26,400.26,110273,110300,1.74,0.43662,399.16,"November 01, 21",0.0043662,,,,,
2021-10-29,392.91,401.78,392.91,398.2,398.2,211703,211700,5.29,1.35,398.99,"October 29, 21",0.0135,,,,,
2021-10-28,397.46,400.94,392.28,395.34,395.339996,226514,226500,-2.12,-0.53339,395.54,"October 28, 21",-0.0053339,,,,,
2021-10-27,410.48,410.48,394.42,395.05,395.049988,266055,266100,-15.43,-3.76,399.01,"October 27, 21",-0.0376,,,,,
2021-10-26,415.17,419.22,410.8,410.82,410.82,210869,210900,-4.35,-1.05,412.8,"October 26, 21",-0.0105,,,,,
2021-10-25,410.78,419.21,409.74,413.99,413.98999,205579,205600,3.21,0.78144,414.78,"October 25, 21",0.0078144,,,,,
2021-10-22,409.03,412.45,406.02,410.05,410.049988,140884,140900,1.02,0.24937,409.68,"October 22, 21",0.0024937,,,,,
2021-10-21,407.36,410.875,401.13,407.83,407.829987,220243,220200,0.47,0.11538,407.01,"October 21, 21",0.0011538,,,,,
2021-10-20,418.4,419.66,409.43,410.64,410.64,204965,205000,-7.76,-1.85,413.32,"October 20, 21",-0.0185,,,,,
2021-10-19,419.16,419.95,414.57,415.45,415.45,129511,129500,-3.71,-0.8851,416.32,"October 19, 21",-0.008851,,,,,
2021-10-18,408.09,415.91,408.09,415.22,415.22,142393,142400,7.13,1.75,413.45,"October 18, 21",0.0175,,,,,
2021-10-15,410,412.59,406.21,409.8,409.799988,272218,285200,-0.2,-0.04878049,409.53,"October 15, 21",-0.0004878049,,,,,
2021-10-14,401.08,409.51,401.08,408.23,408.23,205113,205100,7.15,1.78,407.2,"October 14, 21",0.0178,,,,,
2021-10-13,402.1,404.225,396.95,397.26,397.26,209763,209800,-4.84,-1.2,399.59,"October 13, 21",-0.012,,,,,
2021-10-12,396.8,402.01,396.2501,399.16,399.16,162486,162500,2.36,0.59476,398.94,"October 12, 21",0.0059476,,,,,
2021-10-11,400.67,403.47,394.17,394.54,394.54,197665,197700,-6.13,-1.53,399.11,"October 11, 21",-0.0153,,,,,
2021-10-08,408.14,411.42,400.66,400.96,400.959991,158070,155700,-7.18,-1.76,403.89,"October 08, 21",-0.0176,,,,,
2021-10-07,403.16,415.15,403.16,406.45,406.45,246833,246800,3.29,0.81605,409.76,"October 07, 21",0.0081605,,,,,
2021-10-06,392.06,400.54,392.06,400.16,400.16,295111,295100,8.1,2.07,396.01,"October 06, 21",0.0207,,,,,
2021-10-05,397.6,401.445,394.26,395.77,395.769989,257808,257800,-1.83,-0.46026,397.02,"October 05, 21",-0.0046026,,,,,
2021-10-04,404.58,404.58,392.255,396.12,396.119995,190328,190300,-8.46,-2.09,396.7,"October 04, 21",-0.0209,,,,,
2021-10-01,400.41,410.23,397.57,406.08,406.079987,257857,257900,5.67,1.42,405.46,"October 01, 21",0.0142,,,,,
2021-09-30,400.03,403.62,397.21,397.93,397.929993,296135,294100,-2.1,-0.52496,399.29,"September 30, 21",-0.0052496,,,,,
2021-09-29,407.75,408.89,399.25,399.75,399.75,243338,243300,-8,-1.96,402.97,"September 29, 21",-0.0196,,,,,
2021-09-28,410.55,411.905,404.27,404.42,404.42,228438,228400,-6.13,-1.49,406.99,"September 28, 21",-0.0149,,,,,
2021-09-27,416.1,418.075,411.97,416.36,416.359985,190378,190400,0.26,0.06248498,415.85,"September 27, 21",0.0006248498,,,,,
2021-09-24,421.82,422.82,417.59,419.31,419.309998,175746,175700,-2.51,-0.59504,420.07,"September 24, 21",-0.0059504,,,,,
2021-09-23,419.78,427.26,418.54,423.35,423.35,163820,163800,3.57,0.85045,424.4,"September 23, 21",0.0085045,,,,,
2021-09-22,421.05,421.575,416.865,417.96,417.959991,347423,347400,-3.09,-0.73388,418.99,"September 22, 21",-0.0073388,,,,,
2021-09-21,429.09,429.09,418.18,419.82,419.82,239385,239400,-9.27,-2.16,421.17,"September 21, 21",-0.0216,,,,,
2021-09-20,429.25,429.76,420.8,426.56,426.559998,326345,326300,-2.69,-0.62667,425.06,"September 20, 21",-0.0062667,,,,,
2021-09-17,443.89,444.49,432.3,434.25,434.25,594948,594800,-9.64,-2.17,434.97,"September 17, 21",-0.0217,,,,,
2021-09-16,439.3,446.05,438.47,444.44,444.44,290110,290100,5.14,1.17,443.08,"September 16, 21",0.0117,,,,,
2021-09-15,437.37,440.89,430,440.5,440.5,316977,315800,3.13,0.71564,436.69,"September 15, 21",0.0071564,,,,,
2021-09-14,445.67,445.98,437.9,439.27,439.269989,188738,187400,-6.4,-1.44,440.31,"September 14, 21",-0.0144,,,,,
2021-09-13,452.96,452.96,442.67,444.35,444.35,162436,160400,-8.61,-1.9,445.74,"September 13, 21",-0.019,,,,,
2021-09-10,464.24,465.775,451.1601,451.38,451.38,177808,177800,-12.86,-2.77,455.74,"September 10, 21",-0.0277,,,,,
2021-09-09,463.08,465.075,461.011,461.59,461.589996,162416,162400,-1.49,-0.32176,462.89,"September 09, 21",-0.0032176,,,,,
2021-09-08,462.06,464.045,459.065,462.64,462.64,180552,180600,0.58,0.12552,462.19,"September 08, 21",0.0012552,,,,,
2021-09-07,466.59,466.9,460.725,462.29,462.29,151513,150600,-4.3,-0.92158,463.62,"September 07, 21",-0.0092158,,,,,
2021-09-03,470,472.105,466.385,467.23,467.23,143937,143900,-2.77,-0.58936,468.14,"September 03, 21",-0.0058936,,,,,
2021-09-02,472.14,473.44,468.32,471.97,471.97,190327,190300,-0.17,-0.03600627,471.45,"September 02, 21",-0.0003600627,,,,,
2021-09-01,462.83,472.61,462.83,468.98,468.98,288983,289000,6.15,1.33,469.28,"September 01, 21",0.0133,,,,,
2021-08-31,454.55,460.975,452.61,459.74,459.73999,292154,292200,5.19,1.14,458.51,"August 31, 21",0.0114,,,,,
2021-08-30,459,462.115,454.08,455.14,455.14,166354,166400,-3.86,-0.84096,457.49,"August 30, 21",-0.0084096,,,,,
2021-08-27,451.54,464.76,451.54,459.5,459.5,237575,237500,7.96,1.76,460.86,"August 27, 21",0.0176,,,,,
2021-08-26,458.15,459,447.48,450.55,450.549988,203985,204000,-7.6,-1.66,451.57,"August 26, 21",-0.0166,,,,,
2021-08-25,455,459.98,447.43,458.15,458.149994,249614,249600,3.15,0.69231,455.32,"August 25, 21",0.0069231,,,,,
2021-08-24,449.5,457.5,449,454.28,454.279999,196548,196500,4.78,1.06,454.8,"August 24, 21",0.0106,,,,,
2021-08-23,442,450.29,439.07,448.43,448.429993,257521,257500,6.43,1.45,447.16,"August 23, 21",0.0145,,,,,
2021-08-20,447.99,448.54,440.54,442.38,442.38,216623,216600,-5.61,-1.25,444.12,"August 20, 21",-0.0125,,,,,
2021-08-19,446.56,454.77,446.56,447.16,447.16,241163,241200,0.6,0.13436,450.01,"August 19, 21",0.0013436,,,,,
2021-08-18,459.69,461.95,449.6,450.04,450.04,274544,274500,-9.65,-2.1,455.53,"August 18, 21",-0.021,,,,,
2021-08-17,446.31,457.83,443.7,457.33,457.329987,307991,308000,11.02,2.47,453.14,"August 17, 21",0.0247,,,,,
2021-08-16,450,450,442.9891,448.12,448.119995,307534,307500,-1.88,-0.41778,447,"August 16, 21",-0.0041778,,,,,
2021-08-13,453.79,455.5,445.13,451.65,451.649994,373249,373200,-2.14,-0.47158,450.11,"August 13, 21",-0.0047158,,,,,
2021-08-12,458.58,459.04,450.615,454.22,454.22,388450,388300,-4.36,-0.95076,454.44,"August 12, 21",-0.0095076,,,,,
2021-08-11,460.41,468.42,454.27,460.04,460.04,250552,250500,-0.37,-0.08036315,459.08,"August 11, 21",-0.0008036315,,,,,
2021-08-10,474.11,477.065,455.71,459.52,459.519989,427690,427700,-14.59,-3.08,461.52,"August 10, 21",-0.0308,,,,,
2021-08-09,476.97,484.13,469.15,469.9,469.899994,254811,254800,-7.07,-1.48,474.97,"August 09, 21",-0.0148,,,,,
2021-08-06,486.11,489.81,473.56,477.61,477.609985,322498,322500,-8.5,-1.75,479.87,"August 06, 21",-0.0175,,,,,
2021-08-05,501,504.33,485.43,487,487,409857,409600,-14,-2.79,490.44,"August 05, 21",-0.0279,,,,,
2021-08-04,518.87,528.19,496.345,501.31,501.309998,613567,613600,-17.56,-3.38,503.5,"August 04, 21",-0.0338,,,,,
2021-08-03,527.36,529.64,501.72,513.61,513.609985,612739,612700,-13.75,-2.61,510.65,"August 03, 21",-0.0261,,,,,
2021-08-02,526.15,534.33,525.29,526.05,526.049988,199457,199500,-0.1,-0.01900599,527.58,"August 02, 21",-0.0001900599,,,,,
2021-07-30,522.64,529.08,522.64,523.91,523.909973,154283,154300,1.27,0.243,524.97,"July 30, 21",0.00243,,,,,
2021-07-29,528.34,536.18,525.75,527.78,527.78,233522,233500,-0.56,-0.10599,528.51,"July 29, 21",-0.0010599,,,,,
2021-07-28,531.1,536.99,525.53,527.46,527.46,151394,149900,-3.64,-0.68537,529.29,"July 28, 21",-0.0068537,,,,,
2021-07-27,541.43,541.86,526.49,529.79,529.789978,228438,227100,-11.64,-2.15,530.78,"July 27, 21",-0.0215,,,,,
2021-07-26,539.99,547.44,535.84,539.94,539.94,185486,183200,-0.05,-0.00925943,539.62,"July 26, 21",-9.25943e-05,,,,,
2021-07-23,551.57,553.97,545.79,552.88,552.88,155534,153500,1.31,0.2375,551.25,"July 23, 21",0.002375,,,,,
2021-07-22,542.69,551.09,542.69,550.24,550.23999,161571,160700,7.55,1.39,547.99,"July 22, 21",0.0139,,,,,
2021-07-21,531.96,542.69,530.97,540.83,540.83,162985,162400,8.87,1.67,539.69,"July 21, 21",0.0167,,,,,
2021-07-20,525.41,538.11,523.875,533.3,533.299988,185667,184700,7.89,1.5,533.02,"July 20, 21",0.015,,,,,
2021-07-19,519.74,526.96,516.401,521.88,521.88,135745,134700,2.14,0.41174,521.85,"July 19, 21",0.0041174,,,,,
2021-07-16,522.39,530.01,522.39,523.93,523.929993,114326,113400,1.54,0.2948,525.55,"July 16, 21",0.002948,,,,,
2021-07-15,521.27,522.2,514.26,519.33,519.33,157008,155600,-1.94,-0.37217,518.59,"July 15, 21",-0.0037217,,,,,
2021-07-14,521,523.88,518.6,521.62,521.619995,166393,165200,0.62,0.119,521.68,"July 14, 21",0.00119,,,,,
2021-07-13,515,524.63,512.07,516.99,516.98999,103458,102700,1.99,0.38641,518.77,"July 13, 21",0.0038641,,,,,
2021-07-12,523.66,526.22,513.19,517.7,517.7,151223,150200,-5.96,-1.14,517.3,"July 12, 21",-0.0114,,,,,
2021-07-09,515.6,526.53,512.44,524.05,524.049988,115922,115100,8.45,1.64,522.65,"July 09, 21",0.0164,,,,,
2021-07-08,517.61,524.54,512.51,515.07,515.07,204277,222700,-2.54,-0.49072,518.04,"July 08, 21",-0.0049072,,,,,
2021-07-07,520,523.79,511.48,521.37,521.369995,151575,150700,1.37,0.26346,520.01,"July 07, 21",0.0026346,,,,,
2021-07-06,511.03,519.15,507.78,516.71,516.71,167943,167000,5.68,1.11,514.58,"July 06, 21",0.0111,,,,,
2021-07-02,502.04,509.64,501.165,507.81,507.809998,110439,109500,5.77,1.15,506.46,"July 02, 21",0.0115,,,,,
2021-07-01,503.53,510.62,500.32,500.32,500.32,298764,297600,-3.21,-0.6375,502.4,"July 01, 21",-0.006375,,,,,
2021-06-30,510.25,513.77,502.45,502.68,502.679993,146791,145400,-7.57,-1.48,505.39,"June 30, 21",-0.0148,,,,,
2021-06-29,508.39,513.09,505.575,511.77,511.769989,156276,155200,3.38,0.66484,511.47,"June 29, 21",0.0066484,,,,,
2021-06-28,501.57,507.73,501.57,506.37,506.369995,119925,114400,4.8,0.957,505.61,"June 28, 21",0.00957,,,,,
2021-06-25,501.03,506,500.05,500.98,500.98,247010,246300,-0.05,-0.00997944,501.53,"June 25, 21",-9.97944e-05,,,,,
2021-06-24,500.48,501.355,495.32,501.01,501.01,194922,193200,0.53,0.1059,499.59,"June 24, 21",0.001059,,,,,
2021-06-23,507.28,509.93,496.58,496.96,496.959991,162740,162000,-10.32,-2.03,498.99,"June 23, 21",-0.0203,,,,,
2021-06-22,504.95,510.14,503.79,506.02,506.019989,197747,196900,1.07,0.2119,506.14,"June 22, 21",0.002119,,,,,
2021-06-21,505.15,512.4,499.31,506.32,506.32,221009,219500,1.17,0.23161,506.2,"June 21, 21",0.0023161,,,,,
2021-06-18,506.49,508.79,499.67,502.35,502.35,382951,348500,-4.14,-0.81739,503.61,"June 18, 21",-0.0081739,,,,,
2021-06-17,492.48,503.73,489.3,500.94,500.94,181099,180600,8.46,1.72,498.81,"June 17, 21",0.0172,,,,,
2021-06-16,500.61,502.34,488.23,493.6,493.6,152962,152400,-7.01,-1.4,494.09,"June 16, 21",-0.014,,,,,
2021-06-15,504,504,496.44,499.52,499.519989,148719,147600,-4.48,-0.88889,500.04,"June 15, 21",-0.0088889,,,,,
2021-06-14,504.78,507.21,501.48,505.6,505.6,197806,196200,0.82,0.16245,504.94,"June 14, 21",0.0016245,,,,,
2021-06-11,497.5,505.52,495.09,504.78,504.779999,104049,103400,7.28,1.46,501.23,"June 11, 21",0.0146,,,,,
2021-06-10,491.85,497.07,491.43,496.42,496.42,94114,93500,4.57,0.92915,495.76,"June 10, 21",0.0092915,,,,,
2021-06-09,491,496.2,488.03,491.19,491.19,120167,119300,0.19,0.03869654,492.47,"June 09, 21",0.0003869654,,,,,
2021-06-08,489.39,489.77,480.15,488.17,488.17,227605,225400,-1.22,-0.24929,485.43,"June 08, 21",-0.0024929,,,,,
2021-06-07,488.28,491.72,482.88,484.71,484.709991,109525,108400,-3.57,-0.73114,486.15,"June 07, 21",-0.0073114,,,,,
2021-06-04,483.43,490.78,483.215,490.34,490.339996,132836,130000,6.91,1.43,488.6,"June 04, 21",0.0143,,,,,
2021-06-03,490.12,490.12,477.72,479.76,479.76,140628,139900,-10.36,-2.11,481.23,"June 03, 21",-0.0211,,,,,
2021-06-02,498.02,499.39,488,494.69,494.69,231531,230400,-3.33,-0.66865,494.12,"June 02, 21",-0.0066865,,,,,
2021-06-01,510.79,512.97,496.345,498.96,498.959991,266296,264100,-11.83,-2.32,499.76,"June 01, 21",-0.0232,,,,,
2021-05-28,506.13,508.23,501.39,506.06,506.059998,159417,157500,-0.07,-0.01383044,505.61,"May 28, 21",-0.0001383044,,,,,
2021-05-27,501.7,509.1747,500.57,501.65,501.649994,163395,161600,-0.05,-0.00996612,503.27,"May 27, 21",-9.96612e-05,,,,,
2021-05-26,510.45,510.91,500.98,503.51,503.51,107192,106400,-6.94,-1.36,505.08,"May 26, 21",-0.0136,,,,,
2021-05-25,504.48,509.39,502.07,506.6,506.6,168024,167000,2.12,0.42023,506.98,"May 25, 21",0.0042023,,,,,
2021-05-24,498.81,506.085,493,500.3,500.299988,154142,152900,1.49,0.29871,501.92,"May 24, 21",0.0029871,,,,,
2021-05-21,504.53,505.39,491.09,491.73,491.73,154389,152700,-12.8,-2.54,494.88,"May 21, 21",-0.0254,,,,,
2021-05-20,487.26,505.38,487.26,501.24,501.23999,178191,176300,13.98,2.87,500.94,"May 20, 21",0.0287,,,,,
2021-05-19,480.63,487.34,480.47,483.77,483.769989,132141,130300,3.14,0.65331,483.43,"May 19, 21",0.0065331,,,,,
2021-05-18,492.56,496.24,488.58,489.92,489.92,192867,191600,-2.64,-0.53598,491.72,"May 18, 21",-0.0053598,,,,,
2021-05-17,486.34,491.585,486.02,490.19,490.19,151947,150300,3.85,0.79163,488.63,"May 17, 21",0.0079163,,,,,
2021-05-14,482.09,493.99,480.81,491.41,491.41,169623,168400,9.32,1.93,489.39,"May 14, 21",0.0193,,,,,
2021-05-13,472.27,478.15,460.64,475.78,475.779999,247329,244400,3.51,0.74322,471.47,"May 13, 21",0.0074322,,,,,
2021-05-12,479.2,484.7378,465.05,466.16,466.16,172387,171200,-13.04,-2.72,470.58,"May 12, 21",-0.0272,,,,,
2021-05-11,484.67,492.58,484.58,487.06,487.059998,160196,158900,2.39,0.49312,488.29,"May 11, 21",0.0049312,,,,,
2021-05-10,491.32,496.82,486.73,492.9,492.899994,219690,216800,1.58,0.32158,493.08,"May 10, 21",0.0032158,,,,,
2021-05-07,501.75,508.97,494.405,496.17,496.17,103341,102000,-5.58,-1.11,499.42,"May 07, 21",-0.0111,,,,,
2021-05-06,491.42,498.2,470.65,494.21,494.209991,304776,303000,2.79,0.56774,487.86,"May 06, 21",0.0056774,,,,,
2021-05-05,512.3,513.1725,492.14,496.36,496.359985,248952,248100,-15.94,-3.11,498.86,"May 05, 21",-0.0311,,,,,
2021-05-04,511.21,511.21,500.73,507.24,507.23999,109805,109300,-3.97,-0.77659,505.93,"May 04, 21",-0.0077659,,,,,
2021-05-03,524.27,525.66,515.13,515.75,515.75,109634,108700,-8.52,-1.63,519.3,"May 03, 21",-0.0163,,,,,
2021-04-30,527.47,527.47,516.35,521.41,521.409973,163398,161700,-6.06,-1.15,521.36,"April 30, 21",-0.0115,,,,,
2021-04-29,543.9,544.91,531.7731,533,533,103549,102500,-10.9,-2,535.09,"April 29, 21",-0.02,,,,,
2021-04-28,542.75,545,538.2,539.47,539.469971,129086,127500,-3.28,-0.60433,540.55,"April 28, 21",-0.0060433,,,,,
2021-04-27,545.18,546.93,540.08,542.55,542.549988,111474,110300,-2.63,-0.48241,542.74,"April 27, 21",-0.0048241,,,,,
2021-04-26,544.57,547.57,538.04,544.42,544.419983,157065,155800,-0.15,-0.02754467,543.48,"April 26, 21",-0.0002754467,,,,,
2021-04-23,537.97,546.9,537.97,542.49,542.48999,237783,255000,4.52,0.8402,542.16,"April 23, 21",0.008402,,,,,
2021-04-22,530.28,539.24,528.26,534.01,534.01,151203,148600,3.73,0.7034,533.52,"April 22, 21",0.007034,,,,,
2021-04-21,523.13,528.9,522.55,527.64,527.64,92050,91400,4.51,0.86212,527.11,"April 21, 21",0.0086212,,,,,
2021-04-20,531.12,532.6,516.89,523.6,523.599976,132234,131100,-7.52,-1.42,523.91,"April 20, 21",-0.0142,,,,,
2021-04-19,529.9,533.43,525.83,529.99,529.98999,123977,123100,0.09,0.01698434,529.71,"April 19, 21",0.0001698434,,,,,
2021-04-16,532.94,536.33,529.31,532.95,532.95,165087,164500,0.01,0.00187638,533.24,"April 16, 21",1.87638e-05,,,,,
2021-04-15,530.16,534.62,525.06,530.91,530.909973,165054,164000,0.75,0.14147,530.88,"April 15, 21",0.0014147,,,,,
2021-04-14,525.93,529.39,518.6359,521.57,521.57,93770,92400,-4.36,-0.82901,522.42,"April 14, 21",-0.0082901,,,,,
2021-04-13,525.11,531.22,521.93,524.78,524.78,109387,108000,-0.33,-0.06284398,525.11,"April 13, 21",-0.0006284398,,,,,
2021-04-12,515.8,525.5,515.05,525.11,525.109985,124287,122800,9.31,1.8,522.89,"April 12, 21",0.018,,,,,
2021-04-09,514.53,520.535,508.79,518.35,518.349976,124378,123200,3.82,0.74243,516.91,"April 09, 21",0.0074243,,,,,
2021-04-08,507.92,515.67,502.76,513.74,513.73999,225915,224300,5.82,1.15,510.88,"April 08, 21",0.0115,,,,,
2021-04-07,506.92,506.92,497.23,501.48,501.48,118568,117900,-5.44,-1.07,501.38,"April 07, 21",-0.0107,,,,,
2021-04-06,498.82,507.23,495.36,505.01,505.01,170904,169600,6.19,1.24,504.59,"April 06, 21",0.0124,,,,,
2021-04-05,500,504.46,495.38,498.79,498.79,235959,233900,-1.21,-0.242,500.1,"April 05, 21",-0.00242,,,,,
2021-04-01,492.26,502.5153,490,500.95,500.95,250749,249500,8.69,1.77,498.83,"April 01, 21",0.0177,,,,,
2021-03-31,486.27,492.61,477.25,486.05,486.049988,291476,289700,-0.22,-0.04524236,488.79,"March 31, 21",-0.0004524236,,,,,
2021-03-30,484.22,486.47,476.8,484,484,191657,190200,-0.22,-0.04543389,483.74,"March 30, 21",-0.0004543389,,,,,
2021-03-29,491.54,494.82,476.38,485.14,485.14,171625,170400,-6.4,-1.3,485.08,"March 29, 21",-0.013,,,,,
2021-03-26,480.69,493.84,477.675,492.91,492.91,307087,305500,12.22,2.54,487.18,"March 26, 21",0.0254,,,,,
2021-03-25,472.81,482.45,467.895,479.48,479.48,161032,160200,6.67,1.41,476.08,"March 25, 21",0.0141,,,,,
2021-03-24,474.03,482.23,470.81,475.39,475.39,223842,223000,1.36,0.2869,476.74,"March 24, 21",0.002869,,,,,
2021-03-23,468.63,478.82,468.22,471.93,471.929993,220080,218800,3.3,0.70418,472.86,"March 23, 21",0.0070418,,,,,
2021-03-22,460.62,473.49,459.6685,471.8,471.799988,147579,146000,11.18,2.43,470.77,"March 22, 21",0.0243,,,,,
2021-03-19,463.03,468.695,456.15,458.87,458.869995,431770,414900,-4.16,-0.89843,461.9,"March 19, 21",-0.0089843,,,,,
2021-03-18,473.78,479.56,458.57,461.62,461.619995,295588,293700,-12.16,-2.57,466.34,"March 18, 21",-0.0257,,,,,
2021-03-17,480.35,486.82,472.77,483.52,483.519989,157241,155100,3.17,0.65994,480.7,"March 17, 21",0.0065994,,,,,
2021-03-16,490.32,493.87,476.69,480,480,195493,193700,-10.32,-2.1,483.52,"March 16, 21",-0.021,,,,,
2021-03-15,469.8,487.2,467.26,486.47,486.47,188405,186100,16.67,3.55,480.49,"March 15, 21",0.0355,,,,,
2021-03-12,460.01,466.52,450.01,464.33,464.329987,168179,165000,4.32,0.93911,460.36,"March 12, 21",0.0093911,,,,,
2021-03-11,470.49,477.52,463.73,469.09,469.089996,238916,237300,-1.4,-0.29756,469.55,"March 11, 21",-0.0029756,,,,,
2021-03-10,459.16,467.425,456.65,458.73,458.73,210110,208500,-0.43,-0.09364927,461.62,"March 10, 21",-0.0009364927,,,,,
2021-03-09,440.1,459.025,436.32,457.17,457.17,270203,267800,17.07,3.88,453.97,"March 09, 21",0.0388,,,,,
2021-03-08,445.29,445.29,428.5,429.86,429.859985,210942,210100,-15.43,-3.47,436.12,"March 08, 21",-0.0347,,,,,
2021-03-05,443.38,447.54,423.2301,444.74,444.73999,279694,278100,1.36,0.30673,439.44,"March 05, 21",0.0030673,,,,,
2021-03-04,452.8,458.45,432.39,439.27,439.269989,242180,240500,-13.53,-2.99,440.81,"March 04, 21",-0.0299,,,,,
2021-03-03,463.8,463.8,454.39,455.13,455.13,219200,217200,-8.67,-1.87,457.26,"March 03, 21",-0.0187,,,,,
2021-03-02,475,475,465.82,466.38,466.38,139790,138400,-8.62,-1.81,469.37,"March 02, 21",-0.0181,,,,,
2021-03-01,465.59,472.08,464.45,471.95,471.95,194174,192300,6.36,1.37,469.66,"March 01, 21",0.0137,,,,,
2021-02-26,453.13,463.74,450.37,457.55,457.549988,330343,329100,4.42,0.97544,458.34,"February 26, 21",0.0097544,,,,,
2021-02-25,463.93,468.09,444.79,448.25,448.25,305559,304700,-15.68,-3.38,455.3,"February 25, 21",-0.0338,,,,,
2021-02-24,457.66,467.1749,450.94,465.06,465.059998,226987,222500,7.4,1.62,461.57,"February 24, 21",0.0162,,,,,
2021-02-23,452.27,460.9276,441.53,458.57,458.57,223805,221800,6.3,1.39,454.63,"February 23, 21",0.0139,,,,,
2021-02-22,465.96,469.08,458.58,459.34,459.339996,204086,202400,-6.62,-1.42,463.68,"February 22, 21",-0.0142,,,,,
2021-02-19,476.34,480.78,472.96,473.82,473.82,227571,225700,-2.52,-0.52903,477.12,"February 19, 21",-0.0052903,,,,,
2021-02-18,462.54,475.67,462.54,473.09,473.089996,160776,159500,10.55,2.28,471.22,"February 18, 21",0.0228,,,,,
2021-02-17,461.34,471.16,452.81,469.24,469.23999,272870,270800,7.9,1.71,462.64,"February 17, 21",0.0171,,,,,
2021-02-16,473.3,475.25,464.44,466.13,466.13,174584,173200,-7.17,-1.51,468.12,"February 16, 21",-0.0151,,,,,
