date,label,adjDividend,dividend,recordDate,paymentDate,declarationDate,volume,vwap,change,low,close,open,adjClose,unadjustedVolume,changeOverTime,high,changePercent
2021-12-09,"December 09, 21",,,,,,2174700,56.415,-0.73,55.92,55.99,56.72,52.88,2174700,-0.0129,57.03,-1.29
2021-12-08,"December 08, 21",,,,,,2563223,56.4225,-0.16,55.97,56.44,56.6,53.3,2563223,-0.0028269,56.68,-0.28269
2021-12-07,"December 07, 21",,,,,,3700200,56.56,0.5,55.77,56.64,56.14,53.49,3700200,0.0089063,57.69,0.89063
2021-12-06,"December 06, 21",,,,,,3194549,56.095,-0.52,55.65,55.85,56.37,52.74,3194549,-0.0092248,56.51,-0.92248
2021-12-03,"December 03, 21",,,,,,3031236,55.7825,0.26,54.97,56.12,55.86,53,3031236,0.0046545,56.18,0.46545
2021-12-02,"December 02, 21",,,,,,2869100,54.78,1.57,53.95,55.52,53.95,52.43,2869100,0.0291,55.7,2.91
2021-12-01,"December 01, 21",,,,,,4355478,54.46,-1.19,53.55,53.6,54.79,50.62,4355478,-0.0217,55.9,-2.17
2021-11-30,"November 30, 21",,,,,,10100100,54.9225,-1.75,53.66,54.12,55.87,51.11,10100100,-0.0313,56.04,-3.13
2021-11-29,"November 29, 21",,,,,,3250400,55.84,-0.18,55.02,55.98,56.16,52.87,3250400,-0.0032051,56.2,-0.32051
2021-11-26,"November 26, 21",,,,,,2927632,55.12,0.56,54.62,55.38,54.82,52.3,2927632,0.0102,55.66,1.02
2021-11-24,"November 24, 21",,,,,,3618760,55.1125,1.11,54.35,55.69,54.58,52.59,3618760,0.0203,55.83,2.03
2021-11-23,"November 23, 21",,,,,,5108927,55.575,-1.43,54.52,54.87,56.3,51.82,5108927,-0.0254,56.61,-2.54
2021-11-22,"November 22, 21",,,,,,4718592,56.945,-0.96,56.4,56.41,57.37,53.27,4718592,-0.0167,57.6,-1.67
2021-11-19,"November 19, 21",,,,,,5009656,57.255,0.185,56.93,57.15,56.97,53.97,5009656,0.0031596,57.97,0.31596
2021-11-18,"November 18, 21",,,,,,3627090,56.7075,0.47,56.2,57.02,56.55,53.85,3627090,0.0083112,57.06,0.83112
2021-11-17,"November 17, 21",,,,,,2507506,56.27,-0.38,55.92,56.12,56.5,53,2507506,-0.0067257,56.54,-0.67257
2021-11-16,"November 16, 21",,,,,,3179934,55.9775,0.74,55.5,56.26,55.52,53.13,3179934,0.0133,56.63,1.33
2021-11-15,"November 15, 21",,,,,,2956846,55.8975,-0.36,55.5,55.7,56.06,52.6,2956846,-0.0064217,56.33,-0.64217
2021-11-12,"November 12, 21",,,,,,2842573,55.465,1.22,54.68,56.12,54.9,53,2842573,0.0222,56.16,2.22
2021-11-11,"November 11, 21",,,,,,2315370,54.52,-0.29,53.91,54.5,54.79,51.47,2315370,-0.0052929,54.88,-0.52929
2021-11-10,"November 10, 21",,,,,,2901808,54.76,-0.31,54.41,54.63,54.94,51.59,2901808,-0.0056425,55.06,-0.56425
2021-11-09,"November 09, 21",,,,,,3504331,54.185,1.24,53.5,54.81,53.57,51.76,3504331,0.0231,54.86,2.31
2021-11-08,"November 08, 21",,,,,,2144845,53.0275,0.36,52.37,53.34,52.98,50.37,2144845,0.006795,53.42,0.6795
2021-11-05,"November 05, 21",,,,,,2466600,52.9675,-0.42,52.42,52.79,53.21,49.85,2466600,-0.0078933,53.45,-0.78933
2021-11-04,"November 04, 21",,,,,,2486385,52.4575,1.05,51.92,52.97,51.92,50.02,2486385,0.0202,53.02,2.02
2021-11-03,"November 03, 21",,,,,,3105808,51.9,0.02,51.18,51.97,51.95,49.08,3105808,0.0003849856,52.5,0.03849856
2021-11-02,"November 02, 21",,,,,,4231095,52.4475,-0.09,51.87,52.4,52.49,49.48,4231095,-0.0017146,53.03,-0.17146
2021-11-01,"November 01, 21",,,,,,2945934,52.2625,-0.18,51.86,52.17,52.35,49.27,2945934,-0.0034384,52.67,-0.34384
2021-10-29,"October 29, 21",,,,,,3955829,52.9775,-1.33,52.04,52.23,53.56,49.32,3955829,-0.0248,54.08,-2.48
2021-10-28,"October 28, 21",0.12,0.12,2021-10-29,2021-11-22,2021-10-14,3441327,53.6925,1.21,52.63,54.42,53.21,51.39,3441327,0.0227,54.51,2.27
2021-10-27,"October 27, 21",,,,,,2673509,53.5525,-0.5,53.09,53.16,53.66,50.09,2673509,-0.0093179,54.3,-0.93179
2021-10-26,"October 26, 21",,,,,,2314726,54.2475,-0.97,53.68,53.73,54.7,50.63,2314726,-0.0177,54.88,-1.77
2021-10-25,"October 25, 21",,,,,,3312935,54.3525,0.48,53.35,54.6,54.12,51.45,3312935,0.0088692,55.34,0.88692
2021-10-22,"October 22, 21",,,,,,3510662,54.73,-0.11,54.39,54.66,54.77,51.5,3510662,-0.0020084,55.1,-0.20084
2021-10-21,"October 21, 21",,,,,,2398026,53.995,0.53,53.53,54.32,53.79,51.18,2398026,0.0098531,54.34,0.98531
2021-10-20,"October 20, 21",,,,,,3884148,54.135,-0.2,53.72,54.02,54.22,50.9,3884148,-0.0036887,54.58,-0.36887
2021-10-19,"October 19, 21",,,,,,3360647,54.0625,-0.43,53.39,53.97,54.4,50.85,3360647,-0.0079044,54.49,-0.79044
2021-10-18,"October 18, 21",,,,,,2449798,53.4725,1,52.91,53.98,52.98,50.86,2449798,0.0189,54.02,1.89
2021-10-15,"October 15, 21",,,,,,3602358,53.495,-0.14,53.06,53.43,53.57,50.34,3602358,-0.0026134,53.92,-0.26134
2021-10-14,"October 14, 21",,,,,,5567725,52.18,1.64,51.29,53.01,51.37,49.95,5567725,0.0319,53.05,3.19
2021-10-13,"October 13, 21",,,,,,4475280,50.575,0.06,49.93,50.73,50.67,47.8,4475280,0.0011841,50.97,0.11841
2021-10-12,"October 12, 21",,,,,,6017869,50.7775,-0.985,50.08,50.3,51.29,47.4,6017869,-0.0193,51.44,-1.93
2021-10-11,"October 11, 21",,,,,,2566913,51.415,-0.11,51.1,51.25,51.36,48.29,2566913,-0.0021417,51.95,-0.21417
2021-10-08,"October 08, 21",,,,,,3108600,52.2775,-1.44,51.46,51.5,52.94,48.53,3108600,-0.0272,53.21,-2.72
2021-10-07,"October 07, 21",,,,,,2225356,53.4525,0.11,53.24,53.35,53.24,50.27,2225356,0.0020661,53.98,0.20661
2021-10-06,"October 06, 21",,,,,,2767500,52.265,0.48,51.61,52.61,52.13,49.57,2767500,0.0092077,52.71,0.92077
2021-10-05,"October 05, 21",,,,,,3524739,52.79,0.2,52.29,52.82,52.62,49.77,3524739,0.0038008,53.43,0.38008
2021-10-04,"October 04, 21",,,,,,3638300,52.1175,0.27,51.56,52.33,52.06,49.31,3638300,0.0051863,52.52,0.51863
2021-10-01,"October 01, 21",,,,,,3618634,52.05,0.6,51.13,52.46,51.86,49.43,3618634,0.0116,52.75,1.16
2021-09-30,"September 30, 21",,,,,,7038072,52.5775,-1.38,51.73,51.76,53.14,48.77,7038072,-0.026,53.68,-2.6
2021-09-29,"September 29, 21",,,,,,4735314,52.5975,0.58,52.2,52.85,52.27,49.8,4735314,0.0111,53.07,1.11
2021-09-28,"September 28, 21",,,,,,5489800,51.805,0.19,51.31,51.96,51.77,48.96,5489800,0.0036701,52.18,0.36701
2021-09-27,"September 27, 21",,,,,,2297858,52.72,-0.72,52.28,52.37,53.09,49.35,2297858,-0.0136,53.14,-1.36
2021-09-24,"September 24, 21",,,,,,2135732,53.07,0.23,52.81,53.12,52.89,50.05,2135732,0.0043486,53.46,0.43486
2021-09-23,"September 23, 21",,,,,,4273829,53.4075,0.51,52.98,53.49,52.98,50.4,4273829,0.0096263,54.18,0.96263
2021-09-22,"September 22, 21",,,,,,7154311,52.4925,0.42,52.09,52.59,52.17,49.55,7154311,0.0080506,53.12,0.80506
2021-09-21,"September 21, 21",,,,,,8805600,52.9075,-2.42,51.67,51.69,54.11,48.7,8805600,-0.0447,54.16,-4.47
2021-09-20,"September 20, 21",,,,,,6439821,53.8575,-0.13,53.06,53.82,53.95,50.71,6439821,-0.0024096,54.6,-0.24096
2021-09-17,"September 17, 21",,,,,,15945649,54.855,0.23,54.57,55,54.77,51.82,15945649,0.0041994,55.08,0.41994
2021-09-16,"September 16, 21",,,,,,6828177,55.3225,-0.6,54.69,55.07,55.67,51.89,6828177,-0.0108,55.86,-1.08
2021-09-15,"September 15, 21",,,,,,3148948,55.3875,0.7,54.83,55.76,55.06,52.54,3148948,0.0127,55.9,1.27
2021-09-14,"September 14, 21",,,,,,6194136,55.4025,-1.02,54.59,54.98,56,51.8,6194136,-0.0182,56.04,-1.82
2021-09-13,"September 13, 21",,,,,,4235721,56.235,-1.2,55.18,55.74,56.94,52.52,4235721,-0.0211,57.08,-2.11
2021-09-10,"September 10, 21",,,,,,2345300,56.805,-0.73,56.4,56.43,57.16,53.17,2345300,-0.0128,57.23,-1.28
2021-09-09,"September 09, 21",,,,,,2202036,56.8375,-0.08,56.41,56.73,56.81,53.45,2202036,-0.0014082,57.4,-0.14082
2021-09-08,"September 08, 21",,,,,,2650800,56.37,0.58,55.79,56.66,56.08,53.39,2650800,0.0103,56.95,1.03
2021-09-07,"September 07, 21",,,,,,4746760,56.405,-0.1,56.09,56.22,56.32,52.97,4746760,-0.0017756,56.99,-0.17756
2021-09-03,"September 03, 21",,,,,,3048724,57.55,-0.27,57.25,57.41,57.68,54.09,3048724,-0.004681,57.86,-0.4681
2021-09-02,"September 02, 21",,,,,,3333300,57.9575,-0.23,57.47,57.92,58.15,54.58,3333300,-0.0039553,58.29,-0.39553
2021-09-01,"September 01, 21",,,,,,3007601,57.625,-0.01,56.74,57.89,57.9,54.55,3007601,-0.0001727116,57.97,-0.01727116
2021-08-31,"August 31, 21",,,,,,4837952,57.6375,-0.4,56.94,57.6,58,54.27,4837952,-0.0068966,58.01,-0.68966
2021-08-30,"August 30, 21",,,,,,3709300,58.365,-0.49,58.02,58.03,58.52,54.68,3709300,-0.0083732,58.89,-0.83732
2021-08-27,"August 27, 21",,,,,,3722637,57.99,0.71,57.61,58.32,57.61,54.95,3722637,0.0123,58.42,1.23
2021-08-26,"August 26, 21",,,,,,3601000,57.5425,-0.27,57.16,57.38,57.65,54.07,3601000,-0.0046834,57.98,-0.46834
2021-08-25,"August 25, 21",,,,,,3900210,57.1675,1.28,56.43,57.74,56.46,54.41,3900210,0.0227,58.04,2.27
2021-08-24,"August 24, 21",,,,,,2546535,56.205,0.83,55.74,56.61,55.78,53.34,2546535,0.0149,56.69,1.49
2021-08-23,"August 23, 21",,,,,,3493300,55.815,0.02,55.35,55.88,55.86,52.65,3493300,0.000358038,56.17,0.0358038
2021-08-20,"August 20, 21",,,,,,2621257,55.2875,-0.1,54.71,55.37,55.47,52.17,2621257,-0.0018028,55.6,-0.18028
2021-08-19,"August 19, 21",,,,,,4225322,54.94,0.95,54.23,55.25,54.3,52.06,4225322,0.0175,55.98,1.75
2021-08-18,"August 18, 21",,,,,,2632592,55.3375,0.02,55.04,55.17,55.15,51.98,2632592,0.0003626473,55.99,0.03626473
2021-08-17,"August 17, 21",,,,,,3597146,55.4025,-0.8,54.37,55.15,55.95,51.97,3597146,-0.0143,56.14,-1.43
2021-08-16,"August 16, 21",,,,,,2087813,56.26,0.61,55.62,56.6,55.99,53.33,2087813,0.0109,56.83,1.09
2021-08-13,"August 13, 21",,,,,,2316476,56.02,0.21,55.74,56.15,55.94,52.91,2316476,0.003754,56.25,0.3754
2021-08-12,"August 12, 21",,,,,,3510490,56.14,-0.36,55.67,55.98,56.34,52.75,3510490,-0.0063898,56.57,-0.63898
2021-08-11,"August 11, 21",,,,,,3039216,56.695,0.11,56.08,56.89,56.78,53.6,3039216,0.0019373,57.03,0.19373
2021-08-10,"August 10, 21",,,,,,3763289,56.6925,0.21,56.26,56.61,56.4,53.34,3763289,0.0037234,57.5,0.37234
2021-08-09,"August 09, 21",,,,,,2424015,56.2075,0.14,55.96,56.24,56.1,52.99,2424015,0.0024955,56.53,0.24955
2021-08-06,"August 06, 21",,,,,,4686239,56.395,-0.14,55.86,56.38,56.52,53.12,4686239,-0.002477,56.82,-0.2477
2021-08-05,"August 05, 21",,,,,,4508648,56.7825,-1.04,55.91,56.32,57.36,53.07,4508648,-0.0181,57.54,-1.81
2021-08-04,"August 04, 21",,,,,,4619183,57.02,0.44,56.54,57.04,56.6,53.75,4619183,0.0077739,57.9,0.77739
2021-08-03,"August 03, 21",,,,,,4994000,56.1,2.19,54.98,57.18,54.99,53.88,4994000,0.0398,57.25,3.98
2021-08-02,"August 02, 21",,,,,,4010877,55.105,-0.69,54.48,54.61,55.3,51.46,4010877,-0.0125,56.03,-1.25
2021-07-30,"July 30, 21",,,,,,6507033,54.735,1.03,53.96,55.25,54.22,52.06,6507033,0.019,55.51,1.9
2021-07-29,"July 29, 21",,,,,,6166634,53.32,0.865,52.18,53.94,53.08,50.82,6166634,0.0162,54.08,1.62
2021-07-28,"July 28, 21",,,,,,5156200,51.8175,-0.3,51.53,51.57,51.87,48.59,5156200,-0.0057837,52.3,-0.57837
2021-07-27,"July 27, 21",,,,,,4072203,51.7775,0.46,51.24,51.96,51.5,48.96,4072203,0.008932,52.41,0.8932
2021-07-26,"July 26, 21",,,,,,2856157,51.665,-0.29,51.26,51.51,51.8,48.54,2856157,-0.0055985,52.09,-0.55985
2021-07-23,"July 23, 21",,,,,,4494495,51.44,0.94,50.94,51.9,50.96,48.9,4494495,0.0184,51.96,1.84
2021-07-22,"July 22, 21",,,,,,6025475,50.64,0.31,50.23,50.81,50.5,47.88,6025475,0.0061386,51.02,0.61386
2021-07-21,"July 21, 21",,,,,,3963398,50.25,0.43,49.94,50.45,50.02,47.54,3963398,0.0085966,50.59,0.85966
2021-07-20,"July 20, 21",,,,,,5358783,49.1925,1.42,48.32,49.9,48.48,47.02,5358783,0.0293,50.07,2.93
2021-07-19,"July 19, 21",,,,,,3722844,48.1775,-0.06,47.65,48.25,48.31,45.46,3722844,-0.001242,48.5,-0.1242
2021-07-16,"July 16, 21",,,,,,3331415,49.3625,-0.48,49,49.08,49.56,46.25,3331415,-0.0096852,49.81,-0.96852
2021-07-15,"July 15, 21",,,,,,3872708,49.12,0.83,48.51,49.56,48.73,46.7,3872708,0.017,49.68,1.7
2021-07-14,"July 14, 21",,,,,,3919800,49.255,-0.4,48.9,49,49.4,46.17,3919800,-0.0080972,49.72,-0.80972
2021-07-13,"July 13, 21",,,,,,5600297,49.24,0.14,49.02,49.23,49.09,46.39,5600297,0.0028519,49.62,0.28519
2021-07-12,"July 12, 21",,,,,,7450400,48.74,0.71,47.98,49.21,48.5,46.37,7450400,0.0146,49.27,1.46
2021-07-09,"July 09, 21",,,,,,3932644,48.475,-0.28,48.21,48.27,48.55,45.48,3932644,-0.0057673,48.87,-0.57673
2021-07-08,"July 08, 21",,,,,,3482366,47.9525,0.24,47.53,48.05,47.81,45.28,3482366,0.0050199,48.42,0.50199
2021-07-07,"July 07, 21",,,,,,4355900,48.5275,0.63,48.02,48.83,48.2,46.01,4355900,0.0131,49.06,1.31
2021-07-06,"July 06, 21",,,,,,4026448,48.2575,-0.44,47.62,48.17,48.61,45.39,4026448,-0.0090516,48.63,-0.90516
2021-07-02,"July 02, 21",,,,,,2702935,48.665,-0.28,48.44,48.52,48.8,45.72,2702935,-0.0057377,48.9,-0.57377
2021-07-01,"July 01, 21",,,,,,3466424,48.6425,0.13,48.31,48.75,48.62,45.93,3466424,0.0026738,48.89,0.26738
2021-06-30,"June 30, 21",,,,,,4915903,48.575,0.14,48.25,48.6,48.46,45.79,4915903,0.002889,48.99,0.2889
2021-06-29,"June 29, 21",,,,,,9447900,48.4675,0.68,48.03,48.71,48.03,45.9,9447900,0.0142,49.1,1.42
2021-06-28,"June 28, 21",,,,,,6283767,47.39,0.82,46.68,47.88,47.06,45.11,6283767,0.0174,47.94,1.74
2021-06-25,"June 25, 21",,,,,,8003603,46.7,0.73,46.24,47.06,46.33,44.34,8003603,0.0158,47.17,1.58
2021-06-24,"June 24, 21",,,,,,3007300,46.2025,-0.03,45.95,46.22,46.25,43.55,3007300,-0.0006486486,46.39,-0.06486486
2021-06-23,"June 23, 21",0.12,0.12,2021-06-24,2021-08-10,2021-06-09,3100664,46.2325,-0.4,45.69,46.1,46.5,43.44,3100664,-0.0086022,46.64,-0.86022
2021-06-22,"June 22, 21",,,,,,4046288,46.355,-0.49,46.01,46.11,46.6,43.33,4046288,-0.0105,46.7,-1.05
2021-06-21,"June 21, 21",,,,,,4158804,45.9525,1.1,45.3,46.5,45.4,43.7,4158804,0.0242,46.61,2.42
2021-06-18,"June 18, 21",,,,,,7343632,45.34,-0.38,45.02,45.05,45.43,42.33,7343632,-0.0083645,45.86,-0.83645
2021-06-17,"June 17, 21",,,,,,6200191,46.2625,-0.77,45.11,46.13,46.9,43.35,6200191,-0.0164,46.91,-1.64
2021-06-16,"June 16, 21",,,,,,6778614,46.8125,0.18,46.48,46.91,46.73,44.08,6778614,0.0038519,47.13,0.38519
2021-06-15,"June 15, 21",,,,,,3962900,46.31,0.24,45.82,46.53,46.29,43.72,3962900,0.0051847,46.6,0.51847
2021-06-14,"June 14, 21",,,,,,3428034,46.09,0.11,45.76,46.21,46.1,43.42,3428034,0.0023861,46.29,0.23861
2021-06-11,"June 11, 21",,,,,,4065715,46.0525,-0.07,45.66,46.1,46.17,43.32,4065715,-0.0015161,46.28,-0.15161
2021-06-10,"June 10, 21",,,,,,5163925,46.17,-0.55,45.78,45.86,46.41,43.1,5163925,-0.0119,46.63,-1.19
2021-06-09,"June 09, 21",,,,,,4567167,46.2525,-0.11,45.99,46.19,46.3,43.41,4567167,-0.0023758,46.53,-0.23758
2021-06-08,"June 08, 21",,,,,,3174000,46.2025,0.16,45.79,46.36,46.2,43.56,3174000,0.0034632,46.46,0.34632
2021-06-07,"June 07, 21",,,,,,2982400,46.12,-0.12,45.87,46.06,46.18,43.28,2982400,-0.0025985,46.37,-0.25985
2021-06-04,"June 04, 21",,,,,,4016926,45.9125,-0.06,45.76,45.89,45.95,43.12,4016926,-0.0013058,46.05,-0.13058
2021-06-03,"June 03, 21",,,,,,4230932,45.695,0,45.14,45.73,45.73,42.97,4230932,0,46.18,0
2021-06-02,"June 02, 21",,,,,,5729658,46.415,-0.71,45.91,46.05,46.76,43.27,5729658,-0.0152,46.94,-1.52
2021-06-01,"June 01, 21",,,,,,6199300,46.7825,0.24,46.58,46.85,46.61,44.03,6199300,0.0051491,47.09,0.51491
2021-05-28,"May 28, 21",,,,,,4197379,45.7925,0.235,45.41,45.93,45.7,43.16,4197379,0.0050328,46.13,0.50328
2021-05-27,"May 27, 21",,,,,,12343700,45.175,0.24,44.84,45.31,45.07,42.58,12343700,0.005325,45.48,0.5325
2021-05-26,"May 26, 21",,,,,,6345017,44.765,-0.06,44.53,44.72,44.78,42.02,6345017,-0.0013399,45.03,-0.13399
2021-05-25,"May 25, 21",,,,,,7026889,44.765,0.07,44.51,44.72,44.65,42.02,7026889,0.0015677,45.18,0.15677
2021-05-24,"May 24, 21",,,,,,5125600,44.2675,0.3,43.93,44.38,44.08,41.7,5125600,0.0068058,44.68,0.68058
2021-05-21,"May 21, 21",,,,,,5536522,44.16,-0.29,43.87,43.88,44.17,41.23,5536522,-0.0065655,44.72,-0.65655
2021-05-20,"May 20, 21",,,,,,4046097,43.6825,0.33,43.21,43.89,43.56,41.24,4046097,0.0075758,44.07,0.75758
2021-05-19,"May 19, 21",,,,,,5250300,43.2525,0.2,42.7,43.44,43.24,40.82,5250300,0.0046253,43.63,0.46253
2021-05-18,"May 18, 21",,,,,,6355805,43.99,-0.615,43.54,43.66,44.28,41.03,6355805,-0.014,44.48,-1.4
2021-05-17,"May 17, 21",,,,,,6998888,43.87,0.65,43.46,44.17,43.52,41.51,6998888,0.0149,44.33,1.49
2021-05-14,"May 14, 21",,,,,,4398200,43.695,0.03,43.45,43.64,43.61,41.01,4398200,0.0006879156,44.08,0.06879156
2021-05-13,"May 13, 21",,,,,,5084200,43.02,0.57,42.51,43.25,42.68,40.64,5084200,0.0134,43.64,1.34
2021-05-12,"May 12, 21",,,,,,7542372,43.375,-1.81,42.39,42.43,44.24,39.87,7542372,-0.0409,44.44,-4.09
2021-05-11,"May 11, 21",,,,,,8457518,44.6875,-0.62,44.01,44.5,45.12,41.82,8457518,-0.0137,45.12,-1.37
2021-05-10,"May 10, 21",,,,,,5929800,45.21,0.52,44.89,45.41,44.89,42.67,5929800,0.0116,45.65,1.16
2021-05-07,"May 07, 21",,,,,,5266100,44.525,0.72,43.87,44.84,44.12,42.14,5266100,0.0163,45.27,1.63
2021-05-06,"May 06, 21",,,,,,6237900,43.7125,0.82,43.16,44.16,43.34,41.5,6237900,0.0189,44.19,1.89
2021-05-05,"May 05, 21",,,,,,6946127,43.4175,-0.2,43.15,43.27,43.47,40.66,6946127,-0.0046009,43.78,-0.46009
2021-05-04,"May 04, 21",,,,,,9900917,43.1075,-0.03,42.78,43.13,43.16,40.53,9900917,-0.000695088,43.36,-0.0695088
2021-05-03,"May 03, 21",,,,,,3928800,43.7375,-0.66,43.18,43.46,44.12,40.84,3928800,-0.015,44.19,-1.5
2021-04-30,"April 30, 21",0.12,0.12,2021-05-03,2021-05-24,2021-04-19,7279160,43.525,-0.1,42.99,43.58,43.68,40.95,7279160,-0.0022894,43.85,-0.22894
2021-04-29,"April 29, 21",,,,,,9151900,44.0975,0.18,43.39,44.15,43.97,41.38,9151900,0.0040937,44.88,0.40937
2021-04-28,"April 28, 21",,,,,,6560200,44.805,-0.45,44.47,44.49,44.94,41.7,6560200,-0.01,45.32,-1
2021-04-27,"April 27, 21",,,,,,6740600,44.5375,0.81,44,44.96,44.15,42.14,6740600,0.0183,45.04,1.83
2021-04-26,"April 26, 21",,,,,,4019568,44.525,-0.72,44.02,44.1,44.82,41.33,4019568,-0.0161,45.16,-1.61
2021-04-23,"April 23, 21",,,,,,6615356,43.865,1.11,43.07,44.47,43.36,41.68,6615356,0.0256,44.56,2.56
2021-04-22,"April 22, 21",,,,,,6473450,43.2225,-0.15,42.85,43.09,43.24,40.39,6473450,-0.003469,43.71,-0.3469
2021-04-21,"April 21, 21",,,,,,4288348,42.7225,0.56,42.2,43.06,42.5,40.36,4288348,0.0132,43.13,1.32
2021-04-20,"April 20, 21",,,,,,6545477,42.945,-1.06,42.01,42.52,43.58,39.85,6545477,-0.0243,43.67,-2.43
2021-04-19,"April 19, 21",,,,,,10654928,44.0475,-0.13,43.67,43.87,44,41.12,10654928,-0.0029545,44.65,-0.29545
2021-04-16,"April 16, 21",,,,,,5575712,43.87,0,43.44,43.88,43.88,41.13,5575712,0,44.28,0
2021-04-15,"April 15, 21",,,,,,7090927,43.315,0.39,42.7,43.59,43.2,40.86,7090927,0.0090278,43.77,0.90278
2021-04-14,"April 14, 21",,,,,,4651180,43.275,0,43.06,43.13,43.13,40.42,4651180,0,43.78,0
2021-04-13,"April 13, 21",,,,,,7778500,42.815,0.67,42.24,43.16,42.49,40.45,7778500,0.0158,43.37,1.58
2021-04-12,"April 12, 21",,,,,,5868600,42.7225,-0.2,42.48,42.6,42.8,39.93,5868600,-0.0046729,43.01,-0.46729
2021-04-09,"April 09, 21",,,,,,5578297,42.73,-0.1,42.26,42.75,42.85,40.07,5578297,-0.0023337,43.06,-0.23337
2021-04-08,"April 08, 21",,,,,,5212614,42.54,-0.05,42.05,42.53,42.58,39.86,5212614,-0.0011743,43,-0.11743
2021-04-07,"April 07, 21",,,,,,6117367,42.5575,0.13,42.14,42.69,42.56,40.01,6117367,0.0030545,42.84,0.30545
2021-04-06,"April 06, 21",,,,,,6692623,42.7625,0.17,42.3,42.81,42.64,40.12,6692623,0.0039869,43.3,0.39869
2021-04-05,"April 05, 21",,,,,,5731820,42.555,0.19,42.33,42.58,42.39,39.91,5731820,0.0044822,42.92,0.44822
2021-04-01,"April 01, 21",,,,,,4759914,42.1275,-0.21,41.86,42.02,42.23,39.38,4759914,-0.0049728,42.4,-0.49728
2021-03-31,"March 31, 21",,,,,,7297893,42.6825,-0.78,42.03,42.22,43,39.57,7297893,-0.0181,43.48,-1.81
2021-03-30,"March 30, 21",,,,,,3982200,42.285,0.29,41.79,42.36,42.07,39.7,3982200,0.0068933,42.92,0.68933
2021-03-29,"March 29, 21",,,,,,7698800,42.37,0.13,41.95,42.34,42.21,39.68,7698800,0.0030798,42.98,0.30798
2021-03-26,"March 26, 21",,,,,,5120315,40.72,0.27,39.83,41.09,40.82,38.51,5120315,0.0066144,41.14,0.66144
2021-03-25,"March 25, 21",,,,,,8092219,40.15,0.16,39.58,40.35,40.19,37.82,8092219,0.0039811,40.48,0.39811
2021-03-24,"March 24, 21",,,,,,8587416,40.5,-0.36,40.13,40.14,40.5,37.62,8587416,-0.0088889,41.23,-0.88889
2021-03-23,"March 23, 21",,,,,,11248461,40.69,-0.63,40.06,40.29,40.92,37.76,11248461,-0.0154,41.49,-1.54
2021-03-22,"March 22, 21",,,,,,10409760,40.8925,0.79,39.85,41.41,40.62,38.81,10409760,0.0194,41.69,1.94
2021-03-19,"March 19, 21",,,,,,11066311,41.0075,-0.32,40.58,40.91,41.23,38.34,11066311,-0.0077613,41.31,-0.77613
2021-03-18,"March 18, 21",,,,,,10045731,40.35,1.6,39.4,41,39.4,38.43,10045731,0.0406,41.6,4.06
2021-03-17,"March 17, 21",,,,,,4066000,38.9875,0.54,38.43,39.35,38.81,36.88,4066000,0.0139,39.36,1.39
2021-03-16,"March 16, 21",,,,,,5740800,39.0375,-1.05,38.31,38.57,39.62,36.15,5740800,-0.0265,39.65,-2.65
2021-03-15,"March 15, 21",,,,,,3636484,39.415,0.38,39.1,39.6,39.22,37.12,3636484,0.0096889,39.74,0.96889
2021-03-12,"March 12, 21",,,,,,2546242,39.2825,0.59,38.92,39.59,39,37.11,2546242,0.0151,39.62,1.51
2021-03-11,"March 11, 21",,,,,,5156100,39.17,-0.04,38.61,39.23,39.27,36.77,5156100,-0.0010186,39.57,-0.10186
2021-03-10,"March 10, 21",,,,,,6976500,38.2425,1.17,37.48,38.78,37.61,36.35,6976500,0.0311,39.1,3.11
2021-03-09,"March 09, 21",,,,,,3643400,37.32,-0.23,37.1,37.12,37.35,34.79,3643400,-0.006158,37.71,-0.6158
2021-03-08,"March 08, 21",,,,,,4659800,36.985,0.27,36.3,37.06,36.79,34.73,4659800,0.007339,37.79,0.7339
2021-03-05,"March 05, 21",,,,,,7047300,36.2125,0.82,34.75,36.94,36.12,34.62,7047300,0.0227,37.04,2.27
2021-03-04,"March 04, 21",,,,,,6859234,36.185,-1.43,35.06,35.52,36.95,33.29,6859234,-0.0387,37.21,-3.87
2021-03-03,"March 03, 21",,,,,,7100100,37.045,0.27,36.63,37.12,36.85,34.79,7100100,0.007327,37.58,0.7327
2021-03-02,"March 02, 21",,,,,,4431910,37.16,-0.26,36.68,37.14,37.4,34.81,4431910,-0.0069519,37.42,-0.69519
2021-03-01,"March 01, 21",,,,,,4157142,37.0625,0.44,36.72,37.2,36.76,34.87,4157142,0.012,37.57,1.2
2021-02-26,"February 26, 21",,,,,,5375200,36.485,0.14,36.02,36.53,36.39,34.24,5375200,0.0038472,37,0.38472
2021-02-25,"February 25, 21",,,,,,4449900,36.605,-0.93,35.94,36.14,37.07,33.87,4449900,-0.0251,37.27,-2.51
2021-02-24,"February 24, 21",,,,,,5952430,37.13,0.59,36.7,37.45,36.86,35.1,5952430,0.016,37.51,1.6
2021-02-23,"February 23, 21",,,,,,4340112,36.735,0.27,35.82,37.1,36.83,34.77,4340112,0.007331,37.19,0.7331
2021-02-22,"February 22, 21",,,,,,3017762,37.4625,-0.11,37.27,37.3,37.41,34.96,3017762,-0.0029404,37.87,-0.29404
