date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,declarationDate,paymentDate,dividend,recordDate,adjDividend
2021-10-20,519.99,521.43,511.7,512.63,502.41,374600,374600,-7.36,-1.42,516.4375,"October 20, 21",-0.0142,,,,,
2021-10-19,524.56,527.27,518.02,518.69,508.35,322742,322742,-5.87,-1.12,522.135,"October 19, 21",-0.0112,,,,,
2021-10-18,519.78,522.25,516.81,521.17,510.78,314644,314644,1.39,0.26742,520.0025,"October 18, 21",0.0026742,,,,,
2021-10-15,526.87,527.24,516.75,518.77,508.43,411100,411100,-8.1,-1.54,522.4075,"October 15, 21",-0.0154,,,,,
2021-10-14,522.26,529.92,520.78,524.2,513.75,229501,229501,1.94,0.37146,524.29,"October 14, 21",0.0037146,,,,,
2021-10-13,512.48,516.96,512.3,516.33,506.04,183600,183600,3.85,0.75125,514.5175,"October 13, 21",0.0075125,,,,,
2021-10-12,505.75,513.68,503.42,509.41,499.26,214236,214236,3.66,0.72368,508.065,"October 12, 21",0.0072368,,,,,
2021-10-11,501.14,508.75,501.14,501.7,491.7,170900,170900,0.56,0.11175,503.1825,"October 11, 21",0.0011175,,,,,
2021-10-08,515,516.86,504.13,505.06,494.99,155900,155900,-9.94,-1.93,510.2625,"October 08, 21",-0.0193,,,,,
2021-10-07,513,521.82,511.27,511.69,501.49,308913,308913,-1.31,-0.25536,514.445,"October 07, 21",-0.0025536,,,,,
2021-10-06,493.56,507.51,492.78,507.49,497.38,245000,245000,13.93,2.82,500.335,"October 06, 21",0.0282,,,,,
2021-10-05,495.75,505.83,495.55,498.09,488.16,396900,396900,2.34,0.47201,498.805,"October 05, 21",0.0047201,,,,,
2021-10-04,500,500,483.83,494.6,484.74,661039,661039,-5.4,-1.08,494.6075,"October 04, 21",-0.0108,,,,,
2021-10-01,497.53,507.19,495.24,505.61,495.53,405519,405519,8.08,1.62,501.3925,"October 01, 21",0.0162,,,,,
2021-09-30,494.86,502.02,493.97,495.75,485.87,566827,566827,0.89,0.17985,496.65,"September 30, 21",0.0017985,,,,,
2021-09-29,494.32,500.37,491.8,495,485.13,420000,420000,0.68,0.13756,495.3725,"September 29, 21",0.0013756,,,,,
2021-09-28,498.27,499.06,486.98,488.41,478.68,538713,538713,-9.86,-1.98,493.18,"September 28, 21",-0.0198,,,,,
2021-09-27,511.72,512,503.17,507.02,496.92,297443,297443,-4.7,-0.91847,508.4775,"September 27, 21",-0.0091847,,,,,
2021-09-24,510,515.52,507.91,515.48,505.21,255818,255818,5.48,1.07,512.2275,"September 24, 21",0.0107,,,,,
2021-09-23,504.56,513.07,502.34,511.26,501.07,265839,265839,6.7,1.33,507.8075,"September 23, 21",0.0133,,,,,
2021-09-22,494.01,502.45,492.79,500.45,490.48,460345,460345,6.44,1.3,497.425,"September 22, 21",0.013,,,,,
2021-09-21,488,497.85,486.5,492.53,482.71,421000,421000,4.53,0.92828,491.22,"September 21, 21",0.0092828,,,,,
2021-09-20,473,484.29,468.76,483.99,474.34,418055,418055,10.99,2.32,477.51,"September 20, 21",0.0232,,,,,
2021-09-17,482,485.18,477,482.37,472.76,731704,731704,0.37,0.07676349,481.6375,"September 17, 21",0.0007676349,,,,,
2021-09-16,475,482.46,474.01,482,472.39,333240,333240,7,1.47,478.3675,"September 16, 21",0.0147,,,,,
2021-09-15,466.76,475.09,466.76,475,465.53,474504,474504,8.24,1.77,470.9025,"September 15, 21",0.0177,,,,,
2021-09-14,467.86,469.08,462.75,468.02,458.69,450800,450800,0.16,0.03419826,466.9275,"September 14, 21",0.0003419826,,,,,
2021-09-13,477.5,477.5,461.13,465.6,456.32,395700,395700,-11.9,-2.49,470.4325,"September 13, 21",-0.0249,,,,,
2021-09-10,482.82,484.45,474.6,475.63,466.15,209644,209644,-7.19,-1.49,479.375,"September 10, 21",-0.0149,,,,,
2021-09-09,479.79,489.42,478.18,480.1,470.53,273242,273242,0.31,0.0646116,481.8725,"September 09, 21",0.000646116,,,,,
2021-09-08,482.2,486.6,477.33,478.18,468.65,386900,386900,-4.02,-0.83368,481.0775,"September 08, 21",-0.0083368,,,,,
2021-09-07,492.81,493.76,482.89,483.3,473.67,372900,372900,-9.51,-1.93,488.19,"September 07, 21",-0.0193,,,,,
2021-09-03,498,503.25,495.47,496.26,486.37,253653,253653,-1.74,-0.3494,498.245,"September 03, 21",-0.003494,,,,,
2021-09-02,493.5,502.36,493.02,500.8,490.82,390887,390887,7.3,1.48,497.42,"September 02, 21",0.0148,,,,,
2021-09-01,486.15,493.1,486,492,482.19,277000,277000,5.85,1.2,489.3125,"September 01, 21",0.012,,,,,
2021-08-31,491.27,491.27,486.32,488.9,479.16,294454,294454,-2.37,-0.48242,489.44,"August 31, 21",-0.0048242,,,,,
2021-08-30,485.48,490.4,484.7,488.85,479.11,163604,163604,3.37,0.69416,487.3575,"August 30, 21",0.0069416,,,,,
2021-08-27,483.45,490.03,480.28,484.7,475.04,209500,209500,1.25,0.25856,484.615,"August 27, 21",0.0025856,,,,,
2021-08-26,484.54,487.1,480.01,481.15,471.56,174242,174242,-3.39,-0.69963,483.2,"August 26, 21",-0.0069963,,,,,
2021-08-25,486.79,490.74,483.25,484.13,474.48,188600,188600,-2.66,-0.54644,486.2275,"August 25, 21",-0.0054644,,,,,
2021-08-24,477.26,486.4,477.26,485.58,475.9,221600,221600,8.32,1.74,481.625,"August 24, 21",0.0174,,,,,
2021-08-23,471.75,478.09,470,476.82,467.32,273025,273025,5.07,1.07,474.165,"August 23, 21",0.0107,,,,,
2021-08-20,459.86,472.44,459.86,469.42,460.06,248653,248653,9.56,2.08,465.395,"August 20, 21",0.0208,,,,,
2021-08-19,456.9,464.51,453.83,457.08,447.97,324121,324121,0.18,0.03939593,458.08,"August 19, 21",0.0003939593,,,,,
2021-08-18,462,466.88,458.24,459.23,450.08,246963,246963,-2.77,-0.59957,461.5875,"August 18, 21",-0.0059957,,,,,
2021-08-17,470.63,470.98,459.72,462.53,453.31,390526,390526,-8.1,-1.72,465.965,"August 17, 21",-0.0172,,,,,
2021-08-16,461.98,474.41,458.32,473.44,464,412590,412590,11.46,2.48,467.0375,"August 16, 21",0.0248,,,,,
2021-08-13,471.56,472.46,457.16,463.73,454.49,586784,586784,-7.83,-1.66,466.2275,"August 13, 21",-0.0166,,,,,
2021-08-12,462.49,472.79,459.4,472.55,463.13,336957,336957,10.06,2.18,466.8075,"August 12, 21",0.0218,,,,,
2021-08-11,459.22,465.73,456.97,463.68,454.44,320229,320229,4.46,0.97121,461.4,"August 11, 21",0.0097121,,,,,
2021-08-10,469.04,472.49,454.09,458.34,449.21,583740,583740,-10.7,-2.28,463.49,"August 10, 21",-0.0228,,,,,
2021-08-09,468,475.2,463.21,468.56,459.22,604800,604800,0.56,0.11966,468.7425,"August 09, 21",0.0011966,,,,,
2021-08-06,455.66,466.64,454.21,466.45,457.15,585330,585330,10.79,2.37,460.74,"August 06, 21",0.0237,,,,,
2021-08-05,447.74,457.61,444.84,457.27,448.16,772069,772069,9.53,2.13,451.865,"August 05, 21",0.0213,,,,,
2021-08-04,435,445.39,427.91,442.86,434.03,816319,816319,7.86,1.81,437.79,"August 04, 21",0.0181,,,,,
2021-08-03,399.15,402.81,395.62,400.04,392.07,428200,428200,0.89,0.22297,399.405,"August 03, 21",0.0022297,,,,,
2021-08-02,401.51,403.02,395.77,399.94,391.97,316054,316054,-1.57,-0.39102,400.06,"August 02, 21",-0.0039102,,,,,
2021-07-30,397.64,404.91,397.64,400,392.03,343400,343400,2.36,0.5935,400.0475,"July 30, 21",0.005935,,,,,
2021-07-29,395.38,402.38,394.88,400.02,392.05,261700,261700,4.64,1.17,398.165,"July 29, 21",0.0117,,,,,
2021-07-28,389.98,396.8,388.66,395.24,387.36,168729,168729,5.26,1.35,392.67,"July 28, 21",0.0135,,,,,
2021-07-27,391,391.8,382.08,388.56,380.82,203448,203448,-2.44,-0.62404,388.36,"July 27, 21",-0.0062404,,,,,
2021-07-26,395.92,396,388.34,391.31,383.51,243807,243807,-4.61,-1.16,392.8925,"July 26, 21",-0.0116,,,,,
2021-07-23,390,395.92,387.53,395.9,388.01,246853,246853,5.9,1.51,392.3375,"July 23, 21",0.0151,,,,,
2021-07-22,383.44,386.94,382.48,385.54,377.86,202400,202400,2.1,0.54767,384.6,"July 22, 21",0.0054767,,,,,
2021-07-21,378.58,383.44,375.89,383.02,375.39,225300,225300,4.44,1.17,380.2325,"July 21, 21",0.0117,,,,,
2021-07-20,371.11,384.4,367.88,378.59,371.04,400459,400459,7.48,2.02,375.495,"July 20, 21",0.0202,,,,,
2021-07-19,365.75,373.75,363.3,367.4,360.08,329300,329300,1.65,0.45113,367.55,"July 19, 21",0.0045113,,,,,
2021-07-16,373.93,377,371.63,372.85,365.42,236748,236748,-1.08,-0.28882,373.8525,"July 16, 21",-0.0028882,,,,,
2021-07-15,367.82,371.46,362.18,369.93,362.56,301836,301836,2.11,0.57365,367.8475,"July 15, 21",0.0057365,,,,,
2021-07-14,374.75,374.75,367.07,370,362.63,296628,296628,-4.75,-1.27,371.6425,"July 14, 21",-0.0127,,,,,
2021-07-13,376,377.73,370.27,372.02,364.61,352100,352100,-3.98,-1.06,374.005,"July 13, 21",-0.0106,,,,,
2021-07-12,385,388.31,375.4,376.13,368.63,280137,280137,-8.87,-2.3,381.21,"July 12, 21",-0.023,,,,,
2021-07-09,383.91,385.84,379.77,383.59,375.95,381547,381547,-0.32,-0.08335287,383.2775,"July 09, 21",-0.0008335287,,,,,
2021-07-08,380,385.82,374.66,382.49,374.87,432719,432719,2.49,0.65526,380.7425,"July 08, 21",0.0065526,,,,,
2021-07-07,390.89,392.6,383.09,387.22,379.5,247400,247400,-3.67,-0.93888,388.45,"July 07, 21",-0.0093888,,,,,
2021-07-06,385.92,390.78,380.5,388.08,380.35,479927,479927,2.16,0.5597,386.32,"July 06, 21",0.005597,,,,,
2021-07-02,378.55,384.79,375.09,383.86,376.21,575692,575692,5.31,1.4,380.5725,"July 02, 21",0.014,,,,,
2021-07-01,362.13,377.25,358.81,373.59,366.14,1027216,1027216,11.46,3.16,367.945,"July 01, 21",0.0316,,,,,
2021-06-30,373.49,373.49,362.97,363.47,356.23,240007,240007,-10.02,-2.68,368.355,"June 30, 21",-0.0268,,,,,
2021-06-29,374.37,376.25,370.5,373.95,366.5,233200,233200,-0.42,-0.11219,373.7675,"June 29, 21",-0.0011219,,,,,
2021-06-28,372.69,375.85,365.92,373.5,366.06,276109,276109,0.81,0.21734,371.99,"June 28, 21",0.0021734,,,,,
2021-06-25,369.19,370.3,365.94,368.8,361.45,369800,369800,-0.39,-0.10564,368.5575,"June 25, 21",-0.0010564,,,,,
2021-06-24,368.47,370.25,366,367.35,360.03,242443,242443,-1.12,-0.30396,368.0175,"June 24, 21",-0.0030396,,,,,
2021-06-23,363,366.95,361.89,365.12,357.84,323736,323736,2.12,0.58402,364.24,"June 23, 21",0.0058402,,,,,
2021-06-22,356.69,362.59,355.29,361.56,354.35,255500,255500,4.87,1.37,359.0325,"June 22, 21",0.0137,,,,,
2021-06-21,351.62,358.31,347.11,356.7,349.59,261539,261539,5.08,1.44,353.435,"June 21, 21",0.0144,,,,,
2021-06-18,347,355.44,344.92,352.34,345.32,693100,693100,5.34,1.54,349.925,"June 18, 21",0.0154,,,,,
2021-06-17,330.3,349.42,330.04,348.5,341.55,646400,646400,18.2,5.51,339.565,"June 17, 21",0.0551,,,,,
2021-06-16,336.21,339.41,327.09,332.49,325.86,396428,396428,-3.72,-1.11,333.8,"June 16, 21",-0.0111,,,,,
2021-06-15,339.9,342.19,334.87,335.15,328.47,258700,258700,-4.75,-1.4,338.0275,"June 15, 21",-0.014,,,,,
2021-06-14,340.58,343.12,338.63,341.02,334.22,252419,252419,0.44,0.12919,340.8375,"June 14, 21",0.0012919,,,,,
2021-06-11,337.32,340.87,335.37,340,333.22,372307,372307,2.68,0.7945,338.39,"June 11, 21",0.007945,,,,,
2021-06-10,328.46,336.08,326.88,335.41,328.73,408454,408454,6.95,2.12,331.7075,"June 10, 21",0.0212,,,,,
2021-06-09,327.71,332.62,327.29,327.68,321.15,255300,255300,-0.03,-0.00915444,328.825,"June 09, 21",-9.15444e-05,,,,,
2021-06-08,324.99,329.53,322.06,326.32,319.82,264630,264630,1.33,0.40924,325.725,"June 08, 21",0.0040924,,,,,
2021-06-07,318,324.35,317,320.24,313.86,382800,382800,2.24,0.7044,319.8975,"June 07, 21",0.007044,,,,,
2021-06-04,323.59,326.86,321.19,322.28,315.86,321553,321553,-1.31,-0.40483,323.48,"June 04, 21",-0.0040483,,,,,
2021-06-03,320.22,321.01,315.44,319.41,313.04,267445,267445,-0.81,-0.25295,319.02,"June 03, 21",-0.0025295,,,,,
2021-06-02,325.36,329.71,323.37,324.81,318.34,284700,284700,-0.55,-0.16904,325.8125,"June 02, 21",-0.0016904,,,,,
2021-06-01,330.58,332.4,322.63,325.47,318.98,227248,227248,-5.11,-1.55,327.77,"June 01, 21",-0.0155,,,,,
2021-05-28,334.35,337.21,328.93,329.6,323.03,236026,236026,-4.75,-1.42,332.5225,"May 28, 21",-0.0142,,,,,
2021-05-27,334.38,335.29,329,330.97,324.37,497537,497537,-3.41,-1.02,332.41,"May 27, 21",-0.0102,,,,,
2021-05-26,331.9,336.94,330.43,335.53,328.84,457721,457721,3.63,1.09,333.7,"May 26, 21",0.0109,,,,,
2021-05-25,337.35,339.71,329.72,330,323.42,736132,736132,-7.35,-2.18,334.195,"May 25, 21",-0.0218,,,,,
2021-05-24,335.05,341,333.07,336.44,329.73,676705,676705,1.39,0.41486,336.39,"May 24, 21",0.0041486,,,,,
2021-05-21,335.14,336.08,327.58,330.24,323.66,367698,367698,-4.9,-1.46,332.26,"May 21, 21",-0.0146,,,,,
2021-05-20,321.01,335.58,321,331.82,325.21,443100,443100,10.81,3.37,327.3525,"May 20, 21",0.0337,,,,,
2021-05-19,314.99,320.62,311.47,319.95,313.57,310000,310000,4.96,1.57,316.7575,"May 19, 21",0.0157,,,,,
2021-05-18,323.5,328.6,320.35,321.95,315.53,259032,259032,-1.55,-0.47913,323.6,"May 18, 21",-0.0047913,,,,,
2021-05-17,320.78,322.91,315,322.2,315.78,352000,352000,1.42,0.44267,320.2225,"May 17, 21",0.0044267,,,,,
2021-05-14,316.03,327.53,312.96,326.31,319.81,456500,456500,10.28,3.25,320.7075,"May 14, 21",0.0325,,,,,
2021-05-13,310.06,312.92,302.44,308.93,302.77,614731,614731,-1.13,-0.36445,308.5875,"May 13, 21",-0.0036445,,,,,
2021-05-12,315.75,319.71,304.04,305.49,299.4,549842,549842,-10.26,-3.25,311.2475,"May 12, 21",-0.0325,,,,,
2021-05-11,308.63,325.71,306.75,321.29,314.89,499048,499048,12.66,4.1,315.595,"May 11, 21",0.041,,,,,
2021-05-10,323.62,324.72,313.35,317.2,310.88,499404,499404,-6.42,-1.98,319.7225,"May 10, 21",-0.0198,,,,,
2021-05-07,330.76,338.8,323.29,327.58,321.05,527226,527226,-3.18,-0.96142,330.1075,"May 07, 21",-0.0096142,,,,,
2021-05-06,338.37,338.53,321.26,327.15,320.63,660840,660840,-11.22,-3.32,331.3275,"May 06, 21",-0.0332,,,,,
2021-05-05,354.48,356,335.79,341.09,334.29,681000,681000,-13.39,-3.78,346.84,"May 05, 21",-0.0378,,,,,
2021-05-04,374.02,375.06,351.18,354.3,347.24,738106,738106,-19.72,-5.27,363.64,"May 04, 21",-0.0527,,,,,
2021-05-03,386.78,386.99,376.58,378.9,371.35,292339,292339,-7.88,-2.04,382.3125,"May 03, 21",-0.0204,,,,,
2021-04-30,391.02,395.28,383.79,384.41,376.75,310522,310522,-6.61,-1.69,388.625,"April 30, 21",-0.0169,,,,,
2021-04-29,401.53,401.53,388.65,394.24,386.38,277422,277422,-7.29,-1.82,396.4875,"April 29, 21",-0.0182,,,,,
2021-04-28,399.25,404.05,395.61,401.1,393.11,247076,247076,1.85,0.46337,400.0025,"April 28, 21",0.0046337,,,,,
2021-04-27,403.03,404.77,397.02,400.24,392.26,244465,244465,-2.79,-0.69226,401.265,"April 27, 21",-0.0069226,,,,,
2021-04-26,398.16,403.64,392.21,400.96,392.97,271142,271142,2.8,0.70323,398.7425,"April 26, 21",0.0070323,,,,,
2021-04-23,396.68,400.39,392.37,399.59,391.63,291222,291222,2.91,0.73359,397.2575,"April 23, 21",0.0073359,,,,,
2021-04-22,390.16,397.75,384.71,390.02,382.25,311000,311000,-0.14,-0.03588271,390.66,"April 22, 21",-0.0003588271,,,,,
2021-04-21,382.38,390.11,380,388.25,380.51,207141,207141,5.87,1.54,385.185,"April 21, 21",0.0154,,,,,
2021-04-20,391.81,397.5,381,382.42,374.8,244900,244900,-9.39,-2.4,388.1825,"April 20, 21",-0.024,,,,,
2021-04-19,396.01,401.36,388.95,393.18,385.34,277726,277726,-2.83,-0.71463,394.875,"April 19, 21",-0.0071463,,,,,
2021-04-16,400,400,394.48,398.47,390.53,262341,262341,-1.53,-0.3825,398.2375,"April 16, 21",-0.003825,,,,,
2021-04-15,388.9,400.85,388.45,398.18,390.24,508800,508800,9.28,2.39,394.095,"April 15, 21",0.0239,,,,,
2021-04-14,391.33,402.19,384.7,386.45,378.75,267730,267730,-4.88,-1.25,391.1675,"April 14, 21",-0.0125,,,,,
2021-04-13,383.44,393.33,382.47,389.71,381.94,295614,295614,6.27,1.64,387.2375,"April 13, 21",0.0164,,,,,
2021-04-12,376.58,383.65,373.92,381.01,373.42,256300,256300,4.43,1.18,378.79,"April 12, 21",0.0118,,,,,
2021-04-09,376.84,382.65,371.1,381.23,373.63,260700,260700,4.39,1.16,377.955,"April 09, 21",0.0116,,,,,
2021-04-08,376.9,386.28,374.32,379.04,371.49,430412,430412,2.14,0.56779,379.135,"April 08, 21",0.0056779,,,,,
2021-04-07,377.82,378.29,369.72,372,364.59,310800,310800,-5.82,-1.54,374.4575,"April 07, 21",-0.0154,,,,,
2021-04-06,374.4,384.63,369.83,377.98,370.45,458237,458237,3.58,0.9562,376.71,"April 06, 21",0.009562,,,,,
2021-04-05,380.49,382.38,371.52,377.76,370.23,531004,531004,-2.73,-0.7175,378.0375,"April 05, 21",-0.007175,,,,,
2021-04-01,380.05,384.06,374.59,376.75,369.24,349000,349000,-3.3,-0.86831,378.8625,"April 01, 21",-0.0086831,,,,,
2021-03-31,364.71,376.02,363.94,370.06,362.68,509800,509800,5.35,1.47,368.6825,"March 31, 21",0.0147,,,,,
2021-03-30,361.41,362.72,353.08,360.19,353.01,416936,416936,-1.22,-0.33757,359.35,"March 30, 21",-0.0033757,,,,,
2021-03-29,371.64,375,356.62,364.43,357.17,248651,248651,-7.21,-1.94,366.9225,"March 29, 21",-0.0194,,,,,
2021-03-26,363.61,372.88,358.43,372.61,365.18,355432,355432,9,2.48,366.8825,"March 26, 21",0.0248,,,,,
2021-03-25,358.58,364.08,353.21,363.05,355.81,349931,349931,4.47,1.25,359.73,"March 25, 21",0.0125,,,,,
2021-03-24,374.83,377,363.36,364.37,357.11,263668,263668,-10.46,-2.79,369.89,"March 24, 21",-0.0279,,,,,
2021-03-23,377.72,382.45,371.08,373.89,366.44,240544,240544,-3.83,-1.01,376.285,"March 23, 21",-0.0101,,,,,
2021-03-22,370.75,385.39,370.75,378.75,371.2,335135,335135,8,2.16,376.41,"March 22, 21",0.0216,,,,,
2021-03-19,367.6,379.12,364.99,372.53,365.11,436319,436319,4.93,1.34,371.06,"March 19, 21",0.0134,,,,,
2021-03-18,379.22,379.76,364.27,365.36,358.08,324095,324095,-13.86,-3.65,372.1525,"March 18, 21",-0.0365,,,,,
2021-03-17,376.39,390.36,370.12,384.7,377.03,267560,267560,8.31,2.21,380.3925,"March 17, 21",0.0221,,,,,
2021-03-16,396.1,397.34,375.38,380.2,372.62,310336,310336,-15.9,-4.01,387.255,"March 16, 21",-0.0401,,,,,
2021-03-15,384.59,394.28,381.53,393.84,385.99,337307,337307,9.25,2.41,388.56,"March 15, 21",0.0241,,,,,
2021-03-12,382,385.02,376.97,384.3,376.64,252300,252300,2.3,0.60209,382.0725,"March 12, 21",0.0060209,,,,,
2021-03-11,386.55,395.6,384.45,389.84,382.07,315400,315400,3.29,0.85112,389.11,"March 11, 21",0.0085112,,,,,
2021-03-10,383.76,396.51,377,377.74,370.21,436180,436180,-6.02,-1.57,383.7525,"March 10, 21",-0.0157,,,,,
2021-03-09,381.77,391.34,375.85,379.26,371.7,412103,412103,-2.51,-0.65746,382.055,"March 09, 21",-0.0065746,,,,,
2021-03-08,371.82,380.33,365.36,366.23,358.93,545576,545576,-5.59,-1.5,370.935,"March 08, 21",-0.015,,,,,
2021-03-05,359.57,380.88,351.73,375.53,368.05,821574,821574,15.96,4.44,366.9275,"March 05, 21",0.0444,,,,,
2021-03-04,358.6,364.34,340.84,348.69,341.74,476600,476600,-9.91,-2.76,353.1175,"March 04, 21",-0.0276,,,,,
2021-03-03,375.74,377.06,361.04,363.08,355.84,370400,370400,-12.66,-3.37,369.23,"March 03, 21",-0.0337,,,,,
2021-03-02,390.35,391.03,379.98,380.21,372.63,372346,372346,-10.14,-2.6,385.3925,"March 02, 21",-0.026,,,,,
2021-03-01,381.6,391.45,380.69,386.95,379.24,419067,419067,5.35,1.4,385.1725,"March 01, 21",0.014,,,,,
2021-02-26,372.73,378.95,367.46,374.24,366.78,450203,450203,1.51,0.40512,373.345,"February 26, 21",0.0040512,,,,,
2021-02-25,384.87,385.88,364.24,368.31,360.97,434913,434913,-16.56,-4.3,375.825,"February 25, 21",-0.043,,,,,
2021-02-24,375.98,387.29,366.04,386.97,379.26,568608,568608,10.99,2.92,379.07,"February 24, 21",0.0292,,,,,
2021-02-23,372.83,380.89,355.94,377.36,369.84,618786,618786,4.53,1.22,371.755,"February 23, 21",0.0122,,,,,
2021-02-22,393.7,394.87,379.64,380.74,373.15,381274,381274,-12.96,-3.29,387.2375,"February 22, 21",-0.0329,,,,,
2021-02-19,402.31,411.99,399.5,400.13,392.16,623647,623647,-2.18,-0.54187,403.4825,"February 19, 21",-0.0054187,,,,,
2021-02-18,389.96,406.09,384.54,401.55,393.55,433114,433114,11.59,2.97,395.535,"February 18, 21",0.0297,,,,,
2021-02-17,386.39,392.44,376.9,391.75,383.94,640129,640129,5.36,1.39,386.87,"February 17, 21",0.0139,,,,,
2021-02-16,413.88,413.88,389.02,389.99,382.22,558910,558910,-23.89,-5.77,401.6925,"February 16, 21",-0.0577,,,,,
2021-02-12,403.79,413.69,401.92,412.98,404.75,459383,459383,9.19,2.28,408.095,"February 12, 21",0.0228,,,,,
2021-02-11,429.37,443.14,402.36,407.32,399.2,769300,769300,-22.05,-5.14,420.5475,"February 11, 21",-0.0514,,,,,
2021-02-10,434,434.02,419.27,425.7,417.22,414943,414943,-8.3,-1.91,428.2475,"February 10, 21",-0.0191,,,,,
2021-02-09,429.3,435.51,425.02,433.02,424.39,268000,268000,3.72,0.86653,430.7125,"February 09, 21",0.0086653,,,,,
2021-02-08,436,441.42,426.95,429.48,420.92,295913,295913,-6.52,-1.5,433.4625,"February 08, 21",-0.015,,,,,
2021-02-05,432.37,439,430,434.22,425.57,404542,404542,1.85,0.42787,433.8975,"February 05, 21",0.0042787,,,,,
2021-02-04,417.96,429.08,414.69,428.16,419.63,315132,315132,10.2,2.44,422.4725,"February 04, 21",0.0244,,,,,
2021-02-03,414.49,419.65,409.77,415.47,407.19,411600,411600,0.98,0.23644,414.845,"February 03, 21",0.0023644,,,,,
2021-02-02,400.23,416.2,394.48,412.07,403.86,345900,345900,11.84,2.96,405.745,"February 02, 21",0.0296,,,,,
2021-02-01,385,397.72,384.22,396.45,388.55,339004,339004,11.45,2.97,390.8475,"February 01, 21",0.0297,,,,,
2021-01-29,383.74,386.5,373.69,379.74,372.17,354991,354991,-4,-1.04,380.9175,"January 29, 21",-0.0104,,,,,
2021-01-28,380.23,395,380.14,386.79,379.08,402800,402800,6.56,1.73,385.54,"January 28, 21",0.0173,,,,,
2021-01-27,383.62,387.85,374.34,376.46,368.96,632600,632600,-7.16,-1.87,380.5675,"January 27, 21",-0.0187,,,,,
2021-01-26,409.84,410.44,390.46,392.19,384.37,463800,463800,-17.65,-4.31,400.7325,"January 26, 21",-0.0431,,,,,
2021-01-25,412.71,416.35,399.01,410.22,402.04,383400,383400,-2.49,-0.60333,409.5725,"January 25, 21",-0.0060333,,,,,
2021-01-22,404.25,410.95,402.53,409.8,401.63,266619,266619,5.55,1.37,406.8825,"January 22, 21",0.0137,,,,,
2021-01-21,410.13,412.26,403.15,404.53,396.47,249771,249771,-5.6,-1.37,407.5175,"January 21, 21",-0.0137,,,,,
2021-01-20,399.6,410.54,395.73,408.77,400.62,821635,821635,9.17,2.29,403.66,"January 20, 21",0.0229,,,,,
2021-01-19,400,403.29,394.22,397.33,389.41,668055,668055,-2.67,-0.6675,398.71,"January 19, 21",-0.006675,,,,,
2021-01-15,415.11,415.67,398.86,399,391.05,544959,544959,-16.11,-3.88,407.16,"January 15, 21",-0.0388,,,,,
2021-01-14,418.23,423.64,410.66,412.99,404.76,363440,363440,-5.24,-1.25,416.38,"January 14, 21",-0.0125,,,,,
2021-01-13,422.97,424.19,413.83,415.55,407.27,320100,320100,-7.42,-1.75,419.135,"January 13, 21",-0.0175,,,,,
2021-01-12,427.29,427.76,415.7,420.8,412.41,419100,419100,-6.49,-1.52,422.8875,"January 12, 21",-0.0152,,,,,
2021-01-11,436.72,436.72,426.62,427.16,418.65,237807,237807,-9.56,-2.19,431.805,"January 11, 21",-0.0219,,,,,
2021-01-08,437.11,449,434.67,441.13,432.34,357117,357117,4.02,0.91968,440.4775,"January 08, 21",0.0091968,,,,,
2021-01-07,418.12,433.27,418.12,431.74,423.14,352400,352400,13.62,3.26,425.3125,"January 07, 21",0.0326,,,,,
2021-01-06,421,425.17,411.13,413.89,405.64,514000,514000,-7.11,-1.69,417.7975,"January 06, 21",-0.0169,,,,,
