date,label,adjDividend,dividend,recordDate,paymentDate,declarationDate,change,high,adjClose,unadjustedVolume,vwap,changePercent,changeOverTime,open,close,volume,low
2021-11-01,"November 01, 21",,,,,,-4.2,430.94,422.16,527724,426.9725,-0.97461,-0.0097461,430.94,426.74,527724,419.27
2021-10-29,"October 29, 21",,,,,,8.88,432.52,425.26,554200,425.2625,2.11,0.0211,421,429.88,554200,417.65
2021-10-28,"October 28, 21",,,,,,0.98,425.92,416.61,693600,417.76,0.23325,0.0023325,420.15,421.13,693600,403.84
2021-10-27,"October 27, 21",,,,,,-1,425.67,416.81,310330,421.6825,-0.23678,-0.0023678,422.34,421.34,310330,417.38
2021-10-26,"October 26, 21",,,,,,-1.52,424.95,415.79,305500,420.815,-0.36034,-0.0036034,421.82,420.3,305500,416.19
2021-10-25,"October 25, 21",,,,,,-5.09,422.52,412.95,432803,419.385,-1.2,-0.012,422.52,417.43,432803,415.07
2021-10-22,"October 22, 21",,,,,,0,424.8,416.67,385611,421.5875,0,0,421.19,421.19,385611,419.17
2021-10-21,"October 21, 21",,,,,,5.44,422.35,417.7,307910,418.5725,1.31,0.0131,416.79,422.23,307910,412.92
2021-10-20,"October 20, 21",,,,,,-5.82,423.15,410.15,261114,417.82,-1.38,-0.0138,420.42,414.6,261114,413.11
2021-10-19,"October 19, 21",,,,,,7.43,422.92,413.09,379200,415.1925,1.81,0.0181,410.14,417.57,379200,410.14
2021-10-18,"October 18, 21",,,,,,5.77,408.85,404.33,217000,405.74,1.43,0.0143,402.95,408.72,217000,402.44
2021-10-15,"October 15, 21",,,,,,-4.44,409.25,400.46,234347,406.7675,-1.08,-0.0108,409.25,404.81,234347,403.76
2021-10-14,"October 14, 21",,,,,,-0.51,410.17,403.05,258700,407.4025,-0.12502,-0.0012502,407.94,407.43,258700,404.07
2021-10-13,"October 13, 21",,,,,,-3.06,409.98,397.93,351500,404.175,-0.75498,-0.0075498,405.31,402.25,351500,399.16
2021-10-12,"October 12, 21",,,,,,-2.56,408.36,398.87,201800,404.9275,-0.63091,-0.0063091,405.76,403.2,201800,402.39
2021-10-11,"October 11, 21",,,,,,-0.93,412.89,399.24,279500,405.7875,-0.22991,-0.0022991,404.5,403.57,279500,402.19
2021-10-08,"October 08, 21",,,,,,-12.04,419.95,402.77,209704,413.2675,-2.87,-0.0287,419.18,407.14,209704,406.8
2021-10-07,"October 07, 21",,,,,,0.95,422.77,413.23,368036,418.1075,0.22794,0.0022794,416.77,417.72,368036,415.17
2021-10-06,"October 06, 21",,,,,,2.58,413.78,408.85,338855,410.755,0.62818,0.0062818,410.71,413.29,338855,405.24
2021-10-05,"October 05, 21",,,,,,0.52,420.11,409.04,391000,414.6575,0.12592,0.0012592,412.96,413.48,391000,412.08
2021-10-04,"October 04, 21",,,,,,-6.88,417.26,405.42,593608,412.475,-1.65,-0.0165,416.7,409.82,593608,406.12
2021-10-01,"October 01, 21",,,,,,-5.27,425,415.22,522418,419.1425,-1.24,-0.0124,425,419.73,522418,406.84
2021-09-30,"September 30, 21",,,,,,-11.69,439.77,419.98,564300,431.205,-2.68,-0.0268,436.23,424.54,564300,424.28
2021-09-29,"September 29, 21",,,,,,2.57,435.46,427.77,266251,430.9125,0.5979,0.005979,429.84,432.41,266251,425.94
2021-09-28,"September 28, 21",,,,,,-9.93,437.36,422.84,412900,430.9175,-2.27,-0.0227,437.36,427.43,412900,421.52
2021-09-27,"September 27, 21",,,,,,-12.14,454.55,436.85,328110,447.6375,-2.68,-0.0268,453.73,441.59,328110,440.68
2021-09-24,"September 24, 21",,,,,,2.43,458.59,452.2,252635,455.515,0.53444,0.0053444,454.68,457.11,252635,451.68
2021-09-23,"September 23, 21",,,,,,2.8,459.62,450.33,206400,453.9175,0.61889,0.0061889,452.42,455.22,206400,448.41
2021-09-22,"September 22, 21",,,,,,-0.82,450.34,444.36,255114,447.41,-0.18222,-0.0018222,450,449.18,255114,440.12
2021-09-21,"September 21, 21",,,,,,0.43,451.48,443.31,205613,447.62,0.09604861,0.0009604861,447.69,448.12,205613,443.19
2021-09-20,"September 20, 21",,,,,,0.53,449.9,439.87,321714,444.86,0.11934,0.0011934,444.12,444.65,321714,440.77
2021-09-17,"September 17, 21",,,,,,-4.59,455.46,443.8,575900,451.2075,-1.01,-0.0101,453.21,448.62,575900,447.54
2021-09-16,"September 16, 21",,,,,,1.72,458.04,449.59,243900,453.4225,0.3799,0.003799,452.75,454.47,243900,448.43
2021-09-15,"September 15, 21",,,,,,-1.24,458.84,447.63,263500,453.905,-0.27329,-0.0027329,453.73,452.49,263500,450.56
2021-09-14,"September 14, 21",,,,,,7.16,454.69,447.2,382600,448.7825,1.61,0.0161,444.9,452.06,382600,443.48
2021-09-13,"September 13, 21",,,,,,-18.97,462.08,437.46,556024,450.7725,-4.11,-0.0411,461.18,442.21,556024,437.62
2021-09-10,"September 10, 21",,,,,,-5.66,467.05,454.1,340800,462.4425,-1.22,-0.0122,464.69,459.03,340800,459
2021-09-09,"September 09, 21",,,,,,-9.88,475.35,456.29,363217,467.195,-2.1,-0.021,471.12,461.24,363217,461.07
2021-09-08,"September 08, 21",,,,,,7.52,470.42,463.44,282700,464.9625,1.63,0.0163,460.95,468.47,282700,460.01
2021-09-07,"September 07, 21",,,,,,-1.6,463.69,456.9,205700,461.5025,-0.34523,-0.0034523,463.46,461.86,205700,457
2021-09-03,"September 03, 21",,,,,,6.54,465.4,459.39,295149,460.905,1.43,0.0143,457.84,464.38,295149,456
2021-09-02,"September 02, 21",,,,,,3.78,459.85,454.07,249417,456.8575,0.83037,0.0083037,455.22,459,249417,453.36
2021-09-01,"September 01, 21",,,,,,3.45,454.65,448.25,368614,449.925,0.76723,0.0076723,449.67,453.12,368614,442.26
2021-08-31,"August 31, 21",,,,,,-1.41,456.64,446.77,513500,452.27,-0.31124,-0.0031124,453.03,451.62,513500,447.79
2021-08-30,"August 30, 21",,,,,,4.52,452.99,446.84,349000,449.755,1.01,0.0101,447.17,451.69,349000,447.17
2021-08-27,"August 27, 21",,,,,,-0.15,449.52,442.16,255163,446.8625,-0.03354879,-0.0003354879,447.11,446.96,255163,443.86
2021-08-26,"August 26, 21",,,,,,2.22,447.86,441.9,240300,445.4275,0.49946,0.0049946,444.48,446.7,240300,442.67
2021-08-25,"August 25, 21",,,,,,-0.48,446.18,439.75,257200,444.0175,-0.10787,-0.0010787,445,444.52,257200,440.37
2021-08-24,"August 24, 21",,,,,,-1.55,447.79,441.09,252131,446.1825,-0.34642,-0.0034642,447.43,445.88,252131,443.63
2021-08-23,"August 23, 21",,,,,,-4.33,450.9,441.77,243200,448.5825,-0.9603,-0.009603,450.9,446.57,243200,445.96
2021-08-20,"August 20, 21",,,,,,3.12,450.44,444.68,254926,447.65,0.69894,0.0069894,446.39,449.51,254926,444.26
2021-08-19,"August 19, 21",,,,,,6.12,450.2,442.16,374324,444.71,1.39,0.0139,440.84,446.96,374324,440.84
2021-08-18,"August 18, 21",,,,,,0.85,445.75,437.47,297437,442.435,0.19258,0.0019258,441.37,442.22,297437,440.4
2021-08-17,"August 17, 21",,,,,,2.17,443.65,437.1,273700,440.4725,0.49354,0.0049354,439.68,441.85,273700,436.71
2021-08-16,"August 16, 21",,,,,,6.57,442.05,436.87,284700,438.1175,1.51,0.0151,435.04,441.61,284700,433.77
2021-08-13,"August 13, 21",,,,,,3.73,434.57,429.62,187023,431.8575,0.86633,0.0086633,430.55,434.28,187023,428.03
2021-08-12,"August 12, 21",,,,,,8.42,430.21,425.1,185900,425.41,2,0.02,421.3,429.72,185900,420.41
2021-08-11,"August 11, 21",,,,,,-3.48,426.29,418.27,257185,423.7025,-0.81635,-0.0081635,426.29,422.81,257185,419.42
2021-08-10,"August 10, 21",,,,,,-5.92,431.16,420.45,273951,427.975,-1.37,-0.0137,430.93,425.01,273951,424.8
2021-08-09,"August 09, 21",,,,,,0.3,430.17,424.4,216500,428.3,0.06997737,0.0006997737,428.71,429.01,216500,425.31
2021-08-06,"August 06, 21",,,,,,4.86,428.7,422.9,285500,424.53,1.15,0.0115,422.63,427.49,285500,419.3
2021-08-05,"August 05, 21",,,,,,-2.71,430.17,421.09,204519,426.0775,-0.63263,-0.0063263,428.37,425.66,204519,420.11
2021-08-04,"August 04, 21",,,,,,6.35,430.08,423.54,387726,424.9925,1.51,0.0151,421.79,428.14,387726,419.96
2021-08-03,"August 03, 21",,,,,,7.75,422.72,417.66,331044,418.4025,1.87,0.0187,414.44,422.19,331044,414.26
2021-08-02,"August 02, 21",,,,,,2.89,416.74,410.77,300400,412.1775,0.70088,0.0070088,412.34,415.23,300400,404.4
2021-07-30,"July 30, 21",,,,,,5.01,413.22,407.31,679900,408.79,1.23,0.0123,406.72,411.73,679900,403.49
2021-07-29,"July 29, 21",,,,,,19.42,407,400.57,717400,395.45,5.04,0.0504,385.5,404.92,717400,384.38
2021-07-28,"July 28, 21",,,,,,5.92,385.3,379.89,493800,381.275,1.57,0.0157,378.09,384.01,493800,377.7
2021-07-27,"July 27, 21",,,,,,0.59,379.43,374.32,221930,377.6,0.15617,0.0015617,377.79,378.38,221930,374.8
2021-07-26,"July 26, 21",,,,,,-1.95,379.61,373.46,278104,377.4425,-0.51389,-0.0051389,379.46,377.51,278104,373.19
2021-07-23,"July 23, 21",,,,,,4.07,381.52,376.98,237900,378.5325,1.08,0.0108,377,381.07,237900,374.54
2021-07-22,"July 22, 21",,,,,,4.96,375,369.96,247028,371.5025,1.34,0.0134,369.02,373.98,247028,368.01
2021-07-21,"July 21, 21",,,,,,-4.08,374.13,364,340100,369.155,-1.1,-0.011,372.03,367.95,340100,362.51
2021-07-20,"July 20, 21",0.17,0.17,2021-07-21,2021-08-04,2021-05-05,0.72,376.75,368.69,519438,373.2325,0.19356,0.0019356,371.97,372.69,519438,371.52
2021-07-19,"July 19, 21",,,,,,-0.85,374.99,366.85,432800,371.6925,-0.22859,-0.0022859,371.85,371,432800,368.93
2021-07-16,"July 16, 21",,,,,,-0.2,375.88,369.48,248806,373.5175,-0.05349596,-0.0005349596,373.86,373.66,248806,370.67
2021-07-15,"July 15, 21",,,,,,0.83,374.19,367.8,265150,371.325,0.22364,0.0022364,371.13,371.96,265150,368.02
2021-07-14,"July 14, 21",,,,,,-2.56,374,367.28,192000,372.415,-0.68449,-0.0068449,374,371.44,192000,370.22
2021-07-13,"July 13, 21",,,,,,-3.34,376.89,368.48,242000,374.155,-0.88832,-0.0088832,375.99,372.65,242000,371.09
2021-07-12,"July 12, 21",,,,,,-0.09,377.19,371.78,297220,375.3025,-0.02393108,-0.0002393108,376.08,375.99,297220,371.95
2021-07-09,"July 09, 21",,,,,,-0.28,375.19,370,512313,373.85,-0.07477234,-0.0007477234,374.47,374.19,512313,371.55
2021-07-08,"July 08, 21",,,,,,3.36,375.36,368.93,473800,371.2575,0.90872,0.0090872,369.75,373.11,473800,366.81
2021-07-07,"July 07, 21",,,,,,1.87,373.54,368.49,352500,371.4325,0.50433,0.0050433,370.79,372.66,352500,368.74
2021-07-06,"July 06, 21",,,,,,3.38,369.21,364.86,592200,367.355,0.92448,0.0092448,365.61,368.99,592200,365.61
2021-07-02,"July 02, 21",,,,,,2.66,365.98,361.65,291500,363.7475,0.73262,0.0073262,363.08,365.74,291500,360.19
2021-07-01,"July 01, 21",,,,,,3.75,363.13,358.95,378700,361.1275,1.04,0.0104,359.26,363.01,378700,359.11
2021-06-30,"June 30, 21",,,,,,-0.9,360.31,355.08,423446,359.1825,-0.25,-0.0025,360,359.1,423446,357.32
2021-06-29,"June 29, 21",,,,,,-2.94,364.13,355.97,318900,361.72,-0.81005,-0.0081005,362.94,360,318900,359.81
2021-06-28,"June 28, 21",,,,,,2.82,364.53,359.14,274900,361.9325,0.78251,0.0078251,360.38,363.2,274900,359.62
2021-06-25,"June 25, 21",,,,,,1.13,361.24,356.03,491700,359.5625,0.31482,0.0031482,358.93,360.06,491700,358.02
2021-06-24,"June 24, 21",,,,,,-1.02,361.78,355.52,235302,360.185,-0.28289,-0.0028289,360.56,359.54,235302,358.86
2021-06-23,"June 23, 21",,,,,,-0.95,361.44,354.69,274000,359.6175,-0.26415,-0.0026415,359.65,358.7,274000,358.68
2021-06-22,"June 22, 21",,,,,,2.89,361.04,356.06,244721,358.7175,0.80907,0.0080907,357.2,360.09,244721,356.54
2021-06-21,"June 21, 21",,,,,,3.39,358.34,353.59,286929,355.0275,0.95709,0.0095709,354.2,357.59,286929,349.98
2021-06-18,"June 18, 21",,,,,,2.19,354.06,348.35,572532,351.6375,0.62554,0.0062554,350.1,352.29,572532,350.1
2021-06-17,"June 17, 21",,,,,,8.18,352.99,348.09,332500,348.1075,2.38,0.0238,343.85,352.03,332500,343.56
2021-06-16,"June 16, 21",,,,,,0.14,348.62,342.24,300727,346.055,0.04046594,0.0004046594,345.97,346.11,300727,343.52
2021-06-15,"June 15, 21",,,,,,-1.43,346.27,340.98,253033,344.7825,-0.41297,-0.0041297,346.27,344.84,253033,341.75
2021-06-14,"June 14, 21",,,,,,-0.79,345.93,341.28,209812,344.54,-0.22837,-0.0022837,345.93,345.14,209812,341.16
2021-06-11,"June 11, 21",,,,,,2.51,345.42,341.47,218808,343.4725,0.73216,0.0073216,342.82,345.33,218808,340.32
2021-06-10,"June 10, 21",,,,,,6.93,343.87,339.93,355712,340.3375,2.06,0.0206,336.85,343.78,355712,336.85
2021-06-09,"June 09, 21",,,,,,4.21,336.24,332.17,443348,333.3475,1.27,0.0127,331.72,335.93,443348,329.5
2021-06-08,"June 08, 21",,,,,,-5.6,336.28,326.6,387116,332.69,-1.67,-0.0167,335.9,330.3,387116,328.28
2021-06-07,"June 07, 21",,,,,,0.32,335.88,329.59,490200,333.6875,0.0960961,0.000960961,333,333.32,490200,332.55
2021-06-04,"June 04, 21",,,,,,-2.43,337.33,329.7,233834,334.8725,-0.72352,-0.0072352,335.86,333.43,233834,332.87
2021-06-03,"June 03, 21",,,,,,1.31,334.72,329.05,267511,332.12,0.39522,0.0039522,331.46,332.77,267511,329.53
2021-06-02,"June 02, 21",,,,,,-5.7,340.93,330.04,395300,336.855,-1.68,-0.0168,339.47,333.77,395300,333.25
2021-06-01,"June 01, 21",,,,,,-7.83,349.29,336.35,297148,344.235,-2.25,-0.0225,347.99,340.16,297148,339.5
2021-05-28,"May 28, 21",,,,,,1.46,349.26,343.62,389700,346.96,0.4219,0.004219,346.05,347.51,389700,345.02
2021-05-27,"May 27, 21",,,,,,1.46,347.85,340.84,1128700,344.275,0.42536,0.0042536,343.24,344.7,1128700,341.31
2021-05-26,"May 26, 21",,,,,,-2.7,348.26,340.54,387600,345.8425,-0.7779,-0.007779,347.09,344.39,387600,343.63
2021-05-25,"May 25, 21",,,,,,5.36,346.17,341.5,523440,342.8825,1.58,0.0158,340,345.36,523440,340
2021-05-24,"May 24, 21",,,,,,3.7,339.89,335.72,260700,337.3075,1.1,0.011,335.82,339.52,260700,334
2021-05-21,"May 21, 21",,,,,,-0.56,336.56,329.72,680100,334.3,-0.16766,-0.0016766,334.01,333.45,680100,333.18
2021-05-20,"May 20, 21",,,,,,6.32,333.95,329.07,305902,329.5325,1.94,0.0194,326.47,332.79,305902,324.92
2021-05-19,"May 19, 21",,,,,,1.89,327.71,322.22,317043,325.16,0.58337,0.0058337,323.98,325.87,317043,323.08
2021-05-18,"May 18, 21",,,,,,0.52,329.79,323.21,295800,327.1325,0.15934,0.0015934,326.35,326.87,295800,325.52
2021-05-17,"May 17, 21",,,,,,-6.25,334.74,323.04,288900,330.1225,-1.88,-0.0188,332.95,326.7,288900,326.1
2021-05-14,"May 14, 21",,,,,,2.24,334.61,329.34,262000,331.46,0.67708,0.0067708,330.83,333.07,262000,327.33
2021-05-13,"May 13, 21",,,,,,1.63,330.28,324.63,472400,327.5675,0.49897,0.0049897,326.67,328.3,472400,325.02
2021-05-12,"May 12, 21",,,,,,-5.98,332.35,321.17,495300,327.9825,-1.81,-0.0181,330.78,324.8,495300,324
2021-05-11,"May 11, 21",,,,,,5.15,339.65,331.47,458591,333.535,1.56,0.0156,330.07,335.22,458591,329.2
2021-05-10,"May 10, 21",,,,,,-0.22,336.55,330,430700,333.64,-0.06587813,-0.0006587813,333.95,333.73,430700,330.33
2021-05-07,"May 07, 21",,,,,,3.64,334.64,329.95,278221,332.0175,1.1,0.011,330.04,333.68,278221,329.71
2021-05-06,"May 06, 21",,,,,,0.45,329.42,325.73,224745,328.0925,0.13679,0.0013679,328.97,329.42,224745,324.56
2021-05-05,"May 05, 21",,,,,,-1.43,330.03,324.92,314910,328.19,-0.43329,-0.0043329,330.03,328.6,314910,324.1
2021-05-04,"May 04, 21",,,,,,0.36,329.38,325.52,515400,327.9025,0.10948,0.0010948,328.84,329.2,515400,324.19
2021-05-03,"May 03, 21",,,,,,1.81,334.84,326.19,663500,330.065,0.55171,0.0055171,328.07,329.88,663500,327.47
2021-04-30,"April 30, 21",,,,,,3.68,330.88,324.84,917132,326.945,1.13,0.0113,324.84,328.52,917132,323.54
2021-04-29,"April 29, 21",,,,,,-0.45,333.58,320.92,514628,326.52,-0.13846,-0.0013846,325,324.55,514628,322.95
2021-04-28,"April 28, 21",,,,,,1.05,324.51,318.61,316011,321.7975,0.32693,0.0032693,321.17,322.22,316011,319.29
2021-04-27,"April 27, 21",,,,,,-1.07,323.53,316.77,403632,320.9825,-0.3329,-0.003329,321.42,320.35,403632,318.63
2021-04-26,"April 26, 21",,,,,,-1.91,325.14,318.8,319905,323.4725,-0.58892,-0.0058892,324.32,322.41,319905,322.02
2021-04-23,"April 23, 21",,,,,,1.4,326,320.06,309732,322.865,0.4344,0.004344,322.28,323.68,309732,319.5
2021-04-22,"April 22, 21",,,,,,-3.67,326.51,318.24,406129,323.2275,-1.13,-0.0113,325.51,321.84,406129,319.05
2021-04-21,"April 21, 21",,,,,,3.83,324.66,320.21,408811,321.5525,1.2,0.012,320,323.83,408811,317.72
2021-04-20,"April 20, 21",0.17,0.17,2021-04-21,2021-05-05,2021-02-24,3.08,319.82,315.62,316929,317.79,0.97434,0.0097434,316.11,319.19,316929,316.04
2021-04-19,"April 19, 21",,,,,,5.02,317.19,313.08,335900,314.38,1.61,0.0161,311.77,316.79,335900,311.77
2021-04-16,"April 16, 21",,,,,,1.95,314.84,310.16,363465,312.325,0.62524,0.0062524,311.88,313.83,363465,308.75
2021-04-15,"April 15, 21",,,,,,9.63,311.55,307.31,364538,306.245,3.2,0.032,301.32,310.95,364538,301.16
2021-04-14,"April 14, 21",,,,,,-5.84,307.46,296.55,421600,303.09,-1.91,-0.0191,305.9,300.06,421600,298.94
2021-04-13,"April 13, 21",,,,,,7.9,306.89,302.86,323918,302.58,2.65,0.0265,298.55,306.45,323918,298.43
2021-04-12,"April 12, 21",,,,,,0.42,298.65,293.46,334724,296.8175,0.14164,0.0014164,296.52,296.94,334724,295.16
2021-04-09,"April 09, 21",,,,,,4.32,296.55,293.05,201700,294.1475,1.48,0.0148,292.2,296.52,201700,291.32
2021-04-08,"April 08, 21",,,,,,1.43,294.26,288.46,277902,291.4575,0.49234,0.0049234,290.45,291.88,277902,289.24
2021-04-07,"April 07, 21",,,,,,-0.79,291.76,285.79,291744,289.89,-0.27244,-0.0027244,289.97,289.18,291744,288.65
2021-04-06,"April 06, 21",,,,,,-0.51,295.3,287.87,333118,291.9975,-0.17478,-0.0017478,291.79,291.28,333118,289.62
2021-04-05,"April 05, 21",,,,,,2.82,290.53,286.17,376100,288.03,0.98347,0.0098347,286.74,289.56,376100,285.29
2021-04-01,"April 01, 21",,,,,,0.81,285.02,281.44,394200,283.1625,0.28525,0.0028525,283.96,284.77,394200,278.9
2021-03-31,"March 31, 21",,,,,,2.69,284.23,278.48,704612,280.2925,0.96385,0.0096385,279.09,281.78,704612,276.07
2021-03-30,"March 30, 21",,,,,,0.1,280.19,275.08,372300,278.32,0.0359402,0.000359402,278.24,278.34,372300,276.51
2021-03-29,"March 29, 21",,,,,,2.32,283.35,277.23,365000,279.435,0.83396,0.0083396,278.19,280.51,365000,275.69
2021-03-26,"March 26, 21",,,,,,3.85,280.72,277.03,476420,277.8575,1.39,0.0139,276.46,280.31,476420,273.94
2021-03-25,"March 25, 21",,,,,,-3.22,278.67,272.22,478100,275.5925,-1.16,-0.0116,278.67,275.45,478100,269.58
2021-03-24,"March 24, 21",,,,,,-4.87,283.87,274.82,374745,280.12,-1.72,-0.0172,282.95,278.08,374745,275.58
2021-03-23,"March 23, 21",,,,,,0.18,286,279.93,364500,283.5225,0.06358851,0.0006358851,283.07,283.25,364500,281.77
2021-03-22,"March 22, 21",,,,,,5.86,283.13,279.18,358105,279.455,2.12,0.0212,276.63,282.49,358105,275.57
2021-03-19,"March 19, 21",,,,,,8.24,279.58,273.9,831418,273.6375,3.06,0.0306,268.91,277.15,831418,268.91
2021-03-18,"March 18, 21",,,,,,-3.89,274.77,265.8,451525,271.245,-1.43,-0.0143,272.84,268.95,451525,268.42
2021-03-17,"March 17, 21",,,,,,3.06,276.89,271.37,347033,273.41,1.13,0.0113,271.53,274.59,347033,270.63
2021-03-16,"March 16, 21",,,,,,-3.35,279.46,270.96,293926,276.12,-1.21,-0.0121,277.52,274.17,293926,273.33
2021-03-15,"March 15, 21",,,,,,2.02,276.55,272.79,324355,274.5725,0.73723,0.0073723,274,276.02,324355,271.72
2021-03-12,"March 12, 21",,,,,,2.14,275.28,270.91,254000,273.0375,0.78682,0.0078682,271.98,274.12,254000,270.77
2021-03-11,"March 11, 21",,,,,,2.25,273.79,269.69,279000,271.5475,0.83136,0.0083136,270.64,272.89,279000,268.87
2021-03-10,"March 10, 21",,,,,,-3.41,276.83,264.59,365118,270.59,-1.26,-0.0126,271.14,267.73,365118,266.66
2021-03-09,"March 09, 21",,,,,,1.96,274.37,264.29,368605,268.1675,0.73834,0.0073834,265.46,267.42,368605,265.42
2021-03-08,"March 08, 21",,,,,,-1.04,267.51,258.29,424400,262.5975,-0.39636,-0.0039636,262.39,261.35,424400,259.14
2021-03-05,"March 05, 21",,,,,,2.91,263,259.33,568141,259.6875,1.12,0.0112,259.49,262.4,568141,253.86
2021-03-04,"March 04, 21",,,,,,-10.45,268.04,254.28,566460,262.07,-3.9,-0.039,267.74,257.29,566460,255.21
2021-03-03,"March 03, 21",,,,,,-9.37,277.05,264.49,457000,272.26,-3.38,-0.0338,276.99,267.62,457000,267.38
2021-03-02,"March 02, 21",,,,,,-5.56,284.98,274.84,323943,281,-1.96,-0.0196,283.66,278.1,323943,277.26
2021-03-01,"March 01, 21",,,,,,1.3,285.97,279.68,406844,283.085,0.4615,0.004615,281.69,282.99,406844,281.69
2021-02-26,"February 26, 21",,,,,,1.72,283.97,277.36,668242,280.095,0.61664,0.0061664,278.93,280.65,668242,276.83
2021-02-25,"February 25, 21",,,,,,-1.24,281.44,274.43,361500,278.4225,-0.44457,-0.0044457,278.92,277.68,361500,275.65
2021-02-24,"February 24, 21",,,,,,4.86,280.13,275.65,406311,276.405,1.77,0.0177,274.06,278.92,406311,272.51
2021-02-23,"February 23, 21",,,,,,4.18,275.64,271.08,682400,271.3675,1.55,0.0155,270.11,274.29,682400,265.43
2021-02-22,"February 22, 21",,,,,,-8.17,280.96,269.46,501300,276.5225,-2.91,-0.0291,280.82,272.65,501300,271.66
2021-02-19,"February 19, 21",,,,,,-16.13,298.25,278.25,1055940,289.2025,-5.42,-0.0542,297.68,281.55,1055940,279.33
2021-02-18,"February 18, 21",,,,,,-5.25,303.27,293.27,639640,298.2075,-1.74,-0.0174,301.99,296.74,639640,290.83
2021-02-17,"February 17, 21",,,,,,-0.15,296.49,290.55,415047,293.85,-0.05099612,-0.0005099612,294.14,293.99,415047,290.78
2021-02-16,"February 16, 21",,,,,,2.2,296.57,292.15,417621,294.645,0.7498,0.007498,293.41,295.61,417621,292.99
2021-02-12,"February 12, 21",,,,,,3.43,294.27,290.57,267900,292.0025,1.18,0.0118,290.58,294.01,267900,289.15
2021-02-11,"February 11, 21",,,,,,-3.85,295.49,287.68,440513,292.4875,-1.31,-0.0131,294.94,291.09,440513,288.43
2021-02-10,"February 10, 21",,,,,,2.24,294.58,288.87,334700,291.295,0.77228,0.0077228,290.05,292.29,334700,288.26
2021-02-09,"February 09, 21",,,,,,-4.46,297.01,286.5,520933,292.4675,-1.52,-0.0152,294.35,289.89,520933,288.62
2021-02-08,"February 08, 21",,,,,,1.66,297.15,291.01,385200,294.215,0.56694,0.0056694,292.8,294.46,385200,292.45
2021-02-05,"February 05, 21",,,,,,-0.23,293.99,287.94,451206,291.7125,-0.07888058,-0.0007888058,291.58,291.35,451206,289.93
2021-02-04,"February 04, 21",,,,,,-2.64,295.65,286.85,592829,292.0375,-0.90136,-0.0090136,292.89,290.25,592829,289.36
2021-02-03,"February 03, 21",,,,,,-2.53,296.71,288.66,666900,292.76,-0.85876,-0.0085876,294.61,292.08,666900,287.64
2021-02-02,"February 02, 21",,,,,,-5.4,303.3,291.15,420415,298.125,-1.8,-0.018,300,294.6,420415,294.6
2021-02-01,"February 01, 21",,,,,,-3.58,303.4,293.54,793900,298.82,-1.19,-0.0119,300.6,297.02,793900,294.26
2021-01-29,"January 29, 21",,,,,,1.8,306.74,295.98,1401200,300.1825,0.60466,0.0060466,297.69,299.49,1401200,296.81
2021-01-28,"January 28, 21",,,,,,4.29,302.03,295.42,648300,297.11,1.46,0.0146,294.63,298.92,648300,292.86
2021-01-27,"January 27, 21",,,,,,-1.71,298.2,289.8,798220,294.13,-0.57978,-0.0057978,294.94,293.23,798220,290.15
2021-01-26,"January 26, 21",,,,,,-0.65,301.28,296.17,520405,299.3225,-0.21643,-0.0021643,300.33,299.68,520405,296
2021-01-25,"January 25, 21",,,,,,-2.18,309.04,296.74,418000,302.505,-0.7208,-0.007208,302.44,300.26,418000,298.28
2021-01-22,"January 22, 21",,,,,,0.92,300.96,296.58,516900,299.185,0.30752,0.0030752,299.17,300.09,516900,296.52
2021-01-21,"January 21, 21",,,,,,-4.75,305.31,296.17,486549,301.79,-1.56,-0.0156,304.43,299.68,486549,297.74
2021-01-20,"January 20, 21",,,,,,5.4,306.64,301.48,418200,302.535,1.8,0.018,299.65,305.05,418200,298.8
2021-01-19,"January 19, 21",0.17,0.17,2021-01-20,2021-02-03,2020-12-09,-3,304,296.61,399200,301.165,-0.98971,-0.0098971,303.12,300.12,399200,297.42
2021-01-15,"January 15, 21",,,,,,0.87,299.88,295.74,351746,298.165,0.29142,0.0029142,298.54,299.41,351746,294.83
2021-01-14,"January 14, 21",,,,,,0.7,301.13,295.06,434249,298.645,0.23488,0.0023488,298.02,298.72,434249,296.71
2021-01-13,"January 13, 21",,,,,,-2.37,300.42,294.35,452882,298.5925,-0.78903,-0.0078903,300.37,298,452882,295.58
2021-01-12,"January 12, 21",,,,,,-2.61,303.8,294.83,499200,300.23,-0.86682,-0.0086682,301.1,298.49,499200,297.53
2021-01-11,"January 11, 21",,,,,,-4.76,307.5,298.7,352019,304.6425,-1.55,-0.0155,307.17,302.41,352019,301.49
2021-01-08,"January 08, 21",,,,,,2.14,312.12,303.76,437713,307.3875,0.70074,0.0070074,305.39,307.53,437713,304.51
2021-01-07,"January 07, 21",,,,,,6.54,305.07,300.33,511226,300.3475,2.2,0.022,297.52,304.06,511226,294.74
2021-01-06,"January 06, 21",,,,,,7.49,294.8,290.53,595600,290.1525,2.61,0.0261,286.65,294.14,595600,285.02
2020-11-09,"November 09, 20",0.17,0.17,2020-11-11,2020-11-18,2020-10-28,,,,,,,,,,,
2020-07-28,"July 28, 20",0.16,0.16,2020-07-29,2020-08-05,2020-07-15,,,,,,,,,,,
2020-04-21,"April 21, 20",0.16,0.16,2020-04-22,2020-05-06,2020-02-25,,,,,,,,,,,
