date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,paymentDate,declarationDate,adjDividend,dividend,recordDate
2022-10-05,45.92,46.44,45.51,46.06,37.99,5564652,5564652,0.14,0.30488,45.9825,"October 05, 22",0.0030488,,,,,
2022-10-04,45.8,46.73,45.63,46.62,38.46,6959800,6959800,0.82,1.79,46.195,"October 04, 22",0.0179,,,,,
2022-10-03,44.94,45.74,44.45,45.28,37.35,6868743,6868743,0.34,0.75656,45.1025,"October 03, 22",0.0075656,,,,,
2022-09-30,44.17,44.84,43.8,43.93,36.24,5869800,5869800,-0.24,-0.54336,44.185,"September 30, 22",-0.0054336,,,,,
2022-09-29,44.5,44.69,43.49,44.16,36.43,4905664,4905664,-0.34,-0.76404,44.21,"September 29, 22",-0.0076404,,,,,
2022-09-28,44.08,45.51,43.91,45.05,37.16,8315425,8315425,0.97,2.2,44.6375,"September 28, 22",0.022,,,,,
2022-09-27,43.94,44.17,43.27,43.79,36.12,5444885,5444885,-0.15,-0.34137,43.7925,"September 27, 22",-0.0034137,,,,,
2022-09-26,43.52,44.26,43.16,43.39,35.79,5497614,5497614,-0.13,-0.29871,43.5825,"September 26, 22",-0.0029871,,,,,
2022-09-23,44,44.2,43.04,43.9,36.21,6729600,6729600,-0.1,-0.22727,43.785,"September 23, 22",-0.0022727,,,,,
2022-09-22,45.28,45.55,44.75,44.77,36.93,4652927,4652927,-0.51,-1.13,45.0875,"September 22, 22",-0.0113,,,,,
2022-09-21,46.42,46.59,44.97,44.98,37.1,5819128,5819128,-1.44,-3.1,45.74,"September 21, 22",-0.031,,,,,
2022-09-20,45.95,46.28,45.37,46.09,38.02,4996045,4996045,0.14,0.30468,45.9225,"September 20, 22",0.0030468,,,,,
2022-09-19,45.64,46.88,45.47,46.74,38.56,4900427,4900427,1.1,2.41,46.1825,"September 19, 22",0.0241,,,,,
2022-09-16,46.01,46.8,45.41,46.42,38.29,10059000,10059000,0.41,0.89111,46.16,"September 16, 22",0.0089111,,,,,
2022-09-15,47.1,47.76,46.69,46.91,38.7,6535500,6535500,-0.19,-0.4034,47.115,"September 15, 22",-0.004034,,,,,
2022-09-14,47.61,47.87,46.38,47.07,38.83,11484347,11484347,-0.54,-1.13,47.2325,"September 14, 22",-0.0113,,,,,
2022-09-13,48.75,49.62,47.56,47.87,39.49,9104318,9104318,-0.88,-1.81,48.45,"September 13, 22",-0.0181,,,,,
2022-09-12,51.29,51.79,50.8,50.93,42.01,5042809,5042809,-0.36,-0.70189,51.2025,"September 12, 22",-0.0070189,,,,,
2022-09-09,50.23,50.72,50.02,50.51,41.67,6265662,6265662,0.28,0.55744,50.37,"September 09, 22",0.0055744,,,,,
2022-09-08,48.49,49.51,47.95,49.4,40.75,5964100,5964100,0.91,1.88,48.8375,"September 08, 22",0.0188,,,,,
2022-09-07,48.34,49.25,48.03,48.97,40.4,6517500,6517500,0.63,1.3,48.6475,"September 07, 22",0.013,,,,,
2022-09-06,49.9,50.08,48.34,48.59,40.08,8104844,8104844,-1.31,-2.63,49.2275,"September 06, 22",-0.0263,,,,,
2022-09-02,50.53,50.76,48.91,49.31,40.68,5125300,5125300,-1.22,-2.41,49.8775,"September 02, 22",-0.0241,,,,,
2022-09-01,50.46,50.49,49.14,49.96,41.21,6378525,6378525,-0.5,-0.99088,50.0125,"September 01, 22",-0.0099088,,,,,
2022-08-31,51.24,51.64,50.58,51,42.07,6069609,6069609,-0.24,-0.46838,51.115,"August 31, 22",-0.0046838,,,,,
2022-08-30,52.83,52.96,51.26,51.38,42.38,7452200,7452200,-1.45,-2.74,52.1075,"August 30, 22",-0.0274,2022-09-09,2022-08-10,0.7,0.7,2022-08-31
2022-08-29,53,54.01,52.54,53.57,43.61,9304900,9304900,0.57,1.08,53.28,"August 29, 22",0.0108,,,,,
2022-08-26,55.98,56.37,54.26,54.46,44.33,5777736,5777736,-1.52,-2.72,55.2675,"August 26, 22",-0.0272,,,,,
2022-08-25,54.83,55.79,54.76,55.76,45.39,5736200,5736200,0.93,1.7,55.285,"August 25, 22",0.017,,,,,
2022-08-24,55.5,55.64,54.08,54.24,44.16,6957246,6957246,-1.26,-2.27,54.865,"August 24, 22",-0.0227,,,,,
2022-08-23,54.66,55.76,54.53,55.62,45.28,3894509,3894509,0.96,1.76,55.1425,"August 23, 22",0.0176,,,,,
2022-08-22,54.49,54.7,53.9,54.41,44.29,6342710,6342710,-0.08,-0.14682,54.375,"August 22, 22",-0.0014682,,,,,
2022-08-19,55.68,55.92,55.15,55.49,45.17,3517928,3517928,-0.19,-0.34124,55.56,"August 19, 22",-0.0034124,,,,,
2022-08-18,55.72,56.23,55.42,56.02,45.6,3561500,3561500,0.3,0.53841,55.8475,"August 18, 22",0.0053841,,,,,
2022-08-17,55.52,55.91,55.01,55.46,45.15,4198000,4198000,-0.06,-0.10807,55.475,"August 17, 22",-0.0010807,,,,,
2022-08-16,55.36,56.43,55.34,56.11,45.68,3925907,3925907,0.75,1.35,55.81,"August 16, 22",0.0135,,,,,
2022-08-15,55.48,55.5,54.86,55.34,45.05,5991740,5991740,-0.14,-0.25234,55.295,"August 15, 22",-0.0025234,,,,,
2022-08-12,55.33,55.94,55.31,55.93,45.53,4389100,4389100,0.6,1.08,55.6275,"August 12, 22",0.0108,,,,,
2022-08-11,54.76,55.72,54.76,55.26,44.99,5066200,5066200,0.5,0.91308,55.125,"August 11, 22",0.0091308,,,,,
2022-08-10,53.85,54.66,53.81,54.04,43.99,5998593,5998593,0.19,0.35283,54.09,"August 10, 22",0.0035283,,,,,
2022-08-09,52.15,52.85,52.11,52.72,42.92,4339000,4339000,0.57,1.09,52.4575,"August 09, 22",0.0109,,,,,
2022-08-08,51.88,52.76,51.8,52.15,42.45,4511550,4511550,0.27,0.52043,52.1475,"August 08, 22",0.0052043,,,,,
2022-08-05,50.77,51.77,50.73,51.49,41.92,5954500,5954500,0.72,1.42,51.19,"August 05, 22",0.0142,,,,,
2022-08-04,51.31,51.7,50.86,50.99,41.51,6963729,6963729,-0.32,-0.62366,51.215,"August 04, 22",-0.0062366,,,,,
2022-08-03,52,52,51.34,51.49,41.92,5139300,5139300,-0.51,-0.98077,51.7075,"August 03, 22",-0.0098077,,,,,
2022-08-02,52.3,52.67,51.54,51.55,41.97,5797806,5797806,-0.75,-1.43,52.015,"August 02, 22",-0.0143,,,,,
2022-08-01,52.58,52.6,51.43,52.46,42.71,5913400,5913400,-0.12,-0.22822,52.2675,"August 01, 22",-0.0022822,,,,,
2022-07-29,52.76,53.8,52.47,53.21,43.32,9754300,9754300,0.45,0.85292,53.06,"July 29, 22",0.0085292,,,,,
2022-07-28,52.45,52.91,51.76,52.3,42.58,6137925,6137925,-0.15,-0.28599,52.355,"July 28, 22",-0.0028599,,,,,
2022-07-27,51.44,52.48,51.21,52.24,42.53,4342000,4342000,0.8,1.56,51.8425,"July 27, 22",0.0156,,,,,
2022-07-26,51.17,51.8,50.95,51.3,41.76,4130900,4130900,0.13,0.25406,51.305,"July 26, 22",0.0025406,,,,,
2022-07-25,51.17,51.97,51.03,51.58,41.99,5933231,5933231,0.41,0.80125,51.4375,"July 25, 22",0.0080125,,,,,
2022-07-22,51.5,51.81,50.44,50.85,41.4,5074833,5074833,-0.65,-1.26,51.15,"July 22, 22",-0.0126,,,,,
2022-07-21,50.57,51.44,49.95,51.4,41.84,10059732,10059732,0.83,1.64,50.84,"July 21, 22",0.0164,,,,,
2022-07-20,52.45,52.67,51.81,52.55,42.78,5977727,5977727,0.1,0.19066,52.37,"July 20, 22",0.0019066,,,,,
2022-07-19,51.15,52.81,51.08,52.45,42.7,6999400,6999400,1.3,2.54,51.8725,"July 19, 22",0.0254,,,,,
2022-07-18,50.42,51.05,50.2,50.47,41.09,4839000,4839000,0.05,0.099167,50.535,"July 18, 22",0.00099167,,,,,
2022-07-15,49.73,50.24,49.17,49.55,40.34,4810114,4810114,-0.18,-0.36195,49.6725,"July 15, 22",-0.0036195,,,,,
2022-07-14,48.74,49.07,48.27,48.9,39.81,4969513,4969513,0.16,0.32827,48.745,"July 14, 22",0.0032827,,,,,
2022-07-13,50,50.21,49.03,49.67,40.44,6071500,6071500,-0.33,-0.66,49.7275,"July 13, 22",-0.0066,,,,,
2022-07-12,50.89,51.57,50.25,50.42,41.05,6068243,6068243,-0.47,-0.92356,50.7825,"July 12, 22",-0.0092356,,,,,
2022-07-11,50.74,51.35,50.51,51.01,41.53,3919776,3919776,0.27,0.53212,50.9025,"July 11, 22",0.0053212,,,,,
2022-07-08,52.43,52.88,51.31,51.38,41.83,4226900,4226900,-1.05,-2,52,"July 08, 22",-0.02,,,,,
2022-07-07,52.14,52.81,51.74,52.28,42.56,5507764,5507764,0.14,0.26851,52.2425,"July 07, 22",0.0026851,,,,,
2022-07-06,50.62,51.25,50.04,51.18,41.66,5657033,5657033,0.56,1.11,50.7725,"July 06, 22",0.0111,,,,,
2022-07-05,50.77,50.82,49.36,50.73,41.3,5892037,5892037,-0.04,-0.07878669,50.42,"July 05, 22",-0.0007878669,,,,,
2022-07-01,50.91,52.04,49.9,51.69,42.08,5255114,5255114,0.78,1.53,51.135,"July 01, 22",0.0153,,,,,
2022-06-30,51.16,52.14,50.85,51.61,42.01,5848000,5848000,0.45,0.87959,51.44,"June 30, 22",0.0087959,,,,,
2022-06-29,52.71,53.01,51.28,51.98,42.32,4392800,4392800,-0.73,-1.38,52.245,"June 29, 22",-0.0138,,,,,
2022-06-28,52.8,54.15,52.35,52.53,42.76,5169647,5169647,-0.27,-0.51136,52.9575,"June 28, 22",-0.0051136,,,,,
2022-06-27,52.9,53.3,51.97,52.22,42.51,7507333,7507333,-0.68,-1.29,52.5975,"June 27, 22",-0.0129,,,,,
2022-06-24,51.51,53.8,51.19,53.14,43.26,9109000,9109000,1.63,3.16,52.41,"June 24, 22",0.0316,,,,,
2022-06-23,52.25,52.65,50.42,51.06,41.57,9662000,9662000,-1.19,-2.28,51.595,"June 23, 22",-0.0228,,,,,
2022-06-22,52.3,52.79,51.57,52.34,42.61,10386777,10386777,0.04,0.07648184,52.25,"June 22, 22",0.0007648184,,,,,
2022-06-21,56.34,56.69,54.91,54.95,44.73,6391700,6391700,-1.39,-2.47,55.7225,"June 21, 22",-0.0247,,,,,
2022-06-17,55.16,55.96,53.97,54.77,44.59,12735800,12735800,-0.39,-0.70703,54.965,"June 17, 22",-0.0070703,,,,,
2022-06-16,55.67,55.97,54.65,55.42,45.12,7641800,7641800,-0.25,-0.44907,55.4275,"June 16, 22",-0.0044907,,,,,
2022-06-15,59.02,59.66,56.77,57.41,46.74,6387900,6387900,-1.61,-2.73,58.215,"June 15, 22",-0.0273,,,,,
2022-06-14,58.28,59.13,57.46,58.56,47.67,7128918,7128918,0.28,0.48044,58.3575,"June 14, 22",0.0048044,,,,,
2022-06-13,60.49,60.58,57.97,58.68,47.77,8509300,8509300,-1.81,-2.99,59.43,"June 13, 22",-0.0299,,,,,
2022-06-10,65.01,65.08,61.86,61.87,50.37,6454897,6454897,-3.14,-4.83,63.455,"June 10, 22",-0.0483,,,,,
2022-06-09,66.9,67.02,65.81,65.86,53.62,3113574,3113574,-1.04,-1.55,66.3975,"June 09, 22",-0.0155,,,,,
2022-06-08,67.06,67.81,66.85,67.24,54.74,3200919,3200919,0.18,0.26842,67.24,"June 08, 22",0.0026842,,,,,
2022-06-07,66.76,67.46,66.42,67.37,54.84,4874038,4874038,0.61,0.91372,67.0025,"June 07, 22",0.0091372,,,,,
2022-06-06,67.04,67.61,66.67,67.07,54.6,3117322,3117322,0.03,0.0447494,67.0975,"June 06, 22",0.000447494,,,,,
2022-06-03,67.59,68.16,66.68,67.03,54.57,4966800,4966800,-0.56,-0.82852,67.365,"June 03, 22",-0.0082852,,,,,
2022-06-02,68.43,68.97,67.1,68.1,55.44,4605703,4605703,-0.33,-0.48224,68.15,"June 02, 22",-0.0048224,,,,,
2022-06-01,68.65,69.79,68,68.11,55.45,5958108,5958108,-0.54,-0.7866,68.6375,"June 01, 22",-0.007866,,,,,
2022-05-31,68.64,68.75,67.61,67.98,55.34,7876019,7876019,-0.66,-0.96154,68.245,"May 31, 22",-0.0096154,,,,,
2022-05-27,67.59,69.07,67.32,69.06,56.22,4784300,4784300,1.47,2.17,68.26,"May 27, 22",0.0217,2022-06-10,2022-04-13,0.7,0.7,2022-05-31
2022-05-26,67.17,68.29,66.91,67.84,54.66,5732847,5732847,0.67,0.99747,67.5525,"May 26, 22",0.0099747,,,,,
2022-05-25,66.71,67.68,66.4,67.3,54.22,6265070,6265070,0.59,0.88443,67.0225,"May 25, 22",0.0088443,,,,,
2022-05-24,67.2,67.39,65.47,67.07,54.04,4664400,4664400,-0.13,-0.19345,66.7825,"May 24, 22",-0.0019345,,,,,
2022-05-23,67.8,68.13,66.84,67.49,54.38,6582300,6582300,-0.31,-0.45723,67.565,"May 23, 22",-0.0045723,,,,,
2022-05-20,68.88,69.73,66.87,68.11,54.88,5232200,5232200,-0.77,-1.12,68.3975,"May 20, 22",-0.0112,,,,,
2022-05-19,68.31,69.57,67.8,68.76,55.4,4988400,4988400,0.45,0.65876,68.61,"May 19, 22",0.0065876,,,,,
2022-05-18,69.41,70.38,68.5,68.91,55.52,4623909,4623909,-0.5,-0.72036,69.3,"May 18, 22",-0.0072036,,,,,
2022-05-17,69.61,70.29,68.9,69.97,56.38,4502627,4502627,0.36,0.51717,69.6925,"May 17, 22",0.0051717,,,,,
2022-05-16,67.31,68.6,66.68,67.98,54.77,4028344,4028344,0.67,0.99539,67.6425,"May 16, 22",0.0099539,,,,,
2022-05-13,67.5,68.32,67.26,67.56,54.43,3924502,3924502,0.06,0.08888889,67.66,"May 13, 22",0.0008888889,,,,,
2022-05-12,66.53,67.39,65.67,67.04,54.02,6035700,6035700,0.51,0.76657,66.6575,"May 12, 22",0.0076657,,,,,
2022-05-11,66.4,68.5,65.82,66.79,53.81,5683317,5683317,0.39,0.58735,66.8775,"May 11, 22",0.0058735,,,,,
2022-05-10,67.43,67.85,65.28,65.81,53.02,7885807,7885807,-1.62,-2.4,66.5925,"May 10, 22",-0.024,,,,,
2022-05-09,66.84,67.81,66.47,66.63,53.69,7266931,7266931,-0.21,-0.31418,66.9375,"May 09, 22",-0.0031418,,,,,
2022-05-06,68.07,68.37,66.65,67.93,54.73,5807800,5807800,-0.14,-0.20567,67.755,"May 06, 22",-0.0020567,,,,,
2022-05-05,70.26,70.36,67.53,68.47,55.17,6530600,6530600,-1.79,-2.55,69.155,"May 05, 22",-0.0255,,,,,
2022-05-04,68.82,70.78,68.43,70.61,56.89,5589800,5589800,1.79,2.6,69.66,"May 04, 22",0.026,,,,,
2022-05-03,67.12,68.33,67.06,68.15,54.91,4599500,4599500,1.03,1.53,67.665,"May 03, 22",0.0153,,,,,
2022-05-02,67.15,67.31,65.81,67.06,54.03,7250151,7250151,-0.09,-0.13403,66.8325,"May 02, 22",-0.0013403,,,,,
2022-04-29,68.12,68.72,66.31,66.5,53.58,6499800,6499800,-1.62,-2.38,67.4125,"April 29, 22",-0.0238,,,,,
2022-04-28,68.04,68.04,66.11,67.81,54.64,5533819,5533819,-0.23,-0.33804,67.5,"April 28, 22",-0.0033804,,,,,
2022-04-27,68.12,68.33,67.05,67.45,54.35,5412343,5412343,-0.67,-0.98356,67.7375,"April 27, 22",-0.0098356,,,,,
2022-04-26,68.24,68.98,67.35,67.37,54.28,6612800,6612800,-0.87,-1.27,67.985,"April 26, 22",-0.0127,,,,,
2022-04-25,67.41,68.34,65.53,68.07,54.85,7252142,7252142,0.66,0.97908,67.3375,"April 25, 22",0.0097908,,,,,
2022-04-22,70.07,71.23,68.24,68.5,55.19,7439400,7439400,-1.57,-2.24,69.51,"April 22, 22",-0.0224,,,,,
2022-04-21,69,71.86,68.89,69.51,56.01,10282500,10282500,0.51,0.73913,69.815,"April 21, 22",0.0073913,,,,,
2022-04-20,67.07,68.17,67.04,67.54,54.42,5021500,5021500,0.47,0.70076,67.455,"April 20, 22",0.0070076,,,,,
2022-04-19,66.03,67.35,65.91,67.05,54.02,5292500,5292500,1.02,1.54,66.585,"April 19, 22",0.0154,,,,,
2022-04-18,65.49,66.48,65.3,65.88,53.08,4959149,4959149,0.39,0.59551,65.7875,"April 18, 22",0.0059551,,,,,
2022-04-14,64.49,66,64.39,65.49,52.77,7000362,7000362,1,1.55,65.0925,"April 14, 22",0.0155,,,,,
2022-04-13,63.49,64.23,63.22,64.16,51.69,3465600,3465600,0.67,1.06,63.775,"April 13, 22",0.0106,,,,,
2022-04-12,62.51,63.75,62.29,63.26,50.97,4137300,4137300,0.75,1.2,62.9525,"April 12, 22",0.012,,,,,
2022-04-11,61.35,62.62,61.15,61.95,49.91,2760400,2760400,0.6,0.978,61.7675,"April 11, 22",0.00978,,,,,
2022-04-08,61.77,62.28,61.32,61.68,49.7,3913900,3913900,-0.09,-0.1457,61.7625,"April 08, 22",-0.001457,,,,,
2022-04-07,61.8,61.8,60.03,61.25,49.35,4644847,4644847,-0.55,-0.88997,61.22,"April 07, 22",-0.0088997,,,,,
2022-04-06,63.21,63.29,61.29,61.67,49.69,4977027,4977027,-1.54,-2.44,62.365,"April 06, 22",-0.0244,,,,,
2022-04-05,64,64.64,63.41,63.49,51.16,3432500,3432500,-0.51,-0.79687,63.885,"April 05, 22",-0.0079687,,,,,
2022-04-04,64.51,64.51,63.32,64.01,51.57,3650011,3650011,-0.5,-0.77507,64.0875,"April 04, 22",-0.0077507,,,,,
2022-04-01,64.29,64.93,63.44,64.18,51.71,3317188,3317188,-0.11,-0.1711,64.21,"April 01, 22",-0.001711,,,,,
2022-03-31,64.15,64.79,63.71,63.72,51.34,4302100,4302100,-0.43,-0.6703,64.0925,"March 31, 22",-0.006703,,,,,
2022-03-30,64.48,64.94,64.03,64.26,51.78,3145900,3145900,-0.22,-0.34119,64.4275,"March 30, 22",-0.0034119,,,,,
2022-03-29,63.95,64.32,62.82,64.19,51.72,4225668,4225668,0.24,0.37529,63.82,"March 29, 22",0.0037529,,,,,
2022-03-28,64.3,64.55,63.04,64.11,51.65,3879358,3879358,-0.19,-0.29549,64,"March 28, 22",-0.0029549,,,,,
2022-03-25,64.09,64.73,63.84,64.7,52.13,3963533,3963533,0.61,0.95179,64.34,"March 25, 22",0.0095179,,,,,
2022-03-24,63.76,64.2,63.41,64.09,51.64,3611574,3611574,0.33,0.51757,63.865,"March 24, 22",0.0051757,,,,,
2022-03-23,63.4,63.84,63.02,63.3,51,2936341,2936341,-0.1,-0.15773,63.39,"March 23, 22",-0.0015773,,,,,
2022-03-22,64,64.53,63.24,63.55,51.2,5136726,5136726,-0.45,-0.70313,63.83,"March 22, 22",-0.0070313,,,,,
2022-03-21,63.12,63.72,62.53,63.34,51.03,4836500,4836500,0.22,0.34854,63.1775,"March 21, 22",0.0034854,,,,,
2022-03-18,62.23,63.43,61.81,62.39,50.27,9510933,9510933,0.16,0.25711,62.465,"March 18, 22",0.0025711,,,,,
2022-03-17,59.38,62.88,59.14,62.84,50.63,9420600,9420600,3.46,5.83,61.06,"March 17, 22",0.0583,,,,,
2022-03-16,59.16,60.15,58.72,59.64,48.05,6154914,6154914,0.48,0.81136,59.4175,"March 16, 22",0.0081136,,,,,
2022-03-15,59.87,60.27,57.62,58.87,47.43,8354434,8354434,-1,-1.67,59.1575,"March 15, 22",-0.0167,,,,,
2022-03-14,61.37,62.03,59.77,60.28,48.57,5836200,5836200,-1.09,-1.78,60.8625,"March 14, 22",-0.0178,,,,,
2022-03-11,61.06,62.49,60.87,60.91,49.08,6140222,6140222,-0.15,-0.24566,61.3325,"March 11, 22",-0.0024566,,,,,
2022-03-10,59.24,61.04,59.23,60.63,48.85,5421000,5421000,1.39,2.35,60.035,"March 10, 22",0.0235,,,,,
2022-03-09,59.25,60.9,58.94,59.8,48.18,7484736,7484736,0.55,0.92827,59.7225,"March 09, 22",0.0092827,,,,,
2022-03-08,58.11,59.22,57.62,57.84,46.6,6583613,6583613,-0.27,-0.46464,58.1975,"March 08, 22",-0.0046464,,,,,
2022-03-07,58.75,59.11,57.65,57.98,46.72,6987800,6987800,-0.77,-1.31,58.3725,"March 07, 22",-0.0131,,,,,
2022-03-04,58.4,58.88,57.83,58.83,47.4,5870803,5870803,0.43,0.7363,58.485,"March 04, 22",0.007363,,,,,
2022-03-03,59.29,59.94,58.74,59.67,48.08,4514837,4514837,0.38,0.64092,59.41,"March 03, 22",0.0064092,,,,,
2022-03-02,57.55,59.79,57.51,59.2,47.7,6499800,6499800,1.65,2.87,58.5125,"March 02, 22",0.0287,,,,,
2022-03-01,59.12,59.31,56.27,57.13,46.03,7668100,7668100,-1.99,-3.37,57.9575,"March 01, 22",-0.0337,,,,,
2022-02-28,58.32,59.18,58.01,58.96,47.51,6438344,6438344,0.64,1.1,58.6175,"February 28, 22",0.011,,,,,
2022-02-25,58.42,60.15,58.32,59.65,48.06,5445243,5445243,1.23,2.11,59.135,"February 25, 22",0.0211,2022-03-11,2022-02-10,0.7,0.7,2022-02-28
2022-02-24,58.89,58.97,57.52,58.72,46.75,8108500,8108500,-0.17,-0.28867,58.525,"February 24, 22",-0.0028867,,,,,
2022-02-23,60.87,61.19,59.88,59.97,47.75,5155144,5155144,-0.9,-1.48,60.4775,"February 23, 22",-0.0148,,,,,
2022-02-22,60.92,61.04,59.94,60.3,48.01,5664000,5664000,-0.62,-1.02,60.55,"February 22, 22",-0.0102,,,,,
2022-02-18,60.75,61.32,60.19,60.59,48.24,5078900,5078900,-0.16,-0.26337,60.7125,"February 18, 22",-0.0026337,,,,,
2022-02-17,61.36,62.11,60.63,61.17,48.7,3927800,3927800,-0.19,-0.30965,61.3175,"February 17, 22",-0.0030965,,,,,
2022-02-16,61.65,62.91,61.62,62.08,49.42,5613614,5613614,0.43,0.69749,62.065,"February 16, 22",0.0069749,,,,,
2022-02-15,60.82,62.01,60.71,61.86,49.25,4076888,4076888,1.04,1.71,61.35,"February 15, 22",0.0171,,,,,
2022-02-14,61.1,61.37,60.13,60.83,48.43,4472000,4472000,-0.27,-0.4419,60.8575,"February 14, 22",-0.004419,,,,,
2022-02-11,60.8,61.91,60.35,61.09,48.64,6042100,6042100,0.29,0.47697,61.0375,"February 11, 22",0.0047697,,,,,
2022-02-10,61.89,62.46,60.71,60.95,48.53,6537200,6537200,-0.94,-1.52,61.5025,"February 10, 22",-0.0152,,,,,
2022-02-09,61.49,62.23,61.25,61.99,49.35,5515900,5515900,0.5,0.81314,61.74,"February 09, 22",0.0081314,,,,,
2022-02-08,60.38,61.17,60.38,61.09,48.64,5595518,5595518,0.71,1.18,60.755,"February 08, 22",0.0118,,,,,
2022-02-07,60.93,61.1,59.73,59.91,47.7,6214400,6214400,-1.02,-1.67,60.4175,"February 07, 22",-0.0167,,,,,
2022-02-04,61.2,61.72,60.54,60.6,48.25,4995139,4995139,-0.6,-0.98039,61.015,"February 04, 22",-0.0098039,,,,,
2022-02-03,61.5,62.45,61.16,61.21,48.73,5363825,5363825,-0.29,-0.47154,61.58,"February 03, 22",-0.0047154,,,,,
2022-02-02,61.71,62.49,61.12,61.66,49.09,5463400,5463400,-0.05,-0.08102415,61.745,"February 02, 22",-0.0008102415,,,,,
2022-02-01,59.8,61.99,59.7,61.81,49.21,6659400,6659400,2.01,3.36,60.825,"February 01, 22",0.0336,,,,,
2022-01-31,59.5,60.05,58.28,59.73,47.55,8056100,8056100,0.23,0.38655,59.39,"January 31, 22",0.0038655,,,,,
2022-01-28,60.71,61.1,59.07,60.04,47.8,6971900,6971900,-0.67,-1.1,60.23,"January 28, 22",-0.011,,,,,
2022-01-27,58.74,61.29,58.74,60.18,47.91,11666346,11666346,1.44,2.45,59.7375,"January 27, 22",0.0245,,,,,
2022-01-26,57.43,58.25,56.65,57.22,45.56,6126011,6126011,-0.21,-0.36566,57.3875,"January 26, 22",-0.0036566,,,,,
2022-01-25,55.89,57.46,54.64,57.18,45.52,5644149,5644149,1.29,2.31,56.2925,"January 25, 22",0.0231,,,,,
2022-01-24,55.7,56.82,54.6,56.62,45.08,8873378,8873378,0.92,1.65,55.935,"January 24, 22",0.0165,,,,,
2022-01-21,57.68,57.77,56.54,56.72,45.16,6189500,6189500,-0.96,-1.66,57.1775,"January 21, 22",-0.0166,,,,,
2022-01-20,59.9,60.05,57.77,57.81,46.03,5765700,5765700,-2.09,-3.49,58.8825,"January 20, 22",-0.0349,,,,,
2022-01-19,60.76,60.92,59.39,59.84,47.64,4351100,4351100,-0.92,-1.51,60.2275,"January 19, 22",-0.0151,,,,,
2022-01-18,60.76,61.15,59.57,60.2,47.93,4799580,4799580,-0.56,-0.92166,60.42,"January 18, 22",-0.0092166,,,,,
2022-01-14,59.71,60.83,59.29,60.74,48.36,6795305,6795305,1.03,1.73,60.1425,"January 14, 22",0.0173,,,,,
2022-01-13,59.3,60.23,59.21,59.94,47.72,4482600,4482600,0.64,1.08,59.67,"January 13, 22",0.0108,,,,,
2022-01-12,59.52,60.14,58.89,59.26,47.18,3742400,3742400,-0.255,-0.43683,59.4525,"January 12, 22",-0.0043683,,,,,
2022-01-11,59.05,59.47,58.41,59.18,47.12,5720400,5720400,0.13,0.22015,59.0275,"January 11, 22",0.0022015,,,,,
2022-01-10,58.84,59.3,57.99,58.4,46.5,5544300,5544300,-0.44,-0.74779,58.6325,"January 10, 22",-0.0074779,,,,,
2022-01-07,58.63,59.52,58.43,59.1,47.05,4633224,4633224,0.47,0.80164,58.92,"January 07, 22",0.0080164,,,,,
2022-01-06,58.49,58.86,57.24,58.24,46.37,5820800,5820800,-0.25,-0.42742,58.2075,"January 06, 22",-0.0042742,,,,,
2022-01-05,58.79,59.59,58.32,58.35,46.46,6706303,6706303,-0.44,-0.74843,58.7625,"January 05, 22",-0.0074843,,,,,
2022-01-04,57.25,58.7,57.1,58.41,46.5,9068000,9068000,1.16,2.03,57.865,"January 04, 22",0.0203,,,,,
2022-01-03,57.2,57.9,56.79,56.87,45.28,5235781,5235781,-0.33,-0.57692,57.19,"January 03, 22",-0.0057692,,,,,
2021-12-31,56.84,56.99,56.3,56.72,45.16,3093900,3093900,-0.12,-0.21112,56.7125,"December 31, 21",-0.0021112,,,,,
2021-12-30,57.2,57.83,56.73,56.78,45.21,3678731,3678731,-0.42,-0.73427,57.135,"December 30, 21",-0.0073427,,,,,
2021-12-29,56.67,57.11,56.56,57.06,45.43,3580902,3580902,0.39,0.68819,56.85,"December 29, 21",0.0068819,,,,,
2021-12-28,56.01,57,55.91,56.63,45.09,4749871,4749871,0.62,1.11,56.3875,"December 28, 21",0.0111,,,,,
2021-12-27,55.31,55.89,55.17,55.87,44.48,3249034,3249034,0.56,1.01,55.56,"December 27, 21",0.0101,,,,,
2021-12-23,54.5,55.7,54.35,55.14,43.9,6240414,6240414,0.64,1.17,54.9225,"December 23, 21",0.0117,,,,,
2021-12-22,54.12,54.38,53.64,54.23,43.18,3729600,3729600,0.11,0.20325,54.0925,"December 22, 21",0.0020325,,,,,
2021-12-21,54.17,54.81,53.9,54.2,43.15,4422000,4422000,0.03,0.05538121,54.27,"December 21, 21",0.0005538121,,,,,
2021-12-20,53.1,53.59,52.47,53.51,42.6,6251000,6251000,0.41,0.77213,53.1675,"December 20, 21",0.0077213,,,,,
2021-12-17,54.53,54.67,53.38,54.1,43.07,10400003,10400003,-0.43,-0.78856,54.17,"December 17, 21",-0.0078856,,,,,
2021-12-16,54.43,55.36,54.27,54.6,43.47,5605900,5605900,0.17,0.31233,54.665,"December 16, 21",0.0031233,,,,,
2021-12-15,53.79,54.07,52.86,54.04,43.02,4955200,4955200,0.25,0.46477,53.69,"December 15, 21",0.0046477,,,,,
