date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,recordDate,adjDividend,dividend,declarationDate,paymentDate
2021-11-08,345.26,348.57,338.49,347.99,326.36,426546,426546,2.73,0.79071,345.0775,"November 08, 21",0.0079071,,,,,
2021-11-05,348.34,350.66,343.54,344.21,322.82,432941,432941,-4.13,-1.19,346.6875,"November 05, 21",-0.0119,,,,,
2021-11-04,352.26,354.98,345.05,346.47,324.94,517343,517343,-5.79,-1.64,349.69,"November 04, 21",-0.0164,,,,,
2021-11-03,360.75,361.82,347.9,352,330.12,449541,449541,-8.75,-2.43,355.6175,"November 03, 21",-0.0243,,,,,
2021-11-02,347.01,361.2,344.16,358.34,336.07,722841,722841,11.33,3.27,352.6775,"November 02, 21",0.0327,,,,,
2021-11-01,345.33,350.62,343.15,347.4,325.81,631700,631700,2.07,0.59943,346.625,"November 01, 21",0.0059943,,,,,
2021-10-29,351.11,354.74,342.82,345.33,323.87,705900,705900,-5.78,-1.65,348.5,"October 29, 21",-0.0165,,,,,
2021-10-28,347.71,353.39,347.43,353.02,331.08,393400,393400,5.31,1.53,350.3875,"October 28, 21",0.0153,,,,,
2021-10-27,355.95,357.3,346.87,349.35,327.64,656300,656300,-6.6,-1.85,352.3675,"October 27, 21",-0.0185,,,,,
2021-10-26,349.28,355.37,349.09,354.13,332.12,379700,379700,4.85,1.39,351.9675,"October 26, 21",0.0139,,,,,
2021-10-25,346.43,349.98,342.29,349.22,327.52,459000,459000,2.79,0.80536,346.98,"October 25, 21",0.0080536,,,,,
2021-10-22,341.05,348.71,339.63,345.62,324.14,746517,746517,4.57,1.34,343.7525,"October 22, 21",0.0134,,,,,
2021-10-21,336.49,340.39,333.78,340.16,319.02,307100,307100,3.67,1.09,337.705,"October 21, 21",0.0109,,,,,
2021-10-20,332.2,337.11,332.2,336.31,315.41,280000,280000,4.11,1.24,334.455,"October 20, 21",0.0124,,,,,
2021-10-19,329.6,335.71,327.06,332.18,311.54,549900,549900,2.58,0.78277,331.1375,"October 19, 21",0.0078277,,,,,
2021-10-18,324.52,327.17,323.02,323.4,303.3,393800,393800,-1.12,-0.34513,324.5275,"October 18, 21",-0.0034513,,,,,
2021-10-15,328.49,330.99,322.68,326.9,306.58,486800,486800,-1.59,-0.48403,327.265,"October 15, 21",-0.0048403,,,,,
2021-10-14,328.47,331.62,325.99,326.87,306.56,614039,614039,-1.6,-0.48711,328.2375,"October 14, 21",-0.0048711,,,,,
2021-10-13,331.27,332.8,323.89,326.7,306.4,899743,899743,-4.57,-1.38,328.665,"October 13, 21",-0.0138,,,,,
2021-10-12,330.7,336.37,329.9,333.92,313.17,362700,362700,3.22,0.97369,332.7225,"October 12, 21",0.0097369,,,,,
2021-10-11,329.91,332.98,328.2,329.82,309.32,318000,318000,-0.09,-0.02728017,330.2275,"October 11, 21",-0.0002728017,,,,,
2021-10-08,337.56,337.56,329.41,329.86,309.36,395200,395200,-7.7,-2.28,333.5975,"October 08, 21",-0.0228,,,,,
2021-10-07,337.36,343.56,337.36,337.9,316.9,434400,434400,0.54,0.16007,339.045,"October 07, 21",0.0016007,,,,,
2021-10-06,329.61,337.07,327.12,336.82,315.89,687315,687315,7.21,2.19,332.655,"October 06, 21",0.0219,,,,,
2021-10-05,334.16,335.06,329.17,330.76,310.2,490233,490233,-3.4,-1.02,332.2875,"October 05, 21",-0.0102,,,,,
2021-10-04,332.35,335.26,329.69,334.16,313.39,458239,458239,1.81,0.54461,332.865,"October 04, 21",0.0054461,,,,,
2021-10-01,331.18,336.2,328.78,333.57,312.84,429333,429333,2.39,0.72166,332.4325,"October 01, 21",0.0072166,,,,,
2021-09-30,334.26,335.44,330.54,330.57,310.03,472200,472200,-3.69,-1.1,332.7025,"September 30, 21",-0.011,,,,,
2021-09-29,333.56,335.54,331.67,332.78,312.1,442305,442305,-0.78,-0.23384,333.3875,"September 29, 21",-0.0023384,,,,,
2021-09-28,333.22,335.3,329.57,331.6,310.99,623743,623743,-1.62,-0.48617,332.4225,"September 28, 21",-0.0048617,,,,,
2021-09-27,344.62,344.62,335.85,336,315.12,584000,584000,-8.62,-2.5,340.2725,"September 27, 21",-0.025,,,,,
2021-09-24,351.92,353.58,343.63,344.93,323.49,683700,683700,-6.99,-1.99,348.515,"September 24, 21",-0.0199,,,,,
2021-09-23,357.69,358.43,350.69,353.65,331.67,402500,402500,-4.04,-1.13,355.115,"September 23, 21",-0.0113,,,,,
2021-09-22,355.77,360.8,352.71,358.48,336.2,355400,355400,2.71,0.76173,356.94,"September 22, 21",0.0076173,,,,,
2021-09-21,354.1,359.02,352.84,354.35,332.33,358000,358000,0.25,0.07060152,355.0775,"September 21, 21",0.0007060152,,,,,
2021-09-20,351.31,356.66,349.68,353.43,331.46,521548,521548,2.12,0.60346,352.77,"September 20, 21",0.0060346,,,,,
2021-09-17,352.45,355.67,350.03,352.7,330.78,825800,825800,0.25,0.07093205,352.7125,"September 17, 21",0.0007093205,,,,,
2021-09-16,356.09,356.98,352.5,355.43,333.34,325610,325610,-0.66,-0.18535,355.25,"September 16, 21",-0.0018535,,,,,
2021-09-15,355.59,357.14,352.5,355.46,333.37,385648,385648,-0.13,-0.03655896,355.1725,"September 15, 21",-0.0003655896,,,,,
2021-09-14,355.05,359.84,352.75,356.57,334.41,542100,542100,1.52,0.42811,356.0525,"September 14, 21",0.0042811,,,,,
2021-09-13,356.84,357.92,351.2,352.66,330.74,498930,498930,-4.18,-1.17,354.655,"September 13, 21",-0.0117,,,,,
2021-09-10,361.03,361.13,351.5,352.82,330.89,749371,749371,-8.21,-2.27,356.62,"September 10, 21",-0.0227,,,,,
2021-09-09,368.88,368.88,359.56,359.65,337.3,692611,692611,-9.23,-2.5,364.2425,"September 09, 21",-0.025,,,,,
2021-09-08,366.08,369.56,363.29,368.58,345.67,402400,402400,2.5,0.68291,366.8775,"September 08, 21",0.0068291,,,,,
2021-09-07,365.74,366.78,359.02,365.16,342.47,443926,443926,-0.58,-0.15858,364.175,"September 07, 21",-0.0015858,,,,,
2021-09-03,366.78,368.18,362.94,366.48,343.7,749539,749539,-0.3,-0.0817929,366.095,"September 03, 21",-0.000817929,,,,,
2021-09-02,366.75,368.91,361.94,366.71,343.92,528000,528000,-0.04,-0.01090661,366.0775,"September 02, 21",-0.0001090661,,,,,
2021-09-01,359.82,367.4,357.43,366.38,343.61,469817,469817,6.56,1.82,362.7575,"September 01, 21",0.0182,,,,,
2021-08-31,356.88,359.51,354.35,358.97,336.66,646738,646738,2.09,0.58563,357.4275,"August 31, 21",0.0058563,,,,,
2021-08-30,353.38,359.19,352.7,358.64,336.35,405300,405300,5.26,1.49,355.9775,"August 30, 21",0.0149,,,,,
2021-08-27,350.26,353.95,348.91,352.83,330.9,806300,806300,2.57,0.73374,351.4875,"August 27, 21",0.0073374,,,,,
2021-08-26,350.61,352.04,348.09,350.48,328.7,632214,632214,-0.13,-0.03707824,350.305,"August 26, 21",-0.0003707824,,,,,
2021-08-25,352.67,352.67,348.36,349.58,327.85,547755,547755,-3.09,-0.87617,350.82,"August 25, 21",-0.0087617,2021-08-26,0.58,0.58,2021-08-02,2021-09-23
2021-08-24,358.94,358.94,351.81,352.64,330.18,540900,540900,-6.3,-1.76,355.5825,"August 24, 21",-0.0176,,,,,
2021-08-23,360.95,360.95,357.82,358.09,335.28,293600,293600,-2.86,-0.79235,359.4525,"August 23, 21",-0.0079235,,,,,
2021-08-20,360.17,364.22,358.55,362.16,339.09,489500,489500,1.99,0.55252,361.275,"August 20, 21",0.0055252,,,,,
2021-08-19,354.81,361.06,351.88,359.86,336.94,504323,504323,5.05,1.42,356.9025,"August 19, 21",0.0142,,,,,
2021-08-18,358.56,359.38,351.46,353.65,331.13,664300,664300,-4.91,-1.37,355.7625,"August 18, 21",-0.0137,,,,,
2021-08-17,352.89,359.96,351.85,359.7,336.79,482901,482901,6.81,1.93,356.1,"August 17, 21",0.0193,,,,,
2021-08-16,353.86,355.53,351.63,352.45,330,672413,672413,-1.41,-0.39846,353.3675,"August 16, 21",-0.0039846,,,,,
2021-08-13,350.98,354.29,349.71,353.81,331.28,507716,507716,2.83,0.80631,352.1975,"August 13, 21",0.0080631,,,,,
2021-08-12,346.31,350.6,345.46,350.22,327.91,369000,369000,3.91,1.13,348.1475,"August 12, 21",0.0113,,,,,
2021-08-11,341.76,349.38,341.33,346.49,324.42,406345,406345,4.73,1.38,344.74,"August 11, 21",0.0138,,,,,
2021-08-10,346.5,347.72,341.06,341.3,319.56,282900,282900,-5.2,-1.5,344.145,"August 10, 21",-0.015,,,,,
2021-08-09,346,348.16,345.25,346.59,324.52,290020,290020,0.59,0.17052,346.5,"August 09, 21",0.0017052,,,,,
2021-08-06,346.22,348.52,344.97,347.01,324.91,364800,364800,0.79,0.22818,346.68,"August 06, 21",0.0022818,,,,,
2021-08-05,350.91,350.91,343.3,346.93,324.83,511500,511500,-3.98,-1.13,348.0125,"August 05, 21",-0.0113,,,,,
2021-08-04,344.75,350.07,341.83,349.07,326.84,583700,583700,4.32,1.25,346.43,"August 04, 21",0.0125,,,,,
2021-08-03,350,350.63,332.5,346.02,323.98,540724,540724,-3.98,-1.14,344.7875,"August 03, 21",-0.0114,,,,,
2021-08-02,340.99,344.87,339.45,342.36,320.56,493300,493300,1.37,0.40177,341.9175,"August 02, 21",0.0040177,,,,,
2021-07-30,338.9,346.51,338.9,340.99,319.27,851912,851912,2.09,0.6167,341.325,"July 30, 21",0.006167,,,,,
2021-07-29,339.81,343.46,337.17,338.44,316.88,425844,425844,-1.37,-0.40317,339.72,"July 29, 21",-0.0040317,,,,,
2021-07-28,340.02,342.86,338.89,340.32,318.65,449224,449224,0.3,0.0882301,340.5225,"July 28, 21",0.000882301,,,,,
2021-07-27,338.16,341.2,335.76,340.79,319.09,389238,389238,2.63,0.77774,338.9775,"July 27, 21",0.0077774,,,,,
2021-07-26,336.57,338.58,333.14,338.19,316.65,464944,464944,1.62,0.48133,336.62,"July 26, 21",0.0048133,,,,,
2021-07-23,334.81,337.35,332.18,337.04,315.57,290500,290500,2.23,0.66605,335.345,"July 23, 21",0.0066605,,,,,
2021-07-22,330.78,334.5,327.56,334.1,312.82,508618,508618,3.32,1,331.735,"July 22, 21",0.01,,,,,
2021-07-21,335.3,335.3,330.75,331.96,310.82,349546,349546,-3.34,-0.99612,333.3275,"July 21, 21",-0.0099612,,,,,
2021-07-20,335.53,337.98,333.34,335.3,313.94,545029,545029,-0.23,-0.06854827,335.5375,"July 20, 21",-0.0006854827,,,,,
2021-07-19,333.22,336.67,330.44,334.53,313.22,550429,550429,1.31,0.39313,333.715,"July 19, 21",0.0039313,,,,,
2021-07-16,331.69,335.89,331.69,334.11,312.83,247000,247000,2.42,0.7296,333.345,"July 16, 21",0.007296,,,,,
2021-07-15,332.59,333.4,329.9,332.32,311.15,374000,374000,-0.27,-0.08118103,332.0525,"July 15, 21",-0.0008118103,,,,,
2021-07-14,329.4,332.69,327.57,331.78,310.65,356828,356828,2.38,0.72253,330.36,"July 14, 21",0.0072253,,,,,
2021-07-13,330.49,332.13,328.59,329.15,308.19,424314,424314,-1.34,-0.40546,330.09,"July 13, 21",-0.0040546,,,,,
2021-07-12,329.37,331.53,327.54,330.6,309.54,401141,401141,1.23,0.37344,329.76,"July 12, 21",0.0037344,,,,,
2021-07-09,328.91,330.07,326.12,329.33,308.35,421100,421100,0.42,0.12769,328.6075,"July 09, 21",0.0012769,,,,,
2021-07-08,329.91,332.66,327.55,328.91,307.96,669800,669800,-1,-0.30311,329.7575,"July 08, 21",-0.0030311,,,,,
2021-07-07,326.89,332.6,324.11,330.8,309.73,722800,722800,3.91,1.2,328.6,"July 07, 21",0.012,,,,,
2021-07-06,322.18,327.03,320.93,326.2,305.42,436600,436600,4.02,1.25,324.085,"July 06, 21",0.0125,,,,,
2021-07-02,320.9,323.66,320.84,322.84,302.28,389419,389419,1.94,0.60455,322.06,"July 02, 21",0.0060455,,,,,
2021-07-01,318.55,322.08,316.36,320.04,299.66,612600,612600,1.49,0.46774,319.2575,"July 01, 21",0.0046774,,,,,
2021-06-30,322.24,323.98,318.05,318.7,298.4,614400,614400,-3.54,-1.1,320.7425,"June 30, 21",-0.011,,,,,
2021-06-29,321.35,323.3,320.01,322.01,301.5,396539,396539,0.66,0.20538,321.6675,"June 29, 21",0.0020538,,,,,
2021-06-28,320.14,323.59,318.32,322.84,302.28,607700,607700,2.7,0.84338,321.2225,"June 28, 21",0.0084338,,,,,
2021-06-25,315.27,319.46,314.98,319.1,298.78,2049613,2049613,3.83,1.21,317.2025,"June 25, 21",0.0121,,,,,
2021-06-24,319.35,319.64,315.31,315.73,295.62,570203,570203,-3.62,-1.13,317.5075,"June 24, 21",-0.0113,,,,,
2021-06-23,321.02,321.02,316.8,317.22,297.02,508713,508713,-3.8,-1.18,319.015,"June 23, 21",-0.0118,,,,,
2021-06-22,320.41,322.17,318.41,321.03,300.58,391421,391421,0.62,0.1935,320.505,"June 22, 21",0.001935,,,,,
2021-06-21,320.11,321.45,316.27,321.12,300.67,520110,520110,1.01,0.31552,319.7375,"June 21, 21",0.0031552,,,,,
2021-06-18,320.1,321.9,317.23,318.44,298.16,982300,982300,-1.66,-0.51859,319.4175,"June 18, 21",-0.0051859,,,,,
2021-06-17,315.82,322.17,314.56,321.88,301.38,723937,723937,6.06,1.92,318.6075,"June 17, 21",0.0192,,,,,
2021-06-16,321.16,323.05,314.8,317.29,297.08,642300,642300,-3.87,-1.21,319.075,"June 16, 21",-0.0121,,,,,
2021-06-15,320.22,322.31,319.06,319.73,299.37,549125,549125,-0.49,-0.15302,320.33,"June 15, 21",-0.0015302,,,,,
2021-06-14,317.07,320.05,317.07,320.01,299.63,769250,769250,2.94,0.92724,318.55,"June 14, 21",0.0092724,,,,,
2021-06-11,319.67,319.67,315.75,317.34,297.13,478014,478014,-2.33,-0.72888,318.1075,"June 11, 21",-0.0072888,,,,,
2021-06-10,316.73,320.81,315.29,318.65,298.36,955807,955807,1.92,0.60619,317.87,"June 10, 21",0.0060619,,,,,
2021-06-09,319.2,320,316.42,316.71,296.54,397700,397700,-2.49,-0.78008,318.0825,"June 09, 21",-0.0078008,,,,,
2021-06-08,316.77,318.5,312.72,317.42,297.2,727229,727229,0.65,0.2052,316.3525,"June 08, 21",0.002052,,,,,
2021-06-07,316.47,317.2,312.49,315.2,295.12,540300,540300,-1.27,-0.4013,315.34,"June 07, 21",-0.004013,,,,,
2021-06-04,310.73,313.25,308.07,312.73,292.81,414313,414313,2,0.64365,311.195,"June 04, 21",0.0064365,,,,,
2021-06-03,309.8,313.32,307.05,309.43,289.72,606506,606506,-0.37,-0.11943,309.9,"June 03, 21",-0.0011943,,,,,
2021-06-02,305.84,309.95,303.79,309.61,289.89,755000,755000,3.77,1.23,307.2975,"June 02, 21",0.0123,,,,,
2021-06-01,297.86,303.04,296.63,302.27,283.02,560200,560200,4.41,1.48,299.95,"June 01, 21",0.0148,,,,,
2021-05-28,299.02,301.4,297.53,298.12,279.13,582237,582237,-0.9,-0.30098,299.0175,"May 28, 21",-0.0030098,,,,,
2021-05-27,297.52,299.58,295.36,297.14,278.22,1307817,1307817,-0.38,-0.12772,297.4,"May 27, 21",-0.0012772,,,,,
2021-05-26,298.23,301.64,295.67,298.48,279.47,618600,618600,0.25,0.08382792,298.505,"May 26, 21",0.0008382792,,,,,
2021-05-25,295.82,300.66,292.43,298.74,279.71,525539,525539,2.92,0.98709,296.9125,"May 25, 21",0.0098709,,,,,
2021-05-24,292.42,297.85,289.19,296.54,277.65,945244,945244,4.12,1.41,294,"May 24, 21",0.0141,,,,,
2021-05-21,290.91,293.19,289.83,290.93,272.4,613340,613340,0.02,0.00687498,291.215,"May 21, 21",6.87498e-05,,,,,
2021-05-20,288.23,296.26,288.05,293.11,274.44,408439,408439,4.88,1.69,291.4125,"May 20, 21",0.0169,,,,,
2021-05-19,290.02,292.66,285.3,288.39,270.02,488400,488400,-1.63,-0.56203,289.0925,"May 19, 21",-0.0056203,2021-05-20,0.58,0.58,2021-04-26,2021-06-15
2021-05-18,288.19,293.96,283.52,291.33,272.23,657591,657591,3.14,1.09,289.25,"May 18, 21",0.0109,,,,,
2021-05-17,287.83,288.98,285.7,288.5,269.59,434002,434002,0.67,0.23278,287.7525,"May 17, 21",0.0023278,,,,,
2021-05-14,285.14,290.74,283.54,288.62,269.7,461227,461227,3.48,1.22,287.01,"May 14, 21",0.0122,,,,,
2021-05-13,282.57,284.98,281.45,283.17,264.61,604300,604300,0.6,0.21234,283.0425,"May 13, 21",0.0021234,,,,,
2021-05-12,291.71,291.9,283.8,284.25,265.61,456141,456141,-7.46,-2.56,287.915,"May 12, 21",-0.0256,,,,,
2021-05-11,290.02,291.96,286.58,291.45,272.34,527700,527700,1.43,0.49307,290.0025,"May 11, 21",0.0049307,,,,,
2021-05-10,292.83,293.71,289.75,292.06,272.91,614000,614000,-0.77,-0.26295,292.0875,"May 10, 21",-0.0026295,,,,,
2021-05-07,292,294.45,289.23,290.91,271.84,790200,790200,-1.09,-0.37329,291.6475,"May 07, 21",-0.0037329,,,,,
2021-05-06,294,294,289.04,291.55,272.44,533500,533500,-2.45,-0.83333,292.1475,"May 06, 21",-0.0083333,,,,,
2021-05-05,295.1,296.9,291.49,294.21,274.92,581700,581700,-0.89,-0.30159,294.425,"May 05, 21",-0.0030159,,,,,
2021-05-04,298.1,300.15,294.65,296.9,277.44,583200,583200,-1.2,-0.40255,297.45,"May 04, 21",-0.0040255,,,,,
2021-05-03,300.13,300.64,297.91,298.66,279.08,498720,498720,-1.47,-0.48979,299.335,"May 03, 21",-0.0048979,,,,,
2021-04-30,300.81,301.62,297.67,299.72,280.07,549712,549712,-1.09,-0.36235,299.955,"April 30, 21",-0.0036235,,,,,
2021-04-29,297.26,298.7,293.31,298.08,278.54,513305,513305,0.82,0.27585,296.8375,"April 29, 21",0.0027585,,,,,
2021-04-28,295.58,300.09,293.01,297.88,278.35,474409,474409,2.3,0.77813,296.64,"April 28, 21",0.0077813,,,,,
2021-04-27,297.67,300.28,293.63,294.78,275.45,1037310,1037310,-2.89,-0.97087,296.59,"April 27, 21",-0.0097087,,,,,
2021-04-26,295.92,298.4,294.71,296.78,277.32,560459,560459,0.859,0.29062,296.4525,"April 26, 21",0.0029062,,,,,
2021-04-23,295,301.56,294.46,296.49,277.05,667400,667400,1.49,0.50508,296.8775,"April 23, 21",0.0050508,,,,,
2021-04-22,290.24,297.09,285.97,294.57,275.26,458900,458900,4.33,1.49,291.9675,"April 22, 21",0.0149,,,,,
2021-04-21,294.58,295.93,289.22,291.35,272.25,857000,857000,-3.23,-1.1,292.77,"April 21, 21",-0.011,,,,,
2021-04-20,286.36,297.57,286.36,292.02,272.88,608833,608833,5.66,1.98,290.5775,"April 20, 21",0.0198,,,,,
2021-04-19,290.27,290.27,286.37,288.09,269.2,675900,675900,-2.18,-0.75102,288.75,"April 19, 21",-0.0075102,,,,,
2021-04-16,290.11,290.39,285.92,288.33,269.43,495300,495300,-1.78,-0.61356,288.6875,"April 16, 21",-0.0061356,,,,,
2021-04-15,282.14,288.96,282.13,288.44,269.53,872621,872621,6.3,2.23,285.4175,"April 15, 21",0.0223,,,,,
2021-04-14,282,285.08,280.3,281.03,262.61,378822,378822,-0.97,-0.34397,282.1025,"April 14, 21",-0.0034397,,,,,
2021-04-13,282.23,285.84,280.33,282.13,263.63,627545,627545,-0.1,-0.03543209,282.6325,"April 13, 21",-0.0003543209,,,,,
2021-04-12,277.5,280.99,274.93,280.49,262.1,777700,777700,2.99,1.08,278.4775,"April 12, 21",0.0108,,,,,
2021-04-09,281.27,281.59,274.6,275.69,257.62,815800,815800,-5.58,-1.98,278.2875,"April 09, 21",-0.0198,,,,,
2021-04-08,283.89,287.02,279.23,279.64,261.31,638033,638033,-4.25,-1.5,282.445,"April 08, 21",-0.015,,,,,
2021-04-07,286.16,287.18,283.15,284.19,265.56,382637,382637,-1.97,-0.68843,285.17,"April 07, 21",-0.0068843,,,,,
2021-04-06,284.01,285.77,281.18,285.46,266.75,466200,466200,1.45,0.51055,284.105,"April 06, 21",0.0051055,,,,,
2021-04-05,281,285.51,280.25,285.11,266.42,469545,469545,4.11,1.46,282.9675,"April 05, 21",0.0146,,,,,
2021-04-01,281.6,281.6,276.35,281.18,262.75,798906,798906,-0.42,-0.14915,280.1825,"April 01, 21",-0.0014915,,,,,
2021-03-31,272.33,279.25,272.14,277.55,259.35,734004,734004,5.22,1.92,275.3175,"March 31, 21",0.0192,,,,,
2021-03-30,278.84,279.65,273.8,276.24,258.13,453905,453905,-2.6,-0.93243,277.1325,"March 30, 21",-0.0093243,,,,,
2021-03-29,281.02,283.39,278.47,281.4,262.95,598849,598849,0.38,0.13522,281.07,"March 29, 21",0.0013522,,,,,
2021-03-26,274.72,282.77,273.05,282.57,264.04,521634,521634,7.85,2.86,278.2775,"March 26, 21",0.0286,,,,,
2021-03-25,272.95,273.51,268.91,272.36,254.5,472048,472048,-0.59,-0.21616,271.9325,"March 25, 21",-0.0021616,,,,,
2021-03-24,272.96,274.41,267.04,272.46,254.6,816200,816200,-0.5,-0.18318,271.7175,"March 24, 21",-0.0018318,,,,,
2021-03-23,274.02,279.41,273.31,274.14,256.17,764300,764300,0.12,0.04379242,275.22,"March 23, 21",0.0004379242,,,,,
2021-03-22,264.74,275.08,264.74,274.1,256.13,649700,649700,9.36,3.54,269.665,"March 22, 21",0.0354,,,,,
2021-03-19,268.04,271.34,265.75,266.07,248.63,1261128,1261128,-1.97,-0.73496,267.8,"March 19, 21",-0.0073496,,,,,
2021-03-18,265.15,268.05,261.21,267.67,250.12,707900,707900,2.52,0.95041,265.52,"March 18, 21",0.0095041,,,,,
2021-03-17,270.68,271.5,264.63,267.72,250.17,698643,698643,-2.96,-1.09,268.6325,"March 17, 21",-0.0109,,,,,
2021-03-16,268.01,271.64,265,269.93,252.23,706800,706800,1.92,0.71639,268.645,"March 16, 21",0.0071639,,,,,
2021-03-15,260.32,266.47,259.46,265.48,248.08,664300,664300,5.16,1.98,262.9325,"March 15, 21",0.0198,,,,,
2021-03-12,258.74,262.96,256.82,261.02,243.91,956318,956318,2.28,0.88119,259.885,"March 12, 21",0.0088119,,,,,
2021-03-11,251.53,261.53,250.52,258.63,241.67,1081000,1081000,7.1,2.82,255.5525,"March 11, 21",0.0282,,,,,
2021-03-10,248.34,251.37,245.21,249.84,233.46,541004,541004,1.5,0.60401,248.69,"March 10, 21",0.0060401,,,,,
2021-03-09,244.05,250.97,244.05,247.97,231.71,763622,763622,3.92,1.61,246.76,"March 09, 21",0.0161,2021-03-10,0.58,0.58,2021-02-22,2021-03-26
2021-03-08,246.66,249.43,239.32,242.82,226.36,1061147,1061147,-3.84,-1.56,244.5575,"March 08, 21",-0.0156,,,,,
2021-03-05,237.1,244.01,232.88,242.19,225.77,1214710,1214710,5.09,2.15,239.045,"March 05, 21",0.0215,,,,,
2021-03-04,239.76,242.25,235.24,235.92,219.93,1376916,1376916,-3.84,-1.6,238.2925,"March 04, 21",-0.016,,,,,
2021-03-03,244.98,244.98,235.48,239.16,222.95,1062510,1062510,-5.82,-2.38,241.15,"March 03, 21",-0.0238,,,,,
2021-03-02,248.73,249,242.88,246.33,229.63,924606,924606,-2.4,-0.9649,246.735,"March 02, 21",-0.009649,,,,,
2021-03-01,258.1,260.31,247.52,247.94,231.13,795600,795600,-10.16,-3.94,253.4675,"March 01, 21",-0.0394,,,,,
2021-02-26,257.57,259.92,254.66,255.13,237.83,1676814,1676814,-2.44,-0.94732,256.82,"February 26, 21",-0.0094732,,,,,
2021-02-25,250.37,257.8,249.68,256.52,239.13,1350526,1350526,6.15,2.46,253.5925,"February 25, 21",0.0246,,,,,
2021-02-24,247.44,251,243.36,250.51,233.53,1345337,1345337,3.07,1.24,248.0775,"February 24, 21",0.0124,,,,,
2021-02-23,256.42,258.21,247.17,248.79,231.92,1395600,1395600,-7.63,-2.98,252.6475,"February 23, 21",-0.0298,,,,,
2021-02-22,260.77,264.25,256.45,259.7,242.09,861898,861898,-1.07,-0.41032,260.2925,"February 22, 21",-0.0041032,,,,,
2021-02-19,264.72,264.72,261.37,261.77,244.02,873304,873304,-2.95,-1.11,263.145,"February 19, 21",-0.0111,,,,,
2021-02-18,258.89,262.92,258.3,262.8,244.98,609421,609421,3.91,1.51,260.7275,"February 18, 21",0.0151,,,,,
2021-02-17,259.34,263,257.35,259.56,241.96,772719,772719,0.22,0.08483072,259.8125,"February 17, 21",0.0008483072,,,,,
2021-02-16,264.65,265.94,256.83,259.5,241.91,960719,960719,-5.15,-1.95,261.73,"February 16, 21",-0.0195,,,,,
2021-02-12,264.21,265.02,261.3,263.94,246.05,564400,564400,-0.27,-0.10219,263.6175,"February 12, 21",-0.0010219,,,,,
2021-02-11,264.21,266.51,262.89,265.02,247.05,572000,572000,0.81,0.30657,264.6575,"February 11, 21",0.0030657,,,,,
2021-02-10,268.3,270.19,264.81,266.02,247.99,568100,568100,-2.28,-0.8498,267.33,"February 10, 21",-0.008498,,,,,
2021-02-09,267.03,269.02,264.35,266.66,248.58,477800,477800,-0.37,-0.13856,266.765,"February 09, 21",-0.0013856,,,,,
2021-02-08,272.77,272.77,264.24,267.01,248.91,824900,824900,-5.76,-2.11,269.1975,"February 08, 21",-0.0211,,,,,
2021-02-05,274.65,278.95,273.54,273.86,255.3,526249,526249,-0.79,-0.28764,275.25,"February 05, 21",-0.0028764,,,,,
2021-02-04,271.67,276.56,269.9,274.24,255.65,962207,962207,2.57,0.946,273.0925,"February 04, 21",0.00946,,,,,
2021-02-03,276.91,280.08,270.42,272.12,253.67,1308234,1308234,-4.79,-1.73,274.8825,"February 03, 21",-0.0173,,,,,
2021-02-02,280.32,285.19,279.2,281.9,262.79,1106146,1106146,1.58,0.56364,281.6525,"February 02, 21",0.0056364,,,,,
2021-02-01,269.76,278.82,268.54,278.27,259.41,816800,816800,8.51,3.15,273.8475,"February 01, 21",0.0315,,,,,
2021-01-29,268.11,270.46,265.7,268.67,250.46,806183,806183,0.56,0.20887,268.235,"January 29, 21",0.0020887,,,,,
2021-01-28,271.12,274.79,268.97,269.86,251.57,483500,483500,-1.26,-0.46474,271.185,"January 28, 21",-0.0046474,,,,,
2021-01-27,277,279.57,270.14,271.7,253.28,564700,564700,-5.3,-1.91,274.6025,"January 27, 21",-0.0191,,,,,
2021-01-26,275.34,278.52,271.66,277.48,258.67,642600,642600,2.14,0.77722,275.75,"January 26, 21",0.0077722,,,,,
2021-01-25,274.78,279.23,271.55,276.53,257.78,782700,782700,1.75,0.63687,275.5225,"January 25, 21",0.0063687,,,,,
2021-01-22,273.5,274.6,270.53,272.71,254.22,641611,641611,-0.79,-0.28885,272.835,"January 22, 21",-0.0028885,,,,,
2021-01-21,270.54,273.79,267.8,272.69,254.2,435919,435919,2.15,0.79471,271.205,"January 21, 21",0.0079471,,,,,
2021-01-20,270.86,275.44,267.69,272.54,254.06,766347,766347,1.68,0.62025,271.6325,"January 20, 21",0.0062025,,,,,
2021-01-19,269.81,271.01,267.01,269.14,250.89,424140,424140,-0.67,-0.24832,269.2425,"January 19, 21",-0.0024832,,,,,
2021-01-15,267.06,270.43,264.97,269.1,250.86,538800,538800,2.04,0.76387,267.89,"January 15, 21",0.0076387,,,,,
2021-01-14,265.72,268.05,263.72,264.12,246.22,531800,531800,-1.6,-0.60214,265.4025,"January 14, 21",-0.0060214,,,,,
2021-01-13,260.4,266.16,260.03,265.42,247.43,729718,729718,5.02,1.93,263.0025,"January 13, 21",0.0193,,,,,
2021-01-12,259.97,262.81,256.26,261.21,243.5,692030,692030,1.24,0.47698,260.0625,"January 12, 21",0.0047698,,,,,
