date,label,adjDividend,dividend,recordDate,paymentDate,declarationDate,open,adjClose,change,vwap,close,unadjustedVolume,low,changeOverTime,high,changePercent,volume
2021-12-02,"December 02, 21",,,,,,85.01,77.02,1.04,85.6175,86.05,1328000,84.38,0.0122,87.03,1.22,1328000
2021-12-01,"December 01, 21",,,,,,88.3,75.62,-3.81,86.5425,84.49,1022624,84.45,-0.0431,88.93,-4.31,1022624
2021-11-30,"November 30, 21",,,,,,89.9,77.49,-3.33,88.0925,86.57,2229700,86,-0.037,89.9,-3.7,2229700
2021-11-29,"November 29, 21",,,,,,91.75,81.08,-1.17,91.0525,90.58,944152,89.88,-0.0128,92,-1.28,944152
2021-11-26,"November 26, 21",,,,,,90.84,80.99,-0.36,90.4125,90.48,902400,89.39,-0.003963,90.94,-0.3963,902400
2021-11-24,"November 24, 21",,,,,,94.23,83.1,-1.39,93.52,92.84,841600,92.6,-0.0148,94.41,-1.48,841600
2021-11-23,"November 23, 21",,,,,,94.06,84.41,0.24,94.185,94.3,640900,93.55,0.0025516,94.83,0.25516,640900
2021-11-22,"November 22, 21",,,,,,94.36,84.32,-0.15,94.4225,94.21,973400,93.64,-0.0015897,95.48,-0.15897,973400
2021-11-19,"November 19, 21",,,,,,95.16,84.24,-1.05,94.7975,94.11,878245,93.84,-0.011,96.08,-1.1,878245
2021-11-18,"November 18, 21",,,,,,95.1,85.94,0.92,95.4375,96.02,848400,94.52,0.009674,96.11,0.9674,848400
2021-11-17,"November 17, 21",0.525,0.525,2021-11-18,2021-12-02,2021-08-05,94.76,85.6,0.87,94.9825,95.63,1272700,93.75,0.0091811,95.79,0.91811,1272700
2021-11-16,"November 16, 21",,,,,,96.15,85.22,-0.42,96.04,95.73,1114900,95.29,-0.0043682,96.99,-0.43682,1114900
2021-11-15,"November 15, 21",,,,,,95.37,85.59,0.78,95.6275,96.15,977673,94.76,0.0081787,96.23,0.81787,977673
2021-11-12,"November 12, 21",,,,,,94,84.69,1.13,94.4875,95.13,981600,93.5,0.012,95.32,1.2,981600
2021-11-11,"November 11, 21",,,,,,92.53,83.64,1.43,93.23,93.96,828320,92.12,0.0155,94.31,1.55,828320
2021-11-10,"November 10, 21",,,,,,92.63,82.17,-0.33,92.535,92.3,1076463,91.93,-0.0035626,93.28,-0.35626,1076463
2021-11-09,"November 09, 21",,,,,,92.5,82.69,0.39,92.665,92.89,769900,91.57,0.0042162,93.7,0.42162,769900
2021-11-08,"November 08, 21",,,,,,93.37,82.34,-0.88,93.0725,92.49,550634,92.34,-0.0094249,94.09,-0.94249,550634
2021-11-05,"November 05, 21",,,,,,93,82.72,-0.08,92.7675,92.92,887104,91.95,-0.0008602151,93.2,-0.08602151,887104
2021-11-04,"November 04, 21",,,,,,91.7,82.41,0.87,92.155,92.57,958840,91.54,0.0094875,92.81,0.94875,958840
2021-11-03,"November 03, 21",,,,,,90.52,81.42,0.94,90.6775,91.46,1451843,89.09,0.0104,91.64,1.04,1451843
2021-11-02,"November 02, 21",,,,,,91.76,81.12,-0.63,91.3125,91.13,910100,90.37,-0.0068657,91.99,-0.68657,910100
2021-11-01,"November 01, 21",,,,,,93.28,82.01,-1.16,92.8225,92.12,1447937,91.79,-0.0124,94.1,-1.24,1447937
2021-10-29,"October 29, 21",,,,,,92.94,82.47,-0.3,92.805,92.64,1302600,91.96,-0.0032279,93.68,-0.32279,1302600
2021-10-28,"October 28, 21",,,,,,91.29,82.71,1.62,91.7825,92.91,2044238,90,0.0177,92.93,1.77,2044238
2021-10-27,"October 27, 21",,,,,,90,80.67,0.62,90.2,90.62,2073000,89.03,0.0068889,91.15,0.68889,2073000
2021-10-26,"October 26, 21",,,,,,88.82,77.67,-1.57,88.06,87.25,1050511,87.05,-0.0177,89.12,-1.77,1050511
2021-10-25,"October 25, 21",,,,,,88.59,78.62,-0.27,88.46,88.32,773222,87.74,-0.0030477,89.19,-0.30477,773222
2021-10-22,"October 22, 21",,,,,,87.6,78.63,0.73,87.9975,88.33,665500,87.45,0.0083333,88.61,0.83333,665500
2021-10-21,"October 21, 21",,,,,,87.6,78.06,0.09,87.5825,87.69,683741,86.87,0.0010274,88.17,0.10274,683741
2021-10-20,"October 20, 21",,,,,,86.5,77.96,1.08,87.06,87.58,996815,86.13,0.0125,88.03,1.25,996815
2021-10-19,"October 19, 21",,,,,,86.23,76.98,0.24,86.2675,86.47,538126,85.63,0.0027833,86.74,0.27833,538126
2021-10-18,"October 18, 21",,,,,,85.12,76.27,0.56,85.4275,85.68,483207,84.79,0.0065789,86.12,0.65789,483207
2021-10-15,"October 15, 21",,,,,,86.45,76.22,-0.83,86.07,85.62,625500,85.58,-0.0096009,86.63,-0.96009,625500
2021-10-14,"October 14, 21",,,,,,84.67,76.44,1.2,85.185,85.87,862914,84.2,0.0142,86,1.42,862914
2021-10-13,"October 13, 21",,,,,,84.61,74.83,-0.55,84.1125,84.06,844200,83.03,-0.0065004,84.75,-0.65004,844200
2021-10-12,"October 12, 21",,,,,,84.43,75.2,0.04,84.54,84.47,619655,84.13,0.0004737652,85.13,0.04737652,619655
2021-10-11,"October 11, 21",,,,,,85.05,75.61,-0.11,84.9925,84.94,689700,84.4,-0.0012934,85.58,-0.12934,689700
2021-10-08,"October 08, 21",,,,,,84.75,75.1,-0.39,84.56,84.36,529118,84.13,-0.0046018,85,-0.46018,529118
2021-10-07,"October 07, 21",,,,,,84.3,75.22,0.2,84.4475,84.5,677300,83.9,0.0023725,85.09,0.23725,677300
2021-10-06,"October 06, 21",,,,,,83.42,74.72,0.51,83.435,83.93,952649,82.06,0.0061136,84.33,0.61136,952649
2021-10-05,"October 05, 21",,,,,,82.94,74.88,1.18,83.26,84.12,1433840,81.77,0.0142,84.21,1.42,1433840
2021-10-04,"October 04, 21",,,,,,82.52,73.52,0.07,82.7625,82.59,835664,82.32,0.0008482792,83.62,0.08482792,835664
2021-10-01,"October 01, 21",,,,,,81.68,73.46,0.84,82.005,82.52,952600,80.73,0.0103,83.09,1.03,952600
2021-09-30,"September 30, 21",,,,,,81.02,72.39,0.3,81.025,81.32,1241000,79.91,0.0037028,81.85,0.37028,1241000
2021-09-29,"September 29, 21",,,,,,81.25,72.05,-0.31,81.1525,80.94,695426,80.53,-0.0038154,81.89,-0.38154,695426
2021-09-28,"September 28, 21",,,,,,80.94,71.82,-0.26,81.0925,80.68,1105200,80.44,-0.0032123,82.31,-0.32123,1105200
2021-09-27,"September 27, 21",,,,,,79.3,71.52,1.04,79.745,80.34,922144,78.75,0.0131,80.59,1.31,922144
2021-09-24,"September 24, 21",,,,,,78.33,70.12,0.44,78.61,78.77,827417,77.94,0.0056173,79.4,0.56173,827417
2021-09-23,"September 23, 21",,,,,,77.72,70.05,0.97,78.38,78.69,609700,77.51,0.0125,79.6,1.25,609700
2021-09-22,"September 22, 21",,,,,,78.04,68.8,-0.75,77.58,77.29,1693094,76.07,-0.0096105,78.92,-0.96105,1693094
2021-09-21,"September 21, 21",,,,,,77.64,68.64,-0.53,77.05,77.11,759100,75.81,-0.0068264,77.64,-0.68264,759100
2021-09-20,"September 20, 21",,,,,,78.26,68.65,-1.14,77.59,77.12,925501,76.23,-0.0146,78.75,-1.46,925501
2021-09-17,"September 17, 21",,,,,,81.19,71.73,-0.61,80.765,80.58,1924709,79.8,-0.0075132,81.49,-0.75132,1924709
2021-09-16,"September 16, 21",,,,,,81.12,72.19,-0.03,81.085,81.09,1034740,80.37,-0.0003698225,81.76,-0.03698225,1034740
2021-09-15,"September 15, 21",,,,,,77,72.22,4.13,79.0375,81.13,1844907,76.71,0.0536,81.31,5.36,1844907
2021-09-14,"September 14, 21",,,,,,77.35,68.53,-0.37,77.385,76.98,1016926,76.77,-0.0047835,78.44,-0.47835,1016926
2021-09-13,"September 13, 21",,,,,,77,68.77,0.25,77.1425,77.25,877400,76.56,0.0032468,77.76,0.32468,877400
2021-09-10,"September 10, 21",,,,,,75.64,67.78,0.5,76.0775,76.14,758900,75.61,0.0066103,76.92,0.66103,758900
2021-09-09,"September 09, 21",,,,,,76.38,67.34,-0.73,75.96,75.65,1016606,75.19,-0.0095575,76.62,-0.95575,1016606
2021-09-08,"September 08, 21",,,,,,76.69,68.09,-0.2,76.2075,76.49,1333431,74.63,-0.0026079,77.02,-0.26079,1333431
2021-09-07,"September 07, 21",,,,,,77,68.59,0.05,77.175,77.05,1319423,76.65,0.0006493506,78,0.06493506,1319423
2021-09-03,"September 03, 21",,,,,,77.16,68.89,0.23,77.075,77.39,609759,76.28,0.0029808,77.47,0.29808,609759
2021-09-02,"September 02, 21",,,,,,76.77,68.72,0.42,77.3,77.19,1039908,76.55,0.0054709,78.69,0.54709,1039908
2021-09-01,"September 01, 21",,,,,,75.73,67.44,0.03,75.4825,75.76,676009,74.27,0.0003961442,76.17,0.03961442,676009
2021-08-31,"August 31, 21",,,,,,75.9,67.4,-0.19,75.805,75.71,1082042,75.39,-0.0025033,76.22,-0.25033,1082042
2021-08-30,"August 30, 21",,,,,,77.45,67.42,-1.72,76.565,75.73,544604,75.63,-0.0222,77.45,-2.22,544604
2021-08-27,"August 27, 21",,,,,,75.3,68.65,1.82,76.1275,77.12,787019,74.77,0.0242,77.32,2.42,787019
2021-08-26,"August 26, 21",,,,,,76.38,67.03,-1.08,75.845,75.3,510606,75.21,-0.0141,76.49,-1.41,510606
2021-08-25,"August 25, 21",,,,,,75.41,67.99,0.96,75.8975,76.37,629644,74.92,0.0127,76.89,1.27,629644
2021-08-24,"August 24, 21",,,,,,74.98,67.25,0.56,75.4425,75.54,679744,74.98,0.0074687,76.27,0.74687,679744
2021-08-23,"August 23, 21",,,,,,73.8,66.64,1.06,74.35,74.86,823500,73.45,0.0144,75.29,1.44,823500
2021-08-20,"August 20, 21",,,,,,74.27,65.54,-0.65,73.9175,73.62,1280534,73.15,-0.0087519,74.63,-0.87519,1280534
2021-08-19,"August 19, 21",,,,,,76.09,66.29,-1.62,75.3525,74.47,1104905,73.83,-0.0213,77.02,-2.13,1104905
2021-08-18,"August 18, 21",0.525,0.525,2021-08-19,2021-09-02,2021-05-04,77.84,68.73,-0.63,77.7075,77.21,569410,77.13,-0.0080935,78.65,-0.80935,569410
2021-08-17,"August 17, 21",,,,,,79.02,69.69,-0.21,78.87,78.81,934024,77.86,-0.0026576,79.79,-0.26576,934024
2021-08-16,"August 16, 21",,,,,,79.03,70.37,0.55,79.195,79.58,684390,78.52,0.0069594,79.65,0.69594,684390
2021-08-13,"August 13, 21",,,,,,79.29,70.01,-0.12,79.3,79.17,683210,78.83,-0.0015134,79.91,-0.15134,683210
2021-08-12,"August 12, 21",,,,,,79,69.94,0.09,78.9275,79.09,602704,78.38,0.0011392,79.24,0.11392,602704
2021-08-11,"August 11, 21",,,,,,79.32,70.07,-0.08,78.935,79.24,780345,77.69,-0.0010086,79.49,-0.10086,780345
2021-08-10,"August 10, 21",,,,,,77.43,69.55,1.22,78.0725,78.65,710400,77.4,0.0158,78.81,1.58,710400
2021-08-09,"August 09, 21",,,,,,76.35,68.4,1,76.99,77.35,740169,76.1,0.0131,78.16,1.31,740169
2021-08-06,"August 06, 21",,,,,,75.33,67.7,1.23,76.02,76.56,664512,75.33,0.0163,76.86,1.63,664512
2021-08-05,"August 05, 21",,,,,,75.38,66.29,-0.42,75.2125,74.96,703120,74.51,-0.0055718,76,-0.55718,703120
2021-08-04,"August 04, 21",,,,,,76.45,66.57,-1.17,75.7125,75.28,959476,74.67,-0.0153,76.45,-1.53,959476
2021-08-03,"August 03, 21",,,,,,76.53,68.3,0.71,76.59,77.24,1006549,74.86,0.0092774,77.73,0.92774,1006549
2021-08-02,"August 02, 21",,,,,,77.98,67.82,-1.29,77.5025,76.69,1150193,76.49,-0.0165,78.85,-1.65,1150193
2021-07-30,"July 30, 21",,,,,,79.72,68.65,-2.09,78.6825,77.63,1317400,77.27,-0.0262,80.11,-2.62,1317400
2021-07-29,"July 29, 21",,,,,,79.28,70.4,0.33,79.375,79.61,1374400,78.19,0.0041625,80.42,0.41625,1374400
2021-07-28,"July 28, 21",,,,,,78.3,69.42,0.21,77.86,78.51,2770621,75.49,0.002682,79.14,0.2682,2770621
2021-07-27,"July 27, 21",,,,,,74.75,66.5,0.45,74.9225,75.2,1494000,74.2,0.0060201,75.54,0.60201,1494000
2021-07-26,"July 26, 21",,,,,,75.28,66.07,-0.56,75.2,74.72,1307430,74.67,-0.0074389,76.13,-0.74389,1307430
2021-07-23,"July 23, 21",,,,,,74.91,66.27,0.03,74.7775,74.94,1008747,74.19,0.0004004806,75.07,0.04004806,1008747
2021-07-22,"July 22, 21",,,,,,75.83,65.92,-1.28,75.1575,74.55,1345818,74.42,-0.0169,75.83,-1.69,1345818
2021-07-21,"July 21, 21",,,,,,75.34,67.12,0.56,75.7175,75.9,2000138,75.23,0.007433,76.4,0.7433,2000138
2021-07-20,"July 20, 21",,,,,,73.91,66.13,0.87,74.3525,74.78,1290627,73.52,0.0118,75.2,1.18,1290627
2021-07-19,"July 19, 21",,,,,,72.07,65.24,1.71,72.885,73.78,1755077,71.73,0.0237,73.96,2.37,1755077
2021-07-16,"July 16, 21",,,,,,76,65.07,-2.41,74.84,73.59,1197820,73.37,-0.0317,76.4,-3.17,1197820
2021-07-15,"July 15, 21",,,,,,75.7,66.94,0,75.8025,75.7,759443,75.25,0,76.56,0,759443
2021-07-14,"July 14, 21",,,,,,76.49,67.15,-0.55,76.3,75.94,975800,75.44,-0.0071905,77.33,-0.71905,975800
2021-07-13,"July 13, 21",,,,,,77.65,67.51,-1.31,76.9075,76.34,959513,75.99,-0.0169,77.65,-1.69,959513
2021-07-12,"July 12, 21",,,,,,77.12,68.56,0.41,77.0875,77.53,1117700,75.89,0.0053164,77.81,0.53164,1117700
2021-07-09,"July 09, 21",,,,,,77.21,68.49,0.24,77.305,77.45,1280844,76.59,0.0031084,77.97,0.31084,1280844
2021-07-08,"July 08, 21",,,,,,76.02,67.33,0.12,76.035,76.14,1034947,74.89,0.0015785,77.09,0.15785,1034947
2021-07-07,"July 07, 21",,,,,,77,68.8,0.8,77.37,77.8,1760030,76.51,0.0104,78.17,1.04,1760030
2021-07-06,"July 06, 21",,,,,,79.49,68.68,-1.82,78.55,77.67,1249720,77.36,-0.0229,79.68,-2.29,1249720
2021-07-02,"July 02, 21",,,,,,79.62,70.47,0.07,79.4475,79.69,954501,78.55,0.0008791761,79.93,0.08791761,954501
2021-07-01,"July 01, 21",,,,,,79.08,70.23,0.34,79.27,79.42,1306600,78.53,0.0042994,80.05,0.42994,1306600
2021-06-30,"June 30, 21",,,,,,79.29,69.11,-1.14,78.6625,78.15,1093400,77.53,-0.0144,79.68,-1.44,1093400
2021-06-29,"June 29, 21",,,,,,79.76,70.34,-0.22,79.71,79.54,1376116,79.12,-0.0027583,80.42,-0.27583,1376116
2021-06-28,"June 28, 21",,,,,,79.64,70.17,-0.29,79.155,79.35,1171519,77.8,-0.0036414,79.83,-0.36414,1171519
2021-06-25,"June 25, 21",,,,,,79.76,69.96,-0.65,79.42,79.11,2197239,78.37,-0.0081494,80.44,-0.81494,2197239
2021-06-24,"June 24, 21",,,,,,80.64,71,-0.35,80.6375,80.29,970500,80.05,-0.0043403,81.57,-0.43403,970500
2021-06-23,"June 23, 21",,,,,,79.61,70.73,0.38,79.8325,79.99,1153419,79.38,0.0047733,80.35,0.47733,1153419
2021-06-22,"June 22, 21",,,,,,80.26,70.54,-0.49,79.825,79.77,1587118,78.63,-0.0061052,80.64,-0.61052,1587118
2021-06-21,"June 21, 21",,,,,,77.92,70.9,2.26,79.015,80.18,2165686,77.7,0.029,80.26,2.9,2165686
2021-06-18,"June 18, 21",,,,,,77.16,68.27,0.04,77.0425,77.2,3735900,75.89,0.0005184033,77.92,0.05184033,3735900
2021-06-17,"June 17, 21",,,,,,80.16,68.98,-2.15,78.325,78.01,3322300,74.81,-0.0268,80.32,-2.68,3322300
2021-06-16,"June 16, 21",,,,,,81.38,71.13,-0.94,80.8025,80.44,1466700,80.01,-0.0116,81.38,-1.16,1466700
2021-06-15,"June 15, 21",,,,,,82.53,72.02,-1.08,81.955,81.45,1527361,81.06,-0.0131,82.78,-1.31,1527361
2021-06-14,"June 14, 21",,,,,,84.21,73.06,-1.59,83.3725,82.62,1595600,82.17,-0.0189,84.49,-1.89,1595600
2021-06-11,"June 11, 21",,,,,,88.19,74.9,-3.49,86.445,84.7,1463700,84.55,-0.0396,88.34,-3.96,1463700
2021-06-10,"June 10, 21",,,,,,89.19,77.4,-1.66,88.385,87.53,591239,87.49,-0.0186,89.33,-1.86,591239
2021-06-09,"June 09, 21",,,,,,89.43,78.52,-0.64,89.0525,88.79,851842,88.29,-0.0071564,89.7,-0.71564,851842
2021-06-08,"June 08, 21",,,,,,89.37,79.36,0.38,89.4525,89.75,1199400,88.65,0.004252,90.04,0.4252,1199400
2021-06-07,"June 07, 21",,,,,,89.25,79.23,0.35,89.4675,89.6,931700,88.92,0.0039216,90.1,0.39216,931700
2021-06-04,"June 04, 21",,,,,,89.05,78.8,0.06,89.0725,89.11,817833,88.53,0.0006737788,89.6,0.06737788,817833
2021-06-03,"June 03, 21",,,,,,88.42,78.65,0.52,88.495,88.94,1048700,87.6,0.005881,89.02,0.5881,1048700
2021-06-02,"June 02, 21",,,,,,89.76,78.32,-1.19,88.9675,88.57,1226800,87.78,-0.0133,89.76,-1.33,1226800
2021-06-01,"June 01, 21",,,,,,88.1,79.02,1.26,88.6975,89.36,1341828,87.85,0.0143,89.48,1.43,1341828
2021-05-28,"May 28, 21",,,,,,87.11,76.77,-0.29,86.845,86.82,1093236,86.14,-0.0033291,87.31,-0.33291,1093236
2021-05-27,"May 27, 21",,,,,,88.5,76.94,-1.49,87.99,87.01,1879830,87,-0.0168,89.45,-1.68,1879830
2021-05-26,"May 26, 21",,,,,,87.02,77.68,0.82,87.16,87.84,1111063,85.83,0.0094231,87.95,0.94231,1111063
2021-05-25,"May 25, 21",,,,,,86.86,76.95,0.16,87.0125,87.02,1102852,86.34,0.001842,87.83,0.1842,1102852
2021-05-24,"May 24, 21",,,,,,87.22,76.76,-0.42,87.045,86.8,500189,86.44,-0.0048154,87.72,-0.48154,500189
2021-05-21,"May 21, 21",,,,,,86.65,76.8,0.2,86.74,86.85,1194422,86.03,0.0023081,87.43,0.23081,1194422
2021-05-20,"May 20, 21",,,,,,85.96,75.6,-0.47,85.5425,85.49,1527200,84.4,-0.0054677,86.32,-0.54677,1527200
2021-05-19,"May 19, 21",,,,,,86.57,76.02,-0.6,86.0175,85.97,1039715,84.84,-0.0069308,86.69,-0.69308,1039715
2021-05-18,"May 18, 21",0.5,0.5,2021-05-19,2021-06-02,2021-02-18,89.61,77.61,-1.84,88.7575,87.77,970100,87.76,-0.0205,89.89,-2.05,970100
2021-05-17,"May 17, 21",,,,,,90.28,78.74,-0.74,89.8975,89.54,997887,89.28,-0.0081967,90.49,-0.81967,997887
2021-05-14,"May 14, 21",,,,,,89.88,79.7,0.75,90.315,90.63,782500,89.75,0.0083445,91,0.83445,782500
2021-05-13,"May 13, 21",,,,,,88.5,78.54,0.81,89.0975,89.31,540386,88.28,0.0091525,90.3,0.91525,540386
2021-05-12,"May 12, 21",,,,,,90.27,77.7,-1.91,89.2725,88.36,1077407,87.46,-0.0212,91,-2.12,1077407
2021-05-11,"May 11, 21",,,,,,88.89,79.82,1.88,89.775,90.77,963016,88.39,0.0211,91.05,2.11,963016
2021-05-10,"May 10, 21",,,,,,91.88,79.62,-1.34,91.325,90.54,971300,90.5,-0.0146,92.38,-1.46,971300
2021-05-07,"May 07, 21",,,,,,88.76,80.3,2.56,90.1425,91.32,1413406,88.5,0.0288,91.99,2.88,1413406
2021-05-06,"May 06, 21",,,,,,90,78.24,-1.03,89.2175,88.97,1032012,87.52,-0.0114,90.38,-1.14,1032012
2021-05-05,"May 05, 21",,,,,,87.5,79.14,2.5,88.5725,90,1359633,86.79,0.0286,90,2.86,1359633
2021-05-04,"May 04, 21",,,,,,85.84,76.53,1.19,86.775,87.03,2541206,85,0.0139,89.23,1.39,2541206
2021-05-03,"May 03, 21",,,,,,85.04,75.48,0.79,85.565,85.83,1812200,84.86,0.0092897,86.53,0.92897,1812200
2021-04-30,"April 30, 21",,,,,,85.1,74.24,-0.68,84.9,84.42,925900,84.24,-0.0079906,85.84,-0.79906,925900
2021-04-29,"April 29, 21",,,,,,86.5,75.15,-1.04,86.0075,85.46,954049,84.9,-0.012,87.17,-1.2,954049
2021-04-28,"April 28, 21",,,,,,88.58,75.32,-2.93,87.1625,85.65,1091601,85.61,-0.0331,88.81,-3.31,1091601
2021-04-27,"April 27, 21",,,,,,86.4,77.68,1.94,87.445,88.34,2000818,86.2,0.0225,88.84,2.25,2000818
2021-04-26,"April 26, 21",,,,,,85.34,75.67,0.71,85.745,86.05,1345300,85.1,0.0083197,86.49,0.83197,1345300
2021-04-23,"April 23, 21",,,,,,83.58,74.84,1.52,84.265,85.1,1209039,83.2,0.0182,85.18,1.82,1209039
2021-04-22,"April 22, 21",,,,,,82.86,73.3,0.49,83.05,83.35,1270414,82.02,0.0059136,83.97,0.59136,1270414
2021-04-21,"April 21, 21",,,,,,81,72.81,1.8,81.7825,82.8,1319017,80.3,0.0222,83.03,2.22,1319017
2021-04-20,"April 20, 21",,,,,,82.7,71.5,-1.39,81.9525,81.31,909647,80.45,-0.0168,83.35,-1.68,909647
2021-04-19,"April 19, 21",,,,,,83.35,73.15,-0.17,83.1775,83.18,1191422,82.29,-0.0020396,83.89,-0.20396,1191422
2021-04-16,"April 16, 21",,,,,,81,73.53,2.62,82.335,83.62,1445300,81,0.0323,83.72,3.23,1445300
2021-04-15,"April 15, 21",,,,,,80.31,71.15,0.6,80.2425,80.91,1216232,78.8,0.007471,80.95,0.7471,1216232
2021-04-14,"April 14, 21",,,,,,78.4,70.38,1.63,79.32,80.03,974218,78.13,0.0208,80.72,2.08,974218
2021-04-13,"April 13, 21",,,,,,78.94,68.31,-1.26,78.355,77.68,604958,77.62,-0.016,79.18,-1.6,604958
2021-04-12,"April 12, 21",,,,,,79.59,69.7,-0.33,79.3425,79.26,612300,78.67,-0.0041462,79.85,-0.41462,612300
2021-04-09,"April 09, 21",,,,,,78.9,69.87,0.55,78.965,79.45,605238,78.06,0.0069708,79.45,0.69708,605238
2021-04-08,"April 08, 21",,,,,,78.53,68.93,-0.14,78.21,78.39,984752,77.2,-0.0017828,78.72,-0.17828,984752
2021-04-07,"April 07, 21",,,,,,79.44,69.1,-0.86,79.045,78.58,503508,78.3,-0.0108,79.86,-1.08,503508
2021-04-06,"April 06, 21",,,,,,79.11,69.74,0.2,79.2225,79.31,795600,78.35,0.0025281,80.12,0.25281,795600
2021-04-05,"April 05, 21",,,,,,80.41,69.42,-1.47,79.7225,78.94,722446,78.94,-0.0183,80.6,-1.83,722446
2021-04-01,"April 01, 21",,,,,,79.69,70.53,0.51,80.0425,80.2,1146700,79.51,0.0063998,80.77,0.63998,1146700
2021-03-31,"March 31, 21",,,,,,80.25,69.71,-0.98,79.8675,79.27,1122337,79.27,-0.0122,80.68,-1.22,1122337
2021-03-30,"March 30, 21",,,,,,77.83,70.18,1.98,78.905,79.81,1259724,77.76,0.0254,80.22,2.54,1259724
2021-03-29,"March 29, 21",,,,,,78.35,68.31,-0.67,78.2925,77.68,1124300,77.58,-0.0085514,79.56,-0.85514,1124300
2021-03-26,"March 26, 21",,,,,,77.97,69.72,1.31,78.55,79.28,944400,77.65,0.0168,79.3,1.68,944400
2021-03-25,"March 25, 21",,,,,,75,67.8,2.1,76,77.1,1572001,74.42,0.028,77.48,2.8,1572001
2021-03-24,"March 24, 21",,,,,,76.35,66.42,-0.82,76.1325,75.53,882800,75.41,-0.0107,77.24,-1.07,882800
2021-03-23,"March 23, 21",,,,,,77,66.46,-1.42,76.305,75.58,974299,75.06,-0.0184,77.58,-1.84,974299
2021-03-22,"March 22, 21",,,,,,78.33,68.29,-0.67,77.855,77.66,724785,76.82,-0.0085536,78.61,-0.85536,724785
2021-03-19,"March 19, 21",,,,,,78.8,68.75,-0.62,78.2625,78.18,1602536,77.16,-0.007868,78.91,-0.7868,1602536
2021-03-18,"March 18, 21",,,,,,79.53,69.06,-1,79.18,78.53,854415,78.13,-0.0126,80.53,-1.26,854415
2021-03-17,"March 17, 21",,,,,,78.95,69.52,0.11,78.75,79.06,897100,77.63,0.0013933,79.36,0.13933,897100
2021-03-16,"March 16, 21",,,,,,79.18,69.45,-0.2,79.11,78.98,851304,78.29,-0.0025259,79.99,-0.25259,851304
2021-03-15,"March 15, 21",,,,,,80.55,69.68,-1.31,79.75,79.24,863709,78.41,-0.0163,80.8,-1.63,863709
2021-03-12,"March 12, 21",,,,,,81.11,71.04,-0.33,81.14,80.78,1498124,80.34,-0.0040685,82.33,-0.40685,1498124
2021-03-11,"March 11, 21",,,,,,80.74,71.63,0.72,80.74,81.46,1365800,78.84,0.0089175,81.92,0.89175,1365800
2021-03-10,"March 10, 21",,,,,,79.38,70.81,1.14,79.915,80.52,1484796,78.87,0.0144,80.89,1.44,1484796
2021-03-09,"March 09, 21",,,,,,79.05,69.52,0.01,79.0775,79.06,1070900,78.12,0.0001265022,80.08,0.01265022,1070900
2021-03-08,"March 08, 21",,,,,,77.59,69,0.87,78.32,78.46,1519588,77.23,0.0112,80,1.12,1519588
2021-03-05,"March 05, 21",,,,,,77.34,68.35,0.38,77.145,77.72,1545540,74.97,0.0049134,78.55,0.49134,1545540
2021-03-04,"March 04, 21",,,,,,78.02,66.89,-1.96,76.5825,76.06,2219200,73.45,-0.0251,78.8,-2.51,2219200
2021-03-03,"March 03, 21",,,,,,79.36,68.99,-0.91,79.26,78.45,1755433,78.23,-0.0115,81,-1.15,1755433
2021-03-02,"March 02, 21",,,,,,78.92,69.7,0.34,79.125,79.26,1252427,78.45,0.0043082,79.87,0.43082,1252427
2021-03-01,"March 01, 21",,,,,,77.62,69.19,1.06,78.0525,78.68,1935323,76.9,0.0137,79.01,1.37,1935323
2021-02-26,"February 26, 21",,,,,,74.99,67.34,1.59,75.6675,76.58,2194000,74.02,0.0212,77.08,2.12,2194000
2021-02-25,"February 25, 21",,,,,,76.76,65.71,-2.04,75.95,74.72,1310400,74.5,-0.0266,77.82,-2.66,1310400
2021-02-24,"February 24, 21",,,,,,77.6,67.5,-0.84,77.2825,76.76,1396139,76.4,-0.0108,78.37,-1.08,1396139
2021-02-23,"February 23, 21",,,,,,78,68.07,-0.59,77.5325,77.41,1793523,75.93,-0.0075641,78.79,-0.75641,1793523
2021-02-22,"February 22, 21",,,,,,76.33,68.76,1.86,77.185,78.19,2058441,75.72,0.0244,78.5,2.44,2058441
2021-02-19,"February 19, 21",,,,,,75.01,67.17,1.37,75.9475,76.38,1420935,75.01,0.0183,77.39,1.83,1420935
2021-02-18,"February 18, 21",,,,,,77.11,65.72,-2.37,75.795,74.74,2139071,73.99,-0.0307,77.34,-3.07,2139071
2021-02-17,"February 17, 21",,,,,,78.71,68.59,-0.71,78.115,78,2181737,76.83,-0.0090205,78.92,-0.90205,2181737
2021-02-16,"February 16, 21",,,,,,78,69.74,1.31,78.4825,79.31,1910199,77.17,0.0168,79.45,1.68,1910199
2021-02-12,"February 12, 21",0.5,0.5,2021-02-16,2021-03-02,2020-12-10,76.06,68.59,1.94,76.79,78,2406178,75.05,0.0255,78.05,2.55,2406178
2021-02-11,"February 11, 21",,,,,,74.8,66.58,1.41,75.415,76.21,1804233,74.3,0.0189,76.35,1.89,1804233
2021-02-10,"February 10, 21",,,,,,75.03,65.25,-0.34,75.2425,74.69,4037600,73.82,-0.0045315,77.43,-0.45315,4037600
2021-02-09,"February 09, 21",,,,,,74,65.9,1.43,74.64,75.43,2502535,73.51,0.0193,75.62,1.93,2502535
