date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,recordDate,declarationDate,paymentDate,adjDividend,dividend
2022-09-27,49.66,50.11,48.2,48.85,46.11,1845900,1845900,-0.81,-1.63,49.205,"September 27, 22",-0.0163,,,,,
2022-09-26,49.17,50.42,48.12,48.87,46.13,2418200,2418200,-0.3,-0.61013,49.145,"September 26, 22",-0.0061013,,,,,
2022-09-23,50.63,50.92,48.83,49.6,46.82,4279000,4279000,-1.03,-2.03,49.995,"September 23, 22",-0.0203,,,,,
2022-09-22,52.68,52.81,50.97,51.51,48.62,2052600,2052600,-1.17,-2.22,51.9925,"September 22, 22",-0.0222,,,,,
2022-09-21,54.28,54.85,52.66,52.66,49.71,1824932,1824932,-1.62,-2.98,53.6125,"September 21, 22",-0.0298,,,,,
2022-09-20,54.88,55.27,53.47,53.86,50.84,2459800,2459800,-1.02,-1.86,54.37,"September 20, 22",-0.0186,,,,,
2022-09-19,54.08,56.15,54.08,55.45,52.34,3776100,3776100,1.37,2.53,54.94,"September 19, 22",0.0253,,,,,
2022-09-16,55.78,56.16,54.43,54.81,51.74,11100645,11100645,-0.97,-1.74,55.295,"September 16, 22",-0.0174,,,,,
2022-09-15,57,58.22,56.96,57.15,53.94,2212400,2212400,0.15,0.26316,57.3325,"September 15, 22",0.0026316,,,,,
2022-09-14,56.85,57.83,56.54,57.42,54.2,2361200,2361200,0.57,1,57.16,"September 14, 22",0.01,,,,,
2022-09-13,57.12,57.47,56.35,56.66,53.48,2071400,2071400,-0.46,-0.80532,56.9,"September 13, 22",-0.0080532,,,,,
2022-09-12,58.5,59.29,58.34,58.94,55.63,1439100,1439100,0.44,0.75214,58.7675,"September 12, 22",0.0075214,,,,,
2022-09-09,57.3,58.35,57.24,58.11,54.85,1757101,1757101,0.81,1.41,57.75,"September 09, 22",0.0141,,,,,
2022-09-08,56.07,56.94,55.63,56.86,53.67,2275300,2275300,0.79,1.41,56.375,"September 08, 22",0.0141,,,,,
2022-09-07,55.39,56.94,54.8,56.74,53.56,2968700,2968700,1.35,2.44,55.9675,"September 07, 22",0.0244,,,,,
2022-09-06,55.26,55.97,54.19,55.62,52.5,2582742,2582742,0.36,0.65147,55.26,"September 06, 22",0.0065147,,,,,
2022-09-02,56,56.71,54.72,55,51.92,1609100,1609100,-1,-1.79,55.6075,"September 02, 22",-0.0179,,,,,
2022-09-01,54.94,55.32,53.48,54.83,51.75,2714830,2714830,-0.11,-0.20022,54.6425,"September 01, 22",-0.0020022,,,,,
2022-08-31,56.08,56.61,55.3,55.58,52.46,1836594,1836594,-0.5,-0.89158,55.8925,"August 31, 22",-0.0089158,,,,,
2022-08-30,55.97,56.38,54.62,54.95,51.87,2522921,2522921,-1.02,-1.82,55.48,"August 30, 22",-0.0182,,,,,
2022-08-29,55.89,55.89,54.92,55.67,52.55,2208508,2208508,-0.22,-0.39363,55.5925,"August 29, 22",-0.0039363,,,,,
2022-08-26,60.21,60.31,56.36,56.37,53.21,2401451,2401451,-3.84,-6.38,58.3125,"August 26, 22",-0.0638,,,,,
2022-08-25,59.4,60.37,59.23,60.31,56.93,1756800,1756800,0.91,1.53,59.8275,"August 25, 22",0.0153,,,,,
2022-08-24,58.04,59.21,58.02,58.96,55.65,2413500,2413500,0.92,1.59,58.5575,"August 24, 22",0.0159,,,,,
2022-08-23,57.38,58.48,57.24,58.09,54.83,1448424,1448424,0.71,1.24,57.7975,"August 23, 22",0.0124,,,,,
2022-08-22,56.97,57.59,56.48,57.08,53.88,2201100,2201100,0.11,0.19308,57.03,"August 22, 22",0.0019308,,,,,
2022-08-19,58.79,58.79,57.6,58.13,54.87,1987944,1987944,-0.66,-1.12,58.3275,"August 19, 22",-0.0112,,,,,
2022-08-18,59.3,59.92,59.13,59.55,56.21,2528825,2528825,0.25,0.42159,59.475,"August 18, 22",0.0042159,,,,,
2022-08-17,59.57,59.92,58.94,59.24,55.92,1670800,1670800,-0.33,-0.55397,59.4175,"August 17, 22",-0.0055397,2022-08-18,2022-08-04,2022-08-31,0.4,0.4
2022-08-16,61.08,61.38,60.18,60.73,56.95,1554052,1554052,-0.35,-0.57302,60.8425,"August 16, 22",-0.0057302,,,,,
2022-08-15,60.5,61.73,60.32,61.48,57.65,1971148,1971148,0.98,1.62,61.0075,"August 15, 22",0.0162,,,,,
2022-08-12,61.46,61.65,60.69,61,57.2,2733600,2733600,-0.46,-0.74845,61.2,"August 12, 22",-0.0074845,,,,,
2022-08-11,60,61.79,59.87,60.89,57.1,3045300,3045300,0.89,1.48,60.6375,"August 11, 22",0.0148,,,,,
2022-08-10,58.88,60.31,58.59,59.99,56.26,1873500,1873500,1.11,1.89,59.4425,"August 10, 22",0.0189,,,,,
2022-08-09,57.1,58,56.55,57.9,54.3,1976242,1976242,0.8,1.4,57.3875,"August 09, 22",0.014,,,,,
2022-08-08,57.87,58.47,57.29,57.42,53.85,3243284,3243284,-0.45,-0.7776,57.7625,"August 08, 22",-0.007776,,,,,
2022-08-05,57.17,58.59,56.76,57.53,53.95,1764617,1764617,0.36,0.6297,57.5125,"August 05, 22",0.006297,,,,,
2022-08-04,56.68,59.13,54.7,57.99,54.38,3056100,3056100,1.31,2.31,57.125,"August 04, 22",0.0231,,,,,
2022-08-03,57.02,57.77,56.42,57.23,53.67,2621859,2621859,0.21,0.36829,57.11,"August 03, 22",0.0036829,,,,,
2022-08-02,56.39,57.33,55.74,56.41,52.9,2108700,2108700,0.02,0.03546728,56.4675,"August 02, 22",0.0003546728,,,,,
2022-08-01,56.34,57.25,55.67,57.12,53.56,1535421,1535421,0.78,1.38,56.595,"August 01, 22",0.0138,,,,,
2022-07-29,56.51,57.49,56.51,57.1,53.55,2341949,2341949,0.59,1.04,56.9025,"July 29, 22",0.0104,,,,,
2022-07-28,55.07,56.56,54.55,56.51,52.99,1900600,1900600,1.44,2.61,55.6725,"July 28, 22",0.0261,,,,,
2022-07-27,53.97,55.05,53.75,54.83,51.42,1116300,1116300,0.86,1.59,54.4,"July 27, 22",0.0159,,,,,
2022-07-26,54.03,54.16,52.92,53.55,50.22,1103400,1103400,-0.48,-0.8884,53.665,"July 26, 22",-0.008884,,,,,
2022-07-25,53.51,54.49,53.07,54.04,50.68,1342700,1342700,0.53,0.99047,53.7775,"July 25, 22",0.0099047,,,,,
2022-07-22,54.82,55.36,53.51,53.94,50.58,1264113,1264113,-0.88,-1.61,54.4075,"July 22, 22",-0.0161,,,,,
2022-07-21,54.06,54.79,52.4,54.58,51.18,1987305,1987305,0.52,0.96189,53.9575,"July 21, 22",0.0096189,,,,,
2022-07-20,53.09,54.26,52.9,54.19,50.82,1520800,1520800,1.1,2.07,53.61,"July 20, 22",0.0207,,,,,
2022-07-19,51.25,53.19,51.19,53.07,49.77,1931647,1931647,1.82,3.55,52.175,"July 19, 22",0.0355,,,,,
2022-07-18,51.69,52.53,51.11,51.3,48.11,1580164,1580164,-0.39,-0.7545,51.6575,"July 18, 22",-0.007545,,,,,
2022-07-15,49.56,50.95,48.49,50.85,47.69,2967522,2967522,1.29,2.6,49.9625,"July 15, 22",0.026,,,,,
2022-07-14,49.33,49.33,47.75,48.67,45.64,2740531,2740531,-0.66,-1.34,48.77,"July 14, 22",-0.0134,,,,,
2022-07-13,49.54,50.62,47.97,50.3,47.17,2363700,2363700,0.76,1.53,49.6075,"July 13, 22",0.0153,,,,,
2022-07-12,50.73,51.69,50.41,50.71,47.55,1750300,1750300,-0.02,-0.0394244,50.885,"July 12, 22",-0.000394244,,,,,
2022-07-11,51.01,51.14,50.19,50.7,47.54,1443401,1443401,-0.31,-0.60772,50.76,"July 11, 22",-0.0060772,,,,,
2022-07-08,52.19,52.49,51.07,51.56,48.35,1865521,1865521,-0.63,-1.21,51.8275,"July 08, 22",-0.0121,,,,,
2022-07-07,50.86,52.41,50.86,52.31,49.05,2109121,2109121,1.45,2.85,51.61,"July 07, 22",0.0285,,,,,
2022-07-06,50.98,51.81,49.98,50.24,47.11,1950700,1950700,-0.74,-1.45,50.7525,"July 06, 22",-0.0145,,,,,
2022-07-05,48,51.09,47.58,51.07,47.89,3061043,3061043,3.07,6.4,49.435,"July 05, 22",0.064,,,,,
2022-07-01,48.1,49.54,47.81,49.26,46.19,2213900,2213900,1.16,2.41,48.6775,"July 01, 22",0.0241,,,,,
2022-06-30,48.6,49.22,47.2,48.48,45.46,3794400,3794400,-0.12,-0.24691,48.375,"June 30, 22",-0.0024691,,,,,
2022-06-29,51.16,51.2,48.89,49.68,46.59,2440041,2440041,-1.48,-2.89,50.2325,"June 29, 22",-0.0289,,,,,
2022-06-28,52.59,53.14,51.12,51.27,48.08,1733500,1733500,-1.32,-2.51,52.03,"June 28, 22",-0.0251,,,,,
2022-06-27,52.95,53.43,51.66,52.38,49.12,2016700,2016700,-0.57,-1.08,52.605,"June 27, 22",-0.0108,,,,,
2022-06-24,50.61,52.52,50.59,52,48.76,8289631,8289631,1.39,2.75,51.43,"June 24, 22",0.0275,,,,,
2022-06-23,50.53,51.15,48.98,49.94,46.83,1924457,1924457,-0.59,-1.17,50.15,"June 23, 22",-0.0117,,,,,
2022-06-22,48.99,50.72,48.7,50.19,47.07,3995742,3995742,1.2,2.45,49.65,"June 22, 22",0.0245,,,,,
2022-06-21,49.8,50.65,49.58,49.85,46.75,5890310,5890310,0.05,0.1004,49.97,"June 21, 22",0.001004,,,,,
2022-06-17,46.78,48.55,46.7,48.25,45.25,8850500,8850500,1.47,3.14,47.57,"June 17, 22",0.0314,,,,,
2022-06-16,49.34,49.34,45.97,46.78,43.87,7054400,7054400,-2.56,-5.19,47.8575,"June 16, 22",-0.0519,,,,,
2022-06-15,49.98,51.62,49.8,50.55,47.4,6371427,6371427,0.57,1.14,50.4875,"June 15, 22",0.0114,,,,,
2022-06-14,50.2,50.56,48.76,49.36,46.29,3689122,3689122,-0.84,-1.67,49.72,"June 14, 22",-0.0167,,,,,
2022-06-13,52,52,48.93,50.08,46.96,4119200,4119200,-1.92,-3.69,50.7525,"June 13, 22",-0.0369,,,,,
2022-06-10,54.73,55.57,53.54,54.45,51.06,2629354,2629354,-0.28,-0.5116,54.5725,"June 10, 22",-0.005116,,,,,
2022-06-09,56.99,57.41,55.76,56.66,53.13,2898811,2898811,-0.33,-0.57905,56.705,"June 09, 22",-0.0057905,,,,,
2022-06-08,58.7,59.09,56.96,57.32,53.75,2960622,2960622,-1.38,-2.35,58.0175,"June 08, 22",-0.0235,,,,,
2022-06-07,58.96,59.27,57.76,59.08,55.4,1853600,1853600,0.12,0.20353,58.7675,"June 07, 22",0.0020353,,,,,
2022-06-06,58.18,60.33,57.45,59.17,55.49,3279600,3279600,0.99,1.7,58.7825,"June 06, 22",0.017,,,,,
2022-06-03,57.52,58.63,57.37,57.78,54.18,2199966,2199966,0.26,0.45202,57.825,"June 03, 22",0.0045202,,,,,
2022-06-02,57.99,58.8,57.05,58.53,54.89,2594328,2594328,0.54,0.9312,58.0925,"June 02, 22",0.009312,,,,,
2022-06-01,57.64,58.62,56.55,57.77,54.17,3137638,3137638,0.13,0.22554,57.645,"June 01, 22",0.0022554,,,,,
2022-05-31,60.21,60.25,57.36,57.64,54.05,5144900,5144900,-2.57,-4.27,58.865,"May 31, 22",-0.0427,,,,,
2022-05-27,58.76,60.5,58.6,60.32,56.57,2566200,2566200,1.56,2.65,59.545,"May 27, 22",0.0265,,,,,
2022-05-26,56.07,58.27,55.58,58.11,54.49,4110512,4110512,2.04,3.64,57.0075,"May 26, 22",0.0364,,,,,
2022-05-25,53.1,55.99,52.66,55.78,52.31,4193500,4193500,2.68,5.05,54.3825,"May 25, 22",0.0505,,,,,
2022-05-24,54.01,54.47,52.35,53.58,50.25,2967100,2967100,-0.43,-0.79615,53.6025,"May 24, 22",-0.0079615,,,,,
2022-05-23,55.08,55.62,54.23,55.22,51.78,3243011,3243011,0.14,0.25418,55.0375,"May 23, 22",0.0025418,,,,,
2022-05-20,54.4,55.21,53.04,54.48,51.09,3309332,3309332,0.08,0.14706,54.2825,"May 20, 22",0.0014706,,,,,
2022-05-19,53.75,55.14,53.53,53.95,50.59,3890500,3890500,0.2,0.37209,54.0925,"May 19, 22",0.0037209,,,,,
2022-05-18,53.81,55.25,53.7,54.34,50.96,2964835,2964835,0.53,0.98495,54.275,"May 18, 22",0.0098495,,,,,
2022-05-17,54.55,55.43,53.75,54.8,51.39,2260444,2260444,0.25,0.4583,54.6325,"May 17, 22",0.004583,2022-05-18,2022-05-05,2022-05-31,0.4,0.4
2022-05-16,54.06,54.39,53.04,53.51,49.8,2554413,2554413,-0.55,-1.02,53.75,"May 16, 22",-0.0102,,,,,
2022-05-13,52.97,54.96,52.92,54.2,50.44,4345846,4345846,1.23,2.32,53.7625,"May 13, 22",0.0232,,,,,
2022-05-12,51,51.76,49.62,51.57,47.99,4017600,4017600,0.57,1.12,50.9875,"May 12, 22",0.0112,,,,,
2022-05-11,50.15,52.76,49.58,51.01,47.47,4726900,4726900,0.86,1.71,50.875,"May 11, 22",0.0171,,,,,
2022-05-10,51.06,51.78,49.18,50.44,46.94,3712632,3712632,-0.62,-1.21,50.615,"May 10, 22",-0.0121,,,,,
2022-05-09,52.08,52.86,49.22,49.55,46.11,4133465,4133465,-2.53,-4.86,50.9275,"May 09, 22",-0.0486,,,,,
2022-05-06,53.28,54.22,52.13,52.9,49.23,5437811,5437811,-0.38,-0.71321,53.1325,"May 06, 22",-0.0071321,,,,,
2022-05-05,55.01,56.46,52.67,53.37,49.67,5274711,5274711,-1.64,-2.98,54.3775,"May 05, 22",-0.0298,,,,,
2022-05-04,51.75,53.89,50.46,53.66,49.94,4223641,4223641,1.91,3.69,52.44,"May 04, 22",0.0369,,,,,
2022-05-03,52.02,53,51.49,51.73,48.14,3940300,3940300,-0.29,-0.55748,52.06,"May 03, 22",-0.0055748,,,,,
2022-05-02,49.8,52.01,49.64,51.92,48.32,3958691,3958691,2.12,4.26,50.8425,"May 02, 22",0.0426,,,,,
2022-04-29,51.74,53.33,49.68,49.76,46.31,2688715,2688715,-1.98,-3.83,51.1275,"April 29, 22",-0.0383,,,,,
2022-04-28,51.15,52.84,50.02,52.31,48.68,3038446,3038446,1.16,2.27,51.58,"April 28, 22",0.0227,,,,,
2022-04-27,51.04,52.19,50.37,50.92,47.39,2614329,2614329,-0.12,-0.23511,51.13,"April 27, 22",-0.0023511,,,,,
2022-04-26,54.17,54.82,50.98,51.15,47.6,3575429,3575429,-3.02,-5.58,52.78,"April 26, 22",-0.0558,,,,,
2022-04-25,53.41,54.47,52.35,54.39,50.62,3536700,3536700,0.98,1.83,53.655,"April 25, 22",0.0183,,,,,
2022-04-22,55.92,56.09,53.78,53.93,50.19,2233588,2233588,-1.99,-3.56,54.93,"April 22, 22",-0.0356,,,,,
2022-04-21,60.29,61.13,55.87,56.16,52.27,2606112,2606112,-4.13,-6.85,58.3625,"April 21, 22",-0.0685,,,,,
2022-04-20,58.82,59.89,58.52,59.16,55.06,2047403,2047403,0.34,0.57803,59.0975,"April 20, 22",0.0057803,,,,,
2022-04-19,56.77,58.8,56.77,58.59,54.53,1626019,1626019,1.82,3.21,57.7325,"April 19, 22",0.0321,,,,,
2022-04-18,57.24,57.36,56.24,56.76,52.82,2072300,2072300,-0.48,-0.83857,56.9,"April 18, 22",-0.0083857,,,,,
2022-04-14,57.9,58.48,57.26,57.49,53.5,2314428,2314428,-0.41,-0.70812,57.7825,"April 14, 22",-0.0070812,,,,,
2022-04-13,56.54,57.86,55.73,57.75,53.75,2794326,2794326,1.21,2.14,56.97,"April 13, 22",0.0214,,,,,
2022-04-12,57.16,58.34,55.3,55.51,51.66,3129211,3129211,-1.65,-2.89,56.5775,"April 12, 22",-0.0289,,,,,
2022-04-11,57,57.5,56.26,56.87,52.93,2262800,2262800,-0.13,-0.22807,56.9075,"April 11, 22",-0.0022807,,,,,
2022-04-08,57.24,58.18,56.97,57.56,53.57,2784446,2784446,0.32,0.55905,57.4875,"April 08, 22",0.0055905,,,,,
2022-04-07,58.69,58.98,56.58,57.67,53.67,3068276,3068276,-1.02,-1.74,57.98,"April 07, 22",-0.0174,,,,,
2022-04-06,60.17,60.87,58.5,59.03,54.94,2498203,2498203,-1.14,-1.89,59.6425,"April 06, 22",-0.0189,,,,,
2022-04-05,63.13,63.57,60.86,61.13,56.89,2200804,2200804,-2,-3.17,62.1725,"April 05, 22",-0.0317,,,,,
2022-04-04,62.57,63.71,62.48,63.36,58.97,1723400,1723400,0.79,1.26,63.03,"April 04, 22",0.0126,,,,,
2022-04-01,62.44,62.82,61.82,62.33,58.01,2409947,2409947,-0.11,-0.17617,62.3525,"April 01, 22",-0.0017617,,,,,
2022-03-31,63.2,64.02,61.93,61.99,57.69,2625400,2625400,-1.21,-1.91,62.785,"March 31, 22",-0.0191,,,,,
2022-03-30,65.18,65.27,62.77,63.04,58.67,2043200,2043200,-2.14,-3.28,64.065,"March 30, 22",-0.0328,,,,,
2022-03-29,64.6,65.95,64.3,65.71,61.15,2098300,2098300,1.11,1.72,65.14,"March 29, 22",0.0172,,,,,
2022-03-28,62.45,64.03,62.01,63.21,58.83,2457935,2457935,0.76,1.22,62.925,"March 28, 22",0.0122,,,,,
2022-03-25,64.03,64.32,61.97,62.5,58.17,2846347,2846347,-1.53,-2.39,63.205,"March 25, 22",-0.0239,,,,,
2022-03-24,63.51,64.21,63.19,63.89,59.46,2969935,2969935,0.38,0.59833,63.7,"March 24, 22",0.0059833,,,,,
2022-03-23,64.47,64.47,62.7,62.78,58.43,2446200,2446200,-1.69,-2.62,63.605,"March 23, 22",-0.0262,,,,,
2022-03-22,62.86,65.23,62.5,64.68,60.2,2873900,2873900,1.82,2.9,63.8175,"March 22, 22",0.029,,,,,
2022-03-21,62.88,63.3,62.01,62.5,58.17,3932610,3932610,-0.38,-0.60433,62.6725,"March 21, 22",-0.0060433,,,,,
2022-03-18,61.07,63.14,61.03,62.58,58.24,7437700,7437700,1.51,2.47,61.955,"March 18, 22",0.0247,,,,,
2022-03-17,61.75,62.27,59.89,61.58,57.31,4657933,4657933,-0.17,-0.2753,61.3725,"March 17, 22",-0.002753,,,,,
2022-03-16,60.8,62.4,59.56,62.28,57.96,4473776,4473776,1.48,2.43,61.26,"March 16, 22",0.0243,,,,,
2022-03-15,59.4,60.27,57.94,59.55,55.42,4868700,4868700,0.15,0.25253,59.29,"March 15, 22",0.0025253,,,,,
2022-03-14,62.61,62.96,58.65,59.41,55.29,5877130,5877130,-3.2,-5.11,60.9075,"March 14, 22",-0.0511,,,,,
2022-03-11,62.53,64.35,62.53,63.05,58.68,3916400,3916400,0.52,0.8316,63.115,"March 11, 22",0.008316,,,,,
2022-03-10,62.06,63.79,61.72,62.07,57.77,3978809,3978809,0.01,0.01611344,62.41,"March 10, 22",0.0001611344,,,,,
2022-03-09,62.08,64.37,61.58,63.29,58.9,4116936,4116936,1.21,1.95,62.83,"March 09, 22",0.0195,,,,,
2022-03-08,58.84,61.28,58.24,60.02,55.86,4981508,4981508,1.18,2.01,59.595,"March 08, 22",0.0201,,,,,
2022-03-07,62.19,62.72,57.88,58.29,54.25,7956102,7956102,-3.9,-6.27,60.27,"March 07, 22",-0.0627,,,,,
2022-03-04,63.44,64.23,62.26,63.48,59.08,4894929,4894929,0.04,0.0630517,63.3525,"March 04, 22",0.000630517,,,,,
2022-03-03,65.05,65.97,63.97,64.57,60.09,3397529,3397529,-0.48,-0.73789,64.89,"March 03, 22",-0.0073789,,,,,
2022-03-02,62.93,65.38,62.35,64.93,60.43,3476528,3476528,2,3.18,63.8975,"March 02, 22",0.0318,,,,,
2022-03-01,64.96,65.7,62.12,62.4,58.07,3140634,3140634,-2.56,-3.94,63.795,"March 01, 22",-0.0394,,,,,
2022-02-28,64.6,66.76,64.26,65.26,60.74,4106900,4106900,0.66,1.02,65.22,"February 28, 22",0.0102,,,,,
2022-02-25,62.76,65.88,62.71,65.67,61.12,3668400,3668400,2.91,4.64,64.255,"February 25, 22",0.0464,,,,,
2022-02-24,59.78,62.36,59.1,62.16,57.85,3798249,3798249,2.38,3.98,60.85,"February 24, 22",0.0398,,,,,
2022-02-23,64,64.3,61.88,62.1,57.79,2986000,2986000,-1.9,-2.97,63.07,"February 23, 22",-0.0297,,,,,
2022-02-22,63.93,64.86,62.64,63.2,58.82,3994107,3994107,-0.73,-1.14,63.6575,"February 22, 22",-0.0114,,,,,
2022-02-18,65.53,66.07,63.42,64.17,59.72,2309200,2309200,-1.36,-2.08,64.7975,"February 18, 22",-0.0208,,,,,
2022-02-17,67.2,67.88,64.86,65.23,60.71,3651101,3651101,-1.97,-2.93,66.2925,"February 17, 22",-0.0293,2022-02-18,2022-02-11,2022-02-28,0.4,0.4
2022-02-16,67.28,68.53,66.77,67.96,62.88,2739966,2739966,0.68,1.01,67.635,"February 16, 22",0.0101,,,,,
2022-02-15,67.03,67.75,66.13,67.58,62.53,3074200,3074200,0.55,0.82053,67.1225,"February 15, 22",0.0082053,,,,,
2022-02-14,65.43,67.27,65.03,65.63,60.72,4379104,4379104,0.2,0.30567,65.84,"February 14, 22",0.0030567,,,,,
2022-02-11,68,69.32,65.39,65.67,60.76,6191166,6191166,-2.33,-3.43,67.095,"February 11, 22",-0.0343,,,,,
2022-02-10,69,71.61,68.93,69.67,64.46,3859770,3859770,0.67,0.97101,69.8025,"February 10, 22",0.0097101,,,,,
2022-02-09,68.06,70.16,68.06,69.87,64.65,3031724,3031724,1.81,2.66,69.0375,"February 09, 22",0.0266,,,,,
2022-02-08,70.67,70.73,67.43,67.6,62.55,4497500,4497500,-3.07,-4.34,69.1075,"February 08, 22",-0.0434,,,,,
2022-02-07,70.4,71.5,70.13,70.88,65.58,2825700,2825700,0.48,0.68182,70.7275,"February 07, 22",0.0068182,,,,,
2022-02-04,68.71,70.96,68.41,70.33,65.07,2495337,2495337,1.62,2.36,69.6025,"February 04, 22",0.0236,,,,,
2022-02-03,69.69,70.57,68.85,68.98,63.82,3003000,3003000,-0.71,-1.02,69.5225,"February 03, 22",-0.0102,,,,,
2022-02-02,71.08,71.72,70.08,71.03,65.72,2325900,2325900,-0.05,-0.07034328,70.9775,"February 02, 22",-0.0007034328,,,,,
2022-02-01,70.25,70.82,69.46,70.65,65.37,2966546,2966546,0.4,0.5694,70.295,"February 01, 22",0.005694,,,,,
2022-01-31,68.25,70.18,68.05,70,64.77,4188600,4188600,1.75,2.56,69.12,"January 31, 22",0.0256,,,,,
2022-01-28,65.78,68.28,64.6,68.16,63.07,4131600,4131600,2.38,3.62,66.705,"January 28, 22",0.0362,,,,,
2022-01-27,66.4,67.38,65.36,66.23,61.28,8089442,8089442,-0.17,-0.25602,66.3425,"January 27, 22",-0.0025602,,,,,
2022-01-26,65.3,65.49,62.87,63.55,58.8,4038300,4038300,-1.75,-2.68,64.3025,"January 26, 22",-0.0268,,,,,
2022-01-25,64.4,65.43,63,64.15,59.35,4442700,4442700,-0.25,-0.3882,64.245,"January 25, 22",-0.003882,,,,,
2022-01-24,64.4,65.65,62.29,65.35,60.47,6968800,6968800,0.95,1.48,64.4225,"January 24, 22",0.0148,,,,,
2022-01-21,66.47,67.08,65.22,65.9,60.97,6943237,6943237,-0.57,-0.85753,66.1675,"January 21, 22",-0.0085753,,,,,
2022-01-20,67.1,68.52,66.56,67,61.99,3794000,3794000,-0.1,-0.14903,67.295,"January 20, 22",-0.0014903,,,,,
2022-01-19,67.87,68.18,66.39,67.05,62.04,2770810,2770810,-0.82,-1.21,67.3725,"January 19, 22",-0.0121,,,,,
2022-01-18,68.12,68.67,67.04,67.65,62.59,5575800,5575800,-0.47,-0.68996,67.87,"January 18, 22",-0.0068996,,,,,
2022-01-14,68.68,68.97,67.1,68.83,63.68,5505699,5505699,0.15,0.2184,68.395,"January 14, 22",0.002184,,,,,
2022-01-13,70.75,70.96,68.62,69.55,64.35,6472800,6472800,-1.2,-1.7,69.97,"January 13, 22",-0.017,,,,,
2022-01-12,70.95,71.92,69.19,70.76,65.47,3440100,3440100,-0.19,-0.26779,70.705,"January 12, 22",-0.0026779,,,,,
2022-01-11,68.16,70.6,67.74,70.58,65.3,2747732,2747732,2.42,3.55,69.27,"January 11, 22",0.0355,,,,,
2022-01-10,68.02,68.4,66.26,68.35,63.24,7635849,7635849,0.33,0.48515,67.7575,"January 10, 22",0.0048515,,,,,
2022-01-07,70,70,67.97,68.96,63.81,4810400,4810400,-1.04,-1.49,69.2325,"January 07, 22",-0.0149,,,,,
2022-01-06,70,70.1,67.73,69.57,64.37,6427601,6427601,-0.43,-0.61429,69.35,"January 06, 22",-0.0061429,,,,,
2022-01-05,74.38,74.44,69.05,69.6,64.4,6102524,6102524,-4.78,-6.43,71.8675,"January 05, 22",-0.0643,,,,,
2022-01-04,72.18,74.02,71.65,73.56,68.06,4594687,4594687,1.38,1.91,72.8525,"January 04, 22",0.0191,,,,,
2022-01-03,72.95,73.25,71.33,71.53,66.18,5403438,5403438,-1.42,-1.95,72.265,"January 03, 22",-0.0195,,,,,
2021-12-31,72.94,73.43,71.58,72.43,67.02,4888500,4888500,-0.51,-0.6992,72.595,"December 31, 21",-0.006992,,,,,
2021-12-30,73.11,73.91,72.96,73.04,67.58,1654787,1654787,-0.07,-0.09574614,73.255,"December 30, 21",-0.0009574614,,,,,
2021-12-29,73.04,73.53,72.36,72.8,67.36,1354930,1354930,-0.24,-0.32859,72.9325,"December 29, 21",-0.0032859,,,,,
2021-12-28,74.02,75.39,73.38,73.47,67.98,1647143,1647143,-0.55,-0.74304,74.065,"December 28, 21",-0.0074304,,,,,
2021-12-27,74.56,74.91,73.72,74.02,68.49,1891929,1891929,-0.54,-0.72425,74.3025,"December 27, 21",-0.0072425,,,,,
2021-12-23,72.54,74.69,72.54,74.27,68.72,1761128,1761128,1.73,2.38,73.51,"December 23, 21",0.0238,,,,,
2021-12-22,71.75,72.51,71.25,72.27,66.87,2292943,2292943,0.52,0.72474,71.945,"December 22, 21",0.0072474,,,,,
2021-12-21,69.22,72.58,69.22,71.9,66.53,5211800,5211800,2.68,3.87,70.73,"December 21, 21",0.0387,,,,,
2021-12-20,68.97,69.4,67.67,68.58,63.45,3477900,3477900,-0.39,-0.56546,68.655,"December 20, 21",-0.0056546,,,,,
2021-12-17,69.66,71.25,68.73,70.34,65.08,8537782,8537782,0.68,0.97617,69.995,"December 17, 21",0.0097617,,,,,
2021-12-16,71.24,71.65,68.52,69.8,64.58,5325600,5325600,-1.44,-2.02,70.3025,"December 16, 21",-0.0202,,,,,
2021-12-15,68.62,70.45,67.69,70.16,64.92,3782149,3782149,1.54,2.24,69.23,"December 15, 21",0.0224,,,,,
2021-12-14,69,70.7,68.25,68.53,63.41,3278200,3278200,-0.47,-0.68116,69.12,"December 14, 21",-0.0068116,,,,,
2021-12-13,69.5,70.19,69.05,69.61,64.41,3151000,3151000,0.11,0.15827,69.5875,"December 13, 21",0.0015827,,,,,
2021-12-10,71.14,72.2,69.65,69.65,64.44,5360700,5360700,-1.49,-2.09,70.66,"December 10, 21",-0.0209,,,,,
2021-12-09,71,72.54,70.49,70.49,65.22,3489300,3489300,-0.51,-0.71831,71.13,"December 09, 21",-0.0071831,,,,,
2021-12-08,70.43,72.15,70.43,71.05,65.74,4225600,4225600,0.62,0.88031,71.015,"December 08, 21",0.0088031,,,,,
2021-12-07,71.69,72.65,70.32,70.99,65.68,6081700,6081700,-0.7,-0.97643,71.4125,"December 07, 21",-0.0097643,,,,,
2021-12-06,70.88,71.52,69.68,70.15,64.91,5566300,5566300,-0.73,-1.03,70.5575,"December 06, 21",-0.0103,,,,,
2021-12-03,72.09,72.65,68.64,70.11,64.87,3827715,3827715,-1.98,-2.75,70.8725,"December 03, 21",-0.0275,,,,,
