date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,declarationDate,adjDividend,dividend,paymentDate,recordDate
2022-08-29,405.76,423.67,404.17,417.62,417.619995,1329092,1329100,11.86,2.92,416.18,"August 29, 22",0.0292,,,,,
2022-08-26,429.69,433.88,410.95,411.47,411.47,2584450,2584500,-18.22,-4.24,420.46,"August 26, 22",-0.0424,,,,,
2022-08-25,412.81,420.6899,409.13,419.25,419.25,1944006,1944000,6.44,1.56,419.28,"August 25, 22",0.0156,,,,,
2022-08-24,403.7,415.03,400.16,412.02,412.019989,832242,832200,8.32,2.06,411.16,"August 24, 22",0.0206,,,,,
2022-08-23,398.69,403.94,398.1572,401.31,401.309998,642944,642700,2.62,0.65715,400.74,"August 23, 22",0.0065715,,,,,
2022-08-22,397.18,400.45,395.46,397.45,397.45,659675,659700,0.27,0.06797925,397.3,"August 22, 22",0.0006797925,,,,,
2022-08-19,407.75,410.029,399.535,403.25,403.25,586221,586200,-4.5,-1.1,403.48,"August 19, 22",-0.011,,,,,
2022-08-18,406.05,410.06,402.0743,409.25,409.25,504617,504600,3.2,0.78808,407.78,"August 18, 22",0.0078808,,,,,
2022-08-17,403,406.825,400.25,404.35,404.35,683186,683200,1.35,0.33499,403.63,"August 17, 22",0.0033499,,,,,
2022-08-16,407.05,418.7899,407.05,407.26,407.26,1455461,1455500,0.21,0.05159071,412.42,"August 16, 22",0.0005159071,,,,,
2022-08-15,397.5,408.16,396.9701,405.34,405.339996,774142,774100,7.84,1.97,404.29,"August 15, 22",0.0197,,,,,
2022-08-12,391.85,395.58,389.08,395.47,395.47,529754,529600,3.62,0.92382,393.11,"August 12, 22",0.0092382,,,,,
2022-08-11,384.05,391.33,384.05,390.03,390.029999,567871,567900,5.98,1.56,389.28,"August 11, 22",0.0156,,,,,
2022-08-10,385.78,388.79,381.105,381.48,381.48,596642,596400,-4.3,-1.11,383.91,"August 10, 22",-0.0111,,,,,
2022-08-09,380.4,380.64,372.22,375.78,375.779999,641680,641700,-4.62,-1.21,375.14,"August 09, 22",-0.0121,,,,,
2022-08-08,378.3,385.34,377.92,379.39,379.39,751741,751700,1.09,0.28813,380.71,"August 08, 22",0.0028813,,,,,
2022-08-05,370,378.86,368.8,377.8,377.799988,926244,926000,7.8,2.11,375.6,"August 05, 22",0.0211,,,,,
2022-08-04,376.63,376.63,370.44,372.35,372.35,886149,886000,-4.28,-1.14,373.08,"August 04, 22",-0.0114,,,,,
2022-08-03,380.6,384.16,360.58,372.9,372.899994,2533628,2534400,-7.7,-2.02,371.17,"August 03, 22",-0.0202,,,,,
2022-08-02,395.74,399.37,387.245,392.9,392.899994,611709,611500,-2.84,-0.71764,393.87,"August 02, 22",-0.0071764,,,,,
2022-08-01,388.9,396.165,385.91,394.28,394.279999,921815,921800,5.38,1.38,392.72,"August 01, 22",0.0138,,,,,
2022-07-29,397.47,398.36,386.01,388.91,388.91,1171498,1171300,-8.56,-2.15,389.27,"July 29, 22",-0.0215,,,,,
2022-07-28,395.35,404.46,392.27,400.76,400.76,533246,533200,5.41,1.37,400.58,"July 28, 22",0.0137,,,,,
2022-07-27,386.92,397.56,384.1874,395.44,395.44,610370,610300,8.52,2.2,391.9,"July 27, 22",0.022,,,,,
2022-07-26,391.22,392.835,380.81,384.79,384.79,997618,997600,-6.43,-1.64,384.93,"July 26, 22",-0.0164,,,,,
2022-07-25,408.91,408.91,397.77,401.26,401.26,452692,452600,-7.65,-1.87,401.49,"July 25, 22",-0.0187,,,,,
2022-07-22,412.91,416.98,403.7,406.4,406.399994,540923,540900,-6.51,-1.58,408.1,"July 22, 22",-0.0158,,,,,
2022-07-21,406.11,411.64,401.535,411.27,411.269989,578598,578600,5.16,1.27,407.19,"July 21, 22",0.0127,,,,,
2022-07-20,402.36,412.495,402.1,408.36,408.359985,851200,851100,6,1.49,408.44,"July 20, 22",0.0149,,,,,
2022-07-19,399.81,405.35,396.46,402.36,402.359985,525318,525300,2.55,0.6378,402.35,"July 19, 22",0.006378,,,,,
2022-07-18,401.88,406.48,392.565,393.59,393.589996,519921,519700,-8.29,-2.06,398.25,"July 18, 22",-0.0206,,,,,
2022-07-15,389.59,399,387.56,397.24,397.23999,844062,844100,7.65,1.96,395.41,"July 15, 22",0.0196,,,,,
2022-07-14,378.09,386.61,375.09,385.58,385.579987,822501,822500,7.49,1.98,382.17,"July 14, 22",0.0198,,,,,
2022-07-13,373.7,385.77,370.54,382.74,382.73999,616164,616100,9.04,2.42,381.16,"July 13, 22",0.0242,,,,,
2022-07-12,385.35,389.35,375.19,377.06,377.059998,581020,580900,-8.29,-2.15,380.82,"July 12, 22",-0.0215,,,,,
2022-07-11,381.29,387.45,378.02,383.27,383.269989,545112,545000,1.98,0.51929,383.13,"July 11, 22",0.0051929,,,,,
2022-07-08,383.88,385.34,376.79,381.44,381.44,443402,443400,-2.44,-0.63562,381.69,"July 08, 22",-0.0063562,,,,,
2022-07-07,383.08,387.98,380.76,383.64,383.64,979551,979500,0.56,0.14618,383.95,"July 07, 22",0.0014618,,,,,
2022-07-06,377.43,386.81,374.58,381.76,381.76,706831,706800,4.33,1.15,381.2,"July 06, 22",0.0115,,,,,
2022-07-05,375.88,378.49,368.64,378.47,378.47,922562,922400,2.59,0.68905,374.27,"July 05, 22",0.0068905,,,,,
2022-07-01,381.92,385.37,377.25,382.85,382.85,584075,584000,0.93,0.24351,380.79,"July 01, 22",0.0024351,,,,,
2022-06-30,383.05,392.935,378.36,385.48,385.48,874079,874100,2.43,0.63438,385.33,"June 30, 22",0.0063438,,,,,
2022-06-29,392.69,393.4,384.18,391.64,391.64,813094,813100,-1.05,-0.26739,390.89,"June 29, 22",-0.0026739,,,,,
2022-06-28,400.74,405,385.8,385.9,385.899994,705544,705500,-14.84,-3.7,390.96,"June 28, 22",-0.037,,,,,
2022-06-27,410.48,411.58,399.33,400.49,400.48999,590405,590300,-9.99,-2.43,403.08,"June 27, 22",-0.0243,,,,,
2022-06-24,400.56,411.25,400.175,410.54,410.54,772298,772300,9.98,2.49,408.14,"June 24, 22",0.0249,,,,,
2022-06-23,399.49,401.64,391.03,395.91,395.91,650518,650500,-3.58,-0.89614,395.41,"June 23, 22",-0.0089614,,,,,
2022-06-22,396.99,403,394.6471,396.22,396.22,622351,622300,-0.77,-0.19396,398.3,"June 22, 22",-0.0019396,,,,,
2022-06-21,402.96,406,397.83,401.26,401.26,708291,708300,-1.7,-0.42188,400.99,"June 21, 22",-0.0042188,,,,,
2022-06-17,390.5,400.45,389.01,395.83,395.829987,1412632,1412600,5.33,1.36,395.55,"June 17, 22",0.0136,,,,,
2022-06-16,397.08,397.08,387.28,390.47,390.47,811524,811500,-6.61,-1.66,391.8,"June 16, 22",-0.0166,,,,,
2022-06-15,399.71,410.145,397.15,405.61,405.609985,964093,964100,5.9,1.48,403.39,"June 15, 22",0.0148,,,,,
2022-06-14,395.29,399.05,389.88,392.67,392.67,749650,749600,-2.62,-0.6628,394.6,"June 14, 22",-0.006628,,,,,
2022-06-13,398,400,385.95,391.77,391.769989,1014089,1014100,-6.23,-1.57,391.51,"June 13, 22",-0.0157,,,,,
2022-06-10,413.38,417.85,407.69,407.72,407.72,746815,745000,-5.66,-1.37,411.08,"June 10, 22",-0.0137,,,,,
2022-06-09,427.85,429.48,422.05,422.35,422.35,913543,913500,-5.5,-1.29,425.1,"June 09, 22",-0.0129,,,,,
2022-06-08,420.68,428.87,415.525,425.39,425.39,741453,741500,4.71,1.12,425.09,"June 08, 22",0.0112,,,,,
2022-06-07,409.82,422.87,404.01,421.02,421.019989,865280,865300,11.2,2.73,418.52,"June 07, 22",0.0273,,,,,
2022-06-06,409.99,415.935,402.52,413.73,413.73,686888,686900,3.74,0.91222,411.58,"June 06, 22",0.0091222,,,,,
2022-06-03,405.89,414.445,401.56,404.41,404.41,1275253,1275200,-1.48,-0.36463,404.85,"June 03, 22",-0.0036463,,,,,
2022-06-02,408.22,417.28,404.86,416.54,416.54,799071,799100,8.32,2.04,412.63,"June 02, 22",0.0204,,,,,
2022-06-01,423.68,426.74,403.34,407.32,407.32,1111724,1111600,-16.36,-3.86,409.19,"June 01, 22",-0.0386,,,,,
2022-05-31,421.5,426.83,409.49,423.1,423.1,1838007,1837800,1.6,0.3796,421.14,"May 31, 22",0.003796,,,,,
2022-05-27,417.5,425.39,409,425.08,425.079987,2767360,2767400,7.58,1.82,417.49,"May 27, 22",0.0182,,,,,
2022-05-26,365.61,382.4,364.4409,377.96,377.959991,1914919,1914900,12.35,3.38,372.6,"May 26, 22",0.0338,,,,,
2022-05-25,338.66,356.25,337.08,352.95,352.95,954738,954700,14.29,4.22,351.95,"May 25, 22",0.0422,,,,,
2022-05-24,342.48,343.38,330.7991,342.08,342.079987,821537,821500,-0.4,-0.1168,337.89,"May 24, 22",-0.001168,,,,,
2022-05-23,345.93,349.02,338.535,346.65,346.649994,865926,865900,0.72,0.20813,344.82,"May 23, 22",0.0020813,,,,,
2022-05-20,354.83,354.83,333.05,343.05,343.049988,1165365,1165400,-11.78,-3.32,340.59,"May 20, 22",-0.0332,,,,,
2022-05-19,348.94,357.83,345.22,351.31,351.309998,1092100,1092100,2.37,0.6792,352.78,"May 19, 22",0.006792,,,,,
2022-05-18,380.93,383.015,344,350.45,350.45,1667515,1667500,-30.48,-8,355.72,"May 18, 22",-0.08,,,,,
2022-05-17,398.8,400.99,387.96,393.01,393.01,670455,670500,-5.79,-1.45,393.41,"May 17, 22",-0.0145,,,,,
2022-05-16,396.34,399.34,387.518,393.16,393.16,652077,652100,-3.18,-0.80234,394.94,"May 16, 22",-0.0080234,,,,,
2022-05-13,385.69,396.64,384.84,395.89,395.89,760406,760200,10.2,2.64,393.71,"May 13, 22",0.0264,,,,,
2022-05-12,371.41,384.15,369.35,377.85,377.85,713086,713100,6.44,1.73,376.94,"May 12, 22",0.0173,,,,,
2022-05-11,379.78,388.68,374.35,375.95,375.95,917974,917900,-3.83,-1.01,379.71,"May 11, 22",-0.0101,,,,,
2022-05-10,389.41,393,371.32,380.87,380.869995,825564,825600,-8.54,-2.19,378.47,"May 10, 22",-0.0219,,,,,
2022-05-09,384.03,396.33,379.34,381.09,381.089996,750919,750900,-2.94,-0.76557,384.81,"May 09, 22",-0.0076557,,,,,
2022-05-06,394.63,394.63,382.05,389.43,389.429993,639397,639400,-5.2,-1.32,388.92,"May 06, 22",-0.0132,,,,,
2022-05-05,401.84,404,388.34,396.63,396.63,663479,663500,-5.21,-1.3,394.63,"May 05, 22",-0.013,,,,,
2022-05-04,401.53,410,392.03,408.64,408.64,691463,691500,7.11,1.77,400.66,"May 04, 22",0.0177,,,,,
2022-05-03,404.38,404.45,395.83,401.23,401.23,716138,716000,-3.15,-0.77897,401.4,"May 03, 22",-0.0077897,,,,,
2022-05-02,398.61,406.23,393.39,405.55,405.549988,746505,746500,6.94,1.74,400.49,"May 02, 22",0.0174,,,,,
2022-04-29,413.86,414.185,395.63,396.8,396.799988,929372,954300,-17.06,-4.12,402.9,"April 29, 22",-0.0412,,,,,
2022-04-28,407.89,420.83,403.64,417.42,417.42,552469,552400,9.53,2.34,413.75,"April 28, 22",0.0234,,,,,
2022-04-27,405.28,411.59,399.21,402.78,402.779999,666349,666100,-2.5,-0.61686,404.97,"April 27, 22",-0.0061686,,,,,
2022-04-26,412.59,413.84,406.56,407.33,407.329987,480167,480200,-5.26,-1.27,409.22,"April 26, 22",-0.0127,,,,,
2022-04-25,404.76,418.5,400.36,418.14,418.14,732869,732900,13.38,3.31,410.24,"April 25, 22",0.0331,,,,,
2022-04-22,416.18,418.58,405.73,406.51,406.51,594764,594800,-9.67,-2.32,410.63,"April 22, 22",-0.0232,,,,,
2022-04-21,435,438.6328,419.92,421.43,421.429993,662756,662700,-13.57,-3.12,425.97,"April 21, 22",-0.0312,,,,,
2022-04-20,430.97,437.22,429.16,431.38,431.38,635156,635100,0.41,0.09513423,432.41,"April 20, 22",0.0009513423,,,,,
2022-04-19,415.2,431.06,414.2,428.37,428.369995,906843,906800,13.17,3.17,425.83,"April 19, 22",0.0317,,,,,
2022-04-18,414.19,419.21,411.985,415.84,415.839996,410161,410200,1.65,0.39837,415.85,"April 18, 22",0.0039837,,,,,
2022-04-14,416.52,421.24,413.515,415.65,415.649994,552421,552400,-0.87,-0.20887,416.08,"April 14, 22",-0.0020887,,,,,
2022-04-13,405.91,418.8,405.712,415.5,415.5,626658,626500,9.59,2.36,415.55,"April 13, 22",0.0236,,,,,
2022-04-12,407.52,415.25,404.58,405.9,405.899994,576781,576800,-1.62,-0.39753,409.47,"April 12, 22",-0.0039753,,,,,
2022-04-11,401.63,411.15,399.37,403.78,403.779999,687931,687800,2.15,0.53532,405.25,"April 11, 22",0.0053532,,,,,
2022-04-08,397.21,406,395.55,401.55,401.549988,513759,513800,4.34,1.09,401.83,"April 08, 22",0.0109,,,,,
2022-04-07,389.77,400,388.56,398.78,398.779999,481901,481900,9.01,2.31,395.47,"April 07, 22",0.0231,,,,,
2022-04-06,394.25,394.436,380.565,391.21,391.209991,744460,744500,-3.04,-0.77108,389.86,"April 06, 22",-0.0077108,,,,,
2022-04-05,398.1,404.46,392.21,398.35,398.35,438882,438800,0.25,0.06279829,398.52,"April 05, 22",0.0006279829,,,,,
2022-04-04,387.18,398.62,385.49,398.62,398.619995,521302,521300,11.44,2.95,395.94,"April 04, 22",0.0295,,,,,
2022-04-01,399,400.57,384.0001,388.22,388.22,814853,814900,-10.78,-2.7,388.53,"April 01, 22",-0.027,,,,,
2022-03-31,403.14,405.875,397.89,398.22,398.22,611135,611100,-4.92,-1.22,400.91,"March 31, 22",-0.0122,,,,,
2022-03-30,401.3,405.11,398.51,401.75,401.75,400790,400700,0.45,0.11214,401.4,"March 30, 22",0.0011214,,,,,
2022-03-29,399.96,408.73,398.48,406.5,406.5,665103,665100,6.54,1.64,405.3,"March 29, 22",0.0164,,,,,
2022-03-28,394.52,396.105,389.58,395.48,395.48,416419,416400,0.96,0.24333,392.84,"March 28, 22",0.0024333,,,,,
2022-03-25,398.3,398.56,391.77,395.07,395.07,449728,447800,-3.23,-0.81095,394.57,"March 25, 22",-0.0081095,,,,,
2022-03-24,389.96,396.62,387.42,395.84,395.839996,565290,565200,5.88,1.51,394.19,"March 24, 22",0.0151,,,,,
2022-03-23,388,390.9,383.4367,389.79,389.79,652023,652000,1.79,0.46134,388.95,"March 23, 22",0.0046134,,,,,
2022-03-22,391.09,398.59,385.85,389.75,389.75,650946,650900,-1.34,-0.34263,391.2,"March 22, 22",-0.0034263,,,,,
2022-03-21,390.46,392.83,379.07,385.67,385.67,818365,818400,-4.79,-1.23,384.98,"March 21, 22",-0.0123,,,,,
2022-03-18,385.33,392.58,383.19,391.23,391.23,696150,696200,5.9,1.53,389.97,"March 18, 22",0.0153,,,,,
2022-03-17,385.58,389.53,381.3509,387.31,387.309998,704533,704500,1.73,0.44867,386.01,"March 17, 22",0.0044867,,,,,
2022-03-16,374.46,390.97,374.46,385.51,385.51,954145,954000,11.05,2.95,384.59,"March 16, 22",0.0295,,,,,
2022-03-15,361.43,372.11,360.6,371.38,371.38,710290,710300,9.95,2.75,368.75,"March 15, 22",0.0275,,,,,
2022-03-14,369.62,371.58,355.28,357.52,357.519989,941682,941700,-12.1,-3.27,360.37,"March 14, 22",-0.0327,,,,,
2022-03-11,385,388.9999,366.43,368.51,368.51,1520478,1520300,-16.49,-4.28,374.77,"March 11, 22",-0.0428,,,,,
2022-03-10,367.36,381.4,364,379.37,379.369995,1748710,1748700,12.01,3.27,377.58,"March 10, 22",0.0327,,,,,
2022-03-09,369.43,376.33,368.1,373.31,373.309998,697168,697200,3.88,1.05,373.47,"March 09, 22",0.0105,,,,,
2022-03-08,354.28,369.465,350.1,359.02,359.019989,884814,884800,4.74,1.34,361.44,"March 08, 22",0.0134,,,,,
2022-03-07,367.73,369.71,350.4,350.84,350.839996,1023689,1023700,-16.89,-4.59,358.09,"March 07, 22",-0.0459,,,,,
2022-03-04,371.5,373.46,361.945,366.76,366.76,661478,661200,-4.74,-1.28,366.38,"March 04, 22",-0.0128,,,,,
2022-03-03,382.02,383,367.03,373.69,373.69,569540,569500,-8.33,-2.18,373.27,"March 03, 22",-0.0218,,,,,
2022-03-02,371.78,384,369.96,381.5,381.5,606002,606000,9.72,2.61,380.66,"March 02, 22",0.0261,,,,,
2022-03-01,372.21,375.76,365.84,369.01,369.01,562960,562800,-3.2,-0.85973,369.53,"March 01, 22",-0.0085973,,,,,
2022-02-28,371.38,377.99,367.54,374.5,374.5,802913,802900,3.12,0.84011,372.47,"February 28, 22",0.0084011,,,,,
2022-02-25,372.96,378.49,366.86,378.07,378.07,466062,466000,5.11,1.37,375.55,"February 25, 22",0.0137,,,,,
2022-02-24,344.02,373.67,341.47,373.09,373.089996,922603,922500,29.07,8.45,364.21,"February 24, 22",0.0845,,,,,
2022-02-23,371.68,372.82,352.88,355.07,355.07,697947,697800,-16.61,-4.47,358.73,"February 23, 22",-0.0447,,,,,
2022-02-22,372,379.84,360.99,368.13,368.13,714273,714300,-3.87,-1.04,369.1,"February 22, 22",-0.0104,,,,,
2022-02-18,368.43,381.74,367,375.83,375.829987,742533,742500,7.4,2.01,375.94,"February 18, 22",0.0201,,,,,
2022-02-17,379.69,380.6669,367.77,369.12,369.119995,610408,610400,-10.57,-2.78,370.27,"February 17, 22",-0.0278,,,,,
2022-02-16,377.6217,383.29,376.35,381.6,381.6,725871,725900,3.9783,1.05,380.78,"February 16, 22",0.0105,,,,,
2022-02-15,363.875,379.77,363.875,379.65,379.649994,561103,560900,15.775,4.34,376.96,"February 15, 22",0.0434,,,,,
2022-02-14,363.68,367.555,357.265,362.65,362.649994,794538,794400,-1.03,-0.28322,363.04,"February 14, 22",-0.0028322,,,,,
2022-02-11,373.89,375.92,359.72,362.17,362.17,794540,794500,-11.72,-3.13,366,"February 11, 22",-0.0313,,,,,
2022-02-10,371.08,383.22,370.86,374.01,374.01,711744,711600,2.93,0.78959,376.32,"February 10, 22",0.0078959,,,,,
2022-02-09,367.64,376.82,367.08,376.04,376.04,778131,778100,8.4,2.28,374.13,"February 09, 22",0.0228,,,,,
2022-02-08,367.33,369.31,357.81,364.23,364.23,808397,808400,-3.1,-0.84393,363.8,"February 08, 22",-0.0084393,,,,,
2022-02-07,366.25,372.23,361.95,364.26,364.26,426350,426300,-1.99,-0.54334,365.55,"February 07, 22",-0.0054334,,,,,
2022-02-04,363.73,369.615,359.01,365.73,365.73,556216,556200,2,0.54986,365.39,"February 04, 22",0.0054986,,,,,
2022-02-03,366.24,373.01,363.79,364.76,364.76,436625,436600,-1.48,-0.40411,367.17,"February 03, 22",-0.0040411,,,,,
2022-02-02,374.69,375.47,366.4,371.69,371.69,467859,467800,-3,-0.80066,371.26,"February 02, 22",-0.0080066,,,,,
2022-02-01,364.37,373.41,361.8435,372.32,372.32,500834,500700,7.95,2.18,370,"February 01, 22",0.0218,,,,,
2022-01-31,356.46,364.85,356.33,363.74,363.73999,641313,641200,7.28,2.04,362.04,"January 31, 22",0.0204,,,,,
2022-01-28,351.68,359.1,346.93,358.83,358.829987,537995,537800,7.15,2.03,354.7,"January 28, 22",0.0203,,,,,
2022-01-27,359.35,363.025,348.46,351.58,351.579987,674491,673700,-7.77,-2.16,353.5,"January 27, 22",-0.0216,,,,,
2022-01-26,361.6,365.63,350.3,353.81,353.809998,664653,664500,-7.79,-2.15,358.14,"January 26, 22",-0.0215,,,,,
2022-01-25,358.37,359.39,347.07,352.74,352.73999,824076,823900,-5.63,-1.57,353.33,"January 25, 22",-0.0157,,,,,
2022-01-24,340.2535,365.76,336.2912,364.84,364.839996,1110444,1110400,24.5865,7.23,351.67,"January 24, 22",0.0723,,,,,
2022-01-21,357.02,360.23,348.63,349.42,349.42,1139877,1139900,-7.6,-2.13,352.57,"January 21, 22",-0.0213,,,,,
2022-01-20,373.49,379.49,357.27,359.11,359.109985,717256,717300,-14.38,-3.85,367.09,"January 20, 22",-0.0385,,,,,
2022-01-19,374.82,381.09,371.47,371.68,371.679993,741315,741200,-3.14,-0.83774,375.05,"January 19, 22",-0.0083774,,,,,
2022-01-18,368.38,377,365.97,372.97,372.97,573354,572800,4.59,1.25,373.27,"January 18, 22",0.0125,,,,,
2022-01-14,377.45,377.45,364.5,374.48,374.48,903363,903400,-2.97,-0.78686,370.21,"January 14, 22",-0.0078686,,,,,
2022-01-13,384.16,388.73,376.68,378.15,378.149994,691905,691800,-6.01,-1.56,382.29,"January 13, 22",-0.0156,,,,,
2022-01-12,386.57,390.555,380.11,384.16,384.16,364329,364300,-2.41,-0.62343,383.93,"January 12, 22",-0.0062343,,,,,
2022-01-11,382.15,387,372,384.44,384.44,703365,703400,2.29,0.59924,381.08,"January 11, 22",0.0059924,,,,,
2022-01-10,392.54,393.17,369.495,381.04,381.04,945893,945900,-11.5,-2.93,377.16,"January 10, 22",-0.0293,,,,,
2022-01-07,398.56,404.99,393.63,397.1,397.1,524044,523900,-1.46,-0.36632,398.53,"January 07, 22",-0.0036632,,,,,
2022-01-06,403.22,405.15,395.61,400.49,400.48999,497565,497500,-2.73,-0.67705,401.21,"January 06, 22",-0.0067705,,,,,
2022-01-05,416.62,417.07,401.2,401.49,401.48999,930664,930700,-15.13,-3.63,409.5,"January 05, 22",-0.0363,,,,,
2022-01-04,416.93,422.43,412.61,418.74,418.73999,598019,598000,1.81,0.43413,419.04,"January 04, 22",0.0043413,,,,,
2022-01-03,413.7,420.97,409.71,413.23,413.23,507295,507300,-0.47,-0.11361,414.37,"January 03, 22",-0.0011361,,,,,
2021-12-31,404.75,414.65,403.5253,412.34,412.339996,445404,445400,7.59,1.88,411.19,"December 31, 21",0.0188,,,,,
2021-12-30,404.69,413.63,404,404.79,404.79,406555,406500,0.1,0.02471027,408.42,"December 30, 21",0.0002471027,,,,,
2021-12-29,398.71,406.43,397.083,405.3,405.299988,339043,338900,6.59,1.65,403.61,"December 29, 21",0.0165,,,,,
2021-12-28,405.38,406.5192,397.54,398.81,398.809998,402130,402100,-6.57,-1.62,401.33,"December 28, 21",-0.0162,,,,,
2021-12-27,394.78,405,393.5,403.84,403.839996,648284,648200,9.06,2.29,401.3,"December 27, 21",0.0229,,,,,
2021-12-23,389.68,396.205,388.05,392.37,392.369995,537733,537700,2.69,0.69031,393.05,"December 23, 21",0.0069031,,,,,
2021-12-22,378.22,388.27,375.27,387.91,387.91,472223,472200,9.69,2.56,383.71,"December 22, 21",0.0256,,,,,
2021-12-21,369.77,380.02,368.95,378.27,378.269989,597057,597100,8.5,2.3,376.01,"December 21, 21",0.023,,,,,
2021-12-20,373.32,373.32,362.295,365.82,365.82,1056078,1055900,-7.5,-2.01,365.99,"December 20, 21",-0.0201,,,,,
2021-12-17,383.23,390.04,376.32,380.94,380.94,1026859,1026800,-2.29,-0.59755,382.99,"December 17, 21",-0.0059755,,,,,
2021-12-16,399.31,400,384.31,385.17,385.17,999569,999400,-14.14,-3.54,390.86,"December 16, 21",-0.0354,,,,,
2021-12-15,389.65,395.9183,382.4,394.61,394.609985,931952,931900,4.96,1.27,388.47,"December 15, 21",0.0127,,,,,
2021-12-14,382.54,391.03,380.77,389.65,389.649994,899096,899100,7.11,1.86,387.6,"December 14, 21",0.0186,,,,,
2021-12-13,400.73,405.31,387.82,388.29,388.29,857413,857400,-12.44,-3.1,392.98,"December 13, 21",-0.031,,,,,
2021-12-10,402.78,404.79,396.01,403.49,403.48999,841404,841400,0.71,0.17627,401.36,"December 10, 21",0.0017627,,,,,
2021-12-09,411.26,417.25,404.19,404.41,404.41,887832,887800,-6.85,-1.67,408.46,"December 09, 21",-0.0167,,,,,
2021-12-08,407.57,414.26,405.6,412.09,412.089996,1061074,1061000,4.52,1.11,411.1,"December 08, 21",0.0111,,,,,
2021-12-07,397.25,415.27,392.53,407.7,407.7,1181888,1181700,10.45,2.63,411.15,"December 07, 21",0.0263,,,,,
2021-12-06,383.71,398.094,381.1,390.02,390.019989,1182951,1182700,6.31,1.64,391.93,"December 06, 21",0.0164,,,,,
2021-12-03,402.42,404,372.84,378.81,378.809998,2128561,2128600,-23.61,-5.87,381.96,"December 03, 21",-0.0587,,,,,
2021-12-02,370.39,384.53,364.03,383.64,383.64,1683840,1683800,13.25,3.58,381.44,"December 02, 21",0.0358,,,,,
2021-12-01,390.09,394.96,369.51,370.02,370.019989,944026,943200,-20.07,-5.14,377.38,"December 01, 21",-0.0514,,,,,
2021-11-30,398.38,399.94,380.29,383.95,383.95,1624697,1624600,-14.43,-3.62,386.31,"November 30, 21",-0.0362,,,,,
2021-11-29,407.36,407.74,397.03,401.42,401.42,563229,563100,-5.94,-1.46,402.03,"November 29, 21",-0.0146,,,,,
2021-11-26,394.05,403.22,393,399.53,399.529999,474961,475000,5.48,1.39,399.37,"November 26, 21",0.0139,,,,,
2021-11-24,401.46,409.97,400.3653,409.56,409.559998,368183,367900,8.1,2.02,407.42,"November 24, 21",0.0202,,,,,
2021-11-23,409.84,411.64,397.43,408.93,408.929993,539240,539200,-0.91,-0.22204,405.91,"November 23, 21",-0.0022204,,,,,
2021-11-22,410.4,414.705,407.41,411.77,411.769989,429556,429500,1.37,0.33382,412.05,"November 22, 21",0.0033382,,,,,
2021-11-19,406.35,410.55,400.1,407.71,407.709991,517934,517900,1.36,0.33469,407.26,"November 19, 21",0.0033469,,,,,
2021-11-18,406.78,407.72,399.355,405.65,405.649994,497894,497800,-1.13,-0.27779,403.08,"November 18, 21",-0.0027779,,,,,
2021-11-17,413.14,415.79,401.33,402.21,402.209991,513844,513500,-10.93,-2.65,404.96,"November 17, 21",-0.0265,,,,,
2021-11-16,401.67,417.8464,400.28,413.86,413.859985,740040,740000,12.19,3.03,413.58,"November 16, 21",0.0303,,,,,
2021-11-15,400,407.95,398.15,401.73,401.73,346528,346400,1.73,0.4325,403.48,"November 15, 21",0.004325,,,,,
2021-11-12,396.43,400.81,394.11,396.5,396.5,391332,391200,0.07,0.01765759,397.07,"November 12, 21",0.0001765759,,,,,
2021-11-11,392.94,398.27,392.01,395.57,395.57,383153,383200,2.63,0.66931,395.63,"November 11, 21",0.0066931,,,,,
2021-11-10,392.66,397.47,387.9,391.34,391.339996,477890,477900,-1.32,-0.33617,391.82,"November 10, 21",-0.0033617,,,,,
2021-11-09,389.17,402.35,388.7177,395.11,395.109985,618390,618400,5.94,1.53,395.89,"November 09, 21",0.0153,,,,,
2021-11-08,391.64,393,386.61,388.11,388.109985,433758,433700,-3.53,-0.90134,388.6,"November 08, 21",-0.0090134,,,,,
2021-11-05,385.87,394.14,382,391.85,391.85,675645,675600,5.98,1.55,391.33,"November 05, 21",0.0155,,,,,
2021-11-04,383.26,387.56,378.7,381.07,381.07,545105,545100,-2.19,-0.57141,382.36,"November 04, 21",-0.0057141,,,,,
2021-11-03,372.77,383.27,370.68,381.78,381.779999,523244,523000,9.01,2.42,380.23,"November 03, 21",0.0242,,,,,
2021-11-02,366.39,374.53,363.67,371.86,371.859985,738801,738800,5.47,1.49,370.43,"November 02, 21",0.0149,,,,,
2021-11-01,369.13,370.1399,363.38,365.13,365.13,647694,647500,-4,-1.08,365.82,"November 01, 21",-0.0108,,,,,
2021-10-29,371.145,373.45,366.07,367.36,367.359985,649416,649400,-3.785,-1.02,368.81,"October 29, 21",-0.0102,,,,,
2021-10-28,370.74,373.04,369.5301,370.39,370.39,363453,363400,-0.35,-0.09440578,371.14,"October 28, 21",-0.0009440578,,,,,
2021-10-27,367.83,373.59,364.09,369.79,369.79,544779,544700,1.96,0.53285,369.8,"October 27, 21",0.0053285,,,,,
2021-10-26,371.72,372.74,363.28,366.06,366.059998,566271,566300,-5.66,-1.52,366.56,"October 26, 21",-0.0152,,,,,
