date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,declarationDate,recordDate,adjDividend,paymentDate,dividend
2022-09-06,199,200.2,196.19,197.39,191.16,400600,400600,-1.61,-0.80905,198.195,"September 06, 22",-0.0080905,2022-07-28,2022-09-07,0.47,2022-09-23,0.47
2022-09-02,201.98,203.67,197.86,199.17,192.43,343300,343300,-2.81,-1.39,200.67,"September 02, 22",-0.0139,,,,,
2022-09-01,200.04,201.01,198.55,200.22,193.44,571349,571349,0.18,0.089982,199.955,"September 01, 22",0.00089982,,,,,
2022-08-31,199.8,203.23,199.8,201.38,194.57,868400,868400,1.58,0.79079,201.0525,"August 31, 22",0.0079079,,,,,
2022-08-30,198.61,199.19,196.39,198.5,191.78,357536,357536,-0.11,-0.05538493,198.1725,"August 30, 22",-0.0005538493,,,,,
2022-08-29,199.19,200.12,196.16,198.52,191.8,727300,727300,-0.67,-0.33636,198.4975,"August 29, 22",-0.0033636,,,,,
2022-08-26,210.28,210.28,200.89,200.99,194.19,318900,318900,-9.29,-4.42,205.61,"August 26, 22",-0.0442,,,,,
2022-08-25,206.99,210.28,205.75,210.15,203.04,332400,332400,3.16,1.53,208.2925,"August 25, 22",0.0153,,,,,
2022-08-24,203.31,206.16,202.45,205.53,198.57,304200,304200,2.22,1.09,204.3625,"August 24, 22",0.0109,,,,,
2022-08-23,205.07,205.16,201.32,202.79,195.93,237325,237325,-2.28,-1.11,203.585,"August 23, 22",-0.0111,,,,,
2022-08-22,207.49,208.65,204.58,205.44,198.49,392200,392200,-2.05,-0.988,206.54,"August 22, 22",-0.00988,,,,,
2022-08-19,211.49,211.97,209.58,209.89,202.79,397312,397312,-1.6,-0.75654,210.7325,"August 19, 22",-0.0075654,,,,,
2022-08-18,212.91,213.17,210.58,212.82,205.62,315431,315431,-0.09,-0.04227138,212.37,"August 18, 22",-0.0004227138,,,,,
2022-08-17,210.88,212.2,210.03,211.63,204.47,267039,267039,0.75,0.35565,211.185,"August 17, 22",0.0035565,,,,,
2022-08-16,212.51,214.7,210.7,212.47,205.28,283648,283648,-0.04,-0.01882264,212.595,"August 16, 22",-0.0001882264,,,,,
2022-08-15,212.42,214.65,211.79,213.96,206.72,185015,185015,1.54,0.72498,213.205,"August 15, 22",0.0072498,,,,,
2022-08-12,210.74,214.1,210.16,213.9,206.66,269549,269549,3.16,1.5,212.225,"August 12, 22",0.015,,,,,
2022-08-11,212.11,214.13,210.02,210.21,203.1,246100,246100,-1.9,-0.89576,211.6175,"August 11, 22",-0.0089576,,,,,
2022-08-10,212.51,212.6,209.6,210.26,203.14,358500,358500,-2.25,-1.06,211.2425,"August 10, 22",-0.0106,,,,,
2022-08-09,214.29,215.07,208.31,208.96,201.89,621824,621824,-5.33,-2.49,211.6575,"August 09, 22",-0.0249,,,,,
2022-08-08,213.42,214.02,211.51,213.42,206.2,727742,727742,0,0,213.0925,"August 08, 22",0,,,,,
2022-08-05,206.9,212.05,205.89,211.98,204.81,710713,710713,5.08,2.46,209.205,"August 05, 22",0.0246,,,,,
2022-08-04,201.84,208.42,200.35,207.99,200.95,981300,981300,6.15,3.05,204.65,"August 04, 22",0.0305,,,,,
2022-08-03,217.5,218.25,200.53,203,196.13,1329900,1329900,-14.5,-6.67,209.82,"August 03, 22",-0.0667,,,,,
2022-08-02,222.38,227.36,221.12,224.44,216.84,482030,482030,2.06,0.92634,223.825,"August 02, 22",0.0092634,,,,,
2022-08-01,223.83,224.97,221.49,222.51,214.98,432523,432523,-1.32,-0.58973,223.2,"August 01, 22",-0.0058973,,,,,
2022-07-29,225.18,227,223.92,225.65,218.01,472904,472904,0.47,0.20872,225.4375,"July 29, 22",0.0020872,,,,,
2022-07-28,222.22,226.12,220.31,225.11,217.49,452300,452300,2.89,1.3,223.44,"July 28, 22",0.013,,,,,
2022-07-27,221.13,222.85,219.46,221.53,214.03,454208,454208,0.4,0.18089,221.2425,"July 27, 22",0.0018089,,,,,
2022-07-26,217.94,219.86,216.42,219.46,212.03,270300,270300,1.52,0.69744,218.42,"July 26, 22",0.0069744,,,,,
2022-07-25,217.94,218.33,216.47,218.07,210.69,186712,186712,0.13,0.05964944,217.7025,"July 25, 22",0.0005964944,,,,,
2022-07-22,220.94,223.43,216.57,217.53,210.17,273400,273400,-3.41,-1.54,219.6175,"July 22, 22",-0.0154,,,,,
2022-07-21,214.52,219.81,213.11,219.71,212.28,390600,390600,5.19,2.42,216.7875,"July 21, 22",0.0242,,,,,
2022-07-20,213,215.16,211.57,213.43,206.21,260515,260515,0.43,0.20188,213.29,"July 20, 22",0.0020188,,,,,
2022-07-19,210.07,213.22,210.05,212.97,205.76,497800,497800,2.9,1.38,211.5775,"July 19, 22",0.0138,,,,,
2022-07-18,209.34,210.89,207.24,207.93,200.89,434300,434300,-1.41,-0.67355,208.85,"July 18, 22",-0.0067355,,,,,
2022-07-15,210.01,210.77,208,209.26,202.18,363400,363400,-0.75,-0.35713,209.51,"July 15, 22",-0.0035713,,,,,
2022-07-14,205.06,207.25,203.17,206.79,199.79,458700,458700,1.73,0.84366,205.5675,"July 14, 22",0.0084366,,,,,
2022-07-13,205.02,207.68,204.64,205.42,198.47,362300,362300,0.4,0.1951,205.69,"July 13, 22",0.001951,,,,,
2022-07-12,208.53,212.36,206.63,207.94,200.9,692400,692400,-0.59,-0.28293,208.865,"July 12, 22",-0.0028293,,,,,
2022-07-11,206.95,210.31,206.95,209.09,202.01,462700,462700,2.14,1.03,208.325,"July 11, 22",0.0103,,,,,
2022-07-08,207.28,210.51,207.28,209.4,202.31,419333,419333,2.12,1.02,208.6175,"July 08, 22",0.0102,,,,,
2022-07-07,210.56,211.52,206.97,207.2,200.19,473200,473200,-3.36,-1.6,209.0625,"July 07, 22",-0.016,,,,,
2022-07-06,208.82,211.58,207.42,210.39,203.27,659208,659208,1.57,0.75184,209.5525,"July 06, 22",0.0075184,,,,,
2022-07-05,208.28,208.94,203.63,208.73,201.67,445148,445148,0.45,0.21606,207.395,"July 05, 22",0.0021606,,,,,
2022-07-01,206.87,211.84,205.1,210.96,203.82,372000,372000,4.09,1.98,208.6925,"July 01, 22",0.0198,,,,,
2022-06-30,206.3,209,204.39,206.15,199.17,482300,482300,-0.15,-0.07270965,206.46,"June 30, 22",-0.0007270965,,,,,
2022-06-29,205.73,208.63,204.01,208.33,201.28,363100,363100,2.6,1.26,206.675,"June 29, 22",0.0126,,,,,
2022-06-28,208.98,209.62,203.91,204.55,197.63,394500,394500,-4.43,-2.12,206.765,"June 28, 22",-0.0212,,,,,
2022-06-27,208.03,209.38,206.17,207.8,200.77,287014,287014,-0.23,-0.11056,207.845,"June 27, 22",-0.0011056,,,,,
2022-06-24,204.41,207.99,203.11,207.89,200.86,790429,790429,3.48,1.7,205.85,"June 24, 22",0.017,,,,,
2022-06-23,201.95,205.28,199.98,202.44,195.59,520600,520600,0.49,0.24263,202.4125,"June 23, 22",0.0024263,,,,,
2022-06-22,193.3,201.86,193.3,200.84,194.04,563700,563700,7.54,3.9,197.325,"June 22, 22",0.039,,,,,
2022-06-21,195.64,197.99,192.99,195.18,188.58,486713,486713,-0.46,-0.23513,195.45,"June 21, 22",-0.0023513,,,,,
2022-06-17,195.24,198.12,192.4,192.78,186.26,972113,972113,-2.46,-1.26,194.635,"June 17, 22",-0.0126,,,,,
2022-06-16,198.12,198.78,193.19,195.07,188.47,593000,593000,-3.05,-1.54,196.29,"June 16, 22",-0.0154,,,,,
2022-06-15,205.31,206.53,197.63,202.28,195.43,736100,736100,-3.03,-1.48,202.9375,"June 15, 22",-0.0148,,,,,
2022-06-14,211.36,211.45,200.97,203.67,196.78,781800,781800,-7.69,-3.64,206.8625,"June 14, 22",-0.0364,,,,,
2022-06-13,215.26,217,210.05,211.23,204.08,478700,478700,-4.03,-1.87,213.385,"June 13, 22",-0.0187,2022-05-04,2022-06-14,0.43,2022-06-28,0.43
2022-06-10,218.09,224.22,216.09,220.89,213,470400,470400,2.8,1.28,219.8225,"June 10, 22",0.0128,,,,,
2022-06-09,225.3,226.86,221.45,221.59,213.67,496300,496300,-3.71,-1.65,223.8,"June 09, 22",-0.0165,,,,,
2022-06-08,225.98,229.98,225.87,227.86,219.72,869300,869300,1.88,0.83193,227.4225,"June 08, 22",0.0083193,,,,,
2022-06-07,220.53,227.21,220.11,227.16,219.05,522144,522144,6.63,3.01,223.7525,"June 07, 22",0.0301,,,,,
2022-06-06,221.65,224.02,219.02,221.9,213.97,324735,324735,0.25,0.11279,221.6475,"June 06, 22",0.0011279,,,,,
2022-06-03,225.34,225.84,219.78,220.47,212.59,503900,503900,-4.87,-2.16,222.8575,"June 03, 22",-0.0216,,,,,
2022-06-02,221.9,227.47,217.67,227.32,219.2,342512,342512,5.42,2.44,223.59,"June 02, 22",0.0244,,,,,
2022-06-01,228.19,229.06,218.69,221.46,213.55,664519,664519,-6.73,-2.95,224.35,"June 01, 22",-0.0295,,,,,
2022-05-31,232.51,234.26,228.03,228.2,220.05,864700,864700,-4.31,-1.85,230.75,"May 31, 22",-0.0185,,,,,
2022-05-27,232.24,236.1,231.64,235,226.61,253400,253400,2.76,1.19,233.745,"May 27, 22",0.0119,,,,,
2022-05-26,230.07,231.17,228.89,230.71,222.47,289300,289300,0.64,0.27818,230.21,"May 26, 22",0.0027818,,,,,
2022-05-25,228.24,230.25,226.45,228.42,220.26,364900,364900,0.18,0.07886435,228.34,"May 25, 22",0.0007886435,,,,,
2022-05-24,227.12,228.83,224,228.57,220.41,333037,333037,1.45,0.63843,227.13,"May 24, 22",0.0063843,,,,,
2022-05-23,229.19,229.6,223.65,227.54,219.41,388933,388933,-1.65,-0.71993,227.495,"May 23, 22",-0.0071993,,,,,
2022-05-20,225.69,226.66,221.15,225.94,217.87,578700,578700,0.25,0.11077,224.86,"May 20, 22",0.0011077,,,,,
2022-05-19,218.17,223.92,218.13,223.4,215.42,505827,505827,5.23,2.4,220.905,"May 19, 22",0.024,,,,,
2022-05-18,219.45,220.62,218.47,219.11,211.28,407556,407556,-0.34,-0.15493,219.4125,"May 18, 22",-0.0015493,,,,,
2022-05-17,220.14,221.64,217.4,221.63,213.71,380500,380500,1.49,0.67684,220.2025,"May 17, 22",0.0067684,,,,,
2022-05-16,216.18,218.45,214.13,217.94,210.16,383000,383000,1.76,0.81414,216.675,"May 16, 22",0.0081414,,,,,
2022-05-13,220.24,223.42,215.5,216.18,208.46,570300,570300,-4.06,-1.84,218.835,"May 13, 22",-0.0184,,,,,
2022-05-12,213.16,222.87,209.06,218.39,210.59,655859,655859,5.23,2.45,215.87,"May 12, 22",0.0245,,,,,
2022-05-11,214.72,219.11,211.87,212.57,204.98,672115,672115,-2.15,-1,214.5675,"May 11, 22",-0.01,,,,,
2022-05-10,215.12,216.61,210.15,215.37,207.68,637636,637636,0.25,0.11621,214.3125,"May 10, 22",0.0011621,,,,,
2022-05-09,221.27,222.5,212.33,213.16,205.55,803934,803934,-8.11,-3.67,217.315,"May 09, 22",-0.0367,,,,,
2022-05-06,225,226.54,221.34,224.71,216.68,555229,555229,-0.29,-0.12889,224.3975,"May 06, 22",-0.0012889,,,,,
2022-05-05,230.82,231.57,224.75,226.97,218.86,428500,428500,-3.85,-1.67,228.5275,"May 05, 22",-0.0167,,,,,
2022-05-04,225.95,233.38,222.89,232.34,224.04,287212,287212,6.39,2.83,228.64,"May 04, 22",0.0283,,,,,
2022-05-03,224.84,227.34,223.65,226.08,218,424800,424800,1.24,0.5515,225.4775,"May 03, 22",0.005515,,,,,
2022-05-02,225.3,226.56,219.43,224.06,216.06,610622,610622,-1.24,-0.55038,223.8375,"May 02, 22",-0.0055038,,,,,
2022-04-29,229.64,230.1,223.25,224.05,216.05,513319,513319,-5.59,-2.43,226.76,"April 29, 22",-0.0243,,,,,
2022-04-28,232.47,233.56,229.71,231.73,223.45,324602,324602,-0.74,-0.31832,231.8675,"April 28, 22",-0.0031832,,,,,
2022-04-27,233.84,235.81,230.68,231.32,223.06,385818,385818,-2.52,-1.08,232.9125,"April 27, 22",-0.0108,,,,,
2022-04-26,235.84,237.05,233.3,233.46,225.12,243203,243203,-2.38,-1.01,234.9125,"April 26, 22",-0.0101,,,,,
2022-04-25,232.11,238.91,229.33,238.16,229.65,483520,483520,6.05,2.61,234.6275,"April 25, 22",0.0261,,,,,
2022-04-22,245,245.18,233.09,233.45,225.11,509725,509725,-11.55,-4.71,239.18,"April 22, 22",-0.0471,,,,,
2022-04-21,254.26,255.47,247.32,247.91,239.05,469910,469910,-6.35,-2.5,251.24,"April 21, 22",-0.025,,,,,
2022-04-20,248.81,255.93,248.81,252.92,243.89,389400,389400,4.11,1.65,251.6175,"April 20, 22",0.0165,,,,,
2022-04-19,243.46,248.5,242.67,247.35,238.51,343222,343222,3.89,1.6,245.495,"April 19, 22",0.016,,,,,
2022-04-18,244.58,245.16,240.99,241.9,233.26,320612,320612,-2.68,-1.1,243.1575,"April 18, 22",-0.011,,,,,
2022-04-14,250.43,251.17,243.99,244.46,235.73,533300,533300,-5.97,-2.38,247.5125,"April 14, 22",-0.0238,,,,,
2022-04-13,246.28,250.66,245.6,249.35,240.44,285700,285700,3.07,1.25,247.9725,"April 13, 22",0.0125,,,,,
2022-04-12,247.22,251.69,245.72,246.52,237.71,386100,386100,-0.7,-0.28315,247.7875,"April 12, 22",-0.0028315,,,,,
2022-04-11,248.13,249.09,244.34,247.23,238.4,417538,417538,-0.9,-0.36271,247.1975,"April 11, 22",-0.0036271,,,,,
2022-04-08,248.25,250.89,245.94,249.12,240.22,480318,480318,0.87,0.35045,248.55,"April 08, 22",0.0035045,,,,,
2022-04-07,248.57,250.34,247.07,248.44,239.57,628720,628720,-0.13,-0.05229915,248.605,"April 07, 22",-0.0005229915,,,,,
2022-04-06,244.68,249.64,244.19,248.85,239.96,386100,386100,4.17,1.7,246.84,"April 06, 22",0.017,,,,,
2022-04-05,245.25,249.47,244.56,245.7,236.92,361800,361800,0.45,0.18349,246.245,"April 05, 22",0.0018349,,,,,
2022-04-04,247.32,247.84,241.02,246.25,237.45,470800,470800,-1.07,-0.43264,245.6075,"April 04, 22",-0.0043264,,,,,
2022-04-01,242.3,249.06,240.91,248,239.14,462528,462528,5.7,2.35,245.0675,"April 01, 22",0.0235,,,,,
2022-03-31,244.4,247,241.62,241.77,233.13,579200,579200,-2.63,-1.08,243.6975,"March 31, 22",-0.0108,,,,,
2022-03-30,247.12,248.09,244.53,245.89,237.11,316546,316546,-1.23,-0.49773,246.4075,"March 30, 22",-0.0049773,,,,,
2022-03-29,246,247.27,243.28,247.18,238.35,399800,399800,1.18,0.47967,245.9325,"March 29, 22",0.0047967,,,,,
2022-03-28,238.58,243.67,238.58,243.49,234.79,446500,446500,4.91,2.06,241.08,"March 28, 22",0.0206,,,,,
2022-03-25,233.82,238.4,232.85,238.22,229.71,311123,311123,4.4,1.88,235.8225,"March 25, 22",0.0188,,,,,
2022-03-24,231.14,232.41,229.69,232.37,224.07,216719,216719,1.23,0.53215,231.4025,"March 24, 22",0.0053215,,,,,
2022-03-23,234.79,234.79,229.83,230.06,221.84,395700,395700,-4.73,-2.01,232.3675,"March 23, 22",-0.0201,,,,,
2022-03-22,234.22,236.61,232.83,235.38,226.97,327900,327900,1.16,0.49526,234.76,"March 22, 22",0.0049526,,,,,
2022-03-21,234.01,236.51,232.06,233.94,225.58,351800,351800,-0.07,-0.02991325,234.13,"March 21, 22",-0.0002991325,,,,,
2022-03-18,231.35,235.17,229.71,234.71,226.33,741700,741700,3.36,1.45,232.735,"March 18, 22",0.0145,,,,,
2022-03-17,225.36,232.18,225.36,232.01,223.72,357024,357024,6.65,2.95,228.7275,"March 17, 22",0.0295,,,,,
2022-03-16,223.97,227.41,222.49,227.04,218.93,518800,518800,3.07,1.37,225.2275,"March 16, 22",0.0137,,,,,
2022-03-15,220.59,222.71,217.97,222.24,214.3,480300,480300,1.65,0.74799,220.8775,"March 15, 22",0.0074799,,,,,
2022-03-14,221.47,224.1,216.95,217.49,209.72,679847,679847,-3.98,-1.8,220.0025,"March 14, 22",-0.018,,,,,
2022-03-11,223.92,226.02,218.58,218.76,210.95,501200,501200,-5.16,-2.3,221.82,"March 11, 22",-0.023,,,,,
2022-03-10,225.06,226.67,220.91,222,214.07,833700,833700,-3.06,-1.36,223.66,"March 10, 22",-0.0136,,,,,
2022-03-09,228.63,231.03,226.02,228.65,220.48,726042,726042,0.02,0.00874776,228.5825,"March 09, 22",8.74776e-05,,,,,
2022-03-08,237.8,238.25,224.97,225.1,217.06,780536,780536,-12.7,-5.34,231.53,"March 08, 22",-0.0534,,,,,
2022-03-07,244.41,245.14,237.42,238.67,230.14,657226,657226,-5.74,-2.35,241.41,"March 07, 22",-0.0235,,,,,
2022-03-04,241.14,245.55,236.89,245.18,236.42,441137,441137,4.04,1.68,242.19,"March 04, 22",0.0168,,,,,
2022-03-03,243.59,246.18,241.85,244.06,235.34,368112,368112,0.47,0.19295,243.92,"March 03, 22",0.0019295,,,,,
2022-03-02,239.31,243.05,236.82,242.17,233.52,359800,359800,2.86,1.2,240.3375,"March 02, 22",0.012,,,,,
2022-03-01,237.4,241.73,235.59,237.26,228.79,544217,544217,-0.14,-0.0589722,237.995,"March 01, 22",-0.000589722,,,,,
2022-02-28,234.99,240.59,233.47,240,231.43,826827,826827,5.01,2.13,237.2625,"February 28, 22",0.0213,,,,,
2022-02-25,229.5,237.76,228.62,237.32,228.84,380300,380300,7.82,3.41,233.3,"February 25, 22",0.0341,,,,,
2022-02-24,221.43,229.75,219.58,229.21,221.02,470400,470400,7.78,3.51,224.9925,"February 24, 22",0.0351,2022-01-31,2022-02-25,0.43,2022-03-24,0.43
2022-02-23,229.97,231.01,224.42,224.95,216.5,338701,338701,-5.02,-2.18,227.5875,"February 23, 22",-0.0218,,,,,
2022-02-22,225.54,231,224.9,229.37,220.75,623500,623500,3.83,1.7,227.7025,"February 22, 22",0.017,,,,,
2022-02-18,226.12,227.95,224.24,226.03,217.54,432200,432200,-0.09,-0.03980188,226.085,"February 18, 22",-0.0003980188,,,,,
2022-02-17,230.87,230.94,225.56,226.7,218.19,625315,625315,-4.17,-1.81,228.5175,"February 17, 22",-0.0181,,,,,
2022-02-16,230.9,233.94,227.12,232.99,224.24,538500,538500,2.09,0.90515,231.2375,"February 16, 22",0.0090515,,,,,
2022-02-15,228.84,232.91,227.77,232.36,223.63,528617,528617,3.52,1.54,230.47,"February 15, 22",0.0154,,,,,
2022-02-14,230.5,231.7,224.54,226.55,218.04,459000,459000,-3.95,-1.71,228.3225,"February 14, 22",-0.0171,,,,,
2022-02-11,233.08,234.64,228.73,229.79,221.16,476110,476110,-3.29,-1.41,231.56,"February 11, 22",-0.0141,,,,,
2022-02-10,234.43,238.59,232.15,233.21,224.45,588300,588300,-1.22,-0.52041,234.595,"February 10, 22",-0.0052041,,,,,
2022-02-09,235.89,244.72,234.13,237.35,228.44,849717,849717,1.46,0.61893,238.0225,"February 09, 22",0.0061893,,,,,
2022-02-08,225.74,231.53,224.57,230.69,222.03,678143,678143,4.95,2.19,228.1325,"February 08, 22",0.0219,,,,,
2022-02-07,224.85,228.4,224.85,226.87,218.35,493900,493900,2.02,0.89838,226.2425,"February 07, 22",0.0089838,,,,,
2022-02-04,226.72,229.28,225.1,225.94,217.45,456400,456400,-0.78,-0.34404,226.76,"February 04, 22",-0.0034404,,,,,
2022-02-03,227.15,228.6,225.62,228.3,219.73,404200,404200,1.15,0.50627,227.4175,"February 03, 22",0.0050627,,,,,
2022-02-02,225.5,228.82,224.27,228.65,220.06,476700,476700,3.15,1.4,226.81,"February 02, 22",0.014,,,,,
2022-02-01,224.77,225.93,222.72,225.64,217.16,434100,434100,0.87,0.38706,224.765,"February 01, 22",0.0038706,,,,,
2022-01-31,220.26,224.8,219.73,224.4,215.97,376216,376216,4.14,1.88,222.2975,"January 31, 22",0.0188,,,,,
2022-01-28,215.36,220.03,212.28,219.85,211.59,371804,371804,4.49,2.08,216.88,"January 28, 22",0.0208,,,,,
2022-01-27,219.66,220.95,211.99,215.16,207.08,604200,604200,-4.5,-2.05,216.94,"January 27, 22",-0.0205,,,,,
2022-01-26,222.23,224.7,216.4,218.12,209.93,438300,438300,-4.11,-1.85,220.3625,"January 26, 22",-0.0185,,,,,
2022-01-25,220.96,223.3,217.14,221.11,212.81,379700,379700,0.15,0.06788559,220.6275,"January 25, 22",0.0006788559,,,,,
2022-01-24,224.49,224.96,217.12,224.29,215.87,554819,554819,-0.2,-0.08909083,222.715,"January 24, 22",-0.0008909083,,,,,
2022-01-21,226.37,230.32,224.38,227.68,219.13,511746,511746,1.31,0.5787,227.1875,"January 21, 22",0.005787,,,,,
2022-01-20,232.91,237.85,226.51,226.85,218.33,660100,660100,-6.06,-2.6,231.03,"January 20, 22",-0.026,,,,,
2022-01-19,231.07,236.21,231.07,231.86,223.15,470127,470127,0.79,0.34189,232.5525,"January 19, 22",0.0034189,,,,,
2022-01-18,231.43,231.96,227.74,230.38,221.73,398600,398600,-1.05,-0.4537,230.3775,"January 18, 22",-0.004537,,,,,
2022-01-14,233.14,235.99,232.43,234.52,225.71,425000,425000,1.38,0.59192,234.02,"January 14, 22",0.0059192,,,,,
2022-01-13,240.53,241.99,234.59,234.85,226.03,387018,387018,-5.68,-2.36,237.99,"January 13, 22",-0.0236,,,,,
2022-01-12,235.79,243.34,235.49,241.68,232.6,718000,718000,5.89,2.5,239.075,"January 12, 22",0.025,,,,,
2022-01-11,231.78,234.93,228.89,234.75,225.93,465914,465914,2.97,1.28,232.5875,"January 11, 22",0.0128,,,,,
2022-01-10,233.22,233.78,227.5,231.52,222.82,476800,476800,-1.7,-0.72893,231.505,"January 10, 22",-0.0072893,,,,,
2022-01-07,237.23,238.05,232.8,234.81,225.99,416900,416900,-2.42,-1.02,235.7225,"January 07, 22",-0.0102,,,,,
2022-01-06,239.16,241.5,235.85,238.46,229.5,459900,459900,-0.7,-0.29269,238.7425,"January 06, 22",-0.0029269,,,,,
2022-01-05,244.82,245.61,238.87,238.91,229.94,554000,554000,-5.91,-2.41,242.0525,"January 05, 22",-0.0241,,,,,
2022-01-04,242.88,248.3,242.61,245.16,235.95,478234,478234,2.28,0.93874,244.7375,"January 04, 22",0.0093874,,,,,
2022-01-03,243.11,243.76,239.67,242.57,233.46,351635,351635,-0.54,-0.22212,242.2775,"January 03, 22",-0.0022212,,,,,
2021-12-31,244.83,245.06,242.91,243.41,234.27,212227,212227,-1.42,-0.57999,244.0525,"December 31, 21",-0.0057999,,,,,
2021-12-30,243.46,245.82,241.42,245.17,235.96,308521,308521,1.71,0.70237,243.9675,"December 30, 21",0.0070237,,,,,
2021-12-29,244.12,244.75,241.49,242.32,233.22,285602,285602,-1.8,-0.73734,243.17,"December 29, 21",-0.0073734,,,,,
2021-12-28,244.98,245.44,243.22,243.79,234.63,199010,199010,-1.19,-0.48575,244.3575,"December 28, 21",-0.0048575,,,,,
2021-12-27,242.05,245.19,241.18,244.98,235.78,264912,264912,2.93,1.21,243.35,"December 27, 21",0.0121,,,,,
2021-12-23,235.12,242.34,234.89,241.07,232.02,520700,520700,5.95,2.53,238.355,"December 23, 21",0.0253,,,,,
2021-12-22,231.81,235.15,231.24,234.84,226.02,294600,294600,3.03,1.31,233.26,"December 22, 21",0.0131,,,,,
2021-12-21,227.43,231.33,225.87,231.21,222.53,296300,296300,3.78,1.66,228.96,"December 21, 21",0.0166,,,,,
2021-12-20,230.5,230.72,222.55,226.78,218.26,552823,552823,-3.72,-1.61,227.6375,"December 20, 21",-0.0161,,,,,
2021-12-17,231.49,235.95,229.83,232.54,223.81,873600,873600,1.05,0.45358,232.4525,"December 17, 21",0.0045358,,,,,
2021-12-16,230.08,232.85,229.32,230.9,222.23,543240,543240,0.82,0.3564,230.7875,"December 16, 21",0.003564,,,,,
2021-12-15,228.13,229.4,224.97,229.06,220.46,375781,375781,0.93,0.40766,227.89,"December 15, 21",0.0040766,,,,,
2021-12-14,228.08,229.8,224.81,226.83,218.31,406204,406204,-1.25,-0.54805,227.38,"December 14, 21",-0.0054805,,,,,
2021-12-13,229.82,230.91,227.59,230.02,221.38,413142,413142,0.2,0.08702463,229.585,"December 13, 21",0.0008702463,,,,,
2021-12-10,232.82,235.44,229.02,229.79,221.16,265000,265000,-3.03,-1.3,231.7675,"December 10, 21",-0.013,,,,,
2021-12-09,229.99,233.15,229.35,232.37,223.64,448007,448007,2.38,1.03,231.215,"December 09, 21",0.0103,,,,,
2021-12-08,228.36,231.82,227.98,230.59,221.93,299800,299800,2.23,0.97653,229.6875,"December 08, 21",0.0097653,,,,,
2021-12-07,227.72,230.93,226.5,228.32,219.74,375100,375100,0.6,0.26348,228.3675,"December 07, 21",0.0026348,,,,,
2021-12-06,220.57,226.09,220.14,225.49,217.02,525700,525700,4.92,2.23,223.0725,"December 06, 21",0.0223,,,,,
2021-12-03,221.77,221.77,216.78,219.57,211.32,271200,271200,-2.2,-0.99202,219.9725,"December 03, 21",-0.0099202,,,,,
2021-12-02,215.58,221.89,215.5,220.63,212.34,397800,397800,5.05,2.34,218.4,"December 02, 21",0.0234,,,,,
2021-12-01,219.9,221.57,215.61,215.64,207.54,592842,592842,-4.26,-1.94,218.18,"December 01, 21",-0.0194,,,,,
2021-11-30,225.33,226.8,217.6,218.53,210.32,1245100,1245100,-6.8,-3.02,222.065,"November 30, 21",-0.0302,,,,,
2021-11-29,228.92,230.34,226.47,226.69,218.18,407415,407415,-2.23,-0.97414,228.105,"November 29, 21",-0.0097414,,,,,
2021-11-26,227.88,230.27,226.75,227.31,218.77,232829,232829,-0.57,-0.25013,228.0525,"November 26, 21",-0.0025013,,,,,
2021-11-24,228.09,229.81,226.35,228,219.44,224941,224941,-0.09,-0.03945811,228.0625,"November 24, 21",-0.0003945811,,,,,
2021-11-23,229.9,230.51,227.17,228.88,220.28,327601,327601,-1.02,-0.44367,229.115,"November 23, 21",-0.0044367,,,,,
2021-11-22,232.17,233.83,230.5,230.96,222.29,390543,390543,-1.21,-0.52117,231.865,"November 22, 21",-0.0052117,2021-10-28,2021-11-23,0.43,2021-12-17,0.43
2021-11-19,235.28,235.28,232.19,233.54,224.35,1067700,1067700,-1.74,-0.73954,234.0725,"November 19, 21",-0.0073954,,,,,
2021-11-18,232.01,234.07,229.03,234,224.79,312100,312100,1.99,0.85772,232.2775,"November 18, 21",0.0085772,,,,,
2021-11-17,236.62,236.72,230.5,231.55,222.44,636000,636000,-5.07,-2.14,233.8475,"November 17, 21",-0.0214,,,,,
2021-11-16,232.95,237.35,231.95,236.28,226.98,517300,517300,3.33,1.43,234.6325,"November 16, 21",0.0143,,,,,
2021-11-15,231.7,233.48,230,232.38,223.24,356200,356200,0.68,0.29348,231.89,"November 15, 21",0.0029348,,,,,
2021-11-12,232.42,232.42,228.42,231.55,222.44,525106,525106,-0.87,-0.37432,231.2025,"November 12, 21",-0.0037432,,,,,
2021-11-11,231.75,231.99,228.7,231.52,222.41,234626,234626,-0.23,-0.09924488,230.99,"November 11, 21",-0.0009924488,,,,,
2021-11-10,229.31,232.22,227.83,231.96,222.83,381429,381429,2.65,1.16,230.33,"November 10, 21",0.0116,,,,,
2021-11-09,229.32,232.28,227.86,228.99,219.98,416600,416600,-0.33,-0.1439,229.6125,"November 09, 21",-0.001439,,,,,
2021-11-08,225,230.3,224.95,230.01,220.96,312300,312300,5.01,2.23,227.565,"November 08, 21",0.0223,,,,,
2021-11-05,221.38,226.32,221.38,224.58,215.74,340721,340721,3.2,1.45,223.415,"November 05, 21",0.0145,,,,,
2021-11-04,223.97,226.36,220.86,222.24,213.49,584900,584900,-1.73,-0.77242,223.3575,"November 04, 21",-0.0077242,,,,,
