date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,declarationDate,recordDate,dividend,paymentDate,adjDividend
2021-12-07,166.24,167.62,165,167.42,144.12,1350222,1350222,1.18,0.70982,166.57,"December 07, 21",0.0070982,,,,,
2021-12-06,165.82,166.98,164.05,165.15,142.16,1016634,1016634,-0.67,-0.40405,165.5,"December 06, 21",-0.0040405,,,,,
2021-12-03,165.86,166.76,163.49,165.28,142.27,1369300,1369300,-0.58,-0.34969,165.3475,"December 03, 21",-0.0034969,,,,,
2021-12-02,163.36,166.87,163.06,165.7,142.64,1281028,1281028,2.34,1.43,164.7475,"December 02, 21",0.0143,,,,,
2021-12-01,168.69,169.21,162.71,162.84,140.17,1875600,1875600,-5.85,-3.47,165.8625,"December 01, 21",-0.0347,,,,,
2021-11-30,167.98,169.82,166.95,167.74,144.39,2684700,2684700,-0.24,-0.14287,168.1225,"November 30, 21",-0.0014287,,,,,
2021-11-29,165.89,169.97,163.59,168.79,145.3,1400732,1400732,2.9,1.75,167.06,"November 29, 21",0.0175,,,,,
2021-11-26,164.97,168.54,164,164.76,141.83,1044132,1044132,-0.21,-0.1273,165.5675,"November 26, 21",-0.001273,,,,,
2021-11-24,165.84,166.75,164.85,166.21,143.08,1183944,1183944,0.37,0.22311,165.9125,"November 24, 21",0.0022311,,,,,
2021-11-23,163.33,166.14,163.18,165.11,142.13,1249816,1249816,1.78,1.09,164.44,"November 23, 21",0.0109,,,,,
2021-11-22,164.5,165.49,162.78,163.18,140.47,947719,947719,-1.32,-0.80243,163.9875,"November 22, 21",-0.0080243,,,,,
2021-11-19,165.47,166.5,164.37,165.58,142.53,1550822,1550822,0.11,0.06647731,165.48,"November 19, 21",0.0006647731,,,,,
2021-11-18,164.74,165.3,161.61,164.3,141.43,949100,949100,-0.44,-0.26709,163.9875,"November 18, 21",-0.0026709,,,,,
2021-11-17,161.08,164.28,160.83,164.11,141.27,1325800,1325800,3.03,1.88,162.575,"November 17, 21",0.0188,,,,,
2021-11-16,161.41,162.35,160.5,161.71,139.2,1583300,1583300,0.3,0.18586,161.4925,"November 16, 21",0.0018586,,,,,
2021-11-15,158,162.58,158,161.2,138.76,1851220,1851220,3.2,2.03,159.945,"November 15, 21",0.0203,,,,,
2021-11-12,154.02,156.53,153.35,156.32,134.56,1062600,1062600,2.3,1.49,155.055,"November 12, 21",0.0149,,,,,
2021-11-11,154.04,154.64,151.86,153.67,132.28,730800,730800,-0.37,-0.2402,153.5525,"November 11, 21",-0.002402,,,,,
2021-11-10,156.6,157.99,154.03,154.11,132.66,855800,855800,-2.49,-1.59,155.6825,"November 10, 21",-0.0159,,,,,
2021-11-09,156.55,159.51,156.41,157.15,135.28,1243928,1243928,0.6,0.38326,157.405,"November 09, 21",0.0038326,,,,,
2021-11-08,155.75,156.42,153.89,156.06,134.34,862619,862619,0.31,0.19904,155.53,"November 08, 21",0.0019904,,,,,
2021-11-05,156.81,157.25,154.4,155.47,133.83,773535,773535,-1.34,-0.85454,155.9825,"November 05, 21",-0.0085454,,,,,
2021-11-04,158.72,159.27,155.97,156.16,134.42,1051016,1051016,-2.56,-1.61,157.53,"November 04, 21",-0.0161,,,,,
2021-11-03,158.36,159.67,157.33,158.5,136.44,1216000,1216000,0.14,0.08840616,158.465,"November 03, 21",0.0008840616,,,,,
2021-11-02,158.79,159.17,157.12,157.97,135.98,847808,847808,-0.82,-0.51641,158.2625,"November 02, 21",-0.0051641,,,,,
2021-11-01,157.49,158.15,155.07,158.07,136.07,907841,907841,0.58,0.36828,157.195,"November 01, 21",0.0036828,,,,,
2021-10-29,159.04,160.5,157.01,157.81,135.84,1512900,1512900,-1.23,-0.77339,158.59,"October 29, 21",-0.0077339,,,,,
2021-10-28,157.33,160.23,157.06,160.09,137.81,930607,930607,2.76,1.75,158.6775,"October 28, 21",0.0175,,,,,
2021-10-27,161.99,161.99,156.62,156.89,135.05,1319000,1319000,-5.1,-3.15,159.3725,"October 27, 21",-0.0315,,,,,
2021-10-26,157.32,158.28,156.57,157.25,135.36,1143000,1143000,-0.07,-0.0444953,157.355,"October 26, 21",-0.000444953,,,,,
2021-10-25,156.91,157.35,155.13,156.72,134.91,1087300,1087300,-0.19,-0.12109,156.5275,"October 25, 21",-0.0012109,,,,,
2021-10-22,155,157.1,153.98,156.89,135.05,969407,969407,1.89,1.22,155.7425,"October 22, 21",0.0122,,,,,
2021-10-21,153.02,154.87,152.33,154.78,133.24,980930,980930,1.76,1.15,153.75,"October 21, 21",0.0115,,,,,
2021-10-20,150.75,154.27,150.38,153.16,131.84,1330500,1330500,2.41,1.6,152.14,"October 20, 21",0.016,,,,,
2021-10-19,147.57,150.11,146.76,149.91,129.04,1699600,1699600,2.34,1.59,148.5875,"October 19, 21",0.0159,,,,,
2021-10-18,146.87,148.05,146.11,147.54,127,1783506,1783506,0.67,0.45619,147.1425,"October 18, 21",0.0045619,,,,,
2021-10-15,149.57,149.99,146.8,147.54,127,1323937,1323937,-2.03,-1.36,148.475,"October 15, 21",-0.0136,,,,,
2021-10-14,145.63,149.43,145.44,148.95,128.22,1631238,1631238,3.32,2.28,147.3625,"October 14, 21",0.0228,,,,,
2021-10-13,142.13,144.41,141.48,144.33,124.24,1537496,1537496,2.2,1.55,143.0875,"October 13, 21",0.0155,,,,,
2021-10-12,139.98,142.24,139.31,141.87,122.12,1372424,1372424,1.89,1.35,140.85,"October 12, 21",0.0135,,,,,
2021-10-11,140.27,140.75,139.45,139.73,120.28,1065717,1065717,-0.54,-0.38497,140.05,"October 11, 21",-0.0038497,,,,,
2021-10-08,143.38,143.38,140.26,140.66,121.08,1066700,1066700,-2.72,-1.9,141.92,"October 08, 21",-0.019,,,,,
2021-10-07,145.78,146.77,143.43,143.69,123.69,1022800,1022800,-2.09,-1.43,144.9175,"October 07, 21",-0.0143,,,,,
2021-10-06,142.46,145.12,140.88,145.1,124.9,1449300,1449300,2.64,1.85,143.39,"October 06, 21",0.0185,,,,,
2021-10-05,143,144.15,141,142.7,122.84,1694700,1694700,-0.3,-0.20979,142.7125,"October 05, 21",-0.0020979,,,,,
2021-10-04,144.52,146.04,143.83,145.45,125.2,1177400,1177400,0.93,0.64351,144.96,"October 04, 21",0.0064351,,,,,
2021-10-01,145.42,146.42,144.05,145.06,124.87,889900,889900,-0.36,-0.24756,145.2375,"October 01, 21",-0.0024756,,,,,
2021-09-30,147.27,147.64,144.37,144.45,124.34,995518,995518,-2.82,-1.91,145.9325,"September 30, 21",-0.0191,,,,,
2021-09-29,146.22,148.2,146.22,146.76,126.33,1128000,1128000,0.54,0.36931,146.85,"September 29, 21",0.0036931,,,,,
2021-09-28,146.77,147.01,143.01,146.09,125.76,2709000,2709000,-0.68,-0.46331,145.72,"September 28, 21",-0.0046331,,,,,
2021-09-27,151.93,152.89,147.6,147.78,127.21,1514771,1514771,-4.15,-2.73,150.05,"September 27, 21",-0.0273,,,,,
2021-09-24,154.35,155.01,152.11,152.72,131.46,1083700,1083700,-1.63,-1.06,153.5475,"September 24, 21",-0.0106,,,,,
2021-09-23,159.8,160,153.96,154.68,133.15,1523625,1523625,-5.12,-3.2,157.11,"September 23, 21",-0.032,,,,,
2021-09-22,157.67,160.09,157.4,159.53,137.33,1789402,1789402,1.86,1.18,158.6725,"September 22, 21",0.0118,,,,,
2021-09-21,157.37,158.65,156.55,157.16,135.28,1785900,1785900,-0.21,-0.13344,157.4325,"September 21, 21",-0.0013344,,,,,
2021-09-20,156.21,157.73,154.89,157.31,135.41,1447721,1447721,1.1,0.70418,156.535,"September 20, 21",0.0070418,,,,,
2021-09-17,155.06,157.99,155.06,156.8,134.98,2601813,2601813,1.74,1.12,156.2275,"September 17, 21",0.0112,,,,,
2021-09-16,156.02,156.76,154.01,156.41,134.64,968008,968008,0.39,0.24997,155.8,"September 16, 21",0.0024997,,,,,
2021-09-15,154.15,156.76,153.78,156.02,134.3,1695700,1695700,1.87,1.21,155.1775,"September 15, 21",0.0121,,,,,
2021-09-14,153.87,154.75,153.24,154.21,132.75,1077300,1077300,0.34,0.22097,154.0175,"September 14, 21",0.0022097,2021-08-11,2021-09-15,1.16,2021-09-30,1.16
2021-09-13,156.06,156.81,153.6,154.71,132.18,1617924,1617924,-1.35,-0.86505,155.295,"September 13, 21",-0.0086505,,,,,
2021-09-10,158.17,158.98,155.19,155.37,132.74,2428000,2428000,-2.8,-1.77,156.9275,"September 10, 21",-0.0177,,,,,
2021-09-09,159.14,160.45,157.76,157.88,134.89,5111700,5111700,-1.26,-0.79176,158.8075,"September 09, 21",-0.0079176,,,,,
2021-09-08,165.74,168.3,165.51,166.14,141.95,1400582,1400582,0.4,0.24134,166.4225,"September 08, 21",0.0024134,,,,,
2021-09-07,166.93,166.93,164.27,166.4,142.17,1343800,1343800,-0.53,-0.3175,166.1325,"September 07, 21",-0.003175,,,,,
2021-09-03,167.3,168.3,165.99,167.6,143.19,1296246,1296246,0.3,0.17932,167.2975,"September 03, 21",0.0017932,,,,,
2021-09-02,167,168.07,164.78,168,143.53,1109310,1109310,1,0.5988,166.9625,"September 02, 21",0.005988,,,,,
2021-09-01,164.4,166.83,163.42,166.6,142.34,1169100,1169100,2.2,1.34,165.3125,"September 01, 21",0.0134,,,,,
2021-08-31,162.44,164.16,161,163.91,140.04,1272700,1272700,1.47,0.90495,162.8775,"August 31, 21",0.0090495,,,,,
2021-08-30,160.1,162.45,159.34,162.42,138.77,1133300,1133300,2.32,1.45,161.0775,"August 30, 21",0.0145,,,,,
2021-08-27,159.6,160.45,158.75,160.11,136.79,904600,904600,0.51,0.31955,159.7275,"August 27, 21",0.0031955,,,,,
2021-08-26,158.3,159.53,157.54,158.86,135.73,791117,791117,0.56,0.35376,158.5575,"August 26, 21",0.0035376,,,,,
2021-08-25,160.68,161.05,157.08,158.63,135.53,1244816,1244816,-2.05,-1.28,159.36,"August 25, 21",-0.0128,,,,,
2021-08-24,162.19,162.29,160,161.58,138.05,949407,949407,-0.61,-0.3761,161.515,"August 24, 21",-0.003761,,,,,
2021-08-23,162.18,163.39,161.4,162.09,138.48,1215417,1215417,-0.09,-0.0554939,162.265,"August 23, 21",-0.000554939,,,,,
2021-08-20,162.65,164.25,161.78,162.77,139.07,1007520,1007520,0.12,0.07377805,162.8625,"August 20, 21",0.0007377805,,,,,
2021-08-19,160.36,163.61,159.59,162.9,139.18,1136411,1136411,2.54,1.58,161.615,"August 19, 21",0.0158,,,,,
2021-08-18,161.2,161.82,158.89,159.65,136.4,1273758,1273758,-1.55,-0.96154,160.39,"August 18, 21",-0.0096154,,,,,
2021-08-17,161.12,162.37,160.01,161.62,138.08,815000,815000,0.5,0.31033,161.28,"August 17, 21",0.0031033,,,,,
2021-08-16,158.89,161.7,158.19,161.4,137.9,1011232,1011232,2.52,1.58,160.045,"August 16, 21",0.0158,,,,,
2021-08-13,158.16,159.18,157.64,159.1,135.93,477268,477268,0.94,0.59433,158.52,"August 13, 21",0.0059433,,,,,
2021-08-12,156.55,158.05,155.17,157.52,134.58,868100,868100,0.97,0.61961,156.8225,"August 12, 21",0.0061961,,,,,
2021-08-11,154.65,156.96,154.33,156.46,133.67,752800,752800,1.81,1.17,155.6,"August 11, 21",0.0117,,,,,
2021-08-10,157.55,157.75,154.24,154.37,131.89,895514,895514,-3.18,-2.02,155.9775,"August 10, 21",-0.0202,,,,,
2021-08-09,156.72,158.05,156.22,157.67,134.71,1477100,1477100,0.95,0.60618,157.165,"August 09, 21",0.0060618,,,,,
2021-08-06,155.8,157.95,155.52,157.08,134.2,758900,758900,1.28,0.82157,156.5875,"August 06, 21",0.0082157,,,,,
2021-08-05,156.4,156.62,154.09,155.96,133.25,1107644,1107644,-0.44,-0.28133,155.7675,"August 05, 21",-0.0028133,,,,,
2021-08-04,155.49,157.12,154.35,155.93,133.22,828415,828415,0.44,0.28298,155.7225,"August 04, 21",0.0028298,,,,,
2021-08-03,154.77,156.55,153.97,155.15,132.56,1073338,1073338,0.38,0.24553,155.11,"August 03, 21",0.0024553,,,,,
2021-08-02,154.35,156.61,153,154.74,132.21,862511,862511,0.39,0.25267,154.675,"August 02, 21",0.0025267,,,,,
2021-07-30,154.49,157.69,153.38,154.16,131.71,1819408,1819408,-0.33,-0.21361,154.93,"July 30, 21",-0.0021361,,,,,
2021-07-29,154.68,154.89,149.8,150.49,128.57,1613800,1613800,-4.19,-2.71,152.465,"July 29, 21",-0.0271,,,,,
2021-07-28,155.31,155.33,153.37,154.16,131.71,765399,765399,-1.15,-0.74045,154.5425,"July 28, 21",-0.0074045,,,,,
2021-07-27,153.78,155.75,152.85,155.38,132.75,814532,814532,1.6,1.04,154.44,"July 27, 21",0.0104,,,,,
2021-07-26,154.27,154.45,152.85,153.78,131.39,974100,974100,-0.49,-0.31762,153.8375,"July 26, 21",-0.0031762,,,,,
2021-07-23,153.82,155.09,152.73,154.86,132.31,737501,737501,1.04,0.67611,154.125,"July 23, 21",0.0067611,,,,,
2021-07-22,154.23,154.88,153.33,153.98,131.56,805600,805600,-0.25,-0.1621,154.105,"July 22, 21",-0.001621,,,,,
2021-07-21,156.6,156.62,154.41,154.68,132.15,922900,922900,-1.92,-1.23,155.5775,"July 21, 21",-0.0123,,,,,
2021-07-20,156.62,157.8,156.25,157,134.14,958600,958600,0.38,0.24263,156.9175,"July 20, 21",0.0024263,,,,,
2021-07-19,157.52,158.58,155.1,156.32,133.56,1557500,1557500,-1.2,-0.76181,156.88,"July 19, 21",-0.0076181,,,,,
2021-07-16,157.38,158.76,156.77,157.32,134.41,738737,738737,-0.06,-0.03812429,157.5575,"July 16, 21",-0.0003812429,,,,,
2021-07-15,157.89,158.5,156.1,157.09,134.21,624111,624111,-0.8,-0.50668,157.395,"July 15, 21",-0.0050668,,,,,
2021-07-14,155.39,157.75,155.12,157.36,134.44,733700,733700,1.97,1.27,156.405,"July 14, 21",0.0127,,,,,
2021-07-13,157.6,158,154.99,155.49,132.85,774000,774000,-2.11,-1.34,156.52,"July 13, 21",-0.0134,,,,,
2021-07-12,156.23,158.06,155.5,157.68,134.72,1021800,1021800,1.45,0.92812,156.8675,"July 12, 21",0.0092812,,,,,
2021-07-09,155.1,155.82,154.54,155.76,133.08,1279735,1279735,0.66,0.42553,155.305,"July 09, 21",0.0042553,,,,,
2021-07-08,153.71,155.41,153.31,154.58,132.07,1072800,1072800,0.87,0.566,154.2525,"July 08, 21",0.00566,,,,,
2021-07-07,152.59,154.63,151.14,153.89,131.48,1648120,1648120,1.3,0.85196,153.0625,"July 07, 21",0.0085196,,,,,
2021-07-06,150.27,152.52,149.88,152.32,130.14,1398190,1398190,2.05,1.36,151.2475,"July 06, 21",0.0136,,,,,
2021-07-02,150.38,151.62,149.66,150.27,128.39,1187100,1187100,-0.11,-0.07314803,150.4825,"July 02, 21",-0.0007314803,,,,,
2021-07-01,150.58,151.56,149.74,149.84,128.02,1556930,1556930,-0.74,-0.49143,150.43,"July 01, 21",-0.0049143,,,,,
2021-06-30,152.34,153.58,150.26,150.46,128.55,1333638,1333638,-1.88,-1.23,151.66,"June 30, 21",-0.0123,,,,,
2021-06-29,152.26,153.89,151.72,152.41,130.21,929247,929247,0.15,0.0985157,152.57,"June 29, 21",0.000985157,,,,,
2021-06-28,152.69,153.42,151.82,152.69,130.45,1066500,1066500,0,0,152.655,"June 28, 21",0,,,,,
2021-06-25,150.18,152.44,149.71,152.21,130.04,1041126,1041126,2.03,1.35,151.135,"June 25, 21",0.0135,,,,,
2021-06-24,151.95,152.93,149.7,150.03,128.18,1543925,1543925,-1.92,-1.26,151.1525,"June 24, 21",-0.0126,,,,,
2021-06-23,154.43,154.53,149.96,151.95,129.82,1944148,1944148,-2.48,-1.61,152.7175,"June 23, 21",-0.0161,,,,,
2021-06-22,155.57,156.62,154.89,154.89,132.33,1185010,1185010,-0.68,-0.4371,155.4925,"June 22, 21",-0.004371,,,,,
2021-06-21,154.57,156.29,153.1,155.68,133.01,1593703,1593703,1.11,0.71812,154.91,"June 21, 21",0.0071812,,,,,
2021-06-18,156.83,157.53,154.07,154.2,131.74,4174833,4174833,-2.63,-1.68,155.6575,"June 18, 21",-0.0168,,,,,
2021-06-17,157,157.76,155.01,156.69,133.87,2104626,2104626,-0.31,-0.19745,156.615,"June 17, 21",-0.0019745,,,,,
2021-06-16,160.27,161.94,157.45,157.57,134.62,2547012,2547012,-2.7,-1.68,159.3075,"June 16, 21",-0.0168,,,,,
2021-06-15,162.05,162.44,159.27,159.37,136.16,1034836,1034836,-2.68,-1.65,160.7825,"June 15, 21",-0.0165,,,,,
2021-06-14,161.14,162.4,160.37,162.33,138.69,1062100,1062100,1.19,0.73849,161.56,"June 14, 21",0.0073849,2021-05-10,2021-06-15,1.16,2021-06-30,1.16
2021-06-11,163.06,163.5,161.44,162.2,137.59,1185513,1185513,-0.86,-0.52741,162.55,"June 11, 21",-0.0052741,,,,,
2021-06-10,160.19,164.04,159.1,163.94,139.07,1123900,1123900,3.75,2.34,161.8175,"June 10, 21",0.0234,,,,,
2021-06-09,161.24,162.14,160.19,160.88,136.47,1424200,1424200,-0.36,-0.22327,161.1125,"June 09, 21",-0.0022327,,,,,
2021-06-08,158.98,160.87,158.4,160.02,135.74,1680153,1680153,1.04,0.65417,159.5675,"June 08, 21",0.0065417,,,,,
2021-06-07,156.06,159.1,155.5,158.5,134.45,1543600,1543600,2.44,1.56,157.29,"June 07, 21",0.0156,,,,,
2021-06-04,156.2,156.58,155,155.18,131.63,1030139,1030139,-1.02,-0.65301,155.74,"June 04, 21",-0.0065301,,,,,
2021-06-03,155,156.13,153.63,155.43,131.85,1683400,1683400,0.43,0.27742,155.0475,"June 03, 21",0.0027742,,,,,
2021-06-02,153.61,154.81,152.72,154.76,131.28,1536247,1536247,1.15,0.74865,153.975,"June 02, 21",0.0074865,,,,,
2021-06-01,152.18,153.17,151.56,153.15,129.91,815714,815714,0.97,0.6374,152.515,"June 01, 21",0.006374,,,,,
2021-05-28,151.33,152.71,150.17,151.56,128.56,800600,800600,0.23,0.15199,151.4425,"May 28, 21",0.0015199,,,,,
2021-05-27,150.96,151.84,149.58,150.17,127.38,979215,979215,-0.79,-0.52332,150.6375,"May 27, 21",-0.0052332,,,,,
2021-05-26,152.77,153.37,150.74,150.96,128.05,887027,887027,-1.81,-1.18,151.96,"May 26, 21",-0.0118,,,,,
2021-05-25,151.22,152.72,150,152.44,129.31,775800,775800,1.22,0.80677,151.595,"May 25, 21",0.0080677,,,,,
2021-05-24,151.6,152.23,150.56,151.22,128.28,913225,913225,-0.38,-0.25066,151.4025,"May 24, 21",-0.0025066,,,,,
2021-05-21,150.34,151.89,150.25,150.9,128,644400,644400,0.56,0.37249,150.845,"May 21, 21",0.0037249,,,,,
2021-05-20,150.16,153.14,149.64,151.25,128.3,822722,822722,1.09,0.72589,151.0475,"May 20, 21",0.0072589,,,,,
2021-05-19,150.04,151.16,148.21,150.01,127.25,763700,763700,-0.03,-0.01999467,149.855,"May 19, 21",-0.0001999467,,,,,
2021-05-18,147.7,150.54,146.76,149.91,127.16,907301,907301,2.21,1.5,148.7275,"May 18, 21",0.015,,,,,
2021-05-17,149.02,150.48,148.11,148.22,125.73,791423,791423,-0.8,-0.53684,148.9575,"May 17, 21",-0.0053684,,,,,
2021-05-14,149.31,149.91,148.08,148.88,126.29,555734,555734,-0.43,-0.28799,149.045,"May 14, 21",-0.0028799,,,,,
2021-05-13,147.25,149.99,146.12,148.94,126.34,1847400,1847400,1.69,1.15,148.075,"May 13, 21",0.0115,,,,,
2021-05-12,148.05,148.98,146.31,147.12,124.8,1094603,1094603,-0.93,-0.62817,147.615,"May 12, 21",-0.0062817,,,,,
2021-05-11,150.54,150.54,147.79,148.65,126.1,1118346,1118346,-1.89,-1.26,149.38,"May 11, 21",-0.0126,,,,,
2021-05-10,151.88,152.51,150.74,151.03,128.11,954328,954328,-0.85,-0.55965,151.54,"May 10, 21",-0.0055965,,,,,
2021-05-07,150.05,151.4,148.85,151.18,128.24,1312400,1312400,1.13,0.75308,150.37,"May 07, 21",0.0075308,,,,,
2021-05-06,150,150.91,148.2,149.53,126.84,1129600,1129600,-0.47,-0.31333,149.66,"May 06, 21",-0.0031333,,,,,
2021-05-05,152.22,152.6,149.65,150.16,127.38,1453600,1453600,-2.06,-1.35,151.1575,"May 05, 21",-0.0135,,,,,
2021-05-04,151.65,154.13,151.54,153.01,129.79,1553129,1553129,1.36,0.8968,152.5825,"May 04, 21",0.008968,,,,,
2021-05-03,153.42,153.77,150.57,151.67,128.66,1607827,1607827,-1.75,-1.14,152.3575,"May 03, 21",-0.0114,,,,,
2021-04-30,150,154.56,149.66,154.31,130.9,2837207,2837207,4.31,2.87,152.1325,"April 30, 21",0.0287,,,,,
2021-04-29,147.53,149.04,145.27,149.04,126.43,1656100,1656100,1.51,1.02,147.72,"April 29, 21",0.0102,,,,,
2021-04-28,148.39,148.5,146.59,147.17,124.84,1151600,1151600,-1.22,-0.82216,147.6625,"April 28, 21",-0.0082216,,,,,
2021-04-27,148.9,148.9,146.69,147.93,125.48,1082500,1082500,-0.97,-0.65144,148.105,"April 27, 21",-0.0065144,,,,,
2021-04-26,149.51,149.51,147.74,148.23,125.74,1346004,1346004,-1.28,-0.85613,148.7475,"April 26, 21",-0.0085613,,,,,
2021-04-23,148.88,149.82,147.72,149.04,126.43,697408,697408,0.16,0.10747,148.865,"April 23, 21",0.0010747,,,,,
2021-04-22,150.31,150.66,148.97,149.05,126.43,1066500,1066500,-1.26,-0.83827,149.7475,"April 22, 21",-0.0083827,,,,,
2021-04-21,151.93,152.3,150.3,150.82,127.94,1434116,1434116,-1.11,-0.7306,151.3375,"April 21, 21",-0.007306,,,,,
2021-04-20,148.01,151.78,148.01,150.94,128.04,1382100,1382100,2.93,1.98,149.685,"April 20, 21",0.0198,,,,,
2021-04-19,146.2,147.98,145.4,147.76,125.34,774500,774500,1.56,1.07,146.835,"April 19, 21",0.0107,,,,,
2021-04-16,147.56,147.78,145.51,145.96,123.81,1292200,1292200,-1.6,-1.08,146.7025,"April 16, 21",-0.0108,,,,,
2021-04-15,144.48,147.4,144.41,147.24,124.9,965847,965847,2.76,1.91,145.8825,"April 15, 21",0.0191,,,,,
2021-04-14,145.75,146.29,143.42,143.62,121.83,725031,725031,-2.13,-1.46,144.77,"April 14, 21",-0.0146,,,,,
2021-04-13,143.6,146.46,143.34,146.19,124.01,1288927,1288927,2.59,1.8,144.8975,"April 13, 21",0.018,,,,,
2021-04-12,141.49,143.67,140.29,143.52,121.74,974400,974400,2.03,1.43,142.2425,"April 12, 21",0.0143,,,,,
2021-04-09,142,142.05,140.32,141.26,119.83,1385033,1385033,-0.74,-0.52113,141.4075,"April 09, 21",-0.0052113,,,,,
2021-04-08,144.05,145.81,141.66,141.88,120.35,1510719,1510719,-2.17,-1.51,143.35,"April 08, 21",-0.0151,,,,,
2021-04-07,145.26,145.35,142.52,142.9,121.22,1726743,1726743,-2.36,-1.62,144.0075,"April 07, 21",-0.0162,,,,,
2021-04-06,145.41,145.65,143.07,144.67,122.72,1266626,1266626,-0.74,-0.50891,144.7,"April 06, 21",-0.0050891,,,,,
2021-04-05,143.54,145.87,142.72,145.77,123.65,1268047,1268047,2.23,1.55,144.475,"April 05, 21",0.0155,,,,,
2021-04-01,141.66,143.37,140.55,143.25,121.51,1334100,1334100,1.59,1.12,142.2075,"April 01, 21",0.0112,,,,,
2021-03-31,140.67,142.37,138.7,140.84,119.47,1600700,1600700,0.17,0.12085,140.645,"March 31, 21",0.0012085,,,,,
2021-03-30,143.67,144.12,140.76,141.24,119.81,1322800,1322800,-2.43,-1.69,142.4475,"March 30, 21",-0.0169,,,,,
2021-03-29,142.95,145.05,141.07,144.55,122.62,1270500,1270500,1.6,1.12,143.405,"March 29, 21",0.0112,,,,,
2021-03-26,138.27,143.1,137.64,142.91,121.23,1867328,1867328,4.64,3.36,140.48,"March 26, 21",0.0336,,,,,
2021-03-25,140.07,140.73,137.77,138.36,117.37,1763116,1763116,-1.71,-1.22,139.2325,"March 25, 21",-0.0122,,,,,
2021-03-24,139.19,141.09,138.11,140.09,118.83,2166117,2166117,0.9,0.6466,139.62,"March 24, 21",0.006466,,,,,
2021-03-23,137.13,140.2,136.58,140,118.76,1629100,1629100,2.87,2.09,138.4775,"March 23, 21",0.0209,,,,,
2021-03-22,133.84,136.81,133.51,136.55,115.83,1422488,1422488,2.71,2.02,135.1775,"March 22, 21",0.0202,,,,,
2021-03-19,134.16,137.59,133.4,133.51,113.25,2355014,2355014,-0.65,-0.4845,134.665,"March 19, 21",-0.004845,,,,,
2021-03-18,133.68,135.06,132.26,134.16,113.8,1174300,1174300,0.48,0.35907,133.79,"March 18, 21",0.0035907,,,,,
2021-03-17,135.25,135.73,134.03,134.68,114.25,1782900,1782900,-0.57,-0.42144,134.9225,"March 17, 21",-0.0042144,,,,,
2021-03-16,135.5,136.41,135.11,135.68,115.09,1737322,1737322,0.18,0.13284,135.675,"March 16, 21",0.0013284,,,,,
2021-03-15,134.58,135.65,134.09,135.07,114.58,2388739,2388739,0.49,0.3641,134.8475,"March 15, 21",0.003641,,,,,
2021-03-12,131.6,134.32,130.22,134.19,113.83,2864003,2864003,2.59,1.97,132.5825,"March 12, 21",0.0197,2021-02-25,2021-03-15,1.16,2021-03-31,1.16
2021-03-11,135.65,137.23,134.39,134.85,113.41,1648901,1648901,-0.8,-0.58975,135.53,"March 11, 21",-0.0058975,,,,,
2021-03-10,135.62,136.78,134.28,135.35,113.83,1811939,1811939,-0.27,-0.19909,135.5075,"March 10, 21",-0.0019909,,,,,
2021-03-09,133.54,137.45,133.25,135.08,113.6,1728902,1728902,1.54,1.15,134.83,"March 09, 21",0.0115,,,,,
2021-03-08,131.97,135,130.03,132.18,111.16,2053601,2053601,0.21,0.15913,132.295,"March 08, 21",0.0015913,,,,,
2021-03-05,129,132.59,126.33,132,111.01,2783300,2783300,3,2.33,129.98,"March 05, 21",0.0233,,,,,
2021-03-04,126.15,131.04,124.65,129,108.49,2959700,2959700,2.85,2.26,127.71,"March 04, 21",0.0226,,,,,
2021-03-03,130.5,131,125.12,125.66,105.68,2075831,2075831,-4.84,-3.71,128.07,"March 03, 21",-0.0371,,,,,
2021-03-02,132.88,133.81,129.88,131.12,110.27,1761900,1761900,-1.76,-1.32,131.9225,"March 02, 21",-0.0132,,,,,
2021-03-01,135.59,137.02,132.3,132.96,111.82,1930987,1930987,-2.63,-1.94,134.4675,"March 01, 21",-0.0194,,,,,
2021-02-26,134.93,138,134.51,134.73,113.31,2722138,2722138,-0.2,-0.14823,135.5425,"February 26, 21",-0.0014823,,,,,
2021-02-25,135,137.21,133.17,134.37,113.01,1386625,1386625,-0.63,-0.46667,134.9375,"February 25, 21",-0.0046667,,,,,
2021-02-24,136.73,137.64,134.7,135.15,113.66,1243647,1243647,-1.58,-1.16,136.055,"February 24, 21",-0.0116,,,,,
2021-02-23,138.36,138.85,135.84,137.3,115.47,1776871,1776871,-1.06,-0.76612,137.5875,"February 23, 21",-0.0076612,,,,,
2021-02-22,135.55,138.06,134.5,137.6,115.72,1647264,1647264,2.05,1.51,136.4275,"February 22, 21",0.0151,,,,,
2021-02-19,138.06,139.46,136.41,136.45,114.76,1446625,1446625,-1.61,-1.17,137.595,"February 19, 21",-0.0117,,,,,
2021-02-18,137.66,139,137.13,137.94,116.01,1011927,1011927,0.28,0.2034,137.9325,"February 18, 21",0.002034,,,,,
2021-02-17,136.92,138.66,136.73,138.28,116.29,1203139,1203139,1.36,0.99328,137.6475,"February 17, 21",0.0099328,,,,,
2021-02-16,140.83,140.86,135.8,137.2,115.39,2529652,2529652,-3.63,-2.58,138.6725,"February 16, 21",-0.0258,,,,,
