date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,recordDate,paymentDate,dividend,declarationDate,adjDividend
2021-12-13,47.18,47.23,46.12,46.29,38.78,3229308,3229308,-0.89,-1.89,46.705,"December 13, 21",-0.0189,,,,,
2021-12-10,47.71,47.94,46.68,47.4,39.71,2876133,2876133,-0.31,-0.64976,47.4325,"December 10, 21",-0.0064976,,,,,
2021-12-09,47.23,47.77,47.01,47.37,39.69,2973200,2973200,0.14,0.29642,47.345,"December 09, 21",0.0029642,,,,,
2021-12-08,48.29,48.55,47.53,47.6,39.88,4430704,4430704,-0.69,-1.43,47.9925,"December 08, 21",-0.0143,,,,,
2021-12-07,47.85,48.87,47.7,48.33,40.49,4564900,4564900,0.48,1,48.1875,"December 07, 21",0.01,,,,,
2021-12-06,47.33,48.19,46.91,47.56,39.85,5457611,5457611,0.23,0.48595,47.4975,"December 06, 21",0.0048595,,,,,
2021-12-03,47.97,48.19,46.02,46.35,38.83,5025337,5025337,-1.62,-3.38,47.1325,"December 03, 21",-0.0338,,,,,
2021-12-02,47.08,48.34,46.61,48.07,40.27,4403500,4403500,0.99,2.1,47.525,"December 02, 21",0.021,,,,,
2021-12-01,48.53,49.07,46.51,46.52,38.98,5437100,5437100,-2.01,-4.14,47.6575,"December 01, 21",-0.0414,,,,,
2021-11-30,47.9,48.23,47.06,47.27,39.6,8891200,8891200,-0.63,-1.32,47.615,"November 30, 21",-0.0132,,,,,
2021-11-29,49.26,49.71,48.28,48.78,40.87,4300800,4300800,-0.48,-0.97442,49.0075,"November 29, 21",-0.0097442,,,,,
2021-11-26,48.81,48.92,47.52,48.56,40.69,3456600,3456600,-0.25,-0.51219,48.4525,"November 26, 21",-0.0051219,,,,,
2021-11-24,50.89,51.54,50.61,51.04,42.76,3815900,3815900,0.15,0.29475,51.02,"November 24, 21",0.0029475,,,,,
2021-11-23,50.64,50.93,50.31,50.84,42.6,3525956,3525956,0.2,0.39494,50.68,"November 23, 21",0.0039494,,,,,
2021-11-22,50.53,50.93,49.84,50.27,42.12,4113723,4113723,-0.26,-0.51455,50.3925,"November 22, 21",-0.0051455,,,,,
2021-11-19,49.35,49.88,48.66,49.61,41.57,5837600,5837600,0.26,0.52685,49.375,"November 19, 21",0.0052685,,,,,
2021-11-18,50.03,50.42,49.66,50.14,42.01,4173000,4173000,0.11,0.21987,50.0625,"November 18, 21",0.0021987,,,,,
2021-11-17,50,50.2,49.57,50.05,41.93,4451248,4451248,0.05,0.1,49.955,"November 17, 21",0.001,,,,,
2021-11-16,50.02,50.42,49.65,50.22,42.08,4131400,4131400,0.2,0.39984,50.0775,"November 16, 21",0.0039984,,,,,
2021-11-15,49.54,50.04,49.23,49.95,41.85,5330600,5330600,0.41,0.82761,49.69,"November 15, 21",0.0082761,,,,,
2021-11-12,49.18,49.79,48.71,49.36,41.36,5628327,5628327,0.18,0.366,49.26,"November 12, 21",0.00366,,,,,
2021-11-11,48.22,49.14,47.95,49.12,41.15,3857337,3857337,0.9,1.87,48.6075,"November 11, 21",0.0187,,,,,
2021-11-10,47.94,48.28,47.72,48.02,40.23,3256045,3256045,0.08,0.16688,47.99,"November 10, 21",0.0016688,,,,,
2021-11-09,47.47,47.94,47.15,47.83,40.07,2841441,2841441,0.36,0.75837,47.5975,"November 09, 21",0.0075837,,,,,
2021-11-08,48.15,48.67,47.62,47.91,40.14,2662600,2662600,-0.24,-0.49844,48.0875,"November 08, 21",-0.0049844,,,,,
2021-11-05,48.41,48.72,47.45,47.79,40.04,3694147,3694147,-0.62,-1.28,48.0925,"November 05, 21",-0.0128,,,,,
2021-11-04,48.24,48.32,47.07,47.83,40.07,3025785,3025785,-0.41,-0.84992,47.865,"November 04, 21",-0.0084992,,,,,
2021-11-03,46.97,48.74,46.77,48.47,40.61,3666700,3666700,1.5,3.19,47.7375,"November 03, 21",0.0319,,,,,
2021-11-02,47.8,47.93,47.01,47.22,39.56,4394200,4394200,-0.58,-1.21,47.49,"November 02, 21",-0.0121,,,,,
2021-11-01,47.93,48.28,47.76,47.98,40.2,3047025,3047025,0.05,0.10432,47.9875,"November 01, 21",0.0010432,,,,,
2021-10-29,47.98,48.06,47.09,47.38,39.7,4948628,4948628,-0.6,-1.25,47.6275,"October 29, 21",-0.0125,,,,,
2021-10-28,47.61,47.93,47.2,47.9,40.13,3715620,3715620,0.29,0.60912,47.66,"October 28, 21",0.0060912,2021-10-29,2021-11-12,0.39,2021-10-20,0.39
2021-10-27,49.4,49.4,47.59,47.61,39.56,4707325,4707325,-1.79,-3.62,48.5,"October 27, 21",-0.0362,,,,,
2021-10-26,50.38,50.41,49.46,49.62,41.23,4078106,4078106,-0.76,-1.51,49.9675,"October 26, 21",-0.0151,,,,,
2021-10-25,50.64,50.77,49.99,50.31,41.8,3379700,3379700,-0.33,-0.65166,50.4275,"October 25, 21",-0.0065166,,,,,
2021-10-22,49.73,50.39,49.6,50.28,41.78,3362300,3362300,0.55,1.11,50,"October 22, 21",0.0111,,,,,
2021-10-21,50.93,50.96,48.89,49.46,41.1,5634300,5634300,-1.47,-2.89,50.06,"October 21, 21",-0.0289,,,,,
2021-10-20,48.51,50.99,48.25,50.88,42.28,5016700,5016700,2.37,4.89,49.6575,"October 20, 21",0.0489,,,,,
2021-10-19,48.68,49.14,48.36,49.1,40.8,3610004,3610004,0.42,0.86278,48.82,"October 19, 21",0.0086278,,,,,
2021-10-18,48.01,48.88,47.9,48.38,40.2,3473200,3473200,0.375,0.77067,48.2925,"October 18, 21",0.0077067,,,,,
2021-10-15,48.49,48.66,47.7,48.09,39.96,4266942,4266942,-0.4,-0.82491,48.235,"October 15, 21",-0.0082491,,,,,
2021-10-14,48.04,48.18,47.4,47.92,39.82,3700400,3700400,-0.12,-0.24979,47.885,"October 14, 21",-0.0024979,,,,,
2021-10-13,47.98,48.1,46.74,47.46,39.44,3773800,3773800,-0.52,-1.08,47.57,"October 13, 21",-0.0108,,,,,
2021-10-12,48.13,48.64,47.86,48.27,40.11,3195000,3195000,0.14,0.29088,48.225,"October 12, 21",0.0029088,,,,,
2021-10-11,49.44,49.66,48.31,48.33,40.16,3547800,3547800,-1.11,-2.25,48.935,"October 11, 21",-0.0225,,,,,
2021-10-08,48.61,49.47,48.48,49.05,40.76,2973700,2973700,0.44,0.90516,48.9025,"October 08, 21",0.0090516,,,,,
2021-10-07,48.98,49.25,48.37,48.66,40.43,5159300,5159300,-0.32,-0.65333,48.815,"October 07, 21",-0.0065333,,,,,
2021-10-06,48.62,48.79,47.39,48.56,40.35,4796700,4796700,-0.06,-0.12341,48.34,"October 06, 21",-0.0012341,,,,,
2021-10-05,48.71,49.49,48.26,48.99,40.71,4724200,4724200,0.28,0.57483,48.8625,"October 05, 21",0.0057483,,,,,
2021-10-04,48.22,49.04,48.11,48.26,40.1,4544200,4544200,0.04,0.08295313,48.4075,"October 04, 21",0.0008295313,,,,,
2021-10-01,47.23,48.56,46.96,48.27,40.11,4684047,4684047,1.04,2.2,47.755,"October 01, 21",0.022,,,,,
2021-09-30,48.24,48.29,46.98,46.98,39.04,6872849,6872849,-1.26,-2.61,47.6225,"September 30, 21",-0.0261,,,,,
2021-09-29,47.63,48.02,47.24,47.99,39.88,6258500,6258500,0.36,0.75583,47.72,"September 29, 21",0.0075583,,,,,
2021-09-28,47.4,47.76,46.9,47.35,39.34,8842272,8842272,-0.05,-0.10549,47.3525,"September 28, 21",-0.0010549,,,,,
2021-09-27,45.96,47.37,45.96,47.12,39.15,5255023,5255023,1.16,2.52,46.6025,"September 27, 21",0.0252,,,,,
2021-09-24,44.94,45.77,44.88,45.32,37.66,4200200,4200200,0.38,0.84557,45.2275,"September 24, 21",0.0084557,,,,,
2021-09-23,43.27,45.09,43.18,44.92,37.32,4945917,4945917,1.65,3.81,44.115,"September 23, 21",0.0381,,,,,
2021-09-22,42.48,43.14,42.27,42.68,35.46,3809000,3809000,0.2,0.47081,42.6425,"September 22, 21",0.0047081,,,,,
2021-09-21,42.63,42.8,41.61,41.8,34.73,4309900,4309900,-0.83,-1.95,42.21,"September 21, 21",-0.0195,,,,,
2021-09-20,42.35,42.45,41.52,42.35,35.19,4969017,4969017,0,0,42.1675,"September 20, 21",0,,,,,
2021-09-17,43.55,44.24,43.49,43.68,36.29,5985700,5985700,0.13,0.29851,43.74,"September 17, 21",0.0029851,,,,,
2021-09-16,44.03,44.3,43.6,43.72,36.33,4076845,4076845,-0.31,-0.70407,43.9125,"September 16, 21",-0.0070407,,,,,
2021-09-15,42.76,43.9,42.75,43.74,36.34,3160706,3160706,0.98,2.29,43.2875,"September 15, 21",0.0229,,,,,
2021-09-14,44.1,44.32,42.55,42.77,35.54,4058800,4058800,-1.33,-3.02,43.435,"September 14, 21",-0.0302,,,,,
2021-09-13,43.46,44.26,43.21,43.99,36.55,4592326,4592326,0.53,1.22,43.73,"September 13, 21",0.0122,,,,,
2021-09-10,43.6,43.73,42.79,42.85,35.6,4791626,4791626,-0.75,-1.72,43.2425,"September 10, 21",-0.0172,,,,,
2021-09-09,42.66,43.85,42.49,43.24,35.93,4448624,4448624,0.58,1.36,43.06,"September 09, 21",0.0136,,,,,
2021-09-08,42.77,43.2,42.45,42.64,35.43,4448513,4448513,-0.13,-0.30395,42.765,"September 08, 21",-0.0030395,,,,,
2021-09-07,43.16,43.81,42.9,42.91,35.65,3229940,3229940,-0.25,-0.57924,43.195,"September 07, 21",-0.0057924,,,,,
2021-09-03,43.61,43.8,42.9,43.07,35.79,2706115,2706115,-0.54,-1.24,43.345,"September 03, 21",-0.0124,,,,,
2021-09-02,43.19,44,43.04,43.49,36.14,3904015,3904015,0.3,0.69461,43.43,"September 02, 21",0.0069461,,,,,
2021-09-01,43.85,43.85,43,43.2,35.9,3129400,3129400,-0.65,-1.48,43.475,"September 01, 21",-0.0148,,,,,
2021-08-31,43.68,44.17,43.36,43.79,36.39,3988200,3988200,0.11,0.25183,43.75,"August 31, 21",0.0025183,,,,,
2021-08-30,44.75,44.75,43.45,43.46,36.11,2585800,2585800,-1.29,-2.88,44.1025,"August 30, 21",-0.0288,,,,,
2021-08-27,43.75,44.82,43.72,44.74,37.18,4032100,4032100,0.99,2.26,44.2575,"August 27, 21",0.0226,,,,,
2021-08-26,44.63,44.72,43.56,43.7,36.31,3023858,3023858,-0.93,-2.08,44.1525,"August 26, 21",-0.0208,,,,,
2021-08-25,43.74,44.84,43.52,44.4,36.89,3142600,3142600,0.66,1.51,44.125,"August 25, 21",0.0151,,,,,
2021-08-24,42.98,43.66,42.95,43.5,36.15,3241000,3241000,0.52,1.21,43.2725,"August 24, 21",0.0121,,,,,
2021-08-23,42.68,43.04,42.49,42.81,35.57,2945321,2945321,0.13,0.30459,42.755,"August 23, 21",0.0030459,,,,,
2021-08-20,41.81,42.38,41.56,42.34,35.18,4395200,4395200,0.53,1.27,42.0225,"August 20, 21",0.0127,,,,,
2021-08-19,42.37,42.83,41.56,41.88,34.8,6327268,6327268,-0.49,-1.16,42.16,"August 19, 21",-0.0116,,,,,
2021-08-18,43.13,43.84,42.82,42.89,35.64,3763811,3763811,-0.24,-0.55646,43.17,"August 18, 21",-0.0055646,,,,,
2021-08-17,43.73,44.01,42.65,43.32,36,4349000,4349000,-0.41,-0.93757,43.4275,"August 17, 21",-0.0093757,,,,,
2021-08-16,44.35,44.66,43.83,44.27,36.78,2792300,2792300,-0.08,-0.18038,44.2775,"August 16, 21",-0.0018038,,,,,
2021-08-13,45.42,45.63,44.68,44.77,37.2,2950803,2950803,-0.65,-1.43,45.125,"August 13, 21",-0.0143,,,,,
2021-08-12,45.35,45.51,44.9,45.3,37.64,2886127,2886127,-0.05,-0.11025,45.265,"August 12, 21",-0.0011025,,,,,
2021-08-11,44.66,45.45,44.14,45.34,37.67,4252723,4252723,0.68,1.52,44.8975,"August 11, 21",0.0152,,,,,
2021-08-10,43.73,44.79,43.56,44.54,37.01,3475339,3475339,0.81,1.85,44.155,"August 10, 21",0.0185,,,,,
2021-08-09,43.77,44.41,43.28,43.88,36.46,3937330,3937330,0.11,0.25131,43.835,"August 09, 21",0.0025131,,,,,
2021-08-06,43.75,44.68,43.75,43.97,36.54,4402700,4402700,0.22,0.50286,44.0375,"August 06, 21",0.0050286,,,,,
2021-08-05,42.51,43.16,42.5,43.13,35.84,7003200,7003200,0.62,1.46,42.825,"August 05, 21",0.0146,,,,,
2021-08-04,42.08,42.81,41.95,42.15,35.02,5936727,5936727,0.07,0.16635,42.2475,"August 04, 21",0.0016635,,,,,
2021-08-03,42,43,40.87,42.87,35.62,6602100,6602100,0.87,2.07,42.185,"August 03, 21",0.0207,,,,,
2021-08-02,42.38,43.44,41.75,41.79,34.72,5125818,5125818,-0.59,-1.39,42.34,"August 02, 21",-0.0139,,,,,
2021-07-30,42.74,43.34,41.97,42.16,35.03,6188623,6188623,-0.58,-1.36,42.5525,"July 30, 21",-0.0136,,,,,
2021-07-29,43.52,43.72,42.21,42.85,35.6,7603500,7603500,-0.67,-1.54,43.075,"July 29, 21",-0.0154,2021-07-30,2021-08-13,0.39,2021-07-20,0.39
2021-07-28,42.59,43.59,41.91,43.3,35.65,10288483,10288483,0.71,1.67,42.8475,"July 28, 21",0.0167,,,,,
2021-07-27,43.65,44.64,43.28,44.32,36.49,2780011,2780011,0.67,1.53,43.9725,"July 27, 21",0.0153,,,,,
2021-07-26,43.78,44.57,43.78,44.21,36.4,2932711,2932711,0.43,0.98218,44.085,"July 26, 21",0.0098218,,,,,
2021-07-23,43.89,44.37,43.39,43.63,35.92,2813299,2813299,-0.26,-0.59239,43.82,"July 23, 21",-0.0059239,,,,,
2021-07-22,43.97,44.04,43.17,43.49,35.81,4088703,4088703,-0.48,-1.09,43.6675,"July 22, 21",-0.0109,,,,,
2021-07-21,43.21,44.62,43.15,44,36.23,4292251,4292251,0.79,1.83,43.745,"July 21, 21",0.0183,,,,,
2021-07-20,39.56,43.1,39.56,42.67,35.13,6299600,6299600,3.12,7.86,41.2225,"July 20, 21",0.0786,,,,,
2021-07-19,41.69,42.08,40.93,41.2,33.92,8027300,8027300,-0.49,-1.18,41.475,"July 19, 21",-0.0118,,,,,
2021-07-16,45.17,45.17,42.84,43,35.4,4406638,4406638,-2.17,-4.8,44.045,"July 16, 21",-0.048,,,,,
2021-07-15,44.07,45.37,43.82,44.89,36.96,4106500,4106500,0.82,1.86,44.5375,"July 15, 21",0.0186,,,,,
2021-07-14,45,45.65,43.9,44.61,36.73,4412900,4412900,-0.39,-0.86667,44.79,"July 14, 21",-0.0086667,,,,,
2021-07-13,45.58,45.76,44.62,44.84,36.92,4482002,4482002,-0.74,-1.62,45.2,"July 13, 21",-0.0162,,,,,
2021-07-12,44.99,46.1,44.36,45.87,37.77,3358100,3358100,0.88,1.96,45.33,"July 12, 21",0.0196,,,,,
2021-07-09,44.5,45.34,44.17,45.31,37.31,3769000,3769000,0.81,1.82,44.83,"July 09, 21",0.0182,,,,,
2021-07-08,43.66,44.13,42.96,43.54,35.85,5340100,5340100,-0.12,-0.27485,43.5725,"July 08, 21",-0.0027485,,,,,
2021-07-07,44.38,44.95,44.2,44.41,36.56,4528308,4528308,0.03,0.06759802,44.485,"July 07, 21",0.0006759802,,,,,
2021-07-06,45.66,45.83,44.31,44.7,36.8,4344000,4344000,-0.96,-2.1,45.125,"July 06, 21",-0.021,,,,,
2021-07-02,46.35,46.45,45.76,46.05,37.91,2834404,2834404,-0.3,-0.64725,46.1525,"July 02, 21",-0.0064725,,,,,
2021-07-01,46.35,46.58,45.92,46.45,38.24,3770132,3770132,0.1,0.21575,46.325,"July 01, 21",0.0021575,,,,,
2021-06-30,45.66,46.11,45.51,45.87,37.77,3147917,3147917,0.21,0.45992,45.7875,"June 30, 21",0.0045992,,,,,
2021-06-29,46.39,46.83,45.53,45.75,37.67,2889771,2889771,-0.64,-1.38,46.125,"June 29, 21",-0.0138,,,,,
2021-06-28,47.06,47.06,45.91,46.03,37.9,3982720,3982720,-1.03,-2.19,46.515,"June 28, 21",-0.0219,,,,,
2021-06-25,46.82,47.61,46.54,47.33,38.97,5093200,5093200,0.51,1.09,47.075,"June 25, 21",0.0109,,,,,
2021-06-24,46.07,46.8,45.54,46.56,38.33,3544100,3544100,0.49,1.06,46.2425,"June 24, 21",0.0106,,,,,
2021-06-23,45.84,46.36,45.67,45.92,37.81,2961919,2961919,0.08,0.17452,45.9475,"June 23, 21",0.0017452,,,,,
2021-06-22,45.54,45.96,45.01,45.59,37.54,3694735,3694735,0.05,0.10979,45.525,"June 22, 21",0.0010979,,,,,
2021-06-21,44.7,45.59,44.39,45.5,37.46,3999214,3999214,0.8,1.79,45.045,"June 21, 21",0.0179,,,,,
2021-06-18,44.3,44.78,43.59,44.25,36.43,9332300,9332300,-0.05,-0.11287,44.23,"June 18, 21",-0.0011287,,,,,
2021-06-17,48.39,48.45,45.16,45.27,37.27,7161683,7161683,-3.12,-6.45,46.8175,"June 17, 21",-0.0645,,,,,
2021-06-16,47.25,48.3,46.55,47.9,39.44,3752418,3752418,0.65,1.38,47.5,"June 16, 21",0.0138,,,,,
2021-06-15,47.14,48.07,47.04,47.72,39.29,3971100,3971100,0.58,1.23,47.4925,"June 15, 21",0.0123,,,,,
2021-06-14,47.73,47.97,46.69,47.1,38.78,3939484,3939484,-0.63,-1.32,47.3725,"June 14, 21",-0.0132,,,,,
2021-06-11,47.39,47.95,47.39,47.85,39.4,3475125,3475125,0.46,0.97067,47.645,"June 11, 21",0.0097067,,,,,
2021-06-10,49.22,49.34,47.23,47.25,38.9,3378286,3378286,-1.97,-4,48.26,"June 10, 21",-0.04,,,,,
2021-06-09,49.12,49.23,48.13,48.44,39.88,3731300,3731300,-0.68,-1.38,48.73,"June 09, 21",-0.0138,,,,,
2021-06-08,49.47,49.88,48.71,49.61,40.85,4541747,4541747,0.14,0.283,49.4175,"June 08, 21",0.00283,,,,,
2021-06-07,50.09,50.18,49.72,49.9,41.08,4190029,4190029,-0.19,-0.37932,49.9725,"June 07, 21",-0.0037932,,,,,
2021-06-04,50.16,50.41,49.4,49.92,41.1,3383843,3383843,-0.24,-0.47847,49.9725,"June 04, 21",-0.0047847,,,,,
2021-06-03,49.88,50.83,49.76,50.3,41.41,4597464,4597464,0.42,0.84202,50.1925,"June 03, 21",0.0084202,,,,,
2021-06-02,50.48,50.52,49.57,49.93,41.11,3398000,3398000,-0.55,-1.09,50.125,"June 02, 21",-0.0109,,,,,
2021-06-01,50.7,51.03,50.14,50.35,41.45,3558600,3558600,-0.35,-0.69034,50.555,"June 01, 21",-0.0069034,,,,,
2021-05-28,50.03,50.09,49.15,49.9,41.08,3414600,3414600,-0.13,-0.25984,49.7925,"May 28, 21",-0.0025984,,,,,
2021-05-27,50.02,50.48,49.75,50.09,41.24,6690300,6690300,0.07,0.13994,50.085,"May 27, 21",0.0013994,,,,,
2021-05-26,48.59,49.44,48.47,49.09,40.42,3708800,3708800,0.5,1.03,48.8975,"May 26, 21",0.0103,,,,,
2021-05-25,49.55,50.2,48.33,48.38,39.83,3803849,3803849,-1.17,-2.36,49.115,"May 25, 21",-0.0236,,,,,
2021-05-24,49.44,49.69,49,49.32,40.61,2515900,2515900,-0.12,-0.24272,49.3625,"May 24, 21",-0.0024272,,,,,
2021-05-21,48.83,49.84,48.72,49.39,40.66,3697543,3697543,0.56,1.15,49.195,"May 21, 21",0.0115,,,,,
2021-05-20,48.9,49.16,48.15,48.6,40.01,4141000,4141000,-0.3,-0.6135,48.7025,"May 20, 21",-0.006135,,,,,
2021-05-19,48.98,49.03,47.97,48.95,40.3,4821800,4821800,-0.03,-0.06124949,48.7325,"May 19, 21",-0.0006124949,,,,,
2021-05-18,50.81,51.14,49.6,49.64,40.87,2653109,2653109,-1.17,-2.3,50.2975,"May 18, 21",-0.023,,,,,
2021-05-17,50.23,50.79,49.82,50.74,41.78,2868000,2868000,0.51,1.02,50.395,"May 17, 21",0.0102,,,,,
2021-05-14,49.65,50.61,49.51,50.47,41.55,2893817,2893817,0.82,1.65,50.06,"May 14, 21",0.0165,,,,,
2021-05-13,47.79,49.81,47.56,49.48,40.74,3126878,3126878,1.69,3.54,48.66,"May 13, 21",0.0354,,,,,
2021-05-12,49.66,49.94,47.82,48,39.52,3587238,3587238,-1.66,-3.34,48.855,"May 12, 21",-0.0334,,,,,
2021-05-11,48.86,50.1,48.51,48.99,40.33,3611400,3611400,0.13,0.26607,49.115,"May 11, 21",0.0026607,,,,,
2021-05-10,49.95,50.35,49.34,49.35,40.63,3398607,3398607,-0.6,-1.2,49.7475,"May 10, 21",-0.012,,,,,
2021-05-07,48.06,49.5,47.83,49.44,40.71,2835321,2835321,1.38,2.87,48.7075,"May 07, 21",0.0287,,,,,
2021-05-06,49.03,49.17,47.78,49.15,40.47,3678688,3678688,0.12,0.24475,48.7825,"May 06, 21",0.0024475,,,,,
2021-05-05,48.15,49.03,47.37,48.69,40.09,3978525,3978525,0.54,1.12,48.31,"May 05, 21",0.0112,,,,,
2021-05-04,46.49,48.09,46.08,48.06,39.57,4900240,4900240,1.57,3.38,47.18,"May 04, 21",0.0338,,,,,
2021-05-03,46.87,47.2,46.14,46.84,38.56,4042717,4042717,-0.03,-0.06400683,46.7625,"May 03, 21",-0.0006400683,,,,,
2021-04-30,46.64,47.23,46.16,46.28,38.1,4575908,4575908,-0.36,-0.77187,46.5775,"April 30, 21",-0.0077187,,,,,
2021-04-29,46.85,47.42,46.48,47.03,38.72,3289035,3289035,0.18,0.3842,46.945,"April 29, 21",0.003842,,,,,
2021-04-28,45.79,46.45,45.78,46.18,38.02,3288400,3288400,0.39,0.85171,46.05,"April 28, 21",0.0085171,2021-04-29,2021-05-13,0.39,2021-04-16,0.39
2021-04-27,45.9,46.24,45.68,46.1,37.63,3157425,3157425,0.2,0.43573,45.98,"April 27, 21",0.0043573,,,,,
2021-04-26,45.26,46.25,45.25,45.74,37.34,3843229,3843229,0.48,1.06,45.625,"April 26, 21",0.0106,,,,,
2021-04-23,43.33,45.07,43.05,44.93,36.68,5170246,5170246,1.6,3.69,44.095,"April 23, 21",0.0369,,,,,
2021-04-22,44.09,44.22,43.15,43.18,35.25,8094801,8094801,-0.91,-2.06,43.66,"April 22, 21",-0.0206,,,,,
2021-04-21,42.34,44.06,41.95,44.04,35.95,7848518,7848518,1.7,4.02,43.0975,"April 21, 21",0.0402,,,,,
2021-04-20,44.17,44.4,42.41,42.71,34.86,6282240,6282240,-1.46,-3.31,43.4225,"April 20, 21",-0.0331,,,,,
2021-04-19,44.91,45.66,44.48,44.61,36.41,3978100,3978100,-0.3,-0.668,44.915,"April 19, 21",-0.00668,,,,,
2021-04-16,45.31,45.56,44.3,44.83,36.59,5089515,5089515,-0.48,-1.06,45,"April 16, 21",-0.0106,,,,,
2021-04-15,45.52,45.57,43.85,44.68,36.47,7092300,7092300,-0.84,-1.85,44.905,"April 15, 21",-0.0185,,,,,
2021-04-14,44.68,45.86,44.62,45.52,37.16,3986000,3986000,0.84,1.88,45.17,"April 14, 21",0.0188,,,,,
2021-04-13,45.48,45.69,44.52,44.78,36.55,3791978,3791978,-0.7,-1.54,45.1175,"April 13, 21",-0.0154,,,,,
2021-04-12,45.63,46.02,45.47,45.92,37.48,3263200,3263200,0.29,0.63555,45.76,"April 12, 21",0.0063555,,,,,
2021-04-09,45.2,45.7,44.98,45.37,37.03,3154800,3154800,0.17,0.37611,45.3125,"April 09, 21",0.0037611,,,,,
2021-04-08,44.64,44.92,43.75,44.71,36.5,3236100,3236100,0.07,0.15681,44.505,"April 08, 21",0.0015681,,,,,
2021-04-07,45.07,45.35,44.62,44.99,36.72,2948600,2948600,-0.08,-0.1775,45.0075,"April 07, 21",-0.001775,,,,,
2021-04-06,44.73,45,44.22,44.82,36.59,3800199,3800199,0.09,0.20121,44.6925,"April 06, 21",0.0020121,,,,,
2021-04-05,45.52,45.99,44.63,44.91,36.66,4451354,4451354,-0.61,-1.34,45.2625,"April 05, 21",-0.0134,,,,,
2021-04-01,44.1,44.94,43.97,44.94,36.68,5785855,5785855,0.84,1.9,44.4875,"April 01, 21",0.019,,,,,
2021-03-31,44.51,45,44.03,44.15,36.04,6865349,6865349,-0.36,-0.80881,44.4225,"March 31, 21",-0.0080881,,,,,
2021-03-30,43.98,45.1,43.92,44.78,36.55,5613307,5613307,0.8,1.82,44.445,"March 30, 21",0.0182,,,,,
2021-03-29,44.2,44.25,42.86,43.37,35.4,9337347,9337347,-0.83,-1.88,43.67,"March 29, 21",-0.0188,,,,,
2021-03-26,44.8,45.41,44.31,45.01,36.74,6272100,6272100,0.21,0.46875,44.8825,"March 26, 21",0.0046875,,,,,
2021-03-25,42.08,44.35,41.79,44.1,36,6425400,6425400,2.02,4.8,43.08,"March 25, 21",0.048,,,,,
2021-03-24,43.11,43.67,42.22,42.24,34.48,5461668,5461668,-0.87,-2.02,42.81,"March 24, 21",-0.0202,,,,,
2021-03-23,43.03,43.61,42.12,42.27,34.5,7080900,7080900,-0.76,-1.77,42.7575,"March 23, 21",-0.0177,,,,,
2021-03-22,44.42,44.44,42.92,43.44,35.46,6606254,6606254,-0.98,-2.21,43.805,"March 22, 21",-0.0221,,,,,
2021-03-19,44.63,45.6,43.71,44.54,36.36,16992700,16992700,-0.09,-0.20166,44.62,"March 19, 21",-0.0020166,,,,,
2021-03-18,45.78,47.56,45.24,45.38,37.04,9444914,9444914,-0.4,-0.87374,45.99,"March 18, 21",-0.0087374,,,,,
2021-03-17,44.48,45.09,44,44.68,36.47,6945800,6945800,0.2,0.44964,44.5625,"March 17, 21",0.0044964,,,,,
2021-03-16,44.47,44.5,43.38,43.94,35.87,5040700,5040700,-0.53,-1.19,44.0725,"March 16, 21",-0.0119,,,,,
2021-03-15,45.46,45.68,44.04,44.94,36.68,4590574,4590574,-0.52,-1.14,45.03,"March 15, 21",-0.0114,,,,,
2021-03-12,45.62,46,45.09,45.48,37.12,5954804,5954804,-0.14,-0.30688,45.5475,"March 12, 21",-0.0030688,,,,,
2021-03-11,44.22,44.89,43.89,44.63,36.43,6119400,6119400,0.41,0.92718,44.4075,"March 11, 21",0.0092718,,,,,
2021-03-10,44.13,44.83,43.77,44.62,36.42,8124800,8124800,0.49,1.11,44.3375,"March 10, 21",0.0111,,,,,
2021-03-09,44.73,45.06,43.71,44.06,35.96,6564629,6564629,-0.67,-1.5,44.39,"March 09, 21",-0.015,,,,,
2021-03-08,45.07,46.6,44.49,45.87,37.44,6604500,6604500,0.8,1.78,45.5075,"March 08, 21",0.0178,,,,,
2021-03-05,44.89,45.18,42.44,44.3,36.16,8907905,8907905,-0.59,-1.31,44.2025,"March 05, 21",-0.0131,,,,,
2021-03-04,44.36,45.18,42.76,43.68,35.65,8775530,8775530,-0.68,-1.53,43.995,"March 04, 21",-0.0153,,,,,
2021-03-03,44.99,46.02,44.39,44.61,36.41,8511582,8511582,-0.38,-0.84463,45.0025,"March 03, 21",-0.0084463,,,,,
2021-03-02,44.33,45.2,43.93,44.46,36.29,10253900,10253900,0.13,0.29326,44.48,"March 02, 21",0.0029326,,,,,
2021-03-01,44.49,45.01,44,44.3,36.16,9339800,9339800,-0.19,-0.42706,44.45,"March 01, 21",-0.0042706,,,,,
2021-02-26,43.83,44.48,42.86,43.44,35.46,6546804,6546804,-0.39,-0.8898,43.6525,"February 26, 21",-0.008898,,,,,
2021-02-25,46.96,46.97,44.06,44.2,36.08,6851205,6851205,-2.76,-5.88,45.5475,"February 25, 21",-0.0588,,,,,
2021-02-24,45,46.56,44.77,46.38,37.86,5381807,5381807,1.38,3.07,45.6775,"February 24, 21",0.0307,,,,,
2021-02-23,44,44.56,43.31,44.45,36.28,6150956,6150956,0.45,1.02,44.08,"February 23, 21",0.0102,,,,,
