date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,paymentDate,dividend,adjDividend,recordDate,declarationDate
2023-07-28,59.74,60.21,59.53,60.08,57.08,1150500,1150500,0.34,0.56913,59.89,"July 28, 23",0.0056913,,,,,
2023-07-27,60.62,60.72,59.37,59.37,56.4,1654546,1654546,-1.25,-2.06,60.02,"July 27, 23",-0.0206,,,,,
2023-07-26,58.71,59.57,58.71,59.41,56.44,1587729,1587729,0.7,1.19,59.1,"July 26, 23",0.0119,,,,,
2023-07-25,58.64,59.55,58.59,59.5,56.53,1546879,1546879,0.86,1.47,59.07,"July 25, 23",0.0147,,,,,
2023-07-24,58.85,59.12,58.84,59.02,56.07,726622,726622,0.17,0.28887,58.9575,"July 24, 23",0.0028887,,,,,
2023-07-21,59.03,59.2,58.82,58.91,55.96,944400,944400,-0.12,-0.20329,58.99,"July 21, 23",-0.0020329,,,,,
2023-07-20,58.77,58.97,58.41,58.7,55.77,1174400,1174400,-0.07,-0.11911,58.7125,"July 20, 23",-0.0011911,,,,,
2023-07-19,58.36,58.39,57.96,58.17,55.26,1439400,1439400,-0.19,-0.32557,58.22,"July 19, 23",-0.0032557,,,,,
2023-07-18,57.34,58.09,57.28,58.04,55.14,1117700,1117700,0.7,1.22,57.6875,"July 18, 23",0.0122,,,,,
2023-07-17,57.03,57.6,57.02,57.54,54.66,1536018,1536018,0.51,0.89427,57.2975,"July 17, 23",0.0089427,,,,,
2023-07-14,57.7,57.86,57.12,57.36,54.49,1507800,1507800,-0.34,-0.58925,57.51,"July 14, 23",-0.0058925,,,,,
2023-07-13,57,57.26,56.88,57.18,54.32,1247157,1247157,0.18,0.31579,57.08,"July 13, 23",0.0031579,,,,,
2023-07-12,56.24,56.67,55.95,56.45,53.63,1770700,1770700,0.21,0.3734,56.3275,"July 12, 23",0.003734,,,,,
2023-07-11,55.17,55.41,54.92,55.4,52.63,1445026,1445026,0.23,0.41689,55.225,"July 11, 23",0.0041689,,,,,
2023-07-10,54.05,54.49,53.86,54,51.3,935800,935800,-0.05,-0.09250694,54.1,"July 10, 23",-0.0009250694,,,,,
2023-07-07,53.64,54.02,53.48,53.55,50.87,1108414,1108414,-0.09,-0.16779,53.6725,"July 07, 23",-0.0016779,,,,,
2023-07-06,53.76,54.05,53.11,53.36,50.69,1879002,1879002,-0.4,-0.74405,53.57,"July 06, 23",-0.0074405,,,,,
2023-07-05,54.68,55.29,54.55,54.77,52.03,3073015,3073015,0.09,0.16459,54.8225,"July 05, 23",0.0016459,,,,,
2023-07-03,55.75,55.9,55.65,55.88,53.09,1135200,1135200,0.13,0.23318,55.795,"July 03, 23",0.0023318,,,,,
2023-06-30,55.64,55.91,55.44,55.73,52.94,1812609,1812609,0.09,0.16175,55.68,"June 30, 23",0.0016175,,,,,
2023-06-29,54.69,54.99,54.52,54.93,52.18,2159100,2159100,0.24,0.43884,54.7825,"June 29, 23",0.0043884,,,,,
2023-06-28,55.03,55.3,54.68,55.06,52.31,2190016,2190016,0.03,0.05451572,55.0175,"June 28, 23",0.0005451572,,,,,
2023-06-27,53.1,54.66,53.05,54.57,51.84,2997400,2997400,1.47,2.77,53.845,"June 27, 23",0.0277,,,,,
2023-06-26,53,53.43,52.9,53.04,50.39,2711636,2711636,0.04,0.0754717,53.0925,"June 26, 23",0.000754717,,,,,
2023-06-23,52.9,53.59,52.8,53.44,50.77,1613517,1613517,0.54,1.02,53.1825,"June 23, 23",0.0102,,,,,
2023-06-22,53.44,53.65,53.09,53.46,50.79,985100,985100,0.02,0.03742515,53.41,"June 22, 23",0.0003742515,,,,,
2023-06-21,53.02,53.92,52.97,53.79,51.1,1733000,1733000,0.77,1.45,53.425,"June 21, 23",0.0145,,,,,
2023-06-20,52.59,52.93,52.25,52.85,50.21,1338520,1338520,0.26,0.49439,52.655,"June 20, 23",0.0049439,,,,,
2023-06-16,53.83,54.47,53.06,53.14,50.48,1746110,1746110,-0.69,-1.28,53.625,"June 16, 23",-0.0128,,,,,
2023-06-15,51.26,52.74,51.16,52.73,50.09,2345800,2345800,1.47,2.87,51.9725,"June 15, 23",0.0287,,,,,
2023-06-14,50.63,52.12,50.54,52.06,49.46,3467900,3467900,1.43,2.82,51.3375,"June 14, 23",0.0282,,,,,
2023-06-13,49.23,50.08,49.14,50.05,47.55,2057514,2057514,0.82,1.67,49.625,"June 13, 23",0.0167,,,,,
2023-06-12,48.92,49.79,48.91,49.66,47.18,1670340,1670340,0.74,1.51,49.32,"June 12, 23",0.0151,,,,,
2023-06-09,49.17,49.18,48.53,48.69,46.26,1250511,1250511,-0.48,-0.97621,48.8925,"June 09, 23",-0.0097621,,,,,
2023-06-08,49.18,49.66,49.08,49.53,47.05,818020,818020,0.35,0.71167,49.3625,"June 08, 23",0.0071167,,,,,
2023-06-07,48.11,48.81,48.06,48.58,46.15,980420,980420,0.47,0.97693,48.39,"June 07, 23",0.0097693,,,,,
2023-06-06,47.44,48.24,47.38,48.17,45.76,1079913,1079913,0.73,1.54,47.8075,"June 06, 23",0.0154,,,,,
2023-06-05,48.35,48.59,47.95,48.35,45.93,998398,998398,0,0,48.31,"June 05, 23",0,,,,,
2023-06-02,48.56,49.13,48.56,49.06,46.61,903621,903621,0.5,1.03,48.8275,"June 02, 23",0.0103,,,,,
2023-06-01,47.49,48.44,47.47,48.29,45.88,1081612,1081612,0.8,1.68,47.9225,"June 01, 23",0.0168,,,,,
2023-05-31,47.93,47.99,47.14,47.54,45.16,1053626,1053626,-0.39,-0.81369,47.65,"May 31, 23",-0.0081369,,,,,
2023-05-30,48.71,48.85,48.1,48.37,45.95,610940,610940,-0.34,-0.69801,48.5075,"May 30, 23",-0.0069801,,,,,
2023-05-26,48.44,48.96,48.3,48.81,46.37,944841,944841,0.37,0.76383,48.6275,"May 26, 23",0.0076383,,,,,
2023-05-25,48.07,48.53,48,48.4,45.98,935341,935341,0.33,0.6865,48.25,"May 25, 23",0.006865,,,,,
2023-05-24,48.13,48.37,47.82,48.25,45.84,966813,966813,0.12,0.24932,48.1425,"May 24, 23",0.0024932,,,,,
2023-05-23,49.29,49.54,48.65,48.74,46.3,764445,764445,-0.55,-1.12,49.055,"May 23, 23",-0.0112,,,,,
2023-05-22,49.84,50.16,49.77,50.11,47.6,689009,689009,0.27,0.54173,49.97,"May 22, 23",0.0054173,,,,,
2023-05-19,50.17,50.39,49.87,50.23,47.72,467401,467401,0.06,0.11959,50.165,"May 19, 23",0.0011959,,,,,
2023-05-18,49.48,50.07,49.34,50.04,47.54,462415,462415,0.56,1.13,49.7325,"May 18, 23",0.0113,,,,,
2023-05-17,49.35,49.71,49.13,49.68,47.2,378600,378600,0.33,0.66869,49.4675,"May 17, 23",0.0066869,,,,,
2023-05-16,49.15,49.34,48.79,49.13,46.67,267238,267238,-0.02,-0.04069176,49.1025,"May 16, 23",-0.0004069176,,,,,
2023-05-15,49.11,49.55,49.04,49.51,47.03,413800,413800,0.4,0.8145,49.3025,"May 15, 23",0.008145,,,,,
2023-05-12,49.29,49.53,48.75,48.98,46.53,698430,698430,-0.31,-0.62893,49.1375,"May 12, 23",-0.0062893,,,,,
2023-05-11,49.12,49.77,48.92,49.72,47.23,487500,487500,0.6,1.22,49.3825,"May 11, 23",0.0122,,,,,
2023-05-10,49.48,49.52,48.85,49.39,46.92,351613,351613,-0.09,-0.18189,49.31,"May 10, 23",-0.0018189,,,,,
2023-05-09,48.84,49.46,48.81,49.35,46.88,301200,301200,0.51,1.04,49.115,"May 09, 23",0.0104,,,,,
2023-05-08,49.63,49.75,49.23,49.28,46.82,458338,458338,-0.35,-0.70522,49.4725,"May 08, 23",-0.0070522,,,,,
2023-05-05,48.97,49.74,48.95,49.5,47.03,864413,864413,0.53,1.08,49.29,"May 05, 23",0.0108,,,,,
2023-05-04,48.51,48.88,48.42,48.46,46.04,485700,485700,-0.05,-0.10307,48.5675,"May 04, 23",-0.0010307,,,,,
2023-05-03,48.12,48.38,47.66,47.67,45.29,1055200,1055200,-0.45,-0.93516,47.9575,"May 03, 23",-0.0093516,,,,,
2023-05-02,47.79,48.08,47.38,47.98,45.58,875004,875004,0.19,0.39757,47.8075,"May 02, 23",0.0039757,,,,,
2023-05-01,48.32,48.86,48.22,48.29,45.88,368700,368700,-0.03,-0.06208609,48.4225,"May 01, 23",-0.0006208609,,,,,
2023-04-28,47.84,48.64,47.82,48.5,46.08,809500,809500,0.66,1.38,48.2,"April 28, 23",0.0138,,,,,
2023-04-27,48.02,48.69,47.79,48.6,46.17,692656,692656,0.58,1.21,48.275,"April 27, 23",0.0121,,,,,
2023-04-26,48.42,48.56,48.1,48.27,45.86,401800,401800,-0.15,-0.30979,48.3375,"April 26, 23",-0.0030979,,,,,
2023-04-25,49.8,50.03,49.47,49.55,47.07,502800,502800,-0.25,-0.50201,49.7125,"April 25, 23",-0.0050201,,,,,
2023-04-24,50.02,50.2,49.64,49.82,47.33,480400,480400,-0.2,-0.39984,49.92,"April 24, 23",-0.0039984,,,,,
2023-04-21,49.64,49.73,49.27,49.43,46.96,435932,435932,-0.21,-0.42305,49.5175,"April 21, 23",-0.0042305,,,,,
2023-04-20,49.2,50.02,49.2,49.88,47.39,285200,285200,0.68,1.38,49.575,"April 20, 23",0.0138,,,,,
2023-04-19,49.71,50.04,49.71,49.99,47.49,303500,303500,0.28,0.56327,49.8625,"April 19, 23",0.0056327,,,,,
2023-04-18,49.8,49.99,49.65,49.96,47.46,443746,443746,0.16,0.32129,49.85,"April 18, 23",0.0032129,,,,,
2023-04-17,49.22,49.61,49.22,49.61,47.13,279000,279000,0.39,0.79236,49.415,"April 17, 23",0.0079236,,,,,
2023-04-14,49.31,49.6,49.08,49.24,46.78,377816,377816,-0.07,-0.14196,49.3075,"April 14, 23",-0.0014196,,,,,
2023-04-13,48.72,49.48,48.49,49.29,46.83,468508,468508,0.57,1.17,48.995,"April 13, 23",0.0117,,,,,
2023-04-12,48.26,49,48.18,48.56,46.13,584600,584600,0.3,0.62163,48.5,"April 12, 23",0.0062163,,,,,
2023-04-11,47.36,48,47.36,47.74,45.35,889812,889812,0.38,0.80236,47.615,"April 11, 23",0.0080236,,,,,
2023-04-10,47.34,48.05,47.34,48.05,45.65,317700,317700,0.71,1.5,47.695,"April 10, 23",0.015,,,,,
2023-04-06,46.88,47.77,46.84,47.77,45.38,615626,615626,0.89,1.9,47.315,"April 06, 23",0.019,,,,,
2023-04-05,48.36,48.4,46.92,47.1,44.75,1133813,1133813,-1.26,-2.61,47.695,"April 05, 23",-0.0261,,,,,
2023-04-04,50.88,51.02,50.06,50.24,47.73,604103,604103,-0.64,-1.26,50.55,"April 04, 23",-0.0126,,,,,
2023-04-03,50.34,50.93,50.23,50.91,48.36,572132,572132,0.57,1.13,50.6025,"April 03, 23",0.0113,,,,,
2023-03-31,50.83,51.01,50.55,50.87,48.33,463300,463300,0.04,0.07869368,50.815,"March 31, 23",0.0007869368,,,,,
2023-03-30,50.29,50.52,49.94,50.08,47.58,1006500,1006500,-0.21,-0.41758,50.2075,"March 30, 23",-0.0041758,,,,,
2023-03-29,49.35,49.63,49.04,49.59,47.11,512649,512649,0.24,0.48632,49.4025,"March 29, 23",0.0048632,,,,,
2023-03-28,48.35,49.2,48.21,49.19,46.73,766100,766100,0.84,1.74,48.7375,"March 28, 23",0.0174,,,,,
2023-03-27,48.49,48.67,48.16,48.32,45.9,466604,466604,-0.17,-0.35059,48.41,"March 27, 23",-0.0035059,,,,,
2023-03-24,48.12,48.21,47.25,48.1,45.7,1817300,1817300,-0.02,-0.04156276,47.92,"March 24, 23",-0.0004156276,,,,,
2023-03-23,50.05,50.4,48.95,49.4,46.93,819100,819100,-0.65,-1.3,49.7,"March 23, 23",-0.013,,,,,
2023-03-22,50.54,51.27,50.24,50.26,47.75,445715,445715,-0.28,-0.55402,50.5775,"March 22, 23",-0.0055402,,,,,
2023-03-21,50.41,50.61,50.26,50.45,47.93,898900,898900,0.04,0.07934934,50.4325,"March 21, 23",0.0007934934,,,,,
2023-03-20,49.23,49.67,49.2,49.32,46.85,1036135,1036135,0.09,0.18282,49.355,"March 20, 23",0.0018282,,,,,
2023-03-17,47.73,48.27,47.49,48.12,45.71,963927,963927,0.39,0.8171,47.9025,"March 17, 23",0.008171,,,,,
2023-03-16,47.53,48.93,47.37,48.87,46.43,754269,754269,1.34,2.82,48.175,"March 16, 23",0.0282,2023-05-04,1.03,1.03,2023-03-17,2023-03-06
2023-03-15,48.01,48.41,47.44,48.18,44.79,660330,660330,0.17,0.35409,48.01,"March 15, 23",0.0035409,,,,,
2023-03-14,50.15,50.52,49.65,50.26,46.73,689600,689600,0.11,0.21934,50.145,"March 14, 23",0.0021934,,,,,
2023-03-13,49.02,49.57,48.72,48.9,45.46,835634,835634,-0.12,-0.2448,49.0525,"March 13, 23",-0.002448,,,,,
2023-03-10,51.37,51.37,49.91,50.17,46.64,478300,478300,-1.2,-2.34,50.705,"March 10, 23",-0.0234,,,,,
2023-03-09,51.29,51.64,50.83,50.86,47.28,390371,390371,-0.43,-0.83837,51.155,"March 09, 23",-0.0083837,,,,,
2023-03-08,51.45,51.83,51.4,51.79,48.15,419500,419500,0.34,0.66084,51.6175,"March 08, 23",0.0066084,,,,,
2023-03-07,52.16,52.2,51.34,51.4,47.79,653300,653300,-0.76,-1.46,51.775,"March 07, 23",-0.0146,,,,,
2023-03-06,51.76,52.08,51.64,51.68,48.05,703091,703091,-0.08,-0.15456,51.79,"March 06, 23",-0.0015456,,,,,
2023-03-03,51.17,51.76,50.64,51.66,48.03,906107,906107,0.49,0.95759,51.3075,"March 03, 23",0.0095759,,,,,
2023-03-02,50.86,52.03,50.61,51.82,48.18,1408412,1408412,0.96,1.89,51.33,"March 02, 23",0.0189,,,,,
2023-03-01,47.9,48,47.3,47.46,44.12,592800,592800,-0.44,-0.91858,47.665,"March 01, 23",-0.0091858,,,,,
2023-02-28,47.62,47.82,47.31,47.31,43.98,481500,481500,-0.31,-0.65099,47.515,"February 28, 23",-0.0065099,,,,,
2023-02-27,47.07,47.38,46.9,47.06,43.75,752604,752604,-0.01,-0.02124495,47.1025,"February 27, 23",-0.0002124495,,,,,
2023-02-24,46.16,46.41,46.06,46.31,43.05,1516113,1516113,0.15,0.32496,46.235,"February 24, 23",0.0032496,,,,,
2023-02-23,46.78,46.99,46.26,46.93,43.63,1486000,1486000,0.15,0.32065,46.74,"February 23, 23",0.0032065,,,,,
2023-02-22,46.64,46.77,46.12,46.34,43.08,2706200,2706200,-0.3,-0.64322,46.4675,"February 22, 23",-0.0064322,,,,,
2023-02-21,47.56,47.64,46.7,46.85,43.56,917700,917700,-0.71,-1.49,47.1875,"February 21, 23",-0.0149,,,,,
2023-02-17,47.01,47.36,46.84,47.24,43.92,1023111,1023111,0.23,0.48926,47.1125,"February 17, 23",0.0048926,,,,,
2023-02-16,47.13,47.74,46.93,47.34,44.01,424765,424765,0.21,0.44558,47.285,"February 16, 23",0.0044558,,,,,
2023-02-15,47.27,48.31,47.24,48.18,44.79,1916149,1916149,0.91,1.93,47.75,"February 15, 23",0.0193,,,,,
2023-02-14,47.01,47.56,46.89,47.22,43.9,654200,654200,0.21,0.44671,47.17,"February 14, 23",0.0044671,,,,,
2023-02-13,46.54,47.25,46.53,47.24,43.92,421600,421600,0.7,1.5,46.89,"February 13, 23",0.015,,,,,
2023-02-10,45.93,46.3,45.79,46.27,43.02,712005,712005,0.34,0.74026,46.0725,"February 10, 23",0.0074026,,,,,
2023-02-09,47.29,47.39,46.72,46.83,43.54,669045,669045,-0.46,-0.97272,47.0575,"February 09, 23",-0.0097272,,,,,
2023-02-08,47.05,47.19,46.5,46.94,43.64,515000,515000,-0.11,-0.23379,46.92,"February 08, 23",-0.0023379,,,,,
2023-02-07,46.56,47.36,46.49,47.28,43.96,433600,433600,0.72,1.55,46.9225,"February 07, 23",0.0155,,,,,
2023-02-06,46.92,46.99,46.39,46.55,43.28,255811,255811,-0.37,-0.78858,46.7125,"February 06, 23",-0.0078858,,,,,
2023-02-03,47.12,47.69,47.12,47.4,44.07,510500,510500,0.28,0.59423,47.3325,"February 03, 23",0.0059423,,,,,
2023-02-02,48.34,48.85,47.98,48.63,45.21,548025,548025,0.29,0.59992,48.45,"February 02, 23",0.0059992,,,,,
2023-02-01,47.36,48.32,47.09,48.05,44.67,969200,969200,0.69,1.46,47.705,"February 01, 23",0.0146,,,,,
2023-01-31,46.28,47.11,45.95,47.08,43.77,1737500,1737500,0.8,1.73,46.605,"January 31, 23",0.0173,,,,,
2023-01-30,46.24,46.62,46.23,46.25,43,881516,881516,0.01,0.0216263,46.335,"January 30, 23",0.000216263,,,,,
2023-01-27,45.79,46.64,45.79,46.47,43.2,608049,608049,0.68,1.49,46.1725,"January 27, 23",0.0149,,,,,
2023-01-26,46.02,46.28,45.61,46.27,43.02,388312,388312,0.25,0.54324,46.045,"January 26, 23",0.0054324,,,,,
2023-01-25,45.34,45.87,45.23,45.71,42.5,293054,293054,0.37,0.81606,45.5375,"January 25, 23",0.0081606,,,,,
2023-01-24,45.06,45.2,44.82,45.1,41.93,260600,260600,0.04,0.08877053,45.045,"January 24, 23",0.0008877053,,,,,
2023-01-23,44.77,45.45,44.7,45.28,42.1,299615,299615,0.51,1.14,45.05,"January 23, 23",0.0114,,,,,
2023-01-20,44.53,45.02,44.41,45.01,41.85,276300,276300,0.48,1.08,44.7425,"January 20, 23",0.0108,,,,,
2023-01-19,44.58,44.77,44.35,44.44,41.32,549819,549819,-0.14,-0.31404,44.535,"January 19, 23",-0.0031404,,,,,
2023-01-18,45.38,45.52,44.7,44.72,41.58,386000,386000,-0.66,-1.45,45.08,"January 18, 23",-0.0145,,,,,
2023-01-17,45.25,45.5,45.01,45.33,42.14,340700,340700,0.08,0.1768,45.2725,"January 17, 23",0.001768,,,,,
2023-01-13,44.72,45.67,44.72,45.64,42.43,621239,621239,0.92,2.06,45.1875,"January 13, 23",0.0206,,,,,
2023-01-12,44.9,45.01,44.41,44.69,41.55,777200,777200,-0.21,-0.46771,44.7525,"January 12, 23",-0.0046771,,,,,
2023-01-11,44,44.52,43.97,44.52,41.39,342346,342346,0.52,1.18,44.2525,"January 11, 23",0.0118,,,,,
2023-01-10,43.46,43.61,43.27,43.6,40.53,495704,495704,0.14,0.32214,43.485,"January 10, 23",0.0032214,,,,,
2023-01-09,44.35,44.54,43.59,43.69,40.62,563600,563600,-0.66,-1.49,44.0425,"January 09, 23",-0.0149,,,,,
2023-01-06,42.27,43.66,42.12,43.62,40.55,461433,461433,1.35,3.19,42.9175,"January 06, 23",0.0319,,,,,
2023-01-05,42.41,42.55,42.1,42.19,39.22,430300,430300,-0.22,-0.51875,42.3125,"January 05, 23",-0.0051875,,,,,
2023-01-04,42.53,43.02,42.42,43,39.98,1182600,1182600,0.47,1.11,42.7425,"January 04, 23",0.0111,,,,,
2023-01-03,41.35,41.62,40.76,41.03,38.15,521800,521800,-0.32,-0.77388,41.19,"January 03, 23",-0.0077388,,,,,
2022-12-30,39.59,39.85,39.46,39.79,36.99,207906,207906,0.2,0.50518,39.6725,"December 30, 22",0.0050518,,,,,
2022-12-29,39.91,40.2,39.89,39.92,37.11,277334,277334,0.01,0.02505638,39.98,"December 29, 22",0.0002505638,,,,,
2022-12-28,40.03,40.17,39.35,39.38,36.61,252137,252137,-0.65,-1.62,39.7325,"December 28, 22",-0.0162,,,,,
2022-12-27,39.81,40.11,39.58,39.98,37.17,116149,116149,0.17,0.42703,39.87,"December 27, 22",0.0042703,,,,,
2022-12-23,39.62,39.88,39.36,39.88,37.08,135410,135410,0.26,0.65623,39.685,"December 23, 22",0.0065623,,,,,
2022-12-22,39.69,39.76,39.03,39.53,36.75,327621,327621,-0.16,-0.40312,39.5025,"December 22, 22",-0.0040312,,,,,
2022-12-21,39.75,40.14,39.75,39.9,37.09,338300,338300,0.15,0.37736,39.885,"December 21, 22",0.0037736,,,,,
2022-12-20,39.42,39.7,39.31,39.37,36.6,483715,483715,-0.05,-0.12684,39.45,"December 20, 22",-0.0012684,,,,,
2022-12-19,39.52,39.78,38.99,39.17,36.42,744600,744600,-0.35,-0.88563,39.365,"December 19, 22",-0.0088563,,,,,
2022-12-16,38.85,39.06,38.45,39.02,36.28,653139,653139,0.17,0.43758,38.845,"December 16, 22",0.0043758,,,,,
2022-12-15,40.12,40.15,39.06,39.17,36.42,382900,382900,-0.95,-2.37,39.625,"December 15, 22",-0.0237,,,,,
2022-12-14,40.86,41.02,40.24,40.65,37.79,285400,285400,-0.21,-0.51395,40.6925,"December 14, 22",-0.0051395,,,,,
2022-12-13,41.05,41.21,40.21,40.67,37.81,435300,435300,-0.38,-0.9257,40.785,"December 13, 22",-0.009257,,,,,
2022-12-12,39.83,39.97,39.54,39.95,37.14,281800,281800,0.12,0.30128,39.8225,"December 12, 22",0.0030128,,,,,
2022-12-09,39.83,40.19,39.74,39.86,37.06,283100,283100,0.03,0.07532011,39.905,"December 09, 22",0.0007532011,,,,,
2022-12-08,39.22,39.53,39.1,39.49,36.71,316322,316322,0.27,0.68842,39.335,"December 08, 22",0.0068842,,,,,
2022-12-07,39.65,39.86,39.38,39.54,36.76,464600,464600,-0.11,-0.27743,39.6075,"December 07, 22",-0.0027743,,,,,
2022-12-06,39.86,39.95,39.35,39.63,36.84,335216,335216,-0.23,-0.57702,39.6975,"December 06, 22",-0.0057702,,,,,
2022-12-05,40.32,40.46,39.7,39.86,37.06,419119,419119,-0.46,-1.14,40.085,"December 05, 22",-0.0114,,,,,
2022-12-02,40.44,40.72,40.22,40.61,37.75,353600,353600,0.17,0.42038,40.4975,"December 02, 22",0.0042038,,,,,
2022-12-01,40.58,40.75,40.25,40.45,37.61,315741,315741,-0.13,-0.32035,40.5075,"December 01, 22",-0.0032035,,,,,
2022-11-30,40.27,40.4,39.27,40.35,37.51,799322,799322,0.08,0.19866,40.0725,"November 30, 22",0.0019866,,,,,
2022-11-29,39.83,40.14,39.78,40.03,37.22,388100,388100,0.2,0.50213,39.945,"November 29, 22",0.0050213,,,,,
2022-11-28,40.32,40.46,39.5,39.55,36.77,298800,298800,-0.77,-1.91,39.9575,"November 28, 22",-0.0191,,,,,
2022-11-25,40.48,40.65,40.38,40.63,37.77,181912,181912,0.15,0.37055,40.535,"November 25, 22",0.0037055,,,,,
2022-11-23,39.73,40.3,39.73,40.28,37.45,429000,429000,0.55,1.38,40.01,"November 23, 22",0.0138,,,,,
2022-11-22,39.11,39.66,39.11,39.66,36.87,729300,729300,0.55,1.41,39.385,"November 22, 22",0.0141,,,,,
2022-11-21,39.34,39.82,39.34,39.58,36.8,638220,638220,0.245,0.61007,39.52,"November 21, 22",0.0061007,,,,,
2022-11-18,39.71,39.75,39.39,39.66,36.87,331349,331349,-0.05,-0.12591,39.6275,"November 18, 22",-0.0012591,,,,,
2022-11-17,38.3,39.06,38.28,39.03,36.29,449700,449700,0.73,1.91,38.6675,"November 17, 22",0.0191,,,,,
2022-11-16,39.73,39.79,39.08,39.2,36.44,569633,569633,-0.53,-1.33,39.45,"November 16, 22",-0.0133,,,,,
2022-11-15,40.62,40.66,39.45,39.72,36.93,785017,785017,-0.9,-2.22,40.1125,"November 15, 22",-0.0222,,,,,
2022-11-14,39.84,39.98,39.31,39.32,36.56,833100,833100,-0.52,-1.31,39.6125,"November 14, 22",-0.0131,,,,,
2022-11-11,39.83,40.44,39.61,40.32,37.49,1215738,1215738,0.49,1.23,40.05,"November 11, 22",0.0123,,,,,
2022-11-10,37.88,39.15,37.83,39.12,36.37,881100,881100,1.24,3.27,38.495,"November 10, 22",0.0327,,,,,
2022-11-09,36.42,36.85,36.14,36.14,33.6,416200,416200,-0.28,-0.76881,36.3875,"November 09, 22",-0.0076881,,,,,
2022-11-08,37.02,37.24,36.53,36.89,34.3,561228,561228,-0.13,-0.35116,36.92,"November 08, 22",-0.0035116,,,,,
2022-11-07,37.29,37.4,36.97,37.19,34.58,494800,494800,-0.1,-0.26817,37.2125,"November 07, 22",-0.0026817,,,,,
2022-11-04,36.46,37.17,36.24,37.13,34.52,604400,604400,0.67,1.84,36.75,"November 04, 22",0.0184,,,,,
2022-11-03,34.47,35.56,34.47,35.39,32.9,742950,742950,0.92,2.67,34.9725,"November 03, 22",0.0267,,,,,
2022-11-02,35.65,36.27,34.75,34.75,32.31,771757,771757,-0.9,-2.52,35.355,"November 02, 22",-0.0252,,,,,
2022-11-01,36.54,36.62,35.98,36.24,33.69,455813,455813,-0.3,-0.82102,36.345,"November 01, 22",-0.0082102,,,,,
2022-10-31,36.16,36.45,36.03,36.21,33.66,482147,482147,0.05,0.13827,36.2125,"October 31, 22",0.0013827,,,,,
2022-10-28,35.96,36.63,35.86,36.61,34.04,625300,625300,0.65,1.81,36.265,"October 28, 22",0.0181,,,,,
2022-10-27,35.41,35.79,35.11,35.23,32.75,593400,593400,-0.18,-0.50833,35.385,"October 27, 22",-0.0050833,,,,,
2022-10-26,35.49,35.8,35.28,35.41,32.92,525700,525700,-0.08,-0.22542,35.495,"October 26, 22",-0.0022542,,,,,
2022-10-25,34.73,35.56,34.71,35.52,33.02,565200,565200,0.79,2.27,35.13,"October 25, 22",0.0227,,,,,
2022-10-24,34.45,34.84,34.25,34.57,32.14,662000,662000,0.12,0.34833,34.5275,"October 24, 22",0.0034833,,,,,
2022-10-21,33.21,34.16,33.05,33.96,31.57,753800,753800,0.75,2.26,33.595,"October 21, 22",0.0226,,,,,
2022-10-20,33.93,34.41,33.36,33.4,31.05,944313,944313,-0.53,-1.56,33.775,"October 20, 22",-0.0156,,,,,
2022-10-19,33.83,34.01,33.27,33.53,31.17,492700,492700,-0.3,-0.88679,33.66,"October 19, 22",-0.0088679,,,,,
2022-10-18,34.31,34.4,33.72,33.97,31.58,572900,572900,-0.34,-0.99096,34.1,"October 18, 22",-0.0099096,,,,,
2022-10-17,33.1,33.56,33.1,33.31,30.97,650315,650315,0.21,0.63444,33.2675,"October 17, 22",0.0063444,,,,,
2022-10-14,33.03,33.14,31.79,31.86,29.62,725284,725284,-1.17,-3.54,32.455,"October 14, 22",-0.0354,,,,,
2022-10-13,31.61,33.28,31.31,33.02,30.7,693307,693307,1.41,4.46,32.305,"October 13, 22",0.0446,,,,,
2022-10-12,32.25,32.25,31.89,31.99,29.74,563119,563119,-0.26,-0.8062,32.095,"October 12, 22",-0.008062,,,,,
2022-10-11,32.56,32.9,32.17,32.31,30.04,589420,589420,-0.25,-0.76781,32.485,"October 11, 22",-0.0076781,,,,,
2022-10-10,32.96,33.03,32.43,32.77,30.47,578600,578600,-0.19,-0.57646,32.7975,"October 10, 22",-0.0057646,,,,,
2022-10-07,32.81,32.85,32.13,32.38,30.1,590802,590802,-0.43,-1.31,32.5425,"October 07, 22",-0.0131,,,,,
2022-10-06,33.69,33.94,33.34,33.42,31.07,811600,811600,-0.27,-0.80142,33.5975,"October 06, 22",-0.0080142,,,,,
2022-10-05,34.46,34.74,34,34.47,32.05,401743,401743,0.01,0.02901915,34.4175,"October 05, 22",0.0002901915,,,,,
2022-10-04,34.57,35.25,34.53,35.12,32.65,734034,734034,0.55,1.59,34.8675,"October 04, 22",0.0159,,,,,
2022-10-03,32.78,33.23,32.69,32.96,30.64,493519,493519,0.18,0.54912,32.915,"October 03, 22",0.0054912,,,,,
2022-09-30,32.33,32.84,32.13,32.23,29.96,549000,549000,-0.1,-0.30931,32.3825,"September 30, 22",-0.0030931,,,,,
2022-09-29,31.58,32.18,31.22,32.16,29.9,903205,903205,0.58,1.84,31.785,"September 29, 22",0.0184,,,,,
2022-09-28,31.69,32.67,31.62,32.6,30.31,593900,593900,0.91,2.87,32.145,"September 28, 22",0.0287,,,,,
