date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,recordDate,adjDividend,declarationDate,dividend,paymentDate
2022-09-20,147.06,147.2,143.58,144.74,122.26,563753,563753,-2.32,-1.58,145.645,"September 20, 22",-0.0158,,,,,
2022-09-19,149.02,149.47,146.17,149.02,125.88,765240,765240,0,0,148.42,"September 19, 22",0,,,,,
2022-09-16,150.86,150.86,147.5,150.66,127.26,1332739,1332739,-0.2,-0.13257,149.97,"September 16, 22",-0.0013257,,,,,
2022-09-15,151.79,153.17,150.74,150.89,127.46,574300,574300,-0.9,-0.59292,151.6475,"September 15, 22",-0.0059292,,,,,
2022-09-14,152.36,153.74,150.48,151.99,128.39,685200,685200,-0.37,-0.24285,152.1425,"September 14, 22",-0.0024285,,,,,
2022-09-13,156.98,158.27,153.02,153.73,129.86,732552,732552,-3.25,-2.07,155.5,"September 13, 22",-0.0207,,,,,
2022-09-12,159.58,161.07,159.13,160.28,135.39,555234,555234,0.7,0.43865,160.015,"September 12, 22",0.0043865,,,,,
2022-09-09,156.78,159.36,156.33,158.84,134.17,671900,671900,2.06,1.31,157.8275,"September 09, 22",0.0131,,,,,
2022-09-08,152.81,157.3,152.81,156.94,132.57,636113,636113,4.13,2.7,154.965,"September 08, 22",0.027,,,,,
2022-09-07,152.96,154.75,152.38,154.34,130.37,558101,558101,1.38,0.9022,153.6075,"September 07, 22",0.009022,,,,,
2022-09-06,151.19,153.09,150.52,152.67,128.96,565500,565500,1.48,0.9789,151.8675,"September 06, 22",0.009789,,,,,
2022-09-02,153.72,154.27,149.97,150.39,127.04,748700,748700,-3.33,-2.17,152.0875,"September 02, 22",-0.0217,,,,,
2022-09-01,152,153.14,149.88,151.75,128.18,1189700,1189700,-0.25,-0.16447,151.6925,"September 01, 22",-0.0016447,,,,,
2022-08-31,155.19,156.21,153.35,153.4,129.58,1309052,1309052,-1.79,-1.15,154.5375,"August 31, 22",-0.0115,,,,,
2022-08-30,156.49,157.34,153.79,153.98,130.07,573550,573550,-2.51,-1.6,155.4,"August 30, 22",-0.016,,,,,
2022-08-29,157.16,157.41,155.41,155.71,131.53,527045,527045,-1.45,-0.92263,156.4225,"August 29, 22",-0.0092263,,,,,
2022-08-26,162.15,162.49,157.87,158,133.46,700518,700518,-4.15,-2.56,160.1275,"August 26, 22",-0.0256,,,,,
2022-08-25,160.31,162.45,160.09,161.95,136.8,931316,931316,1.64,1.02,161.2,"August 25, 22",0.0102,,,,,
2022-08-24,158.18,160.27,158.1,159.35,134.6,745100,745100,1.17,0.73966,158.975,"August 24, 22",0.0073966,,,,,
2022-08-23,159.99,160.71,157.62,157.68,133.19,803238,803238,-2.31,-1.44,159,"August 23, 22",-0.0144,,,,,
2022-08-22,161.98,162.4,159.31,160.18,135.31,857549,857549,-1.8,-1.11,160.9675,"August 22, 22",-0.0111,,,,,
2022-08-19,164.83,165.37,161.96,163.15,137.81,2174800,2174800,-1.68,-1.02,163.8275,"August 19, 22",-0.0102,,,,,
2022-08-18,171.26,171.26,165.73,165.86,140.1,940241,940241,-5.4,-3.15,168.5275,"August 18, 22",-0.0315,,,,,
2022-08-17,169.71,171.41,169.46,170.73,144.22,1103478,1103478,1.02,0.60103,170.3275,"August 17, 22",0.0060103,,,,,
2022-08-16,168.75,171.84,168.38,171.58,144.94,613500,613500,2.83,1.68,170.1375,"August 16, 22",0.0168,,,,,
2022-08-15,169.74,170.88,168.59,170.04,143.63,552200,552200,0.3,0.17674,169.8125,"August 15, 22",0.0017674,,,,,
2022-08-12,168.4,170.22,167.4,170.09,143.68,655200,655200,1.69,1,169.0275,"August 12, 22",0.01,,,,,
2022-08-11,167.69,168.2,166.2,166.97,141.04,790411,790411,-0.72,-0.42936,167.265,"August 11, 22",-0.0042936,,,,,
2022-08-10,164.91,166.75,164.19,166.56,140.69,800300,800300,1.65,1,165.6025,"August 10, 22",0.01,,,,,
2022-08-09,163.09,163.09,161.2,162.05,136.89,694614,694614,-1.04,-0.63768,162.3575,"August 09, 22",-0.0063768,,,,,
2022-08-08,161.48,163.68,161.33,162.52,137.28,732522,732522,1.04,0.64404,162.2525,"August 08, 22",0.0064404,,,,,
2022-08-05,158.69,159.97,158.54,159.78,134.97,527600,527600,1.09,0.68687,159.245,"August 05, 22",0.0068687,,,,,
2022-08-04,159,160.11,158.5,159.91,135.08,781300,781300,0.91,0.57233,159.38,"August 04, 22",0.0057233,,,,,
2022-08-03,160.3,162.28,159.16,159.37,134.62,844200,844200,-0.93,-0.58016,160.2775,"August 03, 22",-0.0058016,,,,,
2022-08-02,164,164.01,159.51,159.67,134.87,1561500,1561500,-4.33,-2.64,161.7975,"August 02, 22",-0.0264,,,,,
2022-08-01,164.19,165.56,162.77,164.32,138.8,1073300,1073300,0.13,0.07917656,164.21,"August 01, 22",0.0007917656,,,,,
2022-07-29,162.83,166.26,162.83,165.78,140.04,1013900,1013900,2.95,1.81,164.425,"July 29, 22",0.0181,,,,,
2022-07-28,159.22,163.63,158.75,163.2,137.86,1492110,1492110,3.98,2.5,161.2,"July 28, 22",0.025,,,,,
2022-07-27,156.68,159.39,154.46,158.27,133.69,1166038,1166038,1.59,1.01,157.2,"July 27, 22",0.0101,,,,,
2022-07-26,151.37,157.29,150.81,156.49,132.19,1562434,1562434,5.12,3.38,153.99,"July 26, 22",0.0338,,,,,
2022-07-25,149.8,151.47,149.28,150.29,126.95,803897,803897,0.49,0.3271,150.21,"July 25, 22",0.003271,,,,,
2022-07-22,149.76,151.88,148.51,150.22,126.89,1051038,1051038,0.46,0.30716,150.0925,"July 22, 22",0.0030716,,,,,
2022-07-21,147.45,148.8,146.08,148.19,125.18,1596624,1596624,0.74,0.50187,147.63,"July 21, 22",0.0050187,,,,,
2022-07-20,147.39,149.35,146.22,147.8,124.85,1389900,1389900,0.41,0.27817,147.69,"July 20, 22",0.0027817,,,,,
2022-07-19,143.35,146.67,143.16,146.56,123.8,1193526,1193526,3.21,2.24,144.935,"July 19, 22",0.0224,,,,,
2022-07-18,143.97,144.65,141.22,141.86,119.83,965449,965449,-2.11,-1.47,142.925,"July 18, 22",-0.0147,,,,,
2022-07-15,139.64,142.86,139.06,142.81,120.63,844100,844100,3.17,2.27,141.0925,"July 15, 22",0.0227,,,,,
2022-07-14,138.47,139.9,137.18,137.41,116.07,1096218,1096218,-1.06,-0.76551,138.24,"July 14, 22",-0.0076551,,,,,
2022-07-13,141.24,142.27,139.93,140.68,118.83,1225418,1225418,-0.56,-0.39649,141.03,"July 13, 22",-0.0039649,,,,,
2022-07-12,142.31,144.36,142.18,143.21,120.97,998224,998224,0.9,0.63242,143.015,"July 12, 22",0.0063242,,,,,
2022-07-11,145.11,146.45,142.98,143.47,121.19,714200,714200,-1.64,-1.13,144.5025,"July 11, 22",-0.0113,,,,,
2022-07-08,149.07,149.07,146.3,146.35,123.62,1068222,1068222,-2.72,-1.82,147.6975,"July 08, 22",-0.0182,,,,,
2022-07-07,150.45,152.27,149.31,149.61,126.38,1077600,1077600,-0.84,-0.55833,150.41,"July 07, 22",-0.0055833,,,,,
2022-07-06,150.16,151.89,149.56,150.02,126.72,781149,781149,-0.14,-0.09323388,150.4075,"July 06, 22",-0.0009323388,,,,,
2022-07-05,146.84,149.35,144.79,149.32,126.13,725800,725800,2.48,1.69,147.575,"July 05, 22",0.0169,,,,,
2022-07-01,144.88,148.9,144.19,148.13,125.13,683432,683432,3.25,2.24,146.525,"July 01, 22",0.0224,,,,,
2022-06-30,143.07,146.56,141.86,145.03,122.51,1357200,1357200,1.96,1.37,144.13,"June 30, 22",0.0137,,,,,
2022-06-29,142.77,145.41,142.56,144.54,122.09,907600,907600,1.77,1.24,143.82,"June 29, 22",0.0124,2022-06-30,1.18,2022-05-31,1.18,2022-07-15
2022-06-28,146.51,148.53,144.23,144.5,121.06,1403300,1403300,-2.01,-1.37,145.9425,"June 28, 22",-0.0137,,,,,
2022-06-27,143.36,146.79,143.18,145.66,122.03,1723321,1723321,2.3,1.6,144.7475,"June 27, 22",0.016,,,,,
2022-06-24,139.14,144.07,138.79,143.53,120.25,1857328,1857328,4.39,3.16,141.3825,"June 24, 22",0.0316,,,,,
2022-06-23,133.04,138.21,133.04,137.95,115.57,1364701,1364701,4.91,3.69,135.56,"June 23, 22",0.0369,,,,,
2022-06-22,130.41,134.82,130.3,133.39,111.75,1864901,1864901,2.98,2.29,132.23,"June 22, 22",0.0229,,,,,
2022-06-21,132.89,134.23,131.45,131.62,110.27,1711408,1711408,-1.27,-0.95568,132.5475,"June 21, 22",-0.0095568,,,,,
2022-06-17,130,132.91,130,131.78,110.4,3789300,3789300,1.78,1.37,131.1725,"June 17, 22",0.0137,,,,,
2022-06-16,132.43,133.12,130.02,130.54,109.37,1289047,1289047,-1.89,-1.43,131.5275,"June 16, 22",-0.0143,,,,,
2022-06-15,136.98,138.8,134.37,135.73,113.71,1364550,1364550,-1.25,-0.91254,136.47,"June 15, 22",-0.0091254,,,,,
2022-06-14,137.27,138.55,134.58,135.37,113.41,2055336,2055336,-1.9,-1.38,136.4425,"June 14, 22",-0.0138,,,,,
2022-06-13,142.66,143.58,135.93,136.71,114.53,1375402,1375402,-5.95,-4.17,139.72,"June 13, 22",-0.0417,,,,,
2022-06-10,148.08,148.61,146.25,146.29,122.56,981100,981100,-1.79,-1.21,147.3075,"June 10, 22",-0.0121,,,,,
2022-06-09,155.3,156.34,150.29,150.47,126.06,1104400,1104400,-4.83,-3.11,153.1,"June 09, 22",-0.0311,,,,,
2022-06-08,162.88,162.88,155.78,156.08,130.76,980819,980819,-6.8,-4.17,159.405,"June 08, 22",-0.0417,,,,,
2022-06-07,161.84,164.39,159.02,164.32,137.67,1009919,1009919,2.48,1.53,162.3925,"June 07, 22",0.0153,,,,,
2022-06-06,164.66,165.12,162.13,162.57,136.2,881400,881400,-2.09,-1.27,163.62,"June 06, 22",-0.0127,,,,,
2022-06-03,165,165.07,163.04,163.37,136.87,528900,528900,-1.63,-0.98788,164.12,"June 03, 22",-0.0098788,,,,,
2022-06-02,163.1,166.77,162.39,166.65,139.62,576207,576207,3.55,2.18,164.7275,"June 02, 22",0.0218,,,,,
2022-06-01,166.02,166.63,162.22,163.81,137.24,897412,897412,-2.21,-1.33,164.67,"June 01, 22",-0.0133,,,,,
2022-05-31,167.15,167.67,165.39,165.95,139.03,1519900,1519900,-1.2,-0.71792,166.54,"May 31, 22",-0.0071792,,,,,
2022-05-27,164.13,169.12,164.13,168.59,141.24,723345,723345,4.46,2.72,166.4925,"May 27, 22",0.0272,,,,,
2022-05-26,162.07,164.39,159.94,163.3,136.81,1269624,1269624,1.23,0.75893,162.425,"May 26, 22",0.0075893,,,,,
2022-05-25,159.99,162.19,159.41,160.28,134.28,1049100,1049100,0.29,0.18126,160.4675,"May 25, 22",0.0018126,,,,,
2022-05-24,160.94,160.94,157.45,160.25,134.26,1091700,1091700,-0.69,-0.42873,159.895,"May 24, 22",-0.0042873,,,,,
2022-05-23,161.42,162.78,158.48,160.71,134.64,738525,738525,-0.71,-0.43985,160.8475,"May 23, 22",-0.0043985,,,,,
2022-05-20,158,159.89,157.15,159.71,133.8,1603941,1603941,1.71,1.08,158.6875,"May 20, 22",0.0108,,,,,
2022-05-19,157.9,160.35,156.94,157.82,132.22,1123717,1123717,-0.08,-0.05066498,158.2525,"May 19, 22",-0.0005066498,,,,,
2022-05-18,164.98,165.04,157.37,158,132.37,866126,866126,-6.98,-4.23,161.3475,"May 18, 22",-0.0423,,,,,
2022-05-17,165.95,166.06,163.62,165.54,138.69,1064800,1064800,-0.41,-0.24706,165.2925,"May 17, 22",-0.0024706,,,,,
2022-05-16,166.78,166.93,164.17,164.95,138.19,700018,700018,-1.83,-1.1,165.7075,"May 16, 22",-0.011,,,,,
2022-05-13,163.81,166.48,161.32,166.45,139.45,1426002,1426002,2.64,1.61,164.515,"May 13, 22",0.0161,,,,,
2022-05-12,161.39,163.62,159.76,161.96,135.69,1338208,1338208,0.57,0.35318,161.6825,"May 12, 22",0.0035318,,,,,
2022-05-11,163.13,166.6,161.54,161.72,135.49,1340618,1340618,-1.41,-0.86434,163.2475,"May 11, 22",-0.0086434,,,,,
2022-05-10,169.27,171.31,162.66,163.16,136.69,1180200,1180200,-6.11,-3.61,166.6,"May 10, 22",-0.0361,,,,,
2022-05-09,174.75,175.49,166.62,167.27,140.14,1241400,1241400,-7.48,-4.28,171.0325,"May 09, 22",-0.0428,,,,,
2022-05-06,178.82,178.96,174.67,176.68,148.02,727518,727518,-2.14,-1.2,177.2825,"May 06, 22",-0.012,,,,,
2022-05-05,183.61,184.68,177.37,179.18,150.12,928300,928300,-4.43,-2.41,181.21,"May 05, 22",-0.0241,,,,,
2022-05-04,180.69,184.68,178.89,184.31,154.41,787300,787300,3.62,2,182.1425,"May 04, 22",0.02,,,,,
2022-05-03,179.18,182.15,177.78,180.51,151.23,843509,843509,1.33,0.74227,179.905,"May 03, 22",0.0074227,,,,,
2022-05-02,182.04,182.96,174.01,178.15,149.25,1073242,1073242,-3.89,-2.14,179.29,"May 02, 22",-0.0214,,,,,
2022-04-29,189.44,189.82,181.71,182.16,152.61,1381200,1381200,-7.28,-3.84,185.7825,"April 29, 22",-0.0384,,,,,
2022-04-28,188.45,190.92,187.41,190.44,159.55,800500,800500,1.99,1.06,189.305,"April 28, 22",0.0106,,,,,
2022-04-27,190.18,191.4,187.35,187.38,156.99,951749,951749,-2.8,-1.47,189.0775,"April 27, 22",-0.0147,,,,,
2022-04-26,190,194.46,189.94,190.6,159.68,907325,907325,0.6,0.31579,191.25,"April 26, 22",0.0031579,,,,,
2022-04-25,195.7,195.98,190.62,193,161.69,1264827,1264827,-2.7,-1.38,193.825,"April 25, 22",-0.0138,,,,,
2022-04-22,199.21,199.37,195.78,195.78,164.02,735139,735139,-3.43,-1.72,197.535,"April 22, 22",-0.0172,,,,,
2022-04-21,202.06,203.39,199.55,199.66,167.27,917000,917000,-2.4,-1.19,201.165,"April 21, 22",-0.0119,,,,,
2022-04-20,197.94,201.51,197.58,200.99,168.39,756215,756215,3.05,1.54,199.505,"April 20, 22",0.0154,,,,,
2022-04-19,195.44,198.16,193.65,197.55,165.51,620125,620125,2.11,1.08,196.2,"April 19, 22",0.0108,,,,,
2022-04-18,196.49,196.99,193.35,194.15,162.66,485200,485200,-2.34,-1.19,195.245,"April 18, 22",-0.0119,,,,,
2022-04-14,198.88,200.05,195.86,196.18,164.36,797698,797698,-2.7,-1.36,197.7425,"April 14, 22",-0.0136,,,,,
2022-04-13,197.66,198.9,195.84,198.3,166.13,716014,716014,0.64,0.32379,197.675,"April 13, 22",0.0032379,,,,,
2022-04-12,198.59,199.35,195.33,197.44,165.41,857800,857800,-1.15,-0.57908,197.6775,"April 12, 22",-0.0057908,,,,,
2022-04-11,202.89,202.89,197.21,198.55,166.34,1034404,1034404,-4.34,-2.14,200.385,"April 11, 22",-0.0214,,,,,
2022-04-08,203.48,203.84,200.78,202.89,169.98,662900,662900,-0.59,-0.28995,202.7475,"April 08, 22",-0.0028995,,,,,
2022-04-07,205.7,205.7,202.17,203.56,170.54,933906,933906,-2.14,-1.04,204.2825,"April 07, 22",-0.0104,,,,,
2022-04-06,201.7,206.65,200.99,206.25,172.79,778400,778400,4.55,2.26,203.8975,"April 06, 22",0.0226,,,,,
2022-04-05,202.56,206.53,202.2,202.74,169.85,802705,802705,0.18,0.08886256,203.5075,"April 05, 22",0.0008886256,,,,,
2022-04-04,205.5,206.85,202,203.1,170.16,626200,626200,-2.4,-1.17,204.3625,"April 04, 22",-0.0117,,,,,
2022-04-01,201.78,206.19,201.51,205.97,172.56,705315,705315,4.19,2.08,203.8625,"April 01, 22",0.0208,,,,,
2022-03-31,202.92,206.03,201.25,201.25,168.61,1303303,1303303,-1.67,-0.82298,202.8625,"March 31, 22",-0.0082298,,,,,
2022-03-30,200.66,202.5,200.24,202.08,169.3,721600,721600,1.42,0.70766,201.37,"March 30, 22",0.0070766,2022-03-31,1.15,2022-03-01,1.15,2022-04-15
2022-03-29,199.91,202.8,198.48,202.64,168.81,1103049,1103049,2.73,1.37,200.9575,"March 29, 22",0.0137,,,,,
2022-03-28,195.66,197,194.66,196.7,163.86,768120,768120,1.04,0.53153,196.005,"March 28, 22",0.0053153,,,,,
2022-03-25,192.66,195.35,191.55,195,162.44,717600,717600,2.34,1.21,193.64,"March 25, 22",0.0121,,,,,
2022-03-24,190,192.03,189.06,191.87,159.84,521023,521023,1.87,0.98421,190.74,"March 24, 22",0.0098421,,,,,
2022-03-23,192.51,193.35,190,190.26,158.5,709400,709400,-2.25,-1.17,191.53,"March 23, 22",-0.0117,,,,,
2022-03-22,194.17,194.99,192.73,193.26,161,886300,886300,-0.91,-0.46866,193.7875,"March 22, 22",-0.0046866,,,,,
2022-03-21,194.88,196.25,192.58,193.54,161.23,732933,732933,-1.34,-0.6876,194.3125,"March 21, 22",-0.006876,,,,,
2022-03-18,194.68,196.25,193.45,195.64,162.98,3460123,3460123,0.96,0.49312,195.005,"March 18, 22",0.0049312,,,,,
2022-03-17,191.05,194.8,191.05,194.02,161.63,626128,626128,2.97,1.55,192.73,"March 17, 22",0.0155,,,,,
2022-03-16,191.92,194.01,187.35,191.62,159.63,1023112,1023112,-0.3,-0.15632,191.225,"March 16, 22",-0.0015632,,,,,
2022-03-15,190.29,191.88,189.14,190.76,158.91,703100,703100,0.47,0.24699,190.5175,"March 15, 22",0.0024699,,,,,
2022-03-14,189.75,190.54,187.43,188.43,156.97,716700,716700,-1.32,-0.69565,189.0375,"March 14, 22",-0.0069565,,,,,
2022-03-11,191.97,192.89,187.52,188.43,156.97,928000,928000,-3.54,-1.84,190.2025,"March 11, 22",-0.0184,,,,,
2022-03-10,190,191.62,189.46,191.38,159.43,861535,861535,1.38,0.72632,190.615,"March 10, 22",0.0072632,,,,,
2022-03-09,193.4,195.02,191.97,192.21,160.12,825936,825936,-1.19,-0.61531,193.15,"March 09, 22",-0.0061531,,,,,
2022-03-08,188.84,193.89,187.71,190.8,158.95,1164000,1164000,1.96,1.04,190.31,"March 08, 22",0.0104,,,,,
2022-03-07,194.94,196.39,189.43,189.44,157.81,832500,832500,-5.5,-2.82,192.55,"March 07, 22",-0.0282,,,,,
2022-03-04,191.21,195.46,191.21,194.66,162.16,801782,801782,3.45,1.8,193.135,"March 04, 22",0.018,,,,,
2022-03-03,190.83,193.09,188.12,192.2,160.11,780300,780300,1.37,0.71792,191.06,"March 03, 22",0.0071792,,,,,
2022-03-02,188.27,190.74,187.78,189.64,157.98,911148,911148,1.37,0.72768,189.1075,"March 02, 22",0.0072768,,,,,
2022-03-01,189.7,190.84,186.88,187.81,156.46,1540900,1540900,-1.89,-0.99631,188.8075,"March 01, 22",-0.0099631,,,,,
2022-02-28,190.9,192.76,187.66,189.4,157.78,1300100,1300100,-1.5,-0.78575,190.18,"February 28, 22",-0.0078575,,,,,
2022-02-25,191.09,193.9,189.62,193.68,161.35,890000,890000,2.59,1.36,192.0725,"February 25, 22",0.0136,,,,,
2022-02-24,182.14,190.84,182.14,190.09,158.35,1269500,1269500,7.95,4.36,186.3025,"February 24, 22",0.0436,,,,,
2022-02-23,188.54,190.3,185.04,185.75,154.74,1091840,1091840,-2.79,-1.48,187.4075,"February 23, 22",-0.0148,,,,,
2022-02-22,185.64,188.3,185.15,187.58,156.26,1222226,1222226,1.94,1.05,186.6675,"February 22, 22",0.0105,,,,,
2022-02-18,185.74,187.03,185.21,185.61,154.62,785833,785833,-0.13,-0.06999031,185.8975,"February 18, 22",-0.0006999031,,,,,
2022-02-17,186.27,187.4,184.76,186.01,154.96,976200,976200,-0.26,-0.13958,186.11,"February 17, 22",-0.0013958,,,,,
2022-02-16,185.5,187.63,183.74,187.09,155.86,600610,600610,1.59,0.85714,185.99,"February 16, 22",0.0085714,,,,,
2022-02-15,185.4,186.8,184.67,185.18,154.26,733739,733739,-0.22,-0.11866,185.5125,"February 15, 22",-0.0011866,,,,,
2022-02-14,185.9,186.95,182.73,183.62,152.96,823045,823045,-2.28,-1.23,184.8,"February 14, 22",-0.0123,,,,,
2022-02-11,185.92,187.64,183.4,185.65,154.66,1298228,1298228,-0.27,-0.14522,185.6525,"February 11, 22",-0.0014522,,,,,
2022-02-10,187.11,190.48,184.11,185.21,154.29,1664010,1664010,-1.9,-1.02,186.7275,"February 10, 22",-0.0102,,,,,
2022-02-09,189.41,191.21,189.13,191.15,159.24,982987,982987,1.74,0.91864,190.225,"February 09, 22",0.0091864,,,,,
2022-02-08,187.48,188.31,185.02,186.95,155.74,957800,957800,-0.53,-0.2827,186.94,"February 08, 22",-0.002827,,,,,
2022-02-07,190.58,191.01,187.12,187.56,156.25,1124500,1124500,-3.02,-1.58,189.0675,"February 07, 22",-0.0158,,,,,
2022-02-04,191.3,193.38,189.12,190.61,158.79,852100,852100,-0.69,-0.36069,191.1025,"February 04, 22",-0.0036069,,,,,
2022-02-03,195.76,196.73,191.34,191.79,159.77,962843,962843,-3.97,-2.03,193.905,"February 03, 22",-0.0203,,,,,
2022-02-02,195.48,199.04,195.47,196.92,164.04,849114,849114,1.44,0.73665,196.7275,"February 02, 22",0.0073665,,,,,
2022-02-01,194.68,196.71,192.77,195.28,162.68,1100600,1100600,0.605,0.3082,194.86,"February 01, 22",0.003082,,,,,
2022-01-31,189.7,194.98,189.62,194.84,162.31,1422035,1422035,5.14,2.71,192.285,"January 31, 22",0.0271,,,,,
2022-01-28,185.92,189.67,183.03,189.56,157.91,1383305,1383305,3.64,1.96,187.045,"January 28, 22",0.0196,,,,,
2022-01-27,191.59,193.42,184.58,185.54,154.56,1186336,1186336,-6.05,-3.16,188.7825,"January 27, 22",-0.0316,,,,,
2022-01-26,194.76,197.21,188.72,189.72,158.05,1059245,1059245,-5.04,-2.59,192.6025,"January 26, 22",-0.0259,,,,,
2022-01-25,193.18,195.62,190.49,194.16,161.74,1268727,1268727,0.98,0.5073,193.3625,"January 25, 22",0.005073,,,,,
2022-01-24,194.08,195.98,187.75,195.26,162.66,1421200,1421200,1.18,0.608,193.2675,"January 24, 22",0.00608,,,,,
2022-01-21,198.33,199.26,195.87,196.58,163.76,1325300,1325300,-1.75,-0.88237,197.51,"January 21, 22",-0.0088237,,,,,
2022-01-20,206.26,207.78,198.12,198.33,165.22,1006028,1006028,-7.93,-3.84,202.6225,"January 20, 22",-0.0384,,,,,
2022-01-19,208.15,210.18,206.28,206.34,171.89,824836,824836,-1.81,-0.86957,207.7375,"January 19, 22",-0.0086957,,,,,
2022-01-18,209.61,209.92,206.44,207.39,172.77,686013,686013,-2.22,-1.06,208.34,"January 18, 22",-0.0106,,,,,
2022-01-14,209.36,210.7,206.36,210.28,175.17,1505004,1505004,0.92,0.43943,209.175,"January 14, 22",0.0043943,,,,,
2022-01-13,210.84,211.09,209.31,209.87,174.83,671500,671500,-0.97,-0.46006,210.2775,"January 13, 22",-0.0046006,,,,,
2022-01-12,208.6,211.05,207.76,209.97,174.92,534654,534654,1.37,0.65676,209.345,"January 12, 22",0.0065676,,,,,
2022-01-11,207.82,209.49,206.06,208.62,173.79,923300,923300,0.8,0.38495,207.9975,"January 11, 22",0.0038495,,,,,
2022-01-10,207.85,207.92,205.12,207.82,173.12,1156100,1156100,-0.03,-0.01443349,207.1775,"January 10, 22",-0.0001443349,,,,,
2022-01-07,208.28,210.42,207.9,209,174.11,1322857,1322857,0.72,0.34569,208.9,"January 07, 22",0.0034569,,,,,
2022-01-06,207.8,210.56,205.61,209.84,174.81,1805000,1805000,2.04,0.98171,208.4525,"January 06, 22",0.0098171,,,,,
2022-01-05,210,210.22,205.17,206.65,172.15,4849219,4849219,-3.35,-1.6,208.01,"January 05, 22",-0.016,,,,,
2022-01-04,220.87,223.06,219.9,220.82,183.95,565002,565002,-0.05,-0.02263775,221.1625,"January 04, 22",-0.0002263775,,,,,
2022-01-03,223.16,224.33,215.96,219.83,183.13,770479,770479,-3.33,-1.49,220.82,"January 03, 22",-0.0149,,,,,
2021-12-31,223.7,224.95,222.87,222.96,185.74,448500,448500,-0.74,-0.3308,223.62,"December 31, 21",-0.003308,,,,,
2021-12-30,222.66,223.85,221.86,223.16,185.9,559500,559500,0.5,0.22456,222.8825,"December 30, 21",0.0022456,2021-12-31,1.15,2021-12-06,1.15,2022-01-14
2021-12-29,222.31,224.03,220.91,223.57,185.29,503945,503945,1.26,0.56678,222.705,"December 29, 21",0.0056678,,,,,
2021-12-28,220.71,222.83,219.78,221.99,183.98,448932,448932,1.28,0.57995,221.3275,"December 28, 21",0.0057995,,,,,
2021-12-27,218.04,220.31,217.29,220.1,182.41,466632,466632,2.06,0.94478,218.935,"December 27, 21",0.0094478,,,,,
2021-12-23,219.89,220,216.55,217.63,180.37,448825,448825,-2.26,-1.03,218.5175,"December 23, 21",-0.0103,,,,,
2021-12-22,217.61,219.24,217.2,219.17,181.64,594900,594900,1.56,0.71688,218.305,"December 22, 21",0.0071688,,,,,
2021-12-21,215.99,218.89,215.99,217.49,180.25,892830,892830,1.5,0.69448,217.09,"December 21, 21",0.0069448,,,,,
2021-12-20,212.99,215.22,211.2,215.11,178.28,772400,772400,2.12,0.99535,213.63,"December 20, 21",0.0099535,,,,,
2021-12-17,216.57,219.57,215.06,215.37,178.49,1865303,1865303,-1.2,-0.55409,216.6425,"December 17, 21",-0.0055409,,,,,
2021-12-16,219.08,219.47,214.92,216.57,179.49,713600,713600,-2.51,-1.15,217.51,"December 16, 21",-0.0115,,,,,
2021-12-15,212.96,219.37,212.78,218.57,181.15,840425,840425,5.61,2.63,215.92,"December 15, 21",0.0263,,,,,
2021-12-14,214.07,214.07,209.3,211.99,175.69,643100,643100,-2.08,-0.97164,212.3575,"December 14, 21",-0.0097164,,,,,
2021-12-13,211.64,215.02,210.69,214.04,177.39,800023,800023,2.4,1.13,212.8475,"December 13, 21",0.0113,,,,,
2021-12-10,211.85,212.33,210.9,211.94,175.65,600346,600346,0.09,0.04248289,211.755,"December 10, 21",0.0004248289,,,,,
2021-12-09,212.08,213.25,210.32,210.99,174.86,603205,603205,-1.09,-0.51396,211.66,"December 09, 21",-0.0051396,,,,,
2021-12-08,210,212.7,209.15,212.32,175.97,559905,559905,2.32,1.1,211.0425,"December 08, 21",0.011,,,,,
2021-12-07,207.39,211.03,206.61,210.72,174.64,824300,824300,3.33,1.61,208.9375,"December 07, 21",0.0161,,,,,
2021-12-06,203.64,208.73,203.43,206.03,170.75,643811,643811,2.39,1.17,205.4575,"December 06, 21",0.0117,,,,,
2021-12-03,203.54,204.06,200.12,202.66,167.96,799136,799136,-0.88,-0.43235,202.595,"December 03, 21",-0.0043235,,,,,
2021-12-02,199.25,203.53,199.25,202.61,167.92,637346,637346,3.36,1.69,201.16,"December 02, 21",0.0169,,,,,
2021-12-01,201,205.68,198.16,198.19,164.26,963018,963018,-2.81,-1.4,200.7575,"December 01, 21",-0.014,,,,,
2021-11-30,203.89,204.64,200.06,200.07,165.81,1522800,1522800,-3.82,-1.87,202.165,"November 30, 21",-0.0187,,,,,
2021-11-29,205.95,208.63,204.4,205.26,170.12,724500,724500,-0.69,-0.33503,206.06,"November 29, 21",-0.0033503,,,,,
2021-11-26,208.07,209.81,204.33,204.45,169.44,425300,425300,-3.62,-1.74,206.665,"November 26, 21",-0.0174,,,,,
2021-11-24,206.56,211.21,206.04,210.38,174.36,544632,544632,3.82,1.85,208.5475,"November 24, 21",0.0185,,,,,
2021-11-23,203.49,207.01,202.91,206.45,171.1,622300,622300,2.96,1.45,204.965,"November 23, 21",0.0145,,,,,
2021-11-22,206.29,207.02,203.64,203.73,168.85,641500,641500,-2.56,-1.24,205.17,"November 22, 21",-0.0124,,,,,
