date,label,adjDividend,dividend,recordDate,paymentDate,declarationDate,unadjustedVolume,changePercent,low,open,volume,changeOverTime,adjClose,close,high,change,vwap
2021-10-26,"October 26, 21",,,,,,193448,-1.11,120.1,121.48,193448,-0.0111,118.52,120.13,121.88,-1.35,120.8975
2021-10-25,"October 25, 21",,,,,,148300,0.28092,120.25,121.03,148300,0.0028092,119.75,121.37,122.04,0.34,121.1725
2021-10-22,"October 22, 21",,,,,,181025,-0.06600116,121,121.21,181025,-0.0006600116,119.51,121.13,122.96,-0.08,121.575
2021-10-21,"October 21, 21",,,,,,164700,1.22,119.01,119.21,164700,0.0122,119.06,120.67,120.71,1.46,119.9
2021-10-20,"October 20, 21",,,,,,115000,1.13,117.27,117.83,115000,0.0113,117.57,119.16,119.75,1.33,118.5025
2021-10-19,"October 19, 21",,,,,,123229,-0.62484,116.59,118.43,123229,-0.0062484,116.12,117.69,118.66,-0.74,117.8425
2021-10-18,"October 18, 21",,,,,,242400,2.05,115.27,115.42,242400,0.0205,116.21,117.79,118.29,2.37,116.6925
2021-10-15,"October 15, 21",,,,,,283300,-3.77,116.15,120.78,283300,-0.0377,114.67,116.23,120.78,-4.55,118.485
2021-10-14,"October 14, 21",0.13,0.13,2021-10-15,2021-10-29,2021-10-04,160900,0.96162,116.98,117.51,160900,0.0096162,117.05,118.64,119.06,1.13,118.0475
2021-10-13,"October 13, 21",,,,,,182726,0.75455,114.41,115.3,182726,0.0075455,114.49,116.17,116.35,0.87,115.5575
2021-10-12,"October 12, 21",,,,,,185046,-0.90894,115.18,116.62,185046,-0.0090894,113.89,115.56,117.28,-1.06,116.16
2021-10-11,"October 11, 21",,,,,,143000,-1.06,116.61,117.89,143000,-0.0106,114.95,116.64,118.8,-1.25,117.485
2021-10-08,"October 08, 21",,,,,,126300,-0.42119,118.01,118.71,126300,-0.0042119,116.5,118.21,119.78,-0.5,118.6775
2021-10-07,"October 07, 21",,,,,,232037,0.02521432,118.61,118.98,232037,0.0002521432,117.29,119.01,120.9,0.03,119.375
2021-10-06,"October 06, 21",,,,,,176800,0.56142,114.93,117.56,176800,0.0056142,116.51,118.22,118.39,0.66,117.275
2021-10-05,"October 05, 21",,,,,,146216,-0.93186,118.4,120.19,146216,-0.0093186,117.35,119.07,120.49,-1.12,119.5375
2021-10-04,"October 04, 21",,,,,,246600,1.47,117.25,118.02,246600,0.0147,118.03,119.76,120.06,1.74,118.7725
2021-10-01,"October 01, 21",,,,,,391146,1.45,115.19,116.43,391146,0.0145,116.41,118.12,118.68,1.69,117.105
2021-09-30,"September 30, 21",,,,,,146613,-3.44,115.37,119.49,146613,-0.0344,113.71,115.38,119.49,-4.11,117.4325
2021-09-29,"September 29, 21",,,,,,229900,-0.05064573,117.04,118.47,229900,-0.0005064573,116.7,118.41,119.75,-0.06,118.4175
2021-09-28,"September 28, 21",,,,,,189600,-2.31,117.67,120.63,189600,-0.0231,116.14,117.84,120.71,-2.79,119.2125
2021-09-27,"September 27, 21",,,,,,209239,1.47,118.82,118.82,209239,0.0147,118.83,120.57,121.38,1.75,119.8975
2021-09-24,"September 24, 21",,,,,,213700,0.36438,117.96,118.01,213700,0.0036438,116.73,118.44,119.25,0.43,118.415
2021-09-23,"September 23, 21",,,,,,386024,4.06,113.41,113.81,386024,0.0406,116.72,118.43,118.56,4.62,116.0525
2021-09-22,"September 22, 21",,,,,,194400,0.49751,112.02,112.56,194400,0.0049751,111.48,113.12,115.3,0.56,113.25
2021-09-21,"September 21, 21",,,,,,221800,-2.32,110.95,114.35,221800,-0.0232,110.08,111.7,114.94,-2.65,112.985
2021-09-20,"September 20, 21",,,,,,234548,0.64665,111.17,112.89,234548,0.0064665,111.98,113.62,114.32,0.73,113
2021-09-17,"September 17, 21",,,,,,948500,-1.29,114.26,116.98,948500,-0.0129,113.8,115.47,117.8,-1.51,116.1275
2021-09-16,"September 16, 21",,,,,,224600,-1.14,116.55,118.3,224600,-0.0114,115.26,116.95,118.56,-1.35,117.59
2021-09-15,"September 15, 21",,,,,,294211,1.78,115.97,115.97,294211,0.0178,116.33,118.04,118.76,2.07,117.185
2021-09-14,"September 14, 21",,,,,,296726,-2.38,115.69,118.86,296726,-0.0238,114.35,116.03,118.86,-2.83,117.36
2021-09-13,"September 13, 21",,,,,,227817,0.72377,117.06,117.44,227817,0.0072377,116.58,118.29,118.61,0.85,117.85
2021-09-10,"September 10, 21",,,,,,216600,-1.49,116.84,118.67,216600,-0.0149,115.21,116.9,118.67,-1.77,117.77
2021-09-09,"September 09, 21",,,,,,207128,-0.6813,117.96,118.89,207128,-0.006813,116.37,118.08,119.22,-0.81,118.5375
2021-09-08,"September 08, 21",,,,,,232300,1.36,117.31,118.06,232300,0.0136,117.94,119.67,119.71,1.61,118.6875
2021-09-07,"September 07, 21",,,,,,207800,-2.61,118.47,121.79,207800,-0.0261,116.89,118.61,121.83,-3.18,120.175
2021-09-03,"September 03, 21",,,,,,165447,0.25462,120.05,121.75,165447,0.0025462,120.3,122.06,122.35,0.31,121.5525
2021-09-02,"September 02, 21",,,,,,207806,0.70805,120.18,121.46,207806,0.0070805,120.55,122.32,122.52,0.86,121.62
2021-09-01,"September 01, 21",,,,,,168710,-0.72512,119.42,121.36,168710,-0.0072512,118.74,120.48,121.45,-0.88,120.6775
2021-08-31,"August 31, 21",,,,,,294547,-1.72,121,123.63,294547,-0.0172,119.74,121.5,124.33,-2.13,122.615
2021-08-30,"August 30, 21",,,,,,187134,-1.4,122.48,124.76,187134,-0.014,121.23,123.01,124.83,-1.75,123.77
2021-08-27,"August 27, 21",,,,,,218121,2.71,119.81,120.82,218121,0.0271,122.31,124.1,124.77,3.28,122.375
2021-08-26,"August 26, 21",,,,,,168000,-2.01,120.25,123.05,168000,-0.0201,118.84,120.58,123.05,-2.47,121.7325
2021-08-25,"August 25, 21",,,,,,170049,0.80698,121.05,121.44,170049,0.0080698,120.65,122.42,122.98,0.98,121.9725
2021-08-24,"August 24, 21",,,,,,139200,1.15,119.49,119.5,139200,0.0115,119.13,120.88,121.3,1.38,120.2925
2021-08-23,"August 23, 21",,,,,,223400,-1.19,119.19,121.03,223400,-0.0119,117.86,119.59,121.17,-1.44,120.245
2021-08-20,"August 20, 21",,,,,,213000,0.46925,118.85,119.34,213000,0.0046925,118.17,119.9,120.22,0.56,119.5775
2021-08-19,"August 19, 21",,,,,,278310,1.63,117.13,117.13,278310,0.0163,117.32,119.04,119.29,1.91,118.1475
2021-08-18,"August 18, 21",,,,,,210621,0.92821,116.57,117.43,210621,0.0092821,116.81,118.52,119.7,1.09,118.055
2021-08-17,"August 17, 21",,,,,,217500,0.16132,116.59,117.78,217500,0.0016132,116.26,117.97,118.23,0.19,117.6425
2021-08-16,"August 16, 21",,,,,,123507,0.26075,117.61,118.89,123507,0.0026075,117.48,119.2,120.03,0.31,118.9325
2021-08-13,"August 13, 21",,,,,,123900,-0.97505,119.5,121.02,123900,-0.0097505,118.11,119.84,121.53,-1.18,120.4725
2021-08-12,"August 12, 21",,,,,,181500,-1.66,120.46,122.62,181500,-0.0166,118.84,120.58,123.55,-2.04,121.8025
2021-08-11,"August 11, 21",,,,,,296600,0.37841,120.03,121.56,296600,0.0037841,120.26,122.02,122.02,0.46,121.4075
2021-08-10,"August 10, 21",,,,,,197900,1.18,118.25,119.18,197900,0.0118,118.85,120.59,120.95,1.41,119.7425
2021-08-09,"August 09, 21",,,,,,147022,-1.47,119.05,121,147022,-0.0147,117.5,119.22,121,-1.78,120.0675
2021-08-06,"August 06, 21",,,,,,295107,-0.76067,120.77,122.26,295107,-0.0076067,119.58,121.33,123,-0.93,121.84
2021-08-05,"August 05, 21",,,,,,167300,0.09133178,120.11,120.44,167300,0.0009133178,118.81,120.55,121.52,0.11,120.655
2021-08-04,"August 04, 21",,,,,,213400,0.09210416,118.86,119.43,213400,0.0009210416,117.81,119.54,120.59,0.11,119.605
2021-08-03,"August 03, 21",,,,,,215516,1.52,116.78,118.92,215516,0.0152,118.98,120.73,120.97,1.81,119.35
2021-08-02,"August 02, 21",,,,,,217100,-3.26,118.33,122.46,217100,-0.0326,116.76,118.47,125.24,-3.99,121.125
2021-07-30,"July 30, 21",,,,,,299716,-1.53,121.6,123.7,299716,-0.0153,120.05,121.81,124.57,-1.89,122.92
2021-07-29,"July 29, 21",,,,,,272700,-0.04877652,118.44,123.01,272700,-0.0004877652,121.17,122.95,123.93,-0.06,122.0825
2021-07-28,"July 28, 21",,,,,,226335,0.6865,120.71,122.36,226335,0.006865,121.42,123.2,124.61,0.84,122.72
2021-07-27,"July 27, 21",,,,,,242700,1.13,120.15,120.36,242700,0.0113,119.96,121.72,122.61,1.36,121.21
2021-07-26,"July 26, 21",,,,,,237044,-0.71931,121,122.34,237044,-0.0071931,119.7,121.46,123.2,-0.88,122
2021-07-23,"July 23, 21",,,,,,268141,1.2,118.91,120,268141,0.012,119.68,121.44,121.47,1.44,120.455
2021-07-22,"July 22, 21",,,,,,336303,-2.32,118.24,121.46,336303,-0.0232,116.92,118.64,121.46,-2.82,119.95
2021-07-21,"July 21, 21",,,,,,194222,-1,121.22,122.92,194222,-0.01,119.93,121.69,124.69,-1.23,122.63
2021-07-20,"July 20, 21",,,,,,319500,4.01,116.6,116.6,319500,0.0401,119.53,121.28,122.28,4.68,119.19
2021-07-19,"July 19, 21",,,,,,215500,-0.05139186,115.45,116.75,215500,-0.0005139186,115,116.69,118.26,-0.06,116.7875
2021-07-16,"July 16, 21",0.13,0.13,2021-07-19,2021-07-30,2021-07-06,173442,-2.69,119.29,122.88,173442,-0.0269,117.84,119.57,122.93,-3.31,121.1675
2021-07-15,"July 15, 21",,,,,,155600,0.71045,120.68,121.05,155600,0.0071045,120.02,121.91,123.2,0.86,121.71
2021-07-14,"July 14, 21",,,,,,175713,-0.75628,121.53,122.97,175713,-0.0075628,120.15,122.04,123.49,-0.93,122.5075
2021-07-13,"July 13, 21",,,,,,143000,-0.51349,121.65,122.69,143000,-0.0051349,120.17,122.06,123.49,-0.63,122.4725
2021-07-12,"July 12, 21",,,,,,153807,1.79,121.22,121.28,153807,0.0179,121.54,123.45,123.75,2.17,122.425
2021-07-09,"July 09, 21",,,,,,121632,0.62397,121.27,121.8,121632,0.0062397,120.66,122.56,123.02,0.76,122.1625
2021-07-08,"July 08, 21",,,,,,132404,0.63989,117.18,118.77,132404,0.0063989,117.68,119.53,121.35,0.76,119.2075
2021-07-07,"July 07, 21",,,,,,152400,1.43,119.72,119.72,152400,0.0143,119.55,121.43,121.54,1.71,120.6025
2021-07-06,"July 06, 21",,,,,,186132,-1.76,117.94,122.38,186132,-0.0176,118.37,120.23,122.4,-2.15,120.7375
2021-07-02,"July 02, 21",,,,,,128608,-1.19,121.81,123.6,128608,-0.0119,120.24,122.13,123.6,-1.47,122.785
2021-07-01,"July 01, 21",,,,,,233000,-0.74044,123.11,124.25,233000,-0.0074044,121.42,123.33,124.47,-0.92,123.79
2021-06-30,"June 30, 21",,,,,,231700,1.42,121.09,121.46,231700,0.0142,121.28,123.19,123.55,1.73,122.3225
2021-06-29,"June 29, 21",,,,,,216900,-0.78208,121.72,122.75,216900,-0.0078208,119.9,121.79,124.2,-0.96,122.615
2021-06-28,"June 28, 21",,,,,,300900,-0.68898,121.41,123.37,300900,-0.0068898,120.62,122.52,123.66,-0.85,122.74
2021-06-25,"June 25, 21",,,,,,934221,-1.83,123.57,125.93,934221,-0.0183,121.71,123.63,127.14,-2.3,125.0675
2021-06-24,"June 24, 21",,,,,,304803,0.35983,123.49,125.06,304803,0.0035983,123.56,125.51,126.15,0.45,125.0525
2021-06-23,"June 23, 21",,,,,,242700,-0.26184,121.1,122.21,242700,-0.0026184,120,121.89,122.79,-0.32,121.9975
2021-06-22,"June 22, 21",,,,,,193704,0.34463,119.79,121.87,193704,0.0034463,120.39,122.29,122.44,0.42,121.5975
2021-06-21,"June 21, 21",,,,,,203300,2.17,119.4,119.54,203300,0.0217,120.24,122.13,122.6,2.59,120.9175
2021-06-18,"June 18, 21",,,,,,646500,-2.45,118.28,121.39,646500,-0.0245,116.57,118.41,121.56,-2.98,119.91
2021-06-17,"June 17, 21",,,,,,270900,-2.68,121.26,125.93,270900,-0.0268,120.65,122.55,125.93,-3.38,123.9175
2021-06-16,"June 16, 21",,,,,,229608,-0.11918,124.21,125.86,229608,-0.0011918,123.76,125.71,126.96,-0.15,125.685
2021-06-15,"June 15, 21",,,,,,224242,0.89528,124.31,125.1,224242,0.0089528,124.26,126.22,126.71,1.12,125.585
2021-06-14,"June 14, 21",,,,,,253635,-1.49,124.29,126.68,253635,-0.0149,122.86,124.79,126.68,-1.89,125.61
2021-06-11,"June 11, 21",,,,,,222931,0.92386,125,125.56,222931,0.0092386,124.76,126.72,126.82,1.16,126.025
2021-06-10,"June 10, 21",,,,,,201900,-2.88,124.53,128.39,201900,-0.0288,122.76,124.69,128.78,-3.7,126.5975
2021-06-09,"June 09, 21",,,,,,254103,-0.92291,127.67,128.94,254103,-0.0092291,125.77,127.75,129.27,-1.19,128.4075
2021-06-08,"June 08, 21",,,,,,370222,0.44358,126.64,128.5,370222,0.0044358,127.07,129.07,129.45,0.57,128.415
2021-06-07,"June 07, 21",,,,,,368600,0.65164,125.79,127.37,368600,0.0065164,126.21,128.2,128.29,0.83,127.4125
2021-06-04,"June 04, 21",,,,,,387100,0.78329,125.43,126.39,387100,0.0078329,125.41,127.38,127.81,0.99,126.7525
2021-06-03,"June 03, 21",,,,,,190000,0.27113,123.18,125.4,190000,0.0027113,123.79,125.74,126.04,0.34,125.09
2021-06-02,"June 02, 21",,,,,,382600,-1.62,125.45,128.13,382600,-0.0162,124.1,126.05,128.13,-2.08,126.94
2021-06-01,"June 01, 21",,,,,,266400,0.59055,126.31,127,266400,0.0059055,125.77,127.75,128.22,0.75,127.32
2021-05-28,"May 28, 21",,,,,,253601,0.1668,124.51,125.9,253601,0.001668,124.16,126.11,126.33,0.21,125.7125
2021-05-27,"May 27, 21",,,,,,254400,0.26406,123.45,124.97,254400,0.0026406,123.36,125.3,125.62,0.33,124.835
2021-05-26,"May 26, 21",,,,,,187105,1.54,121.39,121.47,187105,0.0154,121.43,123.34,123.54,1.87,122.435
2021-05-25,"May 25, 21",,,,,,176900,-1.19,121.25,122.76,176900,-0.0119,119.42,121.3,123.71,-1.46,122.255
2021-05-24,"May 24, 21",,,,,,134500,0.37563,121.74,122.46,134500,0.0037563,121.01,122.92,123.73,0.46,122.7125
2021-05-21,"May 21, 21",,,,,,178400,-1.09,121.67,123.3,178400,-0.0109,120.06,121.95,123.89,-1.35,122.7025
2021-05-20,"May 20, 21",,,,,,201600,0.25519,120.35,121.48,201600,0.0025519,119.9,121.79,122.19,0.31,121.4525
2021-05-19,"May 19, 21",,,,,,244234,1.12,119.04,120.09,244234,0.0112,119.56,121.44,121.67,1.35,120.56
2021-05-18,"May 18, 21",,,,,,177100,-2.57,121.78,125.1,177100,-0.0257,120,121.89,125.59,-3.21,123.59
2021-05-17,"May 17, 21",,,,,,147200,1.38,122.74,123.5,147200,0.0138,123.26,125.2,125.33,1.7,124.1925
2021-05-14,"May 14, 21",,,,,,211919,0.71025,122.12,123.9,211919,0.0071025,122.85,124.78,124.86,0.88,123.915
2021-05-13,"May 13, 21",,,,,,308825,3.33,118.64,119.21,308825,0.0333,121.27,123.18,124.12,3.97,121.2875
2021-05-12,"May 12, 21",,,,,,267100,-3.43,119.34,123.77,267100,-0.0343,117.67,119.52,124.95,-4.25,121.895
2021-05-11,"May 11, 21",,,,,,235900,1.33,122.05,122.54,235900,0.0133,122.25,124.17,124.84,1.63,123.4
2021-05-10,"May 10, 21",,,,,,204916,-0.97938,124.26,125.59,204916,-0.0097938,122.43,124.36,127.33,-1.23,125.385
2021-05-07,"May 07, 21",,,,,,174332,1.62,122.04,123.31,174332,0.0162,123.37,125.31,125.81,2,124.1175
2021-05-06,"May 06, 21",,,,,,232139,0.6325,122.29,123.32,232139,0.006325,122.18,124.1,124.53,0.78,123.56
2021-05-05,"May 05, 21",,,,,,385200,1.43,119.48,120.63,385200,0.0143,120.45,122.35,122.51,1.72,121.2425
2021-05-04,"May 04, 21",,,,,,578600,0.49118,119.39,120.12,578600,0.0049118,118.84,120.71,121.04,0.59,120.315
2021-05-03,"May 03, 21",,,,,,596816,-0.26481,120.1,120.84,596816,-0.0026481,118.65,120.52,122.19,-0.32,120.9125
2021-04-30,"April 30, 21",,,,,,571307,-0.63863,118.55,120.57,571307,-0.0063863,117.94,119.8,121.93,-0.77,120.2125
2021-04-29,"April 29, 21",,,,,,221900,0.10701,119.22,121.48,221900,0.0010701,119.73,121.61,122.05,0.13,121.09
2021-04-28,"April 28, 21",,,,,,185423,0.12456,119.42,120.42,185423,0.0012456,118.7,120.57,121.28,0.15,120.4225
2021-04-27,"April 27, 21",,,,,,170810,-0.80559,120.19,121.65,170810,-0.0080559,118.8,120.67,121.93,-0.98,121.11
2021-04-26,"April 26, 21",,,,,,198725,-0.83764,120.65,121.77,198725,-0.0083764,118.88,120.75,122.4,-1.02,121.3925
2021-04-23,"April 23, 21",,,,,,246900,1.44,118.71,119.24,246900,0.0144,119.09,120.96,121.88,1.72,120.1975
2021-04-22,"April 22, 21",,,,,,288836,-0.925,118.37,120,288836,-0.00925,117.05,118.89,120.59,-1.11,119.4625
2021-04-21,"April 21, 21",,,,,,251035,1.16,117.93,117.93,251035,0.0116,117.45,119.3,120.07,1.37,118.8075
2021-04-20,"April 20, 21",,,,,,217600,-1.19,116.87,119.45,217600,-0.0119,116.2,118.03,120.1,-1.42,118.6125
2021-04-19,"April 19, 21",,,,,,297028,-0.27493,118.64,120.03,297028,-0.0027493,117.84,119.7,120.03,-0.33,119.6
2021-04-16,"April 16, 21",,,,,,253848,0.37663,119.23,119.48,253848,0.0037663,118.07,119.93,120.97,0.45,119.9025
2021-04-15,"April 15, 21",0.13,0.13,2021-04-16,2021-04-30,2021-04-05,185711,-0.11776,117.41,118.89,185711,-0.0011776,116.91,118.75,118.89,-0.14,118.485
2021-04-14,"April 14, 21",,,,,,203711,0.73223,117.45,117.45,203711,0.0073223,116.35,118.31,119.39,0.86,118.15
2021-04-13,"April 13, 21",,,,,,216920,-0.6858,116.1,118.11,216920,-0.006858,115.36,117.3,118.27,-0.81,117.445
2021-04-12,"April 12, 21",,,,,,221700,0.52582,117.48,117.91,221700,0.0052582,116.57,118.53,118.93,0.62,118.2125
2021-04-09,"April 09, 21",,,,,,256900,1.25,115,115.56,256900,0.0125,115.06,117,117.48,1.44,116.26
2021-04-08,"April 08, 21",,,,,,226725,1.14,112.65,114.13,226725,0.0114,113.52,115.43,115.62,1.3,114.4575
2021-04-07,"April 07, 21",,,,,,230747,-0.14858,113.35,114.42,230747,-0.0014858,112.36,114.25,115.14,-0.17,114.29
2021-04-06,"April 06, 21",,,,,,298300,0.19232,114,114.39,298300,0.0019232,112.71,114.61,115.78,0.22,114.695
2021-04-05,"April 05, 21",,,,,,212808,-0.85908,113.62,115.24,212808,-0.0085908,112.36,114.25,115.88,-0.99,114.7475
2021-04-01,"April 01, 21",,,,,,215800,0.77134,111.95,112.79,215800,0.0077134,111.78,113.66,113.7,0.87,113.025
2021-03-31,"March 31, 21",,,,,,278017,-1.23,111.5,113.56,278017,-0.0123,110.3,112.16,114.56,-1.4,112.945
2021-03-30,"March 30, 21",,,,,,197100,1.83,110.2,110.87,197100,0.0183,111.03,112.9,113.33,2.03,111.825
2021-03-29,"March 29, 21",,,,,,220600,-1.27,109.18,111.67,220600,-0.0127,108.42,110.25,113.81,-1.42,111.2275
2021-03-26,"March 26, 21",,,,,,201905,1.01,109.87,111.01,201905,0.0101,110.27,112.13,112.4,1.12,111.3525
2021-03-25,"March 25, 21",,,,,,245935,3.81,104.85,105.58,245935,0.0381,107.78,109.6,110.28,4.02,107.5775
2021-03-24,"March 24, 21",,,,,,295308,-0.40296,105.99,106.71,295308,-0.0040296,104.52,106.28,108.69,-0.43,106.9175
2021-03-23,"March 23, 21",,,,,,333818,-3.15,104.64,108.46,333818,-0.0315,103.3,105.04,109.46,-3.42,106.9
2021-03-22,"March 22, 21",,,,,,198121,-3.27,109.05,113.5,198121,-0.0327,107.97,109.79,113.5,-3.71,111.46
2021-03-19,"March 19, 21",,,,,,803600,0.07980846,110.45,112.77,803600,0.0007980846,110.99,112.86,113.7,0.09,112.445
2021-03-18,"March 18, 21",,,,,,346313,-0.47506,112.81,113.67,346313,-0.0047506,111.26,113.13,114.42,-0.54,113.5075
2021-03-17,"March 17, 21",,,,,,242406,0.65562,110.44,112.87,242406,0.0065562,111.73,113.61,113.71,0.74,112.6575
2021-03-16,"March 16, 21",,,,,,174400,-0.37204,110.71,112.89,174400,-0.0037204,110.61,112.47,113.61,-0.42,112.42
2021-03-15,"March 15, 21",,,,,,226902,-0.66266,112.11,114.69,226902,-0.0066266,112.04,113.93,114.74,-0.76,113.8675
2021-03-12,"March 12, 21",,,,,,264000,1.8,112.81,113.26,264000,0.018,113.39,115.3,115.59,2.04,114.24
2021-03-11,"March 11, 21",,,,,,296700,0.13352,110.82,112.34,296700,0.0013352,110.63,112.49,113.46,0.15,112.2775
2021-03-10,"March 10, 21",,,,,,400236,3.91,107.23,107.63,400236,0.0391,109.99,111.84,112.31,4.21,109.7525
2021-03-09,"March 09, 21",,,,,,237410,-0.76738,106.4,108.16,237410,-0.0076738,105.55,107.33,108.71,-0.83,107.65
2021-03-08,"March 08, 21",,,,,,213600,1.33,104.69,105.65,213600,0.0133,105.29,107.06,108.63,1.41,106.5075
2021-03-05,"March 05, 21",,,,,,320900,2.69,100.68,101.74,320900,0.0269,102.75,104.48,105.15,2.74,103.0125
2021-03-04,"March 04, 21",,,,,,315492,-0.90909,99.64,101.2,315492,-0.0090909,98.62,100.28,102.23,-0.92,100.8375
2021-03-03,"March 03, 21",,,,,,244509,0.95248,100.79,100.79,244509,0.0095248,100.06,101.75,104.42,0.96,101.9375
2021-03-02,"March 02, 21",,,,,,320301,-1.37,98.88,101.43,320301,-0.0137,98.38,100.04,101.43,-1.39,100.445
2021-03-01,"March 01, 21",,,,,,396100,1.81,98.61,99.77,396100,0.0181,99.9,101.58,102.29,1.81,100.5625
2021-02-26,"February 26, 21",,,,,,415322,-2.63,97.11,100,415322,-0.0263,95.76,97.37,100.57,-2.63,98.7625
2021-02-25,"February 25, 21",,,,,,582722,0,97.98,100,582722,0,98.34,100,104,0,100.495
2021-02-24,"February 24, 21",,,,,,242929,3.26,94.57,95.6,242929,0.0326,97.08,98.72,98.81,3.12,96.925
2021-02-23,"February 23, 21",,,,,,211510,1.84,92.67,93.37,211510,0.0184,93.51,95.09,95.72,1.72,94.2125
2021-02-22,"February 22, 21",,,,,,226700,1.96,90.51,91.64,226700,0.0196,91.89,93.44,94.11,1.8,92.425
2021-02-19,"February 19, 21",,,,,,228611,1.46,90.61,90.93,228611,0.0146,90.73,92.26,92.46,1.33,91.565
2021-02-18,"February 18, 21",,,,,,246100,-1.52,89.64,91.82,246100,-0.0152,88.92,90.42,91.82,-1.4,90.925
2021-02-17,"February 17, 21",,,,,,172300,-0.42176,91.84,92.47,172300,-0.0042176,90.55,92.08,93.57,-0.39,92.49
2021-02-16,"February 16, 21",,,,,,217520,-0.01067578,93.08,93.67,217520,-0.0001067578,92.11,93.66,94.25,-0.01,93.665
2021-02-12,"February 12, 21",,,,,,161400,-0.44743,93.1,93.87,161400,-0.0044743,91.9,93.45,94.43,-0.42,93.7125
2021-02-11,"February 11, 21",,,,,,223900,-1.39,92.94,95.92,223900,-0.0139,93.02,94.59,96.01,-1.33,94.865
2021-02-10,"February 10, 21",,,,,,177406,-0.45852,94.26,95.96,177406,-0.0045852,93.94,95.52,96.32,-0.44,95.515
2021-02-09,"February 09, 21",,,,,,147606,-1.08,94.36,96.2,147606,-0.0108,93.58,95.16,96.2,-1.04,95.48
2021-02-08,"February 08, 21",,,,,,195020,1.11,94.49,94.74,195020,0.0111,94.2,95.79,96.3,1.05,95.33
2021-02-05,"February 05, 21",,,,,,156100,-0.59134,93.79,94.7,156100,-0.0059134,92.58,94.14,94.87,-0.56,94.375
2021-02-04,"February 04, 21",,,,,,189800,1.13,91.74,92.23,189800,0.0113,91.72,93.27,93.43,1.04,92.6675
2021-02-03,"February 03, 21",,,,,,143421,0.42498,90.45,91.77,143421,0.0042498,90.63,92.16,92.35,0.39,91.6825
2021-02-02,"February 02, 21",,,,,,108500,-0.0650336,90.45,92.26,108500,-0.000650336,90.67,92.2,92.45,-0.06,91.84
2021-02-01,"February 01, 21",,,,,,270421,1.28,87.36,89.65,270421,0.0128,89.3,90.8,91.16,1.15,89.7425
2021-01-29,"January 29, 21",,,,,,252500,-2.41,87.88,90.48,252500,-0.0241,86.84,88.3,90.89,-2.18,89.3875
2021-01-28,"January 28, 21",,,,,,250300,1.15,89.35,90.1,250300,0.0115,89.63,91.14,91.88,1.04,90.6175
2021-01-27,"January 27, 21",,,,,,270548,-3.44,87.77,91.77,270548,-0.0344,87.14,88.61,91.96,-3.16,90.0275
2021-01-26,"January 26, 21",,,,,,198500,-0.94947,93.38,94.79,198500,-0.0094947,92.33,93.89,95,-0.9,94.265
2021-01-25,"January 25, 21",,,,,,372600,-2.54,92.88,96.56,372600,-0.0254,92.55,94.11,96.95,-2.45,95.125
2021-01-22,"January 22, 21",,,,,,271100,3.4,94.07,94.07,271100,0.034,95.66,97.27,97.35,3.2,95.69
2021-01-21,"January 21, 21",,,,,,310200,-3.23,94.84,98.02,310200,-0.0323,93.28,94.85,99.05,-3.17,96.69
2021-01-20,"January 20, 21",,,,,,201543,0.549,97.95,98.36,201543,0.00549,97.26,98.9,99.48,0.54,98.6725
2021-01-19,"January 19, 21",,,,,,252100,-0.7886,97.62,98.91,252100,-0.007886,96.5,98.13,99.59,-0.78,98.5625
2021-01-15,"January 15, 21",0.13,0.13,2021-01-19,2021-01-29,2020-12-16,183143,0.5329,96.23,97.58,183143,0.005329,96.47,98.1,99,0.52,97.7275
2021-01-14,"January 14, 21",,,,,,126802,0.12114,98.09,99.06,126802,0.0012114,97.41,99.18,99.84,0.12,99.0425
2021-01-13,"January 13, 21",,,,,,181600,-0.41553,97.83,98.67,181600,-0.0041553,96.51,98.26,99.35,-0.41,98.5275
2021-01-12,"January 12, 21",,,,,,242000,0.33374,98.05,98.88,242000,0.0033374,97.44,99.21,99.35,0.33,98.8725
2021-01-11,"January 11, 21",,,,,,163800,0.49221,97.29,97.52,163800,0.0049221,96.25,98,98.6,0.48,97.8525
2021-01-08,"January 08, 21",,,,,,199800,-2.23,97.82,101.3,199800,-0.0223,97.27,99.04,101.33,-2.26,99.8725
2021-01-07,"January 07, 21",,,,,,195200,1.57,98.55,99.56,195200,0.0157,99.32,101.12,101.33,1.56,100.14
2021-01-06,"January 06, 21",,,,,,432741,6.32,93.07,93.38,432741,0.0632,97.51,99.28,100.03,5.9,96.44
2020-10-15,"October 15, 20",0.08,0.08,2020-10-16,2020-10-30,2020-10-05,,,,,,,,,,,
2020-07-17,"July 17, 20",0.08,0.08,2020-07-20,2020-07-30,2020-07-08,,,,,,,,,,,
2020-04-16,"April 16, 20",0.08,0.08,2020-04-17,2020-04-30,2020-04-06,,,,,,,,,,,
2020-01-16,"January 16, 20",0.08,0.08,2020-01-17,2020-01-31,2020-01-06,,,,,,,,,,,
2019-10-17,"October 17, 19",0.08,0.08,2019-10-18,2019-10-30,2019-10-07,,,,,,,,,,,
2019-07-18,"July 18, 19",0.08,0.08,2019-07-19,2019-07-30,2019-07-08,,,,,,,,,,,
2019-04-17,"April 17, 19",0.08,0.08,2019-04-18,2019-04-30,2019-04-03,,,,,,,,,,,
