date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,paymentDate,declarationDate,recordDate,dividend,adjDividend
2022-09-13,233.62,236,233.62,234.64,227.73,653400,653400,1.02,0.43661,234.47,"September 13, 22",0.0043661,,,,,
2022-09-12,236.12,239.1,236.12,238.01,231,601306,601306,1.89,0.80044,237.3375,"September 12, 22",0.0080044,,,,,
2022-09-09,233.59,237.62,232.03,236.03,229.08,412243,412243,2.44,1.04,234.8175,"September 09, 22",0.0104,,,,,
2022-09-08,230.93,233.42,228.91,233.07,226.2,405900,405900,2.14,0.92669,231.5825,"September 08, 22",0.0092669,,,,,
2022-09-07,221,231.84,221,231.29,224.48,697800,697800,10.29,4.66,226.2825,"September 07, 22",0.0466,,,,,
2022-09-06,216.92,221.36,216.87,220.66,214.16,501148,501148,3.74,1.72,218.9525,"September 06, 22",0.0172,,,,,
2022-09-02,221.42,221.85,214.6,215.98,209.62,255800,255800,-5.44,-2.46,218.4625,"September 02, 22",-0.0246,,,,,
2022-09-01,219.13,219.78,214.86,219.48,213.01,403204,403204,0.35,0.15972,218.3125,"September 01, 22",0.0015972,,,,,
2022-08-31,221.36,222.55,219.61,219.92,213.44,598600,598600,-1.44,-0.65052,220.86,"August 31, 22",-0.0065052,,,,,
2022-08-30,221.18,221.42,218.35,219.44,212.98,322700,322700,-1.74,-0.78669,220.0975,"August 30, 22",-0.0078669,,,,,
2022-08-29,219.24,221.99,218.7,220.63,214.13,303600,303600,1.39,0.63401,220.14,"August 29, 22",0.0063401,,,,,
2022-08-26,228.63,228.63,221.04,221.15,214.63,269540,269540,-7.48,-3.27,224.8625,"August 26, 22",-0.0327,,,,,
2022-08-25,226.31,229.38,224.59,229.23,222.48,293500,293500,2.92,1.29,227.3775,"August 25, 22",0.0129,,,,,
2022-08-24,224.89,225.65,223.62,223.72,217.13,345500,345500,-1.17,-0.52025,224.47,"August 24, 22",-0.0052025,,,,,
2022-08-23,228.57,228.76,223.08,224.68,218.06,472200,472200,-3.89,-1.7,226.2725,"August 23, 22",-0.017,,,,,
2022-08-22,231.63,232.95,228.75,229.36,222.6,314035,314035,-2.27,-0.98001,230.6725,"August 22, 22",-0.0098001,,,,,
2022-08-19,236,236,232.59,233.49,226.61,485413,485413,-2.51,-1.06,234.52,"August 19, 22",-0.0106,,,,,
2022-08-18,236.74,236.78,233.33,236,229.05,394500,394500,-0.74,-0.31258,235.7125,"August 18, 22",-0.0031258,,,,,
2022-08-17,235.03,236.74,234.6,236.41,229.45,378800,378800,1.38,0.58716,235.695,"August 17, 22",0.0058716,2022-09-22,2022-08-11,2022-08-18,0.44,0.44
2022-08-16,236.76,238.84,235.05,236.1,228.72,484300,484300,-0.66,-0.27876,236.6875,"August 16, 22",-0.0027876,,,,,
2022-08-15,239,241.19,235,237.11,229.7,522819,522819,-1.89,-0.79079,238.075,"August 15, 22",-0.0079079,,,,,
2022-08-12,237.34,240.69,231.19,239.99,232.49,765339,765339,2.65,1.12,237.3025,"August 12, 22",0.0112,,,,,
2022-08-11,245,247.65,240.32,240.85,233.32,720533,720533,-4.15,-1.69,243.455,"August 11, 22",-0.0169,,,,,
2022-08-10,240.66,243.64,239.72,243.58,235.97,537627,537627,2.92,1.21,241.9,"August 10, 22",0.0121,,,,,
2022-08-09,236.35,237.82,235.09,236.78,229.38,393206,393206,0.43,0.18193,236.51,"August 09, 22",0.0018193,,,,,
2022-08-08,243,243.05,235.52,236.63,229.23,569435,569435,-6.37,-2.62,239.55,"August 08, 22",-0.0262,,,,,
2022-08-05,237.07,241.97,235.58,241.8,234.24,458800,458800,4.73,2,239.105,"August 05, 22",0.02,,,,,
2022-08-04,239.6,239.99,238.23,238.7,231.24,456300,456300,-0.9,-0.37563,239.13,"August 04, 22",-0.0037563,,,,,
2022-08-03,240.72,241.68,238.21,239.6,232.11,407000,407000,-1.12,-0.46527,240.0525,"August 03, 22",-0.0046527,,,,,
2022-08-02,238.46,242.43,238.13,239.31,231.83,480700,480700,0.85,0.35645,239.5825,"August 02, 22",0.0035645,,,,,
2022-08-01,238.59,241.19,237.1,239.2,231.72,420500,420500,0.61,0.25567,239.02,"August 01, 22",0.0025567,,,,,
2022-07-29,241.54,241.79,238.95,240.52,233,611300,611300,-1.02,-0.42229,240.7,"July 29, 22",-0.0042229,,,,,
2022-07-28,240.06,244.39,236.81,243.07,235.47,480700,480700,3.01,1.25,241.0825,"July 28, 22",0.0125,,,,,
2022-07-27,238.93,241.21,236.81,240.16,232.65,351800,351800,1.23,0.5148,239.2775,"July 27, 22",0.005148,,,,,
2022-07-26,236.7,239.14,234.49,238.16,230.72,465346,465346,1.46,0.61681,237.1225,"July 26, 22",0.0061681,,,,,
2022-07-25,231.67,236.92,231.01,236.02,228.64,852325,852325,4.35,1.88,233.905,"July 25, 22",0.0188,,,,,
2022-07-22,233.11,235.51,229.93,231.75,224.51,370800,370800,-1.36,-0.58342,232.575,"July 22, 22",-0.0058342,,,,,
2022-07-21,228.29,233.51,227.1,232.91,225.63,503617,503617,4.62,2.02,230.4525,"July 21, 22",0.0202,,,,,
2022-07-20,225.41,229.57,224.17,226.9,219.81,318900,318900,1.49,0.66102,226.5125,"July 20, 22",0.0066102,,,,,
2022-07-19,220.82,224.92,219.11,224.76,217.73,446600,446600,3.94,1.78,222.4025,"July 19, 22",0.0178,,,,,
2022-07-18,225.41,225.88,217.95,218.76,211.92,557200,557200,-6.65,-2.95,222,"July 18, 22",-0.0295,,,,,
2022-07-15,224.9,226.07,221.9,225.5,218.45,574336,574336,0.6,0.26679,224.5925,"July 15, 22",0.0026679,,,,,
2022-07-14,216.14,222.59,215.66,221.92,214.98,692040,692040,5.78,2.67,219.0775,"July 14, 22",0.0267,,,,,
2022-07-13,212.2,219.74,212.2,218.25,211.43,626929,626929,6.05,2.85,215.5975,"July 13, 22",0.0285,,,,,
2022-07-12,216.66,220.37,214.68,215.78,209.03,494633,494633,-0.88,-0.40617,216.8725,"July 12, 22",-0.0040617,,,,,
2022-07-11,216.22,218.91,212.2,216.87,210.09,327813,327813,0.65,0.30062,216.05,"July 11, 22",0.0030062,,,,,
2022-07-08,219.15,220.99,217.2,217.67,210.87,486813,486813,-1.48,-0.67534,218.7525,"July 08, 22",-0.0067534,,,,,
2022-07-07,216.93,220.45,216.73,220.28,213.39,599219,599219,3.35,1.54,218.5975,"July 07, 22",0.0154,,,,,
2022-07-06,217.91,221.45,216.98,217.29,210.5,782000,782000,-0.62,-0.28452,218.4075,"July 06, 22",-0.0028452,,,,,
2022-07-05,212.33,216.59,210.3,216.43,209.66,504600,504600,4.1,1.93,213.9125,"July 05, 22",0.0193,,,,,
2022-07-01,210.02,216.26,209.29,215.72,208.98,589936,589936,5.7,2.71,212.8225,"July 01, 22",0.0271,,,,,
2022-06-30,210.23,212.99,208.36,209.63,203.08,693647,693647,-0.6,-0.2854,210.3025,"June 30, 22",-0.002854,,,,,
2022-06-29,212.1,214.06,209.42,212.91,206.25,478700,478700,0.81,0.3819,212.1225,"June 29, 22",0.003819,,,,,
2022-06-28,213.74,215.62,211.14,211.27,204.67,580130,580130,-2.47,-1.16,212.9425,"June 28, 22",-0.0116,,,,,
2022-06-27,212.21,213.18,209.4,212.62,205.97,600400,600400,0.41,0.1932,211.8525,"June 27, 22",0.001932,,,,,
2022-06-24,210.85,211.58,208.2,211.5,204.89,1264800,1264800,0.65,0.30828,210.5325,"June 24, 22",0.0030828,,,,,
2022-06-23,204.38,207.94,203,207.49,201,865600,865600,3.11,1.52,205.7025,"June 23, 22",0.0152,,,,,
2022-06-22,199.18,203.77,199.18,202.97,196.63,888700,888700,3.79,1.9,201.275,"June 22, 22",0.019,,,,,
2022-06-21,200.72,202.13,199.48,201.51,195.21,832000,832000,0.79,0.39358,200.96,"June 21, 22",0.0039358,,,,,
2022-06-17,199.66,201.55,196.23,197.57,191.39,1267631,1267631,-2.09,-1.05,198.7525,"June 17, 22",-0.0105,,,,,
2022-06-16,196.89,199.89,194.3,196.23,190.1,843700,843700,-0.66,-0.33521,196.8275,"June 16, 22",-0.0033521,,,,,
2022-06-15,202.89,206.18,199.13,203.28,196.93,703101,703101,0.39,0.19222,202.87,"June 15, 22",0.0019222,,,,,
2022-06-14,203.11,204.41,199.81,202.01,195.7,641500,641500,-1.1,-0.54158,202.335,"June 14, 22",-0.0054158,,,,,
2022-06-13,202.34,206.27,201.57,202.39,196.06,588800,588800,0.05,0.02471088,203.1425,"June 13, 22",0.0002471088,,,,,
2022-06-10,205.04,211.2,205.04,208.51,201.99,579400,579400,3.47,1.69,207.4475,"June 10, 22",0.0169,,,,,
2022-06-09,210.94,212.94,208.37,208.61,202.09,368722,368722,-2.33,-1.1,210.215,"June 09, 22",-0.011,,,,,
2022-06-08,212.53,214.22,211.58,212.27,205.63,339300,339300,-0.26,-0.12234,212.65,"June 08, 22",-0.0012234,,,,,
2022-06-07,208.01,214.91,207.32,214.5,207.79,566054,566054,6.49,3.12,211.185,"June 07, 22",0.0312,,,,,
2022-06-06,212.96,214.08,209.18,210.85,204.26,486000,486000,-2.11,-0.9908,211.7675,"June 06, 22",-0.009908,,,,,
2022-06-03,209.44,210.01,206.07,208.31,201.8,462308,462308,-1.13,-0.53953,208.4575,"June 03, 22",-0.0053953,,,,,
2022-06-02,203,211.45,202.06,211.26,204.66,462320,462320,8.26,4.07,206.9425,"June 02, 22",0.0407,,,,,
2022-06-01,205.66,207.33,201.51,202.71,196.37,577353,577353,-2.95,-1.43,204.3025,"June 01, 22",-0.0143,,,,,
2022-05-31,205.92,207.2,202.43,203.46,197.1,950957,950957,-2.46,-1.19,204.7525,"May 31, 22",-0.0119,,,,,
2022-05-27,204.08,208.59,204.08,208.3,201.79,372221,372221,4.22,2.07,206.2625,"May 27, 22",0.0207,,,,,
2022-05-26,197.4,202.81,196.53,202.06,195.74,417304,417304,4.66,2.36,199.7,"May 26, 22",0.0236,,,,,
2022-05-25,194.52,196.53,192.85,195.4,189.29,343600,343600,0.88,0.4524,194.825,"May 25, 22",0.004524,,,,,
2022-05-24,197.92,197.92,192.86,195.52,189.41,560396,560396,-2.4,-1.21,196.055,"May 24, 22",-0.0121,,,,,
2022-05-23,199.99,201.33,195.37,198.46,192.26,425955,425955,-1.53,-0.76504,198.7875,"May 23, 22",-0.0076504,,,,,
2022-05-20,199.74,202.42,193.65,197.66,191.48,451303,451303,-2.08,-1.04,198.3675,"May 20, 22",-0.0104,,,,,
2022-05-19,190.86,199.6,190.12,197.59,191.41,594045,594045,6.73,3.53,194.5425,"May 19, 22",0.0353,,,,,
2022-05-18,195.13,196.5,190.19,191.41,185.43,812119,812119,-3.72,-1.91,193.3075,"May 18, 22",-0.0191,,,,,
2022-05-17,200,200.26,194.77,197.83,191.65,545200,545200,-2.17,-1.08,198.215,"May 17, 22",-0.0108,,,,,
2022-05-16,196.32,198.79,195.02,196.91,190.75,346400,346400,0.59,0.30053,196.76,"May 16, 22",0.0030053,,,,,
2022-05-13,195.86,200.27,194.4,196.86,190.71,598300,598300,1,0.51057,196.8475,"May 13, 22",0.0051057,,,,,
2022-05-12,190.25,195.43,189.4,192.31,186.3,447802,447802,2.06,1.08,191.8475,"May 12, 22",0.0108,,,,,
2022-05-11,194.01,198.83,191.24,191.46,185.47,645600,645600,-2.55,-1.31,193.885,"May 11, 22",-0.0131,2022-06-16,2022-04-28,2022-05-12,0.42,0.42
2022-05-10,195.01,198.27,191.29,195.22,188.71,657932,657932,0.21,0.10769,194.9475,"May 10, 22",0.0010769,,,,,
2022-05-09,198.82,198.82,191.12,192.74,186.31,766388,766388,-6.08,-3.06,195.375,"May 09, 22",-0.0306,,,,,
2022-05-06,202.05,202.53,195.44,202.05,195.31,692822,692822,0,0,200.5175,"May 06, 22",0,,,,,
2022-05-05,203.99,206.98,201.45,203.73,196.94,807854,807854,-0.26,-0.12746,204.0375,"May 05, 22",-0.0012746,,,,,
2022-05-04,196.51,206.46,195.48,205.24,198.4,767135,767135,8.73,4.44,200.9225,"May 04, 22",0.0444,,,,,
2022-05-03,200,201.99,195.23,196.42,189.87,890900,890900,-3.58,-1.79,198.41,"May 03, 22",-0.0179,,,,,
2022-05-02,199.8,202.84,196.31,199.77,193.11,722700,722700,-0.03,-0.01501502,199.68,"May 02, 22",-0.0001501502,,,,,
2022-04-29,199,207.76,197.16,199.97,193.3,1037423,1037423,0.97,0.48744,200.9725,"April 29, 22",0.0048744,,,,,
2022-04-28,216.51,216.51,208.55,213.51,206.39,874139,874139,-3,-1.39,213.77,"April 28, 22",-0.0139,,,,,
2022-04-27,217.14,219.25,213.95,214.72,207.56,550933,550933,-2.42,-1.11,216.265,"April 27, 22",-0.0111,,,,,
2022-04-26,223.49,224.89,216.51,216.66,209.43,531100,531100,-6.83,-3.06,220.3875,"April 26, 22",-0.0306,,,,,
2022-04-25,225.74,228,223.15,225.95,218.41,571813,571813,0.21,0.09302738,225.71,"April 25, 22",0.0009302738,,,,,
2022-04-22,235.79,236.73,226.79,227.41,219.83,382400,382400,-8.38,-3.55,231.68,"April 22, 22",-0.0355,,,,,
2022-04-21,246.76,246.76,238.45,239,231.03,474900,474900,-7.76,-3.14,242.7425,"April 21, 22",-0.0314,,,,,
2022-04-20,240.86,246.73,240.46,245.04,236.87,361800,361800,4.18,1.74,243.2725,"April 20, 22",0.0174,,,,,
2022-04-19,232.97,240.49,232.97,239.42,231.44,517400,517400,6.45,2.77,236.4625,"April 19, 22",0.0277,,,,,
2022-04-18,233.29,234.85,231.03,231.99,224.25,345902,345902,-1.3,-0.55725,232.79,"April 18, 22",-0.0055725,,,,,
2022-04-14,237.01,237.16,233.54,234.21,226.4,424342,424342,-2.8,-1.18,235.48,"April 14, 22",-0.0118,,,,,
2022-04-13,236.42,238.44,235.02,236.6,228.71,413400,413400,0.18,0.07613569,236.62,"April 13, 22",0.0007613569,,,,,
2022-04-12,242.01,243.76,236.5,237.37,229.45,406300,406300,-4.64,-1.92,239.91,"April 12, 22",-0.0192,,,,,
2022-04-11,247,247.99,241.85,242.15,234.07,293144,293144,-4.85,-1.96,244.7475,"April 11, 22",-0.0196,,,,,
2022-04-08,251.2,252.31,247.32,249.33,241.01,401100,401100,-1.87,-0.74443,250.04,"April 08, 22",-0.0074443,,,,,
2022-04-07,246.08,253.67,246,252.08,243.67,444949,444949,6,2.44,249.4575,"April 07, 22",0.0244,,,,,
2022-04-06,243.98,247.88,240.64,247.29,239.04,484400,484400,3.31,1.36,244.9475,"April 06, 22",0.0136,,,,,
2022-04-05,245.44,250.36,244.03,245.48,237.29,441000,441000,0.04,0.01629726,246.3275,"April 05, 22",0.0001629726,,,,,
2022-04-04,246.6,248.82,243.29,245.71,237.52,377328,377328,-0.89,-0.36091,246.105,"April 04, 22",-0.0036091,,,,,
2022-04-01,244.19,247.48,241.1,246.44,238.22,422800,422800,2.25,0.92141,244.8025,"April 01, 22",0.0092141,,,,,
2022-03-31,243.95,245.96,238.59,242.51,234.42,796012,796012,-1.44,-0.59028,242.7525,"March 31, 22",-0.0059028,,,,,
2022-03-30,246.27,249.71,246.27,249.01,240.71,340906,340906,2.74,1.11,247.815,"March 30, 22",0.0111,,,,,
2022-03-29,246.47,248.98,243.89,247.22,238.98,488142,488142,0.75,0.3043,246.64,"March 29, 22",0.003043,,,,,
2022-03-28,239,242.57,236.46,242.48,234.39,698104,698104,3.48,1.46,240.1275,"March 28, 22",0.0146,,,,,
2022-03-25,242.64,243.5,237.41,240.33,232.31,496810,496810,-2.31,-0.95203,240.97,"March 25, 22",-0.0095203,,,,,
2022-03-24,238.01,241.78,236.58,241.37,233.32,1106900,1106900,3.36,1.41,239.435,"March 24, 22",0.0141,,,,,
2022-03-23,251.98,251.98,229.11,233,225.23,1300229,1300229,-18.98,-7.53,241.5175,"March 23, 22",-0.0753,,,,,
2022-03-22,256.74,260.07,254.52,255.05,246.54,589700,589700,-1.69,-0.65825,256.595,"March 22, 22",-0.0065825,,,,,
2022-03-21,259.61,261.57,254.35,256.95,248.38,387081,387081,-2.66,-1.02,258.12,"March 21, 22",-0.0102,,,,,
2022-03-18,259.35,262.38,258.61,261.47,252.75,753200,753200,2.12,0.81743,260.4525,"March 18, 22",0.0081743,,,,,
2022-03-17,254.01,259.22,253.9,259.22,250.58,364313,364313,5.21,2.05,256.5875,"March 17, 22",0.0205,,,,,
2022-03-16,246.48,255.52,246.48,255.36,246.84,505300,505300,8.88,3.6,250.96,"March 16, 22",0.036,,,,,
2022-03-15,238.07,245.22,237.89,244.31,236.16,464206,464206,6.24,2.62,241.3725,"March 15, 22",0.0262,,,,,
2022-03-14,239.26,243.83,235.69,236.58,228.69,345636,345636,-2.68,-1.12,238.84,"March 14, 22",-0.0112,,,,,
2022-03-11,244.11,244.11,237.77,238.07,230.13,406210,406210,-6.04,-2.47,241.015,"March 11, 22",-0.0247,,,,,
2022-03-10,241.29,245.06,238.68,242.62,234.53,506106,506106,1.33,0.5512,241.9125,"March 10, 22",0.005512,,,,,
2022-03-09,241.7,247.22,241.67,245.23,237.05,386500,386500,3.53,1.46,243.955,"March 09, 22",0.0146,,,,,
2022-03-08,244.76,245.25,237.73,238.85,230.88,515428,515428,-5.91,-2.41,241.6475,"March 08, 22",-0.0241,,,,,
2022-03-07,250.01,251.87,245.69,247.28,239.03,656000,656000,-2.73,-1.09,248.7125,"March 07, 22",-0.0109,,,,,
2022-03-04,247.98,254.67,243.52,254.6,246.11,509243,509243,6.62,2.67,250.1925,"March 04, 22",0.0267,,,,,
2022-03-03,250.62,251.94,247.19,249.91,241.58,500033,500033,-0.71,-0.2833,249.915,"March 03, 22",-0.002833,,,,,
2022-03-02,250,251.7,247.9,249.62,241.3,778310,778310,-0.38,-0.152,249.805,"March 02, 22",-0.00152,,,,,
2022-03-01,245,251.96,244.3,251.15,242.77,685415,685415,6.15,2.51,248.1025,"March 01, 22",0.0251,,,,,
2022-02-28,243.08,247.19,241.45,246.75,238.52,767809,767809,3.67,1.51,244.6175,"February 28, 22",0.0151,,,,,
2022-02-25,237.6,246.14,237.25,245.39,237.21,538800,538800,7.79,3.28,241.595,"February 25, 22",0.0328,,,,,
2022-02-24,230.12,238.03,228.32,237.78,229.85,554800,554800,7.66,3.33,233.5625,"February 24, 22",0.0333,,,,,
2022-02-23,235.15,236.54,232.82,233.23,225.45,513141,513141,-1.92,-0.8165,234.435,"February 23, 22",-0.008165,,,,,
2022-02-22,229.83,234.48,228.91,233.27,225.49,578529,578529,3.44,1.5,231.6225,"February 22, 22",0.015,,,,,
2022-02-18,233.91,235.8,230.63,231.73,224,644400,644400,-2.18,-0.93198,233.0175,"February 18, 22",-0.0093198,,,,,
2022-02-17,236.65,236.83,232.15,234.24,226.43,478000,478000,-2.41,-1.02,234.9675,"February 17, 22",-0.0102,,,,,
2022-02-16,234.79,237.72,231.72,237.57,229.65,645031,645031,2.78,1.18,235.45,"February 16, 22",0.0118,,,,,
2022-02-15,235.81,235.92,232.3,235.25,227.4,597777,597777,-0.56,-0.23748,234.82,"February 15, 22",-0.0023748,,,,,
2022-02-14,242.59,242.75,231.67,233.62,225.83,706646,706646,-8.97,-3.7,237.6575,"February 14, 22",-0.037,,,,,
2022-02-11,244.44,245.79,241.18,243.92,235.79,1182823,1182823,-0.52,-0.21273,243.8325,"February 11, 22",-0.0021273,,,,,
2022-02-10,241.86,245.31,240.3,244.35,236.2,831743,831743,2.49,1.03,242.955,"February 10, 22",0.0103,,,,,
2022-02-09,242.97,247.56,242.58,246.48,238.26,499300,499300,3.51,1.44,244.8975,"February 09, 22",0.0144,2022-03-17,2022-01-27,2022-02-10,0.42,0.42
2022-02-08,236.2,241.17,236.2,241.05,232.6,566100,566100,4.85,2.05,238.655,"February 08, 22",0.0205,,,,,
2022-02-07,237.85,239.92,236.27,237.55,229.22,565700,565700,-0.3,-0.12613,237.8975,"February 07, 22",-0.0012613,,,,,
2022-02-04,236.41,240.95,235.65,239.01,230.63,519800,519800,2.6,1.1,238.005,"February 04, 22",0.011,,,,,
2022-02-03,232.87,238.56,232,237.01,228.7,924100,924100,4.14,1.78,235.11,"February 03, 22",0.0178,,,,,
2022-02-02,233.35,237.96,232.5,237.2,228.89,847200,847200,3.85,1.65,235.2525,"February 02, 22",0.0165,,,,,
2022-02-01,230.95,232.6,226.35,232.16,224.02,1112216,1112216,1.21,0.52392,230.515,"February 01, 22",0.0052392,,,,,
2022-01-31,221.8,228.92,221.15,228.6,220.59,850444,850444,6.8,3.07,225.1175,"January 31, 22",0.0307,,,,,
2022-01-28,221.6,223.86,209,216.12,208.54,1299639,1299639,-5.48,-2.47,217.645,"January 28, 22",-0.0247,,,,,
2022-01-27,224.99,230.77,223.11,224.89,217.01,820000,820000,-0.1,-0.04444642,225.94,"January 27, 22",-0.0004444642,,,,,
2022-01-26,234.04,237.2,227.91,231.04,222.94,549900,549900,-3,-1.28,232.5475,"January 26, 22",-0.0128,,,,,
2022-01-25,231.74,235.15,229.4,232.17,224.03,569237,569237,0.43,0.18555,232.115,"January 25, 22",0.0018555,,,,,
2022-01-24,236,239.19,228.37,238.52,230.16,786003,786003,2.52,1.07,235.52,"January 24, 22",0.0107,,,,,
2022-01-21,237.46,238.21,234.1,235.16,226.92,467100,467100,-2.3,-0.96858,236.2325,"January 21, 22",-0.0096858,,,,,
2022-01-20,242.82,246.18,237.69,237.96,229.62,493346,493346,-4.86,-2,241.1625,"January 20, 22",-0.02,,,,,
2022-01-19,241.79,246.12,241.12,241.39,232.93,428042,428042,-0.4,-0.16543,242.605,"January 19, 22",-0.0016543,,,,,
2022-01-18,247.8,247.9,239.55,240.69,232.25,676642,676642,-7.11,-2.87,243.985,"January 18, 22",-0.0287,,,,,
2022-01-14,250.47,254.15,245.84,252.16,243.32,561800,561800,1.69,0.67473,250.655,"January 14, 22",0.0067473,,,,,
2022-01-13,247.53,254.77,247.53,251.7,242.88,724915,724915,4.17,1.68,250.3825,"January 13, 22",0.0168,,,,,
2022-01-12,245,247.32,242.36,244.17,235.61,630008,630008,-0.83,-0.33878,244.7125,"January 12, 22",-0.0033878,,,,,
2022-01-11,236.75,238.39,234.41,238.37,230.02,362908,362908,1.62,0.68427,236.98,"January 11, 22",0.0068427,,,,,
2022-01-10,234.64,237.39,231.8,237.35,229.03,490300,490300,2.71,1.15,235.295,"January 10, 22",0.0115,,,,,
2022-01-07,240.27,242.13,236.81,237.23,228.92,533300,533300,-3.04,-1.27,239.11,"January 07, 22",-0.0127,,,,,
2022-01-06,244.47,246.51,241.49,241.8,233.32,384121,384121,-2.67,-1.09,243.5675,"January 06, 22",-0.0109,,,,,
2022-01-05,252.56,254.17,244.66,244.74,236.16,430000,430000,-7.82,-3.1,249.0325,"January 05, 22",-0.031,,,,,
2022-01-04,259.95,259.95,251.26,253.44,244.56,348905,348905,-6.51,-2.5,256.15,"January 04, 22",-0.025,,,,,
2022-01-03,258.52,260.04,254.47,259.51,250.41,375600,375600,0.99,0.38295,258.135,"January 03, 22",0.0038295,,,,,
2021-12-31,261.13,263.45,260.25,260.48,251.35,293820,293820,-0.65,-0.24892,261.3275,"December 31, 21",-0.0024892,,,,,
2021-12-30,262.36,263.32,261.54,261.99,252.81,178200,178200,-0.37,-0.14103,262.3025,"December 30, 21",-0.0014103,,,,,
2021-12-29,261.23,263.44,260.1,261.11,251.96,247712,247712,-0.12,-0.04593653,261.47,"December 29, 21",-0.0004593653,,,,,
2021-12-28,264.31,264.31,259.12,260.89,251.75,156400,156400,-3.42,-1.29,262.1575,"December 28, 21",-0.0129,,,,,
2021-12-27,260.41,262.19,257.53,262.07,252.88,201726,201726,1.66,0.63746,260.55,"December 27, 21",0.0063746,,,,,
2021-12-23,261.18,261.69,257.56,258.82,249.75,461200,461200,-2.36,-0.90359,259.8125,"December 23, 21",-0.0090359,,,,,
2021-12-22,257.19,261.72,257.05,261.7,252.53,298779,298779,4.51,1.75,259.415,"December 22, 21",0.0175,,,,,
2021-12-21,253.71,257.96,251.95,257.63,248.6,564088,564088,3.92,1.55,255.3125,"December 21, 21",0.0155,,,,,
2021-12-20,251.34,252.61,245.33,248.03,239.34,463225,463225,-3.31,-1.32,249.3275,"December 20, 21",-0.0132,,,,,
2021-12-17,253.23,256.59,250.92,252.98,244.11,1390477,1390477,-0.25,-0.09872448,253.43,"December 17, 21",-0.0009872448,,,,,
2021-12-16,255.28,258.07,252.19,253.77,244.88,462600,462600,-1.51,-0.59151,254.8275,"December 16, 21",-0.0059151,,,,,
2021-12-15,256.52,259.78,252.83,256.56,247.57,580000,580000,0.04,0.01559333,256.4225,"December 15, 21",0.0001559333,,,,,
2021-12-14,262.94,263.48,255.45,256.46,247.47,434200,434200,-6.48,-2.46,259.5825,"December 14, 21",-0.0246,,,,,
2021-12-13,260.75,264.53,258.11,263.49,254.25,376600,376600,2.74,1.05,261.72,"December 13, 21",0.0105,,,,,
2021-12-10,264.92,265.6,258.72,261.38,252.22,398100,398100,-3.54,-1.34,262.655,"December 10, 21",-0.0134,,,,,
2021-12-09,267.98,268.57,264.55,264.56,255.29,332041,332041,-3.42,-1.28,266.415,"December 09, 21",-0.0128,,,,,
2021-12-08,266.48,268.77,265.92,268.02,258.63,363200,363200,1.54,0.5779,267.2975,"December 08, 21",0.005779,,,,,
2021-12-07,263.08,266.93,262.35,265.91,256.59,382300,382300,2.83,1.08,264.5675,"December 07, 21",0.0108,,,,,
2021-12-06,258.15,261.75,257.05,260.3,251.18,498847,498847,2.15,0.83285,259.3125,"December 06, 21",0.0083285,,,,,
2021-12-03,257.93,258.45,252.49,254.78,245.85,489700,489700,-3.15,-1.22,255.9125,"December 03, 21",-0.0122,,,,,
2021-12-02,252.7,258.54,252.6,255.88,246.91,424900,424900,3.18,1.26,254.93,"December 02, 21",0.0126,,,,,
2021-12-01,255.91,259.2,252.26,253.29,244.41,499200,499200,-2.62,-1.02,255.165,"December 01, 21",-0.0102,,,,,
2021-11-30,257.66,261.25,254.16,254.85,245.92,1434300,1434300,-2.81,-1.09,256.98,"November 30, 21",-0.0109,,,,,
2021-11-29,252.68,258.54,251.73,256.92,247.91,446629,446629,4.24,1.68,254.9675,"November 29, 21",0.0168,,,,,
2021-11-26,255.24,259.17,250.44,251.21,242.41,241000,241000,-4.03,-1.58,254.015,"November 26, 21",-0.0158,,,,,
2021-11-24,252.8,255.07,252.42,255,246.06,275400,275400,2.2,0.87025,253.8225,"November 24, 21",0.0087025,,,,,
2021-11-23,255.83,256.37,251.06,254.36,245.44,280111,280111,-1.47,-0.5746,254.405,"November 23, 21",-0.005746,,,,,
2021-11-22,261.03,261.3,256.45,257.22,248.2,497421,497421,-3.81,-1.46,259,"November 22, 21",-0.0146,,,,,
2021-11-19,263,265.48,257.72,260.31,251.19,402800,402800,-2.69,-1.02,261.6275,"November 19, 21",-0.0102,,,,,
2021-11-18,263.02,264.25,262.01,263.16,253.94,268023,268023,0.14,0.05322789,263.11,"November 18, 21",0.0005322789,,,,,
2021-11-17,266,266.18,262.01,262.53,253.33,446321,446321,-3.47,-1.3,264.18,"November 17, 21",-0.013,,,,,
2021-11-16,262.3,268.9,261.19,266.48,257.14,545343,545343,4.18,1.59,264.7175,"November 16, 21",0.0159,,,,,
2021-11-15,271.75,275.6,261.11,262.37,253.17,1254653,1254653,-9.38,-3.45,267.7075,"November 15, 21",-0.0345,,,,,
2021-11-12,254.13,255.88,252.12,254.81,245.88,496800,496800,0.68,0.26758,254.235,"November 12, 21",0.0026758,,,,,
2021-11-11,259.54,259.54,252.03,253.3,244.42,643833,643833,-6.24,-2.4,256.1025,"November 11, 21",-0.024,,,,,
2021-11-10,260.58,263.5,259.11,259.47,250.38,475400,475400,-1.11,-0.42597,260.665,"November 10, 21",-0.0042597,,,,,
