date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,declarationDate,paymentDate,dividend,adjDividend,recordDate
2021-11-15,191.47,192.75,190.31,190.85,181.03,532446,532446,-0.62,-0.32381,191.345,"November 15, 21",-0.0032381,,,,,
2021-11-12,189.63,191.72,188.18,191.08,181.24,384900,384900,1.45,0.76465,190.1525,"November 12, 21",0.0076465,,,,,
2021-11-11,188.69,190.86,186.36,188.32,178.63,511200,511200,-0.37,-0.19609,188.5575,"November 11, 21",-0.0019609,,,,,
2021-11-10,185.76,191.42,185.76,188.8,179.08,950500,950500,3.04,1.64,187.935,"November 10, 21",0.0164,,,,,
2021-11-09,185.65,188.01,185.29,187.02,177.39,744400,744400,1.37,0.73795,186.4925,"November 09, 21",0.0073795,,,,,
2021-11-08,187.78,188.95,184.6,185.32,175.78,662245,662245,-2.46,-1.31,186.6625,"November 08, 21",-0.0131,,,,,
2021-11-05,185.81,189.82,185.22,187.07,177.44,1369600,1369600,1.26,0.67811,186.98,"November 05, 21",0.0067811,,,,,
2021-11-04,187.49,189.05,184.68,185,175.48,1136735,1136735,-2.49,-1.33,186.555,"November 04, 21",-0.0133,,,,,
2021-11-03,189.38,189.38,182.02,185.54,175.99,831247,831247,-3.84,-2.03,186.58,"November 03, 21",-0.0203,,,,,
2021-11-02,187.55,189.55,186.37,189.21,179.47,882600,882600,1.66,0.8851,188.17,"November 02, 21",0.008851,,,,,
2021-11-01,186.79,189.14,186.79,187.64,177.98,704900,704900,0.85,0.45506,187.59,"November 01, 21",0.0045506,,,,,
2021-10-29,184.25,187.27,184.25,186.65,177.04,502980,502980,2.4,1.3,185.605,"October 29, 21",0.013,,,,,
2021-10-28,184.85,187.47,184.67,185.94,176.37,648570,648570,1.09,0.58967,185.7325,"October 28, 21",0.0058967,,,,,
2021-10-27,188.46,188.46,184.13,184.37,174.88,645738,645738,-4.09,-2.17,186.355,"October 27, 21",-0.0217,,,,,
2021-10-26,192.28,192.28,188.28,188.47,178.77,628500,628500,-3.81,-1.98,190.3275,"October 26, 21",-0.0198,,,,,
2021-10-25,191.58,192.92,190.41,191.54,181.68,431044,431044,-0.04,-0.02087901,191.6125,"October 25, 21",-0.0002087901,,,,,
2021-10-22,190.55,193.11,190.55,191.47,181.61,431744,431744,0.92,0.48281,191.42,"October 22, 21",0.0048281,,,,,
2021-10-21,188.28,190.67,187.65,190.55,180.74,585200,585200,2.27,1.21,189.2875,"October 21, 21",0.0121,,,,,
2021-10-20,188.06,189.49,187.72,188.39,178.69,697500,697500,0.33,0.17548,188.415,"October 20, 21",0.0017548,,,,,
2021-10-19,186.74,187.77,185.56,187.63,177.97,550400,550400,0.89,0.4766,186.925,"October 19, 21",0.004766,,,,,
2021-10-18,178.97,190.72,178.96,186.23,176.64,1628800,1628800,7.26,4.06,183.72,"October 18, 21",0.0406,,,,,
2021-10-15,177.79,179.14,177.11,177.72,168.57,709400,709400,-0.07,-0.03937229,177.94,"October 15, 21",-0.0003937229,,,,,
2021-10-14,175.81,178.23,174.64,177.53,168.39,716500,716500,1.72,0.97833,176.5525,"October 14, 21",0.0097833,,,,,
2021-10-13,174.5,175.63,172.88,174.02,165.06,761936,761936,-0.475,-0.27507,174.2575,"October 13, 21",-0.0027507,,,,,
2021-10-12,175.55,175.8,173.15,173.61,164.67,613459,613459,-1.94,-1.11,174.5275,"October 12, 21",-0.0111,,,,,
2021-10-11,175.6,176.49,174.37,174.57,165.58,593400,593400,-1.03,-0.58656,175.2575,"October 11, 21",-0.0058656,,,,,
2021-10-08,178.03,178.08,176.12,176.88,167.77,558708,558708,-1.15,-0.64596,177.2775,"October 08, 21",-0.0064596,,,,,
2021-10-07,177.28,178.78,176.58,177.46,168.32,817137,817137,0.18,0.10153,177.525,"October 07, 21",0.0010153,,,,,
2021-10-06,178.55,178.55,172.24,175.53,166.49,1253978,1253978,-3.02,-1.69,176.2175,"October 06, 21",-0.0169,,,,,
2021-10-05,183.06,185.67,181.82,184.13,174.65,576842,576842,1.07,0.58451,183.67,"October 05, 21",0.0058451,,,,,
2021-10-04,185.24,187.47,182.22,182.65,173.25,1010606,1010606,-2.59,-1.4,184.395,"October 04, 21",-0.014,,,,,
2021-10-01,182.66,186.42,180.25,185.71,176.15,850600,850600,3.05,1.67,183.76,"October 01, 21",0.0167,,,,,
2021-09-30,186.01,187.1,181.89,182.02,172.65,919324,919324,-3.99,-2.15,184.255,"September 30, 21",-0.0215,,,,,
2021-09-29,188.12,188.67,183.94,185.39,175.85,468308,468308,-2.73,-1.45,186.53,"September 29, 21",-0.0145,,,,,
2021-09-28,190.65,191.09,185.59,186.14,176.56,603430,603430,-4.51,-2.37,188.3675,"September 28, 21",-0.0237,,,,,
2021-09-27,191.98,193.76,191.45,192.29,182.39,446400,446400,0.31,0.16148,192.37,"September 27, 21",0.0016148,,,,,
2021-09-24,191.55,193.7,191.11,193.06,183.12,439800,439800,1.51,0.78831,192.355,"September 24, 21",0.0078831,,,,,
2021-09-23,189.12,194.31,189.07,192.52,182.61,401400,401400,3.4,1.8,191.255,"September 23, 21",0.018,,,,,
2021-09-22,188.54,190.89,188.54,189.63,179.87,490800,490800,1.09,0.57813,189.4,"September 22, 21",0.0057813,,,,,
2021-09-21,188.31,188.99,185.76,187.76,178.09,656703,656703,-0.55,-0.29207,187.705,"September 21, 21",-0.0029207,,,,,
2021-09-20,187.6,190,185.72,187.8,178.13,800800,800800,0.2,0.10661,187.78,"September 20, 21",0.0010661,,,,,
2021-09-17,192.88,193.68,190.17,191.14,181.3,1866858,1866858,-1.74,-0.90212,191.9675,"September 17, 21",-0.0090212,,,,,
2021-09-16,194.22,195.86,193.75,194.34,184.34,801113,801113,0.12,0.0617856,194.5425,"September 16, 21",0.000617856,,,,,
2021-09-15,192.71,195.53,191.48,195.09,185.05,1130500,1130500,2.38,1.24,193.7025,"September 15, 21",0.0124,,,,,
2021-09-14,198.7,198.7,192.51,193.48,183.52,820458,820458,-5.22,-2.63,195.8475,"September 14, 21",-0.0263,,,,,
2021-09-13,199.86,200.09,195.35,196.77,186.64,603700,603700,-3.09,-1.55,198.0175,"September 13, 21",-0.0155,,,,,
2021-09-10,200.41,201.92,197.71,197.99,187.8,541300,541300,-2.42,-1.21,199.5075,"September 10, 21",-0.0121,,,,,
2021-09-09,200.07,202.12,199.33,199.55,189.28,632300,632300,-0.52,-0.25991,200.2675,"September 09, 21",-0.0025991,,,,,
2021-09-08,200.39,200.66,198.5,200.39,190.07,658900,658900,0,0,199.985,"September 08, 21",0,,,,,
2021-09-07,201.8,202.26,200.27,201.25,190.89,512711,512711,-0.55,-0.27255,201.395,"September 07, 21",-0.0027255,,,,,
2021-09-03,202.36,203.82,202.16,202.7,192.27,384400,384400,0.34,0.16802,202.76,"September 03, 21",0.0016802,,,,,
2021-09-02,200.67,203.34,200.67,203.26,192.8,471300,471300,2.59,1.29,201.985,"September 02, 21",0.0129,,,,,
2021-09-01,200.95,201.36,198.4,200.29,189.98,529001,529001,-0.66,-0.32844,200.25,"September 01, 21",-0.0032844,,,,,
2021-08-31,200.76,201.35,199.32,200.61,190.28,984600,984600,-0.15,-0.07471608,200.51,"August 31, 21",-0.0007471608,,,,,
2021-08-30,199.79,201.36,198.62,200.74,190.41,654227,654227,0.95,0.4755,200.1275,"August 30, 21",0.004755,,,,,
2021-08-27,197.85,199.45,196.87,199.25,188.99,781404,781404,1.4,0.70761,198.355,"August 27, 21",0.0070761,,,,,
2021-08-26,198.36,199.11,197.25,198.07,187.87,540023,540023,-0.29,-0.1462,198.1975,"August 26, 21",-0.001462,,,,,
2021-08-25,196.65,199.1,196.38,198.38,188.17,542200,542200,1.73,0.87974,197.6275,"August 25, 21",0.0087974,,,,,
2021-08-24,196.75,198.22,196.5,196.95,186.81,494923,494923,0.2,0.10165,197.105,"August 24, 21",0.0010165,2021-08-04,2021-09-10,0.4,0.4,2021-08-25
2021-08-23,196.34,197.31,195.43,196.9,186.38,390512,390512,0.56,0.28522,196.495,"August 23, 21",0.0028522,,,,,
2021-08-20,194.62,196.53,194.2,195.77,185.31,520000,520000,1.15,0.5909,195.28,"August 20, 21",0.005909,,,,,
2021-08-19,193.35,195.17,192.02,194.33,183.95,633225,633225,0.9789,0.50685,193.7175,"August 19, 21",0.0050685,,,,,
2021-08-18,196.39,197.83,195.04,195.27,184.84,424533,424533,-1.12,-0.57029,196.1325,"August 18, 21",-0.0057029,,,,,
2021-08-17,198.98,198.98,194.95,196.69,186.18,612685,612685,-2.28,-1.15,197.4,"August 17, 21",-0.0115,,,,,
2021-08-16,198.1,199.05,196.77,199.02,188.39,804300,804300,0.92,0.46441,198.235,"August 16, 21",0.0046441,,,,,
2021-08-13,191.34,198.54,191.34,198.32,187.72,651501,651501,6.98,3.65,194.885,"August 13, 21",0.0365,,,,,
2021-08-12,195.8,198.29,195.26,197.91,187.34,622419,622419,2.11,1.08,196.815,"August 12, 21",0.0108,,,,,
2021-08-11,192.45,196.24,191.84,195.96,185.49,893000,893000,3.51,1.82,194.1225,"August 11, 21",0.0182,,,,,
2021-08-10,190.22,192.77,189.38,191.52,181.29,774900,774900,1.3,0.68342,190.9725,"August 10, 21",0.0068342,,,,,
2021-08-09,188.97,190.04,188,189.63,179.5,592219,592219,0.665,0.34926,189.16,"August 09, 21",0.0034926,,,,,
2021-08-06,189.95,192.72,189.67,190.05,179.9,687000,687000,0.1,0.05264543,190.5975,"August 06, 21",0.0005264543,,,,,
2021-08-05,190.01,191.05,187.32,190.62,180.44,806633,806633,0.61,0.32104,189.75,"August 05, 21",0.0032104,,,,,
2021-08-04,183.28,190.67,179.24,188.24,178.18,1219300,1219300,4.96,2.71,185.3575,"August 04, 21",0.0271,,,,,
2021-08-03,184.51,185.41,182.33,185.29,175.39,693538,693538,0.78,0.42274,184.385,"August 03, 21",0.0042274,,,,,
2021-08-02,184.8,185.45,183.28,183.67,173.86,575300,575300,-1.13,-0.61147,184.3,"August 02, 21",-0.0061147,,,,,
2021-07-30,182.74,183.45,181.53,183.35,173.55,670800,670800,0.61,0.33381,182.7675,"July 30, 21",0.0033381,,,,,
2021-07-29,180.84,183.78,180.83,183.11,173.33,412400,412400,2.27,1.26,182.14,"July 29, 21",0.0126,,,,,
2021-07-28,181.57,182.16,179.56,180.32,170.69,544300,544300,-1.25,-0.68844,180.9025,"July 28, 21",-0.0068844,,,,,
2021-07-27,180.75,182.49,178.88,181.3,171.61,534400,534400,0.55,0.30429,180.855,"July 27, 21",0.0030429,,,,,
2021-07-26,180.22,182.4,180.22,181.58,171.88,453333,453333,1.36,0.75463,181.105,"July 26, 21",0.0075463,,,,,
2021-07-23,178.57,181.06,177.96,180.95,171.28,367904,367904,2.38,1.33,179.635,"July 23, 21",0.0133,,,,,
2021-07-22,177.52,177.94,176.64,177.46,167.98,458279,458279,-0.06,-0.03379901,177.39,"July 22, 21",-0.0003379901,,,,,
2021-07-21,176.66,177.94,175.96,177.25,167.78,545600,545600,0.59,0.33397,176.9525,"July 21, 21",0.0033397,,,,,
2021-07-20,173.32,177.76,172.59,176.24,166.82,626000,626000,2.92,1.68,174.9775,"July 20, 21",0.0168,,,,,
2021-07-19,172.17,173.95,171.33,172.43,163.22,600700,600700,0.26,0.15101,172.47,"July 19, 21",0.0015101,,,,,
2021-07-16,176.07,177.41,174.3,174.44,165.12,446800,446800,-1.63,-0.92577,175.555,"July 16, 21",-0.0092577,,,,,
2021-07-15,175.52,175.66,173.98,175.36,165.99,436945,436945,-0.16,-0.0911577,175.13,"July 15, 21",-0.000911577,,,,,
2021-07-14,175.19,176.77,174.99,176.05,166.64,705700,705700,0.86,0.4909,175.75,"July 14, 21",0.004909,,,,,
2021-07-13,175.59,177.02,173.87,174.16,164.85,653402,653402,-1.43,-0.8144,175.16,"July 13, 21",-0.008144,,,,,
2021-07-12,177.63,178.54,175.75,176.33,166.91,627329,627329,-1.3,-0.73186,177.0625,"July 12, 21",-0.0073186,,,,,
2021-07-09,176.28,178.61,176.07,177.98,168.47,775419,775419,1.7,0.96437,177.235,"July 09, 21",0.0096437,,,,,
2021-07-08,176.77,179.57,176,176.83,167.38,664300,664300,0.06,0.03394241,177.2925,"July 08, 21",0.0003394241,,,,,
2021-07-07,176.65,178.95,175.23,178.83,169.28,620300,620300,2.18,1.23,177.415,"July 07, 21",0.0123,,,,,
2021-07-06,176.65,176.98,173.96,175.97,166.57,955500,955500,-0.68,-0.38494,175.89,"July 06, 21",-0.0038494,,,,,
2021-07-02,176.52,177.68,176.12,176.89,167.44,409800,409800,0.37,0.20961,176.8025,"July 02, 21",0.0020961,,,,,
2021-07-01,174.86,176.69,173.43,175.8,166.41,537612,537612,0.94,0.53757,175.195,"July 01, 21",0.0053757,,,,,
2021-06-30,176.09,176.99,174.38,174.65,165.32,594718,594718,-1.44,-0.81776,175.5275,"June 30, 21",-0.0081776,,,,,
2021-06-29,173.31,176.49,173.31,176.33,166.91,617016,617016,3.02,1.74,174.86,"June 29, 21",0.0174,,,,,
2021-06-28,172.24,173.98,171.8,173.79,164.5,803500,803500,1.55,0.89991,172.9525,"June 28, 21",0.0089991,,,,,
2021-06-25,170,172.58,169.22,171.77,162.59,1102707,1102707,1.77,1.04,170.8925,"June 25, 21",0.0104,,,,,
2021-06-24,170,170.45,168.61,170.29,161.19,465400,465400,0.29,0.17059,169.8375,"June 24, 21",0.0017059,,,,,
2021-06-23,170.86,171.44,168.85,169.1,160.06,883600,883600,-1.76,-1.03,170.0625,"June 23, 21",-0.0103,,,,,
2021-06-22,169.25,171.83,168.72,171.14,162,707200,707200,1.89,1.12,170.235,"June 22, 21",0.0112,,,,,
2021-06-21,166.9,170.39,166.12,169.73,160.66,602800,602800,2.83,1.7,168.285,"June 21, 21",0.017,,,,,
2021-06-18,168.19,169.41,164.63,165.78,156.92,1457905,1457905,-2.41,-1.43,167.0025,"June 18, 21",-0.0143,,,,,
2021-06-17,170.93,171.54,168.2,169.24,160.2,1079804,1079804,-1.69,-0.98871,169.9775,"June 17, 21",-0.0098871,,,,,
2021-06-16,170.92,173.29,169.9,171.73,162.55,1300124,1300124,0.81,0.47391,171.46,"June 16, 21",0.0047391,,,,,
2021-06-15,169.61,172,168.98,170.93,161.8,853719,853719,1.32,0.77826,170.38,"June 15, 21",0.0077826,,,,,
2021-06-14,168.68,169.62,167.92,169.3,160.25,650500,650500,0.62,0.36756,168.88,"June 14, 21",0.0036756,,,,,
2021-06-11,168.49,168.76,166.98,168.66,159.65,588812,588812,0.17,0.1009,168.2225,"June 11, 21",0.001009,,,,,
2021-06-10,166.17,167.44,165.21,167.41,158.47,385641,385641,1.24,0.74622,166.5575,"June 10, 21",0.0074622,,,,,
2021-06-09,167,167.29,165.69,165.81,156.95,456324,456324,-1.19,-0.71257,166.4475,"June 09, 21",-0.0071257,,,,,
2021-06-08,166.5,167.49,165.71,166.48,157.58,432800,432800,-0.02,-0.01201201,166.545,"June 08, 21",-0.0001201201,,,,,
2021-06-07,167.07,167.82,165.36,165.76,156.9,682811,682811,-1.31,-0.7841,166.5025,"June 07, 21",-0.007841,,,,,
2021-06-04,165.76,168.23,165.51,167.49,158.54,622530,622530,1.73,1.04,166.7475,"June 04, 21",0.0104,,,,,
2021-06-03,163.04,166.12,162.47,165.28,156.45,780512,780512,2.24,1.37,164.2275,"June 03, 21",0.0137,,,,,
2021-06-02,164.59,165.96,164.36,164.96,156.15,641109,641109,0.37,0.2248,164.9675,"June 02, 21",0.002248,,,,,
2021-06-01,165.96,166.94,163.46,163.87,155.11,817700,817700,-2.09,-1.26,165.0575,"June 01, 21",-0.0126,,,,,
2021-05-28,167.31,168.08,162.94,165.42,156.58,948041,948041,-1.89,-1.13,165.9375,"May 28, 21",-0.0113,,,,,
2021-05-27,166.93,168.14,166.04,167.18,158.25,1271200,1271200,0.25,0.14976,167.0725,"May 27, 21",0.0014976,,,,,
2021-05-26,166.8,167.37,164.92,166.08,157.21,1283500,1283500,-0.72,-0.43165,166.2925,"May 26, 21",-0.0043165,,,,,
2021-05-25,169.59,169.85,166.36,166.73,157.82,450933,450933,-2.86,-1.69,168.1325,"May 25, 21",-0.0169,,,,,
2021-05-24,169.23,169.98,168.03,168.56,159.55,471600,471600,-0.67,-0.39591,168.95,"May 24, 21",-0.0039591,2021-05-05,2021-06-10,0.4,0.4,2021-05-25
2021-05-21,168.52,169.76,167.07,168.07,158.71,772907,772907,-0.45,-0.26703,168.355,"May 21, 21",-0.0026703,,,,,
2021-05-20,168.03,168.76,166.86,168.06,158.7,847520,847520,0.03,0.01785395,167.9275,"May 20, 21",0.0001785395,,,,,
2021-05-19,164.92,168.24,164.35,168.03,158.67,569900,569900,3.11,1.89,166.385,"May 19, 21",0.0189,,,,,
2021-05-18,169.56,169.84,167.8,167.87,158.52,736800,736800,-1.69,-0.9967,168.7675,"May 18, 21",-0.009967,,,,,
2021-05-17,167.89,169.27,166.62,169.14,159.72,642027,642027,1.25,0.74454,168.23,"May 17, 21",0.0074454,,,,,
2021-05-14,169.88,170.06,166.35,169.45,160.01,878311,878311,-0.43,-0.25312,168.935,"May 14, 21",-0.0025312,,,,,
2021-05-13,164.95,169.76,163.66,168.53,159.14,1242346,1242346,3.58,2.17,166.725,"May 13, 21",0.0217,,,,,
2021-05-12,164.63,166.43,162.57,163.48,154.38,1228297,1228297,-1.15,-0.69854,164.2775,"May 12, 21",-0.0069854,,,,,
2021-05-11,168.6,169.64,166.66,167.64,158.3,1497884,1497884,-0.96,-0.5694,168.135,"May 11, 21",-0.005694,,,,,
2021-05-10,174.87,175.39,171.4,171.42,161.87,545639,545639,-3.45,-1.97,173.27,"May 10, 21",-0.0197,,,,,
2021-05-07,172.67,175.38,171.97,174.87,165.13,784500,784500,2.2,1.27,173.7225,"May 07, 21",0.0127,,,,,
2021-05-06,171.06,172.92,166.41,172.6,162.99,1314500,1314500,1.54,0.90027,170.7475,"May 06, 21",0.0090027,,,,,
2021-05-05,174.65,176,169.04,171.4,161.85,1464544,1464544,-3.25,-1.86,172.7725,"May 05, 21",-0.0186,,,,,
2021-05-04,178.56,179.1,175.02,176.3,166.48,973742,973742,-2.26,-1.27,177.245,"May 04, 21",-0.0127,,,,,
2021-05-03,180.26,180.77,177.51,179.2,169.22,724644,724644,-1.06,-0.58804,179.435,"May 03, 21",-0.0058804,,,,,
2021-04-30,181.46,181.46,177.86,178.33,168.4,863414,863414,-3.13,-1.72,179.7775,"April 30, 21",-0.0172,,,,,
2021-04-29,183.22,184.02,181.95,182.5,172.34,515642,515642,-0.72,-0.39297,182.9225,"April 29, 21",-0.0039297,,,,,
2021-04-28,183.43,183.85,181.11,182.03,171.89,423214,423214,-1.4,-0.76323,182.605,"April 28, 21",-0.0076323,,,,,
2021-04-27,183.01,183.72,181.67,183.49,173.27,472313,472313,0.48,0.26228,182.9725,"April 27, 21",0.0026228,,,,,
2021-04-26,182.76,184,181.64,183.11,172.91,613990,613990,0.35,0.19151,182.8775,"April 26, 21",0.0019151,,,,,
2021-04-23,181.91,183.52,180.93,182.61,172.44,775245,775245,0.7,0.38481,182.2425,"April 23, 21",0.0038481,,,,,
2021-04-22,182.67,183.11,180.26,180.87,170.8,587800,587800,-1.8,-0.98538,181.7275,"April 22, 21",-0.0098538,,,,,
2021-04-21,181.38,182.61,180.8,181.83,171.7,816100,816100,0.45,0.2481,181.655,"April 21, 21",0.002481,,,,,
2021-04-20,181.31,183.63,179.72,180.74,170.67,784825,784825,-0.57,-0.31438,181.35,"April 20, 21",-0.0031438,,,,,
2021-04-19,183.1,184.06,181.91,182.2,172.05,856801,856801,-0.9,-0.49153,182.8175,"April 19, 21",-0.0049153,,,,,
2021-04-16,184.58,184.58,181.58,184.01,173.76,965637,965637,-0.57,-0.30881,183.6875,"April 16, 21",-0.0030881,,,,,
2021-04-15,178.78,181.04,176.92,180.82,170.75,893703,893703,2.04,1.14,179.39,"April 15, 21",0.0114,,,,,
2021-04-14,176.99,178.93,175.44,178.13,168.21,1199640,1199640,1.14,0.6441,177.3725,"April 14, 21",0.006441,,,,,
2021-04-13,174.05,176.18,173.59,175.89,166.09,578085,578085,1.84,1.06,174.9275,"April 13, 21",0.0106,,,,,
2021-04-12,175.44,175.56,173.32,174.25,164.55,777512,777512,-1.19,-0.67829,174.6425,"April 12, 21",-0.0067829,,,,,
2021-04-09,173.8,175.68,172.7,175.44,165.67,855239,855239,1.64,0.94361,174.405,"April 09, 21",0.0094361,,,,,
2021-04-08,176.33,176.33,172.18,174.59,164.87,782800,782800,-1.74,-0.98679,174.8575,"April 08, 21",-0.0098679,,,,,
2021-04-07,171.29,171.3,169.85,170.32,160.83,483755,483755,-0.97,-0.56629,170.69,"April 07, 21",-0.0056629,,,,,
2021-04-06,170.79,171.56,169.56,171.52,161.97,785700,785700,0.73,0.42743,170.8575,"April 06, 21",0.0042743,,,,,
2021-04-05,170.4,172.79,169.5,171.53,161.98,704419,704419,1.13,0.66315,171.055,"April 05, 21",0.0066315,,,,,
2021-04-01,167.63,169.64,166.59,169.44,160,722820,722820,1.81,1.08,168.325,"April 01, 21",0.0108,,,,,
2021-03-31,165.77,166.4,164.06,165.75,156.52,763400,763400,-0.02,-0.01206491,165.495,"March 31, 21",-0.0001206491,,,,,
2021-03-30,163.97,165.33,161.34,164.82,155.64,549447,549447,0.85,0.51839,163.865,"March 30, 21",0.0051839,,,,,
2021-03-29,167.74,168.96,163.8,165.06,155.87,821988,821988,-2.68,-1.6,166.39,"March 29, 21",-0.016,,,,,
2021-03-26,158.75,168.03,158.59,167.9,158.55,1342639,1342639,9.15,5.76,163.3175,"March 26, 21",0.0576,,,,,
2021-03-25,156.01,160.4,154.53,159.62,150.73,1004600,1004600,3.61,2.31,157.64,"March 25, 21",0.0231,,,,,
2021-03-24,156.74,159.63,156.1,156.41,147.7,819072,819072,-0.33,-0.21054,157.22,"March 24, 21",-0.0021054,,,,,
2021-03-23,158.85,159.93,155.18,156.06,147.37,773300,773300,-2.79,-1.76,157.505,"March 23, 21",-0.0176,,,,,
2021-03-22,158.2,160.35,157.18,159.3,150.43,639606,639606,1.1,0.69532,158.7575,"March 22, 21",0.0069532,,,,,
2021-03-19,156.27,159.42,154.74,158.03,149.23,1663400,1663400,1.76,1.13,157.115,"March 19, 21",0.0113,,,,,
2021-03-18,157.3,159.92,156.59,157.1,148.35,766300,766300,-0.2,-0.12715,157.7275,"March 18, 21",-0.0012715,,,,,
2021-03-17,160.15,160.63,157.57,160.4,151.47,715700,715700,0.25,0.1561,159.6875,"March 17, 21",0.001561,,,,,
2021-03-16,162.13,162.2,160.02,160.97,152.01,524727,524727,-1.16,-0.71548,161.33,"March 16, 21",-0.0071548,,,,,
2021-03-15,159.69,161.34,158.5,161.27,152.29,504504,504504,1.58,0.98942,160.2,"March 15, 21",0.0098942,,,,,
2021-03-12,161.02,162,158.99,160.06,151.15,639911,639911,-0.96,-0.5962,160.5175,"March 12, 21",-0.005962,,,,,
2021-03-11,157.11,161.01,156.18,159.99,151.08,703100,703100,2.88,1.83,158.5725,"March 11, 21",0.0183,,,,,
2021-03-10,155.67,158.27,154.29,156.44,147.73,684700,684700,0.77,0.49464,156.1675,"March 10, 21",0.0049464,,,,,
2021-03-09,155.87,157.32,154.17,154.47,145.87,849200,849200,-1.4,-0.89818,155.4575,"March 09, 21",-0.0089818,,,,,
2021-03-08,154.07,157.2,152.91,155.14,146.5,774180,774180,1.07,0.69449,154.83,"March 08, 21",0.0069449,,,,,
2021-03-05,153.82,155.25,149.22,154.48,145.88,891200,891200,0.66,0.42907,153.1925,"March 05, 21",0.0042907,,,,,
2021-03-04,154.88,155.78,148.91,151.44,143.01,1072103,1072103,-3.44,-2.22,152.7525,"March 04, 21",-0.0222,,,,,
2021-03-03,156.49,157,154.38,155.66,146.99,961100,961100,-0.83,-0.53039,155.8825,"March 03, 21",-0.0053039,,,,,
2021-03-02,160,160.81,156.84,157.1,148.35,701700,701700,-2.9,-1.81,158.6875,"March 02, 21",-0.0181,,,,,
2021-03-01,160.1,161.86,158.62,160.57,151.63,786835,786835,0.47,0.29357,160.2875,"March 01, 21",0.0029357,,,,,
2021-02-26,158.36,159.71,155.67,156.89,148.15,954900,954900,-1.47,-0.92826,157.6575,"February 26, 21",-0.0092826,,,,,
2021-02-25,160.97,161.42,156.51,156.89,148.15,789379,789379,-4.08,-2.53,158.9475,"February 25, 21",-0.0253,,,,,
2021-02-24,154.63,162.73,154.01,162.1,153.07,701000,701000,7.47,4.83,158.3675,"February 24, 21",0.0483,2021-02-10,2021-03-10,0.4,0.4,2021-02-25
2021-02-23,158.46,158.46,154.43,157.18,148.05,772417,772417,-1.28,-0.80777,157.1325,"February 23, 21",-0.0080777,,,,,
2021-02-22,158.6,160.78,158.32,159.32,150.07,638000,638000,0.72,0.45397,159.255,"February 22, 21",0.0045397,,,,,
2021-02-19,157.25,162.42,156.8,160.75,151.41,1035400,1035400,3.5,2.23,159.305,"February 19, 21",0.0223,,,,,
2021-02-18,156.8,158.08,156.55,156.65,147.55,672239,672239,-0.15,-0.09566327,157.02,"February 18, 21",-0.0009566327,,,,,
2021-02-17,155.61,158.58,154.3,157.86,148.69,871300,871300,2.25,1.45,156.5875,"February 17, 21",0.0145,,,,,
2021-02-16,154.78,156.77,154.66,155.93,146.87,740000,740000,1.15,0.74299,155.535,"February 16, 21",0.0074299,,,,,
2021-02-12,157.02,157.02,154.41,155.4,146.37,573729,573729,-1.62,-1.03,155.9625,"February 12, 21",-0.0103,,,,,
2021-02-11,156.98,157.1,154.16,156.91,147.8,730465,730465,-0.07,-0.04459167,156.2875,"February 11, 21",-0.0004459167,,,,,
2021-02-10,155.26,157.94,154.31,157.34,148.2,1034204,1034204,2.08,1.34,156.2125,"February 10, 21",0.0134,,,,,
2021-02-09,150.39,151.75,149.27,151.56,142.76,754649,754649,1.17,0.77798,150.7425,"February 09, 21",0.0077798,,,,,
2021-02-08,152.08,153.95,150.02,150.39,141.65,1436353,1436353,-1.69,-1.11,151.61,"February 08, 21",-0.0111,,,,,
2021-02-05,151.27,151.27,147.52,150.97,142.2,630930,630930,-0.3029,-0.19832,150.2575,"February 05, 21",-0.0019832,,,,,
2021-02-04,145.71,149.99,144.82,149.98,141.27,1211727,1211727,4.27,2.93,147.625,"February 04, 21",0.0293,,,,,
2021-02-03,140.53,141.92,139.37,140.99,132.8,768277,768277,0.46,0.32733,140.7025,"February 03, 21",0.0032733,,,,,
2021-02-02,138.74,142.4,138.37,141.44,133.22,713303,713303,2.7,1.95,140.2375,"February 02, 21",0.0195,,,,,
2021-02-01,133.47,139.31,132.71,138.16,130.13,1230700,1230700,4.69,3.51,135.9125,"February 01, 21",0.0351,,,,,
2021-01-29,133.26,134.41,130.22,131.66,124.01,1108846,1108846,-1.6,-1.2,132.3875,"January 29, 21",-0.012,,,,,
2021-01-28,133.63,136.41,132.65,134.5,126.69,986958,986958,0.87,0.65105,134.2975,"January 28, 21",0.0065105,,,,,
2021-01-27,132.96,134.29,130.35,133.02,125.29,963400,963400,0.06,0.04512635,132.655,"January 27, 21",0.0004512635,,,,,
2021-01-26,136.14,136.14,133.21,134.24,126.44,461343,461343,-1.9,-1.4,134.9325,"January 26, 21",-0.014,,,,,
2021-01-25,135.82,137.01,134.84,135.23,127.37,610115,610115,-0.59,-0.4344,135.725,"January 25, 21",-0.004344,,,,,
2021-01-22,136.49,137.25,135.32,135.32,127.46,804819,804819,-1.17,-0.85721,136.095,"January 22, 21",-0.0085721,,,,,
2021-01-21,135.83,137.8,134.76,137.67,129.67,750200,750200,1.84,1.35,136.515,"January 21, 21",0.0135,,,,,
2021-01-20,133.85,136.82,133.1,136.15,128.24,774649,774649,2.3,1.72,134.98,"January 20, 21",0.0172,,,,,
