date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,adjDividend,dividend,paymentDate,recordDate,declarationDate
2021-12-06,73.96,74.87,71.85,74.4,71.89,2344522,2344522,0.44,0.59492,73.77,"December 06, 21",0.0059492,,,,,
2021-12-03,75.95,76.79,72.58,73.62,71.13,2521041,2521041,-2.33,-3.07,74.735,"December 03, 21",-0.0307,,,,,
2021-12-02,73.46,75.72,73.34,75.48,72.93,3484500,3484500,2.02,2.75,74.5,"December 02, 21",0.0275,,,,,
2021-12-01,76.07,76.83,73.94,74,71.5,2585862,2585862,-2.07,-2.72,75.21,"December 01, 21",-0.0272,,,,,
2021-11-30,75.74,76.33,74.27,74.45,71.94,3916735,3916735,-1.29,-1.7,75.1975,"November 30, 21",-0.017,,,,,
2021-11-29,76.66,76.79,74.75,76.31,73.73,1764700,1764700,-0.35,-0.45656,76.1275,"November 29, 21",-0.0045656,,,,,
2021-11-26,74.9,75.1,73.71,74.35,71.84,2079800,2079800,-0.55,-0.73431,74.515,"November 26, 21",-0.0073431,,,,,
2021-11-24,76.02,76.8,75.12,76.71,74.12,1718794,1718794,0.69,0.90766,76.1625,"November 24, 21",0.0090766,,,,,
2021-11-23,77.81,78.18,76.32,76.68,74.09,2328284,2328284,-1.13,-1.45,77.2475,"November 23, 21",-0.0145,,,,,
2021-11-22,78.75,79.89,77.56,78.3,75.66,2243080,2243080,-0.45,-0.57143,78.625,"November 22, 21",-0.0057143,,,,,
2021-11-19,78.65,78.85,77.06,78.31,75.67,1979705,1979705,-0.34,-0.43229,78.2175,"November 19, 21",-0.0043229,,,,,
2021-11-18,78.5,79.16,77.9,78.41,75.76,1581315,1581315,-0.09,-0.11465,78.4925,"November 18, 21",-0.0011465,,,,,
2021-11-17,78.28,78.96,77.69,78.5,75.85,1680649,1680649,0.22,0.28104,78.3575,"November 17, 21",0.0028104,,,,,
2021-11-16,77.03,78.38,76.97,78.14,75.5,2025740,2025740,1.11,1.44,77.63,"November 16, 21",0.0144,,,,,
2021-11-15,78.84,79.08,77.6,77.77,75.14,1365423,1365423,-1.07,-1.36,78.3225,"November 15, 21",-0.0136,,,,,
2021-11-12,78,78.94,78,78.78,76.12,1209577,1209577,0.78,1,78.43,"November 12, 21",0.01,0.145,0.145,2021-11-30,2021-11-15,2021-11-02
2021-11-11,76.97,78.36,76.5,78.1,75.32,2364400,2364400,1.13,1.47,77.4825,"November 11, 21",0.0147,,,,,
2021-11-10,78.33,78.71,76.01,76.07,73.36,3101944,3101944,-2.26,-2.89,77.28,"November 10, 21",-0.0289,,,,,
2021-11-09,79.13,79.8,78.74,79.65,76.81,1761217,1761217,0.52,0.65715,79.33,"November 09, 21",0.0065715,,,,,
2021-11-08,79.5,80.69,78.08,78.93,76.12,4542900,4542900,-0.57,-0.71698,79.3,"November 08, 21",-0.0071698,,,,,
2021-11-05,81.55,81.93,78.97,80.28,77.42,2803134,2803134,-1.27,-1.56,80.6825,"November 05, 21",-0.0156,,,,,
2021-11-04,83.86,83.9,80.47,81.08,78.19,2466516,2466516,-2.78,-3.32,82.3275,"November 04, 21",-0.0332,,,,,
2021-11-03,81.25,83.44,80.3,83.4,80.43,6857800,6857800,2.15,2.65,82.0975,"November 03, 21",0.0265,,,,,
2021-11-02,75.35,80.99,75.21,80.76,77.88,8553441,8553441,5.41,7.18,78.0775,"November 02, 21",0.0718,,,,,
2021-11-01,79.99,80,77.25,77.65,74.89,3668400,3668400,-2.34,-2.93,78.7225,"November 01, 21",-0.0293,,,,,
2021-10-29,78.41,79.74,77.77,79.67,76.83,6016219,6016219,1.26,1.61,78.8975,"October 29, 21",0.0161,,,,,
2021-10-28,76.45,79.29,76.33,79.25,76.43,3684223,3684223,2.8,3.66,77.83,"October 28, 21",0.0366,,,,,
2021-10-27,76.09,76.85,74.97,76.34,73.62,4092300,4092300,0.25,0.32856,76.0625,"October 27, 21",0.0032856,,,,,
2021-10-26,75.59,77.04,75.38,76.55,73.82,4030665,4030665,0.96,1.27,76.14,"October 26, 21",0.0127,,,,,
2021-10-25,74.25,75.09,73.54,74.86,72.19,2165848,2165848,0.61,0.82155,74.435,"October 25, 21",0.0082155,,,,,
2021-10-22,73,73.83,72.04,73.54,70.92,2843925,2843925,0.54,0.73973,73.1025,"October 22, 21",0.0073973,,,,,
2021-10-21,70.46,73.16,70.4,73.12,70.52,3390000,3390000,2.66,3.78,71.785,"October 21, 21",0.0378,,,,,
2021-10-20,69.01,70.59,68.72,70.58,68.07,3231526,3231526,1.57,2.28,69.725,"October 20, 21",0.0228,,,,,
2021-10-19,67.53,68.53,67.02,68.51,66.07,2446715,2446715,0.98,1.45,67.8975,"October 19, 21",0.0145,,,,,
2021-10-18,66.35,67.15,66.05,67.13,64.74,1684418,1684418,0.78,1.18,66.67,"October 18, 21",0.0118,,,,,
2021-10-15,67.49,67.5,66.02,66.21,63.85,1593646,1593646,-1.28,-1.9,66.805,"October 15, 21",-0.019,,,,,
2021-10-14,66.54,66.92,65.84,66.81,64.43,1574400,1574400,0.27,0.40577,66.5275,"October 14, 21",0.0040577,,,,,
2021-10-13,66.08,66.2,65.07,65.77,63.43,2016570,2016570,-0.31,-0.46913,65.78,"October 13, 21",-0.0046913,,,,,
2021-10-12,65.71,65.99,64.84,65.29,62.97,2055000,2055000,-0.42,-0.63917,65.4575,"October 12, 21",-0.0063917,,,,,
2021-10-11,66.03,67.33,65.26,65.43,63.1,2872219,2872219,-0.6,-0.90868,66.0125,"October 11, 21",-0.0090868,,,,,
2021-10-08,63.37,65.74,63.3,65.51,63.18,4013627,4013627,2.14,3.38,64.48,"October 08, 21",0.0338,,,,,
2021-10-07,62.82,64.4,62.69,63.38,61.12,2178064,2178064,0.56,0.89144,63.3225,"October 07, 21",0.0089144,,,,,
2021-10-06,61.26,62.38,60.31,61.86,59.66,2732048,2732048,0.6,0.97943,61.4525,"October 06, 21",0.0097943,,,,,
2021-10-05,60.79,62.25,60.28,61.88,59.68,1962727,1962727,1.09,1.79,61.3,"October 05, 21",0.0179,,,,,
2021-10-04,61.6,61.9,59.66,60.27,58.12,2094547,2094547,-1.33,-2.16,60.8575,"October 04, 21",-0.0216,,,,,
2021-10-01,61.35,62.07,60.63,61.68,59.48,2234290,2234290,0.33,0.5379,61.4325,"October 01, 21",0.005379,,,,,
2021-09-30,61.03,61.73,60.6,60.88,58.71,2969119,2969119,-0.15,-0.24578,61.06,"September 30, 21",-0.0024578,,,,,
2021-09-29,60.35,61.21,59.84,60.84,58.67,1941333,1941333,0.49,0.81193,60.56,"September 29, 21",0.0081193,,,,,
2021-09-28,61,61.14,59.42,60.02,57.88,2209449,2209449,-0.98,-1.61,60.395,"September 28, 21",-0.0161,,,,,
2021-09-27,61.78,62.17,60.56,61.53,59.34,2332740,2332740,-0.25,-0.40466,61.51,"September 27, 21",-0.0040466,,,,,
2021-09-24,63.19,63.51,61.96,62.03,59.82,2627524,2627524,-1.16,-1.84,62.6725,"September 24, 21",-0.0184,,,,,
2021-09-23,63.89,64.31,63.27,63.65,61.38,2896220,2896220,-0.24,-0.37565,63.78,"September 23, 21",-0.0037565,,,,,
2021-09-22,64.15,64.23,63.02,63.6,61.34,1862824,1862824,-0.55,-0.85737,63.75,"September 22, 21",-0.0085737,,,,,
2021-09-21,63.36,63.96,62.75,63.54,61.28,5286200,5286200,0.18,0.28409,63.4025,"September 21, 21",0.0028409,,,,,
2021-09-20,64.02,64.46,61.15,62.45,60.23,11430616,11430616,-1.57,-2.45,63.02,"September 20, 21",-0.0245,,,,,
2021-09-17,66.66,67.05,66,66.48,64.11,7995708,7995708,-0.18,-0.27003,66.5475,"September 17, 21",-0.0027003,,,,,
2021-09-16,64.5,66.66,63.96,66.64,64.27,7308341,7308341,2.14,3.32,65.44,"September 16, 21",0.0332,,,,,
2021-09-15,63.25,64.84,63.18,64.62,62.32,5075941,5075941,1.37,2.17,63.9725,"September 15, 21",0.0217,,,,,
2021-09-14,63.65,64.07,62.88,63.39,61.13,3565129,3565129,-0.26,-0.40848,63.4975,"September 14, 21",-0.0040848,,,,,
2021-09-13,63.99,64.01,62.88,63.32,61.07,2733807,2733807,-0.67,-1.05,63.55,"September 13, 21",-0.0105,,,,,
2021-09-10,63.2,63.62,61.93,62.76,60.53,2654500,2654500,-0.44,-0.6962,62.8775,"September 10, 21",-0.006962,,,,,
2021-09-09,63.05,63.89,62.52,62.91,60.67,1910215,1910215,-0.14,-0.22205,63.0925,"September 09, 21",-0.0022205,,,,,
2021-09-08,62.42,63.15,61.76,63.07,60.82,2514318,2514318,0.65,1.04,62.6,"September 08, 21",0.0104,,,,,
2021-09-07,64.11,64.2,62.73,62.77,60.54,3449589,3449589,-1.34,-2.09,63.4525,"September 07, 21",-0.0209,,,,,
2021-09-03,64.22,65.17,64.09,64.44,62.15,2722090,2722090,0.22,0.34257,64.48,"September 03, 21",0.0034257,,,,,
2021-09-02,65,65,64.06,64.45,62.16,3140617,3140617,-0.55,-0.84615,64.6275,"September 02, 21",-0.0084615,,,,,
2021-09-01,64.25,64.88,63.51,64.52,62.22,2635320,2635320,0.27,0.42023,64.29,"September 01, 21",0.0042023,,,,,
2021-08-31,64.38,64.67,64.02,64.29,62,2167239,2167239,-0.09,-0.13979,64.34,"August 31, 21",-0.0013979,,,,,
2021-08-30,64.32,64.97,64.12,64.31,62.02,2443910,2443910,-0.01,-0.01554726,64.43,"August 30, 21",-0.0001554726,,,,,
2021-08-27,64.29,64.59,63.84,64.2,61.91,2705530,2705530,-0.09,-0.13999,64.23,"August 27, 21",-0.0013999,,,,,
2021-08-26,64.73,64.88,64.22,64.23,61.94,1562343,1562343,-0.5,-0.77244,64.515,"August 26, 21",-0.0077244,,,,,
2021-08-25,64.38,64.95,64.38,64.52,62.22,1473300,1473300,0.14,0.21746,64.5575,"August 25, 21",0.0021746,,,,,
2021-08-24,64.42,64.85,64.25,64.45,62.16,1288600,1288600,0.03,0.04656939,64.4925,"August 24, 21",0.0004656939,,,,,
2021-08-23,63.89,64.68,63.82,64.42,62.13,1690944,1690944,0.53,0.82955,64.2025,"August 23, 21",0.0082955,,,,,
2021-08-20,62.34,63.81,62.21,63.31,61.06,2951900,2951900,0.97,1.56,62.9175,"August 20, 21",0.0156,,,,,
2021-08-19,61.92,62.75,61.61,62.2,59.99,2399100,2399100,0.28,0.4522,62.12,"August 19, 21",0.004522,,,,,
2021-08-18,63.48,64.27,63.18,63.19,60.94,1813560,1813560,-0.29,-0.45684,63.53,"August 18, 21",-0.0045684,,,,,
2021-08-17,64.82,65.4,63.24,63.52,61.26,2397780,2397780,-1.3,-2.01,64.245,"August 17, 21",-0.0201,,,,,
2021-08-16,65.69,65.93,65.2,65.4,63.07,2147351,2147351,-0.29,-0.44147,65.555,"August 16, 21",-0.0044147,,,,,
2021-08-13,66.15,66.71,66.01,66.04,63.69,1350500,1350500,-0.11,-0.16629,66.2275,"August 13, 21",-0.0016629,0.145,0.145,2021-08-31,2021-08-16,2021-08-03
2021-08-12,65.6,66.14,65.29,66.1,63.61,1918818,1918818,0.5,0.7622,65.7825,"August 12, 21",0.007622,,,,,
2021-08-11,66.67,66.75,65.71,65.81,63.33,2604000,2604000,-0.86,-1.29,66.235,"August 11, 21",-0.0129,,,,,
2021-08-10,66.82,67.1,65.74,65.8,63.32,2918700,2918700,-1.02,-1.53,66.365,"August 10, 21",-0.0153,,,,,
2021-08-09,67.7,67.81,66.68,66.84,64.32,2771388,2771388,-0.86,-1.27,67.2575,"August 09, 21",-0.0127,,,,,
2021-08-06,67.56,67.77,66.76,67.58,65.03,2861635,2861635,0.02,0.02960332,67.4175,"August 06, 21",0.0002960332,,,,,
2021-08-05,66.8,67.42,66.46,67.24,64.71,3249800,3249800,0.44,0.65868,66.98,"August 05, 21",0.0065868,,,,,
2021-08-04,65.06,66.24,65.06,66.03,63.54,2755361,2755361,0.97,1.49,65.5975,"August 04, 21",0.0149,,,,,
2021-08-03,65.57,65.73,63.4,64.8,62.36,2888361,2888361,-0.77,-1.17,64.875,"August 03, 21",-0.0117,,,,,
2021-08-02,64.23,64.39,63.43,63.54,61.15,2504605,2504605,-0.69,-1.07,63.8975,"August 02, 21",-0.0107,,,,,
2021-07-30,63.39,64.31,63.34,63.76,61.36,2666099,2666099,0.37,0.58369,63.7,"July 30, 21",0.0058369,,,,,
2021-07-29,62.4,64.18,62.15,63.81,61.41,2273923,2273923,1.41,2.26,63.135,"July 29, 21",0.0226,,,,,
2021-07-28,62.61,62.68,61.65,62.45,60.1,1427899,1427899,-0.16,-0.25555,62.3475,"July 28, 21",-0.0025555,,,,,
2021-07-27,61.61,62.91,61.19,62.33,59.98,1773900,1773900,0.72,1.17,62.01,"July 27, 21",0.0117,,,,,
2021-07-26,61.5,62.07,61.02,61.83,59.5,1577487,1577487,0.335,0.53659,61.605,"July 26, 21",0.0053659,,,,,
2021-07-23,60.74,62.32,60.74,61.42,59.11,2369241,2369241,0.68,1.12,61.305,"July 23, 21",0.0112,,,,,
2021-07-22,59.66,60.83,59.34,60.71,58.42,2556500,2556500,1.05,1.76,60.135,"July 22, 21",0.0176,,,,,
2021-07-21,58.96,59.64,58.79,59.38,57.14,1209500,1209500,0.42,0.71235,59.1925,"July 21, 21",0.0071235,,,,,
2021-07-20,57.74,58.97,57.44,58.56,56.35,2527335,2527335,0.82,1.42,58.1775,"July 20, 21",0.0142,,,,,
2021-07-19,57.08,57.76,56.8,57.37,55.21,1888100,1888100,0.29,0.50806,57.2525,"July 19, 21",0.0050806,,,,,
2021-07-16,59.15,59.2,58.17,58.24,56.05,1116700,1116700,-0.91,-1.54,58.69,"July 16, 21",-0.0154,,,,,
2021-07-15,58.69,59.32,58.31,58.82,56.6,1467000,1467000,0.13,0.2215,58.785,"July 15, 21",0.002215,,,,,
2021-07-14,59.48,59.68,58.64,58.91,56.69,1289600,1289600,-0.57,-0.95831,59.1775,"July 14, 21",-0.0095831,,,,,
2021-07-13,61.11,61.47,59.38,59.41,57.17,1112800,1112800,-1.7,-2.78,60.3425,"July 13, 21",-0.0278,,,,,
2021-07-12,59.8,60.58,59.06,60.46,58.18,2199623,2199623,0.66,1.1,59.975,"July 12, 21",0.011,,,,,
2021-07-09,58.6,59.21,58.06,59.1,56.87,1701500,1701500,0.5,0.85324,58.7425,"July 09, 21",0.0085324,,,,,
2021-07-08,58.22,58.62,57.46,58.03,55.84,1706131,1706131,-0.19,-0.32635,58.0825,"July 08, 21",-0.0032635,,,,,
2021-07-07,59.95,60.06,58.89,59.37,57.13,1981443,1981443,-0.58,-0.96747,59.5675,"July 07, 21",-0.0096747,,,,,
2021-07-06,59.85,60.13,59.44,59.93,57.67,1473430,1473430,0.08,0.13367,59.8375,"July 06, 21",0.0013367,,,,,
2021-07-02,59.96,60.08,59.61,59.79,57.54,1286700,1286700,-0.17,-0.28352,59.86,"July 02, 21",-0.0028352,,,,,
2021-07-01,59.45,59.94,59.25,59.75,57.5,2014224,2014224,0.3,0.50463,59.5975,"July 01, 21",0.0050463,,,,,
2021-06-30,60.16,60.25,59.23,59.24,57.01,2327800,2327800,-0.92,-1.53,59.72,"June 30, 21",-0.0153,,,,,
2021-06-29,60.6,61.05,60.29,60.38,58.11,1954385,1954385,-0.22,-0.36304,60.58,"June 29, 21",-0.0036304,,,,,
2021-06-28,60.92,61,59.68,60.52,58.24,1676318,1676318,-0.4,-0.6566,60.53,"June 28, 21",-0.006566,,,,,
2021-06-25,60.29,61.05,60.06,60.76,58.47,3100800,3100800,0.47,0.77957,60.54,"June 25, 21",0.0077957,,,,,
2021-06-24,59.91,60.19,59.16,60.13,57.86,1953021,1953021,0.22,0.36722,59.8475,"June 24, 21",0.0036722,,,,,
2021-06-23,58.74,59.88,58.5,59.36,57.12,2311843,2311843,0.62,1.06,59.12,"June 23, 21",0.0106,,,,,
2021-06-22,58,58.7,57.67,58.56,56.35,3262224,3262224,0.56,0.96552,58.2325,"June 22, 21",0.0096552,,,,,
2021-06-21,56.92,57.94,56.45,57.9,55.72,3554106,3554106,0.98,1.72,57.3025,"June 21, 21",0.0172,,,,,
2021-06-18,56.44,56.66,55.66,56.39,54.27,5646402,5646402,-0.05,-0.08858965,56.2875,"June 18, 21",-0.0008858965,,,,,
2021-06-17,57.16,57.82,56.06,57.14,54.99,5337000,5337000,-0.02,-0.0349895,57.045,"June 17, 21",-0.000349895,,,,,
2021-06-16,56.06,57.04,55.74,57.03,54.88,5276300,5276300,0.97,1.73,56.4675,"June 16, 21",0.0173,,,,,
2021-06-15,55.3,55.81,54.67,55.69,53.59,1993300,1993300,0.39,0.70524,55.3675,"June 15, 21",0.0070524,,,,,
2021-06-14,56.56,56.7,55.27,55.29,53.21,3437637,3437637,-1.27,-2.25,55.955,"June 14, 21",-0.0225,,,,,
2021-06-11,56.33,56.51,55.83,56.5,54.37,3217100,3217100,0.17,0.30179,56.2925,"June 11, 21",0.0030179,,,,,
2021-06-10,55.68,56.36,55.39,56.02,53.91,3052147,3052147,0.34,0.61063,55.8625,"June 10, 21",0.0061063,,,,,
2021-06-09,55.27,55.68,55.07,55.28,53.2,3343529,3343529,0.01,0.018093,55.325,"June 09, 21",0.00018093,,,,,
2021-06-08,54.22,55.37,53.88,55.3,53.22,3799900,3799900,1.08,1.99,54.6925,"June 08, 21",0.0199,,,,,
2021-06-07,55.44,55.55,53.92,54.13,52.09,3537861,3537861,-1.31,-2.36,54.76,"June 07, 21",-0.0236,,,,,
2021-06-04,55.64,55.93,55.06,55.4,53.31,1257432,1257432,-0.24,-0.43134,55.5075,"June 04, 21",-0.0043134,,,,,
2021-06-03,54.67,55.73,54.5,55.59,53.5,2057706,2057706,0.92,1.68,55.1225,"June 03, 21",0.0168,,,,,
2021-06-02,55.73,55.82,54.95,55,52.93,1838379,1838379,-0.73,-1.31,55.375,"June 02, 21",-0.0131,,,,,
2021-06-01,56.33,56.69,55.68,55.73,53.63,2059945,2059945,-0.6,-1.07,56.1075,"June 01, 21",-0.0107,,,,,
2021-05-28,55.86,55.93,55.29,55.69,53.59,2247000,2247000,-0.17,-0.30433,55.6925,"May 28, 21",-0.0030433,,,,,
2021-05-27,55.5,55.88,55.25,55.7,53.6,3960200,3960200,0.2,0.36036,55.5825,"May 27, 21",0.0036036,,,,,
2021-05-26,55.5,55.73,55.18,55.53,53.44,2751200,2751200,0.03,0.05405405,55.485,"May 26, 21",0.0005405405,,,,,
2021-05-25,55.66,56.39,55.53,55.58,53.49,3121710,3121710,-0.08,-0.14373,55.79,"May 25, 21",-0.0014373,,,,,
2021-05-24,55.5,55.64,54.89,55.32,53.24,2066322,2066322,-0.18,-0.32432,55.3375,"May 24, 21",-0.0032432,,,,,
2021-05-21,55.66,55.85,55.1,55.24,53.16,2281800,2281800,-0.42,-0.75458,55.4625,"May 21, 21",-0.0075458,,,,,
2021-05-20,55,55.8,54.91,55.39,53.3,2200409,2200409,0.39,0.70909,55.275,"May 20, 21",0.0070909,,,,,
2021-05-19,54.12,54.84,53.78,54.8,52.74,1700231,1700231,0.68,1.26,54.385,"May 19, 21",0.0126,,,,,
2021-05-18,55.65,56,54.95,54.99,52.92,2849322,2849322,-0.66,-1.19,55.3975,"May 18, 21",-0.0119,,,,,
2021-05-17,55.92,56.17,55.14,55.44,53.35,1987500,1987500,-0.48,-0.85837,55.6675,"May 17, 21",-0.0085837,,,,,
2021-05-14,55.33,56.36,55,56.14,54.03,2315057,2315057,0.81,1.46,55.7075,"May 14, 21",0.0146,0.145,0.145,2021-06-01,2021-05-17,2021-05-04
2021-05-13,54.35,55.32,54.27,55.12,52.9,2755070,2755070,0.77,1.42,54.765,"May 13, 21",0.0142,,,,,
2021-05-12,56.1,56.32,53.97,54.1,51.92,2907000,2907000,-2,-3.57,55.1225,"May 12, 21",-0.0357,,,,,
2021-05-11,56.29,57,55.74,56.27,54,2471688,2471688,-0.02,-0.03553029,56.325,"May 11, 21",-0.0003553029,,,,,
2021-05-10,58.65,58.78,57.08,57.09,54.79,2747022,2747022,-1.56,-2.66,57.9,"May 10, 21",-0.0266,,,,,
2021-05-07,57.59,59.15,57.33,58.72,56.35,2574851,2574851,1.13,1.96,58.1975,"May 07, 21",0.0196,,,,,
2021-05-06,58.23,58.64,55.58,57.68,55.36,4897989,4897989,-0.55,-0.94453,57.5325,"May 06, 21",-0.0094453,,,,,
2021-05-05,56.32,58.18,56.11,58.11,55.77,2920900,2920900,1.79,3.18,57.18,"May 05, 21",0.0318,,,,,
2021-05-04,55.75,56.91,55.29,55.63,53.39,3106617,3106617,-0.12,-0.21525,55.895,"May 04, 21",-0.0021525,,,,,
2021-05-03,57.01,57.05,56.27,56.27,54,2123121,2123121,-0.74,-1.3,56.65,"May 03, 21",-0.013,,,,,
2021-04-30,56.8,56.91,56.1,56.58,54.3,3011500,3011500,-0.22,-0.38732,56.5975,"April 30, 21",-0.0038732,,,,,
2021-04-29,57.18,57.18,56.23,56.81,54.52,1878048,1878048,-0.37,-0.64708,56.85,"April 29, 21",-0.0064708,,,,,
2021-04-28,56.67,56.77,56.39,56.71,54.43,1414900,1414900,0.04,0.07058408,56.635,"April 28, 21",0.0007058408,,,,,
2021-04-27,55.69,56.67,55.46,56.64,54.36,1252739,1252739,0.95,1.71,56.115,"April 27, 21",0.0171,,,,,
2021-04-26,55.21,55.62,54.86,55.57,53.33,1882800,1882800,0.36,0.65206,55.315,"April 26, 21",0.0065206,,,,,
2021-04-23,53.87,55.33,53.71,55.1,52.88,2142114,2142114,1.23,2.28,54.5025,"April 23, 21",0.0228,,,,,
2021-04-22,53.26,54.13,52.95,53.72,51.56,2923700,2923700,0.46,0.86369,53.515,"April 22, 21",0.0086369,,,,,
2021-04-21,52.62,53.14,52.26,53.1,50.96,1843512,1843512,0.48,0.9122,52.78,"April 21, 21",0.009122,,,,,
2021-04-20,52.9,53.19,52.22,52.6,50.48,2787678,2787678,-0.3,-0.56711,52.7275,"April 20, 21",-0.0056711,,,,,
2021-04-19,53.28,53.53,53.02,53.31,51.16,1821708,1821708,0.03,0.05630631,53.285,"April 19, 21",0.0005630631,,,,,
2021-04-16,53.04,53.5,52.56,53.31,51.16,2430800,2430800,0.27,0.50905,53.1025,"April 16, 21",0.0050905,,,,,
2021-04-15,53.55,53.66,52.69,52.92,50.79,2103300,2103300,-0.63,-1.18,53.205,"April 15, 21",-0.0118,,,,,
2021-04-14,52.4,53.53,52.33,53.11,50.97,3594163,3594163,0.71,1.35,52.8425,"April 14, 21",0.0135,,,,,
2021-04-13,52.04,52.52,51.29,52.03,49.93,3359138,3359138,-0.01,-0.01921599,51.97,"April 13, 21",-0.0001921599,,,,,
2021-04-12,51.08,52.14,50.88,52.01,49.92,2191667,2191667,0.93,1.82,51.5275,"April 12, 21",0.0182,,,,,
2021-04-09,51.85,51.85,50.61,51.33,49.26,2361643,2361643,-0.52,-1,51.41,"April 09, 21",-0.01,,,,,
2021-04-08,51.3,51.72,51,51.61,49.53,1642800,1642800,0.31,0.60429,51.4075,"April 08, 21",0.0060429,,,,,
2021-04-07,51.18,51.43,50.72,51.05,48.99,1683719,1683719,-0.13,-0.25401,51.095,"April 07, 21",-0.0025401,,,,,
2021-04-06,51.02,51.37,50.76,51.18,49.12,1792491,1792491,0.16,0.3136,51.0825,"April 06, 21",0.003136,,,,,
2021-04-05,50.74,51.25,50.74,51.16,49.1,1890324,1890324,0.42,0.82775,50.9725,"April 05, 21",0.0082775,,,,,
2021-04-01,49.55,50.39,49.3,50.35,48.32,2397465,2397465,0.8,1.61,49.8975,"April 01, 21",0.0161,,,,,
2021-03-31,49.27,49.62,48.81,48.85,46.88,2853700,2853700,-0.42,-0.85245,49.1375,"March 31, 21",-0.0085245,,,,,
2021-03-30,48.34,49.28,48.34,49.19,47.21,1916433,1916433,0.85,1.76,48.7875,"March 30, 21",0.0176,,,,,
2021-03-29,48.09,48.91,47.94,48.54,46.58,2659318,2659318,0.45,0.93575,48.37,"March 29, 21",0.0093575,,,,,
2021-03-26,48.3,48.86,47.79,48.47,46.52,2484532,2484532,0.17,0.35197,48.355,"March 26, 21",0.0035197,,,,,
2021-03-25,47.51,47.99,46.95,47.92,45.99,1844210,1844210,0.41,0.86298,47.5925,"March 25, 21",0.0086298,,,,,
2021-03-24,48.2,48.83,47.92,47.98,46.05,2082100,2082100,-0.22,-0.45643,48.2325,"March 24, 21",-0.0045643,,,,,
2021-03-23,48.71,48.75,47.79,47.87,45.94,2008946,2008946,-0.84,-1.72,48.28,"March 23, 21",-0.0172,,,,,
2021-03-22,48.12,49.07,47.89,48.76,46.8,2296524,2296524,0.64,1.33,48.46,"March 22, 21",0.0133,,,,,
2021-03-19,47.62,48.33,47.39,48.2,46.26,3308300,3308300,0.58,1.22,47.885,"March 19, 21",0.0122,,,,,
2021-03-18,48.71,48.93,47.65,47.81,45.88,2144100,2144100,-0.9,-1.85,48.275,"March 18, 21",-0.0185,,,,,
2021-03-17,49.07,49.12,48.13,48.98,47.01,1856939,1856939,-0.09,-0.18341,48.825,"March 17, 21",-0.0018341,,,,,
2021-03-16,49.32,49.79,48.52,48.93,46.96,2386300,2386300,-0.39,-0.79075,49.14,"March 16, 21",-0.0079075,,,,,
2021-03-15,48.76,49.36,48.18,49.35,47.36,3268567,3268567,0.59,1.21,48.9125,"March 15, 21",0.0121,,,,,
2021-03-12,48.1,48.43,47.47,48.43,46.48,2792400,2792400,0.33,0.68607,48.1075,"March 12, 21",0.0068607,,,,,
2021-03-11,48.07,48.48,47.78,48.21,46.27,3912600,3912600,0.14,0.29124,48.135,"March 11, 21",0.0029124,,,,,
2021-03-10,47.52,48.09,47.13,47.77,45.85,2142901,2142901,0.25,0.52609,47.6275,"March 10, 21",0.0052609,,,,,
2021-03-09,47.5,47.73,46.79,47.07,45.17,3459201,3459201,-0.43,-0.90526,47.2725,"March 09, 21",-0.0090526,,,,,
2021-03-08,47,47.39,46.43,47.08,45.18,4613649,4613649,0.08,0.17021,46.975,"March 08, 21",0.0017021,,,,,
2021-03-05,47,47.14,45.61,46.9,45.01,3369118,3369118,-0.1,-0.21277,46.6625,"March 05, 21",-0.0021277,,,,,
2021-03-04,46.75,47.31,45.96,46.69,44.81,4232300,4232300,-0.06,-0.12834,46.6775,"March 04, 21",-0.0012834,,,,,
2021-03-03,46.63,47.1,46.15,47.01,45.12,3674910,3674910,0.38,0.81493,46.7225,"March 03, 21",0.0081493,,,,,
2021-03-02,46.11,46.57,45.83,46.45,44.58,2807805,2807805,0.34,0.73737,46.24,"March 02, 21",0.0073737,,,,,
2021-03-01,46,46.46,45.85,46.3,44.44,3696359,3696359,0.3,0.65217,46.1525,"March 01, 21",0.0065217,,,,,
2021-02-26,45,45.99,44.36,45.56,43.72,4906400,4906400,0.56,1.24,45.2275,"February 26, 21",0.0124,,,,,
2021-02-25,45.25,45.6,44.19,44.96,43.15,4421342,4421342,-0.29,-0.64088,45,"February 25, 21",-0.0064088,,,,,
2021-02-24,45,45.6,44.57,45.44,43.61,4511600,4511600,0.44,0.97778,45.1525,"February 24, 21",0.0097778,,,,,
2021-02-23,45.24,45.32,43.68,45.12,43.3,5657600,5657600,-0.12,-0.26525,44.84,"February 23, 21",-0.0026525,,,,,
2021-02-22,46.28,46.47,45.28,45.35,43.52,4831700,4831700,-0.93,-2.01,45.845,"February 22, 21",-0.0201,,,,,
2021-02-19,47.25,47.53,46.64,46.77,44.89,2189700,2189700,-0.48,-1.02,47.0475,"February 19, 21",-0.0102,0.135,0.135,2021-03-09,2021-02-22,2021-02-08
2021-02-18,47.45,47.77,47.08,47.09,45.06,2501773,2501773,-0.36,-0.75869,47.3475,"February 18, 21",-0.0075869,,,,,
