date,label,adjDividend,dividend,recordDate,paymentDate,declarationDate,open,adjClose,unadjustedVolume,close,vwap,change,low,changeOverTime,volume,high,changePercent
2023-08-01,"August 01, 23",,,,,,138.11,132.61,4167546,137.26,137.415,-0.85,135.84,-0.0061545,4167546,138.45,-0.61545
2023-07-31,"July 31, 23",,,,,,140.6,133.1,5634866,137.77,139.04,-2.83,137.19,-0.0201,5634866,140.6,-2.01
2023-07-28,"July 28, 23",,,,,,138.88,136.09,7683148,140.87,140.0575,2,138.34,0.0143,7683148,142.14,1.43
2023-07-27,"July 27, 23",,,,,,141.97,135.14,5560929,139.88,140.945,-2.09,139.39,-0.0147,5560929,142.54,-1.47
2023-07-26,"July 26, 23",,,,,,141.38,136.31,4436400,141.09,140.9975,-0.29,139.77,-0.0020512,4436400,141.75,-0.20512
2023-07-25,"July 25, 23",,,,,,142.31,137.64,4271729,142.47,142.1275,0.16,140.89,0.0011243,4271729,142.84,0.11243
2023-07-24,"July 24, 23",,,,,,140.57,136.58,5012111,141.37,141.2425,0.8,140.54,0.0056911,5012111,142.49,0.56911
2023-07-21,"July 21, 23",,,,,,140.85,136.12,12713244,140.9,140.92,0.05,140.09,0.0003549876,12713244,141.84,0.03549876
2023-07-20,"July 20, 23",,,,,,138.35,135.35,5448900,140.1,139.5175,1.75,138.35,0.0126,5448900,141.27,1.26
2023-07-19,"July 19, 23",,,,,,139.7,132.92,4857600,137.58,138.765,-2.12,137.36,-0.0152,4857600,140.42,-1.52
2023-07-18,"July 18, 23",,,,,,138.09,133.76,5261869,138.45,138.6275,0.36,137.51,0.002607,5261869,140.46,0.2607
2023-07-17,"July 17, 23",,,,,,139.32,133.32,4909675,138,138.685,-1.32,137.77,-0.0094746,4909675,139.65,-0.94746
2023-07-14,"July 14, 23",,,,,,138.97,134.94,4053300,139.68,139.3625,0.71,138.46,0.005109,4053300,140.34,0.5109
2023-07-13,"July 13, 23",,,,,,141.09,135.92,3423546,140.69,140.5275,-0.4,139.13,-0.0028351,3423546,141.2,-0.28351
2023-07-12,"July 12, 23",,,,,,140.72,136.11,4288512,140.89,140.6075,0.17,139.57,0.0012081,4288512,141.25,0.12081
2023-07-11,"July 11, 23",,,,,,137.92,135.27,3639720,140.02,138.9825,2.1,137.91,0.0152,3639720,140.08,1.52
2023-07-10,"July 10, 23",,,,,,139.03,133.65,5624746,138.34,138.9475,-0.69,138.07,-0.004963,5624746,140.35,-0.4963
2023-07-07,"July 07, 23",,,,,,138.5,134.26,3070541,138.97,138.8275,0.47,137.89,0.0033935,3070541,139.95,0.33935
2023-07-06,"July 06, 23",,,,,,138.64,134.44,3108961,139.16,139.0175,0.52,138.55,0.0037507,3108961,139.72,0.37507
2023-07-05,"July 05, 23",,,,,,138.83,134.83,3326328,139.56,138.9875,0.73,137.91,0.0052582,3326328,139.65,0.52582
2023-07-03,"July 03, 23",,,,,,138.92,134.61,1862600,139.33,139.0775,0.41,138.17,0.0029513,1862600,139.89,0.29513
2023-06-30,"June 30, 23",,,,,,137.26,134.19,4841700,138.9,138.0875,1.64,137.01,0.0119,4841700,139.18,1.19
2023-06-29,"June 29, 23",,,,,,135.95,132.2,3071494,136.84,136.495,0.89,135.91,0.0065465,3071494,137.28,0.65465
2023-06-28,"June 28, 23",,,,,,136.25,131.65,3263317,136.27,135.995,0.02,135.12,0.000146789,3263317,136.34,0.0146789
2023-06-27,"June 27, 23",,,,,,135,131.55,4046358,136.17,135.655,1.17,134.85,0.0086667,4046358,136.6,0.86667
2023-06-26,"June 26, 23",,,,,,133.15,130.28,4426855,134.85,133.9925,1.7,132.99,0.0128,4426855,134.98,1.28
2023-06-23,"June 23, 23",,,,,,133.7,128.3,5331200,132.8,133.425,-0.9,132.6,-0.0067315,5331200,134.6,-0.67315
2023-06-22,"June 22, 23",,,,,,132.96,129.79,4841715,134.34,133.615,1.38,132.68,0.0104,4841715,134.48,1.04
2023-06-21,"June 21, 23",,,,,,131,128.18,6577807,132.68,132.13,1.68,130.99,0.0128,6577807,133.85,1.28
2023-06-20,"June 20, 23",,,,,,131.37,126.78,7027608,131.23,131.085,-0.14,129.84,-0.0010657,7027608,131.9,-0.10657
2023-06-16,"June 16, 23",,,,,,131.16,126.49,13014800,130.93,131.2125,-0.23,130.69,-0.0017536,13014800,132.07,-0.17536
2023-06-15,"June 15, 23",,,,,,130.51,128.26,8904800,132.76,131.53,2.25,129.6,0.0172,8904800,133.25,1.72
2023-06-14,"June 14, 23",,,,,,129.52,123.71,8696303,128.05,128.7475,-1.47,127.72,-0.0113,8696303,129.7,-1.13
2023-06-13,"June 13, 23",,,,,,130.7,125.48,5139114,129.88,130.1075,-0.82,129.15,-0.0062739,5139114,130.7,-0.62739
2023-06-12,"June 12, 23",,,,,,131.69,126.35,4452343,130.78,130.9325,-0.91,129.46,-0.0069102,4452343,131.8,-0.69102
2023-06-09,"June 09, 23",,,,,,130.42,126.91,5623021,131.36,130.92,0.94,130,0.0072075,5623021,131.9,0.72075
2023-06-08,"June 08, 23",,,,,,128,125.9,8761642,130.32,129.13,2.32,127.79,0.0181,8761642,130.41,1.81
2023-06-07,"June 07, 23",,,,,,128.84,122.26,11273700,126.55,127.61,-2.29,126.05,-0.0178,11273700,129,-1.78
2023-06-06,"June 06, 23",,,,,,131.19,124.18,11129200,128.54,129.76,-2.65,127.39,-0.0202,11129200,131.92,-2.02
2023-06-05,"June 05, 23",,,,,,132,127.74,9068413,132.22,132.03,0.22,130.89,0.0016667,9068413,133.01,0.16667
2023-06-02,"June 02, 23",,,,,,129,126.74,37260239,131.19,129.115,2.19,124.92,0.017,37260239,131.35,1.7
2023-06-01,"June 01, 23",,,,,,137.36,134.2,6245595,138.91,138.1625,1.55,137.18,0.0113,6245595,139.2,1.13
2023-05-31,"May 31, 23",,,,,,136.14,132.6,7811230,137.25,136.86,1.11,135.32,0.0081534,7811230,138.73,0.81534
2023-05-30,"May 30, 23",,,,,,134.17,130.54,6874746,135.12,134.6975,0.95,133.71,0.0070806,6874746,135.79,0.70806
2023-05-26,"May 26, 23",,,,,,135.24,130.57,8849023,135.15,135.2425,-0.09,134.1,-0.0006654836,8849023,136.48,-0.06654836
2023-05-25,"May 25, 23",,,,,,136.43,131.16,9328447,135.76,136.1025,-0.67,134.92,-0.0049109,9328447,137.3,-0.49109
2023-05-24,"May 24, 23",,,,,,141.4,135.25,4794600,140,140.74,-1.4,139.89,-0.009901,4794600,141.67,-0.9901
2023-05-23,"May 23, 23",,,,,,140.93,136.58,5300200,141.37,141.0975,0.44,140.32,0.0031221,5300200,141.77,0.31221
2023-05-22,"May 22, 23",,,,,,139.85,136.8,8884932,141.6,140.1375,1.75,136.93,0.0125,8884932,142.17,1.25
2023-05-19,"May 19, 23",,,,,,138.63,134.32,7738300,139.03,138.9575,0.4,138.02,0.0028854,7738300,140.15,0.28854
2023-05-18,"May 18, 23",,,,,,140.49,133.5,11619821,138.18,138.965,-2.31,136.34,-0.0164,11619821,140.85,-1.64
2023-05-17,"May 17, 23",,,,,,144.44,136.78,6752847,141.58,142.845,-2.86,140.86,-0.0198,6752847,144.5,-1.98
2023-05-16,"May 16, 23",,,,,,144.52,138.83,3657900,143.7,144.0075,-0.82,142.87,-0.005674,3657900,144.94,-0.5674
2023-05-15,"May 15, 23",,,,,,143.74,139.72,4065227,144.62,144.15,0.88,143.4,0.0061222,4065227,144.84,0.61222
2023-05-12,"May 12, 23",,,,,,142.95,139.23,3914830,144.12,143.5175,1.17,142.77,0.0081847,3914830,144.23,0.81847
2023-05-11,"May 11, 23",,,,,,141.72,137.86,4137800,142.7,142.3875,0.98,141.72,0.006915,4137800,143.41,0.6915
2023-05-10,"May 10, 23",,,,,,142.5,137.22,4738085,142.03,142.1925,-0.47,140.99,-0.0032982,4738085,143.25,-0.32982
2023-05-09,"May 09, 23",,,,,,143.81,137.22,5038335,142.03,142.9175,-1.78,141.75,-0.0124,5038335,144.08,-1.24
2023-05-08,"May 08, 23",,,,,,144,139.29,4526500,144.18,143.8025,0.18,142.72,0.00125,4526500,144.31,0.125
2023-05-05,"May 05, 23",,,,,,141.5,138.69,5091955,143.56,142.52,2.06,141.12,0.0146,5091955,143.9,1.46
2023-05-04,"May 04, 23",,,,,,140.13,136.47,4849300,141.26,140.82,1.13,140.13,0.0080639,4849300,141.76,0.80639
2023-05-03,"May 03, 23",,,,,,140.59,135.17,5568409,139.91,140.3525,-0.68,139.69,-0.0048368,5568409,141.22,-0.48368
2023-05-02,"May 02, 23",,,,,,143,135.6,6764600,140.36,141.6625,-2.64,140.09,-0.0185,6764600,143.2,-1.85
2023-05-01,"May 01, 23",,,,,,144.53,138.36,5810901,143.21,143.73,-1.32,142.61,-0.0091331,5810901,144.57,-0.91331
2023-04-28,"April 28, 23",,,,,,146.5,139.02,9431708,143.9,145.1925,-2.6,143.35,-0.0177,9431708,147.02,-1.77
2023-04-27,"April 27, 23",,,,,,148.85,144.86,6332800,149.94,149.5,1.09,148.76,0.0073228,6332800,150.45,0.73228
2023-04-26,"April 26, 23",,,,,,146.19,143.25,4522500,148.28,147.2675,2.09,145.66,0.0143,4522500,148.94,1.43
2023-04-25,"April 25, 23",,,,,,146.27,142.98,6394500,148,147.4125,1.73,146.2,0.0118,6394500,149.18,1.18
2023-04-24,"April 24, 23",,,,,,146.13,140.92,3889320,145.86,146.095,-0.27,145.62,-0.0018477,3889320,146.77,-0.18477
2023-04-21,"April 21, 23",,,,,,144.9,141.26,4323628,146.22,145.6475,1.32,144.9,0.0091097,4323628,146.57,0.91097
2023-04-20,"April 20, 23",,,,,,146.79,140.99,6716112,145.94,146.3425,-0.85,144.89,-0.0057906,6716112,147.75,-0.57906
2023-04-19,"April 19, 23",,,,,,150.24,143.74,4931650,148.78,149.5375,-1.46,148.65,-0.0097178,4931650,150.48,-0.97178
2023-04-18,"April 18, 23",,,,,,151.13,145.22,3267600,150.32,150.8025,-0.81,150.1,-0.0053596,3267600,151.66,-0.53596
2023-04-17,"April 17, 23",,,,,,150.37,145.39,2888531,150.49,150.2375,0.12,149.59,0.0007980315,2888531,150.5,0.07980315
2023-04-14,"April 14, 23",,,,,,149.79,144.52,3227476,149.59,149.6825,-0.2,149.2,-0.0013352,3227476,150.15,-0.13352
2023-04-13,"April 13, 23",,,,,,149.67,145.27,3491048,150.37,149.8575,0.7,148.83,0.004677,3491048,150.56,0.4677
2023-04-12,"April 12, 23",,,,,,149.71,144.44,4717300,149.51,149.7925,-0.2,149.25,-0.0013359,4717300,150.7,-0.13359
2023-04-11,"April 11, 23",,,,,,150,144.87,5550202,149.95,149.9425,-0.05,149.53,-0.0003333333,5550202,150.29,-0.03333333
2023-04-10,"April 10, 23",,,,,,149.15,144.91,4984500,149.99,149.255,0.84,147.88,0.0056319,4984500,150,0.56319
2023-04-06,"April 06, 23",,,,,,149.4,144.54,4263747,149.61,149.35,0.21,148.44,0.0014056,4263747,149.95,0.14056
2023-04-05,"April 05, 23",,,,,,147.02,144.06,8223825,149.12,148.305,2.1,147.02,0.0143,8223825,150.06,1.43
2023-04-04,"April 04, 23",,,,,,145.59,141.35,6955000,146.31,145.2625,0.72,142.77,0.0049454,6955000,146.38,0.49454
2023-04-03,"April 03, 23",,,,,,145,141.78,5674617,146.76,145.7675,1.76,144.51,0.0121,5674617,146.8,1.21
2023-03-31,"March 31, 23",,,,,,144.9,139.93,5228312,144.84,144.875,-0.06,144.48,-0.0004140787,5228312,145.28,-0.04140787
2023-03-30,"March 30, 23",,,,,,144.34,139.67,4601946,144.57,144.4575,0.23,143.82,0.0015935,4601946,145.1,0.15935
2023-03-29,"March 29, 23",,,,,,143.86,138.93,3965030,143.81,143.7975,-0.05,143.46,-0.0003475601,3965030,144.06,-0.03475601
2023-03-28,"March 28, 23",,,,,,143.57,137.95,3462555,142.79,143.235,-0.78,142.63,-0.0054329,3462555,143.95,-0.54329
2023-03-27,"March 27, 23",,,,,,143.41,139.02,4945945,143.9,143.7925,0.49,143.01,0.0034168,4945945,144.85,0.34168
2023-03-24,"March 24, 23",,,,,,141.91,137.71,4407108,142.54,142.025,0.635,140.72,0.0044394,4407108,142.93,0.44394
2023-03-23,"March 23, 23",,,,,,143.01,137.48,6064404,142.3,142.5825,-0.71,141.17,-0.0049647,6064404,143.85,-0.49647
2023-03-22,"March 22, 23",,,,,,144.95,138.6,4630624,143.46,144.3775,-1.49,143.42,-0.0103,4630624,145.68,-1.03
2023-03-21,"March 21, 23",,,,,,146.18,139.77,5559218,144.67,145.435,-1.51,144.25,-0.0103,5559218,146.64,-1.03
2023-03-20,"March 20, 23",,,,,,142.93,140.67,5601847,145.61,144.3275,2.68,142.74,0.0188,5601847,146.03,1.88
2023-03-17,"March 17, 23",,,,,,141.27,137.62,9163922,142.45,141.775,1.18,140.49,0.0083528,9163922,142.89,0.83528
2023-03-16,"March 16, 23",,,,,,142.95,136.71,8240084,141.51,142.295,-1.44,141.15,-0.0101,8240084,143.57,-1.01
2023-03-15,"March 15, 23",,,,,,143.47,139.52,7801500,144.42,143.885,0.95,142.72,0.0066216,7801500,144.93,0.66216
2023-03-14,"March 14, 23",,,,,,141.3,138.16,6487700,143.01,142.1025,1.71,140.91,0.0121,6487700,143.19,1.21
2023-03-13,"March 13, 23",,,,,,140.09,134.99,6706443,139.73,140.4725,-0.36,139.67,-0.0025698,6706443,142.4,-0.25698
2023-03-10,"March 10, 23",,,,,,141.22,134.78,6332205,139.51,140.45,-1.71,139,-0.0121,6332205,142.07,-1.21
2023-03-09,"March 09, 23",,,,,,143.8,136.31,5816529,141.09,142.3575,-2.71,140.69,-0.0188,5816529,143.85,-1.88
2023-03-08,"March 08, 23",,,,,,143.43,138.33,4393147,143.18,143.24,-0.25,142.31,-0.001743,4393147,144.04,-0.1743
2023-03-07,"March 07, 23",,,,,,143.67,138.03,4682112,142.87,143.135,-0.8,141.88,-0.0055683,4682112,144.12,-0.55683
2023-03-06,"March 06, 23",,,,,,141.95,138.85,4498325,143.72,142.895,1.77,141.64,0.0125,4498325,144.27,1.25
2023-03-03,"March 03, 23",,,,,,142.27,137.09,4250300,141.9,141.9025,-0.37,141,-0.0026007,4250300,142.44,-0.26007
2023-03-02,"March 02, 23",,,,,,140.87,136.37,4621390,141.15,140.9875,0.28,140.54,0.0019876,4621390,141.39,0.19876
2023-03-01,"March 01, 23",,,,,,141.83,136.5,4353831,141.29,141.42,-0.54,140.08,-0.0038074,4353831,142.48,-0.38074
2023-02-28,"February 28, 23",,,,,,143.21,137.36,5648900,142.18,142.9525,-1.03,142.11,-0.0071922,5648900,144.31,-0.71922
2023-02-27,"February 27, 23",,,,,,144.54,139.24,5288109,144.13,144.63,-0.41,143.85,-0.0028366,5288109,146,-0.28366
2023-02-24,"February 24, 23",,,,,,143.23,139.51,4593843,144.41,143.6025,1.18,142.21,0.0082385,4593843,144.56,0.82385
2023-02-23,"February 23, 23",,,,,,146.41,139.82,5563072,144.73,145.05,-1.68,142.63,-0.0115,5563072,146.43,-1.15
2023-02-22,"February 22, 23",,,,,,147.86,142.34,3540128,147.33,147.5725,-0.53,146.65,-0.0035845,3540128,148.45,-0.35845
2023-02-21,"February 21, 23",,,,,,148.25,142.1,5648841,147.09,147.345,-1.16,145.5,-0.0078246,5648841,148.54,-0.78246
2023-02-17,"February 17, 23",,,,,,147.08,144.29,4617875,149.35,148.1875,2.27,146.92,0.0154,4617875,149.4,1.54
2023-02-16,"February 16, 23",,,,,,145.7,141.76,4689237,146.73,146.4375,1.03,145.27,0.0070693,4689237,148.05,0.70693
2023-02-15,"February 15, 23",,,,,,146.74,142.55,5334733,147.55,147.2025,0.815,146.52,0.00552,5334733,148,0.552
2023-02-14,"February 14, 23",,,,,,145.89,142.49,4195500,147.49,146.465,1.6,144.89,0.011,4195500,147.59,1.1
2023-02-13,"February 13, 23",,,,,,144.5,141.61,3547900,146.58,145.42,2.08,144,0.0144,3547900,146.6,1.44
2023-02-10,"February 10, 23",,,,,,143.36,138.83,3558031,143.7,143.3975,0.34,142.59,0.0023717,3558031,143.94,0.23717
2023-02-09,"February 09, 23",,,,,,144.99,138.01,4146633,142.85,143.9675,-2.14,142.73,-0.0148,4146633,145.3,-1.48
2023-02-08,"February 08, 23",,,,,,142.06,138.93,4014515,143.81,142.9625,1.75,141.82,0.0123,4014515,144.16,1.23
2023-02-07,"February 07, 23",,,,,,140.86,138.14,4952304,142.99,141.8675,2.13,140.25,0.0151,4952304,143.37,1.51
2023-02-06,"February 06, 23",,,,,,141.47,137.16,6314273,141.97,142.045,0.5,141.47,0.0035343,6314273,143.27,0.35343
2023-02-03,"February 03, 23",,,,,,146.19,140.27,5557520,145.19,145.6,-1,144.34,-0.0068404,5557520,146.68,-0.68404
2023-02-02,"February 02, 23",,,,,,150.02,141.97,8665700,146.95,148.23,-3.07,145.77,-0.0205,8665700,150.18,-2.05
2023-02-01,"February 01, 23",,,,,,149.15,145.85,7111300,150.97,150.19,1.82,148.49,0.0122,7111300,152.15,1.22
2023-01-31,"January 31, 23",,,,,,147.58,144.25,6073029,149.31,148.585,1.73,147.48,0.0117,6073029,149.97,1.17
2023-01-30,"January 30, 23",,,,,,145.91,142,4485200,146.98,146.545,1.07,145.34,0.0073333,4485200,147.95,0.73333
2023-01-27,"January 27, 23",,,,,,148.06,141.76,4061735,146.73,147.29,-1.33,146.17,-0.0089828,4061735,148.2,-0.89828
2023-01-26,"January 26, 23",,,,,,147.89,143.65,3808428,148.69,148.315,0.8,147.49,0.0054094,3808428,149.19,0.54094
2023-01-25,"January 25, 23",,,,,,145.73,143.05,4352540,148.07,146.885,2.34,145.2,0.0161,4352540,148.54,1.61
2023-01-24,"January 24, 23",,,,,,143.83,140.87,3851700,145.81,144.7975,1.98,143.01,0.0138,3851700,146.54,1.38
2023-01-23,"January 23, 23",,,,,,145.65,139.48,5306400,144.37,144.925,-1.28,143.85,-0.0087882,5306400,145.83,-0.87882
2023-01-20,"January 20, 23",,,,,,142.41,140.2,5878406,145.12,143.8575,2.71,142.39,0.019,5878406,145.51,1.9
2023-01-19,"January 19, 23",,,,,,145.18,140.22,5345710,145.14,144.9125,-0.04,143.66,-0.00027552,5345710,145.67,-0.027552
2023-01-18,"January 18, 23",,,,,,146.13,140.95,4543400,145.9,146.3175,-0.23,145.5,-0.0015739,4543400,147.74,-0.15739
2023-01-17,"January 17, 23",,,,,,149.18,142,5482000,146.98,147.995,-2.2,146.64,-0.0147,5482000,149.18,-1.47
2023-01-13,"January 13, 23",,,,,,149.91,144.61,6543839,149.68,149.605,-0.23,148.26,-0.0015343,6543839,150.57,-0.15343
2023-01-12,"January 12, 23",,,,,,147.77,144.83,4269400,149.91,148.58,2.14,146.55,0.0145,4269400,150.09,1.45
2023-01-11,"January 11, 23",,,,,,149.5,143.76,4451508,148.8,149.0675,-0.7,148.12,-0.0046823,4451508,149.85,-0.46823
2023-01-10,"January 10, 23",,,,,,148.97,144.49,3779510,149.56,149.0425,0.59,147.74,0.0039605,3779510,149.9,0.39605
2023-01-09,"January 09, 23",,,,,,148.02,143.73,4977100,148.77,148.6925,0.75,147.75,0.0050669,4977100,150.23,0.50669
2023-01-06,"January 06, 23",,,,,,145.79,143.53,6539600,148.57,147.405,2.78,145.79,0.0191,6539600,149.47,1.91
2023-01-05,"January 05, 23",,,,,,140.63,139.58,9254901,144.48,142.5975,3.85,140.16,0.0274,9254901,145.12,2.74
2023-01-04,"January 04, 23",,,,,,140.5,135.22,6900800,139.96,139.7,-0.54,137.36,-0.0038434,6900800,140.98,-0.38434
2023-01-03,"January 03, 23",,,,,,139,134.33,8245426,139.04,138.5975,0.04,136.26,0.0002877698,8245426,140.09,0.02877698
2022-12-30,"December 30, 22",,,,,,138.98,135.25,2565400,140,139.3425,1.02,138.28,0.0073392,2565400,140.11,0.73392
2022-12-29,"December 29, 22",,,,,,139.72,134.67,2617331,139.4,139.685,-0.32,139.12,-0.0022903,2617331,140.5,-0.22903
2022-12-28,"December 28, 22",,,,,,140.99,134.27,2628317,138.98,140.0475,-2.01,138.81,-0.0143,2628317,141.41,-1.43
2022-12-27,"December 27, 22",,,,,,140.51,136.21,2784565,140.99,140.7325,0.475,139.93,0.0034161,2784565,141.5,0.34161
2022-12-23,"December 23, 22",,,,,,139.51,135.27,1857900,140.02,139.6975,0.51,138.61,0.0036557,1857900,140.65,0.36557
2022-12-22,"December 22, 22",,,,,,140.57,134.8,4692465,139.53,139.655,-1.04,137.73,-0.0073984,4692465,140.79,-0.73984
2022-12-21,"December 21, 22",,,,,,141.67,136.67,4327533,141.47,141.1925,-0.195,139.48,-0.0014117,4327533,142.15,-0.14117
2022-12-20,"December 20, 22",,,,,,141.99,135.58,3925379,140.34,141.235,-1.65,140.17,-0.0116,3925379,142.44,-1.16
2022-12-19,"December 19, 22",,,,,,142.81,136.82,5643700,141.62,142.485,-1.19,141.26,-0.0083327,5643700,144.25,-0.83327
2022-12-16,"December 16, 22",,,,,,138.64,137.53,15119441,142.36,140.5575,3.72,138.1,0.0268,15119441,143.13,2.68
2022-12-15,"December 15, 22",,,,,,141.97,135.45,6130788,140.2,141.5275,-1.77,139.93,-0.0125,6130788,144.01,-1.25
2022-12-14,"December 14, 22",,,,,,140.78,137.53,7511810,142.36,142.085,1.58,140.71,0.0112,7511810,144.49,1.12
2022-12-13,"December 13, 22",,,,,,144.73,135.81,10037608,140.58,142.6175,-4.15,140.18,-0.0287,10037608,144.98,-2.87
2022-12-12,"December 12, 22",,,,,,143.04,137.57,4054028,142.4,142.47,-0.64,141.04,-0.0044743,4054028,143.4,-0.44743
2022-12-09,"December 09, 22",,,,,,143.33,136.77,6986835,141.57,142.575,-1.76,141.2,-0.0123,6986835,144.2,-1.23
2022-12-08,"December 08, 22",,,,,,148.49,138.93,7332400,143.81,146.05,-4.68,143.15,-0.0315,7332400,148.75,-3.15
2022-12-07,"December 07, 22",,,,,,150.01,143.75,4646100,148.79,149.465,-1.22,148.33,-0.0081328,4646100,150.73,-0.81328
2022-12-06,"December 06, 22",,,,,,150.61,144.33,3161730,149.39,149.795,-1.22,148.31,-0.0081004,3161730,150.87,-0.81004
2022-12-05,"December 05, 22",,,,,,151.8,145.51,3103922,150.62,151.18,-1.18,149.9,-0.0077734,3103922,152.4,-0.77734
2022-12-02,"December 02, 22",,,,,,149.62,147.24,3046600,152.41,151.05,2.79,149.62,0.0186,3046600,152.55,1.86
2022-12-01,"December 01, 22",,,,,,152.26,146.66,3812700,151.81,152.0975,-0.45,150.96,-0.0029555,3812700,153.36,-0.29555
2022-11-30,"November 30, 22",,,,,,148.2,146.33,7464594,151.46,149.805,3.26,147.67,0.022,7464594,151.89,2.2
2022-11-29,"November 29, 22",,,,,,149.06,143.58,5339047,148.62,148.775,-0.44,147.82,-0.0029518,5339047,149.6,-0.29518
2022-11-28,"November 28, 22",,,,,,151.01,144.82,4909042,149.9,150.64,-1.11,149.44,-0.0073505,4909042,152.21,-0.73505
2022-11-25,"November 25, 22",,,,,,151.17,145.93,1481200,151.05,151.0575,-0.12,150.22,-0.0007938083,1481200,151.79,-0.07938083
2022-11-23,"November 23, 22",,,,,,151.05,145.03,3026753,150.12,150.775,-0.93,149.76,-0.0061569,3026753,152.17,-0.61569
2022-11-22,"November 22, 22",,,,,,150.09,146.46,3234992,151.6,150.74,1.51,149.5,0.0101,3234992,151.77,1.01
2022-11-21,"November 21, 22",,,,,,149.44,144.8,5312739,149.88,149.815,0.44,148.87,0.0029443,5312739,151.07,0.29443
2022-11-18,"November 18, 22",,,,,,148.81,143.78,3756526,148.83,149.1025,0.025,148.46,0.0001343996,3756526,150.31,0.01343996
2022-11-17,"November 17, 22",,,,,,143.26,142.76,6115200,147.77,145.7125,4.51,143.26,0.0315,6115200,148.56,3.15
2022-11-16,"November 16, 22",,,,,,145.31,139.97,4687330,144.88,145.525,-0.43,144.64,-0.0029592,4687330,147.27,-0.29592
2022-11-15,"November 15, 22",,,,,,147.59,140.08,6421440,145,146.2075,-2.59,143.08,-0.0175,6421440,149.16,-1.75
2022-11-14,"November 14, 22",,,,,,146.25,140.53,6535800,145.46,145.9225,-0.79,144.66,-0.0054017,6535800,147.32,-0.54017
2022-11-11,"November 11, 22",,,,,,149.96,141.23,7576700,146.19,147.835,-3.77,145.05,-0.0251,7576700,150.14,-2.51
2022-11-10,"November 10, 22",,,,,,151.89,145.35,6440918,150.45,150.62,-1.44,148.14,-0.0094805,6440918,152,-0.94805
2022-11-09,"November 09, 22",,,,,,149.28,143.6,4848999,148.64,149.2,-0.64,148.44,-0.0042872,4848999,150.44,-0.42872
2022-11-08,"November 08, 22",,,,,,150,144.82,3246706,149.9,149.82,-0.1,148.42,-0.0006666667,3246706,150.96,-0.06666667
2022-11-07,"November 07, 22",,,,,,149.75,144.7,5150132,149.78,149.695,0.03,148.83,0.0002003339,5150132,150.42,0.02003339
2022-11-04,"November 04, 22",,,,,,148.5,143.78,7357176,148.83,148.2975,0.33,146.15,0.0022222,7357176,149.71,0.22222
2022-11-03,"November 03, 22",,,,,,148.81,143.15,4937500,148.17,148.825,-0.64,148.04,-0.0043008,4937500,150.28,-0.43008
2022-11-02,"November 02, 22",,,,,,152.57,144.93,6344936,150.02,151.7375,-2.55,149.98,-0.0167,6344936,154.38,-1.67
2022-11-01,"November 01, 22",,,,,,152.99,147.12,5502400,152.28,152.7275,-0.71,151.5,-0.0046408,5502400,154.14,-0.46408
2022-10-31,"October 31, 22",,,,,,150,146.42,8396029,151.56,150.2175,1.56,147.24,0.0104,8396029,152.07,1.04
2022-10-28,"October 28, 22",,,,,,148,145.88,13902800,151,149.54,3,147.23,0.0203,13902800,151.93,2.03
2022-10-27,"October 27, 22",,,,,,140.2,135.86,7425305,140.63,140.9525,0.43,140.11,0.003067,7425305,142.87,0.3067
2022-10-26,"October 26, 22",,,,,,142,136.07,6664525,140.84,141.5175,-1.16,140.5,-0.008169,6664525,142.73,-0.8169
2022-10-25,"October 25, 22",,,,,,140,135.86,5738500,140.63,140.5675,0.63,139.74,0.0045,5738500,141.9,0.45
2022-10-24,"October 24, 22",,,,,,137.32,134.6,4176468,139.32,138.42,2,137.21,0.0146,4176468,139.83,1.46
2022-10-21,"October 21, 22",,,,,,135.03,131.83,4198749,136.46,135.7625,1.44,134.88,0.0106,4198749,136.68,1.06
2022-10-20,"October 20, 22",,,,,,135.94,131.41,4800521,136.02,136.05,0.08,134.97,0.0005884949,4800521,137.27,0.05884949
2022-10-19,"October 19, 22",,,,,,136.03,131.14,3916100,135.74,135.99,-0.29,135.37,-0.0021319,3916100,136.82,-0.21319
2022-10-18,"October 18, 22",,,,,,136.09,131.54,4273037,136.16,135.855,0.07,134.49,0.0005143655,4273037,136.68,0.05143655
2022-10-17,"October 17, 22",,,,,,133.23,129.3,5775324,133.84,133.9875,0.61,133.23,0.0045785,5775324,135.65,0.45785
2022-10-14,"October 14, 22",,,,,,135.11,127.06,5650189,131.52,133.385,-3.59,131.44,-0.0266,5650189,135.47,-2.66
2022-10-13,"October 13, 22",,,,,,130.81,128.57,6342101,133.08,131.885,2.27,129.55,0.0174,6342101,134.1,1.74
2022-10-12,"October 12, 22",,,,,,136.56,128.43,6461300,132.94,134.7625,-3.62,132.79,-0.0265,6461300,136.76,-2.65
2022-10-11,"October 11, 22",,,,,,137.97,132.5,4564800,137.15,137.64,-0.82,136.85,-0.0059433,4564800,138.59,-0.59433
2022-10-10,"October 10, 22",,,,,,137.59,133.06,3785825,137.73,137.825,0.14,137.12,0.0010175,3785825,138.86,0.10175
2022-10-07,"October 07, 22",,,,,,138.92,132.93,4945830,137.59,138.21,-1.33,137.04,-0.0095739,4945830,139.29,-0.95739
