date,label,adjDividend,dividend,recordDate,paymentDate,declarationDate,vwap,unadjustedVolume,high,changeOverTime,close,open,change,low,changePercent,adjClose,volume
2022-09-23,"September 23, 22",,,,,,140.755,641818,141.88,-0.0029012,140.91,141.32,-0.41,138.91,-0.29012,131.22,641818
2022-09-22,"September 22, 22",,,,,,143.06,468900,143.89,-0.0044621,142.79,143.43,-0.64,142.13,-0.44621,132.97,468900
2022-09-21,"September 21, 22",,,,,,145.905,598990,148.53,-0.0146,144.32,146.46,-2.14,144.31,-1.46,134.4,598990
2022-09-20,"September 20, 22",,,,,,146.0425,662300,147.21,-0.012,145.44,147.21,-1.77,144.31,-1.2,135.44,662300
2022-09-19,"September 19, 22",,,,,,147.7525,598300,148.67,0.0037162,148.55,148,0.55,145.79,0.37162,138.34,598300
2022-09-16,"September 16, 22",,,,,,148.26,1581601,149.64,0.0036521,148.4,147.86,0.54,147.14,0.36521,138.2,1581601
2022-09-15,"September 15, 22",,,,,,150.11,947840,152.62,-0.0309,147.86,152.58,-4.72,147.38,-3.09,137.69,947840
2022-09-14,"September 14, 22",,,,,,153.03,756305,154.78,0.0098697,153.48,151.98,1.5,151.88,0.98697,142.93,756305
2022-09-13,"September 13, 22",,,,,,153.44,832309,155.45,-0.0166,152.14,154.71,-2.57,151.46,-1.66,141.68,832309
2022-09-12,"September 12, 22",,,,,,155.74,556950,157.1,0.0141,156.87,154.69,2.18,154.3,1.41,146.08,556950
2022-09-09,"September 09, 22",,,,,,155.355,641842,156.7,-0.0028325,154.9,155.34,-0.44,154.48,-0.28325,144.25,641842
2022-09-08,"September 08, 22",,,,,,153.4275,593000,155.14,0.0138,154.52,152.42,2.1,151.63,1.38,143.9,593000
2022-09-07,"September 07, 22",,,,,,151.3975,742200,153.73,0.0266,153.34,149.36,3.98,149.16,2.66,142.8,742200
2022-09-06,"September 06, 22",,,,,,148.885,610700,150.81,0.0008091706,148.42,148.3,0.12,148.01,0.08091706,138.21,610700
2022-09-02,"September 02, 22",,,,,,150.0575,717415,153.09,-0.0239,148.12,151.74,-3.62,147.28,-2.39,137.94,717415
2022-09-01,"September 01, 22",,,,,,149.7975,609832,151.51,0.0204,151.48,148.45,3.03,147.75,2.04,141.06,609832
2022-08-31,"August 31, 22",,,,,,150.2075,1029497,152.6,-0.0199,148.45,151.47,-3.02,148.31,-1.99,138.24,1029497
2022-08-30,"August 30, 22",,,,,,151.345,565739,152.96,-0.0096736,150.49,151.96,-1.47,149.97,-0.96736,140.14,565739
2022-08-29,"August 29, 22",,,,,,151.1275,424142,152.87,0.0087142,151.64,150.33,1.31,149.67,0.87142,141.21,424142
2022-08-26,"August 26, 22",,,,,,153.4125,587600,155.76,-0.03,151.09,155.76,-4.67,151.04,-3,140.7,587600
2022-08-25,"August 25, 22",,,,,,154.8275,442943,155.47,0.0026467,155.32,154.91,0.41,153.61,0.26467,144.64,442943
2022-08-24,"August 24, 22",,,,,,153.625,777600,154.61,0.0093403,154.53,153.1,1.43,152.26,0.93403,143.9,777600
2022-08-23,"August 23, 22",,,,,,153.3525,866217,154.69,-0.0122,152.8,154.69,-1.89,151.23,-1.22,142.29,866217
2022-08-22,"August 22, 22",,,,,,155.9925,499543,157.65,-0.0090044,155.18,156.59,-1.41,154.55,-0.90044,144.51,499543
2022-08-19,"August 19, 22",,,,,,158.31,619900,159.46,-0.0044789,157.81,158.52,-0.71,157.45,-0.44789,146.96,619900
2022-08-18,"August 18, 22",,,,,,158.735,481834,159.39,-0.0022626,158.75,159.11,-0.36,157.69,-0.22626,147.83,481834
2022-08-17,"August 17, 22",,,,,,159.0425,466802,159.95,-0.0010057,158.94,159.1,-0.16,158.18,-0.10057,148.01,466802
2022-08-16,"August 16, 22",,,,,,158.7675,495400,159.88,0.0085362,159.5,158.15,1.35,157.54,0.85362,148.53,495400
2022-08-15,"August 15, 22",,,,,,158.7325,439643,159.81,0.0057475,159.24,158.33,0.91,157.55,0.57475,148.29,439643
2022-08-12,"August 12, 22",,,,,,157.1775,484600,158.41,0.0132,158.33,156.27,2.06,155.7,1.32,147.44,484600
2022-08-11,"August 11, 22",,,,,,156.395,602800,158.21,-0.0121,155.2,157.1,-1.9,155.07,-1.21,144.53,602800
2022-08-10,"August 10, 22",,,,,,156.5425,687332,157.51,-0.0006374705,156.77,156.87,-0.1,155.02,-0.06374705,145.99,687332
2022-08-09,"August 09, 22",,,,,,155.78,618000,157.21,-0.0006432109,155.37,155.47,-0.1,155.07,-0.06432109,144.69,618000
2022-08-08,"August 08, 22",0.655,0.655,2022-08-09,2022-09-01,2022-07-27,155.785,565514,157.67,-0.0071035,155.15,156.26,-1.11,154.06,-0.71035,144.48,565514
2022-08-05,"August 05, 22",,,,,,156.625,773847,158.54,-0.0171,155.64,158.34,-2.7,153.98,-1.71,144.33,773847
2022-08-04,"August 04, 22",,,,,,157.9975,690036,159.24,0.0049411,158.64,157.86,0.78,156.25,0.49411,147.11,690036
2022-08-03,"August 03, 22",,,,,,156.2425,754249,158.07,0.013,157.65,155.63,2.02,153.62,1.3,146.19,754249
2022-08-02,"August 02, 22",,,,,,156.7975,670234,158.41,-0.0155,155.48,157.92,-2.44,155.38,-1.55,144.18,670234
2022-08-01,"August 01, 22",,,,,,155.67,568700,156.71,0.0122,156.63,154.74,1.89,154.6,1.22,145.25,568700
2022-07-29,"July 29, 22",,,,,,155.9175,777725,157.37,-0.0017981,155.44,155.72,-0.28,155.14,-0.17981,144.14,777725
2022-07-28,"July 28, 22",,,,,,153.2475,957535,155.54,0.0243,155.51,151.82,3.69,150.12,2.43,144.21,957535
2022-07-27,"July 27, 22",,,,,,150.775,733600,151.76,0.003516,151.27,150.74,0.53,149.33,0.3516,140.28,733600
2022-07-26,"July 26, 22",,,,,,149.88,683100,150.75,0.0079668,150.56,149.37,1.19,148.84,0.79668,139.62,683100
2022-07-25,"July 25, 22",,,,,,148.8525,467940,149.95,0.0114,149.83,148.14,1.69,147.49,1.14,138.94,467940
2022-07-22,"July 22, 22",,,,,,147.575,676500,148.77,0.0095355,148.22,146.82,1.4,146.49,0.95355,137.45,676500
2022-07-21,"July 21, 22",,,,,,145.0175,942320,146.06,0.0083598,145.95,144.74,1.21,143.32,0.83598,135.34,942320
2022-07-20,"July 20, 22",,,,,,145.945,825153,147.48,-0.0188,144.71,147.48,-2.77,144.11,-1.88,134.19,825153
2022-07-19,"July 19, 22",,,,,,146.5275,667221,147.47,0.0029384,146.77,146.34,0.43,145.53,0.29384,136.1,667221
2022-07-18,"July 18, 22",,,,,,146.515,645123,148.04,-0.0201,145.07,148.04,-2.97,144.91,-2.01,134.53,645123
2022-07-15,"July 15, 22",,,,,,147.6325,766715,148.93,0.0060265,148.57,147.68,0.89,145.35,0.60265,137.77,766715
2022-07-14,"July 14, 22",,,,,,145.765,757329,146.79,0.0108,146.54,144.97,1.57,144.76,1.08,135.89,757329
2022-07-13,"July 13, 22",,,,,,147.53,599427,149.2,0.0092043,148.02,146.67,1.35,146.23,0.92043,137.26,599427
2022-07-12,"July 12, 22",,,,,,149.18,549200,151.94,-0.0090374,148.03,149.38,-1.35,147.37,-0.90374,137.27,549200
2022-07-11,"July 11, 22",,,,,,149.955,607203,151.21,-0.0015956,150.17,150.41,-0.24,148.03,-0.15956,139.26,607203
2022-07-08,"July 08, 22",,,,,,151.82,437855,153.18,-0.0106,150.86,152.48,-1.62,150.76,-1.06,139.9,437855
2022-07-07,"July 07, 22",,,,,,152.6775,734995,154.3,0.0072307,153.23,152.13,1.1,151.05,0.72307,142.09,734995
2022-07-06,"July 06, 22",,,,,,151.39,640615,153.54,0.0123,152.24,150.39,1.85,149.39,1.23,141.18,640615
2022-07-05,"July 05, 22",,,,,,150.7575,1228900,152.9,-0.0203,149.65,152.75,-3.1,147.73,-2.03,138.77,1228900
2022-07-01,"July 01, 22",,,,,,151.805,1477504,155.15,0.0262,153.43,149.52,3.91,149.12,2.62,142.28,1477504
2022-06-30,"June 30, 22",,,,,,146.9475,923608,149.48,0.0225,148.77,145.49,3.28,144.05,2.25,137.96,923608
2022-06-29,"June 29, 22",,,,,,145.55,671300,146.27,0.0014422,145.82,145.61,0.21,144.5,0.14422,135.22,671300
2022-06-28,"June 28, 22",,,,,,147.17,772716,149.51,-0.0268,145.1,149.09,-3.99,144.98,-2.68,134.56,772716
2022-06-27,"June 27, 22",,,,,,148.27,881822,149.2,0.0072356,148.95,147.88,1.07,147.05,0.72356,138.13,881822
2022-06-24,"June 24, 22",,,,,,146.925,1079400,148.66,0.0158,148.34,146.03,2.31,144.67,1.58,137.56,1079400
2022-06-23,"June 23, 22",,,,,,141.27,1136450,144.77,0.0478,144.58,137.98,6.6,137.75,4.78,134.07,1136450
2022-06-22,"June 22, 22",,,,,,135.58,897400,138.99,0.0289,137.01,133.16,3.85,133.16,2.89,127.05,897400
2022-06-21,"June 21, 22",,,,,,133.65,954097,135.03,0.0116,134.44,132.9,1.54,132.23,1.16,124.67,954097
2022-06-17,"June 17, 22",,,,,,130.9075,1640439,132.68,0.0168,131.84,129.66,2.18,129.45,1.68,122.26,1640439
2022-06-16,"June 16, 22",,,,,,131.685,1070066,133.36,-0.0128,130.88,132.58,-1.7,129.92,-1.28,121.37,1070066
2022-06-15,"June 15, 22",,,,,,134.8575,1061900,137.33,0.0024501,135.02,134.69,0.33,132.39,0.24501,125.21,1061900
2022-06-14,"June 14, 22",,,,,,136.7625,1299705,140.71,-0.0515,133.47,140.71,-7.24,132.16,-5.15,123.77,1299705
2022-06-13,"June 13, 22",,,,,,143.125,1044500,145.87,-0.0354,140.66,145.82,-5.16,140.15,-3.54,130.44,1044500
2022-06-10,"June 10, 22",,,,,,148.0675,845113,149.8,0.0012155,148.27,148.09,0.18,146.11,0.12155,137.5,845113
2022-06-09,"June 09, 22",,,,,,152.2375,704600,154.85,-0.0167,150.56,153.11,-2.55,150.43,-1.67,139.62,704600
2022-06-08,"June 08, 22",,,,,,154.69,532004,156.39,-0.0145,153.6,155.86,-2.26,152.91,-1.45,142.44,532004
2022-06-07,"June 07, 22",,,,,,155.57,828146,157.21,0.0142,156.85,154.65,2.2,153.57,1.42,145.45,828146
2022-06-06,"June 06, 22",,,,,,155.8625,606380,157.27,-0.0067879,155.1,156.16,-1.06,154.92,-0.67879,143.83,606380
2022-06-03,"June 03, 22",,,,,,154.8325,768700,156.46,0.0071405,155.15,154.05,1.1,153.67,0.71405,143.88,768700
2022-06-02,"June 02, 22",,,,,,153.315,812900,155.28,0.0152,155.06,152.74,2.32,150.18,1.52,143.79,812900
2022-06-01,"June 01, 22",,,,,,152.1675,1238000,153.7,0.0011203,151.92,151.75,0.17,151.3,0.11203,140.88,1238000
2022-05-31,"May 31, 22",,,,,,150.25,1555929,151.84,0.0043828,151.25,150.59,0.66,147.32,0.43828,140.26,1555929
2022-05-27,"May 27, 22",,,,,,150.275,843773,152.09,0.0195,151.76,148.86,2.9,148.39,1.95,140.73,843773
2022-05-26,"May 26, 22",,,,,,148.6075,829711,149.43,0.003033,148.82,148.37,0.45,147.81,0.3033,138.01,829711
2022-05-25,"May 25, 22",,,,,,147.4225,677200,148.64,-0.0064931,146.89,147.85,-0.96,146.31,-0.64931,136.22,677200
2022-05-24,"May 24, 22",,,,,,147.53,1315529,149.1,0.0003368818,148.47,148.42,0.05,144.13,0.03368818,137.68,1315529
2022-05-23,"May 23, 22",,,,,,147.6,972500,148.62,0.007333,148.36,147.28,1.08,146.14,0.7333,137.58,972500
2022-05-20,"May 20, 22",,,,,,145.3225,2038000,146.66,-0.0017829,145.57,145.83,-0.26,143.23,-0.17829,134.99,2038000
2022-05-19,"May 19, 22",,,,,,144.2375,940307,145.47,0.0068022,145.05,144.07,0.98,142.36,0.68022,134.51,940307
2022-05-18,"May 18, 22",,,,,,145.5575,676810,147.58,-0.0148,144.28,146.45,-2.17,143.92,-1.48,133.8,676810
2022-05-17,"May 17, 22",,,,,,145.9475,664300,146.73,-0.0021809,146.41,146.73,-0.32,143.92,-0.21809,135.77,664300
2022-05-16,"May 16, 22",,,,,,146.52,780847,148.07,-0.0025284,145.97,146.34,-0.37,145.7,-0.25284,135.36,780847
2022-05-13,"May 13, 22",,,,,,146.6325,710819,147.91,-0.0037407,146.48,147.03,-0.55,145.11,-0.37407,135.84,710819
2022-05-12,"May 12, 22",,,,,,145.0075,1255220,146.23,0.011,145.82,144.24,1.58,143.74,1.1,135.22,1255220
2022-05-11,"May 11, 22",,,,,,144.26,1004000,146.22,0.0027847,144.04,143.64,0.4,143.14,0.27847,133.57,1004000
2022-05-10,"May 10, 22",,,,,,145.0775,1065600,148.12,-0.0168,143.55,146.01,-2.46,142.63,-1.68,133.12,1065600
2022-05-09,"May 09, 22",0.655,0.655,2022-05-10,2022-06-01,2022-04-27,146.4875,953937,147.94,-0.0101,145.79,147.28,-1.49,144.94,-1.01,135.2,953937
2022-05-06,"May 06, 22",,,,,,148.03,1110011,149.64,0.0148,149.01,146.83,2.18,146.64,1.48,137.57,1110011
2022-05-05,"May 05, 22",,,,,,149.8475,693532,152.37,-0.021,148.36,151.55,-3.19,147.11,-2.1,136.97,693532
2022-05-04,"May 04, 22",,,,,,151.0525,852500,152.77,0.0167,152.5,149.99,2.51,148.95,1.67,140.79,852500
2022-05-03,"May 03, 22",,,,,,150.1775,1111924,153.06,0.0036895,149.62,149.07,0.55,148.96,0.36895,138.13,1111924
2022-05-02,"May 02, 22",,,,,,151.54,1349520,154.93,-0.0388,148.83,154.84,-6.01,147.56,-3.88,137.4,1349520
2022-04-29,"April 29, 22",,,,,,156.72,1358600,159.89,-0.032,154.08,159.18,-5.1,153.73,-3.2,142.25,1358600
2022-04-28,"April 28, 22",,,,,,158.54,786500,161.33,0.0275,160.68,156.38,4.3,155.77,2.75,148.34,786500
2022-04-27,"April 27, 22",,,,,,157.175,921000,159.04,-0.0073698,156.24,157.4,-1.16,156.02,-0.73698,144.25,921000
2022-04-26,"April 26, 22",,,,,,159.545,726342,161.53,-0.0138,158.26,160.48,-2.22,157.91,-1.38,146.11,726342
2022-04-25,"April 25, 22",,,,,,162.1675,820341,164.83,-0.0242,160.81,164.8,-3.99,158.23,-2.42,148.46,820341
2022-04-22,"April 22, 22",,,,,,164.8275,993106,166.51,-0.007795,164.2,165.49,-1.29,163.11,-0.7795,151.59,993106
2022-04-21,"April 21, 22",,,,,,166.9025,942624,169.16,-0.0158,165.31,167.96,-2.65,165.18,-1.58,152.62,942624
2022-04-20,"April 20, 22",,,,,,167.07,783802,169.13,0.0091544,167.56,166.04,1.52,165.55,0.91544,154.7,783802
2022-04-19,"April 19, 22",,,,,,163.4925,582300,164.57,0.0091473,164.38,162.89,1.49,162.13,0.91473,151.76,582300
2022-04-18,"April 18, 22",,,,,,164.295,635009,167.14,-0.022,162.44,166.1,-3.66,161.5,-2.2,149.97,635009
2022-04-14,"April 14, 22",,,,,,167.1825,581900,168.68,-0.0098916,166.16,167.82,-1.66,166.07,-0.98916,153.4,581900
2022-04-13,"April 13, 22",,,,,,167.7675,825638,168.95,-0.0083061,167.15,168.55,-1.4,166.42,-0.83061,154.32,825638
2022-04-12,"April 12, 22",,,,,,169.2325,777000,171.12,-0.0026627,168.55,169,-0.45,168.26,-0.26627,155.61,777000
2022-04-11,"April 11, 22",,,,,,169.5075,873600,170.81,-0.0045882,169.22,170,-0.78,168,-0.45882,156.23,873600
2022-04-08,"April 08, 22",,,,,,171.0975,773106,173.87,-0.0068986,169.87,171.05,-1.18,169.6,-0.68986,156.83,773106
2022-04-07,"April 07, 22",,,,,,170.0975,822100,171.77,0.007417,171.14,169.88,1.26,167.6,0.7417,158,822100
2022-04-06,"April 06, 22",,,,,,168.2725,897000,169.44,0.0086546,168.99,167.54,1.45,167.12,0.86546,156.02,897000
2022-04-05,"April 05, 22",,,,,,167.325,871300,168.65,0.0064237,167.64,166.57,1.07,166.44,0.64237,154.77,871300
2022-04-04,"April 04, 22",,,,,,166.93,607521,168.53,-0.0123,166.25,168.32,-2.07,164.62,-1.23,153.49,607521
2022-04-01,"April 01, 22",,,,,,166.97,590530,168.97,0.0188,168.84,165.73,3.11,164.34,1.88,155.88,590530
2022-03-31,"March 31, 22",,,,,,166.075,986903,167.47,-0.001508,165.53,165.78,-0.25,165.52,-0.1508,152.82,986903
2022-03-30,"March 30, 22",,,,,,164.8425,715200,166.09,0.0087586,165.85,164.41,1.44,163.02,0.87586,153.12,715200
2022-03-29,"March 29, 22",,,,,,163.8025,678509,164.54,0.0055032,164.44,163.54,0.9,162.69,0.55032,151.82,678509
2022-03-28,"March 28, 22",,,,,,160.6975,512713,161.42,0.0057948,161.42,160.49,0.93,159.46,0.57948,149.03,512713
2022-03-25,"March 25, 22",,,,,,158.895,507108,159.63,0.0061802,159.55,158.57,0.98,157.83,0.61802,147.3,507108
2022-03-24,"March 24, 22",,,,,,157.0125,520800,158.25,0.0135,158.15,156.04,2.11,155.61,1.35,146.01,520800
2022-03-23,"March 23, 22",,,,,,156.2225,760210,157.29,-0.0068296,155.6,156.67,-1.07,155.33,-0.68296,143.65,760210
2022-03-22,"March 22, 22",,,,,,156.6575,876800,157.67,-0.0033734,156.58,157.11,-0.53,155.27,-0.33734,144.56,876800
2022-03-21,"March 21, 22",,,,,,157.8575,657300,159.94,-0.0068944,157.01,158.1,-1.09,156.38,-0.68944,144.96,657300
2022-03-18,"March 18, 22",,,,,,158.7375,1800700,160.76,0.0047477,158.72,157.97,0.75,157.5,0.47477,146.54,1800700
2022-03-17,"March 17, 22",,,,,,157.015,638433,158.74,0.008391,157.43,156.12,1.31,155.77,0.8391,145.34,638433
2022-03-16,"March 16, 22",,,,,,155.8225,985400,156.95,0.0005767013,156.15,156.06,0.09,154.13,0.05767013,144.16,985400
2022-03-15,"March 15, 22",,,,,,155.1325,677100,156.33,0.0063887,155.95,154.96,0.99,153.29,0.63887,143.98,677100
2022-03-14,"March 14, 22",,,,,,153.205,1013421,154.95,-0.0064449,152.62,153.61,-0.99,151.64,-0.64449,140.9,1013421
2022-03-11,"March 11, 22",,,,,,152.9,964547,154.93,-0.0081524,152.08,153.33,-1.25,151.26,-0.81524,140.4,964547
2022-03-10,"March 10, 22",,,,,,152.7025,958700,153.29,-0.0007178282,153.13,153.24,-0.11,151.15,-0.07178282,141.37,958700
2022-03-09,"March 09, 22",,,,,,154.7825,881200,156.77,-0.0139,153.79,155.96,-2.17,152.61,-1.39,141.98,881200
2022-03-08,"March 08, 22",,,,,,156.125,1363200,159.32,-0.0201,154.25,157.41,-3.16,153.52,-2.01,142.41,1363200
2022-03-07,"March 07, 22",,,,,,160.2575,1244406,161.99,-0.0155,159.22,161.72,-2.5,158.1,-1.55,147,1244406
2022-03-04,"March 04, 22",,,,,,158.115,1602652,161.44,0.0387,161.04,155.04,6,154.94,3.87,148.68,1602652
2022-03-03,"March 03, 22",,,,,,153.9,1084600,155.66,0.016,154.94,152.5,2.44,152.5,1.6,143.05,1084600
2022-03-02,"March 02, 22",,,,,,151.46,821700,152.53,0.009759,152.1,150.63,1.47,150.58,0.9759,140.42,821700
2022-03-01,"March 01, 22",,,,,,151.05,1356600,153.21,-0.0017847,151.02,151.29,-0.27,148.68,-0.17847,139.43,1356600
2022-02-28,"February 28, 22",,,,,,151.4275,3606100,152.97,-0.0084006,151.09,152.37,-1.28,149.28,-0.84006,139.49,3606100
2022-02-25,"February 25, 22",,,,,,150.97,1150037,152.77,0.0213,152.69,149.5,3.19,148.92,2.13,140.97,1150037
2022-02-24,"February 24, 22",,,,,,146.8125,1234125,149.04,0.0252,148.6,144.95,3.65,144.66,2.52,137.19,1234125
2022-02-23,"February 23, 22",,,,,,148.1675,997800,150.06,-0.0172,146.73,149.3,-2.57,146.58,-1.72,135.47,997800
2022-02-22,"February 22, 22",,,,,,147.4325,1098361,149.45,0.0045529,147.83,147.16,0.67,145.29,0.45529,136.48,1098361
2022-02-18,"February 18, 22",,,,,,147.7425,2489569,149.47,0.0085714,148.26,147,1.26,146.24,0.85714,136.88,2489569
2022-02-17,"February 17, 22",,,,,,147.3325,1407748,149.15,0.0009464575,148.06,147.92,0.14,144.2,0.09464575,136.69,1407748
2022-02-16,"February 16, 22",,,,,,146.1975,1870200,147.1,-0.005236,146.29,147.06,-0.77,144.34,-0.5236,135.06,1870200
2022-02-15,"February 15, 22",,,,,,147.795,1849113,149.62,-0.0176,146.77,149.4,-2.63,145.39,-1.76,135.5,1849113
2022-02-14,"February 14, 22",,,,,,148.65,1232412,150.91,-0.009634,148.03,149.47,-1.44,146.19,-0.9634,136.67,1232412
2022-02-11,"February 11, 22",,,,,,150.3625,950279,152.27,-0.0124,149.46,151.34,-1.88,148.38,-1.24,137.99,950279
2022-02-10,"February 10, 22",,,,,,151.8675,854135,154.26,-0.0153,150.41,152.75,-2.34,150.05,-1.53,138.86,854135
2022-02-09,"February 09, 22",,,,,,156.075,904822,157.15,-0.008026,155.73,156.99,-1.26,154.43,-0.8026,143.77,904822
2022-02-08,"February 08, 22",,,,,,156.0125,912000,157.83,0.0010289,155.66,155.5,0.16,155.06,0.10289,143.71,912000
2022-02-07,"February 07, 22",0.6025,0.6025,2022-02-08,2022-03-01,2021-12-09,155.215,942400,156.21,-0.0017983,155.42,155.7,-0.28,153.53,-0.17983,143.49,942400
2022-02-04,"February 04, 22",,,,,,155.7875,895724,157.31,-0.006834,155.5,156.57,-1.07,153.77,-0.6834,143.01,895724
2022-02-03,"February 03, 22",,,,,,158.45,732511,159.74,-0.0109,157.51,159.25,-1.74,157.3,-1.09,144.86,732511
2022-02-02,"February 02, 22",,,,,,159.3575,863147,160.98,0.0153,160.82,158.39,2.43,157.24,1.53,147.9,863147
2022-02-01,"February 01, 22",,,,,,159.43,904806,161.44,-0.0142,158.71,161,-2.29,156.57,-1.42,145.96,904806
2022-01-31,"January 31, 22",,,,,,158.93,966500,161.12,0.0234,160.8,157.12,3.68,156.68,2.34,147.88,966500
2022-01-28,"January 28, 22",,,,,,156.3275,903340,157.84,0.01,157.84,156.27,1.57,153.36,1,145.16,903340
2022-01-27,"January 27, 22",,,,,,157.025,921468,159.41,-0.0046532,156.15,156.88,-0.73,155.66,-0.46532,143.61,921468
2022-01-26,"January 26, 22",,,,,,156.76,1090300,159.47,-0.0121,155.55,157.45,-1.9,154.57,-1.21,143.06,1090300
2022-01-25,"January 25, 22",,,,,,157.525,1147000,159.88,-0.0049436,157,157.78,-0.78,155.44,-0.49436,144.39,1147000
2022-01-24,"January 24, 22",,,,,,159.62,1417643,162.64,-0.0062811,159.79,160.8,-1.01,155.25,-0.62811,146.96,1417643
2022-01-21,"January 21, 22",,,,,,162.9975,910386,165.34,-0.0164,161.39,164.08,-2.69,161.18,-1.64,148.43,910386
2022-01-20,"January 20, 22",,,,,,162.1225,1067313,164.7,0.0070562,162.7,161.56,1.14,159.53,0.70562,149.63,1067313
2022-01-19,"January 19, 22",,,,,,161.9275,940906,164.33,-0.0035274,161.02,161.59,-0.57,160.77,-0.35274,148.09,940906
2022-01-18,"January 18, 22",,,,,,161.6225,1166900,163.73,0.0060233,162.01,161.04,0.97,159.71,0.60233,149,1166900
2022-01-14,"January 14, 22",,,,,,165.005,1568642,167.97,-0.0254,163.57,167.83,-4.26,160.65,-2.54,150.43,1568642
2022-01-13,"January 13, 22",,,,,,168.7725,858860,170.33,-0.0062079,168.09,169.14,-1.05,167.53,-0.62079,154.59,858860
2022-01-12,"January 12, 22",,,,,,167.9375,863992,169.61,0.0103,169.18,167.46,1.72,165.5,1.03,155.59,863992
2022-01-11,"January 11, 22",,,,,,168.875,759500,171.09,-0.011,168.31,170.18,-1.87,165.92,-1.1,154.79,759500
2022-01-10,"January 10, 22",,,,,,170.7025,1082047,172.95,-0.0153,170.03,172.68,-2.65,167.15,-1.53,156.37,1082047
2022-01-07,"January 07, 22",,,,,,172.96,1199726,174.46,0.0038186,173.5,172.84,0.66,171.04,0.38186,159.56,1199726
2022-01-06,"January 06, 22",,,,,,176.6525,1057500,178.9,-0.0131,175.3,177.62,-2.32,174.79,-1.31,161.22,1057500
2022-01-05,"January 05, 22",,,,,,178.235,1133500,180.29,0.0045121,178.1,177.3,0.8,177.25,0.45121,163.8,1133500
2022-01-04,"January 04, 22",,,,,,181.905,1139860,184.78,-0.025,179.42,184.02,-4.6,179.4,-2.5,165.01,1139860
2022-01-03,"January 03, 22",,,,,,186.14,712624,189.25,-0.0256,184.14,188.97,-4.83,182.2,-2.56,169.35,712624
2021-12-31,"December 31, 21",,,,,,188.5,382200,189.65,0.0045745,188.86,188,0.86,187.49,0.45745,173.69,382200
2021-12-30,"December 30, 21",,,,,,187.5375,373700,188.73,0.0048632,188.03,187.12,0.915,186.27,0.48632,172.93,373700
2021-12-29,"December 29, 21",,,,,,186.72,373745,187.72,0.0047721,187.39,186.5,0.89,185.27,0.47721,172.34,373745
2021-12-28,"December 28, 21",,,,,,184.8325,375041,186.16,0.0131,186.14,183.74,2.4,183.29,1.31,171.19,375041
2021-12-27,"December 27, 21",,,,,,183.2525,428632,184.25,0.0019102,183.58,183.23,0.35,181.95,0.19102,168.83,428632
2021-12-23,"December 23, 21",,,,,,182.795,322820,183.75,-0.0080087,182.08,183.55,-1.47,181.8,-0.80087,167.46,322820
2021-12-22,"December 22, 21",,,,,,181.9175,457720,183.5,0.0151,183.37,180.65,2.72,180.15,1.51,168.64,457720
2021-12-21,"December 21, 21",,,,,,182.035,952809,184.11,-0.0126,181.27,183.59,-2.32,179.17,-1.26,166.71,952809
2021-12-20,"December 20, 21",,,,,,181.7425,715752,183.26,0.0059491,182.62,181.54,1.08,179.55,0.59491,167.95,715752
2021-12-17,"December 17, 21",,,,,,183.2175,2132049,184.85,0.0024636,183.11,182.66,0.45,182.25,0.24636,168.4,2132049
2021-12-16,"December 16, 21",,,,,,182.525,750900,183.95,0.0060496,182.93,181.83,1.1,181.39,0.60496,168.24,750900
2021-12-15,"December 15, 21",,,,,,181.23,622440,182.34,0.0117,182.27,180.16,2.11,180.15,1.17,167.63,622440
2021-12-14,"December 14, 21",,,,,,179.8375,632400,181.22,-0.0079672,179.3,180.74,-1.44,178.09,-0.79672,164.9,632400
2021-12-13,"December 13, 21",,,,,,178.6925,830601,182.05,0.0284,180.9,175.91,4.99,175.91,2.84,166.37,830601
2021-12-10,"December 10, 21",,,,,,176.645,593824,178.36,-0.0027742,176.14,176.63,-0.49,175.45,-0.27742,161.99,593824
2021-12-09,"December 09, 21",,,,,,175.95,870316,176.64,-0.0038527,175.82,176.5,-0.68,174.84,-0.38527,161.7,870316
2021-12-08,"December 08, 21",,,,,,176.8175,636900,178.11,-0.00073492,176.76,176.89,-0.13,175.51,-0.073492,162.56,636900
2021-12-07,"December 07, 21",,,,,,175.455,663914,177.43,0.013,176.52,174.26,2.26,173.61,1.3,162.34,663914
2021-12-06,"December 06, 21",,,,,,173.23,611200,174.87,0.0095194,173.92,172.28,1.64,171.85,0.95194,159.95,611200
2021-12-03,"December 03, 21",,,,,,170.665,831303,171.82,0.0003497115,171.63,171.57,0.06,167.64,0.03497115,157.84,831303
2021-12-02,"December 02, 21",,,,,,169.745,835939,171.47,0.0099591,170.37,168.69,1.68,168.45,0.99591,156.69,835939
2021-12-01,"December 01, 21",,,,,,168.5825,937500,171.89,-0.0016659,167.8,168.08,-0.28,166.56,-0.16659,154.32,937500
2021-11-30,"November 30, 21",,,,,,170.9725,1561925,174.28,-0.023,168.57,172.54,-3.97,168.5,-2.3,155.03,1561925
2021-11-29,"November 29, 21",,,,,,172.15,623801,173.9,0.0106,173.32,171.51,1.81,169.87,1.06,159.4,623801
2021-11-26,"November 26, 21",,,,,,171.8275,399319,174.59,-0.0121,170.31,172.4,-2.09,170.01,-1.21,156.63,399319
