date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,declarationDate,dividend,recordDate,paymentDate,adjDividend
2021-11-18,64.46,64.59,62.73,63.61,62.79,534405,534405,-0.85,-1.32,63.8475,"November 18, 21",-0.0132,,,,,
2021-11-17,64.44,64.55,63.54,64.14,63.31,587475,587475,-0.3,-0.46555,64.1675,"November 17, 21",-0.0046555,,,,,
2021-11-16,63.72,64.94,63.71,64.57,63.74,614900,614900,0.85,1.33,64.235,"November 16, 21",0.0133,,,,,
2021-11-15,64.6,64.99,63.69,63.86,63.04,511147,511147,-0.74,-1.15,64.285,"November 15, 21",-0.0115,,,,,
2021-11-12,64.64,64.83,63.98,64.28,63.45,905200,905200,-0.36,-0.55693,64.4325,"November 12, 21",-0.0055693,2021-10-21,0.08,2021-11-15,2021-12-01,0.08
2021-11-11,64.02,64.59,63.83,64.51,63.6,385700,385700,0.49,0.76539,64.2375,"November 11, 21",0.0076539,,,,,
2021-11-10,63.58,64.24,63.08,63.66,62.76,433327,433327,0.08,0.12583,63.64,"November 10, 21",0.0012583,,,,,
2021-11-09,64.23,64.67,63.2,63.58,62.68,508754,508754,-0.65,-1.01,63.92,"November 09, 21",-0.0101,,,,,
2021-11-08,65.56,65.79,64.12,64.21,63.3,766600,766600,-1.35,-2.06,64.92,"November 08, 21",-0.0206,,,,,
2021-11-05,64.44,65.36,64.21,65.23,64.31,707363,707363,0.79,1.23,64.81,"November 05, 21",0.0123,,,,,
2021-11-04,63.4,64.46,63.2,63.91,63.01,706089,706089,0.51,0.80442,63.7425,"November 04, 21",0.0080442,,,,,
2021-11-03,62.47,63.38,62.38,63.18,62.29,648981,648981,0.71,1.14,62.8525,"November 03, 21",0.0114,,,,,
2021-11-02,61.93,62.81,61.55,62.43,61.55,574525,574525,0.5,0.80736,62.18,"November 02, 21",0.0080736,,,,,
2021-11-01,60.25,62.31,60.17,61.88,61.01,897920,897920,1.63,2.71,61.1525,"November 01, 21",0.0271,,,,,
2021-10-29,59.55,60.34,59.28,59.96,59.11,854459,854459,0.41,0.6885,59.7825,"October 29, 21",0.006885,,,,,
2021-10-28,60.33,60.5,58.42,60.02,59.17,1426600,1426600,-0.31,-0.51384,59.8175,"October 28, 21",-0.0051384,,,,,
2021-10-27,61.39,61.78,60.45,60.5,59.65,753801,753801,-0.89,-1.45,61.03,"October 27, 21",-0.0145,,,,,
2021-10-26,62.41,62.51,61.51,61.53,60.66,569100,569100,-0.88,-1.41,61.99,"October 26, 21",-0.0141,,,,,
2021-10-25,61.92,62.81,61.68,62.22,61.34,508000,508000,0.305,0.4845,62.1575,"October 25, 21",0.004845,,,,,
2021-10-22,62.8,63.6,61.47,61.62,60.75,724000,724000,-1.18,-1.88,62.3725,"October 22, 21",-0.0188,,,,,
2021-10-21,60.74,62.69,60.74,62.63,61.75,757293,757293,1.89,3.11,61.7,"October 21, 21",0.0311,,,,,
2021-10-20,61.74,61.92,60.77,60.94,60.08,940939,940939,-0.8,-1.3,61.3425,"October 20, 21",-0.013,,,,,
2021-10-19,62.44,62.52,61.46,61.77,60.9,859300,859300,-0.67,-1.07,62.0475,"October 19, 21",-0.0107,,,,,
2021-10-18,61.94,62.47,61.82,62.13,61.25,642360,642360,0.19,0.30675,62.09,"October 18, 21",0.0030675,,,,,
2021-10-15,63.11,64.05,62.33,62.36,61.48,1231100,1231100,-0.75,-1.19,62.9625,"October 15, 21",-0.0119,,,,,
2021-10-14,62.11,63.25,61.81,62.97,62.08,618300,618300,0.86,1.38,62.535,"October 14, 21",0.0138,,,,,
2021-10-13,61.45,61.84,60.42,61.26,60.4,1224945,1224945,-0.19,-0.30919,61.2425,"October 13, 21",-0.0030919,,,,,
2021-10-12,63.4,63.81,61.7,62,61.13,669760,669760,-1.4,-2.21,62.7275,"October 12, 21",-0.0221,,,,,
2021-10-11,62.86,64.32,62.82,63.33,62.44,809927,809927,0.47,0.74769,63.3325,"October 11, 21",0.0074769,,,,,
2021-10-08,62.93,63,62.35,62.61,61.73,445460,445460,-0.32,-0.5085,62.7225,"October 08, 21",-0.005085,,,,,
2021-10-07,62.16,63.53,62.04,62.78,61.89,891000,891000,0.62,0.99743,62.6275,"October 07, 21",0.0099743,,,,,
2021-10-06,60.45,61.31,59.88,61.28,60.42,800100,800100,0.83,1.37,60.73,"October 06, 21",0.0137,,,,,
2021-10-05,59.6,61.25,59.13,61.04,60.18,1357828,1357828,1.44,2.42,60.255,"October 05, 21",0.0242,,,,,
2021-10-04,59.34,59.69,58.79,59.09,58.26,838700,838700,-0.25,-0.4213,59.2275,"October 04, 21",-0.004213,,,,,
2021-10-01,58.96,60.07,58.37,59.4,58.56,966200,966200,0.44,0.74627,59.2,"October 01, 21",0.0074627,,,,,
2021-09-30,59.12,59.84,58.19,58.37,57.55,1828908,1828908,-0.75,-1.27,58.88,"September 30, 21",-0.0127,,,,,
2021-09-29,61.14,61.14,55.92,57.23,56.42,3816100,3816100,-3.91,-6.4,58.8575,"September 29, 21",-0.064,,,,,
2021-09-28,61.58,62.02,60.8,60.94,60.08,1180300,1180300,-0.64,-1.04,61.335,"September 28, 21",-0.0104,,,,,
2021-09-27,62.22,62.76,61.7,62.36,61.48,1052100,1052100,0.14,0.22501,62.26,"September 27, 21",0.0022501,,,,,
2021-09-24,61.12,62.66,60.72,62.21,61.33,2130778,2130778,1.09,1.78,61.6775,"September 24, 21",0.0178,,,,,
2021-09-23,60.78,62.13,60.54,61.48,60.61,670801,670801,0.7,1.15,61.2325,"September 23, 21",0.0115,,,,,
2021-09-22,59.03,60.7,59.03,60.33,59.48,811763,811763,1.3,2.2,59.7725,"September 22, 21",0.022,,,,,
2021-09-21,59.89,60.13,58.59,58.61,57.78,894852,894852,-1.28,-2.14,59.305,"September 21, 21",-0.0214,,,,,
2021-09-20,59.3,59.54,58.15,59.08,58.25,1185600,1185600,-0.22,-0.37099,59.0175,"September 20, 21",-0.0037099,,,,,
2021-09-17,62.62,62.82,60.79,60.89,60.03,2807100,2807100,-1.73,-2.76,61.78,"September 17, 21",-0.0276,,,,,
2021-09-16,62.93,63.62,62.68,62.95,62.06,623927,623927,0.02,0.03178134,63.045,"September 16, 21",0.0003178134,,,,,
2021-09-15,62.4,63.05,62.14,62.82,61.93,767700,767700,0.42,0.67308,62.6025,"September 15, 21",0.0067308,,,,,
2021-09-14,63.06,63.6,62.18,62.38,61.5,593500,593500,-0.68,-1.08,62.805,"September 14, 21",-0.0108,,,,,
2021-09-13,63.39,63.78,61.97,62.85,61.96,670900,670900,-0.54,-0.85187,62.9975,"September 13, 21",-0.0085187,,,,,
2021-09-10,62.65,63.4,62.39,62.94,62.05,845502,845502,0.29,0.46289,62.845,"September 10, 21",0.0046289,,,,,
2021-09-09,61.96,63,61.9,62,61.13,587814,587814,0.045,0.06455778,62.215,"September 09, 21",0.0006455778,,,,,
2021-09-08,62.67,62.78,61.52,62,61.13,576109,576109,-0.67,-1.07,62.2425,"September 08, 21",-0.0107,,,,,
2021-09-07,62.31,63.54,62.17,62.96,62.07,903245,903245,0.65,1.04,62.745,"September 07, 21",0.0104,,,,,
2021-09-03,61.26,62.15,61.26,62.01,61.14,419100,419100,0.75,1.22,61.67,"September 03, 21",0.0122,,,,,
2021-09-02,61.24,61.61,60.98,61.48,60.61,399490,399490,0.24,0.3919,61.3275,"September 02, 21",0.003919,,,,,
2021-09-01,61.78,61.86,60.81,61.09,60.23,448035,448035,-0.69,-1.12,61.385,"September 01, 21",-0.0112,,,,,
2021-08-31,62.69,62.96,61.47,61.78,60.91,773800,773800,-0.91,-1.45,62.225,"August 31, 21",-0.0145,,,,,
2021-08-30,62.43,63.05,62.03,62.69,61.81,626021,626021,0.26,0.41647,62.55,"August 30, 21",0.0041647,,,,,
2021-08-27,60.75,62.32,60.75,61.95,61.08,870600,870600,1.2,1.98,61.4425,"August 27, 21",0.0198,,,,,
2021-08-26,60.79,61.3,60.3,60.6,59.74,595900,595900,-0.19,-0.31255,60.7475,"August 26, 21",-0.0031255,,,,,
2021-08-25,59.89,60.87,59.84,60.7,59.84,945765,945765,0.81,1.35,60.325,"August 25, 21",0.0135,,,,,
2021-08-24,59.72,60.22,59.46,59.89,59.04,500122,500122,0.17,0.28466,59.8225,"August 24, 21",0.0028466,,,,,
2021-08-23,60.05,60.19,59.01,59.73,58.89,682300,682300,-0.32,-0.53289,59.745,"August 23, 21",-0.0053289,,,,,
2021-08-20,58.31,59.66,58.31,59.58,58.74,495800,495800,1.27,2.18,58.965,"August 20, 21",0.0218,,,,,
2021-08-19,58.61,58.98,58.13,58.25,57.43,656400,656400,-0.36,-0.61423,58.4925,"August 19, 21",-0.0061423,,,,,
2021-08-18,59.08,60.2,59.08,59.48,58.64,472905,472905,0.4,0.67705,59.46,"August 18, 21",0.0067705,,,,,
2021-08-17,59.79,59.98,58.66,59.37,58.53,498444,498444,-0.42,-0.70246,59.45,"August 17, 21",-0.0070246,,,,,
2021-08-16,60.43,60.65,60.08,60.31,59.46,652246,652246,-0.12,-0.19858,60.3675,"August 16, 21",-0.0019858,,,,,
2021-08-13,60.14,60.91,60.03,60.63,59.77,440204,440204,0.49,0.81477,60.4275,"August 13, 21",0.0081477,,,,,
2021-08-12,60.49,60.49,59.87,60.29,59.44,513425,513425,-0.2,-0.33063,60.285,"August 12, 21",-0.0033063,2021-07-23,0.08,2021-08-13,2021-09-02,0.08
2021-08-11,59.71,60.5,59.3,60.35,59.42,666847,666847,0.64,1.07,59.965,"August 11, 21",0.0107,,,,,
2021-08-10,59.25,59.79,58.95,59.53,58.61,349311,349311,0.28,0.47257,59.38,"August 10, 21",0.0047257,,,,,
2021-08-09,59.54,59.54,58.88,59.25,58.34,324200,324200,-0.29,-0.48707,59.3025,"August 09, 21",-0.0048707,,,,,
2021-08-06,59.33,59.83,59.1,59.67,58.75,432726,432726,0.34,0.57307,59.4825,"August 06, 21",0.0057307,,,,,
2021-08-05,59.22,59.48,58.51,58.99,58.08,479340,479340,-0.23,-0.38838,59.05,"August 05, 21",-0.0038838,,,,,
2021-08-04,59.76,60.05,58.88,58.93,58.02,628300,628300,-0.83,-1.39,59.405,"August 04, 21",-0.0139,,,,,
2021-08-03,59.4,60.22,58.83,60.01,59.09,647043,647043,0.61,1.03,59.615,"August 03, 21",0.0103,,,,,
2021-08-02,60,61.23,59.1,59.13,58.22,970024,970024,-0.87,-1.45,59.865,"August 02, 21",-0.0145,,,,,
2021-07-30,58.66,59.9,58.66,59.54,58.62,778205,778205,0.88,1.5,59.19,"July 30, 21",0.015,,,,,
2021-07-29,57.98,59.56,57.98,58.94,58.03,822858,822858,0.96,1.66,58.615,"July 29, 21",0.0166,,,,,
2021-07-28,57.19,58.18,56.83,57.84,56.95,761434,761434,0.65,1.14,57.51,"July 28, 21",0.0114,,,,,
2021-07-27,57.13,57.13,55.58,56.89,56.01,789927,789927,-0.24,-0.42009,56.6825,"July 27, 21",-0.0042009,,,,,
2021-07-26,56.98,57.65,56.8,57.47,56.58,614633,614633,0.49,0.85995,57.225,"July 26, 21",0.0085995,,,,,
2021-07-23,56.64,56.97,56.43,56.94,56.06,758700,758700,0.3,0.52966,56.745,"July 23, 21",0.0052966,,,,,
2021-07-22,56.46,56.46,55.49,55.62,54.76,477000,477000,-0.84,-1.49,56.0075,"July 22, 21",-0.0149,,,,,
2021-07-21,55.65,56.8,55.61,56.47,55.6,620645,620645,0.82,1.47,56.1325,"July 21, 21",0.0147,,,,,
2021-07-20,53.79,55.64,53.79,55.12,54.27,965332,965332,1.33,2.47,54.585,"July 20, 21",0.0247,,,,,
2021-07-19,53.82,54.1,53.21,53.6,52.77,1041900,1041900,-0.22,-0.40877,53.6825,"July 19, 21",-0.0040877,,,,,
2021-07-16,56.51,56.73,54.69,54.87,54.02,870631,870631,-1.64,-2.9,55.7,"July 16, 21",-0.029,,,,,
2021-07-15,56.47,56.98,55.86,56.19,55.32,630095,630095,-0.28,-0.49584,56.375,"July 15, 21",-0.0049584,,,,,
2021-07-14,57.9,58.62,57,57.04,56.16,946100,946100,-0.86,-1.49,57.64,"July 14, 21",-0.0149,,,,,
2021-07-13,57.69,57.83,56.91,57.08,56.2,449000,449000,-0.61,-1.06,57.3775,"July 13, 21",-0.0106,,,,,
2021-07-12,57.86,58.18,57.65,57.94,57.05,581438,581438,0.08,0.13826,57.9075,"July 12, 21",0.0013826,,,,,
2021-07-09,56.86,58.22,56.75,57.89,57,600437,600437,1.03,1.81,57.43,"July 09, 21",0.0181,,,,,
2021-07-08,56,57.14,55.5,56.4,55.53,899310,899310,0.4,0.71429,56.26,"July 08, 21",0.0071429,,,,,
2021-07-07,57.14,57.71,56.41,57.48,56.59,619427,619427,0.34,0.59503,57.185,"July 07, 21",0.0059503,,,,,
2021-07-06,58.44,58.44,56.41,57.08,56.2,898636,898636,-1.36,-2.33,57.5925,"July 06, 21",-0.0233,,,,,
2021-07-02,58.12,58.48,57.94,58.38,57.48,396811,396811,0.26,0.44735,58.23,"July 02, 21",0.0044735,,,,,
2021-07-01,58.29,58.44,57.65,58.06,57.17,647728,647728,-0.23,-0.39458,58.11,"July 01, 21",-0.0039458,,,,,
2021-06-30,58.07,58.35,57.6,58.12,57.22,656339,656339,0.05,0.08610298,58.035,"June 30, 21",0.0008610298,,,,,
2021-06-29,58.16,58.59,57.88,58.34,57.44,617745,617745,0.18,0.30949,58.2425,"June 29, 21",0.0030949,,,,,
2021-06-28,57.86,58.48,57.62,58.24,57.34,784708,784708,0.38,0.65676,58.05,"June 28, 21",0.0065676,,,,,
2021-06-25,57.69,58.06,57.2,57.45,56.56,2772223,2772223,-0.24,-0.41602,57.6,"June 25, 21",-0.0041602,,,,,
2021-06-24,57.06,57.76,56.71,57.55,56.66,628428,628428,0.49,0.85875,57.27,"June 24, 21",0.0085875,,,,,
2021-06-23,56.95,57,56.55,56.57,55.7,478200,478200,-0.38,-0.66725,56.7675,"June 23, 21",-0.0066725,,,,,
2021-06-22,56.72,57.16,56.2,56.94,56.06,705806,705806,0.22,0.38787,56.755,"June 22, 21",0.0038787,,,,,
2021-06-21,56.12,56.94,55.55,56.72,55.85,1194370,1194370,0.6,1.07,56.3325,"June 21, 21",0.0107,,,,,
2021-06-18,57.3,57.56,55.33,55.66,54.8,2434815,2434815,-1.64,-2.86,56.4625,"June 18, 21",-0.0286,,,,,
2021-06-17,58.08,58.95,56.22,57.83,56.94,2125883,2125883,-0.25,-0.43044,57.77,"June 17, 21",-0.0043044,,,,,
2021-06-16,56.6,57.05,56.17,56.56,55.69,1236600,1236600,-0.04,-0.07067138,56.595,"June 16, 21",-0.0007067138,,,,,
2021-06-15,57.23,57.44,56.5,56.65,55.78,988974,988974,-0.58,-1.01,56.955,"June 15, 21",-0.0101,,,,,
2021-06-14,58.15,58.52,57.3,57.44,56.55,1372247,1372247,-0.71,-1.22,57.8525,"June 14, 21",-0.0122,,,,,
2021-06-11,57.75,58.11,57.34,57.89,57,682117,682117,0.14,0.24242,57.7725,"June 11, 21",0.0024242,,,,,
2021-06-10,57.68,57.68,56.95,57.34,56.46,519100,519100,-0.34,-0.58946,57.4125,"June 10, 21",-0.0058946,,,,,
2021-06-09,57.6,57.84,57.22,57.3,56.42,510100,510100,-0.3,-0.52083,57.49,"June 09, 21",-0.0052083,,,,,
2021-06-08,58.17,58.28,57.64,57.69,56.8,701951,701951,-0.48,-0.82517,57.945,"June 08, 21",-0.0082517,,,,,
2021-06-07,57.82,58.14,57.54,57.98,57.09,552624,552624,0.16,0.27672,57.87,"June 07, 21",0.0027672,,,,,
2021-06-04,56.97,57.85,56.88,57.81,56.92,659697,659697,0.84,1.47,57.3775,"June 04, 21",0.0147,,,,,
2021-06-03,56.14,56.84,55.81,56.64,55.77,505500,505500,0.5,0.89063,56.3575,"June 03, 21",0.0089063,,,,,
2021-06-02,56.45,56.95,56.02,56.63,55.76,674922,674922,0.18,0.31887,56.5125,"June 02, 21",0.0031887,,,,,
2021-06-01,56.83,57,56.16,56.45,55.58,729800,729800,-0.38,-0.66866,56.61,"June 01, 21",-0.0066866,,,,,
2021-05-28,56.51,56.8,55.93,56.45,55.58,622800,622800,-0.06,-0.10618,56.4225,"May 28, 21",-0.0010618,,,,,
2021-05-27,56,57.01,55.88,56.28,55.41,842700,842700,0.28,0.5,56.2925,"May 27, 21",0.005,,,,,
2021-05-26,55.61,56.15,55.15,55.8,54.94,608756,608756,0.19,0.34167,55.6775,"May 26, 21",0.0034167,,,,,
2021-05-25,55.65,56.44,55.36,55.5,54.64,1156300,1156300,-0.15,-0.26954,55.7375,"May 25, 21",-0.0026954,,,,,
2021-05-24,54.72,55.99,54.56,55.35,54.5,1184000,1184000,0.63,1.15,55.155,"May 24, 21",0.0115,,,,,
2021-05-21,54.49,55.21,54.16,54.34,53.5,571420,571420,-0.15,-0.27528,54.55,"May 21, 21",-0.0027528,,,,,
2021-05-20,54.5,54.66,53.75,54.27,53.43,786923,786923,-0.23,-0.42202,54.295,"May 20, 21",-0.0042202,,,,,
2021-05-19,52.47,54.29,52.33,54.18,53.35,602629,602629,1.71,3.26,53.3175,"May 19, 21",0.0326,,,,,
2021-05-18,54.09,54.49,53.45,53.49,52.67,573513,573513,-0.6,-1.11,53.88,"May 18, 21",-0.0111,,,,,
2021-05-17,53.58,54.1,53.03,54,53.17,464875,464875,0.42,0.78387,53.6775,"May 17, 21",0.0078387,,,,,
2021-05-14,53.27,54.06,52.55,53.94,53.11,538500,538500,0.67,1.26,53.455,"May 14, 21",0.0126,,,,,
2021-05-13,51.13,53.04,51.13,52.66,51.85,748200,748200,1.53,2.99,51.99,"May 13, 21",0.0299,2021-04-22,0.08,2021-05-14,2021-06-02,0.08
2021-05-12,52.68,53.05,50.85,50.9,50.04,1117707,1117707,-1.78,-3.38,51.87,"May 12, 21",-0.0338,,,,,
2021-05-11,51.82,53.72,51.63,53.56,52.65,987200,987200,1.74,3.36,52.6825,"May 11, 21",0.0336,,,,,
2021-05-10,54.73,54.8,53.08,53.08,52.18,735600,735600,-1.65,-3.01,53.9225,"May 10, 21",-0.0301,,,,,
2021-05-07,53.08,54.85,52.79,54.83,53.9,1047319,1047319,1.75,3.3,53.8875,"May 07, 21",0.033,,,,,
2021-05-06,52.33,52.83,51.71,52.82,51.93,1067000,1067000,0.49,0.93637,52.4225,"May 06, 21",0.0093637,,,,,
2021-05-05,52.54,52.7,51.94,52.37,51.48,752905,752905,-0.17,-0.32356,52.3875,"May 05, 21",-0.0032356,,,,,
2021-05-04,51.83,52.22,51.37,51.93,51.05,919929,919929,0.1,0.19294,51.8375,"May 04, 21",0.0019294,,,,,
2021-05-03,52.94,53.33,52.44,52.6,51.71,1346989,1346989,-0.34,-0.64224,52.8275,"May 03, 21",-0.0064224,,,,,
2021-04-30,53.41,53.72,52.29,52.42,51.53,1004330,1004330,-0.99,-1.85,52.96,"April 30, 21",-0.0185,,,,,
2021-04-29,54.99,55.25,53.86,54.03,53.12,733600,733600,-0.96,-1.75,54.5325,"April 29, 21",-0.0175,,,,,
2021-04-28,54.26,54.5,53.84,54.31,53.39,417100,417100,0.05,0.09214891,54.2275,"April 28, 21",0.0009214891,,,,,
2021-04-27,54.61,54.61,54.03,54.29,53.37,431000,431000,-0.32,-0.58597,54.385,"April 27, 21",-0.0058597,,,,,
2021-04-26,54.41,54.89,54.41,54.47,53.55,501900,501900,0.06,0.11027,54.545,"April 26, 21",0.0011027,,,,,
2021-04-23,53.8,54.63,53.52,54.23,53.31,542848,542848,0.43,0.79926,54.045,"April 23, 21",0.0079926,,,,,
2021-04-22,54.25,54.46,53.51,53.52,52.62,482200,482200,-0.73,-1.35,53.935,"April 22, 21",-0.0135,,,,,
2021-04-21,53.41,54.27,53.23,54.05,53.14,736715,736715,0.64,1.2,53.74,"April 21, 21",0.012,,,,,
2021-04-20,54.35,54.42,53.29,53.51,52.61,657940,657940,-0.84,-1.55,53.8925,"April 20, 21",-0.0155,,,,,
2021-04-19,54,54.44,53.71,54.34,53.42,776230,776230,0.34,0.62963,54.1225,"April 19, 21",0.0062963,,,,,
2021-04-16,54.05,54.68,53.72,54.44,53.52,773200,773200,0.39,0.72155,54.2225,"April 16, 21",0.0072155,,,,,
2021-04-15,54.61,54.75,53.58,53.68,52.77,898039,898039,-0.93,-1.7,54.155,"April 15, 21",-0.017,,,,,
2021-04-14,53.47,54.67,53.47,54.05,53.14,921519,921519,0.58,1.08,53.915,"April 14, 21",0.0108,,,,,
2021-04-13,53.92,54.71,53.12,53.44,52.54,1140523,1140523,-0.48,-0.89021,53.7975,"April 13, 21",-0.0089021,,,,,
2021-04-12,53.19,53.78,53.17,53.68,52.77,858220,858220,0.49,0.92123,53.455,"April 12, 21",0.0092123,,,,,
2021-04-09,53.71,53.76,53.15,53.44,52.54,868230,868230,-0.27,-0.5027,53.515,"April 09, 21",-0.005027,,,,,
2021-04-08,53.41,53.85,53.1,53.81,52.9,820875,820875,0.4,0.74892,53.5425,"April 08, 21",0.0074892,,,,,
2021-04-07,53.2,53.64,52.91,53.18,52.28,895541,895541,-0.02,-0.03759398,53.2325,"April 07, 21",-0.0003759398,,,,,
2021-04-06,53.58,53.79,52.85,53.4,52.5,1060600,1060600,-0.18,-0.33595,53.405,"April 06, 21",-0.0033595,,,,,
2021-04-05,53.33,54.25,53.02,53.7,52.79,759906,759906,0.37,0.69379,53.575,"April 05, 21",0.0069379,,,,,
2021-04-01,52.35,53,52.08,52.97,52.07,724053,724053,0.62,1.18,52.6,"April 01, 21",0.0118,,,,,
2021-03-31,51.87,52.87,51.49,52.16,51.28,1109700,1109700,0.29,0.55909,52.0975,"March 31, 21",0.0055909,,,,,
2021-03-30,50.88,51.57,50.58,51.48,50.61,1099915,1099915,0.6,1.18,51.1275,"March 30, 21",0.0118,,,,,
2021-03-29,51.5,52.3,50.92,51.12,50.26,1340446,1340446,-0.38,-0.73786,51.46,"March 29, 21",-0.0073786,,,,,
2021-03-26,50,51.8,49.57,51.72,50.85,1113870,1113870,1.72,3.44,50.7725,"March 26, 21",0.0344,,,,,
2021-03-25,48.14,49.74,47.92,49.53,48.69,809900,809900,1.39,2.89,48.8325,"March 25, 21",0.0289,,,,,
2021-03-24,48.83,50.1,48.76,48.79,47.97,1079649,1079649,-0.04,-0.08191685,49.12,"March 24, 21",-0.0008191685,,,,,
2021-03-23,50.55,50.75,48.1,48.47,47.65,1146164,1146164,-2.08,-4.11,49.4675,"March 23, 21",-0.0411,,,,,
2021-03-22,51.15,51.55,50.44,50.55,49.7,1421443,1421443,-0.6,-1.17,50.9225,"March 22, 21",-0.0117,,,,,
2021-03-19,50.13,51.64,49.34,51.05,50.19,2610500,2610500,0.92,1.84,50.54,"March 19, 21",0.0184,,,,,
2021-03-18,49.71,51.25,49.66,49.92,49.08,1297124,1297124,0.21,0.42245,50.135,"March 18, 21",0.0042245,,,,,
2021-03-17,50.66,51.29,49.3,51.02,50.16,1263644,1263644,0.36,0.71062,50.5675,"March 17, 21",0.0071062,,,,,
2021-03-16,50.31,52.03,50.08,50.47,49.62,2810044,2810044,0.16,0.31803,50.7225,"March 16, 21",0.0031803,,,,,
2021-03-15,48.41,49,48.03,48.84,48.01,1414679,1414679,0.43,0.88825,48.57,"March 15, 21",0.0088825,,,,,
2021-03-12,47.33,48.6,47.28,48.41,47.59,1089831,1089831,1.08,2.28,47.905,"March 12, 21",0.0228,,,,,
2021-03-11,46,47.73,46,47.71,46.9,1318470,1318470,1.71,3.72,46.86,"March 11, 21",0.0372,,,,,
2021-03-10,44.89,45.6,44.33,45.33,44.56,807436,807436,0.44,0.98017,45.0375,"March 10, 21",0.0098017,,,,,
2021-03-09,44.07,45.17,44.07,44.56,43.81,839200,839200,0.49,1.11,44.4675,"March 09, 21",0.0111,,,,,
2021-03-08,43.26,44.18,43.09,43.66,42.92,788135,788135,0.4,0.92464,43.5475,"March 08, 21",0.0092464,,,,,
2021-03-05,42.95,43.46,41.43,43.36,42.63,1033643,1033643,0.41,0.9546,42.8,"March 05, 21",0.009546,,,,,
2021-03-04,43.37,43.38,41.57,42.06,41.35,1215900,1215900,-1.31,-3.02,42.595,"March 04, 21",-0.0302,,,,,
2021-03-03,43.85,44.26,43.35,43.37,42.64,454600,454600,-0.48,-1.09,43.7075,"March 03, 21",-0.0109,,,,,
2021-03-02,44.93,44.97,43.94,43.94,43.2,538763,538763,-0.99,-2.2,44.445,"March 02, 21",-0.022,,,,,
2021-03-01,43.96,45.32,43.8,45.16,44.4,938112,938112,1.2,2.73,44.56,"March 01, 21",0.0273,,,,,
2021-02-26,43.18,44.08,42.15,43.17,42.44,1146200,1146200,-0.01,-0.02315887,43.145,"February 26, 21",-0.0002315887,,,,,
2021-02-25,44.71,44.99,42.76,42.82,42.1,918922,918922,-1.89,-4.23,43.82,"February 25, 21",-0.0423,,,,,
2021-02-24,43.67,45.27,43.67,45.01,44.25,765035,765035,1.34,3.07,44.405,"February 24, 21",0.0307,,,,,
2021-02-23,43.49,44.06,42.42,43.63,42.89,1608600,1608600,0.14,0.32191,43.4,"February 23, 21",0.0032191,,,,,
2021-02-22,44.08,44.68,44.07,44.09,43.34,1131338,1131338,0.01,0.02268603,44.23,"February 22, 21",0.0002268603,,,,,
2021-02-19,44.15,44.87,43.91,44.55,43.8,1003424,1003424,0.4,0.906,44.37,"February 19, 21",0.00906,,,,,
2021-02-18,43.79,44.44,43.65,43.67,42.93,1297933,1297933,-0.12,-0.27404,43.8875,"February 18, 21",-0.0027404,,,,,
2021-02-17,45.09,45.44,44.08,44.26,43.51,499043,499043,-0.83,-1.84,44.7175,"February 17, 21",-0.0184,,,,,
2021-02-16,44.95,45.47,44.9,45.44,44.67,509528,509528,0.49,1.09,45.19,"February 16, 21",0.0109,,,,,
2021-02-12,44.62,45.15,44.33,44.71,43.95,506838,506838,0.09,0.2017,44.7025,"February 12, 21",0.002017,,,,,
2021-02-11,44.26,45.17,44.01,44.84,44.08,937944,937944,0.58,1.31,44.57,"February 11, 21",0.0131,2021-01-21,0.08,2021-02-15,2021-03-02,0.08
2021-02-10,44.94,45.11,44.09,44.17,43.34,868030,868030,-0.77,-1.71,44.5775,"February 10, 21",-0.0171,,,,,
2021-02-09,45.6,45.67,44.67,44.83,43.99,614800,614800,-0.77,-1.69,45.1925,"February 09, 21",-0.0169,,,,,
2021-02-08,44.8,45.82,44.6,45.81,44.95,631210,631210,1.01,2.25,45.2575,"February 08, 21",0.0225,,,,,
2021-02-05,45,45.23,44.34,44.58,43.74,812113,812113,-0.42,-0.93333,44.7875,"February 05, 21",-0.0093333,,,,,
2021-02-04,43.5,44.69,43,44.45,43.61,774900,774900,0.95,2.18,43.91,"February 04, 21",0.0218,,,,,
2021-02-03,43.54,43.94,43.15,43.2,42.39,699840,699840,-0.34,-0.78089,43.4575,"February 03, 21",-0.0078089,,,,,
2021-02-02,43.3,43.65,42.6,43.49,42.67,650064,650064,0.19,0.4388,43.26,"February 02, 21",0.004388,,,,,
2021-02-01,41.85,42.78,41.35,42.58,41.78,742240,742240,0.73,1.74,42.14,"February 01, 21",0.0174,,,,,
2021-01-29,42.34,42.86,40.87,41.37,40.59,1195437,1195437,-0.97,-2.29,41.86,"January 29, 21",-0.0229,,,,,
2021-01-28,41.99,42.94,41.42,42.34,41.54,1166500,1166500,0.35,0.83353,42.1725,"January 28, 21",0.0083353,,,,,
2021-01-27,42.15,42.43,41.23,41.57,40.79,1361200,1361200,-0.58,-1.38,41.845,"January 27, 21",-0.0138,,,,,
2021-01-26,44.33,44.38,42.94,43.02,42.21,785800,785800,-1.31,-2.96,43.6675,"January 26, 21",-0.0296,,,,,
2021-01-25,45.23,45.25,43.2,44.11,43.28,814066,814066,-1.12,-2.48,44.4475,"January 25, 21",-0.0248,,,,,
