date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,adjDividend,dividend,declarationDate,recordDate,paymentDate
2021-12-16,78,79.29,77.97,78.57,65.25,3252600,3252600,0.57,0.73077,78.4575,"December 16, 21",0.0073077,,,,,
2021-12-15,76.92,78.27,76.54,78.2,64.94,3235542,3235542,1.28,1.66,77.4825,"December 15, 21",0.0166,,,,,
2021-12-14,76.74,77.08,76.16,76.6,63.61,3261902,3261902,-0.14,-0.18243,76.645,"December 14, 21",-0.0018243,,,,,
2021-12-13,75.86,77.22,75.54,76.75,63.74,2629500,2629500,0.89,1.17,76.3425,"December 13, 21",0.0117,,,,,
2021-12-10,76.32,76.63,75.74,75.96,63.08,3111832,3111832,-0.36,-0.4717,76.1625,"December 10, 21",-0.004717,,,,,
2021-12-09,75.28,76.74,74.85,76.19,63.27,5358537,5358537,0.91,1.21,75.765,"December 09, 21",0.0121,,,,,
2021-12-08,75.46,75.94,74.81,75.13,62.39,3491100,3491100,-0.33,-0.43732,75.335,"December 08, 21",-0.0043732,,,,,
2021-12-07,74.4,75.57,74.18,75.46,62.67,5676533,5676533,1.06,1.42,74.9025,"December 07, 21",0.0142,,,,,
2021-12-06,73.39,75.15,73.2,74.29,61.69,4774969,4774969,0.9,1.23,74.0075,"December 06, 21",0.0123,,,,,
2021-12-03,72.18,73.1,71.26,73.04,60.66,3673200,3673200,0.86,1.19,72.395,"December 03, 21",0.0119,,,,,
2021-12-02,70.37,72.5,70.37,71.84,59.66,4081052,4081052,1.47,2.09,71.27,"December 02, 21",0.0209,0.63,0.63,2021-11-03,2021-12-03,2021-12-20
2021-12-01,71.57,72.83,70.82,70.85,58.31,4016201,4016201,-0.72,-1.01,71.5175,"December 01, 21",-0.0101,,,,,
2021-11-30,74,74,71.15,71.2,58.6,6593644,6593644,-2.8,-3.78,72.5875,"November 30, 21",-0.0378,,,,,
2021-11-29,74.27,74.71,73.55,74.42,61.25,4182711,4182711,0.15,0.20197,74.2375,"November 29, 21",0.0020197,,,,,
2021-11-26,74.59,74.93,73.55,73.67,60.63,2021134,2021134,-0.92,-1.23,74.185,"November 26, 21",-0.0123,,,,,
2021-11-24,74.86,75.07,74.3,74.9,61.64,2374783,2374783,0.04,0.05343308,74.7825,"November 24, 21",0.0005343308,,,,,
2021-11-23,74.19,75.3,73.86,74.82,61.58,2482100,2482100,0.63,0.84917,74.5425,"November 23, 21",0.0084917,,,,,
2021-11-22,73.98,74.42,73.45,74.04,60.94,4119588,4119588,0.06,0.081103,73.9725,"November 22, 21",0.00081103,,,,,
2021-11-19,75.41,75.41,74.14,74.19,61.06,5532062,5532062,-1.22,-1.62,74.7875,"November 19, 21",-0.0162,,,,,
2021-11-18,75.39,75.69,74.91,75.19,61.88,3325605,3325605,-0.2,-0.26529,75.295,"November 18, 21",-0.0026529,,,,,
2021-11-17,75.12,75.51,74.54,75.35,62.01,3046327,3046327,0.23,0.30618,75.13,"November 17, 21",0.0030618,,,,,
2021-11-16,75.95,76.32,75.3,75.41,62.06,3825000,3825000,-0.54,-0.71099,75.745,"November 16, 21",-0.0071099,,,,,
2021-11-15,74.95,75.9,74.55,75.88,62.45,3156267,3156267,0.93,1.24,75.32,"November 15, 21",0.0124,,,,,
2021-11-12,75.24,75.38,74.71,74.74,61.51,3213743,3213743,-0.5,-0.66454,75.0175,"November 12, 21",-0.0066454,,,,,
2021-11-11,75.45,75.64,74.79,75.07,61.78,2780300,2780300,-0.38,-0.50364,75.2375,"November 11, 21",-0.0050364,,,,,
2021-11-10,74.93,75.72,74.85,75.68,62.29,2825404,2825404,0.75,1,75.295,"November 10, 21",0.01,,,,,
2021-11-09,74.39,75.27,74.14,74.58,61.38,3425539,3425539,0.19,0.25541,74.595,"November 09, 21",0.0025541,,,,,
2021-11-08,76.39,76.43,73.38,74.58,61.38,4094103,4094103,-1.81,-2.37,75.195,"November 08, 21",-0.0237,,,,,
2021-11-05,75.89,76.67,75.5,76.53,62.98,2588500,2588500,0.64,0.84333,76.1475,"November 05, 21",0.0084333,,,,,
2021-11-04,75.37,75.83,74.58,75.44,62.09,3459425,3459425,0.07,0.09287515,75.305,"November 04, 21",0.0009287515,,,,,
2021-11-03,75.33,75.92,74.78,75.48,62.12,2326325,2326325,0.15,0.19912,75.3775,"November 03, 21",0.0019912,,,,,
2021-11-02,75.61,77,74.81,75.49,62.13,2722775,2722775,-0.12,-0.15871,75.7275,"November 02, 21",-0.0015871,,,,,
2021-11-01,75.93,75.93,75.22,75.41,62.06,2390100,2390100,-0.52,-0.68484,75.6225,"November 01, 21",-0.0068484,,,,,
2021-10-29,76.23,76.74,75.67,75.93,62.49,3050475,3050475,-0.3,-0.39355,76.1425,"October 29, 21",-0.0039355,,,,,
2021-10-28,76.04,76.54,75.88,76.34,62.83,2453108,2453108,0.3,0.39453,76.2,"October 28, 21",0.0039453,,,,,
2021-10-27,76.77,77.03,75.96,75.99,62.54,2406931,2406931,-0.78,-1.02,76.4375,"October 27, 21",-0.0102,,,,,
2021-10-26,76.46,77.32,76.24,76.59,63.03,2477636,2477636,0.13,0.17002,76.6525,"October 26, 21",0.0017002,,,,,
2021-10-25,77,77.26,76.45,76.5,62.96,2253300,2253300,-0.5,-0.64935,76.8025,"October 25, 21",-0.0064935,,,,,
2021-10-22,77.54,77.75,77,77.29,63.61,2150600,2150600,-0.25,-0.32241,77.395,"October 22, 21",-0.0032241,,,,,
2021-10-21,76.77,77.81,76.66,77.29,63.61,3777541,3777541,0.52,0.67735,77.1325,"October 21, 21",0.0067735,,,,,
2021-10-20,75.46,76.86,75.38,76.59,63.03,3394594,3394594,1.13,1.5,76.0725,"October 20, 21",0.015,,,,,
2021-10-19,73.56,75.44,73.23,75.22,61.91,5127800,5127800,1.66,2.26,74.3625,"October 19, 21",0.0226,,,,,
2021-10-18,72.44,72.65,71.69,71.96,59.22,2981600,2981600,-0.48,-0.66262,72.185,"October 18, 21",-0.0066262,,,,,
2021-10-15,73.83,73.85,72.9,73.1,60.16,2719227,2719227,-0.73,-0.98876,73.42,"October 15, 21",-0.0098876,,,,,
2021-10-14,73.5,74.35,73.21,73.65,60.61,3113080,3113080,0.15,0.20408,73.6775,"October 14, 21",0.0020408,,,,,
2021-10-13,72.52,73.43,72.18,73.37,60.38,3123182,3123182,0.85,1.17,72.875,"October 13, 21",0.0117,,,,,
2021-10-12,72.09,72.87,72.01,72.52,59.68,2200142,2200142,0.43,0.59648,72.3725,"October 12, 21",0.0059648,,,,,
2021-10-11,72.52,72.77,71.85,72.12,59.36,2782000,2782000,-0.4,-0.55157,72.315,"October 11, 21",-0.0055157,,,,,
2021-10-08,73.66,74.01,72.65,72.7,59.83,2960001,2960001,-0.96,-1.3,73.255,"October 08, 21",-0.013,,,,,
2021-10-07,74.11,75.05,73.8,73.85,60.78,3015517,3015517,-0.26,-0.35083,74.2025,"October 07, 21",-0.0035083,,,,,
2021-10-06,72.73,74.19,72.32,74.17,61.04,3602925,3602925,1.44,1.98,73.3525,"October 06, 21",0.0198,,,,,
2021-10-05,73.28,74.21,72.75,72.78,59.9,4861300,4861300,-0.5,-0.68231,73.255,"October 05, 21",-0.0068231,,,,,
2021-10-04,72.66,73.56,72.21,73.35,60.37,4042400,4042400,0.69,0.94963,72.945,"October 04, 21",0.0094963,,,,,
2021-10-01,73.57,73.58,72.17,72.29,59.5,3803300,3803300,-1.28,-1.74,72.9025,"October 01, 21",-0.0174,,,,,
2021-09-30,74.59,74.65,72.94,73.02,60.1,4305000,4305000,-1.57,-2.1,73.8,"September 30, 21",-0.021,,,,,
2021-09-29,73.2,74.82,73.05,74.35,61.19,2614800,2614800,1.15,1.57,73.855,"September 29, 21",0.0157,,,,,
2021-09-28,73.71,73.87,72.82,73.14,60.19,3233535,3233535,-0.57,-0.7733,73.385,"September 28, 21",-0.007733,,,,,
2021-09-27,74.73,75.41,73.71,73.81,60.75,2902025,2902025,-0.92,-1.23,74.415,"September 27, 21",-0.0123,,,,,
2021-09-24,74.4,75.01,74.17,74.58,61.38,3087500,3087500,0.18,0.24194,74.54,"September 24, 21",0.0024194,,,,,
2021-09-23,75,75.37,74.11,74.26,61.12,4030700,4030700,-0.74,-0.98667,74.685,"September 23, 21",-0.0098667,,,,,
2021-09-22,74.55,75.1,74.01,74.84,61.59,3363243,3363243,0.29,0.389,74.625,"September 22, 21",0.00389,,,,,
2021-09-21,74.61,75.34,74.17,74.51,61.32,3216937,3216937,-0.1,-0.13403,74.6575,"September 21, 21",-0.0013403,,,,,
2021-09-20,74.11,75.43,73.81,74.6,61.4,4545906,4545906,0.49,0.66118,74.4875,"September 20, 21",0.0066118,,,,,
2021-09-17,74.75,75.22,74.08,74.12,61,7593314,7593314,-0.63,-0.84281,74.5425,"September 17, 21",-0.0084281,,,,,
2021-09-16,75.5,75.89,74.6,74.93,61.67,3522207,3522207,-0.57,-0.75497,75.23,"September 16, 21",-0.0075497,,,,,
2021-09-15,75.96,76.45,75.51,75.55,62.18,3028666,3028666,-0.41,-0.53976,75.8675,"September 15, 21",-0.0053976,,,,,
2021-09-14,76.71,77.02,75.9,76.15,62.67,3191810,3191810,-0.56,-0.73002,76.445,"September 14, 21",-0.0073002,,,,,
2021-09-13,77.81,77.81,76.35,76.54,62.99,3133300,3133300,-1.27,-1.63,77.1275,"September 13, 21",-0.0163,,,,,
2021-09-10,78.41,78.41,77.03,77.3,63.62,3323100,3323100,-1.11,-1.42,77.7875,"September 10, 21",-0.0142,,,,,
2021-09-09,77.58,78.91,77.39,78.46,64.57,4458456,4458456,0.88,1.13,78.085,"September 09, 21",0.0113,,,,,
2021-09-08,76.4,78.12,76.12,77.84,64.06,3233300,3233300,1.44,1.88,77.12,"September 08, 21",0.0188,,,,,
2021-09-07,78.1,78.13,76.46,76.52,62.98,3647540,3647540,-1.58,-2.02,77.3025,"September 07, 21",-0.0202,,,,,
2021-09-03,78.9,79.65,78.17,78.38,64.51,2134348,2134348,-0.52,-0.65906,78.775,"September 03, 21",-0.0065906,,,,,
2021-09-02,78.48,79.01,78.48,78.89,64.93,2073309,2073309,0.41,0.52243,78.715,"September 02, 21",0.0052243,0.63,0.63,2021-08-04,2021-09-03,2021-09-20
2021-09-01,77.91,79.1,77.82,78.98,64.48,3128800,3128800,1.07,1.37,78.4525,"September 01, 21",0.0137,,,,,
2021-08-31,77.88,78.48,77.44,77.84,63.55,4361615,4361615,-0.04,-0.05136107,77.91,"August 31, 21",-0.0005136107,,,,,
2021-08-30,78.19,78.61,77.89,78.3,63.92,2147100,2147100,0.11,0.14068,78.2475,"August 30, 21",0.0014068,,,,,
2021-08-27,78.56,78.72,78.02,78.19,63.84,3143662,3143662,-0.37,-0.47098,78.3725,"August 27, 21",-0.0047098,,,,,
2021-08-26,78.36,78.59,77.8,78.45,64.05,2170313,2170313,0.09,0.11485,78.3,"August 26, 21",0.0011485,,,,,
2021-08-25,78.35,78.71,78.01,78.56,64.14,2622155,2622155,0.21,0.26803,78.4075,"August 25, 21",0.0026803,,,,,
2021-08-24,78.99,79.05,78.36,78.54,64.12,2860838,2860838,-0.45,-0.56969,78.735,"August 24, 21",-0.0056969,,,,,
2021-08-23,79.89,79.92,78.9,78.98,64.48,4145325,4145325,-0.91,-1.14,79.4225,"August 23, 21",-0.0114,,,,,
2021-08-20,79.24,80.1,78.69,80.05,65.35,3742900,3742900,0.81,1.02,79.52,"August 20, 21",0.0102,,,,,
2021-08-19,78.25,79.31,77.88,79.06,64.55,4125973,4125973,0.81,1.04,78.625,"August 19, 21",0.0104,,,,,
2021-08-18,78.62,78.73,77.56,77.98,63.66,2903975,2903975,-0.64,-0.81404,78.2225,"August 18, 21",-0.0081404,,,,,
2021-08-17,78.46,78.81,77.84,78.62,64.19,2245100,2245100,0.16,0.20393,78.4325,"August 17, 21",0.0020393,,,,,
2021-08-16,77.93,78.84,77.7,78.46,64.06,3083466,3083466,0.53,0.6801,78.2325,"August 16, 21",0.006801,,,,,
2021-08-13,77.47,77.95,77.1,77.71,63.44,2552900,2552900,0.24,0.3098,77.5575,"August 13, 21",0.003098,,,,,
2021-08-12,76.82,77.51,76.76,77.36,63.16,2914749,2914749,0.54,0.70294,77.1125,"August 12, 21",0.0070294,,,,,
2021-08-11,76.24,77.11,76.14,76.93,62.81,3919170,3919170,0.69,0.90504,76.605,"August 11, 21",0.0090504,,,,,
2021-08-10,76.05,76.88,75.71,76.44,62.41,3931900,3931900,0.39,0.51282,76.27,"August 10, 21",0.0051282,,,,,
2021-08-09,75.99,76.2,75.33,76,62.05,3031419,3031419,0.01,0.01315963,75.88,"August 09, 21",0.0001315963,,,,,
2021-08-06,76,76.38,75.61,76,62.05,2974720,2974720,0,0,75.9975,"August 06, 21",0,,,,,
2021-08-05,75.65,76.14,75.13,76.08,62.11,2519809,2519809,0.43,0.56841,75.75,"August 05, 21",0.0056841,,,,,
2021-08-04,75,75.52,74.44,75.47,61.61,2835319,2835319,0.47,0.62667,75.1075,"August 04, 21",0.0062667,,,,,
2021-08-03,75.53,76.37,75.13,75.5,61.64,2697302,2697302,-0.03,-0.03971932,75.6325,"August 03, 21",-0.0003971932,,,,,
2021-08-02,75,75.73,74.83,75.35,61.52,2779736,2779736,0.35,0.46667,75.2275,"August 02, 21",0.0046667,,,,,
2021-07-30,75.5,76.19,74.68,74.87,61.12,3339000,3339000,-0.63,-0.83444,75.31,"July 30, 21",-0.0083444,,,,,
2021-07-29,75.7,75.99,75.05,75.51,61.65,2053548,2053548,-0.19,-0.25099,75.5625,"July 29, 21",-0.0025099,,,,,
2021-07-28,76.79,76.88,75.27,75.74,61.83,2358706,2358706,-1.05,-1.37,76.17,"July 28, 21",-0.0137,,,,,
2021-07-27,75.33,77.28,74.74,76.83,62.72,3188500,3188500,1.5,1.99,76.045,"July 27, 21",0.0199,,,,,
2021-07-26,75.31,75.38,74.64,75.09,61.3,3190124,3190124,-0.22,-0.29213,75.105,"July 26, 21",-0.0029213,,,,,
2021-07-23,74.6,75.38,74.29,75.32,61.49,3353911,3353911,0.72,0.96515,74.8975,"July 23, 21",0.0096515,,,,,
2021-07-22,74.97,75.15,74.22,74.39,60.73,3317309,3317309,-0.58,-0.77364,74.6825,"July 22, 21",-0.0077364,,,,,
2021-07-21,75.76,75.81,74.69,74.72,61,3022343,3022343,-1.04,-1.37,75.245,"July 21, 21",-0.0137,,,,,
2021-07-20,76,76.79,75.49,75.67,61.78,3701240,3701240,-0.33,-0.43421,75.9875,"July 20, 21",-0.0043421,,,,,
2021-07-19,77,78.13,75.13,75.86,61.93,5314888,5314888,-1.14,-1.48,76.53,"July 19, 21",-0.0148,,,,,
2021-07-16,76.36,77.52,76,77.16,62.99,3402192,3402192,0.8,1.05,76.76,"July 16, 21",0.0105,,,,,
2021-07-15,75.11,76.17,75.02,76.14,62.16,3210700,3210700,1.03,1.37,75.61,"July 15, 21",0.0137,,,,,
2021-07-14,74.42,75.54,74.12,75.24,61.43,2662052,2662052,0.82,1.1,74.83,"July 14, 21",0.011,,,,,
2021-07-13,75.27,75.48,74.3,74.5,60.82,2066000,2066000,-0.77,-1.02,74.8875,"July 13, 21",-0.0102,,,,,
2021-07-12,75.25,75.64,74.86,75.55,61.68,2327600,2327600,0.3,0.39867,75.325,"July 12, 21",0.0039867,,,,,
2021-07-09,76.05,76.07,74.99,75.55,61.68,2163319,2163319,-0.5,-0.65746,75.665,"July 09, 21",-0.0065746,,,,,
2021-07-08,75.46,76.25,75.3,75.95,62.01,2527677,2527677,0.49,0.64935,75.74,"July 08, 21",0.0064935,,,,,
2021-07-07,75.04,75.94,74.89,75.64,61.75,2281000,2281000,0.6,0.79957,75.3775,"July 07, 21",0.0079957,,,,,
2021-07-06,74.46,75.41,74.05,75.39,61.55,3562100,3562100,0.93,1.25,74.8275,"July 06, 21",0.0125,,,,,
2021-07-02,74.29,74.49,73.65,74.21,60.59,1831400,1831400,-0.08,-0.10769,74.16,"July 02, 21",-0.0010769,,,,,
2021-07-01,73.69,74.42,73.11,74.11,60.5,2501000,2501000,0.42,0.56996,73.8325,"July 01, 21",0.0056996,,,,,
2021-06-30,73.57,73.84,73.28,73.57,60.06,2818417,2818417,0,0,73.565,"June 30, 21",0,,,,,
2021-06-29,74.8,75.24,73.31,73.51,60.01,3312509,3312509,-1.29,-1.72,74.215,"June 29, 21",-0.0172,,,,,
2021-06-28,75.29,75.68,75,75.24,61.43,2047975,2047975,-0.05,-0.06640988,75.3025,"June 28, 21",-0.0006640988,,,,,
2021-06-25,74.35,75.12,74.23,75.11,61.32,2468775,2468775,0.76,1.02,74.7025,"June 25, 21",0.0102,,,,,
2021-06-24,74.54,74.93,74.11,74.61,60.91,2854434,2854434,0.07,0.09390931,74.5475,"June 24, 21",0.0009390931,,,,,
2021-06-23,75.43,75.46,74.28,74.55,60.86,2482249,2482249,-0.88,-1.17,74.93,"June 23, 21",-0.0117,,,,,
2021-06-22,75.73,76.35,75.56,75.65,61.76,2734300,2734300,-0.08,-0.10564,75.8225,"June 22, 21",-0.0010564,,,,,
2021-06-21,75.01,76.13,74.59,75.9,61.97,3640106,3640106,0.89,1.19,75.4075,"June 21, 21",0.0119,,,,,
2021-06-18,76.25,76.42,74.74,74.82,61.08,7225600,7225600,-1.43,-1.88,75.5575,"June 18, 21",-0.0188,,,,,
2021-06-17,76.27,77.25,76.04,76.78,62.68,4510400,4510400,0.51,0.66868,76.585,"June 17, 21",0.0066868,,,,,
2021-06-16,78.4,78.5,76.45,76.5,62.46,3916433,3916433,-1.9,-2.42,77.4625,"June 16, 21",-0.0242,,,,,
2021-06-15,78.3,78.49,77.94,78.12,63.78,3630900,3630900,-0.18,-0.22989,78.2125,"June 15, 21",-0.0022989,,,,,
2021-06-14,77.41,78.3,77.25,78.27,63.9,3320613,3320613,0.86,1.11,77.8075,"June 14, 21",0.0111,,,,,
2021-06-11,77.26,77.37,76.74,77.32,63.12,2205638,2205638,0.06,0.07765985,77.1725,"June 11, 21",0.0007765985,,,,,
2021-06-10,76.71,77.57,76.44,77.45,63.23,2936218,2936218,0.74,0.96467,77.0425,"June 10, 21",0.0096467,,,,,
2021-06-09,76.1,76.62,75.82,76.5,62.46,2882332,2882332,0.4,0.52562,76.26,"June 09, 21",0.0052562,,,,,
2021-06-08,76.59,76.66,75.28,75.81,61.89,3616911,3616911,-0.78,-1.02,76.085,"June 08, 21",-0.0102,,,,,
2021-06-07,76.5,76.56,76.08,76.41,62.38,3111900,3111900,-0.09,-0.11765,76.3875,"June 07, 21",-0.0011765,,,,,
2021-06-04,76.89,77.24,76.33,76.52,62.47,3357111,3357111,-0.37,-0.48121,76.745,"June 04, 21",-0.0048121,,,,,
2021-06-03,75.55,77.03,75.31,76.71,62.63,3859531,3859531,1.16,1.54,76.15,"June 03, 21",0.0154,0.63,0.63,2021-05-05,2021-06-04,2021-06-20
2021-06-02,75.83,76.84,75.52,76.39,61.85,3554800,3554800,0.56,0.73849,76.145,"June 02, 21",0.0073849,,,,,
2021-06-01,76.26,76.39,75.09,75.55,61.17,3410800,3410800,-0.71,-0.93103,75.8225,"June 01, 21",-0.0093103,,,,,
2021-05-28,75.94,76.33,75.79,76.14,61.65,4708026,4708026,0.2,0.26337,76.05,"May 28, 21",0.0026337,,,,,
2021-05-27,75.94,76.15,75.36,75.49,61.12,5900200,5900200,-0.45,-0.59257,75.735,"May 27, 21",-0.0059257,,,,,
2021-05-26,75.95,76.24,75.45,75.95,61.49,3428749,3428749,0,0,75.8975,"May 26, 21",0,,,,,
2021-05-25,76.98,77.1,75.47,76.01,61.54,5383347,5383347,-0.97,-1.26,76.39,"May 25, 21",-0.0126,,,,,
2021-05-24,78.47,78.58,77.07,77.09,62.42,3695103,3695103,-1.38,-1.76,77.8025,"May 24, 21",-0.0176,,,,,
2021-05-21,77.5,78.27,77.35,78.23,63.34,5472319,5472319,0.73,0.94194,77.8375,"May 21, 21",0.0094194,,,,,
2021-05-20,77.07,77.97,76.79,77.24,62.54,3390700,3390700,0.17,0.22058,77.2675,"May 20, 21",0.0022058,,,,,
2021-05-19,77.02,77.21,76.25,76.98,62.33,3388200,3388200,-0.04,-0.05193456,76.865,"May 19, 21",-0.0005193456,,,,,
2021-05-18,77.31,77.63,76.81,77.16,62.47,3807218,3807218,-0.15,-0.19402,77.2275,"May 18, 21",-0.0019402,,,,,
2021-05-17,78.18,78.84,77.61,77.67,62.89,3120500,3120500,-0.51,-0.65234,78.075,"May 17, 21",-0.0065234,,,,,
2021-05-14,78.65,79.14,78.05,78.07,63.21,3334300,3334300,-0.58,-0.73744,78.4775,"May 14, 21",-0.0073744,,,,,
2021-05-13,77.15,79,76.82,78.38,63.46,2797119,2797119,1.23,1.59,77.8375,"May 13, 21",0.0159,,,,,
2021-05-12,78.61,78.64,77.09,77.14,62.46,3249107,3249107,-1.47,-1.87,77.87,"May 12, 21",-0.0187,,,,,
2021-05-11,79.84,80.16,78.3,78.63,63.66,4544013,4544013,-1.21,-1.52,79.2325,"May 11, 21",-0.0152,,,,,
2021-05-10,78.71,79.96,78.31,79.46,64.34,4243600,4243600,0.75,0.95286,79.11,"May 10, 21",0.0095286,,,,,
2021-05-07,78.49,79.22,78.04,78.45,63.52,2670934,2670934,-0.04,-0.05096191,78.55,"May 07, 21",-0.0005096191,,,,,
2021-05-06,78.22,78.64,77.58,78.48,63.54,3356900,3356900,0.26,0.3324,78.23,"May 06, 21",0.003324,,,,,
2021-05-05,79.25,79.25,77.57,77.95,63.11,4167300,4167300,-1.3,-1.64,78.505,"May 05, 21",-0.0164,,,,,
2021-05-04,80.31,80.56,79,79.41,64.3,3691752,3691752,-0.9,-1.12,79.82,"May 04, 21",-0.0112,,,,,
2021-05-03,79.9,81.08,79.78,80.37,65.07,3100505,3100505,0.47,0.58824,80.2825,"May 03, 21",0.0058824,,,,,
2021-04-30,79.33,79.94,78.8,79.9,64.69,3238000,3238000,0.57,0.71852,79.4925,"April 30, 21",0.0071852,,,,,
2021-04-29,77.79,79.05,77.72,79.02,63.98,2992462,2992462,1.23,1.58,78.395,"April 29, 21",0.0158,,,,,
2021-04-28,78.48,78.59,77.63,77.64,62.86,3464191,3464191,-0.84,-1.07,78.085,"April 28, 21",-0.0107,,,,,
2021-04-27,78.5,78.67,78.08,78.29,63.39,2290321,2290321,-0.21,-0.26752,78.385,"April 27, 21",-0.0026752,,,,,
2021-04-26,79.53,79.54,78.5,78.68,63.7,2671009,2671009,-0.85,-1.07,79.0625,"April 26, 21",-0.0107,,,,,
2021-04-23,79.4,79.64,78.92,79.38,64.27,3283738,3283738,-0.02,-0.02518892,79.335,"April 23, 21",-0.0002518892,,,,,
2021-04-22,79.98,80.58,79.3,79.42,64.3,3076930,3076930,-0.56,-0.70018,79.82,"April 22, 21",-0.0070018,,,,,
2021-04-21,80.75,80.85,80.01,80.2,64.93,4597047,4597047,-0.55,-0.68111,80.4525,"April 21, 21",-0.0068111,,,,,
2021-04-20,78.93,80.54,78.68,80.11,64.86,3981375,3981375,1.18,1.49,79.565,"April 20, 21",0.0149,,,,,
2021-04-19,79.02,79.22,78.29,78.74,63.75,2956806,2956806,-0.28,-0.35434,78.8175,"April 19, 21",-0.0035434,,,,,
2021-04-16,78.68,79.2,78.51,78.89,63.87,3645400,3645400,0.21,0.2669,78.82,"April 16, 21",0.002669,,,,,
2021-04-15,77.41,78.44,77.29,78.31,63.4,3683100,3683100,0.9,1.16,77.8625,"April 15, 21",0.0116,,,,,
2021-04-14,77.17,77.62,76.84,77.42,62.68,2946800,2946800,0.25,0.32396,77.2625,"April 14, 21",0.0032396,,,,,
2021-04-13,76,77.74,75.82,77.47,62.72,3527008,3527008,1.47,1.93,76.7575,"April 13, 21",0.0193,,,,,
2021-04-12,76.45,77.05,76.13,76.26,61.74,2396500,2396500,-0.19,-0.24853,76.4725,"April 12, 21",-0.0024853,,,,,
2021-04-09,76.45,76.75,76.04,76.3,61.78,2075100,2075100,-0.15,-0.19621,76.385,"April 09, 21",-0.0019621,,,,,
2021-04-08,76.63,77.04,76.12,76.21,61.7,2624513,2624513,-0.42,-0.54809,76.5,"April 08, 21",-0.0054809,,,,,
2021-04-07,76.41,76.77,75.85,76.22,61.71,3060300,3060300,-0.19,-0.24866,76.3125,"April 07, 21",-0.0024866,,,,,
2021-04-06,76.05,76.48,75.63,76.38,61.84,2448538,2448538,0.33,0.43393,76.135,"April 06, 21",0.0043393,,,,,
2021-04-05,75.71,76.78,75.61,76.41,61.87,2915200,2915200,0.7,0.92458,76.1275,"April 05, 21",0.0092458,,,,,
2021-04-01,75.84,75.84,74.88,75.72,61.31,2630889,2630889,-0.12,-0.15823,75.57,"April 01, 21",-0.0015823,,,,,
2021-03-31,75.22,76.12,75.13,75.96,61.5,3447801,3447801,0.74,0.98378,75.6075,"March 31, 21",0.0098378,,,,,
2021-03-30,76.18,76.27,75.11,75.53,61.15,2661964,2661964,-0.65,-0.85324,75.7725,"March 30, 21",-0.0085324,,,,,
2021-03-29,75.54,77.29,75.52,76.7,62.1,4223737,4223737,1.16,1.54,76.2625,"March 29, 21",0.0154,,,,,
2021-03-26,75.22,75.88,74.59,75.78,61.36,3613245,3613245,0.565,0.74448,75.3675,"March 26, 21",0.0074448,,,,,
2021-03-25,74.53,76.17,74.29,75.22,60.9,4310150,4310150,0.69,0.9258,75.0525,"March 25, 21",0.009258,,,,,
2021-03-24,73.64,74.72,73.54,74.16,60.04,2379698,2379698,0.52,0.70614,74.015,"March 24, 21",0.0070614,,,,,
2021-03-23,73.61,74.54,73.35,74.18,60.06,3245826,3245826,0.57,0.77435,73.92,"March 23, 21",0.0077435,,,,,
2021-03-22,73.4,73.93,72.94,73.5,59.51,3366331,3366331,0.1,0.13624,73.4425,"March 22, 21",0.0013624,,,,,
2021-03-19,73.47,74.14,72.76,73.35,59.39,9090700,9090700,-0.12,-0.16333,73.43,"March 19, 21",-0.0016333,,,,,
2021-03-18,73.35,73.88,72.78,73.5,59.51,3115900,3115900,0.15,0.2045,73.3775,"March 18, 21",0.002045,,,,,
2021-03-17,74.4,74.4,73.1,73.17,59.24,3756231,3756231,-1.23,-1.65,73.7675,"March 17, 21",-0.0165,,,,,
2021-03-16,74.08,74.77,73.84,74.29,60.15,4107700,4107700,0.21,0.28348,74.245,"March 16, 21",0.0028348,,,,,
2021-03-15,73.51,74.64,73.51,74.54,60.35,3213841,3213841,1.03,1.4,74.05,"March 15, 21",0.014,,,,,
2021-03-12,72.91,73.88,72.66,73.54,59.54,3476900,3476900,0.63,0.86408,73.2475,"March 12, 21",0.0086408,,,,,
2021-03-11,72.9,73.59,72.33,72.43,58.64,3147407,3147407,-0.47,-0.64472,72.8125,"March 11, 21",-0.0064472,,,,,
2021-03-10,72.95,73.91,72.71,73.21,59.28,4858900,4858900,0.26,0.35641,73.195,"March 10, 21",0.0035641,,,,,
2021-03-09,72.2,73.38,71.91,72.94,59.06,6027000,6027000,0.74,1.02,72.6075,"March 09, 21",0.0102,,,,,
2021-03-08,70,73,69.71,72,58.3,11148306,11148306,2,2.86,71.1775,"March 08, 21",0.0286,,,,,
2021-03-05,68.55,70.1,67.89,69.86,56.56,8083406,8083406,1.31,1.91,69.1,"March 05, 21",0.0191,,,,,
2021-03-04,68.95,69.82,67.85,68,55.06,5721505,5721505,-0.95,-1.38,68.655,"March 04, 21",-0.0138,0.63,0.63,2021-01-22,2021-03-05,2021-03-20
2021-03-03,69.4,70.09,68.78,69.58,55.83,5016300,5016300,0.18,0.25937,69.4625,"March 03, 21",0.0025937,,,,,
2021-03-02,70,70.26,69.02,69.8,56.01,3995100,3995100,-0.2,-0.28571,69.77,"March 02, 21",-0.0028571,,,,,
